file,date,time,pipeline,metadata,SNR_mean,SNR_median,SNR_var
T2m3ws-20230106.103716-0035.p12_SN,07/01/2023,00:57:27,v01,m01,44.91395726363311,45.79300697686053,242.06636838512915
T2m3ws-20220718.104325-0330.p12_SN,19/07/2022,02:01:05,v01,m01,23.549418401882566,24.59145589846886,129.09966379173022
T2m3ws-20220913.164125-0160.p12_SN,14/09/2022,04:46:41,v01,m01,5.076604910131721,5.302753321403485,4.6051355655180854
T2m3ws-20220709.152359-0515.p12_SN,12/07/2022,05:33:08,v01,m01,48.55101765145969,50.94589380682507,426.41965359717256
T2m3ws-20211211.140637-0072.p12_SN,15/12/2021,09:39:18,v01,m01,21.30316346451286,22.564619920271895,102.54263254446252
T2m3ws-20211025.173637-0119.p12_SN,26/10/2021,05:26:29,v01,m01,44.943042633574684,50.90070489948656,360.0657940021888
T2m3ws-20220426.123220-0026.p12_SN,07/05/2022,00:20:37,v01,m01,6.153122738105999,5.656800111618987,16.78098926323928
T2m3ws-20220820.162335-0144.p12_SN,21/08/2022,07:25:41,v01,m01,3.2387358644159194,2.9848005784231093,3.9172670647403125
T2m3ws-20220716.124920-0226.p12_SN,17/07/2022,05:19:07,v01,m01,4.80217942813004,5.119632694995303,8.463440236352513
T2m3ws-20211009.165150-0126.p12_SN,10/10/2021,00:11:10,v01,m01,3.1250596149400685,2.7547809186146344,4.7600577560099016
T2m3ws-20210914.183939-0190.p12_SN,20/11/2021,12:58:58,v01,m01,35.62705025004162,41.17054869302734,373.7423986536163
T2m3ws-20210915.180232-0377.p12_SN,20/11/2021,10:01:12,v01,m01,2.5271432339293773,2.5770188042876434,1.7420343632835003
T2m3ws-20211115.143731-0071.p12_SN,16/11/2021,06:06:05,v01,m01,30.26028176603826,31.221182955925133,86.50934463067686
T2m3ws-20220509.160759-0079.p12_SN,11/05/2022,05:30:59,v01,m01,-0.019169844858362203,-8.383026243253737e-05,0.14278671621215355
T2m3ws-20211025.161147-0116.p12_SN,26/10/2021,01:22:18,v01,m01,2.6853221919270887,2.8399113502780033,1.7518218763929325
T2m3ws-20211115.125303-0067.p12_SN,16/11/2021,06:03:36,v01,m01,198.4326207421043,210.33618433542972,9167.297297699193
T2m3ws-20211026.115233-0056.p12_SN,27/10/2021,02:10:29,v01,m01,3.6849774170096974,3.993344244498524,1.4650472328821706
T2m3ws-20211008.175054-0082.p12_SN,09/10/2021,10:14:01,v01,m01,28.480799876613617,31.738781695200725,201.8194691164929
T2m3ws-20210915.170157-0375.p12_SN,20/11/2021,11:13:14,v01,m01,1.0109718479688337,1.0132374323279196,0.2881691065260225
T2m3ws-20220817.141216-0035.p12_SN,18/08/2022,03:14:15,v01,m01,3.298398005420487,3.292269878017473,3.4526087397288476
