file,date,time,pipeline,metadata,SNR_mean,SNR_median,SNR_var
T2m3ws-20230106.103716-0035.p12_SN,07/01/2023,00:57:27,v01,m01,51.272048461984596,51.47608473781481,129.2011323812389
T2m3ws-20220718.104325-0330.p12_SN,19/07/2022,02:01:05,v01,m01,29.922751695795785,29.57037666512762,49.93174053755253
T2m3ws-20220913.164125-0160.p12_SN,14/09/2022,04:46:41,v01,m01,5.576682275747304,5.506248536642471,4.64628108905376
T2m3ws-20220709.152359-0515.p12_SN,12/07/2022,05:33:08,v01,m01,60.0935990668372,60.11972224318406,137.23339500487077
T2m3ws-20211211.140637-0072.p12_SN,15/12/2021,09:39:18,v01,m01,22.771933309955617,22.53189064611656,105.7716690606884
T2m3ws-20211025.173637-0119.p12_SN,26/10/2021,05:26:29,v01,m01,55.981495384924,57.42855786780347,70.50825463369785
T2m3ws-20220426.123220-0026.p12_SN,07/05/2022,00:20:37,v01,m01,8.105370254313348,8.026629482897878,12.411146449141048
T2m3ws-20220820.162335-0144.p12_SN,21/08/2022,07:25:41,v01,m01,3.9980812442651965,3.6839199772787334,3.469858412045117
T2m3ws-20220716.124920-0226.p12_SN,17/07/2022,05:19:07,v01,m01,6.565077077390256,6.651179362930234,3.2577865190574267
T2m3ws-20211009.165150-0126.p12_SN,10/10/2021,00:11:10,v01,m01,3.86146197589493,3.578870393025356,5.03142947008364
T2m3ws-20210914.183939-0190.p12_SN,20/11/2021,12:58:58,v01,m01,47.13980932971262,48.80582408026004,114.31427206013961
T2m3ws-20210915.180232-0377.p12_SN,20/11/2021,10:01:12,v01,m01,3.233021039373101,3.249032016737351,0.9417664910689906
T2m3ws-20211115.143731-0071.p12_SN,16/11/2021,06:06:05,v01,m01,32.43205912885067,31.840007409923125,65.31014719601944
T2m3ws-20220509.160759-0079.p12_SN,11/05/2022,05:30:59,v01,m01,0.14541626968177224,0.15485586062620982,0.3976557789409756
T2m3ws-20211025.161147-0116.p12_SN,26/10/2021,01:22:18,v01,m01,3.306685905508666,3.3208658222352585,1.1462241040651908
T2m3ws-20211115.125303-0067.p12_SN,16/11/2021,06:03:36,v01,m01,179.17599271345173,173.30885594237026,7384.435672739476
T2m3ws-20211026.115233-0056.p12_SN,27/10/2021,02:10:29,v01,m01,3.774660475879549,3.8601974015510128,1.281582424402518
T2m3ws-20211008.175054-0082.p12_SN,09/10/2021,10:14:01,v01,m01,36.800954360401626,38.49222960598609,63.54312851976109
T2m3ws-20210915.170157-0375.p12_SN,20/11/2021,11:13:14,v01,m01,1.1335864150598627,1.131702827275437,0.31471739226997225
T2m3ws-20220817.141216-0035.p12_SN,18/08/2022,03:14:15,v01,m01,3.6155262825759777,3.352395762741292,3.293445799715751
T2m3ws-20211026.131800-0059.p12_SN,27/10/2021,02:14:02,v01,m01,7.052661529478471,6.959076010239966,7.514929760477744
T2m3ws-20211114.171319-0065.p12_SN,15/11/2021,12:35:32,v01,m01,2.6280007540287023,2.5585355600741653,1.3742212823026825
T2m3ws-20211026.144018-0062.p12_SN,27/10/2021,02:15:33,v01,m01,5.067423265733707,4.948137330905465,3.0315315738563138
T2m3ws-20211024.160134-0093.p12_SN,25/10/2021,08:43:22,v01,m01,10.00231041783535,9.9909520444105,10.305080740741833
T2m3ws-20211007.173121-0040.p12_SN,20/11/2021,07:14:14,v01,m01,5.4293418231084765,5.514294860601827,1.3127409580582088
T2m3ws-20210914.175245-0188.p12_SN,20/11/2021,10:35:58,v01,m01,34.03454355229115,34.78165989775693,64.85365315064757
T2m3ws-20210926.131058-0069.p12_SN,18/10/2021,03:27:07,v01,m01,50.28068986083869,53.37955691408152,316.54554485259973
T2m3ws-20210916.162835-0478.p12_SN,20/11/2021,09:39:03,v01,m01,39.663623913722944,41.866050048966855,48.49572610272398
T2m3ws-20220502.145631-0027.p12_SN,07/05/2022,08:10:23,v01,m01,5.1606174809316805,5.1902041254258195,2.7719850114278315
T2m3ws-20211114.144003-0059.p12_SN,15/11/2021,11:45:03,v01,m01,27.893763925597682,29.04683745140213,13.125095152467196
T2m3ws-20210922.165306-0008.p12_SN,10/10/2021,01:27:08,v01,m01,4.984255816585671,4.713476564858761,5.9015871024075075
T2m3ws-20221104.110100-0036.p12_SN,05/11/2022,06:33:57,v01,m01,11.09867804014662,10.92956876736766,10.049078941180724
T2m3ws-20220912.124224-0060.p12_SN,13/09/2022,03:40:40,v01,m01,14.86133870390619,14.701527987996256,19.666660392676956
T2m3ws-20220905.185818-0048.p12_SN,06/09/2022,09:11:46,v01,m01,1.0383515929394227,1.040457121555425,0.359745018075403
