file,date,time,pipeline,metadata,SNR_mean,SNR_median,SNR_var
T2m3ws-20230106.103716-0035.p12_SN,07/01/2023,00:57:27,v01,m01,51.44335168686604,51.868619609559694,115.66000807893025
T2m3ws-20220718.104325-0330.p12_SN,19/07/2022,02:01:05,v01,m01,29.81232484744477,28.594815063755327,45.78519273180606
T2m3ws-20220913.164125-0160.p12_SN,14/09/2022,04:46:41,v01,m01,5.582868524376609,5.692400349625998,3.6534355450028966
T2m3ws-20220709.152359-0515.p12_SN,12/07/2022,05:33:08,v01,m01,60.1371252372833,58.878601680804486,124.01159427007029
T2m3ws-20211211.140637-0072.p12_SN,15/12/2021,09:39:18,v01,m01,22.622640278332113,22.524812325647893,101.33951621409157
T2m3ws-20211025.173637-0119.p12_SN,26/10/2021,05:26:29,v01,m01,56.06849467163329,57.20055816424049,61.501010520643966
T2m3ws-20220426.123220-0026.p12_SN,07/05/2022,00:20:37,v01,m01,8.119975457589858,8.033544445460759,11.591603663184816
T2m3ws-20220820.162335-0144.p12_SN,21/08/2022,07:25:41,v01,m01,4.006740112604233,3.737974728943076,2.9349949334037158
T2m3ws-20220716.124920-0226.p12_SN,17/07/2022,05:19:07,v01,m01,6.511205617382066,6.613269944703741,2.7534566494890047
T2m3ws-20211009.165150-0126.p12_SN,10/10/2021,00:11:10,v01,m01,3.850922535990914,3.5685062253509487,4.547388190125962
T2m3ws-20210914.183939-0190.p12_SN,20/11/2021,12:58:58,v01,m01,47.19215066433143,48.619539452276655,103.60891697870485
T2m3ws-20210915.180232-0377.p12_SN,20/11/2021,10:01:12,v01,m01,3.2372812729343186,3.198538118785433,0.6895473073187349
T2m3ws-20211115.143731-0071.p12_SN,16/11/2021,06:06:05,v01,m01,32.440173785288216,31.960179885082173,50.59929235941877
T2m3ws-20220509.160759-0079.p12_SN,11/05/2022,05:30:59,v01,m01,0.1518526498491496,0.16199746689550157,0.0472130598635957
T2m3ws-20211025.161147-0116.p12_SN,26/10/2021,01:22:18,v01,m01,3.319466033799213,3.2868171513504834,0.9458153070010383
T2m3ws-20211115.125303-0067.p12_SN,16/11/2021,06:03:36,v01,m01,178.68638053005705,172.95231071054533,7265.9929165839385
T2m3ws-20211026.115233-0056.p12_SN,27/10/2021,02:10:29,v01,m01,3.779827273725083,3.8930698236909387,0.9895017482047956
T2m3ws-20211008.175054-0082.p12_SN,09/10/2021,10:14:01,v01,m01,36.88892855076823,38.11176385054403,55.8374296946403
T2m3ws-20210915.170157-0375.p12_SN,20/11/2021,11:13:14,v01,m01,1.1334263091450718,1.1354568936300986,0.26389008379977846
T2m3ws-20220817.141216-0035.p12_SN,18/08/2022,03:14:15,v01,m01,3.6342950876137996,3.383867850376058,3.144697367515744
T2m3ws-20211026.131800-0059.p12_SN,27/10/2021,02:14:02,v01,m01,7.065971601086891,7.18113922981382,7.271261678902482
T2m3ws-20211114.171319-0065.p12_SN,15/11/2021,12:35:32,v01,m01,2.6362711501591325,2.5019334771281065,1.2082224670081743
T2m3ws-20211026.144018-0062.p12_SN,27/10/2021,02:15:33,v01,m01,5.078830410568573,5.0068828695567325,2.597748236904462
T2m3ws-20211024.160134-0093.p12_SN,25/10/2021,08:43:22,v01,m01,9.990225021265715,10.061883226307017,8.80565145889542
T2m3ws-20211007.173121-0040.p12_SN,20/11/2021,07:14:14,v01,m01,5.446542673326694,5.509663558304552,1.1257723132570132
T2m3ws-20210914.175245-0188.p12_SN,20/11/2021,10:35:58,v01,m01,34.01840283667395,34.03065671581701,58.23258760507531
T2m3ws-20210926.131058-0069.p12_SN,18/10/2021,03:27:07,v01,m01,50.16900124092271,52.10277489730521,308.2251713327761
T2m3ws-20210916.162835-0478.p12_SN,20/11/2021,09:39:03,v01,m01,39.75385785181105,41.72096657510478,41.08969189403042
T2m3ws-20220502.145631-0027.p12_SN,07/05/2022,08:10:23,v01,m01,5.165226561954076,5.2306239668709384,2.427165728000458
T2m3ws-20211114.144003-0059.p12_SN,15/11/2021,11:45:03,v01,m01,27.936351801525706,28.868624132277677,10.632831819093067
T2m3ws-20210922.165306-0008.p12_SN,10/10/2021,01:27:08,v01,m01,4.980260011702992,4.553404274918498,5.310886516029785
T2m3ws-20221104.110100-0036.p12_SN,05/11/2022,06:33:57,v01,m01,11.116502112796885,10.86483229528099,5.683136928311841
T2m3ws-20220912.124224-0060.p12_SN,13/09/2022,03:40:40,v01,m01,14.873180818257074,14.489203866993876,18.65770771140304
T2m3ws-20220905.185818-0048.p12_SN,06/09/2022,09:11:46,v01,m01,1.040164506400036,1.0594114534760986,0.16444390683550178
T2m3ws-20211016.171517-0119.p12_SN,17/10/2021,03:03:46,v01,m01,8.699062984990656,8.566269808151235,8.422010170122896
T2m3ws-20210922.162607-0006.p12_SN,10/10/2021,01:26:53,v01,m01,5.227068613368394,4.860297210584895,5.121215607330391
T2m3ws-20211027.130833-0058.p12_SN,28/10/2021,08:59:06,v01,m01,2.3236037363107287,2.20677683619911,2.1286884932975583
T2m3ws-20220625.193305-0172.p12_SN,09/07/2022,05:21:47,v01,m01,3.3635155023588412,3.3431483848765953,2.76298006608591
T2m3ws-20211017.154844-0100.p12_SN,18/10/2021,01:40:20,v01,m01,26.26114301362948,25.580981225635465,24.739145533637494
OBK-14880-WiFeS-Splice-UT20220615T162852-5.p12_SN,16/06/2022,14:58:41,v01,m01,0.7679745346361274,0.7251603462144707,0.1636034451120605
T2m3ws-20220428.155027-0033.p12_SN,07/05/2022,04:50:23,v01,m01,4.466404378932175,4.293232130736042,1.8280390412537497
OBK-6592-WiFeS-Blue-UT20211118T103849-4.p12_SN,18/11/2021,15:19:07,v01,m01,1.8823815006041973,1.8106111337602278,0.7421729416548406
OBK-112832-WiFeS-Splice-UT20221010T114426-8.p12_SN,11/10/2022,13:33:14,v01,m01,37.676946464520185,37.152589059531564,75.42028061531134
T2m3ws-20220623.172702-0094.p12_SN,24/06/2022,10:46:37,v01,m01,18.424901193338957,18.099651762596945,28.91512829995342
T2m3ws-20210922.155908-0005.p12_SN,20/11/2021,09:20:43,v01,m01,4.5015719685749875,4.360231478798275,0.7713104517721237
OBK-11968-WiFeS-Splice-UT20220613T192020-4.p12_SN,18/06/2022,12:30:36,v01,m01,0.8339620115377444,0.8549970921081581,0.0614305309814585
T2m3ws-20210914.170537-0186.p12_SN,20/11/2021,12:37:32,v01,m01,53.42003064966687,53.99066155432787,152.9421723800312
OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN,14/06/2022,15:08:53,v01,m01,13.28808752677251,13.505888478088517,6.8188686015965665
T2m3ws-20210914.110126-0157.p12_SN,20/11/2021,10:57:42,v01,m01,6.811197540293386,6.537032983012045,2.7008156112821027
T2m3ws-20220919.091424-0028.p12_SN,20/09/2022,04:56:06,v01,m01,12.906629098562506,12.362598796234826,32.40849932232004
OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN,16/06/2022,14:56:54,v01,m01,5.8767457780558985,5.916722009185112,5.333785391908987
T2m3ws-20210914.143914-0180.p12_SN,20/11/2021,13:17:59,v01,m01,13.24075069498429,12.977467117289752,8.496589721327489
T2m3ws-20210915.185046-0379.p12_SN,10/10/2021,01:26:05,v01,m01,2.984203381266837,2.921736458996527,1.9302093544917585
T2m3ws-20211114.131522-0056.p12_SN,15/11/2021,11:46:52,v01,m01,53.9093353628972,50.60717719433285,707.80266200052
T2m3ws-20220917.182413-0251.p12_SN,18/09/2022,08:16:42,v01,m01,20.049175386410422,20.75628011133246,17.49990397129197
T2m3ws-20211114.114217-0053.p12_SN,15/11/2021,11:42:55,v01,m01,2.501214900812282,2.4197868977017833,0.743804350143461
T2m3ws-20211214.124728-0063.p12_SN,16/12/2021,00:12:49,v01,m01,6.374908014855185,4.9464975084754395,17.36732630387946
T2m3ws-20220817.153815-0038.p12_SN,18/08/2022,03:49:29,v01,m01,8.809298715357267,8.434673996278939,3.786686799629761
T2m3ws-20220913.153839-0158.p12_SN,14/09/2022,03:51:38,v01,m01,4.3688567577175,4.10494947626865,4.960281441377988
T2m3ws-20210922.150706-0003.p12_SN,20/11/2021,08:47:57,v01,m01,3.575415992427792,3.8847930611860098,0.8298319564798563
T2m3ws-20211115.111210-0063.p12_SN,16/11/2021,06:01:10,v01,m01,1.8532475255005272,1.8567268516316733,0.1248408774736252
T2m3ws-20220807.104858-0027.p12_SN,09/08/2022,11:25:21,v01,m01,0.4324410813238229,0.5711748145909511,0.19453563819147474
T2m3ws-20210922.174228-0010.p12_SN,20/11/2021,12:37:36,v01,m01,24.725976319843397,23.94728145654071,16.28608334184355
T2m3ws-20211220.130256-0059.p12_SN,21/12/2021,06:50:19,v01,m01,39.51478123405676,38.922648765019545,59.497207080912624
T2m3ws-20220715.161805-0150.p12_SN,16/07/2022,05:01:41,v01,m01,20.399016530996267,19.918149663642367,15.96943271804831
T2m3ws-20210914.162000-0184.p12_SN,20/11/2021,11:57:30,v01,m01,4.090052340608218,4.2341758767405615,1.6029171799559732
OBK-12032-WiFeS-Splice-UT20220614T122234-1.p12_SN,18/06/2022,08:06:01,v01,m01,4.760161570040241,4.939742584231982,0.8236644260221511
T2m3ws-20220426.103050-0024.p12_SN,05/05/2022,08:28:48,v01,m01,8.705434879159831,8.80582041208364,6.486927215477327
T2m3ws-20220817.165359-0041.p12_SN,18/08/2022,04:17:49,v01,m01,5.949209090847259,6.218661714477786,1.4890392477230097
T2m3ws-20220912.134431-0062.p12_SN,13/09/2022,04:00:29,v01,m01,15.444684642985488,15.21760720190953,9.16520425167652
OBK-93376-WiFeS-Splice-UT20221013T122240-8.p12_SN,22/10/2022,07:16:35,v01,m01,4.408483798798552,4.204307297395416,0.8666227709056717
T2m3ws-20210926.161749-0076.p12_SN,20/11/2021,09:03:40,v01,m01,15.983931061018069,16.329014529200645,12.265685102519063
T2m3ws-20211211.122308-0068.p12_SN,15/12/2021,09:19:18,v01,m01,19.524119371298013,18.868144701611325,61.66821707076019
T2m3ws-20210926.145254-0073.p12_SN,20/11/2021,07:14:30,v01,m01,14.64906380635218,14.04421269882356,13.483938828902854
T2m3ws-20210919.181217-0138.p12_SN,18/10/2021,02:40:06,v01,m01,10.977003398693466,11.526370540983503,4.978099406590672
