file,date,time,pipeline,metadata,SNR_mean,SNR_median,SNR_var
T2m3ws-20230106.103716-0035.p12_SN,07/01/2023,00:57:27,v01,m01,44.78127305171581,45.85389638187391,252.98204321913622
T2m3ws-20220718.104325-0330.p12_SN,19/07/2022,02:01:05,v01,m01,23.636644270715895,24.690783807062882,136.116545991095
T2m3ws-20220913.164125-0160.p12_SN,14/09/2022,04:46:41,v01,m01,5.049939066840532,5.14580660283978,6.340689539501731
T2m3ws-20220709.152359-0515.p12_SN,12/07/2022,05:33:08,v01,m01,48.569550827856744,51.30920156469851,442.2987880653276
T2m3ws-20211211.140637-0072.p12_SN,15/12/2021,09:39:18,v01,m01,21.38046961314856,22.57524644057864,107.89702555902014
T2m3ws-20211025.173637-0119.p12_SN,26/10/2021,05:26:29,v01,m01,44.89668948845567,50.756073987148355,372.13257959906093
T2m3ws-20220426.123220-0026.p12_SN,07/05/2022,00:20:37,v01,m01,6.16075268159732,5.747171348471639,17.6915990331668
T2m3ws-20220820.162335-0144.p12_SN,21/08/2022,07:25:41,v01,m01,3.2415879740310793,3.093108168044182,4.667947095167945
T2m3ws-20220716.124920-0226.p12_SN,17/07/2022,05:19:07,v01,m01,4.821064247853042,5.194126875083308,9.50765735568592
T2m3ws-20211009.165150-0126.p12_SN,10/10/2021,00:11:10,v01,m01,3.1474591678160038,2.8992235706641774,5.4931996460832515
T2m3ws-20210914.183939-0190.p12_SN,20/11/2021,12:58:58,v01,m01,35.644097483289514,40.71857811260118,385.5764943971671
T2m3ws-20210915.180232-0377.p12_SN,20/11/2021,10:01:12,v01,m01,2.531533552998018,2.6559272368009696,2.0718149293854364
T2m3ws-20211115.143731-0071.p12_SN,16/11/2021,06:06:05,v01,m01,30.166520149090484,31.20265523459554,103.02575824553044
T2m3ws-20220509.160759-0079.p12_SN,11/05/2022,05:30:59,v01,m01,-0.02046128742276507,-0.015128259789507166,0.7587865128795893
T2m3ws-20211025.161147-0116.p12_SN,26/10/2021,01:22:18,v01,m01,2.6792560587883547,2.80833557127085,2.1995877401322064
T2m3ws-20211115.125303-0067.p12_SN,16/11/2021,06:03:36,v01,m01,197.6118177313259,209.9398743743738,9284.418059459369
T2m3ws-20211026.115233-0056.p12_SN,27/10/2021,02:10:29,v01,m01,3.6688829766832773,3.900430024400261,1.8839999530214684
T2m3ws-20211008.175054-0082.p12_SN,09/10/2021,10:14:01,v01,m01,28.49646718053127,31.68466149428769,209.2428418694798
T2m3ws-20210915.170157-0375.p12_SN,20/11/2021,11:13:14,v01,m01,1.0119244900378561,1.0202148684178245,0.3682192256229891
T2m3ws-20220817.141216-0035.p12_SN,18/08/2022,03:14:15,v01,m01,3.2858924828487996,3.182984138665743,3.6575297214797087
T2m3ws-20211026.131800-0059.p12_SN,27/10/2021,02:14:02,v01,m01,7.412513807746917,7.733125385368686,9.782177849291683
T2m3ws-20211114.171319-0065.p12_SN,15/11/2021,12:35:32,v01,m01,2.190312629492383,2.0642322122349297,1.6790020490633504
T2m3ws-20211026.144018-0062.p12_SN,27/10/2021,02:15:33,v01,m01,4.819269154942882,4.99232887616431,4.994245853767957
T2m3ws-20211024.160134-0093.p12_SN,25/10/2021,08:43:22,v01,m01,9.052613836074611,9.275479371377138,13.586511573170062
T2m3ws-20211007.173121-0040.p12_SN,20/11/2021,07:14:14,v01,m01,4.557791703823147,5.00298951370577,3.765620296847941
T2m3ws-20210914.175245-0188.p12_SN,20/11/2021,10:35:58,v01,m01,26.34765193118814,28.238211067621897,188.9002078309969
T2m3ws-20210926.131058-0069.p12_SN,18/10/2021,03:27:07,v01,m01,48.86273351042411,53.82524754327436,341.6271385599041
T2m3ws-20210916.162835-0478.p12_SN,20/11/2021,09:39:03,v01,m01,30.774156865594204,37.32129118216179,220.0083037970113
T2m3ws-20220502.145631-0027.p12_SN,07/05/2022,08:10:23,v01,m01,4.8149919743127825,4.979255153413471,3.586669414459366
T2m3ws-20211114.144003-0059.p12_SN,15/11/2021,11:45:03,v01,m01,21.88294632712088,26.60746229267793,96.9530209954471
T2m3ws-20210922.165306-0008.p12_SN,10/10/2021,01:27:08,v01,m01,4.807272584076221,4.793102470291274,6.433033904736757
T2m3ws-20221104.110100-0036.p12_SN,05/11/2022,06:33:57,v01,m01,10.065314272567804,10.377950922175568,16.081771500410078
T2m3ws-20220912.124224-0060.p12_SN,13/09/2022,03:40:40,v01,m01,13.017092460370586,12.959349537911308,28.94893990658262
T2m3ws-20220905.185818-0048.p12_SN,06/09/2022,09:11:46,v01,m01,0.8865746135173067,0.9051632817717264,0.5620220501748894
T2m3ws-20211016.171517-0119.p12_SN,17/10/2021,03:03:46,v01,m01,7.64440923639291,7.6601032307398205,11.97187432547969
T2m3ws-20210922.162607-0006.p12_SN,10/10/2021,01:26:53,v01,m01,4.771077907090743,4.551119437622894,6.165358590543539
T2m3ws-20211027.130833-0058.p12_SN,28/10/2021,08:59:06,v01,m01,2.1227583268966344,2.128587906398042,3.1225402561177322
T2m3ws-20220625.193305-0172.p12_SN,09/07/2022,05:21:47,v01,m01,2.74408322931267,2.54155616181713,4.163407986244065
T2m3ws-20211017.154844-0100.p12_SN,18/10/2021,01:40:20,v01,m01,20.980668298832427,22.286040988914664,90.68452254095071
OBK-14880-WiFeS-Splice-UT20220615T162852-5.p12_SN,16/06/2022,14:58:41,v01,m01,0.665084662694145,0.673029905771432,1.0066297737875485
T2m3ws-20220428.155027-0033.p12_SN,07/05/2022,04:50:23,v01,m01,3.7347851315619693,3.6273559504577273,3.603655376144502
OBK-6592-WiFeS-Blue-UT20211118T103849-4.p12_SN,18/11/2021,15:19:07,v01,m01,1.8042670008327661,1.8218021463301066,1.316445683579502
OBK-112832-WiFeS-Splice-UT20221010T114426-8.p12_SN,11/10/2022,13:33:14,v01,m01,32.63872393703426,33.37525672769649,162.9605614338334
T2m3ws-20220623.172702-0094.p12_SN,24/06/2022,10:46:37,v01,m01,16.595835761583096,16.76809388028673,42.48036509214219
T2m3ws-20210922.155908-0005.p12_SN,20/11/2021,09:20:43,v01,m01,4.005691875324891,4.156407642871951,2.492526976768423
OBK-11968-WiFeS-Splice-UT20220613T192020-4.p12_SN,18/06/2022,12:30:36,v01,m01,0.6131174320074007,0.6260280460432841,0.4054740835273507
T2m3ws-20210914.170537-0186.p12_SN,20/11/2021,12:37:32,v01,m01,41.80772826861218,44.07759467675727,452.46127325650315
OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN,14/06/2022,15:08:53,v01,m01,9.961605786375813,11.366875169975522,31.884807215399515
T2m3ws-20210914.110126-0157.p12_SN,20/11/2021,10:57:42,v01,m01,5.828288170424478,5.824969292847925,6.186489756540587
