file,date,time,pipeline,metadata,SNR_mean,SNR_median,SNR_var
OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN,14/06/2022,15:08:53,v01,m01,13.246658277094438,13.651178776890987,7.402380850063586
T2m3ws-20210914.110126-0157.p12_SN,20/11/2021,10:57:42,v01,m01,6.805406122283736,6.616210109117121,2.8057635261633282
T2m3ws-20220919.091424-0028.p12_SN,20/09/2022,04:56:06,v01,m01,12.918827241853627,12.384540089931122,32.97133377996329
OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN,16/06/2022,14:56:54,v01,m01,5.871983402730936,5.933627527439978,5.457642338127402
T2m3ws-20210914.143914-0180.p12_SN,20/11/2021,13:17:59,v01,m01,13.225807842484189,12.8677077284328,8.788379518189531
T2m3ws-20210915.185046-0379.p12_SN,10/10/2021,01:26:05,v01,m01,2.986182391665733,2.913990474787921,1.9702165033942514
T2m3ws-20211114.131522-0056.p12_SN,15/11/2021,11:46:52,v01,m01,53.929049561304254,50.28277501271332,710.1212998490593
T2m3ws-20220917.182413-0251.p12_SN,18/09/2022,08:16:42,v01,m01,20.00979133473741,20.75263834626493,18.44565428725478
T2m3ws-20211114.114217-0053.p12_SN,15/11/2021,11:42:55,v01,m01,2.495970030391416,2.4253563125020285,0.7693013329037781
T2m3ws-20211214.124728-0063.p12_SN,16/12/2021,00:12:49,v01,m01,6.3822924279755435,4.880814993922628,17.534380857666463
T2m3ws-20220817.153815-0038.p12_SN,18/08/2022,03:49:29,v01,m01,8.796453216857168,8.536583310821122,3.976998740339044
T2m3ws-20220913.153839-0158.p12_SN,14/09/2022,03:51:38,v01,m01,4.352350882139649,3.999517259491239,7.151208434250417
T2m3ws-20210922.150706-0003.p12_SN,20/11/2021,08:47:57,v01,m01,3.5738143863229754,3.8174914903823187,0.8860627027110854
T2m3ws-20211115.111210-0063.p12_SN,16/11/2021,06:01:10,v01,m01,1.8525774683530136,1.8298689189598276,0.16734300659641616
T2m3ws-20220807.104858-0027.p12_SN,09/08/2022,11:25:21,v01,m01,0.43432521542458347,0.5517046039720674,0.20103631471668493
T2m3ws-20210922.174228-0010.p12_SN,20/11/2021,12:37:36,v01,m01,24.688894806519556,23.904746467527918,16.973504596624196
T2m3ws-20211220.130256-0059.p12_SN,21/12/2021,06:50:19,v01,m01,39.417567670231165,39.04749761849321,62.55717077081954
T2m3ws-20220715.161805-0150.p12_SN,16/07/2022,05:01:41,v01,m01,20.372986777171374,20.014301806417897,17.393501460831395
T2m3ws-20210914.162000-0184.p12_SN,20/11/2021,11:57:30,v01,m01,4.091651252590526,4.252336657244815,1.660760200222709
OBK-12032-WiFeS-Splice-UT20220614T122234-1.p12_SN,18/06/2022,08:06:01,v01,m01,4.748070266502111,4.939782811390551,0.9346897903182688
T2m3ws-20220426.103050-0024.p12_SN,05/05/2022,08:28:48,v01,m01,8.686072634231916,8.773115424166464,7.042585198845268
T2m3ws-20220817.165359-0041.p12_SN,18/08/2022,04:17:49,v01,m01,5.93939210202938,6.240318113726927,1.7340707190685598
T2m3ws-20220912.134431-0062.p12_SN,13/09/2022,04:00:29,v01,m01,15.419768115982759,15.311092782879015,10.128812080057351
OBK-93376-WiFeS-Splice-UT20221013T122240-8.p12_SN,22/10/2022,07:16:35,v01,m01,4.398840139228215,4.194595590707264,0.9193872083703895
T2m3ws-20210926.161749-0076.p12_SN,20/11/2021,09:03:40,v01,m01,15.956649608551462,16.228361370401434,13.032087605058237
T2m3ws-20211211.122308-0068.p12_SN,15/12/2021,09:19:18,v01,m01,19.468153286446586,18.8686833796187,73.26661011060034
T2m3ws-20210926.145254-0073.p12_SN,20/11/2021,07:14:30,v01,m01,14.621861925179834,14.138131896293455,13.907481386376089
T2m3ws-20210919.181217-0138.p12_SN,18/10/2021,02:40:06,v01,m01,10.966001499329995,11.57313658200285,5.18898555288138
