Wavelength,Flux,Error
3651.10,2.5911e+01,4.2914e+01
3651.88,-2.8542e+01,4.3045e+01
3652.65,-1.0171e+01,4.2497e+01
3653.43,9.4985e+01,4.2210e+01
3654.20,3.3186e+01,4.2578e+01
3654.98,-6.8576e+00,4.2619e+01
3655.75,5.7092e-01,4.2237e+01
3656.53,-2.6577e+01,4.1918e+01
3657.30,2.4468e+01,4.1857e+01
3658.08,3.2578e+01,4.1146e+01
3658.85,5.8899e+01,4.0866e+01
3659.63,4.1288e+01,4.1250e+01
3660.40,-2.2707e+01,4.1340e+01
3661.18,-7.9618e+00,4.1431e+01
3661.95,6.9265e+00,4.0647e+01
3662.73,-7.2516e+00,4.0480e+01
3663.50,-1.9976e+01,4.0237e+01
3664.27,4.9706e+01,4.0501e+01
3665.05,7.4792e+01,4.0573e+01
3665.82,6.3760e+01,3.9988e+01
3666.60,-6.4830e+01,3.9577e+01
3667.37,3.2337e+01,3.9644e+01
3668.15,4.4066e+01,3.9835e+01
3668.92,-4.9737e+01,4.1033e+01
3669.70,-3.1654e+01,4.0717e+01
3670.47,4.4001e+01,4.0250e+01
3671.25,5.4711e+01,3.9420e+01
3672.02,5.0925e+01,3.8968e+01
3672.80,3.9923e+01,3.8781e+01
3673.57,9.6777e+01,3.8831e+01
3674.35,1.8127e+01,3.8639e+01
3675.12,-4.3991e+00,3.8624e+01
3675.90,2.5843e+01,3.8547e+01
3676.67,-3.4544e+01,3.8535e+01
3677.45,-3.4433e+01,3.8313e+01
3678.22,1.3735e+01,3.8305e+01
3679.00,2.7874e+00,3.8954e+01
3679.77,-2.2408e+01,3.8544e+01
3680.55,-5.5482e+01,3.8447e+01
3681.32,-1.4153e+01,3.8331e+01
3682.10,8.5493e+01,3.8272e+01
3682.87,5.4566e+01,3.7930e+01
3683.65,-1.4044e+01,3.7389e+01
3684.42,7.6955e-01,3.7104e+01
3685.20,8.5397e+00,3.7218e+01
3685.97,5.7031e+00,3.7782e+01
3686.75,-5.1379e+01,3.7269e+01
3687.52,1.7921e+00,3.7002e+01
3688.30,-5.0639e+01,3.6328e+01
3689.07,-3.5272e+01,3.6198e+01
3689.85,4.2401e+00,3.6128e+01
3690.62,4.9283e+01,3.6009e+01
3691.40,1.8404e+01,3.5832e+01
3692.17,-9.7068e+00,3.5951e+01
3692.95,-1.9449e+01,3.5750e+01
3693.72,4.3000e+01,3.5479e+01
3694.50,3.5392e+01,3.5535e+01
3695.27,-1.0488e+01,3.4493e+01
3696.05,-1.1021e+01,3.4129e+01
3696.82,8.8818e+00,3.4224e+01
3697.59,-9.4474e+00,3.4501e+01
3698.37,1.7333e+01,3.4307e+01
3699.14,4.0243e+01,3.4191e+01
3699.92,3.0842e+01,3.3896e+01
3700.69,1.2117e+00,3.3887e+01
3701.47,3.7353e+01,3.3893e+01
3702.24,9.2141e-01,3.3883e+01
3703.02,-3.2427e+01,3.3334e+01
3703.79,-2.9205e+01,3.3040e+01
3704.57,-1.4582e+01,3.3465e+01
3705.34,-3.0098e+01,3.3252e+01
3706.12,-2.0474e+01,3.2920e+01
3706.89,-2.7785e+01,3.3374e+01
3707.67,4.5860e+01,3.4263e+01
3708.44,2.1868e+01,3.3278e+01
3709.22,-1.9838e+00,3.2721e+01
3709.99,-6.0424e+01,3.2913e+01
3710.77,6.6984e+01,3.2688e+01
3711.54,1.0967e+01,3.2660e+01
3712.32,1.5425e+01,3.2562e+01
3713.09,7.2461e+01,3.2092e+01
3713.87,6.3693e+01,3.1782e+01
3714.64,1.0804e+02,3.1939e+01
3715.42,4.0534e+01,3.1521e+01
3716.19,1.2295e+01,3.0951e+01
3716.97,4.5478e+01,3.1307e+01
3717.74,1.0271e+01,3.1936e+01
3718.52,1.3653e-01,3.1960e+01
3719.29,1.8302e+01,3.2370e+01
3720.07,-1.5549e+01,3.2864e+01
3720.84,1.1659e+01,3.2354e+01
3721.62,4.6483e+01,3.1951e+01
3722.39,2.3417e+01,3.1693e+01
3723.17,-2.5179e+01,3.1500e+01
3723.94,1.9230e+01,3.1040e+01
3724.72,5.2095e+01,3.0853e+01
3725.49,1.3814e+01,3.0089e+01
3726.27,-9.5819e+00,3.0055e+01
3727.04,3.1238e+01,2.9621e+01
3727.82,3.5744e+01,2.9552e+01
3728.59,1.3086e+01,2.9161e+01
3729.36,-1.8096e+01,2.8961e+01
3730.14,4.5412e+01,2.8942e+01
3730.91,-1.6538e+01,2.8956e+01
3731.69,-5.4427e+00,2.9024e+01
3732.46,2.4870e+01,2.8960e+01
3733.24,6.1578e+00,2.8910e+01
3734.01,9.4160e+00,2.8645e+01
3734.79,3.3697e+01,2.8285e+01
3735.56,5.8037e+01,2.8188e+01
3736.34,1.9925e+01,2.8275e+01
3737.11,1.4218e+01,2.7843e+01
3737.89,5.4837e+01,2.7671e+01
3738.66,2.7855e+01,2.7770e+01
3739.44,-8.0441e+00,2.7654e+01
3740.21,2.1498e+01,2.7506e+01
3740.99,-1.5040e+01,2.7191e+01
3741.76,2.1323e+01,2.7262e+01
3742.54,1.7564e+01,2.7269e+01
3743.31,-3.4601e+00,2.6905e+01
3744.09,2.9048e+01,2.6695e+01
3744.86,2.8036e+01,2.6707e+01
3745.64,4.0216e+01,2.6507e+01
3746.41,5.8070e+00,2.6179e+01
3747.19,-9.8780e+00,2.6633e+01
3747.96,6.3512e+01,2.6645e+01
3748.74,-2.5930e+01,2.6645e+01
3749.51,2.0873e+01,2.6468e+01
3750.29,5.0130e+01,2.6432e+01
3751.06,-9.3476e+00,2.6544e+01
3751.84,6.6651e+00,2.6660e+01
3752.61,2.2512e+01,2.6362e+01
3753.39,4.4586e+00,2.5934e+01
3754.16,-3.1498e+01,2.5692e+01
3754.94,-6.7253e+00,2.5713e+01
3755.71,3.2415e+01,2.5423e+01
3756.49,3.8795e+01,2.5482e+01
3757.26,2.2253e+01,2.5532e+01
3758.04,3.9559e+01,2.5598e+01
3758.81,-1.5354e+01,2.5527e+01
3759.59,1.1325e+01,2.5460e+01
3760.36,2.8657e+01,2.5376e+01
3761.14,-2.3718e+01,2.5270e+01
3761.91,-3.4927e+01,2.5139e+01
3762.68,-4.0984e+01,2.5003e+01
3763.46,-1.7116e+01,2.5031e+01
3764.23,1.2441e+01,2.4775e+01
3765.01,1.4614e+00,2.4651e+01
3765.78,-1.3275e+01,2.4695e+01
3766.56,1.9372e+01,2.4628e+01
3767.33,-3.1716e-01,2.4472e+01
3768.11,-4.2136e+01,2.4245e+01
3768.88,5.8621e+00,2.4067e+01
3769.66,1.6170e+01,2.3901e+01
3770.43,2.6358e+01,2.3477e+01
3771.21,1.9753e+01,2.3721e+01
3771.98,3.3499e+01,2.3626e+01
3772.76,3.0466e+01,2.3708e+01
3773.53,9.2875e+00,2.3255e+01
3774.31,4.4524e+01,2.3050e+01
3775.08,2.8921e+01,2.3011e+01
3775.86,8.0503e+00,2.2942e+01
3776.63,-2.7003e+00,2.2898e+01
3777.41,2.8079e+01,2.2729e+01
3778.18,4.4529e+01,2.2431e+01
3778.96,3.0645e+01,2.2467e+01
3779.73,4.2824e+00,2.2496e+01
3780.51,4.9724e+01,2.2394e+01
3781.28,1.6953e+01,2.2028e+01
3782.06,9.7137e+00,2.1900e+01
3782.83,-1.2555e+01,2.1710e+01
3783.61,-6.0626e+00,2.1683e+01
3784.38,-8.7044e+00,2.1808e+01
3785.16,2.8364e+01,2.1825e+01
3785.93,4.1319e+01,2.1688e+01
3786.71,9.0026e+00,2.1562e+01
3787.48,-1.4995e+01,2.1604e+01
3788.26,2.4266e+01,2.1586e+01
3789.03,3.4085e+01,2.1379e+01
3789.81,-5.7000e+00,2.1616e+01
3790.58,2.0948e+01,2.1530e+01
3791.36,1.2167e+01,2.1103e+01
3792.13,-2.6194e+01,2.1257e+01
3792.91,-2.5074e+01,2.1452e+01
3793.68,2.3381e+00,2.1133e+01
3794.45,2.2546e+01,2.0860e+01
3795.23,2.0665e+01,2.0937e+01
3796.00,-2.0749e+01,2.1110e+01
3796.78,7.0321e+00,2.1174e+01
3797.55,1.7209e+01,2.1073e+01
3798.33,1.1833e+00,2.1118e+01
3799.10,-8.9046e-01,2.1036e+01
3799.88,7.6051e+00,2.0996e+01
3800.65,-5.3530e+00,2.0784e+01
3801.43,-1.5210e+01,2.0803e+01
3802.20,-3.2315e+00,2.0854e+01
3802.98,2.2482e+01,2.0644e+01
3803.75,7.4100e+00,2.0667e+01
3804.53,-3.1024e+00,2.0458e+01
3805.30,2.8526e+01,2.0469e+01
3806.08,-1.7953e+01,2.0444e+01
3806.85,-1.1308e+01,2.0362e+01
3807.63,7.4721e+00,2.0269e+01
3808.40,-1.2948e+01,2.0175e+01
3809.18,1.7095e+01,2.0006e+01
3809.95,4.7089e+01,1.9850e+01
3810.73,2.4283e+01,1.9687e+01
3811.50,3.4936e+01,1.9640e+01
3812.28,-8.6604e+00,1.9798e+01
3813.05,-2.0803e+01,1.9759e+01
3813.83,5.5777e+00,1.9462e+01
3814.60,3.3854e+00,1.9570e+01
3815.38,2.5350e+01,1.9397e+01
3816.15,5.8714e+01,1.9408e+01
3816.93,3.6448e+01,1.9266e+01
3817.70,1.8479e+01,1.9228e+01
3818.48,-8.1104e+00,1.9216e+01
3819.25,-1.2799e+01,1.9189e+01
3820.03,-9.6710e+00,1.9068e+01
3820.80,7.5710e-01,1.8951e+01
3821.58,6.6239e+00,1.8969e+01
3822.35,1.1312e+01,1.8949e+01
3823.13,-7.7028e+00,1.8668e+01
3823.90,-2.4881e+01,1.8708e+01
3824.68,-3.3371e+00,1.8542e+01
3825.45,-3.4853e+01,1.8420e+01
3826.23,1.0692e+01,1.8406e+01
3827.00,3.4390e+01,1.8113e+01
3827.77,9.4755e+00,1.8099e+01
3828.55,-5.7004e+00,1.8201e+01
3829.32,3.3762e+00,1.8185e+01
3830.10,8.2580e+00,1.8219e+01
3830.87,2.0129e+01,1.8147e+01
3831.65,2.6686e+01,1.8128e+01
3832.42,1.5189e+01,1.8082e+01
3833.20,2.1765e+01,1.7958e+01
3833.97,-2.1293e+01,1.7824e+01
3834.75,4.3601e+00,1.7627e+01
3835.52,2.0079e+01,1.7558e+01
3836.30,3.1194e+01,1.7655e+01
3837.07,1.4393e+01,1.7616e+01
3837.85,2.9143e+01,1.7522e+01
3838.62,8.1016e+00,1.7377e+01
3839.40,-2.0121e+01,1.7139e+01
3840.17,5.8231e+00,1.7107e+01
3840.95,5.2831e+01,1.7234e+01
3841.72,1.8639e+01,1.7168e+01
3842.50,-3.3025e+01,1.7200e+01
3843.27,-2.9955e+01,1.7270e+01
3844.05,1.8712e+01,1.7184e+01
3844.82,3.5882e+00,1.7158e+01
3845.60,-6.3869e+00,1.7149e+01
3846.37,1.6117e+01,1.7094e+01
3847.15,2.3588e+01,1.6895e+01
3847.92,-1.1015e+01,1.7043e+01
3848.70,-7.2049e+00,1.6973e+01
3849.47,4.4259e+01,1.6892e+01
3850.25,5.2107e+00,1.6861e+01
3851.02,2.6613e+01,1.6928e+01
3851.80,4.7944e+01,1.6850e+01
3852.57,1.4920e+01,1.6751e+01
3853.35,2.3905e+01,1.6678e+01
3854.12,6.0527e-01,1.6669e+01
3854.90,2.8060e+01,1.6680e+01
3855.67,2.6337e+01,1.6670e+01
3856.45,3.6447e-01,1.6531e+01
3857.22,1.1229e+01,1.6462e+01
3858.00,3.4951e+01,1.6362e+01
3858.77,2.4936e+01,1.6450e+01
3859.55,9.9723e+00,1.7066e+01
3860.32,1.0740e+01,1.7856e+01
3861.09,8.3013e+00,1.7564e+01
3861.87,-1.2435e+01,1.6037e+01
3862.64,-1.2941e+01,1.5984e+01
3863.42,2.2517e+00,1.6010e+01
3864.19,2.3001e+01,1.5965e+01
3864.97,3.8903e+01,1.5841e+01
3865.74,3.5462e+01,1.5854e+01
3866.52,4.5401e-01,1.5970e+01
3867.29,2.1614e+01,1.5894e+01
3868.07,1.8331e+01,1.5944e+01
3868.84,-2.6470e+00,1.5757e+01
3869.62,5.6113e+00,1.5662e+01
3870.39,8.6051e+00,1.5713e+01
3871.17,2.8356e+01,1.5684e+01
3871.94,1.8888e+01,1.5761e+01
3872.72,5.0388e+00,1.5652e+01
3873.49,1.4509e+01,1.5508e+01
3874.27,4.6095e+01,1.5461e+01
3875.04,1.0654e+01,1.5466e+01
3875.82,2.3506e+01,1.5487e+01
3876.59,1.6792e+01,1.5455e+01
3877.37,5.3712e+01,1.5458e+01
3878.14,-2.6201e+01,1.5403e+01
3878.92,3.8563e+00,1.5373e+01
3879.69,1.5989e+01,1.5371e+01
3880.47,-2.1416e+01,1.5329e+01
3881.24,-9.9229e+00,1.5270e+01
3882.02,1.9422e+01,1.5340e+01
3882.79,-8.4041e+00,1.5294e+01
3883.57,-8.8584e+00,1.6369e+01
3884.34,1.2359e+01,1.5687e+01
3885.12,3.2872e+01,1.5327e+01
3885.89,2.7501e+01,1.5312e+01
3886.67,1.5945e+01,1.5279e+01
3887.44,3.3354e+01,1.5220e+01
3888.22,3.6020e+01,1.5222e+01
3888.99,2.2787e+01,1.5286e+01
3889.77,-4.9639e+00,1.5146e+01
3890.54,4.8712e+00,1.5075e+01
3891.32,-2.1395e+01,1.4944e+01
3892.09,-1.2934e+01,1.4894e+01
3892.86,1.1061e+01,1.4902e+01
3893.64,-1.8536e-01,1.4759e+01
3894.41,-1.0163e+01,1.4780e+01
3895.19,2.1726e+01,1.4589e+01
3895.96,3.8491e+01,1.4599e+01
3896.74,3.9474e+00,1.4680e+01
3897.51,1.6258e+01,1.4620e+01
3898.29,1.6383e+01,1.4546e+01
3899.06,1.3870e+01,1.4580e+01
3899.84,5.8171e+00,1.4594e+01
3900.61,5.1911e+00,1.4548e+01
3901.39,1.1065e+01,1.4419e+01
3902.16,1.9874e+01,1.4302e+01
3902.94,1.4296e+01,1.4275e+01
3903.71,3.8046e+01,1.4239e+01
3904.49,1.5529e+01,1.4336e+01
3905.26,1.2300e+01,1.4510e+01
3906.04,3.0763e+01,1.4397e+01
3906.81,3.1754e+01,1.4271e+01
3907.59,1.0565e+01,1.4261e+01
3908.36,5.9366e+00,1.4282e+01
3909.14,2.2872e+01,1.4247e+01
3909.91,2.2754e+01,1.4142e+01
3910.69,1.3734e+01,1.4256e+01
3911.46,4.0051e+01,1.4039e+01
3912.24,1.6807e+01,1.4083e+01
3913.01,1.0042e+01,1.4066e+01
3913.79,1.6858e+01,1.4068e+01
3914.56,1.7016e+01,1.4032e+01
3915.34,1.1520e+01,1.3976e+01
3916.11,1.6938e+01,1.3954e+01
3916.89,1.8007e+01,1.3966e+01
3917.66,2.9447e+01,1.3857e+01
3918.44,1.3017e+01,1.3775e+01
3919.21,-6.2176e+00,1.3752e+01
3919.99,1.1976e+01,1.3714e+01
3920.76,3.3340e+01,1.3765e+01
3921.54,1.6311e+01,1.3627e+01
3922.31,2.6398e+01,1.3546e+01
3923.09,-7.0919e+00,1.3593e+01
3923.86,-4.2754e+00,1.3581e+01
3924.64,2.1208e+01,1.3549e+01
3925.41,2.5297e+01,1.3521e+01
3926.18,-9.1880e+00,1.3519e+01
3926.96,8.3417e+00,1.3606e+01
3927.73,4.3156e+01,1.3545e+01
3928.51,8.4328e+00,1.3492e+01
3929.28,-6.6036e+00,1.3434e+01
3930.06,5.8758e-01,1.3352e+01
3930.83,2.3875e+01,1.3381e+01
3931.61,3.5596e+01,1.3337e+01
3932.38,5.0844e+00,1.3328e+01
3933.16,1.1272e+01,1.3261e+01
3933.93,1.2130e+01,1.3236e+01
3934.71,3.8220e+00,1.3232e+01
3935.48,-2.8983e+00,1.3176e+01
3936.26,1.0386e+01,1.3132e+01
3937.03,2.4737e+01,1.3071e+01
3937.81,1.8723e+01,1.2998e+01
3938.58,1.1056e+01,1.2941e+01
3939.36,-3.8713e+00,1.2962e+01
3940.13,8.8245e+00,1.3047e+01
3940.91,2.1627e+01,1.3017e+01
3941.68,1.9566e+01,1.2992e+01
3942.46,1.2172e+01,1.2869e+01
3943.23,-1.3189e+01,1.2907e+01
3944.01,2.5868e+01,1.2889e+01
3944.78,1.1519e+01,1.2905e+01
3945.56,6.0041e+00,1.2869e+01
3946.33,8.8820e+00,1.2810e+01
3947.11,3.9877e+01,1.2810e+01
3947.88,4.4399e+00,1.2729e+01
3948.66,6.7004e+00,1.2684e+01
3949.43,2.6115e+01,1.2760e+01
3950.21,8.4829e+00,1.2780e+01
3950.98,-1.2297e+01,1.2760e+01
3951.76,-6.9861e+00,1.2721e+01
3952.53,1.1602e+00,1.2758e+01
3953.31,2.1819e+01,1.2743e+01
3954.08,1.2036e+01,1.2731e+01
3954.86,-2.9349e+00,1.2652e+01
3955.63,1.7823e+01,1.2670e+01
3956.41,1.9181e+01,1.2772e+01
3957.18,1.7374e+00,1.2613e+01
3957.95,2.5415e+01,1.2548e+01
3958.73,1.7109e+01,1.2569e+01
3959.50,8.5110e-01,1.2630e+01
3960.28,1.6496e+01,1.2633e+01
3961.05,3.2516e+01,1.2611e+01
3961.83,3.0107e+01,1.2483e+01
3962.60,-1.8130e+01,1.2421e+01
3963.38,2.8292e+01,1.2324e+01
3964.15,-7.9289e+00,1.2372e+01
3964.93,-2.1160e+01,1.2409e+01
3965.70,2.3388e+01,1.2359e+01
3966.48,8.9225e+00,1.2245e+01
3967.25,2.2959e+01,1.2297e+01
3968.03,1.9543e+01,1.2338e+01
3968.80,1.0487e+01,1.2241e+01
3969.58,1.5789e+01,1.2174e+01
3970.35,5.1809e+00,1.2146e+01
3971.13,2.5862e+01,1.2093e+01
3971.90,1.9768e+01,1.2134e+01
3972.68,1.1033e+01,1.2121e+01
3973.45,1.9739e+01,1.2018e+01
3974.23,1.7649e+01,1.2007e+01
3975.00,1.6091e+01,1.2006e+01
3975.78,1.6622e+01,1.1964e+01
3976.55,3.6748e+01,1.1936e+01
3977.33,1.3001e+01,1.1937e+01
3978.10,1.4423e+01,1.1902e+01
3978.88,1.1125e+01,1.1890e+01
3979.65,-6.6534e+00,1.1837e+01
3980.43,3.5299e+00,1.1749e+01
3981.20,1.9474e+01,1.1798e+01
3981.98,2.1669e+01,1.1768e+01
3982.75,9.8439e+00,1.1760e+01
3983.53,1.2759e+01,1.1819e+01
3984.30,2.1405e+01,1.1814e+01
3985.08,3.4476e+01,1.1868e+01
3985.85,2.1541e+01,1.1926e+01
3986.63,-7.9269e+00,1.1790e+01
3987.40,7.3883e+00,1.1771e+01
3988.18,1.4766e+01,1.1728e+01
3988.95,4.7517e-01,1.1751e+01
3989.73,1.7804e+01,1.1743e+01
3990.50,2.0276e+01,1.1775e+01
3991.27,5.4587e+00,1.1683e+01
3992.05,2.0523e+01,1.1642e+01
3992.82,-2.2140e+00,1.1581e+01
3993.60,6.4832e+00,1.1491e+01
3994.37,1.9676e+01,1.1433e+01
3995.15,2.0727e+01,1.1502e+01
3995.92,7.8742e+00,1.1521e+01
3996.70,1.0039e+01,1.1516e+01
3997.47,1.8435e+01,1.1442e+01
3998.25,2.0453e+01,1.1384e+01
3999.02,1.0063e+01,1.1410e+01
3999.80,1.0979e+01,1.1416e+01
4000.57,1.7357e+01,1.1376e+01
4001.35,2.3783e+01,1.1318e+01
4002.12,5.9936e+00,1.1565e+01
4002.90,-5.7727e+00,1.1379e+01
4003.67,5.7442e+00,1.1276e+01
4004.45,-8.6519e+00,1.1180e+01
4005.22,1.9105e+00,1.1145e+01
4006.00,2.2285e+01,1.1217e+01
4006.77,2.3303e+00,1.1161e+01
4007.55,9.1919e+00,1.1088e+01
4008.32,2.6132e+01,1.1164e+01
4009.10,2.3403e+01,1.0998e+01
