Wavelength,Flux,Error
3541.84,6.9518e+01,1.2267e+01
3542.62,7.5749e+01,1.2253e+01
3543.39,6.5048e+01,1.2255e+01
3544.17,7.0876e+01,1.1996e+01
3544.94,5.9288e+01,1.2099e+01
3545.71,5.7285e+01,1.1951e+01
3546.49,8.0705e+01,1.1942e+01
3547.26,7.9765e+01,1.2055e+01
3548.04,5.5083e+01,1.2057e+01
3548.81,5.6409e+01,1.2105e+01
3549.59,4.5966e+01,1.2035e+01
3550.36,5.9088e+01,1.2121e+01
3551.14,5.3532e+01,1.1886e+01
3551.91,4.1988e+01,1.1684e+01
3552.69,4.2491e+01,1.1732e+01
3553.46,4.1836e+01,1.1717e+01
3554.24,8.0691e+01,1.1881e+01
3555.01,8.5422e+01,1.1928e+01
3555.79,9.4412e+01,1.1885e+01
3556.56,6.6195e+01,1.1692e+01
3557.34,7.3981e+01,1.1672e+01
3558.11,6.5217e+01,1.1658e+01
3558.89,7.1789e+01,1.1673e+01
3559.66,8.6943e+01,1.1669e+01
3560.44,9.9043e+01,1.1759e+01
3561.21,7.6361e+01,1.1836e+01
3561.99,6.4364e+01,1.1707e+01
3562.76,4.2061e+01,1.1591e+01
3563.54,6.6325e+01,1.1513e+01
3564.31,6.6534e+01,1.1367e+01
3565.09,8.3120e+01,1.1229e+01
3565.86,9.7424e+01,1.1154e+01
3566.64,5.3703e+01,1.1400e+01
3567.41,6.3085e+01,1.1480e+01
3568.19,6.1219e+01,1.1788e+01
3568.96,5.7061e+01,1.2501e+01
3569.73,9.2666e+01,1.2663e+01
3570.51,8.9700e+01,1.1954e+01
3571.28,5.0834e+01,1.1740e+01
3572.06,8.9910e+01,1.1510e+01
3572.83,6.9956e+01,1.1275e+01
3573.61,7.8961e+01,1.1162e+01
3574.38,5.5811e+01,1.0933e+01
3575.16,6.2524e+01,1.1049e+01
3575.93,5.6540e+01,1.1092e+01
3576.71,6.7005e+01,1.1139e+01
3577.48,7.5733e+01,1.0969e+01
3578.26,7.8822e+01,1.0826e+01
3579.03,6.6416e+01,1.0836e+01
3579.81,7.3454e+01,1.0648e+01
3580.58,5.4010e+01,1.0504e+01
3581.36,5.9730e+01,1.0453e+01
3582.13,6.8934e+01,1.0290e+01
3582.91,7.3095e+01,1.0275e+01
3583.68,6.4244e+01,1.0261e+01
3584.46,4.8011e+01,1.0286e+01
3585.23,8.0814e+01,1.0227e+01
3586.01,8.1871e+01,1.0217e+01
3586.78,7.6633e+01,1.0085e+01
3587.56,8.0700e+01,1.0090e+01
3588.33,7.5704e+01,1.0248e+01
3589.11,6.4951e+01,1.0077e+01
3589.88,4.5382e+01,1.0149e+01
3590.66,3.8401e+01,1.0237e+01
3591.43,6.1135e+01,1.0365e+01
3592.20,7.2290e+01,1.0405e+01
3592.98,6.7453e+01,1.0267e+01
3593.75,6.6313e+01,1.0187e+01
3594.53,6.4601e+01,1.0394e+01
3595.30,5.9712e+01,1.0276e+01
3596.08,7.6212e+01,1.0320e+01
3596.85,7.4586e+01,1.0354e+01
3597.63,6.8151e+01,1.0433e+01
3598.40,6.4998e+01,1.0421e+01
3599.18,6.4506e+01,1.0436e+01
3599.95,6.0673e+01,1.0247e+01
3600.73,6.0827e+01,1.0181e+01
3601.50,7.3657e+01,1.0147e+01
3602.28,6.7302e+01,1.0137e+01
3603.05,9.4985e+01,9.8811e+00
3603.83,8.8350e+01,9.7053e+00
3604.60,9.0908e+01,9.5869e+00
3605.38,6.7599e+01,9.7662e+00
3606.15,6.2497e+01,9.8776e+00
3606.93,7.0092e+01,9.9586e+00
3607.70,6.4870e+01,9.9185e+00
3608.48,6.6106e+01,9.6981e+00
3609.25,5.8440e+01,9.6363e+00
3610.03,4.9326e+01,9.6583e+00
3610.80,5.4642e+01,9.9273e+00
3611.58,5.4639e+01,1.0079e+01
3612.35,4.0079e+01,1.0491e+01
3613.13,5.0819e+01,1.0057e+01
3613.90,6.1699e+01,9.7793e+00
3614.67,6.1505e+01,9.8585e+00
3615.45,5.2833e+01,9.5554e+00
3616.22,7.7815e+01,9.4235e+00
3617.00,9.0108e+01,9.2840e+00
3617.77,6.4139e+01,9.1499e+00
3618.55,6.9678e+01,9.1768e+00
3619.32,6.7457e+01,9.2409e+00
3620.10,5.7801e+01,9.3951e+00
3620.87,7.0629e+01,9.4438e+00
3621.65,8.8302e+01,9.4062e+00
3622.42,9.4802e+01,9.3186e+00
3623.20,8.7368e+01,9.3470e+00
3623.97,4.9664e+01,9.3009e+00
3624.75,5.5934e+01,9.3023e+00
3625.52,5.7041e+01,9.2156e+00
3626.30,7.2685e+01,9.4772e+00
3627.07,5.7192e+01,9.5533e+00
3627.85,5.3618e+01,9.4149e+00
3628.62,6.9274e+01,9.2748e+00
3629.40,7.2733e+01,9.2348e+00
3630.17,6.9989e+01,9.2203e+00
3630.95,7.8184e+01,9.0448e+00
3631.72,6.1534e+01,8.8852e+00
3632.50,4.6763e+01,8.8966e+00
3633.27,4.6389e+01,9.0639e+00
3634.05,6.1890e+01,9.0729e+00
3634.82,6.8626e+01,9.0471e+00
3635.60,5.8916e+01,8.9583e+00
3636.37,6.5695e+01,9.1369e+00
3637.14,6.7062e+01,9.2037e+00
3637.92,7.1281e+01,9.1984e+00
3638.69,6.1177e+01,9.1915e+00
3639.47,5.0788e+01,9.0415e+00
3640.24,5.9385e+01,9.0024e+00
3641.02,4.2796e+01,9.0192e+00
3641.79,5.0850e+01,8.9217e+00
3642.57,5.9002e+01,8.8880e+00
3643.34,4.9487e+01,8.9873e+00
3644.12,4.6744e+01,9.3538e+00
3644.89,5.2351e+01,9.7730e+00
3645.67,5.0085e+01,9.8660e+00
3646.44,7.0937e+01,9.3658e+00
3647.22,7.2943e+01,8.6550e+00
3647.99,4.4997e+01,8.6367e+00
3648.77,3.9982e+01,8.6596e+00
3649.54,6.8603e+01,8.6768e+00
3650.32,3.6058e+01,8.6502e+00
3651.09,4.6254e+01,8.6219e+00
3651.87,5.1634e+01,8.6355e+00
3652.64,5.1674e+01,8.6985e+00
3653.42,4.3434e+01,8.6255e+00
3654.19,4.0574e+01,8.6908e+00
3654.97,5.4497e+01,8.6912e+00
3655.74,3.0454e+01,8.6589e+00
3656.52,5.7076e+01,8.6710e+00
3657.29,3.7256e+01,8.6110e+00
3658.07,5.3594e+01,8.5007e+00
3658.84,5.6698e+01,8.5339e+00
3659.61,5.5305e+01,8.5852e+00
3660.39,6.6385e+01,8.6299e+00
3661.16,5.5809e+01,8.5458e+00
3661.94,5.4582e+01,8.6069e+00
3662.71,4.9326e+01,8.6724e+00
3663.49,5.0253e+01,8.5126e+00
3664.26,4.3790e+01,8.3633e+00
3665.04,1.6273e+01,8.3079e+00
3665.81,5.3662e+01,8.3633e+00
3666.59,3.1682e+01,8.4408e+00
3667.36,4.7095e+01,8.4322e+00
3668.14,5.3528e+01,8.3062e+00
3668.91,6.9534e+01,8.2712e+00
3669.69,5.4721e+01,8.4210e+00
3670.46,6.1398e+01,8.4536e+00
3671.24,3.3207e+01,8.2332e+00
3672.01,8.0540e+01,8.0908e+00
3672.79,8.5366e+01,8.1470e+00
3673.56,6.4372e+01,8.1339e+00
3674.34,6.3860e+01,8.0407e+00
3675.11,4.1232e+01,7.9652e+00
3675.89,5.4802e+01,7.9433e+00
3676.66,4.4926e+01,7.9696e+00
3677.44,5.0628e+01,7.9165e+00
3678.21,6.1563e+01,7.9070e+00
3678.99,4.4062e+01,7.8871e+00
3679.76,2.7262e+01,7.7962e+00
3680.54,3.9858e+01,7.7261e+00
3681.31,3.0506e+01,7.7388e+00
3682.09,4.9278e+01,7.7579e+00
3682.86,4.1455e+01,7.8437e+00
3683.63,4.3892e+01,7.8587e+00
3684.41,3.7978e+01,7.8417e+00
3685.18,4.0397e+01,7.8674e+00
3685.96,3.9919e+01,7.8373e+00
3686.73,4.5840e+01,7.8085e+00
3687.51,4.5907e+01,7.6184e+00
3688.28,2.9427e+01,7.5253e+00
3689.06,3.5794e+01,7.5376e+00
3689.83,4.0148e+01,7.5975e+00
3690.61,2.7105e+01,7.6456e+00
3691.38,1.2945e+01,7.6199e+00
3692.16,4.8218e+01,7.5142e+00
3692.93,2.3056e+01,7.4384e+00
3693.71,3.8076e+01,7.4247e+00
3694.48,3.3951e+01,7.4964e+00
3695.26,2.8878e+01,7.3816e+00
3696.03,3.9293e+01,7.3533e+00
3696.81,4.6299e+01,7.3135e+00
3697.58,1.6636e+01,7.2305e+00
3698.36,2.6460e+01,7.2984e+00
3699.13,2.8862e+01,7.4001e+00
3699.91,2.3532e+01,7.4047e+00
3700.68,3.5351e+01,7.2730e+00
3701.46,3.6277e+01,7.2835e+00
3702.23,2.5713e+01,7.2298e+00
3703.01,2.7349e+01,7.1312e+00
3703.78,2.6422e+01,7.0466e+00
3704.56,2.2684e+01,6.9859e+00
3705.33,3.2157e+01,6.9141e+00
3706.10,3.1784e+01,6.8117e+00
3706.88,1.9613e+01,6.7953e+00
3707.65,8.2702e+00,6.8871e+00
3708.43,1.5379e+01,6.8049e+00
3709.20,1.9573e+01,6.8445e+00
3709.98,4.1927e+01,6.8912e+00
3710.75,4.1551e+01,6.9397e+00
3711.53,4.3541e+01,6.9145e+00
3712.30,3.9166e+01,7.0020e+00
3713.08,3.6156e+01,6.9256e+00
3713.85,2.6718e+01,6.9640e+00
3714.63,2.9327e+01,7.0030e+00
3715.40,2.8480e+01,6.8662e+00
3716.18,3.2471e+01,6.8374e+00
3716.95,2.7427e+01,6.8371e+00
3717.73,5.1210e+01,6.7962e+00
3718.50,2.8287e+01,6.9543e+00
3719.28,2.6972e+01,7.2373e+00
3720.05,4.3446e+01,7.1177e+00
3720.83,2.0611e+01,6.8367e+00
3721.60,6.8646e+00,6.5724e+00
3722.38,2.8622e+01,6.4711e+00
3723.15,3.7403e+01,6.4610e+00
3723.93,2.8845e+01,6.4729e+00
3724.70,2.4896e+01,6.4707e+00
3725.48,2.1471e+01,6.4632e+00
3726.25,2.2202e+01,6.4374e+00
3727.03,3.7996e+01,6.3342e+00
3727.80,3.1670e+01,6.2570e+00
3728.57,2.6101e+01,6.4103e+00
3729.35,3.1917e+01,6.6851e+00
3730.12,3.7808e+01,6.6739e+00
3730.90,2.6685e+01,6.3510e+00
3731.67,3.7732e+01,6.2364e+00
3732.45,2.4900e+01,6.1808e+00
3733.22,1.8193e+01,6.1835e+00
3734.00,1.1915e+01,6.0183e+00
3734.77,2.1239e+01,5.9498e+00
3735.55,1.8856e+01,5.9176e+00
3736.32,2.6463e+01,5.8911e+00
3737.10,1.4671e+01,5.8900e+00
3737.87,2.0339e+01,5.8527e+00
3738.65,1.5118e+01,5.9581e+00
3739.42,1.6622e+01,6.0098e+00
3740.20,2.0933e+01,6.0218e+00
3740.97,3.4168e+01,6.0595e+00
3741.75,1.1898e+01,6.1111e+00
3742.52,3.7288e+01,6.0597e+00
3743.30,3.8351e+01,5.8922e+00
3744.07,2.8224e+01,5.7851e+00
3744.85,1.7087e+01,5.8023e+00
3745.62,2.9235e+01,5.7476e+00
3746.40,2.6518e+01,5.7194e+00
3747.17,1.8047e+01,5.7617e+00
3747.95,3.7164e+01,5.6982e+00
3748.72,4.3259e+01,5.5956e+00
3749.50,2.8186e+01,5.5504e+00
3750.27,1.0222e+01,5.6247e+00
3751.04,1.9311e+01,5.7613e+00
3751.82,8.0143e+00,5.8178e+00
3752.59,1.7948e+01,5.8017e+00
3753.37,1.2796e+01,5.8266e+00
3754.14,2.3724e+01,5.8930e+00
3754.92,2.6324e+01,5.9002e+00
3755.69,1.4008e+01,5.9733e+00
3756.47,2.9768e+00,5.8038e+00
3757.24,2.6068e+01,5.6462e+00
3758.02,3.7719e+01,5.4340e+00
3758.79,3.0338e+01,5.4480e+00
3759.57,1.6860e+01,5.5523e+00
3760.34,1.4731e+01,5.5665e+00
3761.12,2.0365e+01,5.5524e+00
3761.89,1.9644e+01,5.5594e+00
3762.67,8.7036e+00,5.4987e+00
3763.44,2.7989e+01,5.4441e+00
3764.22,2.7929e+01,5.3780e+00
3764.99,2.1525e+01,5.4146e+00
3765.77,2.3942e+01,5.4608e+00
3766.54,2.8517e+01,5.3838e+00
3767.32,2.3297e+01,5.3363e+00
3768.09,2.5822e+01,5.2903e+00
3768.87,1.8521e+01,5.4368e+00
3769.64,2.6582e+01,5.7068e+00
3770.42,3.2862e+01,5.5965e+00
3771.19,1.7981e+01,5.7029e+00
3771.97,9.5182e+00,5.6509e+00
3772.74,8.4886e-01,5.4267e+00
3773.51,2.1940e+01,5.4137e+00
3774.29,2.4956e+01,5.4176e+00
3775.06,2.6282e+01,5.3710e+00
3775.84,3.6038e+01,5.3343e+00
3776.61,2.8585e+01,5.3141e+00
3777.39,3.0998e+01,5.3449e+00
3778.16,2.0040e+01,5.3493e+00
3778.94,2.3439e+01,5.3187e+00
3779.71,2.3982e+01,5.3428e+00
3780.49,2.7805e+01,5.3476e+00
3781.26,1.7459e+01,5.3225e+00
3782.04,1.0332e+01,5.2732e+00
3782.81,1.3281e+01,5.2527e+00
3783.59,2.5917e+01,5.2982e+00
3784.36,2.1507e+01,5.2949e+00
3785.14,2.1095e+01,5.2265e+00
3785.91,1.8871e+01,5.0846e+00
3786.69,2.4478e+01,5.0193e+00
3787.46,2.6437e+01,5.0058e+00
3788.24,2.3369e+01,5.0208e+00
3789.01,2.5163e+01,5.0273e+00
3789.79,1.7140e+01,4.9668e+00
3790.56,2.0497e+01,4.9626e+00
3791.34,1.1727e+01,5.0083e+00
3792.11,1.6122e+01,5.0696e+00
3792.89,1.4765e+01,5.0210e+00
3793.66,1.8794e+01,4.9321e+00
3794.44,1.8473e+01,4.8619e+00
3795.21,3.0371e+01,4.8334e+00
3795.99,2.4457e+01,4.8205e+00
3796.76,2.9813e+01,4.8663e+00
3797.53,3.5777e+01,4.7649e+00
3798.31,2.1537e+01,4.6760e+00
3799.08,2.5728e+01,4.6567e+00
3799.86,3.9170e+01,4.7007e+00
3800.63,3.1836e+01,4.7577e+00
3801.41,2.7415e+01,4.7490e+00
3802.18,3.0212e+01,4.7282e+00
3802.96,1.0300e+01,4.7755e+00
3803.73,2.1052e+01,4.7414e+00
3804.51,1.8882e+01,4.7627e+00
3805.28,3.1151e+01,4.7082e+00
3806.06,2.7880e+01,4.6390e+00
3806.83,2.2971e+01,4.5758e+00
3807.61,2.8163e+01,4.5504e+00
3808.38,3.6637e+01,4.5705e+00
3809.16,3.3673e+01,4.6312e+00
3809.93,2.8978e+01,4.6612e+00
3810.71,3.1917e+01,4.6220e+00
3811.48,2.7152e+01,4.6104e+00
3812.26,2.4459e+01,4.5866e+00
3813.03,2.6444e+01,4.4904e+00
3813.81,3.4000e+01,4.4621e+00
3814.58,3.7001e+01,4.4329e+00
3815.36,2.7780e+01,4.4037e+00
3816.13,1.9608e+01,4.3669e+00
3816.91,3.1469e+01,4.4036e+00
3817.68,3.7254e+01,4.5020e+00
3818.46,4.2399e+01,4.5313e+00
3819.23,3.2975e+01,4.4736e+00
3820.00,3.0450e+01,4.3950e+00
3820.78,3.8918e+01,4.3007e+00
3821.55,3.6273e+01,4.3165e+00
3822.33,3.8634e+01,4.4111e+00
3823.10,3.8146e+01,4.4703e+00
3823.88,3.5639e+01,4.4766e+00
3824.65,2.7194e+01,4.3706e+00
3825.43,3.3219e+01,4.2012e+00
3826.20,3.5858e+01,4.2003e+00
3826.98,3.5094e+01,4.1647e+00
3827.75,2.5101e+01,4.1971e+00
3828.53,2.1718e+01,4.2135e+00
3829.30,3.1303e+01,4.2018e+00
3830.08,2.7924e+01,4.2006e+00
3830.85,2.6791e+01,4.2274e+00
3831.63,4.6501e+01,4.1863e+00
3832.40,3.1580e+01,4.1032e+00
3833.18,2.5264e+01,4.0505e+00
3833.95,3.1169e+01,4.0526e+00
3834.73,2.6312e+01,4.0709e+00
3835.50,3.7849e+01,4.1876e+00
3836.28,3.7523e+01,4.2795e+00
3837.05,4.9540e+01,4.3224e+00
3837.83,2.4363e+01,4.2523e+00
3838.60,3.3372e+01,4.0984e+00
3839.38,4.4032e+01,4.0358e+00
3840.15,3.4556e+01,4.0132e+00
3840.93,3.2121e+01,3.9961e+00
3841.70,3.3613e+01,4.0517e+00
3842.47,3.8022e+01,4.1263e+00
3843.25,4.5274e+01,4.1912e+00
3844.02,4.4250e+01,4.1927e+00
3844.80,4.4462e+01,4.2028e+00
3845.57,3.7108e+01,4.1951e+00
3846.35,5.1628e+01,4.2087e+00
3847.12,4.6436e+01,4.2289e+00
3847.90,4.0695e+01,4.2764e+00
3848.67,2.3240e+01,4.2520e+00
3849.45,4.1259e+01,4.1642e+00
3850.22,3.9069e+01,4.1048e+00
3851.00,4.7497e+01,4.1258e+00
3851.77,4.9512e+01,4.2958e+00
3852.55,6.4366e+01,4.6466e+00
3853.32,5.8963e+01,4.3850e+00
3854.10,3.5676e+01,4.1087e+00
3854.87,3.0075e+01,4.0821e+00
3855.65,4.6269e+01,4.0825e+00
3856.42,4.8817e+01,4.0470e+00
3857.20,5.0033e+01,4.0488e+00
3857.97,5.1521e+01,4.0673e+00
3858.75,4.3583e+01,4.0169e+00
3859.52,4.0645e+01,3.9354e+00
3860.30,5.6565e+01,3.8790e+00
3861.07,5.3745e+01,3.9200e+00
3861.85,5.3954e+01,3.9801e+00
3862.62,3.8793e+01,4.0879e+00
3863.40,4.1376e+01,4.0488e+00
3864.17,4.5850e+01,4.1037e+00
3864.94,5.4651e+01,4.0712e+00
3865.72,5.7653e+01,4.0073e+00
3866.49,4.2656e+01,4.0723e+00
3867.27,4.0577e+01,4.2559e+00
3868.04,4.5081e+01,4.3637e+00
3868.82,5.1857e+01,3.9741e+00
3869.59,6.2330e+01,3.9588e+00
3870.37,4.2874e+01,3.9210e+00
3871.14,4.2525e+01,3.8392e+00
3871.92,5.0487e+01,3.7807e+00
3872.69,4.5471e+01,3.8188e+00
3873.47,4.0206e+01,3.8569e+00
3874.24,4.5811e+01,3.9176e+00
3875.02,5.1454e+01,4.0028e+00
3875.79,6.1499e+01,3.9947e+00
3876.57,4.8648e+01,3.9386e+00
3877.34,5.1826e+01,3.8966e+00
3878.12,5.9639e+01,3.8251e+00
3878.89,4.5536e+01,3.8262e+00
3879.67,3.6111e+01,3.9656e+00
3880.44,4.3759e+01,3.9980e+00
3881.22,5.6531e+01,4.0139e+00
3881.99,4.2480e+01,3.8632e+00
3882.77,4.8075e+01,3.7499e+00
3883.54,5.0324e+01,3.7681e+00
3884.32,4.7368e+01,3.8677e+00
3885.09,4.4144e+01,3.8518e+00
3885.87,5.2362e+01,3.7622e+00
3886.64,5.2911e+01,3.7063e+00
3887.41,5.2427e+01,3.7430e+00
3888.19,5.6907e+01,3.7498e+00
3888.96,6.5743e+01,3.7454e+00
3889.74,5.1312e+01,3.7245e+00
3890.51,3.9805e+01,3.7605e+00
3891.29,4.7653e+01,3.7614e+00
3892.06,5.4823e+01,3.8145e+00
3892.84,6.0404e+01,3.8133e+00
3893.61,7.2301e+01,3.7963e+00
3894.39,6.1280e+01,3.8172e+00
3895.16,5.9847e+01,3.7760e+00
3895.94,6.9851e+01,3.7516e+00
3896.71,5.5874e+01,3.8145e+00
3897.49,6.0243e+01,3.8611e+00
3898.26,5.6673e+01,3.8048e+00
3899.04,5.3009e+01,3.8154e+00
3899.81,5.9459e+01,3.7490e+00
3900.59,5.1469e+01,3.7261e+00
3901.36,7.0452e+01,3.7740e+00
3902.14,5.8834e+01,3.7584e+00
3902.91,5.5788e+01,3.7063e+00
3903.69,5.5933e+01,3.6813e+00
3904.46,5.7420e+01,3.6831e+00
3905.24,6.4490e+01,3.6417e+00
3906.01,6.1463e+01,3.6369e+00
3906.79,5.4841e+01,3.6031e+00
3907.56,5.5824e+01,3.6930e+00
3908.34,5.7056e+01,3.7407e+00
3909.11,6.1963e+01,3.7490e+00
3909.88,5.2430e+01,3.7555e+00
3910.66,6.4598e+01,3.7235e+00
3911.43,6.3198e+01,3.7423e+00
3912.21,6.6296e+01,3.7993e+00
3912.98,7.3479e+01,3.7969e+00
3913.76,7.3394e+01,3.7975e+00
3914.53,6.4356e+01,3.7905e+00
3915.31,6.2463e+01,3.7706e+00
3916.08,6.1562e+01,3.6624e+00
3916.86,7.1934e+01,3.6258e+00
3917.63,6.1302e+01,3.6387e+00
3918.41,6.3677e+01,3.6315e+00
3919.18,6.4196e+01,3.6092e+00
3919.96,6.1225e+01,3.5717e+00
3920.73,6.0541e+01,3.5023e+00
3921.51,6.5539e+01,3.5103e+00
3922.28,7.1569e+01,3.5228e+00
3923.06,6.7400e+01,3.5238e+00
3923.83,6.8853e+01,3.5320e+00
3924.61,7.1263e+01,3.5534e+00
3925.38,7.5211e+01,3.5244e+00
3926.16,7.4704e+01,3.4796e+00
3926.93,6.5473e+01,3.4269e+00
3927.71,7.2130e+01,3.3732e+00
3928.48,7.3414e+01,3.3192e+00
3929.26,8.0340e+01,3.3160e+00
3930.03,7.6699e+01,3.3117e+00
3930.81,7.3940e+01,3.2584e+00
3931.58,7.6580e+01,3.2534e+00
3932.36,7.4286e+01,3.2169e+00
3933.13,8.4676e+01,3.1896e+00
3933.90,7.5955e+01,3.1659e+00
3934.68,7.3165e+01,3.1751e+00
3935.45,7.7510e+01,3.1986e+00
3936.23,7.5560e+01,3.2164e+00
3937.00,7.5373e+01,3.2544e+00
3937.78,8.4698e+01,3.2769e+00
3938.55,8.5951e+01,3.3078e+00
3939.33,9.4668e+01,3.4040e+00
3940.10,9.1178e+01,3.6091e+00
3940.88,8.6410e+01,3.5994e+00
3941.65,8.7014e+01,3.3901e+00
3942.43,8.8620e+01,3.4016e+00
3943.20,7.9243e+01,3.4196e+00
3943.98,8.9379e+01,3.5310e+00
3944.75,9.9311e+01,3.5385e+00
3945.53,8.2995e+01,3.6636e+00
3946.30,8.8166e+01,3.7074e+00
3947.08,8.2350e+01,3.6853e+00
3947.85,8.0238e+01,3.4153e+00
3948.63,7.4822e+01,3.4063e+00
3949.40,7.7989e+01,3.4144e+00
3950.18,8.5900e+01,3.4323e+00
3950.95,7.9560e+01,3.4209e+00
3951.73,8.5699e+01,3.4364e+00
3952.50,9.2209e+01,3.4237e+00
3953.28,7.3750e+01,3.3904e+00
3954.05,7.9000e+01,3.4216e+00
3954.83,9.1427e+01,3.4632e+00
3955.60,8.7946e+01,3.4237e+00
3956.37,9.1087e+01,3.3768e+00
3957.15,9.2894e+01,3.3660e+00
3957.92,9.5464e+01,3.3905e+00
3958.70,8.9237e+01,3.4227e+00
3959.47,9.4373e+01,3.4296e+00
3960.25,8.8550e+01,3.3948e+00
3961.02,8.7272e+01,3.3006e+00
3961.80,9.2100e+01,3.2211e+00
3962.57,9.0279e+01,3.2052e+00
3963.35,9.5823e+01,3.2105e+00
3964.12,9.0016e+01,3.2306e+00
3964.90,8.8301e+01,3.1877e+00
3965.67,9.4811e+01,3.1301e+00
3966.45,9.4964e+01,3.0845e+00
3967.22,9.2064e+01,3.0359e+00
3968.00,9.0724e+01,2.9890e+00
3968.77,9.9693e+01,2.9681e+00
3969.55,8.3338e+01,2.9659e+00
3970.32,8.4742e+01,3.0139e+00
3971.10,9.3153e+01,3.0377e+00
3971.87,9.2300e+01,3.0591e+00
3972.65,8.3722e+01,3.1067e+00
3973.42,8.6995e+01,3.1395e+00
3974.20,8.5311e+01,3.1567e+00
3974.97,8.0930e+01,3.1863e+00
3975.75,8.9690e+01,3.2074e+00
3976.52,8.5605e+01,3.2182e+00
3977.30,8.5042e+01,3.2413e+00
3978.07,9.1744e+01,3.2722e+00
3978.84,9.2224e+01,3.2936e+00
3979.62,8.1223e+01,3.2932e+00
3980.39,8.4605e+01,3.3195e+00
3981.17,1.0117e+02,3.3387e+00
3981.94,1.0460e+02,3.2991e+00
3982.72,9.8366e+01,3.2869e+00
3983.49,9.7315e+01,3.2746e+00
3984.27,9.2250e+01,3.2634e+00
3985.04,9.2247e+01,3.2512e+00
3985.82,9.7116e+01,3.2989e+00
3986.59,8.3135e+01,3.2654e+00
3987.37,9.7251e+01,3.2576e+00
3988.14,9.1180e+01,3.3223e+00
3988.92,8.6310e+01,3.3280e+00
3989.69,9.2752e+01,3.2891e+00
3990.47,9.1094e+01,3.2664e+00
3991.24,8.8360e+01,3.2902e+00
3992.02,9.6762e+01,3.2920e+00
3992.79,1.0061e+02,3.2959e+00
3993.57,9.4608e+01,3.2895e+00
3994.34,8.1320e+01,3.3509e+00
3995.12,9.5303e+01,3.4545e+00
3995.89,8.2422e+01,3.2918e+00
3996.67,8.9689e+01,3.2242e+00
3997.44,8.9217e+01,3.1906e+00
3998.22,8.0292e+01,3.1596e+00
3998.99,8.3845e+01,3.1950e+00
3999.77,8.5429e+01,3.2347e+00
4000.54,8.7321e+01,3.2428e+00
4001.31,8.9521e+01,3.2254e+00
4002.09,8.7068e+01,3.2327e+00
4002.86,8.6515e+01,3.2637e+00
4003.64,9.2886e+01,3.2642e+00
4004.41,8.9608e+01,3.2277e+00
4005.19,8.1314e+01,3.1357e+00
4005.96,9.1141e+01,3.0756e+00
4006.74,7.6799e+01,3.1222e+00
4007.51,8.5606e+01,3.1751e+00
4008.29,7.5600e+01,3.2022e+00
4009.06,8.0701e+01,3.2115e+00
4009.84,8.2863e+01,3.1876e+00
4010.61,9.4650e+01,3.2085e+00
4011.39,8.3520e+01,3.2454e+00
4012.16,8.9097e+01,3.2874e+00
4012.94,9.8239e+01,3.2652e+00
4013.71,9.0286e+01,3.2068e+00
4014.49,8.9387e+01,3.1549e+00
4015.26,8.6814e+01,3.1840e+00
4016.04,9.3422e+01,3.1721e+00
4016.81,8.7326e+01,3.1472e+00
4017.59,9.1475e+01,3.1199e+00
