Wavelength,Flux,Error
3583.68,6.0197e+00,2.6077e+00
3584.45,1.3554e+00,2.7809e+00
3585.23,1.2733e+00,2.6605e+00
3586.00,-2.3401e-01,2.5216e+00
3586.78,9.6765e-01,2.5046e+00
3587.55,-2.2280e+00,2.5358e+00
3588.33,-2.1440e-01,2.5369e+00
3589.10,2.7375e+00,2.5144e+00
3589.88,-1.6579e-01,2.5053e+00
3590.65,2.2717e+00,2.5131e+00
3591.43,2.7232e+00,2.5635e+00
3592.20,-4.0672e+00,2.5840e+00
3592.98,-5.7556e+00,2.5981e+00
3593.75,2.7779e+00,2.5753e+00
3594.53,3.6258e+00,2.5521e+00
3595.30,-2.7189e+00,2.5002e+00
3596.08,-3.9153e+00,2.5355e+00
3596.85,-3.3988e+00,2.5134e+00
3597.63,-9.9465e-01,2.5472e+00
3598.40,-2.4682e+00,2.5763e+00
3599.18,-4.5433e+00,2.5936e+00
3599.95,7.6906e-01,2.5793e+00
3600.73,3.8561e-01,2.5678e+00
3601.50,5.9519e+00,2.5324e+00
3602.28,5.1629e+00,2.4725e+00
3603.05,6.0652e+00,2.4732e+00
3603.83,1.0383e+00,2.4987e+00
3604.60,1.8135e+00,2.4905e+00
3605.37,-2.1465e+00,2.4873e+00
3606.15,-1.9566e+00,2.5885e+00
3606.92,3.2299e+00,2.5025e+00
3607.70,2.9866e+00,2.4600e+00
3608.47,1.8267e+00,2.4236e+00
3609.25,6.0140e-02,2.4088e+00
3610.02,-2.1118e+00,2.4262e+00
3610.80,-1.7328e+00,2.4212e+00
3611.57,2.8162e+00,2.4365e+00
3612.35,5.7567e+00,2.4299e+00
3613.12,3.8497e-01,2.4002e+00
3613.90,-3.1706e+00,2.4102e+00
3614.67,-4.3200e+00,2.3910e+00
3615.45,2.3507e+00,2.4385e+00
3616.22,5.1406e+00,2.4189e+00
3617.00,1.7386e+00,2.4338e+00
3617.77,2.4213e+00,2.3992e+00
3618.55,3.2054e-01,2.3683e+00
3619.32,-1.2610e+00,2.3192e+00
3620.10,4.6330e-01,2.3185e+00
3620.87,7.2706e-01,2.3307e+00
3621.65,-1.2879e+00,2.3209e+00
3622.42,4.6799e+00,2.3484e+00
3623.20,2.3797e+00,2.3904e+00
3623.97,2.0709e+00,2.3649e+00
3624.75,1.7163e+00,2.3361e+00
3625.52,3.4928e+00,2.3269e+00
3626.29,2.1964e-01,2.3260e+00
3627.07,1.3871e+00,2.3292e+00
3627.84,-4.5632e+00,2.3093e+00
3628.62,-5.1205e-01,2.2978e+00
3629.39,4.5108e+00,2.2928e+00
3630.17,-1.9064e+00,2.2601e+00
3630.94,8.7955e-01,2.2265e+00
3631.72,-3.6046e-01,2.2099e+00
3632.49,-2.3391e+00,2.2167e+00
3633.27,-1.2344e+00,2.3744e+00
3634.04,2.5112e+00,2.3853e+00
3634.82,-2.2483e+00,2.3080e+00
3635.59,-3.7548e+00,2.2630e+00
3636.37,-7.4922e-01,2.2615e+00
3637.14,2.2956e-01,2.2661e+00
3637.92,-3.2181e+00,2.2328e+00
3638.69,2.4103e-01,2.2009e+00
3639.47,4.8888e+00,2.1986e+00
3640.24,4.4077e+00,2.2023e+00
3641.02,1.8055e+00,2.1932e+00
3641.79,3.0135e+00,2.1801e+00
3642.57,7.9434e+00,2.1751e+00
3643.34,2.6647e+00,2.1301e+00
3644.12,4.5986e+00,2.1306e+00
3644.89,2.3187e+00,2.1572e+00
3645.67,4.1833e-01,2.1670e+00
3646.44,-2.1843e+00,2.1610e+00
3647.22,-1.5166e+00,2.1398e+00
3647.99,1.6993e+00,2.1137e+00
3648.76,2.1242e+00,2.0892e+00
3649.54,6.0568e-01,2.0924e+00
3650.31,-2.0411e+00,2.0839e+00
3651.09,-4.9746e+00,2.1020e+00
3651.86,-4.0500e+00,2.0938e+00
3652.64,-2.1250e+00,2.1168e+00
3653.41,-1.3757e+00,2.1163e+00
3654.19,2.1328e+00,2.1671e+00
3654.96,-1.0831e-01,2.2728e+00
3655.74,-6.5628e-01,2.3461e+00
3656.51,1.2336e+00,2.0914e+00
3657.29,9.9544e-01,2.0837e+00
3658.06,-5.3448e-01,2.0695e+00
3658.84,-2.7440e+00,2.0730e+00
3659.61,1.0797e-01,2.0691e+00
3660.39,4.3176e+00,2.0199e+00
3661.16,1.6611e+00,2.0168e+00
3661.94,-3.2350e+00,2.0286e+00
3662.71,-1.4878e+00,2.0013e+00
3663.49,1.4945e-01,1.9641e+00
3664.26,1.8317e+00,1.9519e+00
3665.04,-1.6868e+00,1.9867e+00
3665.81,-2.0960e+00,1.9987e+00
3666.59,-2.4841e+00,1.9985e+00
3667.36,-3.5016e+00,1.9555e+00
3668.14,-1.4676e+00,1.9349e+00
3668.91,9.6690e-01,1.9220e+00
3669.68,-1.3627e-01,1.9046e+00
3670.46,9.0117e-01,1.9081e+00
3671.23,-1.4622e+00,1.9171e+00
3672.01,-2.8517e+00,1.8906e+00
3672.78,-4.2440e+00,1.8846e+00
3673.56,-3.0675e+00,1.8796e+00
3674.33,2.8531e-01,1.8506e+00
3675.11,-1.8328e+00,1.8612e+00
3675.88,-6.1427e-01,1.8698e+00
3676.66,3.4225e+00,1.8381e+00
3677.43,-1.8331e+00,1.8290e+00
3678.21,-2.4156e+00,1.8119e+00
3678.98,3.6232e+00,1.8093e+00
3679.76,3.7135e+00,1.8020e+00
3680.53,-2.3794e-01,1.8009e+00
3681.31,-9.0442e-04,1.8142e+00
3682.08,2.7461e-01,1.8085e+00
3682.86,1.7013e+00,1.8068e+00
3683.63,3.2352e+00,1.7824e+00
3684.41,1.7446e+00,1.8090e+00
3685.18,-1.3309e+00,1.7976e+00
3685.96,5.7161e-01,1.7789e+00
3686.73,-4.9257e-01,1.7538e+00
3687.51,2.7864e-01,1.7617e+00
3688.28,1.2540e+00,1.7527e+00
3689.06,1.3407e+00,1.7713e+00
3689.83,1.0730e+00,1.7772e+00
3690.60,-1.2833e+00,1.7784e+00
3691.38,-2.8933e+00,1.8126e+00
3692.15,1.3238e+00,1.8005e+00
3692.93,3.6389e+00,1.7774e+00
3693.70,4.2170e+00,1.7490e+00
3694.48,-9.6512e-01,1.7502e+00
3695.25,2.9807e-01,1.7419e+00
3696.03,3.5007e-01,1.7445e+00
3696.80,-1.0043e+00,1.7377e+00
3697.58,-1.1085e+00,1.7357e+00
3698.35,-1.5279e-01,1.7528e+00
3699.13,2.1392e+00,1.7371e+00
3699.90,1.2031e+00,1.7259e+00
3700.68,-2.3424e-01,1.7208e+00
3701.45,7.2293e-01,1.7050e+00
3702.23,-4.1470e-01,1.6976e+00
3703.00,-1.9151e+00,1.6980e+00
3703.78,-8.3257e-01,1.6933e+00
3704.55,-1.3654e+00,1.6720e+00
3705.33,4.5602e-01,1.6469e+00
3706.10,-1.5135e+00,1.6321e+00
3706.88,-2.5825e+00,1.6259e+00
3707.65,-7.2342e-02,1.6150e+00
3708.43,1.1089e+00,1.6232e+00
3709.20,1.5160e+00,1.6072e+00
3709.98,1.5528e+00,1.6016e+00
3710.75,1.5635e+00,1.6111e+00
3711.52,-1.5748e+00,1.6121e+00
3712.30,-7.0724e-01,1.6120e+00
3713.07,-1.7725e-01,1.6098e+00
3713.85,1.1848e+00,1.5929e+00
3714.62,-2.4978e+00,1.5820e+00
3715.40,-2.9335e+00,1.5808e+00
3716.17,1.4398e+00,1.5923e+00
3716.95,-2.5643e-01,1.5727e+00
3717.72,1.9566e+00,1.5756e+00
3718.50,3.1818e-01,1.5720e+00
3719.27,1.5745e+00,1.5289e+00
3720.05,1.7350e+00,1.5036e+00
3720.82,7.5104e-01,1.4910e+00
3721.60,2.0142e+00,1.5014e+00
3722.37,3.2264e+00,1.4818e+00
3723.15,7.9640e-01,1.4869e+00
3723.92,2.0537e-01,1.4963e+00
3724.70,-6.8455e-01,1.5153e+00
3725.47,4.3352e+00,1.5393e+00
3726.25,7.0725e-01,1.5437e+00
3727.02,1.2276e+00,1.5237e+00
3727.80,-2.7607e-01,1.5191e+00
3728.57,-7.9834e-01,1.5366e+00
3729.35,1.6216e+00,1.6315e+00
3730.12,-1.0864e+00,1.6902e+00
3730.90,-1.5644e+00,1.7026e+00
3731.67,-2.6487e-01,1.5530e+00
3732.44,3.5665e+00,1.4666e+00
3733.22,2.0909e+00,1.4424e+00
3733.99,3.1761e-01,1.4368e+00
3734.77,7.6224e-01,1.4440e+00
3735.54,-5.2817e-01,1.4515e+00
3736.32,3.9652e-01,1.4254e+00
3737.09,1.1129e+00,1.4279e+00
3737.87,3.8111e+00,1.4205e+00
3738.64,-1.8007e+00,1.4187e+00
3739.42,-2.0181e+00,1.4431e+00
3740.19,1.5687e+00,1.4531e+00
3740.97,1.9226e+00,1.4526e+00
3741.74,1.6140e+00,1.6018e+00
3742.52,1.1305e+00,1.5846e+00
3743.29,-1.7654e+00,1.4466e+00
3744.07,-1.8476e+00,1.4157e+00
3744.84,-1.2415e-01,1.3959e+00
3745.62,1.6264e+00,1.3672e+00
3746.39,-1.3855e+00,1.3442e+00
3747.17,-4.2696e+00,1.3583e+00
3747.94,-3.2468e+00,1.3531e+00
3748.72,-3.3490e-01,1.3405e+00
3749.49,-2.2226e+00,1.3210e+00
3750.27,9.2913e-01,1.3357e+00
3751.04,2.0809e+00,1.4216e+00
3751.82,2.8413e+00,1.4259e+00
3752.59,-9.8494e-01,1.3537e+00
3753.36,-1.1597e+00,1.3467e+00
3754.14,-8.4069e-02,1.3444e+00
3754.91,5.9245e-01,1.3494e+00
3755.69,-2.6249e+00,1.3577e+00
3756.46,3.0686e-01,1.3456e+00
3757.24,-1.1496e+00,1.3265e+00
3758.01,1.8110e+00,1.3047e+00
3758.79,1.6560e+00,1.2870e+00
3759.56,-1.7703e+00,1.2851e+00
3760.34,4.0247e-01,1.2941e+00
3761.11,-7.1603e-01,1.3127e+00
3761.89,-1.2372e+00,1.3081e+00
3762.66,1.0180e+00,1.3082e+00
3763.44,1.4593e+00,1.3625e+00
3764.21,1.3417e+00,1.3842e+00
3764.99,-9.0350e-01,1.4215e+00
3765.76,7.8627e-03,1.3774e+00
3766.54,-1.2259e+00,1.2933e+00
3767.31,1.4753e+00,1.2706e+00
3768.09,2.3110e-01,1.2724e+00
3768.86,1.9356e-01,1.2906e+00
3769.64,2.4175e-01,1.4082e+00
3770.41,3.6920e+00,1.4020e+00
3771.19,3.1726e+00,1.3547e+00
3771.96,1.5997e+00,1.2810e+00
3772.74,1.7520e+00,1.2861e+00
3773.51,1.5619e+00,1.2944e+00
3774.28,-5.9858e-01,1.2884e+00
3775.06,1.5747e+00,1.2707e+00
3775.83,-5.0569e-01,1.3220e+00
3776.61,1.2547e+00,1.4023e+00
3777.38,6.7557e-02,1.4031e+00
3778.16,8.1656e-01,1.3835e+00
3778.93,-9.6727e-01,1.2680e+00
3779.71,1.9549e+00,1.2501e+00
3780.48,2.3514e+00,1.2634e+00
3781.26,2.1266e+00,1.2646e+00
3782.03,-1.1430e+00,1.2522e+00
3782.81,1.9893e+00,1.2502e+00
3783.58,1.7507e+00,1.2416e+00
3784.36,1.9846e+00,1.2367e+00
3785.13,2.8401e+00,1.2288e+00
3785.91,-5.4459e-01,1.2187e+00
3786.68,2.2628e-01,1.1902e+00
3787.46,7.6510e-01,1.1862e+00
3788.23,9.3455e-01,1.1726e+00
3789.01,-8.2189e-02,1.1661e+00
3789.78,1.0323e-02,1.1553e+00
3790.56,1.1097e-01,1.1552e+00
3791.33,-6.0801e-02,1.1584e+00
3792.11,1.2175e+00,1.1642e+00
3792.88,2.8518e+00,1.1561e+00
3793.66,1.2516e+00,1.1461e+00
3794.43,-4.6049e-01,1.1244e+00
3795.20,-1.6916e+00,1.1075e+00
3795.98,-1.1467e+00,1.1048e+00
3796.75,1.1378e+00,1.1044e+00
3797.53,3.5020e+00,1.0873e+00
3798.30,-2.4298e-01,1.0832e+00
3799.08,-1.6719e-01,1.0843e+00
3799.85,-8.6585e-01,1.0796e+00
3800.63,8.0162e-01,1.0940e+00
3801.40,2.4410e+00,1.0832e+00
3802.18,1.5641e-01,1.0844e+00
3802.95,1.4562e+00,1.0911e+00
3803.73,-1.1896e+00,1.1079e+00
3804.50,9.9302e-01,1.1024e+00
3805.28,3.4709e+00,1.1221e+00
3806.05,2.4394e+00,1.1581e+00
3806.83,3.9112e-01,1.0819e+00
3807.60,3.7462e-02,1.0829e+00
3808.38,-1.4849e+00,1.0910e+00
3809.15,1.1041e+00,1.0890e+00
3809.93,-7.9856e-01,1.1047e+00
3810.70,-3.8113e-01,1.1065e+00
3811.48,2.6319e-01,1.0993e+00
3812.25,4.8013e-01,1.0931e+00
3813.03,1.8870e+00,1.0868e+00
3813.80,5.6915e-01,1.0822e+00
3814.58,-3.8451e-02,1.0704e+00
3815.35,5.0860e-01,1.0650e+00
3816.12,-6.4030e-01,1.0573e+00
3816.90,-1.5412e+00,1.0587e+00
3817.67,1.3981e+00,1.0687e+00
3818.45,1.1204e+00,1.0716e+00
3819.22,3.7273e-01,1.0573e+00
3820.00,2.6353e-01,1.0354e+00
3820.77,-1.5840e+00,1.0218e+00
3821.55,-4.6250e-01,1.0286e+00
3822.32,8.3744e-01,1.0363e+00
3823.10,-7.1154e-01,1.0319e+00
3823.87,2.9263e-01,1.0224e+00
3824.65,1.5217e-02,1.0078e+00
3825.42,-1.6935e+00,1.0042e+00
3826.20,-2.5420e-01,9.9537e-01
3826.97,4.3873e-01,9.9544e-01
3827.75,6.6890e-01,9.9260e-01
3828.52,3.4649e-01,9.8330e-01
3829.30,9.2214e-01,9.7685e-01
3830.07,1.4033e+00,9.8473e-01
3830.85,3.5220e-01,9.8521e-01
3831.62,2.2509e+00,9.7498e-01
3832.40,-8.2714e-01,9.5816e-01
3833.17,9.0232e-01,9.5485e-01
3833.95,-1.1909e+00,9.4898e-01
3834.72,1.6332e-01,9.5161e-01
3835.50,7.7009e-01,9.4980e-01
3836.27,2.8228e+00,9.5660e-01
3837.04,3.5854e+00,9.5112e-01
3837.82,1.6492e+00,9.4482e-01
3838.59,-6.2205e-01,9.4080e-01
3839.37,1.7437e+00,9.4438e-01
3840.14,-1.7457e-01,1.0193e+00
3840.92,-1.0808e+00,1.3387e+00
3841.69,-2.2007e+00,1.2800e+00
3842.47,-4.6263e-01,1.0544e+00
3843.24,3.4093e-01,9.8156e-01
3844.02,-1.5615e+00,9.7740e-01
3844.79,7.5014e-02,9.7350e-01
3845.57,-7.8298e-01,9.7537e-01
3846.34,6.3074e-01,9.7538e-01
3847.12,-1.5366e+00,9.7230e-01
3847.89,1.6058e+00,9.8096e-01
3848.67,-2.8854e-01,9.6572e-01
3849.44,4.7854e-01,9.5254e-01
3850.22,7.6179e-01,9.4393e-01
3850.99,1.4652e+00,9.4534e-01
3851.77,2.0292e+00,9.5819e-01
3852.54,-4.1432e-01,9.6268e-01
3853.32,-1.6159e+00,9.4606e-01
3854.09,-1.6845e+00,9.2999e-01
3854.87,-1.4034e-02,9.2977e-01
3855.64,-1.3219e-01,9.3252e-01
3856.42,1.0159e+00,9.3437e-01
3857.19,2.1480e+00,9.3157e-01
3857.96,5.4371e-01,9.2889e-01
3858.74,-2.9380e-01,9.1407e-01
3859.51,3.2884e-01,8.9567e-01
3860.29,-3.1374e-01,8.9339e-01
3861.06,-8.7393e-01,9.0044e-01
3861.84,-6.5165e-02,9.0833e-01
3862.61,2.2505e-01,9.1400e-01
3863.39,1.3940e+00,9.1909e-01
3864.16,6.6495e-01,9.1444e-01
3864.94,-1.0891e+00,9.1481e-01
3865.71,4.8531e-01,9.0260e-01
3866.49,1.5842e+00,8.9633e-01
3867.26,1.9572e+00,8.9170e-01
3868.04,1.2580e+00,8.8985e-01
3868.81,5.3214e-02,8.9439e-01
3869.59,2.9064e-01,8.8007e-01
3870.36,1.4448e+00,8.7148e-01
3871.14,1.0313e+00,8.6182e-01
3871.91,6.0873e-01,8.5095e-01
3872.69,8.4067e-01,8.5982e-01
3873.46,1.2111e-01,8.6711e-01
3874.24,6.6353e-01,8.9554e-01
3875.01,1.6985e+00,9.6777e-01
3875.79,6.4474e-01,9.2194e-01
3876.56,-1.5683e-01,8.8869e-01
3877.34,1.4443e+00,8.7517e-01
3878.11,2.1328e+00,8.5581e-01
3878.88,2.4815e+00,8.4688e-01
3879.66,2.2106e+00,8.5484e-01
3880.43,1.3391e+00,8.6312e-01
3881.21,7.8476e-01,8.5911e-01
3881.98,7.2986e-01,8.5211e-01
3882.76,-4.7783e-02,8.4943e-01
3883.53,1.2657e+00,8.7872e-01
3884.31,2.3547e+00,9.2185e-01
3885.08,8.7672e-01,8.5988e-01
3885.86,9.9020e-01,8.5106e-01
3886.63,6.5223e-01,8.3982e-01
3887.41,-1.2630e-01,8.3486e-01
3888.18,1.0636e+00,8.4566e-01
3888.96,2.2047e+00,8.4833e-01
3889.73,9.3833e-01,8.4598e-01
3890.51,1.1900e+00,8.5415e-01
3891.28,1.4721e+00,8.6360e-01
3892.06,-4.2314e-01,8.6968e-01
3892.83,-6.1098e-01,8.7375e-01
3893.61,1.5990e-01,8.6398e-01
3894.38,1.9696e-01,8.6983e-01
3895.16,-6.2299e-01,8.6027e-01
3895.93,1.7772e-01,8.5478e-01
3896.71,9.0157e-01,8.6234e-01
3897.48,4.5059e-01,8.6846e-01
3898.26,1.1333e+00,8.6272e-01
3899.03,1.5997e+00,8.4826e-01
3899.80,1.3234e+00,8.4220e-01
3900.58,5.7083e-02,8.4191e-01
3901.35,1.6790e-01,8.5113e-01
3902.13,-3.8361e-01,8.4330e-01
3902.90,-2.9050e-01,8.3891e-01
3903.68,-1.4640e+00,8.3281e-01
3904.45,1.9280e+00,8.3336e-01
3905.23,-9.5085e-01,8.2724e-01
3906.00,8.7653e-01,8.2234e-01
3906.78,7.5043e-01,8.2252e-01
3907.55,1.0264e+00,8.2746e-01
3908.33,1.7490e+00,8.3549e-01
3909.10,1.9291e-01,8.3336e-01
3909.88,1.5604e+00,8.2953e-01
3910.65,8.6382e-01,8.3379e-01
3911.43,9.1967e-02,8.3364e-01
3912.20,1.6883e-01,8.2995e-01
3912.98,8.3009e-02,8.2843e-01
3913.75,5.9045e-01,8.2731e-01
3914.53,2.2229e+00,8.2906e-01
3915.30,9.0201e-01,8.3170e-01
3916.08,6.1013e-01,8.3127e-01
3916.85,4.7647e-02,8.2227e-01
3917.63,8.5135e-02,8.1425e-01
3918.40,-1.9793e+00,8.1101e-01
3919.18,3.8388e-01,8.0653e-01
3919.95,2.7582e-01,7.9465e-01
3920.73,-2.2835e-01,7.8854e-01
3921.50,8.0342e-02,7.8588e-01
3922.27,6.9482e-01,7.8760e-01
3923.05,3.8370e-02,7.9082e-01
3923.82,1.3130e+00,7.9365e-01
3924.60,1.4857e+00,7.9251e-01
3925.37,1.7605e+00,7.9009e-01
3926.15,1.1510e+00,7.8180e-01
3926.92,1.7804e+00,7.7623e-01
3927.70,-1.5113e-02,7.7328e-01
3928.47,5.9235e-01,7.6774e-01
3929.25,6.1352e-01,7.6329e-01
3930.02,3.1472e-01,7.5503e-01
3930.80,1.5256e-02,7.4814e-01
3931.57,-9.1103e-02,7.3899e-01
3932.35,-1.0407e-01,7.3709e-01
3933.12,8.7236e-01,7.3540e-01
3933.90,8.6714e-01,7.2802e-01
3934.67,1.1637e+00,7.3396e-01
3935.45,1.0746e-01,7.2849e-01
3936.22,-1.6644e+00,7.2877e-01
3937.00,-1.8857e-01,7.3709e-01
3937.77,-7.2098e-02,7.3905e-01
3938.55,7.4408e-01,7.4531e-01
3939.32,9.7843e-01,7.5569e-01
3940.10,1.9485e+00,7.6110e-01
3940.87,4.4990e-01,7.6555e-01
3941.65,-9.1262e-01,7.6412e-01
3942.42,-3.2564e-01,7.6157e-01
3943.19,2.1209e+00,7.5436e-01
3943.97,7.6622e-01,7.4716e-01
3944.74,1.0448e+00,7.4985e-01
3945.52,4.3217e-01,7.6080e-01
3946.29,4.7050e-01,7.6728e-01
3947.07,8.2884e-01,7.6678e-01
3947.84,1.0033e+00,7.5804e-01
3948.62,-2.0310e-02,7.5500e-01
3949.39,-2.0230e-01,7.5702e-01
3950.17,9.0240e-01,7.6440e-01
3950.94,1.2794e+00,7.6431e-01
3951.72,2.6765e-01,7.5826e-01
3952.49,-4.6888e-01,7.5476e-01
3953.27,-7.6511e-02,7.5072e-01
3954.04,7.8041e-01,7.5365e-01
3954.82,1.0543e+00,7.6185e-01
3955.59,2.7421e-01,7.5386e-01
3956.37,-1.0445e+00,7.4481e-01
3957.14,-4.1183e-01,7.3745e-01
3957.92,1.6492e+00,7.4764e-01
3958.69,-9.7202e-01,7.5357e-01
3959.47,-1.3581e-01,7.4888e-01
3960.24,8.9959e-01,7.4699e-01
3961.02,-1.9667e+00,7.3534e-01
3961.79,-9.1262e-01,7.2101e-01
3962.57,1.1070e+00,7.2446e-01
3963.34,7.5764e-01,7.2557e-01
3964.11,5.9676e-01,7.1726e-01
3964.89,1.5986e+00,7.0807e-01
3965.66,1.2147e+00,7.0323e-01
3966.44,1.4655e+00,6.9954e-01
3967.21,3.7348e-01,6.8945e-01
3967.99,-4.8451e-01,6.8335e-01
3968.76,2.7685e-01,6.7491e-01
3969.54,4.3174e-01,6.7810e-01
3970.31,1.2004e+00,6.8150e-01
3971.09,1.6239e+00,6.8871e-01
3971.86,4.2051e-01,6.9404e-01
3972.64,-4.0725e-01,7.0394e-01
3973.41,1.0777e+00,7.0946e-01
3974.19,5.5020e-01,7.1108e-01
3974.96,-1.0158e-01,7.1470e-01
3975.74,2.2814e-01,7.2045e-01
3976.51,1.3310e+00,7.3330e-01
3977.29,-4.3799e-01,7.4917e-01
3978.06,-9.5889e-01,7.2648e-01
3978.84,5.8146e-02,7.3163e-01
3979.61,6.1221e-01,7.3058e-01
3980.39,1.1533e+00,7.3345e-01
3981.16,7.2535e-01,7.3092e-01
3981.94,1.0804e+00,7.3141e-01
3982.71,-8.5544e-01,7.3901e-01
3983.49,1.4184e+00,7.5830e-01
3984.26,2.3032e+00,7.5404e-01
3985.03,8.4298e-01,7.5047e-01
3985.81,2.2609e-01,7.8769e-01
3986.58,1.0912e+00,7.9101e-01
3987.36,4.4837e-01,8.3348e-01
3988.13,-1.0775e+00,7.9378e-01
3988.91,-3.6590e-01,7.4671e-01
3989.68,8.8586e-02,7.3842e-01
3990.46,9.8653e-01,7.2811e-01
3991.23,6.6468e-01,7.2794e-01
3992.01,-1.1495e+00,7.2310e-01
3992.78,-1.1267e+00,7.1958e-01
3993.56,-5.8793e-02,7.1777e-01
3994.33,1.6549e-01,7.1350e-01
3995.11,-7.7353e-01,7.1310e-01
3995.88,8.6862e-01,7.0880e-01
3996.66,2.3570e+00,7.0456e-01
3997.43,2.2515e+00,6.9791e-01
3998.21,7.2937e-01,6.9796e-01
3998.98,3.3091e-01,7.0582e-01
3999.76,5.4072e-01,7.1766e-01
4000.53,1.0312e+00,7.1996e-01
4001.31,1.5613e+00,7.1256e-01
4002.08,2.4198e-01,7.0508e-01
4002.86,6.1225e-01,7.1242e-01
4003.63,-1.0232e+00,7.1260e-01
4004.41,1.3044e+00,7.0825e-01
4005.18,7.3844e-01,6.9092e-01
4005.95,1.4980e+00,6.8753e-01
4006.73,-5.0016e-01,6.9444e-01
4007.50,6.3119e-01,7.0444e-01
