Wavelength,Flux,Error
3582.91,-1.0643e+01,1.1418e+01
3583.69,4.7618e+00,1.1331e+01
3584.46,1.9966e+01,1.1435e+01
3585.24,-2.9263e+00,1.1360e+01
3586.01,2.5287e+00,1.1377e+01
3586.79,4.1101e+01,1.1645e+01
3587.56,3.5160e+01,1.1531e+01
3588.34,3.6350e+01,1.1776e+01
3589.11,2.7650e+01,1.2049e+01
3589.88,2.7403e+01,1.1896e+01
3590.66,3.0073e+01,1.1590e+01
3591.43,3.4655e+00,1.1328e+01
3592.21,1.3354e+01,1.1300e+01
3592.98,2.1017e+01,1.1251e+01
3593.76,3.2561e+01,1.1004e+01
3594.53,3.9116e+00,1.1202e+01
3595.31,5.3105e+00,1.1307e+01
3596.08,1.4357e+01,1.1241e+01
3596.86,3.2633e+01,1.0970e+01
3597.63,4.0660e+00,1.0903e+01
3598.41,1.5730e+01,1.0879e+01
3599.18,4.2661e+01,1.1051e+01
3599.96,1.1010e+01,1.0956e+01
3600.73,2.6914e+01,1.0814e+01
3601.51,4.9624e+00,1.0779e+01
3602.28,2.6444e+01,1.1165e+01
3603.06,5.2058e+00,1.2041e+01
3603.83,8.5590e+00,1.1745e+01
3604.61,3.3728e+01,1.1158e+01
3605.38,2.2140e+01,1.0846e+01
3606.16,2.8353e+01,1.0606e+01
3606.93,4.9250e+00,1.0523e+01
3607.71,2.1413e+01,1.0688e+01
3608.48,4.7395e+01,1.0574e+01
3609.26,2.7691e+01,1.0526e+01
3610.03,1.7266e+01,1.0504e+01
3610.81,2.2071e+01,1.0434e+01
3611.58,2.5003e+01,1.0382e+01
3612.36,3.0566e+01,1.0248e+01
3613.13,1.9439e+01,1.0247e+01
3613.91,3.2435e+01,1.0289e+01
3614.68,5.1443e+01,1.0100e+01
3615.46,2.0409e+01,1.0072e+01
3616.23,2.3625e+01,1.0202e+01
3617.01,3.2956e+01,1.0241e+01
3617.78,2.2952e+01,1.0047e+01
3618.55,2.0002e+01,1.0016e+01
3619.33,1.6243e+01,9.9002e+00
3620.10,2.9064e+01,9.8917e+00
3620.88,1.2993e+01,1.0080e+01
3621.65,3.2148e+01,9.9281e+00
3622.43,1.0892e+01,1.0563e+01
3623.20,2.0202e+01,1.0224e+01
3623.98,1.3993e+01,9.9058e+00
3624.75,7.7311e+00,9.8864e+00
3625.53,7.6060e+00,9.8458e+00
3626.30,3.2376e+01,9.8560e+00
3627.08,5.9713e+01,9.7520e+00
3627.85,3.3910e+01,9.7106e+00
3628.63,3.4169e+01,9.6847e+00
3629.40,2.5426e+01,9.6822e+00
3630.18,4.1464e+00,9.6089e+00
3630.95,2.2781e+01,9.5113e+00
3631.73,2.9318e+01,9.5656e+00
3632.50,1.5816e+01,9.6409e+00
3633.28,2.8225e+01,9.7228e+00
3634.05,2.4533e+01,9.6868e+00
3634.83,1.6334e+01,9.6194e+00
3635.60,1.1053e+01,9.5762e+00
3636.38,1.7345e+01,9.7091e+00
3637.15,3.7784e+01,9.6535e+00
3637.93,1.5999e+01,9.6421e+00
3638.70,1.6736e+01,9.6338e+00
3639.48,2.5063e+01,9.6175e+00
3640.25,3.1867e+01,9.4513e+00
3641.03,3.2765e+01,9.3679e+00
3641.80,3.7824e+01,9.3473e+00
3642.58,1.9220e+01,9.3304e+00
3643.35,2.5067e+00,9.2818e+00
3644.13,3.0367e+01,9.1995e+00
3644.90,2.6389e+01,9.1733e+00
3645.68,2.8066e+01,9.1417e+00
3646.45,3.8821e+01,9.1254e+00
3647.23,2.2444e+01,9.1335e+00
3648.00,2.8136e+01,9.0736e+00
3648.77,4.1787e+01,9.1189e+00
3649.55,4.2935e+01,9.1028e+00
3650.32,2.5987e+01,9.0887e+00
3651.10,2.0522e+01,8.9731e+00
3651.87,3.7336e+01,9.0640e+00
3652.65,5.1556e+01,9.0599e+00
3653.42,2.8793e+01,8.9649e+00
3654.20,2.7438e+01,8.9983e+00
3654.97,2.6828e+01,9.0893e+00
3655.75,1.3953e+01,9.1398e+00
3656.52,1.6851e+01,9.0012e+00
3657.30,2.8784e+01,8.8618e+00
3658.07,1.3667e+01,8.6824e+00
3658.85,2.4617e+00,8.7153e+00
3659.62,1.1229e+01,8.7343e+00
3660.40,3.7813e+01,8.5651e+00
3661.17,1.9804e+01,8.6251e+00
3661.95,2.1275e+01,8.6698e+00
3662.72,7.9940e+00,9.1212e+00
3663.50,7.5981e+00,9.0742e+00
3664.27,6.1843e+00,8.7039e+00
3665.05,2.8946e+01,8.4887e+00
3665.82,3.1248e+00,8.5371e+00
3666.60,4.8027e+01,8.4676e+00
3667.37,4.5384e+01,8.3874e+00
3668.15,2.7153e+01,8.3811e+00
3668.92,3.3381e+01,8.3756e+00
3669.70,4.5766e+01,8.3360e+00
3670.47,2.6162e+01,8.3224e+00
3671.25,2.8819e+01,8.3836e+00
3672.02,3.2912e+01,8.4617e+00
3672.80,2.2922e+01,8.4463e+00
3673.57,4.3354e+01,8.3524e+00
3674.35,2.7813e+01,8.3054e+00
3675.12,5.2009e+00,8.2495e+00
3675.90,2.0053e+01,8.2456e+00
3676.67,3.5664e+01,8.0601e+00
3677.44,2.7446e+01,8.0785e+00
3678.22,3.9473e+01,8.1447e+00
3678.99,1.7263e+01,8.0921e+00
3679.77,3.4213e+01,8.0621e+00
3680.54,3.9789e+01,7.9845e+00
3681.32,2.2598e+01,7.9609e+00
3682.09,3.0235e+01,8.0477e+00
3682.87,3.9339e+01,8.1232e+00
3683.64,2.9536e+01,8.0392e+00
3684.42,3.7414e+01,7.9596e+00
3685.19,2.2454e+01,7.8759e+00
3685.97,3.0152e+01,7.8575e+00
3686.74,4.2565e+01,7.7888e+00
3687.52,2.4008e+01,7.7488e+00
3688.29,2.6913e+01,7.8048e+00
3689.07,1.5695e+01,7.7888e+00
3689.84,3.9188e+01,7.7762e+00
3690.62,5.3066e+01,7.7475e+00
3691.39,3.1155e+01,7.8948e+00
3692.17,1.8856e+01,7.8855e+00
3692.94,1.3803e+01,7.7200e+00
3693.72,1.9407e+01,7.5965e+00
3694.49,2.2144e+01,7.5322e+00
3695.27,3.3311e+01,7.7266e+00
3696.04,3.8090e+01,7.9704e+00
3696.82,3.1507e+01,8.0095e+00
3697.59,3.7693e+01,8.1046e+00
3698.37,3.7037e+01,7.9645e+00
3699.14,2.6486e+01,7.9810e+00
3699.92,3.7664e+01,7.3660e+00
3700.69,3.7330e+01,7.2869e+00
3701.47,3.1949e+01,7.2321e+00
3702.24,2.9854e+01,7.2424e+00
3703.02,5.3989e+01,7.2204e+00
3703.79,3.8451e+01,7.2071e+00
3704.57,1.6736e+01,7.1058e+00
3705.34,1.0020e+01,7.0301e+00
3706.12,2.9474e+01,7.0364e+00
3706.89,3.5150e+01,7.0260e+00
3707.66,3.1683e+01,6.9553e+00
3708.44,1.8465e+01,6.9393e+00
3709.21,1.5452e+01,6.9267e+00
3709.99,1.8119e+01,6.9548e+00
3710.76,1.9590e+01,6.9243e+00
3711.54,3.4102e+01,6.9862e+00
3712.31,3.8237e+01,6.9894e+00
3713.09,2.1741e+01,6.9601e+00
3713.86,1.9817e+01,6.9442e+00
3714.64,4.2934e+01,6.9083e+00
3715.41,2.8830e+01,6.8853e+00
3716.19,2.6227e+01,6.8393e+00
3716.96,3.6381e+01,6.8707e+00
3717.74,4.0366e+01,6.7981e+00
3718.51,2.4592e+01,6.7690e+00
3719.29,2.2613e+01,6.6743e+00
3720.06,4.1249e+01,6.6423e+00
3720.84,3.4976e+01,6.5820e+00
3721.61,2.2276e+01,6.5275e+00
3722.39,2.3514e+01,6.5293e+00
3723.16,3.8773e+01,6.5012e+00
3723.94,4.2918e+01,6.5564e+00
3724.71,2.3890e+01,6.5483e+00
3725.49,3.2837e+01,6.5355e+00
3726.26,2.8793e+01,6.6083e+00
3727.04,2.3790e+01,6.5673e+00
3727.81,4.3870e+01,6.4676e+00
3728.59,2.4878e+01,6.5356e+00
3729.36,3.7873e+01,6.5406e+00
3730.14,3.5229e+01,6.4271e+00
3730.91,1.3497e+01,6.3715e+00
3731.69,1.9647e+01,6.3440e+00
3732.46,2.7453e+01,6.2807e+00
3733.24,1.9963e+01,6.2828e+00
3734.01,3.5048e+01,6.2517e+00
3734.79,3.7807e+01,6.2029e+00
3735.56,2.7339e+01,6.1368e+00
3736.33,2.3017e+01,6.1178e+00
3737.11,2.8628e+01,6.1548e+00
3737.88,4.5802e+01,6.0949e+00
3738.66,3.6794e+01,6.0628e+00
3739.43,2.8252e+01,6.1070e+00
3740.21,2.8396e+01,6.1235e+00
3740.98,3.5508e+01,6.0829e+00
3741.76,1.2257e+01,6.0725e+00
3742.53,1.6725e+01,6.0526e+00
3743.31,2.8969e+01,6.0573e+00
3744.08,2.0224e+01,6.0066e+00
3744.86,1.9795e+01,5.9175e+00
3745.63,2.3543e+01,5.9136e+00
3746.41,2.3279e+01,5.8720e+00
3747.18,2.7985e+01,5.8728e+00
3747.96,2.1161e+01,5.8568e+00
3748.73,1.5584e+01,5.8173e+00
3749.51,2.2553e+01,5.7939e+00
3750.28,1.4970e+01,5.8279e+00
3751.06,1.9314e+01,5.8462e+00
3751.83,3.9389e+01,5.8090e+00
3752.61,1.3796e+01,5.7937e+00
3753.38,1.5560e+01,5.7821e+00
3754.16,2.2240e+01,5.8005e+00
3754.93,4.0034e+01,5.8562e+00
3755.71,3.5623e+01,5.8078e+00
3756.48,-1.3677e-01,5.7691e+00
3757.26,1.3952e+01,5.7530e+00
3758.03,1.9837e+01,5.6705e+00
3758.81,2.6464e+01,5.6262e+00
3759.58,2.2160e+01,5.6374e+00
3760.36,2.8322e+01,5.6431e+00
3761.13,2.1423e+01,5.6165e+00
3761.91,1.1220e+01,5.5809e+00
3762.68,2.4115e+01,5.5820e+00
3763.46,3.2507e+01,5.5539e+00
3764.23,1.4883e+01,5.5515e+00
3765.01,1.9344e+01,5.5938e+00
3765.78,4.3035e+01,5.5992e+00
3766.55,3.3521e+01,5.4807e+00
3767.33,1.9302e+01,5.4159e+00
3768.10,1.6063e+01,5.4340e+00
3768.88,2.8872e+01,5.4240e+00
3769.65,1.9221e+01,5.4115e+00
3770.43,1.5744e+01,5.3632e+00
3771.20,2.1386e+01,5.3722e+00
3771.98,3.4983e+01,5.3811e+00
3772.75,1.7369e+01,5.3729e+00
3773.53,2.2873e+01,5.3469e+00
3774.30,2.6030e+01,5.2980e+00
3775.08,2.5821e+01,5.2818e+00
3775.85,2.4412e+01,5.2595e+00
3776.63,1.3051e+01,5.2845e+00
3777.40,1.6016e+01,5.2259e+00
3778.18,2.3194e+01,5.1988e+00
3778.95,3.2723e+01,5.2257e+00
3779.73,1.5561e+01,5.1936e+00
3780.50,2.7184e+01,5.1930e+00
3781.28,1.3691e+01,5.2043e+00
3782.05,1.3737e+01,5.1793e+00
3782.83,2.1431e+01,5.1519e+00
3783.60,1.4363e+01,5.1497e+00
3784.38,2.4147e+01,5.1300e+00
3785.15,2.0428e+01,5.1164e+00
3785.93,1.2357e+01,5.0628e+00
3786.70,1.5935e+01,5.0007e+00
3787.48,2.4076e+01,5.0089e+00
3788.25,2.0581e+01,4.9768e+00
3789.03,2.6324e+01,4.9692e+00
3789.80,2.5239e+01,4.9767e+00
3790.58,1.9362e+01,4.9811e+00
3791.35,1.3985e+01,4.9730e+00
3792.13,1.9277e+01,4.9379e+00
3792.90,2.3219e+01,4.8869e+00
3793.68,2.6688e+01,4.8705e+00
3794.45,2.6349e+01,4.8456e+00
3795.22,1.1934e+01,4.8067e+00
3796.00,1.7594e+01,4.8026e+00
3796.77,2.6888e+01,4.7832e+00
3797.55,1.8521e+01,4.7855e+00
3798.32,2.8285e+01,4.8099e+00
3799.10,1.4308e+01,4.8585e+00
3799.87,2.4457e+01,4.9018e+00
3800.65,2.5364e+01,4.8222e+00
3801.42,1.5574e+01,4.8269e+00
3802.20,7.5077e+00,4.8240e+00
3802.97,2.2957e+01,4.8256e+00
3803.75,2.6385e+01,4.8008e+00
3804.52,2.7030e+01,4.8109e+00
3805.30,2.7635e+01,4.7998e+00
3806.07,2.3627e+01,4.7844e+00
3806.85,3.2321e+01,4.7420e+00
3807.62,2.4005e+01,4.7605e+00
3808.40,2.3092e+01,4.7610e+00
3809.17,2.4985e+01,4.7175e+00
3809.95,1.5280e+01,4.7453e+00
3810.72,1.3743e+01,4.7360e+00
3811.50,2.1348e+01,4.7480e+00
3812.27,2.3012e+01,4.7652e+00
3813.05,6.0109e+00,4.6877e+00
3813.82,2.4027e+01,4.6422e+00
3814.60,1.7718e+01,4.6030e+00
3815.37,1.6667e+01,4.5963e+00
3816.15,1.9574e+01,4.5794e+00
3816.92,2.2855e+01,4.5673e+00
3817.70,2.1059e+01,4.5420e+00
3818.47,1.0050e+01,4.5707e+00
3819.25,1.9709e+01,4.5569e+00
3820.02,1.3885e+01,4.4964e+00
3820.80,2.2087e+01,4.5147e+00
3821.57,3.0785e+01,4.5841e+00
3822.35,3.1618e+01,4.5884e+00
3823.12,3.3412e+01,4.4846e+00
3823.90,2.1760e+01,4.4475e+00
3824.67,2.6691e+01,4.3981e+00
3825.44,2.1265e+01,4.3461e+00
3826.22,1.9012e+01,4.3233e+00
3826.99,1.4640e+01,4.3176e+00
3827.77,2.7760e+01,4.3099e+00
3828.54,2.6418e+01,4.2963e+00
3829.32,2.6286e+01,4.3035e+00
3830.09,2.4065e+01,4.3009e+00
3830.87,1.4059e+01,4.2752e+00
3831.64,2.0537e+01,4.2647e+00
3832.42,2.9173e+01,4.2455e+00
3833.19,2.2424e+01,4.2486e+00
3833.97,2.5199e+01,4.2404e+00
3834.74,1.9527e+01,4.1940e+00
3835.52,2.8004e+01,4.1827e+00
3836.29,2.3304e+01,4.1593e+00
3837.07,1.7647e+01,4.1222e+00
3837.84,1.7148e+01,4.0903e+00
3838.62,2.6194e+01,4.0995e+00
3839.39,2.2482e+01,4.0768e+00
3840.17,2.3828e+01,4.0761e+00
3840.94,2.1368e+01,4.0726e+00
3841.72,1.9361e+01,4.0654e+00
3842.49,1.6634e+01,4.0805e+00
3843.27,2.0399e+01,4.0531e+00
3844.04,2.8010e+01,4.0709e+00
3844.82,3.7315e+01,4.1120e+00
3845.59,2.4613e+01,4.0443e+00
3846.37,1.9811e+01,4.0546e+00
3847.14,2.9650e+01,4.0674e+00
3847.92,1.2777e+01,4.0810e+00
3848.69,2.0257e+01,4.1058e+00
3849.47,1.7526e+01,4.0842e+00
3850.24,2.3696e+01,4.0733e+00
3851.02,1.6645e+01,4.0670e+00
3851.79,2.1882e+01,4.0677e+00
3852.57,2.4532e+01,4.0518e+00
3853.34,2.7940e+01,4.0326e+00
3854.11,2.2819e+01,4.0160e+00
3854.89,2.8503e+01,4.0115e+00
3855.66,2.3809e+01,3.9901e+00
3856.44,1.4978e+01,3.9578e+00
3857.21,1.5636e+01,3.9733e+00
3857.99,2.3710e+01,3.9272e+00
3858.76,1.3083e+01,3.8869e+00
3859.54,1.9742e+01,3.8845e+00
3860.31,2.5957e+01,3.9007e+00
3861.09,4.5886e+01,3.8904e+00
3861.86,2.8660e+01,3.9111e+00
3862.64,3.1604e+01,3.9231e+00
3863.41,3.1360e+01,3.9277e+00
3864.19,2.9353e+01,3.8947e+00
3864.96,1.9605e+01,3.8834e+00
3865.74,2.0622e+01,3.8597e+00
3866.51,2.9645e+01,3.8832e+00
3867.29,1.7944e+01,3.8521e+00
3868.06,1.4640e+01,3.8357e+00
3868.84,1.9803e+01,3.8285e+00
3869.61,2.0638e+01,3.8119e+00
3870.39,2.9978e+01,3.7914e+00
3871.16,2.5336e+01,3.7902e+00
3871.94,2.4550e+01,3.7775e+00
3872.71,2.1478e+01,3.8350e+00
3873.49,1.6012e+01,3.8890e+00
3874.26,2.4847e+01,3.8200e+00
3875.04,5.6945e+00,3.8067e+00
3875.81,1.8424e+01,3.7902e+00
3876.59,1.8619e+01,3.7807e+00
3877.36,2.9775e+01,3.7606e+00
3878.14,2.1396e+01,3.7420e+00
3878.91,1.3847e+01,3.7584e+00
3879.69,2.2630e+01,3.7642e+00
3880.46,2.1389e+01,3.7456e+00
3881.24,1.7628e+01,3.7157e+00
3882.01,2.2341e+01,3.7231e+00
3882.79,3.2443e+01,3.7205e+00
3883.56,3.3374e+01,3.7433e+00
3884.33,2.4397e+01,3.7365e+00
3885.11,1.8871e+01,3.7365e+00
3885.88,2.9554e+01,3.7650e+00
3886.66,1.9273e+01,3.7789e+00
3887.43,1.4884e+01,3.7749e+00
3888.21,3.0900e+01,3.7064e+00
3888.98,2.7608e+01,3.6602e+00
3889.76,2.1625e+01,3.6439e+00
3890.53,2.9330e+01,3.6415e+00
3891.31,2.2542e+01,3.6475e+00
3892.08,2.0601e+01,3.6633e+00
3892.86,1.8087e+01,3.6588e+00
3893.63,1.6552e+01,3.6524e+00
3894.41,1.5233e+01,3.6492e+00
3895.18,2.3749e+01,3.6312e+00
3895.96,3.3002e+01,3.6117e+00
3896.73,2.7488e+01,3.6088e+00
3897.51,2.7593e+01,3.6229e+00
3898.28,2.1680e+01,3.5828e+00
3899.06,2.0082e+01,3.5712e+00
3899.83,3.2566e+01,3.5734e+00
3900.61,2.4200e+01,3.5646e+00
3901.38,1.3701e+01,3.5512e+00
3902.16,1.5769e+01,3.5539e+00
3902.93,2.3568e+01,3.5470e+00
3903.71,2.6477e+01,3.5864e+00
3904.48,1.7008e+01,3.5570e+00
3905.26,2.3449e+01,3.5285e+00
3906.03,2.2495e+01,3.5082e+00
3906.81,2.0488e+01,3.5134e+00
3907.58,1.5789e+01,3.5304e+00
3908.36,1.6940e+01,3.5354e+00
3909.13,1.6956e+01,3.5215e+00
3909.91,2.0681e+01,3.5167e+00
3910.68,2.3662e+01,3.5184e+00
3911.46,1.2717e+01,3.5003e+00
3912.23,2.2479e+01,3.4901e+00
3913.00,2.9414e+01,3.5120e+00
3913.78,1.1256e+01,3.5020e+00
3914.55,2.7458e+01,3.4989e+00
3915.33,2.5155e+01,3.5024e+00
3916.10,3.0526e+01,3.4616e+00
3916.88,2.3103e+01,3.4157e+00
3917.65,2.2140e+01,3.4444e+00
3918.43,2.3465e+01,3.4325e+00
3919.20,2.0209e+01,3.4196e+00
3919.98,3.2579e+01,3.4064e+00
3920.75,3.5944e+01,3.3888e+00
3921.53,2.2784e+01,3.3624e+00
3922.30,3.4060e+01,3.3763e+00
3923.08,2.3128e+01,3.3875e+00
3923.85,3.6047e+01,3.3821e+00
3924.63,3.9663e+01,3.3823e+00
3925.40,2.9739e+01,3.3583e+00
3926.18,2.9931e+01,3.3474e+00
3926.95,3.5027e+01,3.3535e+00
3927.73,2.6453e+01,3.3268e+00
3928.50,2.9054e+01,3.2993e+00
3929.28,2.6503e+01,3.3024e+00
3930.05,2.9332e+01,3.2832e+00
3930.83,2.3961e+01,3.2668e+00
3931.60,2.8333e+01,3.2615e+00
3932.38,2.7364e+01,3.2477e+00
3933.15,1.8967e+01,3.2259e+00
3933.93,1.6107e+01,3.2225e+00
3934.70,3.1367e+01,3.2059e+00
3935.48,3.1985e+01,3.1917e+00
3936.25,2.6411e+01,3.2081e+00
3937.03,2.8741e+01,3.2259e+00
3937.80,2.5601e+01,3.2204e+00
3938.58,2.8008e+01,3.2268e+00
3939.35,2.8467e+01,3.2176e+00
3940.13,3.2894e+01,3.2232e+00
3940.90,3.3316e+01,3.2222e+00
3941.68,2.6981e+01,3.2139e+00
3942.45,4.4095e+01,3.2469e+00
3943.22,3.6081e+01,3.3261e+00
3944.00,3.1726e+01,3.2968e+00
3944.77,2.6670e+01,3.2930e+00
3945.55,3.2363e+01,3.2599e+00
3946.32,3.5444e+01,3.2339e+00
3947.10,3.2695e+01,3.2302e+00
3947.87,3.1391e+01,3.2184e+00
3948.65,4.0800e+01,3.2081e+00
3949.42,3.2102e+01,3.2122e+00
3950.20,3.8795e+01,3.2058e+00
3950.97,4.1203e+01,3.2437e+00
3951.75,3.9427e+01,3.2437e+00
3952.52,4.3030e+01,3.2024e+00
3953.30,3.4910e+01,3.1880e+00
3954.07,3.8053e+01,3.2061e+00
3954.85,4.1717e+01,3.2045e+00
3955.62,2.9462e+01,3.2050e+00
3956.40,2.9021e+01,3.1855e+00
3957.17,2.8348e+01,3.1913e+00
3957.95,3.9919e+01,3.1974e+00
3958.72,3.5817e+01,3.1850e+00
3959.50,3.1190e+01,3.2699e+00
3960.27,3.2416e+01,3.1744e+00
3961.05,2.2316e+01,3.2956e+00
3961.82,3.2249e+01,3.3352e+00
3962.60,3.6776e+01,3.2060e+00
3963.37,2.7701e+01,3.0773e+00
3964.15,2.6759e+01,3.0830e+00
3964.92,3.5713e+01,3.0661e+00
3965.70,3.6444e+01,3.0430e+00
3966.47,3.5811e+01,3.0167e+00
3967.25,3.0120e+01,2.9999e+00
3968.02,2.8068e+01,2.9812e+00
3968.80,3.0888e+01,2.9658e+00
3969.57,3.2859e+01,2.9914e+00
3970.35,3.6258e+01,3.0072e+00
3971.12,3.0889e+01,3.0025e+00
3971.89,3.8876e+01,3.0146e+00
3972.67,3.9318e+01,3.0276e+00
3973.44,3.2634e+01,3.0297e+00
3974.22,3.6806e+01,3.0421e+00
3974.99,3.3948e+01,3.0329e+00
3975.77,4.1817e+01,3.0448e+00
3976.54,4.6846e+01,3.0411e+00
3977.32,2.6847e+01,3.0274e+00
3978.09,4.3944e+01,3.0494e+00
3978.87,4.7921e+01,3.0376e+00
3979.64,4.9987e+01,3.0626e+00
3980.42,3.3323e+01,3.0831e+00
3981.19,4.1332e+01,3.0545e+00
3981.97,4.3024e+01,3.0170e+00
3982.74,4.0891e+01,3.0415e+00
3983.52,4.3774e+01,3.0339e+00
3984.29,4.2318e+01,3.0163e+00
3985.07,4.2293e+01,3.0010e+00
3985.84,3.8070e+01,3.0742e+00
3986.62,5.0880e+01,3.0486e+00
3987.39,4.3424e+01,2.9921e+00
3988.17,3.9187e+01,3.0172e+00
3988.94,3.2728e+01,3.0212e+00
3989.72,4.1567e+01,3.0032e+00
3990.49,4.0017e+01,3.0064e+00
3991.27,4.1421e+01,3.0085e+00
3992.04,4.9721e+01,3.0113e+00
3992.82,4.5117e+01,2.9905e+00
3993.59,3.7782e+01,3.0146e+00
3994.37,4.3922e+01,2.9973e+00
3995.14,4.3288e+01,3.0076e+00
3995.92,3.5702e+01,3.0712e+00
3996.69,4.9645e+01,3.0980e+00
3997.47,4.7132e+01,3.0697e+00
3998.24,4.7382e+01,3.0460e+00
3999.02,2.7808e+01,3.0757e+00
3999.79,5.3391e+01,2.9706e+00
4000.57,4.5679e+01,2.9497e+00
4001.34,3.2362e+01,2.9562e+00
4002.11,3.3387e+01,2.9615e+00
4002.89,3.8185e+01,2.9549e+00
4003.66,5.2668e+01,2.9406e+00
4004.44,4.7042e+01,2.9121e+00
4005.21,4.8559e+01,2.8825e+00
4005.99,5.0933e+01,2.8738e+00
4006.76,4.0247e+01,2.8820e+00
4007.54,4.5396e+01,2.8913e+00
4008.31,4.2004e+01,2.8973e+00
4009.09,4.1848e+01,2.8977e+00
4009.86,4.1966e+01,2.8968e+00
4010.64,4.1578e+01,2.8753e+00
4011.41,3.4629e+01,2.8675e+00
4012.19,3.6237e+01,2.8706e+00
4012.96,3.7311e+01,2.8838e+00
4013.74,2.3778e+01,2.8773e+00
4014.51,1.7158e+01,2.8417e+00
4015.29,1.6970e+01,2.8415e+00
4016.06,3.5179e+01,2.8495e+00
4016.84,3.5773e+01,2.8385e+00
4017.61,3.3204e+01,2.8659e+00
