Wavelength,Flux,Error
3665.83,1.0598e+02,1.0624e+02
3666.61,-1.2778e+02,1.0573e+02
3667.38,8.1305e+01,1.0540e+02
3668.15,-4.5240e+01,1.0492e+02
3668.93,8.7419e+01,1.0413e+02
3669.70,1.1337e+02,1.0280e+02
3670.48,-4.0489e+01,1.0270e+02
3671.25,-6.2322e+01,1.0407e+02
3672.03,-2.2087e+01,1.0419e+02
3672.80,-2.0102e+02,1.0180e+02
3673.58,-3.6165e+01,1.0154e+02
3674.35,-7.0422e+01,1.0119e+02
3675.13,8.2819e+01,1.0146e+02
3675.90,-7.5270e+00,1.0090e+02
3676.68,-2.7336e+01,1.0042e+02
3677.45,-2.1149e+01,1.0045e+02
3678.23,7.2846e+01,1.0038e+02
3679.00,-1.9932e+02,9.9670e+01
3679.78,-1.2418e+02,9.8439e+01
3680.55,-2.8161e+02,9.9287e+01
3681.33,-7.6984e+01,9.8770e+01
3682.10,6.5188e+01,9.9277e+01
3682.88,-2.6675e+02,9.9608e+01
3683.65,-2.9996e+02,9.8615e+01
3684.43,-1.4631e+02,9.8055e+01
3685.20,-6.9721e+01,9.7510e+01
3685.98,-1.4081e+01,9.7147e+01
3686.75,1.7418e+02,9.6291e+01
3687.53,-1.1958e+02,9.5885e+01
3688.30,1.1569e+02,9.5035e+01
3689.08,6.8221e+01,9.4902e+01
3689.85,-1.1424e+02,9.5426e+01
3690.63,1.4781e+02,9.5951e+01
3691.40,-2.0544e+02,9.5537e+01
3692.18,-2.4449e+01,9.5365e+01
3692.95,4.6828e+01,9.3276e+01
3693.73,1.5731e+02,9.2586e+01
3694.50,2.5267e+02,9.2495e+01
3695.28,6.7714e+00,9.1805e+01
3696.05,-1.2299e+02,9.1689e+01
3696.83,-9.3723e+01,9.1688e+01
3697.60,1.8380e+02,9.0965e+01
3698.38,5.1726e+01,9.0420e+01
3699.15,-8.0012e+01,8.9823e+01
3699.93,-4.1922e+01,9.0310e+01
3700.70,4.3949e+01,8.9457e+01
3701.48,-4.4363e+01,8.9003e+01
3702.25,2.8726e+02,8.7752e+01
3703.03,7.7929e+01,8.6388e+01
3703.80,-1.4910e+01,8.6543e+01
3704.58,-4.4932e+01,8.5394e+01
3705.35,3.8770e+00,8.5261e+01
3706.13,-2.9517e+01,8.5516e+01
3706.90,-1.0316e+01,8.4314e+01
3707.68,-1.9614e+02,8.3933e+01
3708.45,-2.4306e+02,8.3092e+01
3709.22,-7.4254e+01,8.2182e+01
3710.00,9.0045e+01,8.2992e+01
3710.77,-8.7843e+00,8.3035e+01
3711.55,-8.2514e+01,8.2910e+01
3712.32,-1.4479e+02,8.3252e+01
3713.10,-7.6271e+01,8.3195e+01
3713.87,1.0014e+02,8.2582e+01
3714.65,1.0402e+02,8.3194e+01
3715.42,4.8102e+01,8.1550e+01
3716.20,-5.0646e+01,8.1314e+01
3716.97,7.5544e+00,8.1191e+01
3717.75,5.8249e+01,8.0397e+01
3718.52,2.0355e+02,7.9058e+01
3719.30,-1.0817e+02,8.1171e+01
3720.07,-7.9736e+01,8.0353e+01
3720.85,5.1120e+01,8.0608e+01
3721.62,-5.5784e+01,7.7908e+01
3722.40,5.4626e+01,7.7637e+01
3723.17,-3.6614e+01,7.8032e+01
3723.95,-7.7046e+01,7.8794e+01
3724.72,3.1735e+01,7.8943e+01
3725.50,2.8567e+01,7.8331e+01
3726.27,4.1675e+01,7.7313e+01
3727.05,1.0250e+02,7.6616e+01
3727.82,8.5042e+00,7.8657e+01
3728.60,-2.7808e+01,8.0648e+01
3729.37,-4.3431e+01,8.0441e+01
3730.15,-6.9666e+01,7.5741e+01
3730.92,-3.4857e+01,7.5006e+01
3731.70,1.2953e+01,7.4346e+01
3732.47,3.5110e+01,7.3816e+01
3733.25,-2.0003e+01,7.2446e+01
3734.02,1.5580e+02,7.2106e+01
3734.80,2.3382e+01,7.0983e+01
3735.57,1.0659e+02,7.1225e+01
3736.35,2.2141e+01,7.0591e+01
3737.12,4.7423e+01,7.0604e+01
3737.90,-1.3023e+02,7.0999e+01
3738.67,-2.6871e+01,7.0646e+01
3739.45,-1.7742e+01,7.0557e+01
3740.22,-7.8290e+01,7.0616e+01
3741.00,6.3001e+01,7.0289e+01
3741.77,8.3475e+01,7.0001e+01
3742.55,-7.6662e+01,6.9299e+01
3743.32,-2.9353e+01,6.8389e+01
3744.10,-7.7343e+01,6.7705e+01
3744.87,-2.7962e+01,6.7153e+01
3745.65,4.7861e+01,6.6148e+01
3746.42,-4.2665e+01,6.6053e+01
3747.20,-1.1021e+02,6.6082e+01
3747.97,-8.2842e+01,6.4781e+01
3748.75,-6.7969e+01,6.4283e+01
3749.52,1.1599e+00,6.3650e+01
3750.30,1.7554e+02,6.4206e+01
3751.07,6.8832e+01,6.4939e+01
3751.84,-7.1322e+01,6.5122e+01
3752.62,3.1502e+00,6.5341e+01
3753.39,-8.5522e+01,6.4899e+01
3754.17,4.0297e+01,6.5286e+01
3754.94,1.0119e+02,6.4719e+01
3755.72,6.1190e+00,6.5273e+01
3756.49,-1.3659e+01,6.3715e+01
3757.27,-7.3903e+01,6.2338e+01
3758.04,-2.1036e+01,6.1940e+01
3758.82,3.8271e+01,6.2584e+01
3759.59,3.0620e+01,6.2942e+01
3760.37,8.7124e+01,6.2800e+01
3761.14,1.1744e+02,6.2655e+01
3761.92,8.9293e+01,6.2828e+01
3762.69,5.5370e+00,6.2169e+01
3763.47,3.6911e+01,6.1733e+01
3764.24,4.4772e+01,6.2681e+01
3765.02,5.6511e+01,6.2621e+01
3765.79,9.3758e+01,6.1819e+01
3766.57,-5.7551e+01,6.0404e+01
3767.34,-8.3457e+01,6.0772e+01
3768.12,-1.7668e+01,6.1324e+01
3768.89,-3.4107e+01,6.1154e+01
3769.67,1.3107e+02,6.0760e+01
3770.44,4.9394e+01,6.0558e+01
3771.22,-1.2405e+02,6.0266e+01
3771.99,8.5935e+01,6.0805e+01
3772.77,-4.9293e+01,6.0907e+01
3773.54,5.4801e-01,6.0149e+01
3774.32,3.9999e+01,6.0404e+01
3775.09,-1.9419e+02,5.9539e+01
3775.87,9.8595e+00,5.9054e+01
3776.64,4.0017e+01,5.9242e+01
3777.42,6.7490e+01,5.8262e+01
3778.19,-1.0651e+01,5.7892e+01
3778.97,-5.1665e+00,5.7941e+01
3779.74,-4.6407e+01,6.0473e+01
3780.52,-4.4733e+01,5.9749e+01
3781.29,2.6134e+00,5.7315e+01
3782.07,1.1699e+01,5.7175e+01
3782.84,1.6546e+02,5.6740e+01
3783.62,-1.5491e+01,5.7117e+01
3784.39,8.1076e+01,5.6633e+01
3785.17,-5.5187e+01,5.5795e+01
3785.94,-2.2604e+01,5.4529e+01
3786.72,-2.9299e+01,5.4518e+01
3787.49,4.5576e+01,5.3963e+01
3788.27,1.1211e+01,5.3698e+01
3789.04,4.3121e+01,5.2633e+01
3789.82,4.7043e+01,5.2894e+01
3790.59,9.6488e+01,5.3548e+01
3791.37,2.0207e+01,5.3130e+01
3792.14,-3.6010e+01,5.2934e+01
3792.91,8.1213e+01,5.2761e+01
3793.69,1.5317e+02,5.2455e+01
3794.46,6.1775e+01,5.2350e+01
3795.24,-3.2167e+01,5.1707e+01
3796.01,-2.1927e+01,5.2314e+01
3796.79,1.2262e+02,5.1525e+01
3797.56,1.1165e+02,5.1008e+01
3798.34,1.4384e+02,5.0522e+01
3799.11,6.3759e+01,5.0837e+01
3799.89,6.2012e+01,5.1385e+01
3800.66,7.0371e+01,5.1032e+01
3801.44,9.1514e+01,5.0748e+01
3802.21,-1.8872e+01,5.1362e+01
3802.99,-1.0382e+02,5.1618e+01
3803.76,1.4086e+01,5.4255e+01
3804.54,-1.2549e+02,5.5307e+01
3805.31,-1.7433e+02,5.1584e+01
3806.09,5.0394e+01,5.0076e+01
3806.86,3.8125e+00,4.9836e+01
3807.64,-7.7092e+01,5.0054e+01
3808.41,4.1186e+01,5.0310e+01
3809.19,1.7599e+01,5.0099e+01
3809.96,1.3983e+02,4.9874e+01
3810.74,-7.6855e+01,4.9750e+01
3811.51,9.3687e+01,4.8909e+01
3812.29,-4.6041e+01,4.8781e+01
3813.06,3.5171e+01,4.8017e+01
3813.84,-5.3844e+01,4.7129e+01
3814.61,1.6925e+01,4.6480e+01
3815.39,2.5254e+01,4.6268e+01
3816.16,-8.8964e+01,4.6221e+01
3816.94,-1.4404e+00,4.6762e+01
3817.71,1.2969e+02,4.6181e+01
3818.49,-7.6614e+00,4.5711e+01
3819.26,8.4123e+01,4.4874e+01
3820.04,-3.8740e+01,4.4097e+01
3820.81,-2.2552e+01,4.4228e+01
3821.59,-6.0826e+01,4.4849e+01
3822.36,-4.9593e+01,4.4803e+01
3823.14,1.6519e+02,4.4401e+01
3823.91,7.0043e+01,4.3466e+01
3824.69,3.5259e+01,4.2709e+01
3825.46,8.5922e+00,4.2477e+01
3826.24,3.1243e+01,4.2344e+01
3827.01,9.5286e+01,4.2573e+01
3827.79,-2.6637e+01,4.2264e+01
3828.56,-9.3232e+01,4.2215e+01
3829.34,8.9576e+01,4.2194e+01
3830.11,2.1240e+01,4.2184e+01
3830.89,5.7151e+01,4.1788e+01
3831.66,-8.1698e+01,4.1260e+01
3832.44,1.4927e+01,4.1163e+01
3833.21,-6.5487e+00,4.0790e+01
3833.99,-2.9524e+00,4.0838e+01
3834.76,-4.3875e+01,4.1128e+01
3835.53,-6.2169e+01,4.1605e+01
3836.31,1.0406e+02,4.1103e+01
3837.08,1.6732e+01,4.0374e+01
3837.86,-8.3766e+00,4.0388e+01
3838.63,2.6460e+01,4.0379e+01
3839.41,-3.0063e+01,4.0041e+01
3840.18,8.7053e+01,4.0138e+01
3840.96,4.5494e+01,4.0587e+01
3841.73,1.0276e+02,4.0903e+01
3842.51,2.5087e+00,4.1210e+01
3843.28,-2.2947e+01,4.1056e+01
3844.06,3.6526e+01,4.0875e+01
3844.83,3.1313e+01,4.0661e+01
3845.61,4.4407e+01,4.0222e+01
3846.38,1.0433e+02,4.0443e+01
3847.16,7.5417e+01,4.0564e+01
3847.93,4.1516e+01,4.0477e+01
3848.71,1.2324e+02,3.9524e+01
3849.48,9.6489e+01,3.9176e+01
3850.26,-4.4262e+01,3.9063e+01
3851.03,2.4058e+01,3.9607e+01
3851.81,1.6858e+01,3.9548e+01
3852.58,-4.1622e+01,3.9257e+01
3853.36,-6.7602e+01,3.8652e+01
3854.13,5.6203e+00,3.8529e+01
3854.91,-5.0197e+01,3.8287e+01
3855.68,-1.2307e+02,3.7903e+01
3856.46,-1.4562e+01,3.7549e+01
3857.23,-9.3116e+01,3.7687e+01
3858.01,2.6335e+01,3.7148e+01
3858.78,-9.7281e+00,3.6575e+01
3859.56,8.1258e+01,3.5731e+01
3860.33,2.1021e+01,3.6293e+01
3861.11,5.4391e+01,3.6528e+01
3861.88,-1.6300e+01,3.7141e+01
3862.66,-2.1226e+01,3.7232e+01
3863.43,-4.1871e+01,3.6894e+01
3864.21,-1.1933e+02,3.7565e+01
3864.98,-7.8053e+01,3.8253e+01
3865.76,-1.7192e-02,3.8411e+01
3866.53,-4.0627e+01,3.6344e+01
3867.31,-1.1187e+00,3.5988e+01
3868.08,3.5011e+01,3.5741e+01
3868.86,4.2081e+01,3.5627e+01
3869.63,-1.0059e+01,3.5057e+01
3870.41,-1.3580e+01,3.4858e+01
3871.18,7.3452e+01,3.4611e+01
3871.96,3.7555e+01,3.4280e+01
3872.73,-2.2132e+00,3.4466e+01
3873.51,-1.4159e+01,3.5200e+01
3874.28,5.2186e+01,3.5468e+01
3875.06,1.1135e+02,3.5642e+01
3875.83,6.1521e+01,3.5117e+01
3876.60,-1.5576e+01,3.5062e+01
3877.38,-6.2578e+01,3.4475e+01
3878.15,-2.2148e+00,3.4162e+01
3878.93,-5.4196e+01,3.4542e+01
3879.70,-6.2120e+01,3.4999e+01
3880.48,-4.3629e+01,3.4526e+01
3881.25,1.6271e+01,3.3937e+01
3882.03,-8.9454e+00,3.3373e+01
3882.80,-7.7305e+01,3.4120e+01
3883.58,-5.0640e+01,3.4674e+01
3884.35,-3.1404e+01,3.4855e+01
3885.13,2.3763e+01,3.4109e+01
3885.90,-2.6600e+01,3.3550e+01
3886.68,1.0378e+02,3.3454e+01
3887.45,-7.2334e+00,3.3405e+01
3888.23,-3.9444e+01,3.3481e+01
3889.00,8.1382e+01,3.3557e+01
3889.78,-3.0591e+01,3.3985e+01
3890.55,-3.8035e+01,3.4180e+01
3891.33,6.3191e+01,3.4259e+01
3892.10,1.7092e+01,3.3801e+01
3892.88,-3.8728e+01,3.3596e+01
3893.65,-4.7786e+01,3.3424e+01
3894.43,4.9949e+01,3.3335e+01
3895.20,-2.2298e+01,3.3030e+01
3895.98,-5.9097e+01,3.3096e+01
3896.75,-4.0018e+01,3.3356e+01
3897.53,-2.7565e+01,3.3294e+01
3898.30,2.2008e+01,3.2909e+01
3899.08,-1.1551e+00,3.2482e+01
3899.85,9.8748e+00,3.2348e+01
3900.63,-4.4569e+01,3.2865e+01
3901.40,1.0283e+02,3.2838e+01
3902.18,-2.8686e+01,3.2035e+01
3902.95,-6.0277e+01,3.1459e+01
3903.73,1.8796e+01,3.2016e+01
3904.50,1.1319e+02,3.1313e+01
3905.28,6.2964e+01,3.0984e+01
3906.05,3.2240e+01,3.1246e+01
3906.83,-7.6039e+01,3.2189e+01
3907.60,-9.0113e+01,3.3219e+01
3908.38,-2.5858e+01,3.3643e+01
3909.15,-1.1878e+01,3.3316e+01
3909.93,-7.0558e+01,3.2843e+01
3910.70,-1.1495e+02,3.2493e+01
3911.48,-7.4298e+01,3.2371e+01
3912.25,-7.4518e+01,3.1911e+01
3913.03,-8.0739e+01,3.1727e+01
3913.80,1.6071e+01,3.1367e+01
3914.58,-1.2748e+01,3.1535e+01
3915.35,3.0925e+01,3.1105e+01
3916.13,-2.6036e+01,3.1218e+01
3916.90,-5.8529e+01,3.1205e+01
3917.67,1.2340e+02,3.1132e+01
3918.45,-9.2891e+00,3.0707e+01
3919.22,5.6453e+01,3.0585e+01
3920.00,3.8856e+01,3.0241e+01
3920.77,3.8625e+01,3.0075e+01
3921.55,-5.8042e+01,3.0234e+01
3922.32,4.8277e+01,3.0466e+01
3923.10,8.6937e+00,3.0592e+01
3923.87,1.3434e+01,3.0175e+01
3924.65,2.6754e+01,3.0009e+01
3925.42,-4.3165e+01,3.0098e+01
3926.20,-9.5340e+01,2.9743e+01
3926.97,-1.9727e+01,2.9236e+01
3927.75,1.8021e+01,2.8522e+01
3928.52,-3.9167e+01,2.8073e+01
3929.30,1.5768e+01,2.8065e+01
3930.07,2.1392e+00,2.7667e+01
3930.85,-4.3961e+01,2.7545e+01
3931.62,-4.2036e+01,2.7380e+01
3932.40,-5.0481e+00,2.6934e+01
3933.17,6.6820e+00,2.6543e+01
3933.95,-2.4649e+01,2.6679e+01
3934.72,3.7971e+01,2.6544e+01
3935.50,7.8057e+01,2.6583e+01
3936.27,9.9271e+01,2.6774e+01
3937.05,3.0966e+00,2.7279e+01
3937.82,6.7978e+01,2.7138e+01
3938.60,-4.1915e+01,2.7491e+01
3939.37,7.5611e+00,2.7650e+01
3940.15,1.0843e+02,2.7410e+01
3940.92,-3.8976e+01,2.7545e+01
3941.70,2.8078e+01,2.7539e+01
3942.47,-3.6077e+00,2.7479e+01
3943.25,2.0152e+01,2.7190e+01
3944.02,-7.9403e+00,2.6889e+01
3944.80,3.6570e+01,2.7396e+01
3945.57,1.0614e+01,2.8035e+01
3946.35,1.5323e+01,2.7882e+01
3947.12,-6.9482e+01,2.7409e+01
3947.90,4.8931e+00,2.7237e+01
3948.67,1.6703e+01,2.7360e+01
3949.45,3.9524e+01,2.7836e+01
3950.22,1.1092e+01,2.7978e+01
3951.00,3.9186e+01,2.7885e+01
3951.77,5.2671e+01,2.7447e+01
3952.55,8.3021e+01,2.6880e+01
3953.32,3.9118e+01,2.7176e+01
3954.10,3.3131e+01,2.7727e+01
3954.87,7.1621e+01,2.7544e+01
3955.65,4.0020e+01,2.7069e+01
3956.42,4.2729e+01,2.6873e+01
3957.20,-8.6633e-01,2.6935e+01
3957.97,5.8534e+01,2.7195e+01
3958.75,1.0957e+02,2.7216e+01
3959.52,3.8297e+01,2.7253e+01
3960.29,1.2084e+01,2.6646e+01
3961.07,2.9189e+01,2.5705e+01
3961.84,1.7315e+01,2.5527e+01
3962.62,6.7223e+01,2.5733e+01
3963.39,3.8822e+01,2.5584e+01
3964.17,5.0540e+01,2.5456e+01
3964.94,2.7386e+01,2.4972e+01
3965.72,-2.2601e+01,2.4556e+01
3966.49,4.4042e+01,2.4230e+01
3967.27,1.8508e+01,2.3991e+01
3968.04,2.2827e+01,2.3673e+01
3968.82,-5.5465e+00,2.3783e+01
3969.59,4.1002e+01,2.3968e+01
3970.37,1.3558e+01,2.4020e+01
3971.14,-1.4068e+01,2.4451e+01
3971.92,1.0604e+01,2.4453e+01
3972.69,1.1774e+01,2.4367e+01
3973.47,-1.2757e+00,2.4582e+01
3974.24,-4.0167e+01,2.4853e+01
3975.02,-3.9955e+01,2.5073e+01
3975.79,5.8453e+00,2.5094e+01
3976.57,6.1435e+01,2.4847e+01
3977.34,8.2209e+01,2.5270e+01
3978.12,1.7983e+01,2.5308e+01
3978.89,1.7960e+01,2.5612e+01
3979.67,1.9279e+01,2.5671e+01
3980.44,-3.3798e+01,2.5455e+01
3981.22,5.9454e+01,2.5580e+01
3981.99,2.2235e+01,2.5308e+01
3982.77,-5.2024e+01,2.4991e+01
3983.54,4.7776e+00,2.5136e+01
3984.32,-1.4055e+01,2.5135e+01
3985.09,3.6633e+01,2.5193e+01
3985.87,1.7038e+01,2.4898e+01
3986.64,-1.4830e+01,2.4889e+01
3987.42,-1.0180e+01,2.5402e+01
3988.19,4.9991e+01,2.5314e+01
3988.97,2.0327e+00,2.5086e+01
3989.74,-1.6829e+01,2.5075e+01
3990.52,-3.8882e+00,2.5139e+01
3991.29,4.8390e+01,2.5210e+01
3992.07,2.4539e+01,2.4995e+01
3992.84,3.4354e+01,2.4999e+01
3993.62,-5.5588e+00,2.4820e+01
3994.39,8.1133e+00,2.4783e+01
3995.17,-2.6030e+01,2.4764e+01
3995.94,-1.5444e+01,2.4400e+01
3996.72,5.5064e+00,2.4447e+01
3997.49,-4.0267e+01,2.4306e+01
3998.27,-6.8745e+00,2.4611e+01
3999.04,2.9977e+01,2.4831e+01
3999.82,-4.2467e+01,2.4901e+01
4000.59,-6.4999e+01,2.6549e+01
4001.36,-2.9786e+01,2.5989e+01
4002.14,-4.7036e+01,2.4920e+01
4002.91,-4.1700e+01,2.4779e+01
4003.69,3.4982e+01,2.4804e+01
4004.46,4.1488e+01,2.3962e+01
4005.24,4.4432e+00,2.3428e+01
