Wavelength,Flux,Error
3606.09,2.2820e+01,3.5158e+01
3606.86,6.7868e+00,3.4418e+01
3607.64,9.0791e+01,3.3839e+01
3608.41,2.7288e+01,3.3688e+01
3609.19,1.6852e+01,3.4298e+01
3609.96,8.8216e+01,3.4489e+01
3610.74,4.5676e+01,3.4772e+01
3611.51,-2.2496e+01,3.4990e+01
3612.29,-3.8051e+01,3.4619e+01
3613.06,7.6717e+01,3.4211e+01
3613.83,3.3621e+01,3.3996e+01
3614.61,7.0339e+01,3.4510e+01
3615.38,3.6596e+01,3.4194e+01
3616.16,7.4771e+01,3.3958e+01
3616.93,5.6367e+01,3.3673e+01
3617.71,1.2932e+01,3.3199e+01
3618.48,3.3365e+01,3.3182e+01
3619.25,7.9331e+01,3.3302e+01
3620.03,1.0986e+02,3.3257e+01
3620.80,1.1316e+02,3.3337e+01
3621.58,8.6335e+01,3.3253e+01
3622.35,1.7175e+00,3.3198e+01
3623.13,6.8878e+00,3.3172e+01
3623.90,5.7048e+01,3.3019e+01
3624.68,5.1967e+01,3.3015e+01
3625.45,3.7446e+01,3.3504e+01
3626.22,1.5644e+01,3.2956e+01
3627.00,9.0558e+01,3.2722e+01
3627.77,7.4375e+01,3.2630e+01
3628.55,-1.1529e+01,3.2458e+01
3629.32,4.4855e+01,3.2109e+01
3630.10,2.9251e+01,3.1747e+01
3630.87,1.3089e+02,3.1909e+01
3631.64,8.4689e+01,3.1942e+01
3632.42,-7.4593e+00,3.1822e+01
3633.19,3.6779e+01,3.1568e+01
3633.97,1.2897e+02,3.1306e+01
3634.74,1.1184e+01,3.1252e+01
3635.52,3.6229e+01,3.0809e+01
3636.29,1.2481e+02,3.0741e+01
3637.07,8.0679e+01,3.1106e+01
3637.84,1.6875e+01,3.1381e+01
3638.61,2.6478e+01,3.0780e+01
3639.39,4.9828e+01,3.0343e+01
3640.16,5.5402e+01,3.0316e+01
3640.94,5.5563e+01,3.0618e+01
3641.71,1.9301e+01,3.0300e+01
3642.49,3.6971e+01,2.9727e+01
3643.26,6.7202e+01,2.9876e+01
3644.04,1.3876e+01,2.9904e+01
3644.81,7.2035e+01,2.9869e+01
3645.58,1.1584e+02,2.9348e+01
3646.36,8.4954e+01,2.9238e+01
3647.13,3.2621e+01,2.9235e+01
3647.91,2.7960e+01,2.9456e+01
3648.68,6.4492e+01,2.9406e+01
3649.46,4.9852e+01,2.9030e+01
3650.23,5.3867e+01,2.8919e+01
3651.00,9.4864e+01,2.9173e+01
3651.78,1.2973e+02,2.8502e+01
3652.55,6.8689e+01,2.8669e+01
3653.33,1.7645e+01,2.8608e+01
3654.10,1.4353e+01,2.8805e+01
3654.88,4.5229e+01,2.8652e+01
3655.65,-4.1100e-02,2.8539e+01
3656.43,1.3574e+01,2.8362e+01
3657.20,8.7512e+01,2.8315e+01
3657.97,1.1513e+02,2.8256e+01
3658.75,5.4686e+01,2.8385e+01
3659.52,3.2535e+01,2.8558e+01
3660.30,4.6311e+00,2.8253e+01
3661.07,1.1905e+02,2.7963e+01
3661.85,1.2412e+02,2.7855e+01
3662.62,6.2285e+01,2.8298e+01
3663.39,7.1672e+01,2.8114e+01
3664.17,2.1860e+01,2.7890e+01
3664.94,4.2842e+01,2.7879e+01
3665.72,3.5587e+01,2.7718e+01
3666.49,4.9806e+01,2.7260e+01
3667.27,2.4343e+01,2.6897e+01
3668.04,2.3774e+01,2.7114e+01
3668.82,6.2271e+00,2.7065e+01
3669.59,-1.6282e+01,2.6491e+01
3670.36,2.5155e+00,2.6335e+01
3671.14,5.6264e+01,2.6218e+01
3671.91,8.9588e+01,2.6615e+01
3672.69,1.2817e+02,2.6776e+01
3673.46,7.3783e+01,2.6447e+01
3674.24,4.1654e+00,2.5822e+01
3675.01,2.6053e+01,2.5587e+01
3675.78,2.2037e+01,2.5700e+01
3676.56,-3.4845e+00,2.5635e+01
3677.33,4.4505e+01,2.5336e+01
3678.11,5.5371e+01,2.5012e+01
3678.88,-3.3184e+01,2.5026e+01
3679.66,2.4770e+01,2.5266e+01
3680.43,5.2891e+01,2.5246e+01
3681.21,4.7335e+01,2.5070e+01
3681.98,9.0906e+01,2.5102e+01
3682.75,-2.8462e+01,2.5083e+01
3683.53,4.5784e+01,2.5171e+01
3684.30,5.4941e+01,2.5147e+01
3685.08,6.3664e+01,2.4880e+01
3685.85,4.5339e+01,2.4738e+01
3686.63,-2.8659e+01,2.4779e+01
3687.40,2.8657e+01,2.4448e+01
3688.17,-2.2215e+01,2.4494e+01
3688.95,7.2658e+01,2.4446e+01
3689.72,3.3463e+01,2.4394e+01
3690.50,8.1763e+01,2.4564e+01
3691.27,5.7959e+01,2.4299e+01
3692.05,7.3480e+00,2.4270e+01
3692.82,-6.8892e+00,2.3853e+01
3693.60,5.0281e+01,2.3666e+01
3694.37,3.9788e+01,2.3857e+01
3695.14,8.2048e+01,2.3786e+01
3695.92,4.2381e+01,2.3857e+01
3696.69,1.7087e+01,2.3712e+01
3697.47,-1.7767e+01,2.3514e+01
3698.24,2.7546e+01,2.3552e+01
3699.02,8.4308e+01,2.3767e+01
3699.79,6.2867e+01,2.3825e+01
3700.56,5.3204e+01,2.3416e+01
3701.34,1.2706e+01,2.3021e+01
3702.11,-3.0158e-01,2.2851e+01
3702.89,5.3310e+01,2.2645e+01
3703.66,7.5919e+01,2.2760e+01
3704.44,4.5917e+01,2.2904e+01
3705.21,-2.3074e+00,2.2823e+01
3705.99,9.1731e+01,2.2672e+01
3706.76,7.5880e+01,2.2625e+01
3707.53,3.5525e+01,2.2436e+01
3708.31,3.2573e+01,2.2759e+01
3709.08,5.4091e+01,2.2772e+01
3709.86,-7.8513e+00,2.4159e+01
3710.63,4.4790e+01,2.3844e+01
3711.41,1.3515e+02,2.2188e+01
3712.18,3.2214e+01,2.2254e+01
3712.95,5.0567e+01,2.2239e+01
3713.73,4.6633e+01,2.2307e+01
3714.50,-8.3442e+00,2.2137e+01
3715.28,2.2218e+01,2.1820e+01
3716.05,3.8658e+01,2.2016e+01
3716.83,1.4198e+02,2.2179e+01
3717.60,7.4308e+01,2.1945e+01
3718.38,1.1017e+01,2.1731e+01
3719.15,5.1888e+01,2.1538e+01
3719.92,-5.0813e+00,2.1282e+01
3720.70,-1.9496e+00,2.1246e+01
3721.47,7.7078e+01,2.1494e+01
3722.25,1.1815e+02,2.1511e+01
3723.02,2.3805e+01,2.1485e+01
3723.80,-3.8726e+01,2.1594e+01
3724.57,2.2906e+01,2.1588e+01
3725.35,3.0322e+01,2.1671e+01
3726.12,2.0010e+01,2.1626e+01
3726.89,5.9456e+01,2.1666e+01
3727.67,5.3854e+01,2.1408e+01
3728.44,1.1487e+01,2.1297e+01
3729.22,2.6571e+01,2.1228e+01
3729.99,8.3793e+01,2.1149e+01
3730.77,3.6294e+01,2.1183e+01
3731.54,4.2923e+01,2.1148e+01
3732.31,5.2807e+00,2.0692e+01
3733.09,5.3626e+00,2.0554e+01
3733.86,2.9700e+01,2.0333e+01
3734.64,6.9028e+01,2.0172e+01
3735.41,3.8189e+01,2.0312e+01
3736.19,4.9537e+01,2.0521e+01
3736.96,3.4861e+01,2.0317e+01
3737.74,6.8057e+01,2.0366e+01
3738.51,7.9083e+00,2.0362e+01
3739.28,7.9867e+00,2.0583e+01
3740.06,4.8662e+01,2.0785e+01
3740.83,5.1605e+01,2.0492e+01
3741.61,3.9372e+01,2.0505e+01
3742.38,4.2306e+01,2.0752e+01
3743.16,7.3330e+01,2.0975e+01
3743.93,3.8512e+01,1.9949e+01
3744.70,4.2988e+01,1.9824e+01
3745.48,4.8908e+01,1.9482e+01
3746.25,5.2131e+01,1.9572e+01
3747.03,4.9908e+01,1.9519e+01
3747.80,7.3176e+01,1.9306e+01
3748.58,3.0959e+01,1.9319e+01
3749.35,1.7270e+01,1.9295e+01
3750.13,9.1154e+00,1.9292e+01
3750.90,2.9627e+00,1.9268e+01
3751.67,7.2906e+01,1.9233e+01
3752.45,4.9795e+01,1.9205e+01
3753.22,5.6322e+01,1.9320e+01
3754.00,4.8649e+01,1.9294e+01
3754.77,1.1495e+02,1.9083e+01
3755.55,3.0031e+01,1.8954e+01
3756.32,2.3629e+01,1.8749e+01
3757.09,6.0807e+01,1.8663e+01
3757.87,9.6414e+01,1.8597e+01
3758.64,2.8343e+01,1.8569e+01
3759.42,5.9807e-01,1.8538e+01
3760.19,3.8506e+01,1.8315e+01
3760.97,3.1503e+01,1.8376e+01
3761.74,5.3591e+01,1.8620e+01
3762.52,2.8580e+01,1.8442e+01
3763.29,6.1192e+01,1.8657e+01
3764.06,5.7669e+01,2.1198e+01
3764.84,5.7658e+01,2.5302e+01
3765.61,7.0954e+01,2.9209e+01
3766.39,1.3727e+02,2.4634e+01
3767.16,3.9715e+01,2.0966e+01
3767.94,3.4331e+01,1.8164e+01
3768.71,7.1314e+01,1.8143e+01
3769.48,8.1030e+01,1.7924e+01
3770.26,1.0086e+02,1.7758e+01
3771.03,1.0462e+02,1.7819e+01
3771.81,6.7170e+01,1.7914e+01
3772.58,7.4055e+01,1.7773e+01
3773.36,8.7105e+01,1.7918e+01
3774.13,1.1191e+02,1.7734e+01
3774.91,8.4536e+01,1.7871e+01
3775.68,1.3589e+01,1.7874e+01
3776.45,2.8929e+01,1.7666e+01
3777.23,1.9310e+01,1.7612e+01
3778.00,9.1686e+01,1.7729e+01
3778.78,4.6257e+01,1.7544e+01
3779.55,4.3871e+01,1.7541e+01
3780.33,6.3631e+01,1.7616e+01
3781.10,8.6483e+01,1.7539e+01
3781.87,8.0229e+01,1.7185e+01
3782.65,4.2624e+01,1.7289e+01
3783.42,4.2509e+01,1.7332e+01
3784.20,6.8782e+01,1.7225e+01
3784.97,6.0134e+01,1.6949e+01
3785.75,2.0262e+01,1.6758e+01
3786.52,6.0808e+01,1.6714e+01
3787.30,9.4307e+01,1.6808e+01
3788.07,8.7192e+01,1.6820e+01
3788.84,3.4466e+01,1.6925e+01
3789.62,4.4561e+01,1.6835e+01
3790.39,5.6500e+01,1.6751e+01
3791.17,1.0178e+02,1.6697e+01
3791.94,7.2121e+01,1.6350e+01
3792.72,4.6024e+01,1.6282e+01
3793.49,2.0127e+01,1.6484e+01
3794.27,3.5496e+01,1.6534e+01
3795.04,5.2158e+01,1.6166e+01
3795.81,1.6145e+01,1.6196e+01
3796.59,4.5064e+01,1.6211e+01
3797.36,2.5532e+01,1.6220e+01
3798.14,2.4193e+00,1.6072e+01
3798.91,6.2139e+01,1.5977e+01
3799.69,1.6941e+01,1.5938e+01
3800.46,7.8752e+01,1.6058e+01
3801.23,4.6759e+01,1.5976e+01
3802.01,3.4530e+01,1.6219e+01
3802.78,5.3967e+01,1.6142e+01
3803.56,8.3671e+01,1.5884e+01
3804.33,8.4222e+01,1.5860e+01
3805.11,5.1784e+01,1.5904e+01
3805.88,3.3573e+01,1.5653e+01
3806.66,4.2388e+01,1.5697e+01
3807.43,4.9527e+01,1.5658e+01
3808.20,6.2470e+01,1.5697e+01
3808.98,5.1821e+01,1.5667e+01
3809.75,2.6296e+01,1.5714e+01
3810.53,6.7875e+01,1.5802e+01
3811.30,3.8697e+01,1.5798e+01
3812.08,1.7274e+01,1.5412e+01
3812.85,-8.7489e+00,1.5147e+01
3813.62,2.3960e+01,1.5071e+01
3814.40,9.5547e+01,1.5088e+01
3815.17,3.8282e+01,1.4983e+01
3815.95,2.4523e+01,1.5041e+01
3816.72,5.7494e+01,1.5058e+01
3817.50,5.0439e+01,1.5104e+01
3818.27,6.0534e+01,1.5006e+01
3819.05,6.5050e+01,1.4964e+01
3819.82,5.2778e+01,1.4889e+01
3820.59,3.2975e+01,1.4880e+01
3821.37,3.1232e+01,1.4769e+01
3822.14,7.6235e+01,1.4742e+01
3822.92,5.0906e+01,1.4738e+01
3823.69,3.5222e+01,1.4583e+01
3824.47,5.5884e+01,1.4458e+01
3825.24,6.3288e+00,1.4469e+01
3826.01,1.8813e+01,1.4528e+01
3826.79,3.5905e+01,1.4413e+01
3827.56,9.3091e+01,1.4541e+01
3828.34,2.9218e+01,1.4471e+01
3829.11,1.4164e+01,1.4425e+01
3829.89,4.7014e+01,1.4453e+01
3830.66,7.8440e+01,1.4370e+01
3831.44,4.6690e+01,1.4397e+01
3832.21,3.8246e+01,1.4434e+01
3832.98,1.5194e+01,1.4274e+01
3833.76,7.0946e+01,1.4291e+01
3834.53,7.6482e+01,1.4256e+01
3835.31,4.6007e+01,1.4043e+01
3836.08,2.0981e+01,1.3947e+01
3836.86,3.8583e+01,1.3855e+01
3837.63,3.4147e+01,1.3757e+01
3838.40,4.7579e+01,1.3642e+01
3839.18,3.4056e+01,1.3629e+01
3839.95,2.1001e+01,1.3757e+01
3840.73,3.1872e+01,1.3794e+01
3841.50,4.2186e+01,1.3866e+01
3842.28,1.7016e+01,1.3868e+01
3843.05,6.5219e+01,1.3711e+01
3843.83,6.4097e+01,1.3492e+01
3844.60,5.1706e+01,1.3548e+01
3845.37,5.2814e+01,1.3582e+01
3846.15,4.4819e+01,1.3478e+01
3846.92,3.6214e+01,1.3559e+01
3847.70,5.6020e+01,1.3380e+01
3848.47,5.2601e+01,1.3400e+01
3849.25,4.2207e+01,1.3420e+01
3850.02,7.0537e+01,1.3421e+01
3850.79,1.2632e+01,1.3508e+01
3851.57,3.2429e+01,1.3446e+01
3852.34,3.5638e+01,1.3077e+01
3853.12,5.2059e+01,1.3139e+01
3853.89,5.6058e+01,1.3421e+01
3854.67,4.9229e+01,1.3286e+01
3855.44,7.2760e+01,1.3792e+01
3856.22,5.7640e+01,1.3996e+01
3856.99,7.1642e+01,1.3908e+01
3857.76,4.6197e+01,1.3930e+01
3858.54,9.5442e+00,1.2977e+01
3859.31,-5.9956e+00,1.2850e+01
3860.09,2.6009e+01,1.2838e+01
3860.86,3.6515e+01,1.2980e+01
3861.64,6.3126e+01,1.3150e+01
3862.41,6.9762e+01,1.3191e+01
3863.19,5.5468e+01,1.3052e+01
3863.96,3.7715e+01,1.2977e+01
3864.73,3.9741e+01,1.2885e+01
3865.51,2.8189e+01,1.2914e+01
3866.28,4.8645e+01,1.3020e+01
3867.06,3.4004e+01,1.2985e+01
3867.83,2.7007e+01,1.2787e+01
3868.61,5.2306e+01,1.2632e+01
3869.38,3.1023e+01,1.2578e+01
3870.15,5.7069e+01,1.2458e+01
3870.93,2.8612e+01,1.2461e+01
3871.70,3.8398e+01,1.2530e+01
3872.48,2.4458e+01,1.2577e+01
3873.25,1.9465e+01,1.2540e+01
3874.03,5.0660e+00,1.2426e+01
3874.80,7.8549e+01,1.2568e+01
3875.58,4.5280e+01,1.2501e+01
3876.35,2.0919e+01,1.2259e+01
3877.12,1.0351e+01,1.2081e+01
3877.90,5.4855e+01,1.3032e+01
3878.67,7.1200e+01,1.3461e+01
3879.45,4.5760e+01,1.2787e+01
3880.22,3.9752e+01,1.2181e+01
3881.00,5.0591e+01,1.2002e+01
3881.77,5.7087e+01,1.2033e+01
3882.54,3.0882e+01,1.2144e+01
3883.32,2.4072e+01,1.2131e+01
3884.09,2.8684e+01,1.2210e+01
3884.87,7.8956e+00,1.1999e+01
3885.64,3.7020e+01,1.1908e+01
3886.42,3.3118e+01,1.1895e+01
3887.19,4.4864e+01,1.1921e+01
3887.97,4.4043e+01,1.1888e+01
3888.74,2.0386e+01,1.1874e+01
3889.51,-8.2824e+00,1.1943e+01
3890.29,2.7557e+01,1.1974e+01
3891.06,1.1340e+01,1.2135e+01
3891.84,2.4666e+01,1.2166e+01
3892.61,2.5368e+01,1.2050e+01
3893.39,3.2351e+01,1.1892e+01
3894.16,4.4964e+01,1.1753e+01
3894.93,1.8159e+00,1.1711e+01
3895.71,4.5992e+01,1.1936e+01
3896.48,4.0599e+01,1.1955e+01
3897.26,3.3071e+01,1.1955e+01
3898.03,1.8862e+01,1.1823e+01
3898.81,2.7075e+01,1.1743e+01
3899.58,3.2197e+01,1.1829e+01
3900.36,3.6502e+01,1.1816e+01
3901.13,2.0029e+01,1.1870e+01
3901.90,4.2105e+01,1.1774e+01
3902.68,1.0537e+01,1.1577e+01
3903.45,-8.6175e+00,1.1733e+01
3904.23,3.2611e+01,1.1599e+01
3905.00,3.8996e+01,1.1688e+01
3905.78,3.4718e+01,1.1654e+01
3906.55,3.1896e+01,1.1643e+01
3907.32,2.6038e+01,1.1647e+01
3908.10,4.6701e+01,1.1722e+01
3908.87,8.9074e+01,1.1811e+01
3909.65,5.9077e+01,1.1792e+01
3910.42,4.4970e+01,1.1746e+01
3911.20,1.2729e+01,1.1705e+01
3911.97,3.4869e+01,1.1778e+01
3912.75,4.7892e+01,1.1733e+01
3913.52,5.2212e+01,1.1613e+01
3914.29,3.4491e+01,1.1483e+01
3915.07,3.7794e+01,1.1490e+01
3915.84,2.4869e+01,1.1517e+01
3916.62,5.3070e+01,1.1540e+01
3917.39,4.5524e+01,1.1470e+01
3918.17,4.4698e+01,1.1397e+01
3918.94,7.1519e+01,1.1349e+01
3919.71,4.5315e+01,1.1208e+01
3920.49,5.1957e+01,1.1061e+01
3921.26,5.7070e+01,1.1157e+01
3922.04,3.5483e+01,1.1227e+01
3922.81,8.2125e+01,1.1190e+01
3923.59,2.5071e+01,1.1213e+01
3924.36,8.9515e+00,1.1167e+01
3925.14,1.3007e+01,1.1074e+01
3925.91,2.1770e+01,1.1036e+01
3926.68,4.7287e+01,1.1005e+01
3927.46,2.2269e+01,1.0903e+01
3928.23,5.1521e+01,1.0766e+01
3929.01,4.3570e+01,1.0803e+01
3929.78,4.3979e+01,1.0717e+01
3930.56,5.4447e+01,1.0614e+01
3931.33,2.7754e+01,1.0627e+01
3932.11,8.3898e+00,1.0558e+01
3932.88,3.0245e+00,1.0439e+01
3933.65,4.2992e+01,1.0548e+01
3934.43,6.1316e+01,1.0622e+01
3935.20,6.3683e+01,1.0733e+01
3935.98,2.8414e+01,1.1326e+01
3936.75,3.1939e+01,1.1734e+01
3937.53,3.8496e+01,1.1155e+01
3938.30,3.6830e+01,1.0872e+01
3939.07,3.6761e+01,1.0834e+01
3939.85,-4.8371e+00,1.0806e+01
3940.62,1.3157e+01,1.0796e+01
3941.40,3.2302e+01,1.0804e+01
3942.17,4.6842e+01,1.0774e+01
3942.95,7.8537e+01,1.0806e+01
3943.72,6.5173e+01,1.0869e+01
3944.50,3.1811e+01,1.0855e+01
3945.27,7.6004e+01,1.0811e+01
3946.04,8.5450e+01,1.0743e+01
3946.82,8.9861e+01,1.0753e+01
3947.59,4.0025e+01,1.0748e+01
3948.37,2.8594e+01,1.0753e+01
3949.14,4.1050e+01,1.0819e+01
3949.92,4.6206e+01,1.0692e+01
3950.69,5.3867e+01,1.0643e+01
3951.46,4.5252e+01,1.0622e+01
3952.24,6.1552e+01,1.0663e+01
3953.01,5.0366e+01,1.0635e+01
3953.79,6.9672e+01,1.0582e+01
3954.56,1.8272e+01,1.0485e+01
3955.34,5.3934e+01,1.0432e+01
3956.11,7.0412e+01,1.0489e+01
3956.89,5.5714e+01,1.0543e+01
3957.66,5.3196e+01,1.0528e+01
3958.43,4.2625e+01,1.0490e+01
3959.21,6.8332e+01,1.0425e+01
3959.98,4.9056e+01,1.0312e+01
3960.76,4.3544e+01,1.0216e+01
3961.53,6.3001e+01,1.0112e+01
3962.31,3.0337e+01,1.0150e+01
3963.08,4.5367e+01,1.0532e+01
3963.85,6.9822e+01,1.0348e+01
3964.63,4.1951e+01,9.8939e+00
3965.40,3.7220e+01,9.8112e+00
3966.18,5.0675e+01,9.6904e+00
3966.95,3.8667e+01,9.6365e+00
3967.73,2.3082e+01,9.6424e+00
3968.50,3.4110e+01,9.6735e+00
3969.28,4.0699e+01,9.6895e+00
3970.05,4.6057e+01,9.7188e+00
3970.82,2.6368e+01,9.7824e+00
3971.60,5.7412e+01,9.7915e+00
3972.37,7.9823e+01,9.8623e+00
3973.15,6.0513e+01,9.9802e+00
3973.92,4.7624e+01,1.0034e+01
3974.70,4.8503e+01,1.0032e+01
3975.47,5.5611e+01,1.0006e+01
3976.24,2.4175e+01,1.0051e+01
3977.02,3.1663e+01,1.0107e+01
3977.79,6.7001e+01,1.0146e+01
3978.57,5.3717e+01,1.0165e+01
3979.34,5.4568e+01,1.0137e+01
3980.12,6.8861e+01,1.0077e+01
3980.89,4.5206e+01,1.0187e+01
3981.67,4.2060e+01,1.0125e+01
3982.44,3.7659e+01,1.0025e+01
3983.21,8.9650e+00,9.9962e+00
3983.99,5.9566e+01,1.0063e+01
3984.76,5.5504e+01,1.0026e+01
3985.54,5.1441e+01,1.0141e+01
3986.31,5.2072e+01,1.0121e+01
3987.09,4.2514e+01,1.0011e+01
3987.86,1.4118e+01,1.0026e+01
3988.63,2.8557e+01,9.9850e+00
3989.41,3.7956e+01,1.0051e+01
3990.18,1.5109e+00,1.0043e+01
3990.96,5.8251e+01,1.0029e+01
3991.73,6.7014e+01,9.9382e+00
3992.51,3.7966e+01,9.9650e+00
3993.28,5.4300e+01,9.9648e+00
3994.06,3.1063e+01,9.9141e+00
3994.83,3.3422e+01,9.9657e+00
3995.60,6.1498e+01,1.0004e+01
3996.38,4.5795e+01,1.0529e+01
3997.15,4.5340e+01,1.0966e+01
3997.93,5.7891e+01,1.0388e+01
3998.70,6.8709e+01,1.0048e+01
3999.48,3.4904e+01,9.9797e+00
4000.25,5.2403e+01,9.8726e+00
4001.02,4.1814e+01,9.7552e+00
4001.80,6.1539e+01,9.9423e+00
4002.57,4.5328e+01,9.9571e+00
4003.35,2.9637e+01,9.8913e+00
4004.12,3.0326e+01,9.6642e+00
4004.90,3.4686e+01,9.6401e+00
4005.67,3.9684e+01,9.7244e+00
4006.45,2.4068e+01,9.8567e+00
4007.22,-5.5456e+00,1.0673e+01
4007.99,1.4026e+01,1.0552e+01
4008.77,6.8446e+01,9.8384e+00
4009.54,4.7950e+01,9.7688e+00
4010.32,4.2869e+01,9.7487e+00
4011.09,5.1511e+01,9.8287e+00
4011.87,4.9440e+01,1.0575e+01
4012.64,4.1155e+01,1.0914e+01
4013.42,3.1080e+01,1.0763e+01
4014.19,2.3460e+01,9.9397e+00
4014.96,3.6001e+01,9.8639e+00
4015.74,3.7291e+01,9.7797e+00
