Wavelength,Flux,Error
3619.28,9.4693e+01,4.6880e+01
3620.05,3.7223e+01,4.6588e+01
3620.82,-1.6835e+02,4.6323e+01
3621.60,-4.8998e+01,4.6157e+01
3622.37,2.2740e+01,4.5899e+01
3623.15,1.0898e+02,4.6062e+01
3623.92,9.2466e+01,4.6263e+01
3624.70,1.1434e+02,4.6112e+01
3625.47,1.0496e+01,4.5610e+01
3626.25,1.4916e+02,4.5383e+01
3627.02,9.7278e+01,4.5357e+01
3627.79,1.5654e+01,4.5329e+01
3628.57,1.0901e+02,4.5283e+01
3629.34,7.2157e+01,4.5216e+01
3630.12,-1.4661e+02,4.5215e+01
3630.89,5.5370e+01,4.5076e+01
3631.67,1.7197e+02,4.5276e+01
3632.44,1.0237e+02,4.5162e+01
3633.22,-8.6006e+01,4.5049e+01
3633.99,2.6543e+01,4.4728e+01
3634.77,1.3264e+02,4.4860e+01
3635.54,-6.5144e+00,4.4862e+01
3636.31,3.2872e+01,4.4787e+01
3637.09,1.7483e+02,4.4584e+01
3637.86,-1.3693e+01,4.4453e+01
3638.64,5.3727e+01,4.4373e+01
3639.41,6.8237e+01,4.4373e+01
3640.19,-3.0472e+01,4.4267e+01
3640.96,-1.7832e+01,4.4003e+01
3641.74,-1.6940e+01,4.3850e+01
3642.51,-2.1647e+01,4.3839e+01
3643.29,-8.4795e+01,4.3119e+01
3644.06,5.4590e+01,4.3368e+01
3644.83,-4.8591e+01,4.3303e+01
3645.61,1.4882e+02,4.3103e+01
3646.38,1.4693e+02,4.2754e+01
3647.16,4.4039e+01,4.2499e+01
3647.93,6.1182e+01,4.2496e+01
3648.71,-8.0777e+01,4.2389e+01
3649.48,-4.0372e+00,4.2342e+01
3650.26,-7.0311e+01,4.2072e+01
3651.03,-3.7191e+01,4.1954e+01
3651.80,1.7945e+02,4.1865e+01
3652.58,2.9539e+01,4.1610e+01
3653.35,1.6900e+01,4.1387e+01
3654.13,-2.2084e+00,4.1113e+01
3654.90,4.6745e+01,4.1265e+01
3655.68,7.3565e+01,4.0867e+01
3656.45,8.4469e+01,4.0533e+01
3657.23,7.8424e+01,4.0602e+01
3658.00,1.2434e+02,4.0551e+01
3658.78,6.3345e+01,4.0376e+01
3659.55,3.7969e+01,4.0221e+01
3660.32,1.1060e+02,3.9946e+01
3661.10,1.5888e+02,3.9985e+01
3661.87,-1.5118e+01,3.9765e+01
3662.65,-3.7611e+01,3.9734e+01
3663.42,-5.7516e+01,3.9643e+01
3664.20,1.2098e+02,3.9709e+01
3664.97,3.2190e+01,4.0147e+01
3665.75,-1.1441e+02,3.9195e+01
3666.52,-6.4619e+01,3.8999e+01
3667.29,5.7612e+00,3.8846e+01
3668.07,1.2539e+02,3.8956e+01
3668.84,3.6639e+01,3.9025e+01
3669.62,-1.2193e+02,3.8646e+01
3670.39,1.2181e+02,3.8550e+01
3671.17,1.5596e+02,3.8244e+01
3671.94,1.9785e+02,3.8144e+01
3672.72,6.9959e+01,3.8026e+01
3673.49,3.7580e+01,3.7788e+01
3674.27,1.3556e+02,3.7725e+01
3675.04,1.2071e+01,3.7592e+01
3675.81,5.4341e+01,3.7433e+01
3676.59,1.2070e+01,3.7380e+01
3677.36,1.6191e+02,3.7313e+01
3678.14,3.6174e+01,3.7099e+01
3678.91,1.5070e+02,3.7115e+01
3679.69,1.3685e+02,3.7656e+01
3680.46,1.4848e+02,3.7122e+01
3681.24,1.5819e+02,3.6584e+01
3682.01,9.1460e+01,3.6534e+01
3682.79,9.7200e+01,3.6449e+01
3683.56,4.6091e+01,3.6232e+01
3684.33,7.7066e+01,3.5969e+01
3685.11,1.5640e+02,3.6048e+01
3685.88,2.7270e+02,3.6012e+01
3686.66,-9.6678e+00,3.5806e+01
3687.43,2.4652e+01,3.5572e+01
3688.21,3.6037e+01,3.5954e+01
3688.98,-6.5506e+00,3.7038e+01
3689.76,1.4461e+02,3.6877e+01
3690.53,1.0566e+02,3.6157e+01
3691.30,1.5996e+02,3.5735e+01
3692.08,1.2616e+02,3.4738e+01
3692.85,3.8908e+01,3.4551e+01
3693.63,-2.1414e+01,3.4525e+01
3694.40,1.2065e+02,3.4396e+01
3695.18,1.4987e+01,3.4335e+01
3695.95,7.0262e+01,3.4364e+01
3696.73,1.4740e+02,3.4141e+01
3697.50,1.3528e+02,3.4054e+01
3698.28,9.2788e+01,3.3907e+01
3699.05,2.9932e+01,3.3576e+01
3699.82,5.7053e+00,3.3503e+01
3700.60,1.4546e+02,3.3294e+01
3701.37,7.1749e+01,3.3403e+01
3702.15,-2.1183e+01,3.3241e+01
3702.92,9.3261e+01,3.3295e+01
3703.70,9.8859e+01,3.3001e+01
3704.47,8.8357e+01,3.2817e+01
3705.25,8.8779e+01,3.2653e+01
3706.02,-2.5968e+01,3.2567e+01
3706.80,3.5400e+01,3.2449e+01
3707.57,4.5165e+01,3.2878e+01
3708.34,5.2018e+01,3.3279e+01
3709.12,5.1620e+01,3.2953e+01
3709.89,4.3773e+01,3.1769e+01
3710.67,4.2055e+01,3.1600e+01
3711.44,1.7306e+02,3.1409e+01
3712.22,1.1734e+02,3.1272e+01
3712.99,4.5660e+01,3.1390e+01
3713.77,9.7400e+01,3.1320e+01
3714.54,3.8422e+01,3.1183e+01
3715.31,4.8299e+01,3.1231e+01
3716.09,1.1131e+02,3.1148e+01
3716.86,1.8730e+02,3.0959e+01
3717.64,1.3677e+02,3.0810e+01
3718.41,1.3226e+02,3.0939e+01
3719.19,2.1230e+01,3.0752e+01
3719.96,3.7754e+01,3.0339e+01
3720.74,2.9762e+01,3.0387e+01
3721.51,6.9755e+01,3.0115e+01
3722.29,1.5098e+02,3.0030e+01
3723.06,6.1795e+01,2.9958e+01
3723.83,1.9522e+01,2.9792e+01
3724.61,1.3591e+02,2.9563e+01
3725.38,6.4778e+01,2.9542e+01
3726.16,8.4830e+01,2.9455e+01
3726.93,8.3436e+01,2.9248e+01
3727.71,2.3350e+01,2.9259e+01
3728.48,4.6916e+01,2.9204e+01
3729.26,9.3625e+01,2.9197e+01
3730.03,1.0608e+02,2.9053e+01
3730.81,1.0151e+02,2.8861e+01
3731.58,6.5315e+01,2.8744e+01
3732.35,3.1596e+01,2.8767e+01
3733.13,-5.5597e+01,2.8655e+01
3733.90,1.0807e+02,2.8595e+01
3734.68,2.1518e+01,2.8532e+01
3735.45,9.0449e+01,2.8474e+01
3736.23,5.7887e+00,2.8637e+01
3737.00,3.1351e+01,2.8663e+01
3737.78,-1.4779e+01,2.8477e+01
3738.55,6.4540e+01,2.8526e+01
3739.32,1.2847e+02,2.8657e+01
3740.10,1.5233e+02,2.8050e+01
3740.87,8.3020e+01,2.7600e+01
3741.65,1.7254e+02,2.7589e+01
3742.42,1.6370e+01,2.7571e+01
3743.20,-3.6183e+01,2.7509e+01
3743.97,-2.1567e+01,2.7279e+01
3744.75,2.3770e+01,2.7089e+01
3745.52,9.6402e+01,2.7005e+01
3746.30,1.0209e+02,2.6975e+01
3747.07,1.6166e+02,2.6883e+01
3747.84,5.0378e+01,2.6776e+01
3748.62,3.1561e+01,2.6630e+01
3749.39,-1.7731e+01,2.6530e+01
3750.17,-5.0377e+00,2.6557e+01
3750.94,6.9941e+01,2.6436e+01
3751.72,6.0500e+01,2.6314e+01
3752.49,7.0738e+01,2.6199e+01
3753.27,5.9912e+01,2.6344e+01
3754.04,7.8080e+01,2.6734e+01
3754.82,-1.4764e+01,2.6376e+01
3755.59,-3.6993e+01,2.5908e+01
3756.36,4.7667e+01,2.5859e+01
3757.14,7.9775e+01,2.5781e+01
3757.91,6.2087e+00,2.6000e+01
3758.69,9.4436e+01,2.6197e+01
3759.46,6.7647e+01,2.6245e+01
3760.24,1.2428e+02,2.5682e+01
3761.01,3.4134e+01,2.5184e+01
3761.79,4.8864e+01,2.5196e+01
3762.56,2.2646e+01,2.5369e+01
3763.33,1.1146e+02,2.6591e+01
3764.11,8.4813e+01,2.6518e+01
3764.88,5.6871e+01,2.6324e+01
3765.66,6.0484e+01,2.6199e+01
3766.43,1.3778e+02,2.5129e+01
3767.21,8.6406e+01,2.4578e+01
3767.98,2.0556e+01,2.4638e+01
3768.76,7.4414e+01,2.4395e+01
3769.53,-5.6371e+01,2.4408e+01
3770.31,5.9879e+01,2.4371e+01
3771.08,-9.8152e+00,2.4318e+01
3771.85,8.1072e+01,2.4251e+01
3772.63,9.1582e+01,2.4041e+01
3773.40,1.9086e+01,2.4066e+01
3774.18,7.6618e+01,2.4146e+01
3774.95,6.2700e+01,2.4565e+01
3775.73,2.5179e+01,2.4655e+01
3776.50,1.8049e+01,2.3878e+01
3777.28,4.9566e+01,2.3752e+01
3778.05,6.8689e+01,2.3947e+01
3778.82,-1.6931e+01,2.3957e+01
3779.60,7.5495e+01,2.3751e+01
3780.37,7.4623e+01,2.3593e+01
3781.15,3.2950e+01,2.3374e+01
3781.92,9.1958e+01,2.3317e+01
3782.70,1.2001e+02,2.3247e+01
3783.47,1.5680e+02,2.3074e+01
3784.25,1.3620e+02,2.3033e+01
3785.02,9.0823e+01,2.2929e+01
3785.80,2.7683e+01,2.2821e+01
3786.57,-3.0699e+00,2.2754e+01
3787.34,2.2622e+01,2.2678e+01
3788.12,8.7197e+01,2.2620e+01
3788.89,4.5297e+01,2.2550e+01
3789.67,6.4197e+01,2.2552e+01
3790.44,7.6628e+01,2.2488e+01
3791.22,9.0637e+01,2.2300e+01
3791.99,4.4936e+01,2.2270e+01
3792.77,-4.6489e+01,2.2176e+01
3793.54,3.8799e+01,2.2019e+01
3794.32,6.3247e+01,2.2061e+01
3795.09,3.3201e+01,2.1968e+01
3795.86,-2.4554e+01,2.1955e+01
3796.64,2.6572e+01,2.1917e+01
3797.41,-2.1340e+01,2.1718e+01
3798.19,5.2416e+01,2.1516e+01
3798.96,4.3483e+01,2.1409e+01
3799.74,4.1017e+01,2.1306e+01
3800.51,1.3704e+02,2.1348e+01
3801.29,6.5920e+01,2.1351e+01
3802.06,3.4776e+01,2.1374e+01
3802.83,5.5622e+01,2.1638e+01
3803.61,4.7853e+01,2.1833e+01
3804.38,1.2524e+02,2.1620e+01
3805.16,1.0363e+02,2.1406e+01
3805.93,1.4468e+02,2.0965e+01
3806.71,9.2208e+01,2.0938e+01
3807.48,4.9999e+01,2.0942e+01
3808.26,-5.4578e+00,2.1007e+01
3809.03,1.0732e+02,2.1011e+01
3809.81,5.8993e+00,2.1092e+01
3810.58,1.6022e+01,2.0846e+01
3811.35,5.0175e+01,2.0645e+01
3812.13,9.2474e+01,2.0378e+01
3812.90,4.4455e+00,2.0230e+01
3813.68,2.7508e+01,2.0224e+01
3814.45,6.7145e+01,2.0116e+01
3815.23,-6.5843e+00,2.0028e+01
3816.00,4.5900e+01,2.0035e+01
3816.78,2.8517e+01,1.9895e+01
3817.55,3.6528e+01,1.9985e+01
3818.33,8.4220e+00,1.9910e+01
3819.10,6.5400e+01,1.9874e+01
3819.87,1.5052e+01,1.9859e+01
3820.65,5.1368e+01,1.9778e+01
3821.42,3.4987e+01,1.9666e+01
3822.20,8.0706e+01,1.9655e+01
3822.97,9.6701e+01,1.9650e+01
3823.75,7.7601e+01,1.9555e+01
3824.52,2.0296e+01,1.9379e+01
3825.30,5.5757e+01,1.9255e+01
3826.07,7.3160e+01,1.9196e+01
3826.84,3.9771e+01,1.9124e+01
3827.62,1.3650e+01,1.9427e+01
3828.39,-4.4052e+01,1.9467e+01
3829.17,-1.7533e+01,1.9050e+01
3829.94,3.6906e+01,1.9262e+01
3830.72,3.7332e+01,1.9403e+01
3831.49,1.0692e+02,1.9583e+01
3832.27,8.0281e+01,1.9796e+01
3833.04,4.3012e+01,1.9966e+01
3833.82,5.4977e+01,1.9646e+01
3834.59,3.4766e+01,1.8785e+01
3835.36,3.3990e+01,1.8583e+01
3836.14,8.9567e+01,1.8540e+01
3836.91,7.5945e+01,1.8483e+01
3837.69,2.5739e+01,1.8405e+01
3838.46,2.8425e+01,1.8429e+01
3839.24,9.9409e+01,1.8270e+01
3840.01,7.0083e+01,1.8216e+01
3840.79,2.5078e+01,1.8201e+01
3841.56,3.1148e+01,1.8188e+01
3842.34,5.8392e+01,1.8181e+01
3843.11,3.2585e+01,1.8108e+01
3843.88,1.2929e+02,1.8054e+01
3844.66,1.4243e+02,1.8093e+01
3845.43,7.4411e+01,1.7999e+01
3846.21,7.4297e+01,1.8020e+01
3846.98,6.0704e+01,1.8061e+01
3847.76,4.3485e+01,1.8144e+01
3848.53,8.3947e+01,1.8079e+01
3849.31,5.8847e+01,1.7982e+01
3850.08,6.2303e+01,1.7996e+01
3850.85,5.5517e+01,1.8016e+01
3851.63,2.2961e+01,1.7950e+01
3852.40,3.8222e+01,1.8019e+01
3853.18,5.1304e+01,1.8718e+01
3853.95,3.6271e+01,1.8071e+01
3854.73,5.4030e+01,1.7782e+01
3855.50,9.5234e+01,1.7870e+01
3856.28,8.7041e+01,1.8060e+01
3857.05,1.3128e+02,1.8164e+01
3857.83,6.1491e+01,1.8127e+01
3858.60,5.4128e+01,1.8385e+01
3859.37,5.1057e+01,1.8378e+01
3860.15,5.5621e+01,1.8401e+01
3860.92,5.9115e+01,1.8057e+01
3861.70,6.0568e+01,1.7339e+01
3862.47,4.7648e+01,1.7296e+01
3863.25,6.1219e+01,1.7261e+01
3864.02,1.8806e+01,1.7251e+01
3864.80,2.7094e+01,1.7203e+01
3865.57,6.4548e+01,1.7123e+01
3866.35,7.0520e+01,1.7138e+01
3867.12,9.1877e+01,1.7092e+01
3867.89,8.1499e+01,1.7055e+01
3868.67,5.9548e+01,1.7015e+01
3869.44,6.3889e+01,1.6971e+01
3870.22,-2.5908e+00,1.7017e+01
3870.99,2.4495e+01,1.6935e+01
3871.77,3.6175e+01,1.6878e+01
3872.54,5.5871e+01,1.6831e+01
3873.32,-9.0696e+00,1.6777e+01
3874.09,4.6500e+01,1.6726e+01
3874.86,3.9363e-01,1.6715e+01
3875.64,3.1994e+01,1.6655e+01
3876.41,-3.3466e+01,1.6724e+01
3877.19,6.3224e+01,1.6757e+01
3877.96,7.7765e+01,1.6750e+01
3878.74,3.4275e+01,1.6762e+01
3879.51,-8.7260e-01,1.6628e+01
3880.29,8.1431e+01,1.6433e+01
3881.06,1.8643e+01,1.6443e+01
3881.84,6.2396e+01,1.6336e+01
3882.61,7.5252e+01,1.6279e+01
3883.38,5.2646e+01,1.6238e+01
3884.16,3.3024e+01,1.6213e+01
3884.93,3.1869e+01,1.6154e+01
3885.71,6.7989e+01,1.6174e+01
3886.48,6.3017e+01,1.6091e+01
3887.26,1.9820e+01,1.6005e+01
3888.03,5.0111e+01,1.6057e+01
3888.81,1.3563e+01,1.5954e+01
3889.58,2.5072e+01,1.6051e+01
3890.35,8.4975e+01,1.5976e+01
3891.13,3.5004e+01,1.5896e+01
3891.90,4.6271e+01,1.5791e+01
3892.68,6.9066e+01,1.5745e+01
3893.45,-3.5341e+00,1.5748e+01
3894.23,1.5422e+01,1.5719e+01
3895.00,1.7173e+01,1.5719e+01
3895.78,3.9897e+01,1.5710e+01
3896.55,6.4942e+01,1.5655e+01
3897.33,5.5454e+01,1.5657e+01
3898.10,9.3464e+00,1.5660e+01
3898.87,-1.4687e+00,1.5597e+01
3899.65,6.3232e+01,1.5573e+01
3900.42,3.3231e+01,1.5526e+01
3901.20,4.0676e+01,1.5453e+01
3901.97,2.7343e+01,1.5458e+01
3902.75,1.2576e+00,1.5380e+01
3903.52,5.1464e+01,1.5402e+01
3904.30,8.9519e+01,1.5340e+01
3905.07,1.0437e+02,1.5303e+01
3905.85,4.7133e+01,1.5270e+01
3906.62,8.3560e+01,1.5236e+01
3907.39,5.1781e+01,1.5190e+01
3908.17,4.0003e+01,1.5171e+01
3908.94,6.6521e+01,1.5137e+01
3909.72,9.5817e+01,1.5108e+01
3910.49,7.3966e+01,1.5119e+01
3911.27,4.5740e+01,1.5032e+01
3912.04,6.7136e+01,1.5033e+01
3912.82,4.4876e+01,1.5000e+01
3913.59,5.4714e+01,1.4928e+01
3914.36,7.1023e+01,1.5208e+01
3915.14,-9.2469e+00,1.5255e+01
3915.91,-4.7560e+00,1.5094e+01
3916.69,4.2274e+01,1.4890e+01
3917.46,2.6465e+01,1.4740e+01
3918.24,6.0121e+01,1.4745e+01
3919.01,1.9839e+01,1.4741e+01
3919.79,-1.4822e+01,1.4676e+01
3920.56,-9.4356e+00,1.4665e+01
3921.34,1.0086e+02,1.4702e+01
3922.11,7.1074e+01,1.4636e+01
3922.88,7.9702e+01,1.4576e+01
3923.66,1.0411e+02,1.4541e+01
3924.43,5.9743e+01,1.4523e+01
3925.21,7.2901e+01,1.4470e+01
3925.98,3.9885e+01,1.4475e+01
3926.76,4.8289e+01,1.4475e+01
3927.53,4.4735e+01,1.4422e+01
3928.31,9.0980e+01,1.4456e+01
3929.08,5.5689e+01,1.4487e+01
3929.86,4.3151e+01,1.4722e+01
3930.63,2.5512e+01,1.4695e+01
3931.40,6.5306e+01,1.4681e+01
3932.18,4.2076e+01,1.4583e+01
3932.95,5.9510e+01,1.4414e+01
3933.73,9.1490e+01,1.4406e+01
3934.50,1.8546e+01,1.4565e+01
3935.28,3.4216e+01,1.4492e+01
3936.05,7.9106e+01,1.4499e+01
3936.83,8.0623e+01,1.4503e+01
3937.60,3.1593e+01,1.4392e+01
3938.37,9.4412e+01,1.4490e+01
3939.15,4.6488e+01,1.4410e+01
3939.92,4.4177e+01,1.4408e+01
3940.70,5.7154e+01,1.4580e+01
3941.47,1.1369e+02,1.4571e+01
3942.25,1.1061e+02,1.4296e+01
3943.02,4.2979e+01,1.4065e+01
3943.80,6.4733e+01,1.4016e+01
3944.57,3.8341e+01,1.3997e+01
3945.35,2.8073e+01,1.3990e+01
3946.12,2.2920e+01,1.3897e+01
3946.89,6.9892e+00,1.3943e+01
3947.67,6.5103e+01,1.3960e+01
3948.44,1.4347e+02,1.3917e+01
3949.22,6.0285e+01,1.3803e+01
3949.99,7.7584e+01,1.3770e+01
3950.77,1.2376e+02,1.3776e+01
3951.54,6.9207e+01,1.3769e+01
3952.32,8.3312e+01,1.3730e+01
3953.09,1.0003e+02,1.3678e+01
3953.87,1.6133e+01,1.3633e+01
3954.64,4.4498e+01,1.3618e+01
3955.41,1.0276e+02,1.3559e+01
3956.19,4.7396e+01,1.3568e+01
3956.96,6.5876e+01,1.3539e+01
3957.74,9.1629e+01,1.3562e+01
3958.51,4.6087e+01,1.3510e+01
3959.29,8.2963e+01,1.3466e+01
3960.06,5.3043e+01,1.3446e+01
3960.84,7.2369e+01,1.3433e+01
3961.61,8.7224e+01,1.3414e+01
3962.38,5.3174e+01,1.3365e+01
3963.16,5.9252e+01,1.3293e+01
3963.93,2.2242e+01,1.3275e+01
3964.71,-6.0759e+00,1.3311e+01
3965.48,8.3071e+01,1.3339e+01
3966.26,1.0776e+02,1.3292e+01
3967.03,8.2114e+01,1.3203e+01
3967.81,3.3760e+01,1.3097e+01
3968.58,2.3166e+01,1.3081e+01
3969.36,9.1785e+01,1.3046e+01
3970.13,2.3799e+01,1.3038e+01
3970.90,4.0321e+01,1.2993e+01
3971.68,1.0129e+02,1.3034e+01
3972.45,5.4854e+01,1.3041e+01
3973.23,6.4996e+01,1.2984e+01
3974.00,7.9448e+01,1.2964e+01
3974.78,9.3952e+01,1.2994e+01
3975.55,9.3653e+01,1.2970e+01
3976.33,7.2775e+01,1.2934e+01
3977.10,8.5418e+01,1.3084e+01
3977.88,7.2188e+01,1.3170e+01
3978.65,9.6003e+01,1.3082e+01
3979.42,6.7893e+01,1.2919e+01
3980.20,1.3136e+02,1.2845e+01
3980.97,5.0097e+01,1.2835e+01
3981.75,3.2640e+01,1.2839e+01
3982.52,8.7152e+01,1.2819e+01
3983.30,7.1769e+01,1.2776e+01
3984.07,8.5168e+01,1.2989e+01
3984.85,1.1457e+02,1.2972e+01
3985.62,7.5754e+01,1.2906e+01
3986.39,6.8278e+01,1.2870e+01
3987.17,1.0629e+02,1.2633e+01
3987.94,7.2676e+01,1.2618e+01
3988.72,8.3849e+01,1.2640e+01
3989.49,7.7905e+01,1.2630e+01
3990.27,9.5023e+01,1.2600e+01
3991.04,9.1019e+01,1.2539e+01
3991.82,6.2383e+01,1.2502e+01
3992.59,7.8850e+01,1.2456e+01
3993.37,1.0207e+02,1.2511e+01
3994.14,8.7118e+01,1.2476e+01
3994.91,9.0768e+01,1.2449e+01
3995.69,7.1390e+01,1.2387e+01
3996.46,7.7631e+01,1.2353e+01
3997.24,8.5426e+01,1.2347e+01
3998.01,6.4972e+01,1.2314e+01
3998.79,1.0408e+02,1.2312e+01
3999.56,8.8827e+01,1.2305e+01
4000.34,8.7780e+01,1.2406e+01
4001.11,8.1260e+01,1.2443e+01
4001.88,1.0574e+02,1.2328e+01
4002.66,9.0324e+01,1.2218e+01
4003.43,8.3107e+01,1.2184e+01
4004.21,8.9960e+01,1.2155e+01
4004.98,4.4171e+01,1.2133e+01
4005.76,1.2349e+02,1.2090e+01
4006.53,8.7808e+01,1.2124e+01
4007.31,9.0883e-01,1.2570e+01
4008.08,7.0579e+01,1.2491e+01
4008.86,1.3118e+02,1.2421e+01
4009.63,1.1977e+02,1.2123e+01
4010.40,9.3827e+01,1.2040e+01
4011.18,8.1323e+01,1.2103e+01
4011.95,1.3776e+02,1.2385e+01
4012.73,1.3393e+02,1.2506e+01
4013.50,9.6301e+01,1.2243e+01
