Wavelength,Flux,Error
3897.37,2.0495e+00,1.2293e+00
3898.14,6.2970e+00,1.2237e+00
3898.91,3.7317e+00,1.2079e+00
3899.69,5.2064e-01,1.1917e+00
3900.46,5.6175e+00,1.1964e+00
3901.24,3.3542e+00,1.2062e+00
3902.01,6.7868e+00,1.2039e+00
3902.79,5.8985e+00,1.1768e+00
3903.56,4.3535e+00,1.1787e+00
3904.34,5.5372e+00,1.1879e+00
3905.11,5.4587e+00,1.1728e+00
3905.89,4.2907e+00,1.1532e+00
3906.66,4.0349e+00,1.1529e+00
3907.44,4.2158e+00,1.1900e+00
3908.21,2.5884e+00,1.2073e+00
3908.98,3.8394e+00,1.2117e+00
3909.76,3.7149e+00,1.2062e+00
3910.53,3.0606e+00,1.1809e+00
3911.31,4.4135e+00,1.1896e+00
3912.08,2.8730e+00,1.2036e+00
3912.86,2.8772e+00,1.1878e+00
3913.63,7.1850e-01,1.1874e+00
3914.41,1.5845e+00,1.1718e+00
3915.18,-5.1322e-01,1.1678e+00
3915.96,2.2764e+00,1.1696e+00
3916.73,2.4884e+00,1.1691e+00
3917.50,1.3173e+00,1.1666e+00
3918.28,5.3830e+00,1.1569e+00
3919.05,4.1252e+00,1.1450e+00
3919.83,2.5655e+00,1.1335e+00
3920.60,2.9678e+00,1.1136e+00
3921.38,2.3869e+00,1.0969e+00
3922.15,2.7957e+00,1.0979e+00
3922.93,3.1475e+00,1.0910e+00
3923.70,3.8479e+00,1.1013e+00
3924.48,4.6521e+00,1.1142e+00
3925.25,4.3118e+00,1.1064e+00
3926.03,1.1109e+00,1.0918e+00
3926.80,1.3124e+00,1.0842e+00
3927.57,4.1241e+00,1.0732e+00
3928.35,1.6904e+00,1.0417e+00
3929.12,2.1654e+00,1.0172e+00
3929.90,4.5930e+00,1.0173e+00
3930.67,3.7291e+00,1.0156e+00
3931.45,2.7034e+00,1.0188e+00
3932.22,1.6824e+00,9.9445e-01
3933.00,2.7349e+00,9.8295e-01
3933.77,2.5614e+00,9.6249e-01
3934.55,2.6777e+00,9.7080e-01
3935.32,2.4316e+00,9.8510e-01
3936.09,2.7754e+00,9.9829e-01
3936.87,3.5599e+00,9.9424e-01
3937.64,3.0221e+00,1.0097e+00
3938.42,3.6987e+00,1.0352e+00
3939.19,4.9615e+00,1.0443e+00
3939.97,5.1194e+00,1.0539e+00
3940.74,5.3955e+00,1.0609e+00
3941.52,3.6758e+00,1.0532e+00
3942.29,2.7419e+00,1.0495e+00
3943.07,4.0767e+00,1.0466e+00
3943.84,4.4081e+00,1.0319e+00
3944.62,2.2513e+00,1.0321e+00
3945.39,3.3987e-01,1.0423e+00
3946.16,3.8176e-02,1.0825e+00
3946.94,5.0615e+00,1.0814e+00
3947.71,4.4720e+00,1.0803e+00
3948.49,3.1125e+00,1.0703e+00
3949.26,2.9008e+00,1.0708e+00
3950.04,3.5959e+00,1.0919e+00
3950.81,2.8507e+00,1.1021e+00
3951.59,6.0221e+00,1.1026e+00
3952.36,4.3779e+00,1.0820e+00
3953.14,4.8861e+00,1.0647e+00
3953.91,1.7273e+00,1.0686e+00
3954.69,3.8916e+00,1.0936e+00
3955.46,2.8820e+00,1.0852e+00
3956.23,3.7252e+00,1.0683e+00
3957.01,3.8046e+00,1.0594e+00
3957.78,1.9604e+00,1.0628e+00
3958.56,1.0332e+00,1.0691e+00
3959.33,9.6452e-01,1.0794e+00
3960.11,1.5357e+00,1.0742e+00
3960.88,1.3452e+00,1.0472e+00
3961.66,2.9405e+00,1.0116e+00
3962.43,2.1532e+00,1.0008e+00
3963.21,2.6680e+00,1.0033e+00
3963.98,4.1872e+00,9.9859e-01
3964.75,2.1669e+00,9.8855e-01
3965.53,3.6201e+00,9.7904e-01
3966.30,3.9411e+00,9.5566e-01
3967.08,3.3457e+00,9.2613e-01
3967.85,2.5378e+00,9.1659e-01
3968.63,1.5496e+00,9.0005e-01
3969.40,2.0590e+00,8.9941e-01
3970.18,2.9729e+00,9.2434e-01
3970.95,2.0696e+00,9.3732e-01
3971.73,1.3971e+00,9.4328e-01
3972.50,2.0424e+00,9.5260e-01
3973.28,1.2141e+00,9.5886e-01
3974.05,3.1686e+00,9.7570e-01
3974.82,2.6356e+00,9.8904e-01
3975.60,1.4913e+00,1.0086e+00
3976.37,3.0826e+00,1.0146e+00
3977.15,1.4879e+00,1.0211e+00
3977.92,1.8253e+00,1.0306e+00
3978.70,1.7657e+00,1.0408e+00
3979.47,1.6680e+00,1.0487e+00
3980.25,1.7230e+00,1.0568e+00
3981.02,1.0700e+00,1.0636e+00
3981.80,3.0170e+00,1.0631e+00
3982.57,2.3511e+00,1.0473e+00
3983.34,4.6439e+00,1.0416e+00
3984.12,6.3637e+00,1.0417e+00
3984.89,1.7849e+00,1.0394e+00
3985.67,2.8480e+00,1.0352e+00
3986.44,3.0319e+00,1.0335e+00
3987.22,4.4857e+00,1.0257e+00
3987.99,-8.1189e-01,1.0421e+00
3988.77,-1.5345e-01,1.0671e+00
3989.54,1.7593e+00,1.0500e+00
3990.32,6.3118e+00,1.0353e+00
3991.09,2.8837e+00,1.0371e+00
3991.87,2.8634e+00,1.0570e+00
3992.64,2.5556e+00,1.0567e+00
3993.41,1.9963e+00,1.0576e+00
3994.19,2.7414e+00,1.0441e+00
3994.96,2.4339e+00,1.0383e+00
3995.74,3.1230e+00,1.0335e+00
3996.51,2.7515e+00,1.0310e+00
3997.29,2.1200e+00,1.0253e+00
3998.06,3.2063e+00,1.0127e+00
3998.84,2.9002e+00,1.0212e+00
3999.61,2.4991e+00,1.0464e+00
4000.39,1.9401e+00,1.0510e+00
4001.16,1.8257e+00,1.0391e+00
4001.94,3.2109e+00,1.0264e+00
4002.71,2.8261e+00,1.0371e+00
4003.48,2.1503e+00,1.0425e+00
4004.26,2.8994e+00,1.0271e+00
4005.03,3.6119e+00,9.9928e-01
4005.81,2.3788e+00,9.7728e-01
4006.58,9.2641e-01,9.9651e-01
4007.36,1.5573e+00,1.0481e+00
4008.13,2.3359e+00,1.0743e+00
4008.91,2.1314e+00,1.0836e+00
4009.68,1.9081e+00,1.0918e+00
4010.46,2.0347e+00,1.0472e+00
4011.23,3.4929e+00,1.0156e+00
4012.00,2.5303e+00,1.0206e+00
4012.78,3.9962e+00,1.0260e+00
4013.55,2.4646e+00,1.0254e+00
