Wavelength,Flux,Error
3674.33,1.2325e+01,3.6038e+00
3675.11,5.7461e+00,3.6514e+00
3675.88,1.7208e-01,3.6782e+00
3676.66,8.1554e+00,3.6424e+00
3677.43,2.3383e+00,3.5395e+00
3678.21,9.7053e+00,3.5140e+00
3678.98,8.6378e+00,3.5297e+00
3679.76,1.1937e+00,3.5951e+00
3680.53,3.2993e+00,3.4918e+00
3681.31,4.7028e+00,3.4993e+00
3682.08,2.7832e+00,3.5233e+00
3682.86,6.5500e+00,3.5237e+00
3683.63,4.6856e+00,3.5223e+00
3684.41,3.7899e-01,3.5360e+00
3685.18,3.9609e+00,3.4583e+00
3685.96,6.2026e+00,3.4056e+00
3686.73,5.0099e+00,3.3995e+00
3687.51,-1.0852e+00,3.3134e+00
3688.28,3.1707e+00,3.3240e+00
3689.06,1.0383e+01,3.3373e+00
3689.83,1.1645e+01,3.3447e+00
3690.61,1.2213e-01,3.3350e+00
3691.38,9.6075e+00,3.3145e+00
3692.15,1.6807e+01,3.3245e+00
3692.93,9.8566e-01,3.3131e+00
3693.70,1.7446e+00,3.3040e+00
3694.48,9.3801e+00,3.2726e+00
3695.25,1.1217e+01,3.2410e+00
3696.03,5.6746e+00,3.3223e+00
3696.80,5.1281e+00,3.3282e+00
3697.58,1.5597e+01,3.2768e+00
3698.35,1.3369e+01,3.2280e+00
3699.13,1.0275e+01,3.2289e+00
3699.90,1.2322e+01,3.2114e+00
3700.68,1.6145e+01,3.1647e+00
3701.45,1.0508e+01,3.1748e+00
3702.23,8.2913e+00,3.2402e+00
3703.00,3.8910e+00,3.3085e+00
3703.78,5.5983e+00,3.3313e+00
3704.55,9.4544e+00,3.2954e+00
3705.33,8.0381e-01,3.1792e+00
3706.10,3.8408e+00,3.1157e+00
3706.88,7.8310e+00,3.0613e+00
3707.65,7.3980e+00,3.0517e+00
3708.43,3.8272e+00,3.0674e+00
3709.20,1.1124e+01,3.0649e+00
3709.98,8.6997e+00,3.0247e+00
3710.75,5.2307e+00,3.0064e+00
3711.53,1.2764e+01,3.0553e+00
3712.30,9.9608e+00,3.0189e+00
3713.07,4.7675e+00,3.0034e+00
3713.85,4.5586e+00,2.9923e+00
3714.62,3.2317e+00,3.0033e+00
3715.40,3.5591e+00,3.0383e+00
3716.17,5.3504e+00,3.0405e+00
3716.95,3.4926e+00,2.9787e+00
3717.72,3.7589e+00,2.9392e+00
3718.50,5.9306e+00,2.9121e+00
3719.27,8.9864e+00,2.8532e+00
3720.05,1.9442e+00,2.8336e+00
3720.82,7.0273e+00,2.8002e+00
3721.60,1.1619e+01,2.7872e+00
3722.37,8.2744e+00,2.8116e+00
3723.15,1.3674e+01,2.8126e+00
3723.92,5.6844e+00,2.8009e+00
3724.70,1.0121e+01,2.7965e+00
3725.47,7.4007e+00,2.8382e+00
3726.25,1.8614e+00,2.8428e+00
3727.02,1.9201e+00,2.7971e+00
3727.80,6.7742e+00,2.7929e+00
3728.57,5.0567e+00,2.7523e+00
3729.35,1.1468e+01,2.7813e+00
3730.12,8.5106e+00,2.7695e+00
3730.90,4.6841e+00,2.7466e+00
3731.67,1.3094e+01,2.7417e+00
3732.45,1.4724e+01,2.7136e+00
3733.22,5.4787e+00,2.6983e+00
3733.99,5.2127e+00,2.6880e+00
3734.77,1.0442e+01,2.6421e+00
3735.54,1.2294e+01,2.6144e+00
3736.32,6.7260e+00,2.6374e+00
3737.09,1.1489e+01,2.6065e+00
3737.87,9.4403e+00,2.5902e+00
3738.64,8.9409e+00,2.6171e+00
3739.42,3.9920e+00,2.6204e+00
3740.19,1.8268e+00,2.6165e+00
3740.97,2.3351e+00,2.6187e+00
3741.74,6.8077e-01,2.6282e+00
3742.52,1.3275e+01,2.6544e+00
3743.29,9.8704e+00,2.6179e+00
3744.07,5.7229e+00,2.5260e+00
3744.84,5.9796e+00,2.5295e+00
3745.62,5.9246e+00,2.4835e+00
3746.39,9.9008e+00,2.4605e+00
3747.17,7.2857e+00,2.4666e+00
3747.94,3.8224e+00,2.5134e+00
3748.72,4.4616e+00,2.4795e+00
3749.49,7.3862e+00,2.4269e+00
3750.27,8.7677e+00,2.4313e+00
3751.04,7.2005e+00,2.4544e+00
3751.82,8.2159e+00,2.5044e+00
3752.59,5.6616e+00,2.5012e+00
3753.37,5.5719e+00,2.4790e+00
3754.14,8.5131e+00,2.4948e+00
3754.91,3.4613e+00,2.5239e+00
3755.69,5.1508e+00,2.5504e+00
3756.46,1.0875e+01,2.5010e+00
3757.24,1.0419e+01,2.4778e+00
3758.01,4.4808e+00,2.3884e+00
3758.79,7.1114e+00,2.3422e+00
3759.56,5.8477e+00,2.3516e+00
3760.34,8.3763e+00,2.3529e+00
3761.11,9.2870e+00,2.3541e+00
3761.89,1.0552e+01,2.4042e+00
3762.66,4.9266e+00,2.3932e+00
3763.44,2.9146e+00,2.3726e+00
3764.21,9.1884e+00,2.3135e+00
3764.99,4.6095e+00,2.3098e+00
3765.76,6.7948e+00,2.3408e+00
3766.54,7.0617e+00,2.3425e+00
3767.31,7.6001e+00,2.3465e+00
3768.09,4.9750e+00,2.3063e+00
3768.86,8.0487e+00,2.2809e+00
3769.64,7.1036e+00,2.3157e+00
3770.41,5.4621e+00,2.3280e+00
3771.19,1.3991e+01,2.3539e+00
3771.96,8.7761e+00,2.3172e+00
3772.74,7.9992e+00,2.3489e+00
3773.51,1.4951e+01,2.3303e+00
3774.29,1.2261e+01,2.2941e+00
3775.06,1.0948e+01,2.2754e+00
3775.84,6.0423e+00,2.2735e+00
3776.61,-4.8987e-01,2.2846e+00
3777.38,4.4619e+00,2.2850e+00
3778.16,4.3976e+00,2.2763e+00
3778.93,9.5574e+00,2.2800e+00
3779.71,6.1585e+00,2.2715e+00
3780.48,3.0276e+00,2.2625e+00
3781.26,8.8669e+00,2.2497e+00
3782.03,9.4782e+00,2.2382e+00
3782.81,6.9354e+00,2.2331e+00
3783.58,4.6016e+00,2.2357e+00
3784.36,6.0506e+00,2.2776e+00
3785.13,1.0187e+01,2.2564e+00
3785.91,2.8031e+00,2.1988e+00
3786.68,3.4115e-01,2.1650e+00
3787.46,4.5684e+00,2.1249e+00
3788.23,7.0885e+00,2.1245e+00
3789.01,2.1108e+00,2.1149e+00
3789.78,4.9555e+00,2.1052e+00
3790.56,4.2367e+00,2.1096e+00
3791.33,5.0902e+00,2.1095e+00
3792.11,5.0066e+00,2.1225e+00
3792.88,4.4897e+00,2.1045e+00
3793.66,5.1071e+00,2.0757e+00
3794.43,2.3205e+00,2.0507e+00
3795.21,3.8466e+00,2.0180e+00
3795.98,9.4261e+00,2.0323e+00
3796.76,7.3120e+00,2.0456e+00
3797.53,4.6449e+00,2.0349e+00
3798.30,6.5239e+00,1.9948e+00
3799.08,8.8079e+00,1.9889e+00
3799.85,6.3158e+00,1.9977e+00
3800.63,9.5039e+00,2.0081e+00
3801.40,8.5675e+00,2.0489e+00
3802.18,2.1774e+00,2.0086e+00
3802.95,4.4187e+00,2.0009e+00
3803.73,4.8487e+00,2.0314e+00
3804.50,2.3096e+00,2.0514e+00
3805.28,2.5677e+00,2.0534e+00
3806.05,1.2750e+00,2.0316e+00
3806.83,5.3631e+00,1.9987e+00
3807.60,3.7417e+00,1.9496e+00
3808.38,-5.5192e-01,1.9530e+00
3809.15,1.3093e-01,1.9612e+00
3809.93,4.9666e+00,1.9671e+00
3810.70,8.1206e+00,1.9747e+00
3811.48,-4.8435e-01,1.9784e+00
3812.25,5.3111e+00,1.9853e+00
3813.03,1.1138e+01,1.9817e+00
3813.80,7.6575e+00,1.9320e+00
3814.58,8.1948e+00,1.9114e+00
3815.35,5.0384e+00,1.8950e+00
3816.13,5.9913e+00,1.8550e+00
3816.90,2.8101e+00,1.9974e+00
3817.68,5.5898e+00,1.9431e+00
3818.45,5.5662e+00,1.9203e+00
3819.22,5.8866e+00,1.8836e+00
3820.00,4.4158e+00,1.8518e+00
3820.77,6.7301e+00,1.8214e+00
3821.55,8.6314e+00,1.8194e+00
3822.32,5.2777e+00,1.9132e+00
3823.10,2.8117e+00,1.9121e+00
3823.87,3.9783e+00,1.8497e+00
3824.65,7.1969e+00,1.8035e+00
3825.42,5.3783e+00,1.7860e+00
3826.20,1.5070e+00,1.7770e+00
3826.97,5.5199e+00,1.7766e+00
3827.75,6.2662e+00,1.7775e+00
3828.52,2.2693e+00,1.7567e+00
3829.30,6.7271e+00,1.7551e+00
3830.07,3.9116e+00,1.7703e+00
3830.85,7.1356e+00,1.7628e+00
3831.62,6.3664e+00,1.7462e+00
3832.40,5.4022e+00,1.7208e+00
3833.17,9.9536e-01,1.7008e+00
3833.95,4.8084e+00,1.6984e+00
3834.72,6.9762e+00,1.6956e+00
3835.50,8.9217e+00,1.7117e+00
3836.27,2.1330e+00,1.7200e+00
3837.05,4.0632e+00,1.7162e+00
3837.82,6.4960e+00,1.7082e+00
3838.60,6.3252e+00,1.6717e+00
3839.37,2.6020e+00,1.7643e+00
3840.14,4.7083e+00,1.7545e+00
3840.92,2.5575e+00,1.7348e+00
3841.69,2.5558e+00,1.7759e+00
3842.47,-4.1260e-01,1.8389e+00
3843.24,4.6220e+00,1.8692e+00
3844.02,8.0344e+00,1.7254e+00
3844.79,5.7814e+00,1.7309e+00
3845.57,8.3894e+00,1.7361e+00
3846.34,2.8325e+00,1.7778e+00
3847.12,3.5214e+00,1.7617e+00
3847.89,6.5644e+00,1.7377e+00
3848.67,4.7022e+00,1.7286e+00
3849.44,4.6794e+00,1.7023e+00
3850.22,2.6554e+00,1.7082e+00
3850.99,-2.2106e+00,1.7222e+00
3851.77,1.4717e+00,1.7276e+00
3852.54,4.1695e+00,1.7401e+00
3853.32,5.5794e+00,1.7229e+00
3854.09,5.2333e+00,1.6931e+00
3854.87,3.5873e+00,1.6864e+00
3855.64,5.5582e+00,1.6937e+00
3856.42,5.7457e+00,1.6802e+00
3857.19,3.5815e+00,1.6598e+00
3857.97,7.5353e+00,1.6691e+00
3858.74,5.4226e-01,1.6682e+00
3859.52,6.4553e+00,1.6360e+00
3860.29,6.1461e+00,1.6014e+00
3861.07,4.9249e-01,1.5996e+00
3861.84,3.8147e+00,1.6305e+00
3862.61,4.6839e+00,1.6497e+00
3863.39,5.3644e+00,1.6716e+00
3864.16,4.0273e+00,1.6578e+00
3864.94,3.0177e+00,1.6446e+00
3865.71,5.6325e+00,1.6410e+00
3866.49,2.8900e+00,1.6436e+00
3867.26,3.7966e+00,1.6588e+00
3868.04,2.0666e+00,1.6438e+00
3868.81,1.0098e+00,1.6292e+00
3869.59,1.7366e+00,1.6152e+00
3870.36,2.0470e+00,1.5937e+00
3871.14,4.3328e+00,1.5806e+00
3871.91,4.7551e+00,1.5630e+00
3872.69,1.7873e+00,1.5560e+00
3873.46,5.0178e+00,1.5760e+00
3874.24,9.6994e-01,1.6152e+00
3875.01,3.2656e+00,1.6214e+00
3875.79,-1.3352e-01,1.6293e+00
3876.56,7.1628e+00,1.6064e+00
3877.34,5.6389e+00,1.5865e+00
3878.11,5.5887e+00,1.5808e+00
3878.89,2.2325e+00,1.5481e+00
3879.66,5.2616e+00,1.5531e+00
3880.44,1.3411e+00,1.5732e+00
3881.21,1.2110e+00,1.5688e+00
3881.99,7.9454e+00,1.5630e+00
3882.76,2.2623e+00,1.5378e+00
3883.53,1.9445e+00,1.5316e+00
3884.31,7.8528e+00,1.5525e+00
3885.08,4.9421e+00,1.5639e+00
3885.86,-2.3764e-01,1.5643e+00
3886.63,2.9577e+00,1.5362e+00
3887.41,5.9530e+00,1.5366e+00
3888.18,4.2848e+00,1.5261e+00
3888.96,3.0528e+00,1.5190e+00
3889.73,4.6068e+00,1.5100e+00
3890.51,7.8442e+00,1.5087e+00
3891.28,4.0620e+00,1.5352e+00
3892.06,7.4068e+00,1.5455e+00
3892.83,7.3020e+00,1.5552e+00
3893.61,4.4976e+00,1.5404e+00
3894.38,8.0805e+00,1.5349e+00
3895.16,2.3838e+00,1.5473e+00
3895.93,6.1650e+00,1.5284e+00
3896.71,4.7517e+00,1.5284e+00
3897.48,8.6806e-01,1.5436e+00
3898.26,5.6896e+00,1.5304e+00
3899.03,4.5978e+00,1.5043e+00
3899.81,9.1066e-01,1.4975e+00
3900.58,3.2386e+00,1.4964e+00
3901.36,2.7341e+00,1.4994e+00
3902.13,1.3209e-01,1.5242e+00
3902.91,5.9827e+00,1.5040e+00
3903.68,4.6794e+00,1.4949e+00
3904.45,5.7499e+00,1.4774e+00
3905.23,4.5845e+00,1.4722e+00
3906.00,4.9519e+00,1.4549e+00
3906.78,4.5345e+00,1.4491e+00
3907.55,3.3045e+00,1.4800e+00
3908.33,-1.6110e-01,1.5022e+00
3909.10,2.2691e+00,1.4935e+00
3909.88,2.6335e+00,1.4816e+00
3910.65,4.9805e+00,1.4708e+00
3911.43,6.5484e+00,1.4766e+00
3912.20,6.7235e+00,1.4826e+00
3912.98,1.2627e+00,1.4841e+00
3913.75,3.3334e+00,1.4731e+00
3914.53,7.9280e+00,1.4692e+00
3915.30,2.1548e+00,1.4763e+00
3916.08,2.8388e+00,1.4635e+00
3916.85,5.2120e+00,1.4367e+00
3917.63,7.9980e+00,1.4345e+00
3918.40,2.2390e+00,1.4456e+00
3919.18,5.0732e+00,1.4320e+00
3919.95,4.9225e+00,1.4298e+00
3920.73,4.1746e+00,1.4116e+00
3921.50,1.5493e+00,1.4085e+00
3922.28,7.1221e+00,1.4197e+00
3923.05,5.7901e+00,1.4203e+00
3923.83,4.2815e+00,1.4231e+00
3924.60,1.8967e+00,1.4174e+00
3925.37,3.8595e+00,1.4127e+00
3926.15,6.6724e+00,1.4450e+00
3926.92,7.9772e+00,1.4343e+00
3927.70,3.5921e+00,1.4025e+00
3928.47,5.6873e+00,1.3553e+00
3929.25,5.7569e+00,1.3557e+00
3930.02,5.5371e+00,1.3500e+00
3930.80,6.9928e+00,1.3369e+00
3931.57,5.1287e+00,1.3310e+00
3932.35,3.3026e+00,1.3132e+00
3933.12,5.1316e+00,1.3078e+00
3933.90,4.3631e+00,1.3070e+00
3934.67,6.4386e+00,1.2958e+00
3935.45,4.4746e+00,1.2900e+00
3936.22,6.7029e+00,1.3055e+00
3937.00,4.5933e+00,1.3077e+00
3937.77,3.0871e+00,1.3182e+00
3938.55,6.5310e+00,1.3271e+00
3939.32,6.2995e+00,1.3312e+00
3940.10,7.4601e-01,1.3436e+00
3940.87,4.4908e+00,1.3518e+00
3941.65,3.1664e+00,1.3525e+00
3942.42,4.1116e+00,1.3548e+00
3943.20,4.3363e+00,1.3418e+00
3943.97,4.9710e+00,1.3280e+00
3944.75,7.0326e+00,1.3257e+00
3945.52,4.4464e+00,1.3492e+00
3946.29,3.8669e+00,1.3758e+00
3947.07,7.0359e+00,1.3906e+00
3947.84,7.1920e+00,1.3695e+00
3948.62,3.9799e+00,1.3550e+00
3949.39,1.8706e+00,1.3617e+00
3950.17,3.5035e+00,1.3672e+00
3950.94,7.1562e+00,1.3723e+00
3951.72,3.5151e+00,1.3735e+00
3952.49,2.0426e+00,1.3488e+00
3953.27,5.3401e+00,1.3290e+00
3954.04,4.7749e+00,1.3569e+00
3954.82,4.7083e+00,1.3645e+00
3955.59,2.5227e+00,1.3598e+00
3956.37,2.7373e+00,1.3466e+00
3957.14,3.3039e+00,1.3336e+00
3957.92,4.5702e+00,1.3346e+00
3958.69,6.9867e+00,1.3480e+00
3959.47,5.1417e+00,1.3581e+00
3960.24,4.6790e+00,1.3571e+00
3961.02,5.4158e+00,1.3234e+00
3961.79,3.6162e+00,1.2890e+00
3962.57,2.7715e+00,1.2668e+00
3963.34,3.3463e+00,1.2607e+00
3964.12,1.5092e+00,1.2780e+00
3964.89,4.2660e+00,1.2962e+00
3965.67,2.6308e+00,1.2858e+00
3966.44,2.1558e+00,1.2403e+00
3967.22,1.8875e+00,1.2204e+00
3967.99,4.2455e+00,1.2018e+00
3968.76,5.8742e+00,1.2010e+00
3969.54,6.9795e+00,1.2028e+00
3970.31,4.0105e+00,1.2130e+00
3971.09,3.6979e+00,1.2266e+00
3971.86,4.0625e+00,1.2530e+00
3972.64,6.4903e-01,1.2704e+00
3973.41,2.5665e+00,1.2836e+00
3974.19,3.7944e+00,1.3146e+00
3974.96,3.1603e+00,1.2536e+00
3975.74,3.2349e+00,1.2638e+00
3976.51,5.2736e+00,1.2754e+00
3977.29,6.7649e+00,1.2766e+00
3978.06,4.7651e+00,1.2884e+00
3978.84,5.1949e+00,1.3096e+00
3979.61,7.9095e+00,1.3036e+00
3980.39,5.4305e+00,1.3067e+00
3981.16,5.9941e+00,1.3029e+00
3981.94,2.7854e+00,1.2945e+00
3982.71,5.3610e+00,1.2841e+00
3983.49,4.5279e+00,1.2865e+00
3984.26,7.2713e+00,1.2885e+00
3985.04,6.8446e+00,1.2803e+00
3985.81,3.6282e+00,1.2837e+00
3986.59,3.3939e+00,1.2793e+00
3987.36,3.0130e+00,1.2683e+00
3988.14,3.1693e+00,1.2873e+00
3988.91,1.2390e+00,1.2999e+00
3989.68,3.4075e+00,1.3006e+00
3990.46,8.9184e+00,1.2825e+00
3991.23,7.0750e+00,1.2828e+00
3992.01,3.0598e+00,1.2873e+00
3992.78,4.7548e+00,1.2919e+00
3993.56,5.7549e+00,1.2924e+00
3994.33,3.5682e+00,1.2837e+00
3995.11,4.8749e+00,1.2678e+00
3995.88,3.9296e+00,1.2733e+00
3996.66,6.9261e+00,1.2745e+00
3997.43,3.7883e+00,1.2641e+00
3998.21,5.6247e+00,1.2409e+00
3998.98,5.4391e+00,1.2435e+00
3999.76,5.3899e+00,1.2683e+00
4000.53,7.4433e-01,1.2720e+00
4001.31,5.4997e+00,1.2675e+00
4002.08,2.9382e+00,1.2576e+00
4002.86,7.0721e+00,1.2529e+00
4003.63,7.4322e+00,1.3574e+00
4004.41,5.7425e+00,1.3145e+00
4005.18,7.4832e+00,1.2544e+00
4005.96,5.7969e+00,1.2153e+00
4006.73,5.0430e+00,1.2190e+00
4007.51,6.0206e+00,1.2377e+00
4008.28,3.8259e+00,1.2563e+00
4009.06,4.7601e+00,1.2580e+00
4009.83,6.4880e+00,1.2476e+00
4010.60,7.9218e+00,1.2454e+00
4011.38,5.8332e+00,1.2506e+00
4012.15,6.7389e+00,1.2708e+00
4012.93,3.9994e+00,1.2829e+00
4013.70,1.9222e+00,1.2869e+00
4014.48,5.4463e+00,1.2709e+00
4015.25,5.3638e+00,1.2458e+00
4016.03,4.4317e+00,1.2398e+00
4016.80,6.9946e+00,1.2387e+00
