Wavelength,Flux,Error
3630.91,6.6313e+00,2.4575e+00
3631.68,1.6736e+00,2.4130e+00
3632.46,8.7969e-01,2.4017e+00
3633.23,4.2759e+00,2.4322e+00
3634.00,-2.6769e-01,2.4299e+00
3634.78,-1.9982e+00,2.4307e+00
3635.55,9.3412e+00,2.4516e+00
3636.33,1.0509e+01,2.4594e+00
3637.10,5.0787e+00,2.4550e+00
3637.88,2.5609e+00,2.4504e+00
3638.65,2.0397e+00,2.4510e+00
3639.43,2.6218e+00,2.4581e+00
3640.20,4.3935e-01,2.4593e+00
3640.98,-1.3962e-03,2.4362e+00
3641.75,1.1579e+00,2.4320e+00
3642.52,3.9761e+00,2.4246e+00
3643.30,-3.0122e+00,2.4122e+00
3644.07,-1.3356e+00,2.3989e+00
3644.85,2.5613e+00,2.3924e+00
3645.62,6.1502e+00,2.3715e+00
3646.40,3.4582e+00,2.3782e+00
3647.17,-1.8656e+00,2.3623e+00
3647.95,2.5294e+00,2.3530e+00
3648.72,-2.0432e+00,2.3236e+00
3649.50,-2.6155e+00,2.3333e+00
3650.27,1.0450e+00,2.3408e+00
3651.05,4.1320e+00,2.3418e+00
3651.82,5.1862e+00,2.3302e+00
3652.59,1.7813e+00,2.3255e+00
3653.37,7.1732e-01,2.3298e+00
3654.14,-2.8452e+00,2.3280e+00
3654.92,-8.1472e-01,2.3180e+00
3655.69,-4.9018e+00,2.3014e+00
3656.47,9.5568e+00,2.2958e+00
3657.24,6.9241e+00,2.3027e+00
3658.02,1.9913e+00,2.2867e+00
3658.79,8.8437e+00,2.2645e+00
3659.57,5.4344e+00,2.2572e+00
3660.34,-7.8788e+00,2.2554e+00
3661.11,-1.1417e+00,2.2606e+00
3661.89,4.9960e+00,2.2586e+00
3662.66,2.1834e+00,2.2321e+00
3663.44,-3.8737e+00,2.2130e+00
3664.21,-8.0807e-01,2.2011e+00
3664.99,7.0598e+00,2.1941e+00
3665.76,1.0581e+01,2.1787e+00
3666.54,2.8324e+00,2.1729e+00
3667.31,-1.1498e+00,2.1822e+00
3668.09,2.6464e+00,2.1805e+00
3668.86,4.2694e+00,2.1568e+00
3669.64,-1.6353e+00,2.1281e+00
3670.41,5.0699e+00,2.1274e+00
3671.18,1.6577e+00,2.1308e+00
3671.96,-2.0807e+00,2.1407e+00
3672.73,3.9031e+00,2.1368e+00
3673.51,4.3805e+00,2.1239e+00
3674.28,-3.2105e+00,2.1213e+00
3675.06,-2.1646e-01,2.1057e+00
3675.83,2.4042e+00,2.1053e+00
3676.61,4.6272e+00,2.0887e+00
3677.38,3.8684e+00,2.0743e+00
3678.16,1.2374e+00,2.0612e+00
3678.93,3.7025e+00,2.0677e+00
3679.71,4.8041e+00,2.0470e+00
3680.48,2.5612e+00,2.0312e+00
3681.25,3.4348e-02,2.0320e+00
3682.03,1.9262e+00,2.0399e+00
3682.80,-3.0517e+00,2.0471e+00
3683.58,-7.3777e+00,2.0473e+00
3684.35,-2.8094e+00,2.0439e+00
3685.13,-3.6484e+00,2.0433e+00
3685.90,1.8756e+00,2.0142e+00
3686.68,1.8947e+00,1.9930e+00
3687.45,2.7746e-01,1.9951e+00
3688.23,3.0286e+00,1.9793e+00
3689.00,1.2060e+00,1.9734e+00
3689.77,-2.1928e+00,1.9785e+00
3690.55,3.4851e+00,1.9806e+00
3691.32,1.4252e+00,1.9817e+00
3692.10,-6.4087e-02,1.9816e+00
3692.87,-2.0668e+00,1.9789e+00
3693.65,-1.5857e+00,1.9685e+00
3694.42,-1.7263e+00,1.9417e+00
3695.20,-1.3761e+00,1.9335e+00
3695.97,-1.3643e+00,1.9445e+00
3696.75,1.8603e+00,1.9360e+00
3697.52,-5.1380e-02,1.9280e+00
3698.30,5.6856e+00,1.9289e+00
3699.07,8.7291e+00,1.9292e+00
3699.84,8.7933e+00,1.9212e+00
3700.62,3.7357e+00,1.9091e+00
3701.39,1.0819e+00,1.9112e+00
3702.17,1.4143e+00,1.8929e+00
3702.94,8.6973e-01,1.8766e+00
3703.72,3.1128e+00,1.8655e+00
3704.49,3.8028e+00,1.8418e+00
3705.27,9.6851e-02,1.8161e+00
3706.04,-6.8444e-02,1.8119e+00
3706.82,4.4204e+00,1.8125e+00
3707.59,9.2676e+00,1.8209e+00
3708.37,-1.2627e+00,1.8065e+00
3709.14,3.2128e+00,1.7911e+00
3709.91,4.5757e+00,1.7926e+00
3710.69,1.5064e+00,1.7883e+00
3711.46,4.4705e+00,1.7939e+00
3712.24,3.6442e+00,1.8011e+00
3713.01,1.2061e-01,1.8029e+00
3713.79,5.0910e-02,1.8122e+00
3714.56,8.0017e+00,1.8187e+00
3715.34,-7.6063e-01,1.8003e+00
3716.11,4.3609e+00,1.7814e+00
3716.89,3.0448e+00,1.7670e+00
3717.66,2.6688e+00,1.7654e+00
3718.43,3.7414e+00,1.7537e+00
3719.21,-5.9456e+00,1.7166e+00
3719.98,5.5551e+00,1.6849e+00
3720.76,6.4036e-01,1.6760e+00
3721.53,-6.1010e-01,1.6697e+00
3722.31,5.6130e+00,1.6692e+00
3723.08,-4.0962e-01,1.6824e+00
3723.86,2.9849e+00,1.6886e+00
3724.63,1.8428e+00,1.7062e+00
3725.41,7.3825e-01,1.7142e+00
3726.18,1.9994e-01,1.7125e+00
3726.96,2.6056e+00,1.6992e+00
3727.73,7.6131e-01,1.6856e+00
3728.50,4.2285e-01,1.6631e+00
3729.28,2.3749e+00,1.6880e+00
3730.05,3.4037e+00,1.6892e+00
3730.83,2.6701e+00,1.6709e+00
3731.60,-4.7817e-01,1.6651e+00
3732.38,2.8999e+00,1.6639e+00
3733.15,8.0034e+00,1.6395e+00
3733.93,2.7708e+00,1.6206e+00
3734.70,1.2733e+00,1.6063e+00
3735.48,6.2978e+00,1.5910e+00
3736.25,2.3497e+00,1.5852e+00
3737.02,-8.5718e-01,1.5939e+00
3737.80,2.9266e+00,1.5922e+00
3738.57,6.7999e+00,1.5985e+00
3739.35,5.8918e+00,1.6131e+00
3740.12,3.3764e+00,1.6124e+00
3740.90,-9.4954e-02,1.6112e+00
3741.67,1.9744e+00,1.6081e+00
3742.45,5.6705e-01,1.6001e+00
3743.22,1.0769e+00,1.5760e+00
3744.00,5.4685e+00,1.5618e+00
3744.77,9.2589e+00,1.5534e+00
3745.55,3.4534e+00,1.5426e+00
3746.32,6.9304e+00,1.5354e+00
3747.09,3.1822e+00,1.5269e+00
3747.87,-1.0491e+00,1.5276e+00
3748.64,8.0220e-01,1.5105e+00
3749.42,7.9629e-01,1.4894e+00
3750.19,1.2859e+00,1.4860e+00
3750.97,-1.1328e+00,1.4933e+00
3751.74,-2.4317e+00,1.5412e+00
3752.52,1.6698e+00,1.5391e+00
3753.29,2.5178e+00,1.5250e+00
3754.07,1.2250e+00,1.5386e+00
3754.84,3.0815e+00,1.5771e+00
3755.62,5.9434e-01,1.5402e+00
3756.39,1.0449e+00,1.5315e+00
3757.16,2.0222e+00,1.5111e+00
3757.94,-1.8751e+00,1.4840e+00
3758.71,2.1834e+00,1.4540e+00
3759.49,-1.3296e+00,1.4548e+00
3760.26,-4.0850e+00,1.4697e+00
3761.04,-4.7941e+00,1.4770e+00
3761.81,-8.8292e-01,1.4871e+00
3762.59,6.1561e-01,1.5433e+00
3763.36,2.8120e+00,1.5527e+00
3764.14,2.9340e+00,1.4476e+00
3764.91,-3.6416e-01,1.4392e+00
3765.68,-4.8178e+00,1.4561e+00
3766.46,3.6001e+00,1.4571e+00
3767.23,6.2989e+00,1.4411e+00
3768.01,3.7467e+00,1.4339e+00
3768.78,4.2051e+00,1.4482e+00
3769.56,8.0807e+00,1.4474e+00
3770.33,2.8181e+00,1.4358e+00
3771.11,-1.5618e+00,1.4278e+00
3771.88,-2.3892e-01,1.4245e+00
3772.66,1.4193e+00,1.4350e+00
3773.43,-1.6372e+00,1.4430e+00
3774.21,8.6545e-01,1.4402e+00
3774.98,4.3207e+00,1.4313e+00
3775.75,5.2835e+00,1.4280e+00
3776.53,1.4738e+00,1.4237e+00
3777.30,5.6239e+00,1.4221e+00
3778.08,-5.4773e-01,1.4255e+00
3778.85,1.2993e+00,1.4156e+00
3779.63,-7.1308e-02,1.4066e+00
3780.40,2.4981e+00,1.4220e+00
3781.18,5.7607e+00,1.4361e+00
3781.95,2.7853e+00,1.4535e+00
3782.73,6.4605e+00,1.4384e+00
3783.50,-2.7804e+00,1.4341e+00
3784.28,-3.6081e-01,1.4197e+00
3785.05,-1.8143e+00,1.4074e+00
3785.82,-2.4057e+00,1.3939e+00
3786.60,-3.3834e+00,1.3603e+00
3787.37,2.6104e+00,1.3458e+00
3788.15,1.2541e-01,1.3434e+00
3788.92,3.9562e+00,1.3395e+00
3789.70,8.7339e-01,1.3301e+00
3790.47,6.6248e-01,1.3297e+00
3791.25,1.9879e+00,1.3300e+00
3792.02,1.9136e+00,1.3392e+00
3792.80,9.5236e-01,1.3343e+00
3793.57,3.0433e+00,1.3216e+00
3794.34,1.8778e+00,1.3051e+00
3795.12,3.5979e+00,1.2963e+00
3795.89,1.8455e+00,1.2965e+00
3796.67,4.7963e-01,1.2956e+00
3797.44,3.3620e-02,1.2811e+00
3798.22,-4.8924e-01,1.2669e+00
3798.99,7.0636e-01,1.2596e+00
3799.77,1.9638e+00,1.2629e+00
3800.54,4.0581e+00,1.2726e+00
3801.32,1.9280e+00,1.2923e+00
3802.09,1.8732e+00,1.2991e+00
3802.87,9.6272e-01,1.2936e+00
3803.64,6.2676e+00,1.2965e+00
3804.41,-1.1824e+00,1.2964e+00
3805.19,4.8474e-01,1.2903e+00
3805.96,4.4886e+00,1.2792e+00
3806.74,3.8394e+00,1.2643e+00
3807.51,-1.6309e+00,1.2505e+00
3808.29,5.7680e-01,1.2644e+00
3809.06,7.5556e-02,1.2881e+00
3809.84,5.0354e+00,1.2709e+00
3810.61,5.5623e+00,1.2746e+00
3811.39,1.7156e+00,1.2722e+00
3812.16,-7.0861e-01,1.2631e+00
3812.93,-8.2383e-01,1.2529e+00
3813.71,6.4027e-01,1.2332e+00
3814.48,4.8046e-01,1.2176e+00
3815.26,-3.8043e+00,1.2125e+00
3816.03,-1.1179e+00,1.1984e+00
3816.81,8.4524e-01,1.1977e+00
3817.58,-2.8233e+00,1.2125e+00
3818.36,1.7933e+00,1.2399e+00
3819.13,2.3709e+00,1.2307e+00
3819.91,3.6517e+00,1.1915e+00
3820.68,1.6045e+00,1.1653e+00
3821.46,-1.2051e+00,1.1618e+00
3822.23,4.5038e-01,1.1690e+00
3823.00,1.7767e+00,1.1835e+00
3823.78,-1.6200e+00,1.1794e+00
3824.55,5.0816e+00,1.1580e+00
3825.33,1.0549e-01,1.1353e+00
3826.10,-3.5861e+00,1.1273e+00
3826.88,-2.2100e+00,1.1301e+00
3827.65,2.7607e+00,1.1295e+00
3828.43,1.4177e+00,1.1325e+00
3829.20,2.1897e+00,1.1311e+00
3829.98,1.0909e-01,1.1338e+00
3830.75,1.4340e+00,1.1345e+00
3831.53,-3.6669e-01,1.1270e+00
3832.30,2.8231e+00,1.1157e+00
3833.07,1.8964e-01,1.1005e+00
3833.85,-5.2149e-02,1.0970e+00
3834.62,3.0815e+00,1.1012e+00
3835.40,7.2871e-01,1.1008e+00
3836.17,3.4356e+00,1.1073e+00
3836.95,1.5098e+00,1.1093e+00
3837.72,9.2375e-01,1.1034e+00
3838.50,-1.0628e+00,1.0859e+00
3839.27,1.0543e+00,1.0768e+00
3840.05,2.6311e+00,1.0816e+00
3840.82,-9.2140e-01,1.0812e+00
3841.59,-1.5435e-01,1.0934e+00
3842.37,-8.8208e-01,1.1073e+00
3843.14,1.3144e+00,1.1198e+00
3843.92,2.9620e+00,1.1164e+00
3844.69,3.0301e+00,1.1181e+00
3845.47,-2.2769e+00,1.1223e+00
3846.24,-4.5523e-01,1.1200e+00
3847.02,4.7798e+00,1.1174e+00
3847.79,-6.2271e-02,1.1221e+00
3848.57,-7.7372e-01,1.1298e+00
3849.34,-5.9680e-01,1.1196e+00
3850.12,-2.5786e+00,1.1058e+00
3850.89,-2.7737e-01,1.0937e+00
3851.66,4.5081e-01,1.1003e+00
3852.44,6.2579e-01,1.1242e+00
3853.21,1.4312e+00,1.1147e+00
3853.99,-4.3252e-01,1.1004e+00
3854.76,1.1828e+00,1.0946e+00
3855.54,-3.2588e-01,1.0883e+00
3856.31,1.4865e+00,1.0804e+00
3857.09,3.2409e-01,1.0794e+00
3857.86,1.8491e+00,1.0769e+00
3858.64,2.8700e+00,1.0758e+00
3859.41,-5.7682e-01,1.0603e+00
3860.18,1.2566e+00,1.0397e+00
3860.96,-4.1216e-01,1.0413e+00
3861.73,-1.0792e-01,1.0533e+00
3862.51,-3.5857e-01,1.0769e+00
3863.28,2.8198e+00,1.0866e+00
3864.06,7.4770e-01,1.0836e+00
3864.83,7.1622e-01,1.0759e+00
3865.61,3.5601e+00,1.0689e+00
3866.38,3.6718e+00,1.0662e+00
3867.16,2.8621e+00,1.0628e+00
3867.93,-3.6987e-01,1.0599e+00
3868.71,1.7468e+00,1.0600e+00
3869.48,-2.9285e+00,1.0529e+00
3870.25,7.6398e-01,1.0450e+00
3871.03,1.7414e+00,1.0334e+00
3871.80,4.3242e+00,1.0215e+00
3872.58,1.3000e+00,1.0131e+00
3873.35,1.3436e+00,1.0222e+00
3874.13,3.4322e-01,1.0330e+00
3874.90,2.2667e+00,1.0487e+00
3875.68,8.0952e-01,1.0600e+00
3876.45,2.0821e+00,1.0545e+00
3877.23,5.4959e-01,1.0395e+00
3878.00,-1.1933e-01,1.0274e+00
3878.78,4.2909e-01,1.0095e+00
3879.55,3.0751e+00,1.0094e+00
3880.32,8.9216e-01,1.0187e+00
3881.10,3.5908e-01,1.0224e+00
3881.87,3.8035e-01,1.0177e+00
3882.65,-7.2832e-01,1.0050e+00
3883.42,-1.0600e+00,1.0000e+00
3884.20,-1.1422e+00,1.0117e+00
3884.97,-1.3018e+00,1.0241e+00
3885.75,2.9244e+00,1.0116e+00
3886.52,2.2970e+00,9.9586e-01
3887.30,1.9327e+00,9.8802e-01
3888.07,4.8454e+00,9.9190e-01
3888.84,1.6430e+00,1.0173e+00
3889.62,2.4915e+00,1.0257e+00
3890.39,7.1350e-01,1.0180e+00
3891.17,1.5768e+00,1.0118e+00
3891.94,-2.2996e-02,1.0157e+00
3892.72,2.1949e+00,1.0181e+00
3893.49,2.2754e+00,1.0123e+00
3894.27,-2.3359e+00,1.0095e+00
3895.04,1.3521e+00,1.0309e+00
3895.82,-2.9853e+00,1.0170e+00
3896.59,5.8205e-01,1.0041e+00
3897.37,8.7667e-01,1.0091e+00
3898.14,-5.8381e-01,1.0101e+00
3898.91,5.3957e-01,1.0003e+00
3899.69,2.2909e-01,9.9427e-01
3900.46,4.6078e+00,9.8873e-01
3901.24,1.7612e+00,9.9865e-01
3902.01,2.0923e+00,1.0019e+00
3902.79,7.3809e-01,9.8946e-01
3903.56,1.0987e+00,9.7981e-01
3904.34,-1.6670e+00,9.8268e-01
3905.11,1.8741e+00,9.8174e-01
3905.89,3.7638e-01,9.6748e-01
3906.66,1.3383e+00,9.6198e-01
3907.44,2.5801e+00,9.7203e-01
3908.21,7.1041e-01,9.8371e-01
3908.98,2.0022e+00,9.8850e-01
3909.76,4.5386e+00,9.8723e-01
3910.53,4.8770e+00,9.7994e-01
3911.31,1.5544e+00,9.7776e-01
3912.08,3.9996e+00,9.8517e-01
3912.86,5.3033e+00,9.8491e-01
3913.63,3.6895e-01,9.8054e-01
3914.41,-1.2101e+00,9.7049e-01
3915.18,2.1429e+00,9.7070e-01
3915.96,1.5710e+00,9.7256e-01
3916.73,-9.8874e-01,9.6605e-01
3917.50,2.3333e+00,9.6278e-01
3918.28,1.2053e+00,9.6285e-01
3919.05,1.9855e+00,9.6174e-01
3919.83,4.0727e+00,9.5803e-01
3920.60,3.2255e+00,9.4443e-01
3921.38,-1.0977e+00,9.3490e-01
3922.15,1.4276e+00,9.3733e-01
3922.93,1.8332e+00,9.3920e-01
3923.70,8.3701e-01,9.3788e-01
3924.48,1.6475e-01,9.4234e-01
3925.25,9.5312e-01,9.4124e-01
3926.03,1.5644e+00,9.3420e-01
3926.80,2.9411e+00,9.2550e-01
3927.57,4.3561e-02,9.1832e-01
3928.35,3.3501e-01,9.0408e-01
3929.12,2.4235e+00,8.9163e-01
3929.90,2.4022e+00,8.8707e-01
3930.67,2.4574e+00,8.8236e-01
3931.45,1.2194e+00,8.7556e-01
3932.22,1.8115e-01,8.8078e-01
3933.00,5.2909e-01,8.7843e-01
3933.77,-3.4527e-02,8.6894e-01
3934.55,2.0492e+00,8.7082e-01
3935.32,7.6468e-01,8.7280e-01
3936.09,7.9795e-02,8.6921e-01
3936.87,1.6241e+00,8.6906e-01
3937.64,3.4916e+00,8.7508e-01
3938.42,-1.6809e+00,8.8244e-01
3939.19,9.8423e-01,8.9137e-01
3939.97,1.3652e-01,8.9785e-01
3940.74,-1.7797e+00,9.0358e-01
3941.52,-7.7339e-01,9.0443e-01
3942.29,3.7329e+00,8.9813e-01
3943.07,4.0358e+00,8.9615e-01
3943.84,2.8553e+00,8.9258e-01
3944.62,4.0901e+00,8.8593e-01
3945.39,3.0086e+00,8.9355e-01
3946.16,8.7962e-01,9.1087e-01
3946.94,9.3204e-01,9.1791e-01
3947.71,4.3995e+00,9.1592e-01
3948.49,1.1865e+00,9.0762e-01
3949.26,-1.4388e+00,9.0945e-01
3950.04,-1.8261e+00,9.1357e-01
3950.81,2.6864e-01,9.1832e-01
3951.59,3.9888e+00,9.2024e-01
3952.36,3.1364e-01,9.1343e-01
3953.14,-5.4183e-01,8.9971e-01
3953.91,2.3031e+00,9.0060e-01
3954.69,1.3423e+00,9.1467e-01
3955.46,8.8633e-02,9.1437e-01
3956.23,1.4109e+00,9.0214e-01
3957.01,1.4303e-01,8.9571e-01
3957.78,-2.6979e-01,8.9476e-01
3958.56,3.0588e+00,8.9553e-01
3959.33,-1.0589e+00,9.0125e-01
3960.11,-2.8921e+00,9.0399e-01
3960.88,2.9062e+00,8.9019e-01
3961.66,1.0744e-01,8.6679e-01
3962.43,-1.7948e+00,8.5348e-01
3963.21,-5.7457e-01,8.5001e-01
3963.98,1.3426e+00,8.5445e-01
3964.75,-9.0125e-01,8.5028e-01
3965.53,2.8946e-01,8.4177e-01
3966.30,5.9937e-01,8.3071e-01
3967.08,1.3600e-01,8.1937e-01
3967.85,1.5332e+00,8.1153e-01
3968.63,2.3881e+00,8.0426e-01
3969.40,4.7225e-01,7.9907e-01
3970.18,2.2093e+00,8.0462e-01
3970.95,2.2082e+00,8.1126e-01
3971.73,1.4611e+00,8.1831e-01
3972.50,4.2140e+00,8.3119e-01
3973.28,-1.0663e+00,8.4513e-01
3974.05,2.0448e+00,8.5113e-01
3974.82,-5.4549e-01,8.4825e-01
3975.60,2.4428e-01,8.5321e-01
3976.37,-8.7888e-01,8.6336e-01
3977.15,1.4500e+00,8.6139e-01
3977.92,3.0143e+00,8.6535e-01
3978.70,9.4719e-01,8.8949e-01
3979.47,2.5257e+00,8.9408e-01
3980.25,-1.1716e+00,8.7504e-01
3981.02,1.3170e+00,8.7840e-01
3981.80,1.6710e+00,8.7957e-01
3982.57,5.1744e-01,8.7398e-01
3983.34,-8.7140e-03,8.6777e-01
3984.12,3.1610e+00,8.7618e-01
3984.89,4.3516e+00,8.9189e-01
3985.67,8.1746e-01,8.7914e-01
3986.44,8.1190e-01,8.6885e-01
3987.22,-5.1553e-01,8.6582e-01
3987.99,4.6265e+00,8.8409e-01
3988.77,5.2928e+00,8.7563e-01
3989.54,1.1596e+00,8.7730e-01
3990.32,3.0634e+00,8.7155e-01
3991.09,5.6957e+00,8.6882e-01
3991.87,2.3235e+00,8.7300e-01
3992.64,1.7044e+00,8.7346e-01
3993.41,1.2713e+00,8.7155e-01
3994.19,2.1646e-01,8.6909e-01
3994.96,-1.3585e+00,8.6589e-01
3995.74,-1.7336e-01,8.5998e-01
3996.51,3.6642e+00,8.5771e-01
3997.29,-1.0222e+00,8.5476e-01
3998.06,3.6581e+00,8.4783e-01
3998.84,3.3700e+00,8.4817e-01
3999.61,3.5132e+00,8.6159e-01
4000.39,2.2319e+00,8.6952e-01
4001.16,2.2458e+00,8.8983e-01
4001.94,7.0255e-01,9.0325e-01
4002.71,-2.5602e+00,8.6391e-01
4003.48,1.3083e+00,8.6551e-01
4004.26,1.2189e+00,8.6374e-01
4005.03,7.6384e-01,8.5046e-01
4005.81,2.8131e+00,8.2741e-01
4006.58,1.4221e+00,8.2554e-01
4007.36,-4.6789e-01,8.3919e-01
4008.13,7.6483e-01,8.5563e-01
4008.91,3.6922e+00,8.6172e-01
4009.68,3.7902e+00,8.5623e-01
