Wavelength,Flux,Error
3663.42,1.1822e+02,3.5305e+01
3664.19,5.7233e+01,3.5411e+01
3664.97,6.2958e+01,3.4870e+01
3665.74,7.8545e+01,3.4861e+01
3666.52,1.3320e+01,3.4463e+01
3667.29,9.5438e+01,3.4499e+01
3668.07,1.1190e+02,3.4999e+01
3668.84,5.3526e+01,3.4976e+01
3669.61,5.0980e+01,3.4382e+01
3670.39,-4.0201e+01,3.4833e+01
3671.16,-3.4314e+00,3.4689e+01
3671.94,3.9340e+01,3.4430e+01
3672.71,5.9593e+01,3.4684e+01
3673.49,4.2999e+01,3.4620e+01
3674.26,2.5276e+01,3.4477e+01
3675.04,5.8242e+01,3.4776e+01
3675.81,2.1065e+01,3.4412e+01
3676.58,6.1819e+01,3.4203e+01
3677.36,1.9867e+01,3.4068e+01
3678.13,4.3645e+01,3.4071e+01
3678.91,9.3120e+00,3.3927e+01
3679.68,3.3321e+01,3.3590e+01
3680.46,1.0662e+02,3.3275e+01
3681.23,4.6208e+01,3.3651e+01
3682.01,1.9616e+01,3.6192e+01
3682.78,7.7220e+00,3.5674e+01
3683.55,-5.2649e+01,3.4346e+01
3684.33,-4.2448e+01,3.3353e+01
3685.10,4.6504e+01,3.2915e+01
3685.88,7.6227e+01,3.2910e+01
3686.65,9.5779e+00,3.2776e+01
3687.43,2.4383e+00,3.2221e+01
3688.20,-4.7061e+01,3.2242e+01
3688.98,6.4040e+00,3.1992e+01
3689.75,6.6380e+01,3.2160e+01
3690.53,5.8379e+01,3.1973e+01
3691.30,-3.0103e+01,3.2075e+01
3692.07,-3.6808e+01,3.1879e+01
3692.85,-1.5462e+01,3.2061e+01
3693.62,1.6937e+01,3.1863e+01
3694.40,9.1811e+01,3.1492e+01
3695.17,4.8649e+01,3.1608e+01
3695.95,7.6464e+01,3.1555e+01
3696.72,7.1168e+01,3.1308e+01
3697.50,1.3276e+01,3.1075e+01
3698.27,5.2262e+01,3.1389e+01
3699.04,9.5276e+01,3.0783e+01
3699.82,3.2896e+01,3.0661e+01
3700.59,8.8944e+01,3.0412e+01
3701.37,7.9794e+01,3.0149e+01
3702.14,1.3403e+01,3.0318e+01
3702.92,4.1436e+01,3.0003e+01
3703.69,7.4247e+01,2.9950e+01
3704.47,5.8834e+00,3.0062e+01
3705.24,2.1352e+01,3.0042e+01
3706.02,1.1768e+01,2.9733e+01
3706.79,1.4015e+00,2.9600e+01
3707.56,1.2507e+02,3.0047e+01
3708.34,6.8773e+01,2.9849e+01
3709.11,2.2344e+00,2.9562e+01
3709.89,-1.6687e+01,2.9586e+01
3710.66,4.6638e+01,3.0647e+01
3711.44,-5.5223e+00,3.1461e+01
3712.21,4.4191e+01,2.9826e+01
3712.99,4.5758e+01,2.9254e+01
3713.76,5.2580e+01,2.9382e+01
3714.53,6.5519e+01,2.9045e+01
3715.31,6.5989e+01,2.8660e+01
3716.08,1.7467e+01,2.8866e+01
3716.86,8.3114e+01,2.8922e+01
3717.63,-1.6653e+01,2.8838e+01
3718.41,4.4737e+00,2.8562e+01
3719.18,3.4384e+01,2.8046e+01
3719.96,4.2103e+01,2.7855e+01
3720.73,3.9617e+01,2.7870e+01
3721.51,5.6858e+01,2.8056e+01
3722.28,8.3201e+01,2.7832e+01
3723.05,3.5370e+01,2.7874e+01
3723.83,-5.7209e+00,2.7750e+01
3724.60,2.8297e+01,2.7883e+01
3725.38,1.2527e+02,2.7614e+01
3726.15,4.9735e+01,2.7649e+01
3726.93,7.2432e+00,2.7414e+01
3727.70,1.1570e+01,2.7207e+01
3728.48,2.2078e+01,2.7160e+01
3729.25,3.2953e+01,2.7585e+01
3730.02,6.8043e+01,2.7308e+01
3730.80,-1.9800e+01,2.7079e+01
3731.57,1.6532e+01,2.7118e+01
3732.35,4.2580e+01,2.6885e+01
3733.12,2.3377e+01,2.6786e+01
3733.90,9.3034e+01,2.6554e+01
3734.67,3.8060e+01,2.6491e+01
3735.45,-9.6415e+00,2.6263e+01
3736.22,2.8113e+01,2.6403e+01
3737.00,-2.2234e+01,2.6236e+01
3737.77,-2.3310e+01,2.6035e+01
3738.54,5.6930e+01,2.6143e+01
3739.32,1.6821e+00,2.6193e+01
3740.09,4.4405e+01,2.6075e+01
3740.87,5.2494e+01,2.6040e+01
3741.64,1.1060e+02,2.5983e+01
3742.42,2.2817e+01,2.5627e+01
3743.19,5.7039e+01,2.5744e+01
3743.97,5.8874e+01,2.5612e+01
3744.74,6.4178e+01,2.5470e+01
3745.51,6.6127e+01,2.5526e+01
3746.29,3.5294e+01,2.5394e+01
3747.06,6.6854e+01,2.5458e+01
3747.84,4.3458e+01,2.5153e+01
3748.61,2.7080e+01,2.5077e+01
3749.39,1.8613e+01,2.5166e+01
3750.16,-3.2158e+01,2.5015e+01
3750.94,3.4186e+00,2.5151e+01
3751.71,4.2043e+01,2.4819e+01
3752.48,5.5221e+01,2.4985e+01
3753.26,2.7301e+01,2.5009e+01
3754.03,-1.6167e+01,2.5060e+01
3754.81,7.9855e+01,2.5007e+01
3755.58,3.5571e+01,2.5028e+01
3756.36,5.5856e+01,2.4927e+01
3757.13,2.8677e+01,2.4392e+01
3757.91,3.2743e+01,2.4226e+01
3758.68,2.8091e+01,2.4097e+01
3759.46,2.8563e+01,2.4090e+01
3760.23,1.0125e+01,2.4059e+01
3761.00,3.3811e+00,2.4133e+01
3761.78,3.4968e+01,2.4031e+01
3762.55,3.9045e+01,2.3850e+01
3763.33,-3.5751e+00,2.3678e+01
3764.10,3.4309e+01,2.5176e+01
3764.88,3.6370e+01,2.5578e+01
3765.65,9.8288e+01,2.4997e+01
3766.43,5.0786e+01,2.3597e+01
3767.20,-5.5338e+00,2.3522e+01
3767.97,6.2277e+01,2.3517e+01
3768.75,8.3348e+01,2.3674e+01
3769.52,9.2325e+01,2.3701e+01
3770.30,7.3851e+01,2.3422e+01
3771.07,2.6526e+01,2.3431e+01
3771.85,1.0230e+01,2.3573e+01
3772.62,7.0821e+01,2.3213e+01
3773.40,6.4676e+01,2.3329e+01
3774.17,6.8623e+01,2.3167e+01
3774.95,9.3715e+01,2.3079e+01
3775.72,5.8089e+01,2.2979e+01
3776.49,-1.2170e+01,2.3003e+01
3777.27,4.6768e+00,2.4261e+01
3778.04,5.8202e+00,2.5757e+01
3778.82,3.8909e+01,2.5913e+01
3779.59,6.1728e+00,2.2793e+01
3780.37,4.6904e+01,2.2792e+01
3781.14,7.2952e+01,2.2678e+01
3781.92,7.6543e+01,2.2618e+01
3782.69,9.3784e+01,2.2495e+01
3783.46,4.0415e+01,2.2335e+01
3784.24,2.7739e+01,2.2522e+01
3785.01,4.8950e+01,2.2228e+01
3785.79,1.2490e+01,2.1937e+01
3786.56,6.3113e+01,2.1730e+01
3787.34,5.2575e+01,2.1746e+01
3788.11,3.0397e+01,2.1902e+01
3788.89,3.9676e+01,2.1608e+01
3789.66,-2.3289e+01,2.1486e+01
3790.44,1.0663e+01,2.1525e+01
3791.21,2.2467e+01,2.1479e+01
3791.98,6.0410e+01,2.1429e+01
3792.76,1.0347e+02,2.1391e+01
3793.53,6.6363e+01,2.1252e+01
3794.31,4.3584e+01,2.1256e+01
3795.08,9.7329e+01,2.1151e+01
3795.86,1.5729e+00,2.0932e+01
3796.63,4.7573e+00,2.0756e+01
3797.41,5.6385e+01,2.1779e+01
3798.18,6.6623e+00,2.1806e+01
3798.95,-2.5070e+00,2.2201e+01
3799.73,6.9412e+01,2.2979e+01
3800.50,5.1980e+01,2.3070e+01
3801.28,4.5680e+01,2.2213e+01
3802.05,5.3770e+01,2.0953e+01
3802.83,6.8336e+01,2.0574e+01
3803.60,1.0390e+02,2.0326e+01
3804.38,9.9977e+01,2.0291e+01
3805.15,5.6012e+01,2.0117e+01
3805.92,1.2253e+01,2.0049e+01
3806.70,4.2806e+01,2.0018e+01
3807.47,4.4841e+01,1.9926e+01
3808.25,4.9934e+01,1.9803e+01
3809.02,1.2649e+02,1.9765e+01
3809.80,4.7714e+01,1.9824e+01
3810.57,5.6748e+01,1.9854e+01
3811.35,1.4709e+01,1.9786e+01
3812.12,-2.0433e+00,1.9720e+01
3812.90,2.3084e+01,1.9590e+01
3813.67,1.4445e+01,1.9521e+01
3814.44,1.7065e+01,1.9353e+01
3815.22,4.1332e+01,1.9057e+01
3815.99,6.3452e+00,1.8832e+01
3816.77,3.9377e+01,1.9082e+01
3817.54,4.4387e+01,1.9038e+01
3818.32,2.7119e+01,1.8999e+01
3819.09,5.0372e+01,1.8974e+01
3819.87,1.3303e+01,1.8841e+01
3820.64,2.8102e+01,1.8784e+01
3821.41,-4.8976e+00,1.9003e+01
3822.19,-4.6453e+01,1.9054e+01
3822.96,2.4992e+01,1.9058e+01
3823.74,2.2674e+01,1.8765e+01
3824.51,-1.6357e+01,1.8623e+01
3825.29,8.0387e+00,1.8454e+01
3826.06,2.7717e+01,1.8294e+01
3826.84,1.8538e+01,1.8194e+01
3827.61,3.1296e+01,1.8410e+01
3828.39,1.8530e+01,1.8401e+01
3829.16,1.4350e+01,1.8697e+01
3829.93,5.1268e+01,1.8750e+01
3830.71,5.6656e+01,1.8666e+01
3831.48,1.0411e+01,1.8489e+01
3832.26,4.3431e+01,1.8121e+01
3833.03,2.2603e+01,1.8097e+01
3833.81,2.5213e+01,1.8100e+01
3834.58,-4.9067e+00,1.7994e+01
3835.36,1.0264e+01,1.7911e+01
3836.13,5.7459e+01,1.7843e+01
3836.90,3.0412e+01,1.7770e+01
3837.68,3.8817e+01,1.7744e+01
3838.45,7.2423e+01,1.7692e+01
3839.23,6.1105e+01,1.7705e+01
3840.00,2.4166e+01,1.7639e+01
3840.78,5.5598e+01,1.7366e+01
3841.55,3.6777e+01,1.7448e+01
3842.33,2.4241e+01,1.7585e+01
3843.10,4.3189e+01,1.7485e+01
3843.88,7.8108e+01,1.7521e+01
3844.65,4.3193e+01,1.7480e+01
3845.42,4.6424e+01,1.7551e+01
3846.20,6.8436e+01,1.7467e+01
3846.97,9.2347e+01,1.7536e+01
3847.75,5.0220e+01,1.7541e+01
3848.52,-1.6326e-02,1.7363e+01
3849.30,2.3950e+01,1.7337e+01
3850.07,-2.7703e+00,1.7175e+01
3850.85,3.5767e+01,1.7235e+01
3851.62,1.2605e+01,1.7231e+01
3852.39,4.2297e+01,1.7225e+01
3853.17,4.1634e+01,1.7275e+01
3853.94,6.3565e+01,1.8452e+01
3854.72,4.1732e+01,1.8171e+01
3855.49,9.5413e+01,1.7628e+01
3856.27,8.8220e+01,1.7386e+01
3857.04,9.4880e+01,1.6828e+01
3857.82,6.2609e+01,1.6673e+01
3858.59,3.4109e+01,1.6609e+01
3859.37,3.5069e+01,1.6545e+01
3860.14,-2.0794e+00,1.6661e+01
3860.91,-2.4227e-01,1.6636e+01
3861.69,7.5868e+01,1.6655e+01
3862.46,1.5311e+01,1.6850e+01
3863.24,3.3092e+00,1.6722e+01
3864.01,6.1299e+01,1.6675e+01
3864.79,3.4275e+01,1.6539e+01
3865.56,1.6887e+01,1.6670e+01
3866.34,3.3106e+01,1.6874e+01
3867.11,2.1646e+01,1.6877e+01
3867.88,4.6826e+01,1.6766e+01
3868.66,5.2279e+01,1.6457e+01
3869.43,6.4390e+01,1.6427e+01
3870.21,2.2677e+01,1.6137e+01
3870.98,2.1893e+01,1.6073e+01
3871.76,2.7033e+01,1.6066e+01
3872.53,6.8822e+01,1.6116e+01
3873.31,3.7356e+01,1.5972e+01
3874.08,1.8523e+01,1.6080e+01
3874.85,5.2954e+01,1.6115e+01
3875.63,3.9526e+01,1.6134e+01
3876.40,5.9706e+01,1.6142e+01
3877.18,5.0466e+01,1.5975e+01
3877.95,3.7755e+01,1.5779e+01
3878.73,4.9865e+01,1.5787e+01
3879.50,3.3455e+01,1.5797e+01
3880.28,2.6799e+01,1.5829e+01
3881.05,6.9191e+00,1.5660e+01
3881.83,-5.0059e+00,1.5666e+01
3882.60,4.4393e+01,1.5571e+01
3883.37,3.2775e+01,1.5594e+01
3884.15,1.4667e+01,1.5644e+01
3884.92,3.6850e+01,1.5704e+01
3885.70,4.2277e+01,1.5524e+01
3886.47,5.7033e+01,1.5440e+01
3887.25,3.3162e+01,1.5447e+01
3888.02,3.6414e+01,1.5405e+01
3888.80,8.6806e+01,1.5348e+01
3889.57,5.6991e+01,1.5395e+01
3890.34,5.8789e+01,1.5336e+01
3891.12,5.2466e+01,1.5339e+01
3891.89,3.6210e+01,1.5379e+01
3892.67,5.0012e+01,1.5371e+01
3893.44,5.9913e+01,1.5347e+01
3894.22,3.1119e+01,1.5319e+01
3894.99,-9.7663e-02,1.5207e+01
3895.77,2.2159e+00,1.5192e+01
3896.54,6.2380e+00,1.5207e+01
3897.32,2.9967e+01,1.5284e+01
3898.09,2.6531e+01,1.5242e+01
3898.86,3.8277e+00,1.5183e+01
3899.64,4.2382e+01,1.5121e+01
3900.41,4.5386e+01,1.5135e+01
3901.19,7.4289e+01,1.5188e+01
3901.96,4.5024e+01,1.5211e+01
3902.74,8.5776e+01,1.5174e+01
3903.51,5.7737e+01,1.4999e+01
3904.29,2.6049e+01,1.5102e+01
3905.06,4.4271e+00,1.5145e+01
3905.83,8.7567e+00,1.5462e+01
3906.61,2.1830e+01,1.5096e+01
3907.38,2.1003e+01,1.4957e+01
3908.16,1.9648e+01,1.5063e+01
3908.93,2.3063e+01,1.5310e+01
3909.71,-1.5864e+01,1.5132e+01
3910.48,2.0829e+01,1.5065e+01
3911.26,4.9427e+01,1.5174e+01
3912.03,6.1280e+01,1.5135e+01
3912.81,3.2653e+01,1.5101e+01
3913.58,-5.9560e+00,1.4979e+01
3914.35,3.9564e+01,1.5064e+01
3915.13,5.1689e+01,1.4967e+01
3915.90,5.7273e+01,1.4953e+01
3916.68,5.0802e+01,1.4720e+01
3917.45,3.8729e+01,1.4733e+01
3918.23,1.5975e+01,1.4820e+01
3919.00,4.2298e+01,1.4741e+01
3919.78,4.3973e+01,1.4504e+01
3920.55,3.9395e+01,1.4478e+01
3921.32,3.0487e+01,1.4600e+01
3922.10,3.1867e+00,1.4422e+01
3922.87,3.0125e+01,1.4314e+01
3923.65,7.6493e+00,1.4399e+01
3924.42,5.8159e+01,1.4338e+01
3925.20,2.1268e+01,1.4287e+01
3925.97,-3.4221e+00,1.4216e+01
3926.75,4.9597e+01,1.4165e+01
3927.52,2.9532e+01,1.4124e+01
3928.29,5.7686e+01,1.4010e+01
3929.07,3.7908e+01,1.3951e+01
3929.84,1.2776e+01,1.3945e+01
3930.62,-6.2638e-01,1.3919e+01
3931.39,4.0477e+01,1.3818e+01
3932.17,3.2233e+01,1.3548e+01
3932.94,-1.8944e+00,1.3497e+01
3933.72,1.0755e+01,1.3546e+01
3934.49,1.8150e+01,1.3488e+01
3935.27,-1.6120e+00,1.3449e+01
3936.04,4.6675e+00,1.3538e+01
3936.81,2.3552e+01,1.3592e+01
3937.59,4.4443e+01,1.3581e+01
3938.36,3.3749e+01,1.3515e+01
3939.14,3.3555e+01,1.3734e+01
3939.91,6.1612e+01,1.4626e+01
3940.69,7.9469e+01,1.4128e+01
3941.46,4.9363e+01,1.3845e+01
3942.24,2.5342e+00,1.3754e+01
3943.01,5.9722e+01,1.3687e+01
3943.78,4.6817e+01,1.3675e+01
3944.56,2.0540e+01,1.3687e+01
3945.33,2.1745e+01,1.3684e+01
3946.11,5.8228e+01,1.3707e+01
3946.88,2.8117e+01,1.3652e+01
3947.66,1.7404e+01,1.3557e+01
3948.43,-5.0032e+00,1.3573e+01
3949.21,1.9039e+01,1.3632e+01
3949.98,2.1353e+01,1.3655e+01
3950.76,1.2443e+01,1.3656e+01
3951.53,3.5656e+01,1.3539e+01
3952.30,5.1495e+01,1.3557e+01
3953.08,3.4935e+01,1.3571e+01
3953.85,4.4926e+01,1.3434e+01
3954.63,1.6812e+01,1.3475e+01
3955.40,4.0455e+01,1.3490e+01
3956.18,2.5614e+01,1.3397e+01
3956.95,8.1975e+00,1.3376e+01
3957.73,2.8254e+01,1.3344e+01
3958.50,4.8341e+01,1.3367e+01
3959.27,4.8619e+01,1.3364e+01
3960.05,4.8927e+00,1.3329e+01
3960.82,4.1513e+01,1.3193e+01
3961.60,3.3595e+01,1.3113e+01
3962.37,3.8544e+01,1.3020e+01
3963.15,1.3687e+01,1.2960e+01
3963.92,4.8565e+00,1.2948e+01
3964.70,1.7335e+01,1.2892e+01
3965.47,1.3135e+01,1.2744e+01
3966.25,4.7909e+01,1.2684e+01
3967.02,5.0271e+01,1.2947e+01
3967.79,1.3606e+01,1.3204e+01
3968.57,1.0260e+01,1.2478e+01
3969.34,1.9552e+01,1.2505e+01
3970.12,2.4935e+01,1.2531e+01
3970.89,3.2063e+01,1.2545e+01
3971.67,1.6354e+01,1.2533e+01
3972.44,2.4435e+01,1.2586e+01
3973.22,4.0366e+01,1.2640e+01
3973.99,2.5499e+01,1.2644e+01
3974.76,1.4051e+01,1.2696e+01
3975.54,8.5914e+00,1.2733e+01
3976.31,1.9909e+01,1.2723e+01
3977.09,2.1148e+01,1.2785e+01
3977.86,3.0993e+01,1.2809e+01
3978.64,9.6392e+00,1.2675e+01
3979.41,-2.2283e+01,1.2754e+01
3980.19,6.3249e+00,1.2949e+01
3980.96,4.9553e+01,1.3289e+01
3981.74,-9.5926e+00,1.2846e+01
3982.51,2.0213e+01,1.2668e+01
3983.28,6.0258e+01,1.2636e+01
3984.06,-3.1710e+00,1.2623e+01
3984.83,-1.2229e+00,1.2648e+01
3985.61,3.3361e+01,1.2684e+01
3986.38,4.0220e+01,1.2636e+01
3987.16,4.4492e+01,1.2624e+01
3987.93,5.2034e+01,1.2621e+01
3988.71,4.3868e+01,1.2741e+01
3989.48,2.8462e+01,1.2859e+01
3990.25,1.7233e+01,1.2699e+01
3991.03,1.1088e+01,1.2497e+01
3991.80,3.2531e+01,1.2476e+01
3992.58,1.8310e+01,1.2586e+01
3993.35,2.4275e+01,1.2686e+01
3994.13,1.5822e+01,1.3043e+01
3994.90,-2.1223e-01,1.3122e+01
3995.68,2.4990e+01,1.2947e+01
3996.45,5.0436e+01,1.2602e+01
3997.22,4.0763e+01,1.2449e+01
3998.00,1.6781e+01,1.2382e+01
3998.77,5.7670e+01,1.2488e+01
3999.55,2.4331e+01,1.2396e+01
4000.32,2.2650e+01,1.2381e+01
4001.10,3.2269e+00,1.2320e+01
4001.87,1.7876e+01,1.2433e+01
4002.65,3.5043e+01,1.2370e+01
4003.42,2.3932e+01,1.2419e+01
4004.20,7.0878e+00,1.2259e+01
4004.97,2.0588e+01,1.2153e+01
4005.74,-2.6731e+00,1.2154e+01
4006.52,4.7789e+01,1.2203e+01
4007.29,1.4465e+01,1.2230e+01
4008.07,3.4073e+01,1.2275e+01
4008.84,2.9906e+01,1.2232e+01
4009.62,2.8263e+01,1.2196e+01
4010.39,3.5579e+00,1.2298e+01
4011.17,5.3655e+01,1.2176e+01
4011.94,3.9252e+01,1.2184e+01
4012.71,3.0128e+01,1.2181e+01
4013.49,1.8113e+01,1.2189e+01
