Wavelength,Flux,Error
3664.97,3.1901e+01,3.5802e+01
3665.75,3.0400e+01,3.6050e+01
3666.52,4.9012e+01,3.6145e+01
3667.29,5.5285e+01,3.6294e+01
3668.07,-5.7681e+00,3.5968e+01
3668.84,6.4510e+00,3.5962e+01
3669.62,6.5114e+01,3.5822e+01
3670.39,5.4739e+01,3.5549e+01
3671.17,5.1248e+01,3.5568e+01
3671.94,7.7160e+01,3.5133e+01
3672.72,3.9679e+01,3.5086e+01
3673.49,3.5597e+01,3.5099e+01
3674.27,-5.2552e-01,3.4979e+01
3675.04,-1.0895e+01,3.5066e+01
3675.81,1.5231e+01,3.4441e+01
3676.59,2.6335e+01,3.4595e+01
3677.36,-7.9711e+00,3.6423e+01
3678.14,-9.8046e+02,3.8002e+01
3678.91,-1.7213e+03,3.9621e+01
3679.69,-1.7674e+03,4.0407e+01
3680.46,-7.8032e+02,3.6939e+01
3681.24,-1.7156e+02,3.4376e+01
3682.01,3.0676e+01,3.3678e+01
3682.79,2.2723e+01,3.3808e+01
3683.56,5.1868e+01,3.3775e+01
3684.33,7.6482e+01,3.3190e+01
3685.11,1.2985e+01,3.3371e+01
3685.88,-7.3912e-01,3.3478e+01
3686.66,4.7402e+01,3.2782e+01
3687.43,4.7517e+01,3.1760e+01
3688.21,3.8008e+01,3.1980e+01
3688.98,1.2702e+01,3.2637e+01
3689.76,8.2014e+00,3.2445e+01
3690.53,3.7322e+01,3.2030e+01
3691.30,4.3429e+01,3.1809e+01
3692.08,4.2120e+01,3.1588e+01
3692.85,3.7287e+01,3.1979e+01
3693.63,2.1841e+01,3.1785e+01
3694.40,-1.2268e+00,3.1455e+01
3695.18,-1.0175e+01,3.1698e+01
3695.95,-4.7497e+00,3.2237e+01
3696.73,2.7227e+01,3.3898e+01
3697.50,8.1031e+01,3.3659e+01
3698.28,2.0365e+01,3.1255e+01
3699.05,2.6110e+00,3.1165e+01
3699.82,-2.1535e+00,3.1129e+01
3700.60,1.0342e+01,3.0966e+01
3701.37,2.0536e+01,3.1028e+01
3702.15,2.0186e+01,3.0951e+01
3702.92,4.3212e+01,3.1287e+01
3703.70,5.8266e+01,3.0396e+01
3704.47,4.7237e+01,2.9883e+01
3705.25,-1.9761e+01,2.9901e+01
3706.02,2.6931e+01,2.9985e+01
3706.80,5.5756e+01,3.6167e+01
3707.57,4.8631e+01,3.9664e+01
3708.34,1.8593e+01,3.4696e+01
3709.12,5.4766e+01,3.0844e+01
3709.89,6.5055e+01,2.9456e+01
3710.67,1.7033e+01,2.8997e+01
3711.44,3.1272e+01,2.9093e+01
3712.22,1.7473e+01,2.8981e+01
3712.99,3.6246e+01,2.8983e+01
3713.77,4.9289e+01,2.8921e+01
3714.54,8.3916e+01,2.8803e+01
3715.31,5.9851e+01,2.8940e+01
3716.09,4.0091e+01,2.8902e+01
3716.86,1.1820e+01,2.8538e+01
3717.64,3.0565e+01,2.8484e+01
3718.41,4.8734e+01,2.8620e+01
3719.19,-1.0556e+01,2.8159e+01
3719.96,1.3195e+01,2.7899e+01
3720.74,8.3052e+01,2.7906e+01
3721.51,5.6985e+01,2.7870e+01
3722.29,2.4765e+01,2.8058e+01
3723.06,1.8371e+01,2.8070e+01
3723.83,-2.4519e+00,2.7878e+01
3724.61,3.6146e+01,2.7700e+01
3725.38,5.1137e+01,2.7722e+01
3726.16,2.3512e+01,2.7510e+01
3726.93,2.7919e+01,2.7299e+01
3727.71,7.4538e+00,2.7201e+01
3728.48,-6.2427e+00,2.7136e+01
3729.26,1.8531e+01,2.7048e+01
3730.03,3.9087e+01,2.6980e+01
3730.81,9.8674e+00,2.7817e+01
3731.58,3.8798e+01,2.6931e+01
3732.35,5.2971e+01,2.6893e+01
3733.13,1.6071e+01,2.6944e+01
3733.90,3.5449e+01,2.6911e+01
3734.68,2.3438e+01,2.6810e+01
3735.45,3.3318e+01,2.6764e+01
3736.23,1.9364e+01,2.6602e+01
3737.00,1.6820e+01,2.6603e+01
3737.78,6.8390e+00,2.6958e+01
3738.55,-8.0432e+00,2.8663e+01
3739.32,7.1857e+00,2.6610e+01
3740.10,4.4078e-01,2.6053e+01
3740.87,1.6317e+00,2.5692e+01
3741.65,3.5240e+01,2.5482e+01
3742.42,1.4015e+01,2.5434e+01
3743.20,3.8063e+01,2.5240e+01
3743.97,3.6218e+01,2.5018e+01
3744.75,2.7181e+01,2.5138e+01
3745.52,2.7052e+01,2.5219e+01
3746.30,1.1880e+01,2.5076e+01
3747.07,-6.1495e+00,2.5016e+01
3747.84,9.1138e+00,2.5036e+01
3748.62,3.4892e+01,2.4946e+01
3749.39,5.6132e+01,2.4744e+01
3750.17,2.0551e+01,2.4680e+01
3750.94,-1.0483e+01,2.4515e+01
3751.72,1.2170e+01,2.4422e+01
3752.49,2.5914e+01,2.4386e+01
3753.27,5.1447e+00,2.4305e+01
3754.04,2.7668e+01,2.4222e+01
3754.82,2.7758e+01,2.4157e+01
3755.59,1.9543e+01,2.3945e+01
3756.36,3.5110e+01,2.4047e+01
3757.14,3.3183e+01,2.4011e+01
3757.91,5.3110e+01,2.3707e+01
3758.69,5.0935e+00,2.3712e+01
3759.46,2.3387e+01,2.3758e+01
3760.24,5.1289e+01,2.3444e+01
3761.01,5.4626e+01,2.3252e+01
3761.79,-1.2360e+01,2.3327e+01
3762.56,-4.7091e+00,2.3409e+01
3763.33,2.0473e+01,2.3307e+01
3764.11,3.5506e+01,2.3306e+01
3764.88,4.1019e+01,2.3255e+01
3765.66,2.2403e+01,2.2999e+01
3766.43,4.1077e+01,2.2838e+01
3767.21,3.5902e+01,2.2864e+01
3767.98,2.8207e+01,2.2902e+01
3768.76,4.7944e+01,2.2828e+01
3769.53,1.3160e+00,2.2884e+01
3770.31,3.9310e+01,2.2683e+01
3771.08,6.4751e+01,2.2749e+01
3771.85,3.5288e+01,2.2481e+01
3772.63,-7.0479e+00,2.2332e+01
3773.40,2.4912e+01,2.2275e+01
3774.18,3.0520e+01,2.2200e+01
3774.95,6.3039e+00,2.2125e+01
3775.73,2.3366e+01,2.2107e+01
3776.50,1.4315e+01,2.2078e+01
3777.28,3.6177e+01,2.1966e+01
3778.05,8.3139e+00,2.2012e+01
3778.82,9.3423e+00,2.2105e+01
3779.60,2.0031e+01,2.2083e+01
3780.37,5.3425e+01,2.1822e+01
3781.15,4.3522e+01,2.1805e+01
3781.92,4.0292e+01,2.1709e+01
3782.70,3.8983e+00,2.1626e+01
3783.47,2.2016e+01,2.1448e+01
3784.25,4.5880e+01,2.1407e+01
3785.02,4.2064e+01,2.1229e+01
3785.80,2.0444e+01,2.1998e+01
3786.57,3.4307e+01,2.2996e+01
3787.34,2.4085e+01,2.2998e+01
3788.12,9.0909e+00,2.2557e+01
3788.89,2.3231e+01,2.1857e+01
3789.67,3.9085e+01,2.1085e+01
3790.44,1.7764e+01,2.0995e+01
3791.22,3.2365e+01,2.0950e+01
3791.99,2.9734e+01,2.0876e+01
3792.77,1.5143e+01,2.0641e+01
3793.54,5.0558e+01,2.0566e+01
3794.32,5.5792e+01,2.0336e+01
3795.09,4.8524e+01,2.0320e+01
3795.86,4.6704e+01,2.0248e+01
3796.64,4.0491e+01,2.0122e+01
3797.41,3.5666e+01,1.9968e+01
3798.19,4.2064e+01,1.9841e+01
3798.96,3.9325e+01,1.9720e+01
3799.74,8.8060e+00,1.9732e+01
3800.51,3.0320e+01,1.9825e+01
3801.29,4.2357e+01,1.9899e+01
3802.06,3.5770e+01,1.9978e+01
3802.83,1.1802e+01,1.9837e+01
3803.61,7.6849e+00,1.9873e+01
3804.38,1.2877e+01,1.9666e+01
3805.16,2.5244e+01,1.9671e+01
3805.93,4.6717e+01,1.9605e+01
3806.71,3.3962e+01,1.9692e+01
3807.48,3.6795e+01,1.9497e+01
3808.26,1.9093e+01,1.9332e+01
3809.03,4.1783e+01,1.9243e+01
3809.81,3.5044e+01,1.9238e+01
3810.58,3.7684e+01,1.9421e+01
3811.35,1.2955e+01,1.9304e+01
3812.13,9.2244e+00,1.9070e+01
3812.90,2.9202e+01,1.9016e+01
3813.68,1.3482e+01,1.8901e+01
3814.45,1.2558e+01,1.8939e+01
3815.23,4.9308e+01,1.8919e+01
3816.00,4.1710e+01,1.8831e+01
3816.78,1.1653e+01,1.8650e+01
3817.55,2.3869e+01,1.8564e+01
3818.33,2.1976e+01,1.8539e+01
3819.10,3.3102e+01,1.8494e+01
3819.87,1.8362e+01,1.8478e+01
3820.65,1.9085e+01,1.8319e+01
3821.42,4.2908e+01,1.8253e+01
3822.20,3.5324e+01,1.8151e+01
3822.97,1.4549e+01,1.8196e+01
3823.75,1.7339e+01,1.8170e+01
3824.52,4.1192e+01,1.7974e+01
3825.30,2.5588e+01,1.7788e+01
3826.07,2.2792e+00,1.7668e+01
3826.84,3.1684e+01,1.7583e+01
3827.62,4.0188e+01,1.7666e+01
3828.39,2.2689e+01,1.7583e+01
3829.17,3.7700e+01,1.7681e+01
3829.94,2.6377e+01,1.7618e+01
3830.72,1.6482e+01,1.7445e+01
3831.49,3.1441e+01,1.7531e+01
3832.27,1.4041e+01,1.7518e+01
3833.04,7.4122e+00,1.7312e+01
3833.82,2.4714e+01,1.7270e+01
3834.59,3.9383e+01,1.7199e+01
3835.36,5.6803e+01,1.7164e+01
3836.14,4.4482e+01,1.7417e+01
3836.91,7.2971e+00,1.7890e+01
3837.69,3.4863e+01,1.7754e+01
3838.46,2.3646e+01,1.6947e+01
3839.24,1.6434e+01,1.6980e+01
3840.01,3.3245e+01,1.7004e+01
3840.79,2.0716e+01,1.6834e+01
3841.56,1.9091e+01,1.6841e+01
3842.34,3.2696e+01,1.7008e+01
3843.11,4.0863e+00,1.6898e+01
3843.88,1.7866e+01,1.6930e+01
3844.66,1.4162e+01,1.6927e+01
3845.43,8.7331e+00,1.6933e+01
3846.21,2.8374e+01,1.6944e+01
3846.98,1.3041e+01,1.6808e+01
3847.76,2.6707e+01,1.6700e+01
3848.53,3.6557e+01,1.6708e+01
3849.31,2.3525e+01,1.6665e+01
3850.08,2.4336e+01,1.6576e+01
3850.85,2.3437e+01,1.6650e+01
3851.63,4.0946e+01,1.6676e+01
3852.40,5.8772e+00,1.6577e+01
3853.18,1.5179e+01,1.6654e+01
3853.95,2.3397e+01,1.7449e+01
3854.73,2.8701e+01,1.8645e+01
3855.50,1.5052e+01,1.8230e+01
3856.28,2.3447e+01,1.6491e+01
3857.05,3.4135e+01,1.6477e+01
3857.83,2.9328e+01,1.6498e+01
3858.60,3.6570e+01,1.6501e+01
3859.37,3.0661e+01,1.6346e+01
3860.15,3.4306e+01,1.6297e+01
3860.92,3.2606e+01,1.6210e+01
3861.70,2.3705e+01,1.6277e+01
3862.47,4.2005e+01,1.6257e+01
3863.25,3.1644e+01,1.6084e+01
3864.02,3.8211e+01,1.6100e+01
3864.80,2.6457e+01,1.6107e+01
3865.57,4.8909e+01,1.6021e+01
3866.35,1.4602e+01,1.6147e+01
3867.12,1.3486e+01,1.6021e+01
3867.89,3.9862e+01,1.5855e+01
3868.67,3.9464e+01,1.5906e+01
3869.44,4.3187e+01,1.5925e+01
3870.22,2.3404e+01,1.6062e+01
3870.99,3.8000e+01,1.5843e+01
3871.77,3.0837e+01,1.5715e+01
3872.54,2.1699e+01,1.5798e+01
3873.32,1.0551e+01,1.5757e+01
3874.09,3.0639e+01,1.5597e+01
3874.86,3.5338e+01,1.5641e+01
3875.64,3.0970e+01,1.5535e+01
3876.41,2.9478e+01,1.5566e+01
3877.19,2.6307e+01,1.5480e+01
3877.96,-2.6848e+00,1.5348e+01
3878.74,3.6197e+01,1.5471e+01
3879.51,1.7952e+01,1.5394e+01
3880.29,2.4582e+01,1.5450e+01
3881.06,4.3615e+01,1.5504e+01
3881.84,1.8208e+01,1.5268e+01
3882.61,-3.5103e-01,1.5344e+01
3883.38,5.2672e+01,1.5297e+01
3884.16,2.0388e+01,1.5100e+01
3884.93,1.9792e+01,1.5071e+01
3885.71,1.0925e+01,1.5040e+01
3886.48,1.0514e+01,1.5067e+01
3887.26,2.7367e+01,1.5080e+01
3888.03,3.1031e+01,1.4906e+01
3888.81,3.6890e+01,1.4961e+01
3889.58,2.6140e+01,1.5007e+01
3890.35,3.6011e+01,1.4897e+01
3891.13,2.9173e+01,1.4757e+01
3891.90,1.7428e+01,1.4725e+01
3892.68,2.8614e+01,1.4714e+01
3893.45,3.3583e+01,1.4798e+01
3894.23,2.1561e+01,1.4799e+01
3895.00,2.7183e+01,1.4708e+01
3895.78,4.0001e+01,1.4533e+01
3896.55,1.5114e+01,1.4634e+01
3897.33,1.5692e+01,1.4694e+01
3898.10,2.6357e+01,1.4656e+01
3898.87,4.0578e+01,1.4710e+01
3899.65,4.8468e+01,1.4704e+01
3900.42,3.8912e+01,1.4599e+01
3901.20,3.3944e+01,1.4494e+01
3901.97,2.5235e+01,1.4418e+01
3902.75,2.9336e+01,1.4434e+01
3903.52,1.9160e+01,1.4470e+01
3904.30,2.2301e+01,1.4319e+01
3905.07,2.8354e+01,1.4222e+01
3905.85,1.1751e+01,1.4130e+01
3906.62,1.1630e+01,1.4042e+01
3907.39,2.7534e+01,1.4017e+01
3908.17,2.6412e+01,1.3927e+01
3908.94,3.1571e+01,1.3913e+01
3909.72,1.1995e+01,1.3954e+01
3910.49,1.0962e+01,1.3967e+01
3911.27,2.0851e+01,1.3869e+01
3912.04,1.8253e+01,1.3837e+01
3912.82,3.1735e+01,1.3912e+01
3913.59,3.4319e+01,1.3895e+01
3914.36,1.5121e+01,1.3829e+01
3915.14,3.0363e+00,1.3792e+01
3915.91,2.1636e+01,1.3807e+01
3916.69,1.9461e+01,1.3687e+01
3917.46,2.0510e+01,1.3683e+01
3918.24,4.8239e+00,1.3626e+01
3919.01,-6.6247e+00,1.3590e+01
3919.79,1.1608e+01,1.3578e+01
3920.56,1.4324e+01,1.3658e+01
3921.34,4.5181e+01,1.4056e+01
3922.11,3.0812e+01,1.4271e+01
3922.88,1.9011e+01,1.4171e+01
3923.66,1.8863e+01,1.4085e+01
3924.43,3.4519e+01,1.3799e+01
3925.21,1.0795e+01,1.3597e+01
3925.98,1.1597e+01,1.3634e+01
3926.76,1.5756e+01,1.3589e+01
3927.53,3.1864e+01,1.3570e+01
3928.31,2.2366e+01,1.3543e+01
3929.08,4.1347e+01,1.3575e+01
3929.86,3.2952e+01,1.3613e+01
3930.63,5.1029e+01,1.3605e+01
3931.40,3.7025e+01,1.3620e+01
3932.18,4.6169e+01,1.3639e+01
3932.95,2.9285e+01,1.3454e+01
3933.73,3.6473e+01,1.3425e+01
3934.50,5.1180e+01,1.3448e+01
3935.28,4.4490e+01,1.3370e+01
3936.05,3.4641e+01,1.3313e+01
3936.83,3.2466e+01,1.3200e+01
3937.60,2.1190e+01,1.3103e+01
3938.37,3.2886e+01,1.3200e+01
3939.15,1.7832e+01,1.3168e+01
3939.92,2.2997e+01,1.3201e+01
3940.70,1.2753e+01,1.3198e+01
3941.47,4.0255e+00,1.3074e+01
3942.25,2.6187e+01,1.3155e+01
3943.02,2.4386e+01,1.3239e+01
3943.80,2.8577e+01,1.3119e+01
3944.57,1.4092e+01,1.3080e+01
3945.35,1.6135e+01,1.3127e+01
3946.12,3.3039e+01,1.3062e+01
3946.89,2.0908e+01,1.2969e+01
3947.67,1.6843e+01,1.3142e+01
3948.44,1.9195e+01,1.3137e+01
3949.22,3.4224e+01,1.3194e+01
3949.99,1.9545e+01,1.3245e+01
3950.77,2.1752e+01,1.3209e+01
3951.54,1.9397e+01,1.2953e+01
3952.32,3.6114e+01,1.3010e+01
3953.09,3.9746e+01,1.2966e+01
3953.87,4.2688e+01,1.2922e+01
3954.64,3.5848e+01,1.2840e+01
3955.41,1.5934e+01,1.2725e+01
3956.19,1.9539e+01,1.2760e+01
3956.96,2.3597e+01,1.2759e+01
3957.74,2.4868e+01,1.2766e+01
3958.51,2.8905e+01,1.2675e+01
3959.29,1.4726e+01,1.2681e+01
3960.06,3.2687e+01,1.2741e+01
3960.84,1.1996e+01,1.2608e+01
3961.61,2.1498e+01,1.2518e+01
3962.38,3.0303e+01,1.2563e+01
3963.16,1.0668e+01,1.2499e+01
3963.93,9.8487e+00,1.2495e+01
3964.71,2.4831e+01,1.2371e+01
3965.48,1.9402e+01,1.2465e+01
3966.26,2.3459e+01,1.2362e+01
3967.03,2.9482e+01,1.2357e+01
3967.81,2.7311e+01,1.2352e+01
3968.58,3.6781e+01,1.2276e+01
3969.36,8.2048e+00,1.2175e+01
3970.13,2.7885e+01,1.2257e+01
3970.90,3.2994e+01,1.2250e+01
3971.68,1.4019e+01,1.2225e+01
3972.45,3.2229e+01,1.2294e+01
3973.23,3.3534e+01,1.2246e+01
3974.00,2.4702e+01,1.2187e+01
3974.78,2.7447e+01,1.2212e+01
3975.55,1.9515e+01,1.2203e+01
3976.33,3.4233e+01,1.2188e+01
3977.10,2.1063e+01,1.2189e+01
3977.88,2.3277e+01,1.2154e+01
3978.65,2.6416e+01,1.2137e+01
3979.42,2.7116e+01,1.2010e+01
3980.20,2.2619e+01,1.2046e+01
3980.97,1.9769e+01,1.2051e+01
3981.75,3.0145e+01,1.2044e+01
3982.52,4.1660e+01,1.2128e+01
3983.30,2.3384e+01,1.2035e+01
3984.07,4.7916e+01,1.2030e+01
3984.85,2.8883e+01,1.1990e+01
3985.62,1.5921e+01,1.1902e+01
3986.39,2.5982e+01,1.1894e+01
3987.17,2.2903e+01,1.1887e+01
3987.94,3.6324e+01,1.1982e+01
3988.72,3.0749e+01,1.2104e+01
3989.49,2.1323e+01,1.1902e+01
3990.27,1.3741e+01,1.1920e+01
3991.04,2.1944e+01,1.1912e+01
3991.82,1.1853e+01,1.1825e+01
3992.59,1.5589e+01,1.1803e+01
3993.37,2.6335e+01,1.1782e+01
3994.14,3.2878e+01,1.1795e+01
3994.91,2.9083e+01,1.1693e+01
3995.69,3.1887e+01,1.2737e+01
3996.46,2.7048e+01,1.5168e+01
3997.24,2.0328e+01,1.5457e+01
3998.01,2.3650e+01,1.1758e+01
3998.79,3.4974e+01,1.1674e+01
3999.56,2.7387e+01,1.1615e+01
4000.34,2.0207e+01,1.1938e+01
4001.11,3.3541e+01,1.2453e+01
4001.88,1.3149e+01,1.2571e+01
4002.66,1.4711e+01,1.2606e+01
4003.43,6.5267e+00,1.2242e+01
4004.21,2.1993e+01,1.1982e+01
4004.98,3.5433e+01,1.1387e+01
4005.76,3.3504e+01,1.1315e+01
4006.53,2.5794e+01,1.1442e+01
4007.31,8.5872e+00,1.1427e+01
4008.08,2.5287e+01,1.1476e+01
4008.86,2.0778e+01,1.1490e+01
4009.63,1.4696e+01,1.1440e+01
4010.40,2.6811e+01,1.1358e+01
4011.18,1.7018e+01,1.1297e+01
4011.95,7.9186e+00,1.1270e+01
4012.73,3.2253e+01,1.1357e+01
4013.50,3.5648e+01,1.1297e+01
4014.28,2.2455e+01,1.1284e+01
4015.05,2.4401e+01,1.1202e+01
