Wavelength,Flux,Error
3630.17,2.9485e+01,8.7634e+00
3630.95,3.3804e+01,8.7139e+00
3631.72,4.6639e+01,8.6049e+00
3632.50,3.2065e+01,8.5370e+00
3633.27,2.3895e+01,8.6369e+00
3634.05,3.8280e+01,8.4902e+00
3634.82,3.8491e+00,8.6283e+00
3635.59,9.9622e+00,8.5064e+00
3636.37,1.2629e+01,8.7266e+00
3637.14,1.4382e+01,8.7313e+00
3637.92,4.4856e+01,8.6858e+00
3638.69,5.3314e+01,8.6560e+00
3639.47,1.3245e+01,8.7281e+00
3640.24,1.9668e+01,8.7623e+00
3641.02,7.1565e+00,8.7702e+00
3641.79,-3.7963e+00,8.6213e+00
3642.57,4.5761e+01,8.3893e+00
3643.34,1.2086e+01,8.2705e+00
3644.12,3.1975e+01,8.3988e+00
3644.89,5.6241e+01,8.3354e+00
3645.67,4.0785e+01,8.1579e+00
3646.44,2.6019e+01,8.1603e+00
3647.22,4.3721e+00,8.2364e+00
3647.99,1.0201e+01,8.1078e+00
3648.77,6.5998e+01,7.9482e+00
3649.54,1.8100e+01,8.1916e+00
3650.32,2.9844e+01,8.2922e+00
3651.09,4.4158e+01,8.1952e+00
3651.87,2.9174e+01,8.0641e+00
3652.64,3.7008e+01,8.0144e+00
3653.42,4.1741e+01,8.0741e+00
3654.19,2.5961e+01,7.9978e+00
3654.97,-8.7963e+00,7.9715e+00
3655.74,4.9185e+01,8.0154e+00
3656.52,3.1068e+01,7.9733e+00
3657.29,2.8135e+01,8.0181e+00
3658.06,4.3547e+01,7.9716e+00
3658.84,3.9441e+01,7.9378e+00
3659.61,2.7141e+01,7.8392e+00
3660.39,4.1656e+01,7.7233e+00
3661.16,3.0434e+01,7.7348e+00
3661.94,3.0940e+01,7.6994e+00
3662.71,3.2002e+01,7.7066e+00
3663.49,2.5906e+01,7.8035e+00
3664.26,3.8550e+01,7.7857e+00
3665.04,6.0453e+01,7.6498e+00
3665.81,3.8040e+01,7.5319e+00
3666.59,2.6768e+01,7.5248e+00
3667.36,-1.4725e+01,7.5875e+00
3668.14,-9.2752e+00,7.5838e+00
3668.91,1.3387e+01,7.4814e+00
3669.69,3.9223e+01,7.3665e+00
3670.46,4.0417e+01,7.3382e+00
3671.24,2.5063e+01,7.4158e+00
3672.01,1.2604e+01,7.3607e+00
3672.79,3.6553e+01,7.3133e+00
3673.56,3.6317e+01,7.1424e+00
3674.34,5.0366e+01,7.1613e+00
3675.11,8.1045e+00,7.2213e+00
3675.89,2.3928e+01,7.1890e+00
3676.66,4.0371e+01,7.1290e+00
3677.44,1.5275e+01,7.1144e+00
3678.21,3.1614e+01,7.0839e+00
3678.99,1.5922e+01,7.0373e+00
3679.76,5.4449e+01,6.9152e+00
3680.53,4.0732e+01,6.8836e+00
3681.31,3.5123e+01,6.9913e+00
3682.08,4.0289e+01,6.9851e+00
3682.86,2.2224e+01,7.0063e+00
3683.63,1.8214e+01,6.9671e+00
3684.41,2.5425e+01,6.9763e+00
3685.18,2.7732e+01,6.8829e+00
3685.96,1.1469e+01,6.8121e+00
3686.73,3.8970e+01,6.7560e+00
3687.51,4.0403e+01,6.6602e+00
3688.28,2.0249e+01,6.6451e+00
3689.06,1.9476e+01,6.6466e+00
3689.83,4.3554e+01,6.7192e+00
3690.61,1.7553e+01,6.7114e+00
3691.38,2.3456e+01,6.6950e+00
3692.16,2.2291e+01,6.7215e+00
3692.93,2.8201e+01,6.7297e+00
3693.71,3.2218e+01,6.6109e+00
3694.48,3.7073e+01,6.6130e+00
3695.26,5.9574e+01,6.6409e+00
3696.03,3.1469e+01,6.5934e+00
3696.81,2.5377e+01,6.5256e+00
3697.58,3.4181e+01,6.5057e+00
3698.36,1.3633e+01,6.4183e+00
3699.13,3.9154e+01,6.4499e+00
3699.91,2.7677e+01,6.4481e+00
3700.68,2.0631e+01,6.4625e+00
3701.46,2.3004e+01,6.4172e+00
3702.23,1.1663e+01,6.4598e+00
3703.00,1.5950e+01,6.4391e+00
3703.78,2.7336e+01,6.3083e+00
3704.55,7.0320e+00,6.1730e+00
3705.33,1.6310e+01,6.0930e+00
3706.10,4.3221e+01,6.0432e+00
3706.88,2.7988e+01,6.0306e+00
3707.65,1.5823e+01,5.9834e+00
3708.43,2.3199e+01,5.9138e+00
3709.20,3.9817e+01,5.8958e+00
3709.98,4.3160e+01,5.9647e+00
3710.75,8.7219e+00,6.0261e+00
3711.53,9.9522e+00,5.9761e+00
3712.30,3.6645e+01,5.9931e+00
3713.08,2.4479e+01,6.0702e+00
3713.85,4.0467e+01,6.1218e+00
3714.63,4.5350e+01,6.1372e+00
3715.40,2.8834e+01,6.0218e+00
3716.18,5.0763e+01,5.9701e+00
3716.95,2.1347e+01,5.8502e+00
3717.73,2.7611e+01,5.8940e+00
3718.50,3.2384e+01,5.7707e+00
3719.28,2.1018e+01,5.6016e+00
3720.05,3.2411e+01,5.4898e+00
3720.83,3.6500e+01,5.4711e+00
3721.60,1.0660e+01,5.4555e+00
3722.38,1.8326e+01,5.4316e+00
3723.15,3.1499e+01,5.5705e+00
3723.93,3.3964e+01,5.6679e+00
3724.70,3.4054e+01,5.7118e+00
3725.47,8.2642e+00,5.7418e+00
3726.25,1.9539e+01,5.6365e+00
3727.02,2.2943e+01,5.4775e+00
3727.80,3.1708e+01,5.4532e+00
3728.57,2.9295e+01,5.4939e+00
3729.35,2.7419e+01,5.5516e+00
3730.12,1.6977e+01,5.4977e+00
3730.90,3.0751e+01,5.4421e+00
3731.67,2.0313e+01,5.4449e+00
3732.45,2.8360e+01,5.3600e+00
3733.22,3.9153e+01,5.3356e+00
3734.00,2.5898e+01,5.4864e+00
3734.77,3.2255e+01,5.5074e+00
3735.55,4.2774e+01,5.5402e+00
3736.32,2.3960e+01,5.3127e+00
3737.10,3.3329e+01,5.1646e+00
3737.87,3.3773e+01,5.1384e+00
3738.65,2.3019e+01,5.1978e+00
3739.42,1.2707e+01,5.2215e+00
3740.20,1.8063e+01,5.2061e+00
3740.97,3.1718e+01,5.2500e+00
3741.75,4.5432e+01,5.2052e+00
3742.52,3.2651e+01,5.1692e+00
3743.30,3.4847e+01,5.1237e+00
3744.07,1.9771e+01,5.0507e+00
3744.85,2.3829e+01,5.0438e+00
3745.62,1.7878e+01,4.9619e+00
3746.40,1.5742e+01,4.8883e+00
3747.17,3.2720e+01,4.9312e+00
3747.94,2.4807e+01,4.9186e+00
3748.72,2.9229e+01,4.8068e+00
3749.49,1.6948e+01,4.7638e+00
3750.27,3.7578e+00,4.7960e+00
3751.04,1.2439e+01,4.8523e+00
3751.82,2.2938e+01,4.9176e+00
3752.59,1.5154e+01,4.9580e+00
3753.37,3.9055e+01,4.9290e+00
3754.14,7.1361e-01,4.9706e+00
3754.92,7.1731e+00,5.0136e+00
3755.69,2.8373e+01,5.0416e+00
3756.47,4.1689e+01,4.9875e+00
3757.24,3.2367e+01,4.7822e+00
3758.02,1.5799e+01,4.6130e+00
3758.79,1.2332e+01,4.5847e+00
3759.57,1.0127e+01,4.6723e+00
3760.34,7.7446e+00,4.7698e+00
3761.12,5.7100e+00,4.7209e+00
3761.89,1.9608e+01,4.6366e+00
3762.67,2.0127e+01,4.6784e+00
3763.44,3.9269e+01,4.6586e+00
3764.22,3.5530e+01,4.5650e+00
3764.99,2.6345e+00,4.6318e+00
3765.77,3.5215e+00,4.6550e+00
3766.54,9.0768e+00,4.5873e+00
3767.32,9.5046e+00,4.5920e+00
3768.09,2.4500e+01,4.6001e+00
3768.87,2.4174e+01,4.6006e+00
3769.64,2.7677e+01,4.5290e+00
3770.41,1.0085e+01,4.4948e+00
3771.19,3.7656e+00,4.5038e+00
3771.96,1.5457e+01,4.5692e+00
3772.74,2.8914e+01,4.5991e+00
3773.51,2.4865e+01,4.5581e+00
3774.29,3.5177e+01,4.5552e+00
3775.06,1.7581e+01,4.5195e+00
3775.84,2.1567e+01,4.5157e+00
3776.61,5.2747e+00,4.5336e+00
3777.39,6.9185e+00,4.5325e+00
3778.16,1.1907e+01,4.4936e+00
3778.94,2.5209e+01,4.4758e+00
3779.71,2.3609e+01,4.5287e+00
3780.49,1.6220e+01,4.5435e+00
3781.26,2.5833e+01,4.5066e+00
3782.04,1.3573e+01,4.4853e+00
3782.81,1.6813e+01,4.4542e+00
3783.59,2.4727e+01,4.3996e+00
3784.36,3.1037e+01,4.4357e+00
3785.14,-4.0948e+00,4.4649e+00
3785.91,8.3154e+00,4.3594e+00
3786.69,1.9057e+01,4.2300e+00
3787.46,3.6321e+01,4.2477e+00
3788.24,1.1293e+01,4.2381e+00
3789.01,2.8192e+00,4.2222e+00
3789.79,3.4260e+00,4.2007e+00
3790.56,2.2310e+01,4.1731e+00
3791.34,1.1761e+01,4.1903e+00
3792.11,1.6243e+01,4.1888e+00
3792.88,2.7689e+01,4.1167e+00
3793.66,2.5674e+01,4.0978e+00
3794.43,1.5144e+01,4.0755e+00
3795.21,2.0362e+01,4.0409e+00
3795.98,2.5582e+01,4.0741e+00
3796.76,1.7336e+01,4.1651e+00
3797.53,1.0256e+01,4.0798e+00
3798.31,2.6613e+01,3.9910e+00
3799.08,5.5636e+01,3.9558e+00
3799.86,4.7102e+01,3.9889e+00
3800.63,3.4686e+01,4.0667e+00
3801.41,3.0750e+01,4.1088e+00
3802.18,4.2344e+01,4.0840e+00
3802.96,5.2805e+01,4.0669e+00
3803.73,3.2324e+01,4.0874e+00
3804.51,2.5937e+01,4.0267e+00
3805.28,1.0873e+01,4.0235e+00
3806.06,5.5153e+00,4.0139e+00
3806.83,1.9729e+01,3.9701e+00
3807.61,-1.5810e+00,3.9132e+00
3808.38,1.4173e+01,3.9491e+00
3809.16,2.0884e+01,3.9464e+00
3809.93,1.3062e+01,3.9880e+00
3810.71,1.1828e+01,4.0144e+00
3811.48,1.8225e+01,3.9829e+00
3812.26,6.9200e+00,3.9554e+00
3813.03,2.5188e+01,3.8707e+00
3813.81,3.1589e+01,3.8637e+00
3814.58,1.7512e+01,3.9183e+00
3815.35,3.0453e+01,3.7900e+00
3816.13,1.6931e+01,3.6734e+00
3816.90,1.8188e+01,3.6994e+00
3817.68,1.9838e+01,3.7986e+00
3818.45,1.5605e+01,3.7862e+00
3819.23,1.1218e+01,3.7144e+00
3820.00,2.2214e+01,3.6124e+00
3820.78,1.0006e+01,3.5334e+00
3821.55,1.4656e+01,3.5656e+00
3822.33,9.5891e+00,3.6274e+00
3823.10,2.4545e+01,3.6757e+00
3823.88,1.3980e+01,3.5905e+00
3824.65,6.4911e+00,3.5132e+00
3825.43,2.4697e+01,3.4892e+00
3826.20,2.0501e+01,3.4824e+00
3826.98,2.0652e+01,3.4898e+00
3827.75,1.0418e+01,3.4794e+00
3828.53,2.6742e+00,3.4358e+00
3829.30,2.9968e+01,3.4505e+00
3830.08,2.0546e+01,3.4887e+00
3830.85,1.6591e+01,3.4964e+00
3831.63,1.8968e+01,3.4367e+00
3832.40,1.8783e+01,3.3536e+00
3833.18,1.5891e+01,3.3319e+00
3833.95,2.6910e+01,3.3416e+00
3834.73,2.6269e+01,3.3533e+00
3835.50,2.3543e+01,3.3813e+00
3836.28,2.3423e+01,3.3726e+00
3837.05,1.9948e+01,3.3260e+00
3837.82,2.7882e+01,3.2778e+00
3838.60,1.4903e+01,3.2528e+00
3839.37,2.9441e+01,3.2722e+00
3840.15,2.3825e+01,3.2844e+00
3840.92,1.8422e+01,3.3507e+00
3841.70,3.2274e+01,3.3810e+00
3842.47,3.3971e+00,3.4482e+00
3843.25,3.0246e+01,3.4687e+00
3844.02,1.8286e+01,3.4281e+00
3844.80,2.4860e+01,3.4414e+00
3845.57,2.4672e+01,3.4449e+00
3846.35,2.3802e+01,3.4089e+00
3847.12,1.6619e+01,3.4177e+00
3847.90,3.1864e+01,3.4364e+00
3848.67,2.5433e+01,3.4331e+00
3849.45,2.6066e+01,3.3700e+00
3850.22,2.6416e+01,3.3071e+00
3851.00,1.9230e+01,3.3184e+00
3851.77,3.4615e+01,3.3592e+00
3852.55,2.1678e+01,3.3981e+00
3853.32,1.6039e+01,3.3673e+00
3854.10,3.6812e+01,3.3213e+00
3854.87,2.1962e+01,3.2999e+00
3855.65,3.1736e+01,3.2596e+00
3856.42,2.2146e+01,3.2395e+00
3857.20,1.7928e+01,3.2632e+00
3857.97,3.7563e+01,3.2477e+00
3858.75,1.9705e+01,3.1864e+00
3859.52,2.6691e+01,3.1307e+00
3860.29,2.0429e+01,3.1164e+00
3861.07,2.9816e+01,3.1610e+00
3861.84,2.8660e+01,3.2114e+00
3862.62,1.1120e+01,3.2738e+00
3863.39,1.6603e+01,3.3217e+00
3864.17,1.6366e+01,3.2876e+00
3864.94,1.7243e+01,3.2636e+00
3865.72,1.6117e+01,3.2156e+00
3866.49,3.0332e+00,3.2326e+00
3867.27,1.3921e+01,3.2695e+00
3868.04,2.2170e+01,3.2510e+00
3868.82,1.6874e+01,3.2259e+00
3869.59,2.3103e+01,3.1782e+00
3870.37,1.8210e+01,3.1250e+00
3871.14,1.9147e+01,3.0462e+00
3871.92,2.9352e+01,3.0310e+00
3872.69,2.5103e+01,3.0505e+00
3873.47,1.9675e+01,3.0576e+00
3874.24,2.4256e+00,3.1099e+00
3875.02,1.6057e+01,3.1590e+00
3875.79,1.2461e+01,3.1831e+00
3876.57,2.2288e+01,3.1600e+00
3877.34,1.9065e+01,3.1150e+00
3878.12,2.4754e+01,3.0355e+00
3878.89,1.2541e+01,3.0145e+00
3879.67,1.7734e+01,3.0443e+00
3880.44,2.9759e+01,3.0883e+00
3881.22,1.1597e+01,3.0737e+00
3881.99,2.1383e+01,3.0206e+00
3882.76,2.2854e+01,2.9559e+00
3883.54,2.6046e+01,2.9864e+00
3884.31,2.1917e+01,3.0462e+00
3885.09,4.5868e+00,3.0521e+00
3885.86,7.8235e+00,2.9778e+00
3886.64,1.6731e+01,2.9039e+00
3887.41,2.6344e+01,2.9284e+00
3888.19,4.0640e+01,2.9331e+00
3888.96,1.3072e+01,2.9264e+00
3889.74,2.1416e+01,2.9101e+00
3890.51,1.4178e+01,2.9513e+00
3891.29,1.2179e+01,2.9906e+00
3892.06,2.0643e+01,3.0102e+00
3892.84,1.5126e+01,3.0065e+00
3893.61,3.7051e+01,2.9828e+00
3894.39,2.8389e+01,2.9891e+00
3895.16,1.0802e+01,2.9660e+00
3895.94,1.6259e+01,2.9489e+00
3896.71,1.1577e+01,2.9916e+00
3897.49,2.4892e+01,3.0343e+00
3898.26,2.0385e+01,2.9961e+00
3899.04,1.3336e+01,2.9622e+00
3899.81,2.2085e+01,2.9224e+00
3900.59,2.1810e+01,2.9405e+00
3901.36,2.3939e+01,2.9917e+00
3902.14,3.7459e+01,2.9772e+00
3902.91,3.1955e+01,2.8858e+00
3903.69,2.6701e+01,2.8706e+00
3904.46,3.6144e+01,2.8876e+00
3905.23,1.9685e+01,2.8447e+00
3906.01,2.5039e+01,2.7937e+00
3906.78,1.4868e+01,2.8356e+00
3907.56,2.5696e+01,2.9041e+00
3908.33,2.2838e+01,2.9231e+00
3909.11,1.2751e+01,2.9122e+00
3909.88,7.6631e+00,2.8957e+00
3910.66,1.6883e+01,2.8800e+00
3911.43,1.4817e+01,2.8907e+00
3912.21,2.5335e+01,2.8895e+00
3912.98,1.7183e+01,2.8911e+00
3913.76,1.8850e+01,2.8698e+00
3914.53,1.7566e+01,2.8648e+00
3915.31,1.8631e+01,2.8715e+00
3916.08,2.4147e+01,2.8577e+00
3916.86,2.3863e+01,2.8249e+00
3917.63,2.5027e+01,2.8232e+00
3918.41,2.9470e+01,2.8191e+00
3919.18,2.1229e+01,2.7807e+00
3919.96,2.3628e+01,2.7580e+00
3920.73,2.7294e+01,2.7027e+00
3921.51,3.1028e+01,2.6936e+00
3922.28,3.6342e+01,2.7243e+00
3923.06,2.5148e+01,2.7203e+00
3923.83,2.4198e+01,2.7308e+00
3924.61,2.2741e+01,2.7390e+00
3925.38,1.6048e+01,2.7125e+00
3926.16,3.1569e+01,2.6811e+00
3926.93,3.5769e+01,2.6776e+00
3927.70,2.7464e+01,2.6381e+00
3928.48,2.2075e+01,2.5955e+00
3929.25,2.4865e+01,2.5720e+00
3930.03,3.2884e+01,2.5457e+00
3930.80,3.5130e+01,2.5104e+00
3931.58,3.1911e+01,2.4987e+00
3932.35,3.7674e+01,2.4891e+00
3933.13,1.7666e+01,2.4629e+00
3933.90,2.1178e+01,2.4392e+00
3934.68,1.2966e+01,2.4444e+00
3935.45,2.1681e+01,2.4976e+00
3936.23,3.1726e+01,2.5456e+00
3937.00,2.8036e+01,2.5303e+00
3937.78,2.9767e+01,2.5019e+00
3938.55,2.9525e+01,2.5306e+00
3939.33,1.8818e+01,2.5732e+00
3940.10,2.8226e+01,2.6033e+00
3940.88,3.1803e+01,2.5981e+00
3941.65,2.9583e+01,2.5972e+00
3942.43,3.6356e+01,2.5951e+00
3943.20,3.5748e+01,2.5846e+00
3943.98,4.3204e+01,2.5429e+00
3944.75,3.2904e+01,2.5865e+00
3945.53,2.8800e+01,2.6753e+00
3946.30,3.0353e+01,2.6841e+00
3947.08,2.6757e+01,2.6478e+00
3947.85,3.0507e+01,2.6152e+00
3948.63,3.2729e+01,2.6184e+00
3949.40,3.0881e+01,2.6206e+00
3950.17,3.6514e+01,2.6568e+00
3950.95,3.8712e+01,2.6903e+00
3951.72,2.9613e+01,2.6620e+00
3952.50,3.6478e+01,2.5757e+00
3953.27,3.0705e+01,2.5360e+00
3954.05,3.1826e+01,2.6090e+00
3954.82,2.1561e+01,2.6577e+00
3955.60,3.3058e+01,2.6094e+00
3956.37,3.7956e+01,2.5510e+00
3957.15,3.2814e+01,2.5534e+00
3957.92,3.5118e+01,2.5704e+00
3958.70,4.2868e+01,2.5946e+00
3959.47,3.0097e+01,2.5972e+00
3960.25,4.0750e+01,2.5621e+00
3961.02,2.3848e+01,2.4959e+00
3961.80,3.8512e+01,2.4441e+00
3962.57,2.3474e+01,2.4165e+00
3963.35,3.0433e+01,2.4187e+00
3964.12,3.7064e+01,2.4194e+00
3964.90,3.1069e+01,2.4073e+00
3965.67,4.1096e+01,2.3699e+00
3966.45,4.0689e+01,2.3321e+00
3967.22,3.2873e+01,2.2815e+00
3968.00,3.3970e+01,2.2479e+00
3968.77,3.0797e+01,2.2162e+00
3969.55,2.9256e+01,2.2410e+00
3970.32,2.5514e+01,2.2628e+00
3971.10,2.5987e+01,2.2989e+00
3971.87,3.5149e+01,2.3312e+00
3972.64,2.6463e+01,2.3735e+00
3973.42,2.9214e+01,2.3708e+00
3974.19,2.7243e+01,2.3741e+00
3974.97,3.0164e+01,2.4049e+00
3975.74,3.6729e+01,2.4306e+00
3976.52,2.9586e+01,2.4467e+00
3977.29,3.9861e+01,2.4392e+00
3978.07,4.3767e+01,2.4758e+00
3978.84,2.6293e+01,2.4979e+00
3979.62,4.6570e+01,2.4981e+00
3980.39,4.3537e+01,2.5272e+00
3981.17,3.8473e+01,2.5368e+00
3981.94,4.7764e+01,2.4902e+00
3982.72,4.3641e+01,2.4698e+00
3983.49,3.8229e+01,2.4722e+00
3984.27,2.5541e+01,2.4644e+00
3985.04,3.8633e+01,2.4631e+00
3985.82,3.7402e+01,2.4721e+00
3986.59,3.9526e+01,2.4485e+00
3987.37,3.9627e+01,2.4307e+00
3988.14,4.5032e+01,2.4882e+00
3988.92,4.4638e+01,2.4959e+00
3989.69,3.7997e+01,2.4572e+00
3990.47,3.4370e+01,2.4344e+00
3991.24,4.9181e+01,2.4410e+00
3992.02,4.0464e+01,2.4583e+00
3992.79,3.0370e+01,2.4668e+00
3993.57,3.0898e+01,2.4627e+00
3994.34,4.0886e+01,2.4443e+00
3995.11,3.3734e+01,2.4296e+00
3995.89,3.1752e+01,2.4282e+00
3996.66,3.6424e+01,2.4217e+00
3997.44,4.8356e+01,2.3893e+00
3998.21,3.4101e+01,2.3748e+00
3998.99,4.8313e+01,2.3960e+00
3999.76,5.1996e+01,2.4464e+00
4000.54,4.4544e+01,2.4414e+00
4001.31,4.6570e+01,2.4179e+00
4002.09,3.5581e+01,2.4003e+00
4002.86,3.9523e+01,2.4484e+00
4003.64,5.1113e+01,2.4554e+00
4004.41,4.2958e+01,2.4141e+00
4005.19,4.1468e+01,2.3290e+00
4005.96,3.3288e+01,2.2957e+00
4006.74,4.2086e+01,2.3305e+00
4007.51,4.0304e+01,2.3559e+00
4008.29,2.3668e+01,2.3938e+00
4009.06,4.4369e+01,2.3994e+00
4009.84,3.2033e+01,2.3859e+00
4010.61,3.7782e+01,2.3800e+00
4011.39,4.3946e+01,2.3838e+00
4012.16,4.0231e+01,2.3784e+00
4012.94,4.6104e+01,2.3635e+00
4013.71,3.9470e+01,2.3512e+00
4014.49,3.2359e+01,2.3568e+00
4015.26,4.1355e+01,2.3615e+00
4016.04,3.7166e+01,2.3812e+00
4016.81,4.7289e+01,2.3544e+00
