Wavelength,Flux,Error
3566.60,-6.1544e-01,2.3848e+00
3567.37,-3.4442e-01,2.4057e+00
3568.14,-6.4188e+00,2.4166e+00
3568.92,-1.3601e-01,2.4001e+00
3569.69,3.2721e+00,2.3726e+00
3570.47,5.2490e+00,2.3730e+00
3571.24,8.7001e-01,2.3795e+00
3572.02,-8.3411e-01,2.3763e+00
3572.79,9.2923e-01,2.3508e+00
3573.57,1.3261e+00,2.3611e+00
3574.34,2.8131e+00,2.3659e+00
3575.11,1.2750e+00,2.3223e+00
3575.89,-5.7238e+00,2.3144e+00
3576.66,-5.5730e+00,2.3207e+00
3577.44,-7.9214e+00,2.3423e+00
3578.21,-1.9136e+00,2.3343e+00
3578.99,6.7990e+00,2.3087e+00
3579.76,5.9802e+00,2.3214e+00
3580.53,3.3751e+00,2.3250e+00
3581.31,-2.4210e+00,2.3075e+00
3582.08,-4.0745e-02,2.2706e+00
3582.86,2.4382e+00,2.2907e+00
3583.63,3.4521e+00,2.2707e+00
3584.41,2.7262e+00,2.2656e+00
3585.18,5.4385e+00,2.2402e+00
3585.96,-3.1912e+00,2.2321e+00
3586.73,-3.5297e+00,2.2681e+00
3587.50,7.8890e-01,2.3094e+00
3588.28,3.7840e+00,2.3162e+00
3589.05,5.6497e+00,2.2875e+00
3589.83,4.3827e+00,2.2669e+00
3590.60,2.2270e+00,2.2343e+00
3591.38,-2.0464e+00,2.2430e+00
3592.15,1.9413e+00,2.2367e+00
3592.92,4.4016e+00,2.2174e+00
3593.70,4.0758e+00,2.2026e+00
3594.47,-2.2479e+00,2.2062e+00
3595.25,-3.7330e+00,2.2061e+00
3596.02,-1.8823e+00,2.1940e+00
3596.80,6.2128e+00,2.1911e+00
3597.57,5.6446e+00,2.1760e+00
3598.35,6.1208e+00,2.1837e+00
3599.12,-6.2361e-03,2.2206e+00
3599.89,-4.7592e+00,2.2777e+00
3600.67,-6.3961e+00,2.2573e+00
3601.44,-1.2547e+00,2.1566e+00
3602.22,5.1305e+00,2.1717e+00
3602.99,1.6726e+00,2.1618e+00
3603.77,-8.2285e+00,2.1564e+00
3604.54,-5.4859e+00,2.1564e+00
3605.31,1.8792e+00,2.1391e+00
3606.09,4.9137e+00,2.1392e+00
3606.86,5.0549e-01,2.1157e+00
3607.64,-7.8048e-01,2.1154e+00
3608.41,-5.4544e+00,2.1185e+00
3609.19,-9.5420e-02,2.1234e+00
3609.96,-1.2198e+00,2.0851e+00
3610.73,2.4217e+00,2.0878e+00
3611.51,6.8498e+00,2.0554e+00
3612.28,-4.5439e-01,2.0347e+00
3613.06,-2.6604e-01,2.0287e+00
3613.83,1.2904e+00,2.0580e+00
3614.61,7.3245e+00,2.0474e+00
3615.38,7.2074e+00,2.0294e+00
3616.16,4.1668e+00,2.0259e+00
3616.93,-6.9935e-01,2.0234e+00
3617.70,-6.4091e-01,2.0139e+00
3618.48,-8.6877e-01,2.0072e+00
3619.25,3.8529e+00,1.9995e+00
3620.03,6.1476e+00,2.0121e+00
3620.80,2.1293e+00,2.0037e+00
3621.58,4.7139e-01,2.0394e+00
3622.35,6.2510e-01,2.0214e+00
3623.12,-1.5866e+00,1.9954e+00
3623.90,3.4469e+00,1.9690e+00
3624.67,1.9053e+00,1.9745e+00
3625.45,1.3462e+00,1.9561e+00
3626.22,-1.9383e+00,1.9458e+00
3627.00,-2.7524e+00,1.9555e+00
3627.77,4.7293e-01,1.9495e+00
3628.55,7.8076e+00,1.9269e+00
3629.32,8.6993e+00,1.9329e+00
3630.09,6.7864e-01,1.9283e+00
3630.87,-1.8621e+00,1.9285e+00
3631.64,3.5080e+00,1.9164e+00
3632.42,2.9102e+00,1.9208e+00
3633.19,4.1921e+00,1.9166e+00
3633.97,3.2031e+00,1.9131e+00
3634.74,2.9768e+00,1.9056e+00
3635.51,3.7968e+00,1.8998e+00
3636.29,3.5181e+00,1.8944e+00
3637.06,9.8169e+00,1.8831e+00
3637.84,8.1822e+00,1.8768e+00
3638.61,4.7507e+00,1.8590e+00
3639.39,-1.3155e+00,1.8528e+00
3640.16,-3.7497e+00,1.8819e+00
3640.94,-2.3446e+00,1.8853e+00
3641.71,1.8632e+00,1.8603e+00
3642.48,2.8846e+00,1.8589e+00
3643.26,3.1632e+00,1.8267e+00
3644.03,3.9866e-02,1.8338e+00
3644.81,1.1406e+00,1.8341e+00
3645.58,-1.5645e+00,1.8205e+00
3646.36,6.8513e+00,1.8025e+00
3647.13,6.5625e+00,1.8076e+00
3647.90,5.8878e+00,1.8096e+00
3648.68,1.2291e+00,1.7996e+00
3649.45,2.3466e+00,1.7949e+00
3650.23,2.5775e+00,1.7903e+00
3651.00,4.8601e+00,1.7862e+00
3651.78,1.8557e+00,1.7707e+00
3652.55,4.8263e+00,1.7460e+00
3653.33,-9.9726e-02,1.7309e+00
3654.10,-7.4751e-01,1.7377e+00
3654.87,2.3983e+00,1.7356e+00
3655.65,2.5287e+00,1.7281e+00
3656.42,4.4246e+00,1.7295e+00
3657.20,-1.0118e+00,1.7269e+00
3657.97,-1.0354e+00,1.7119e+00
3658.75,1.4330e+00,1.7023e+00
3659.52,7.6694e+00,1.7028e+00
3660.29,4.6564e+00,1.7045e+00
3661.07,2.8124e+00,1.6900e+00
3661.84,-1.4621e+00,1.6836e+00
3662.62,-5.5599e-01,1.6668e+00
3663.39,2.3592e+00,1.6531e+00
3664.17,6.0297e+00,1.6549e+00
3664.94,2.8625e+00,1.6560e+00
3665.72,-1.3723e+00,1.6499e+00
3666.49,-2.9808e+00,1.6439e+00
3667.26,-3.3110e+00,1.6375e+00
3668.04,5.1891e+00,1.6217e+00
3668.81,5.0205e+00,1.6275e+00
3669.59,4.5680e+00,1.6259e+00
3670.36,3.9895e+00,1.6180e+00
3671.14,2.4453e+00,1.6036e+00
3671.91,1.9339e+00,1.6074e+00
3672.68,3.9826e+00,1.6124e+00
3673.46,6.7494e+00,1.5858e+00
3674.23,5.0306e+00,1.5887e+00
3675.01,1.0434e+00,1.5929e+00
3675.78,2.1818e-01,1.5888e+00
3676.56,1.2036e+00,1.5889e+00
3677.33,4.5793e+00,1.5752e+00
3678.11,9.7730e+00,1.5719e+00
3678.88,7.9925e+00,1.6118e+00
3679.65,4.9428e-01,1.5718e+00
3680.43,3.2485e+00,1.5801e+00
3681.20,3.0005e+00,1.5690e+00
3681.98,7.8123e+00,1.5636e+00
3682.75,8.1515e+00,1.5411e+00
3683.53,4.6102e+00,1.5318e+00
3684.30,4.5091e+00,1.5296e+00
3685.07,-1.0682e+00,1.5327e+00
3685.85,1.8900e+00,1.5140e+00
3686.62,6.9694e+00,1.5068e+00
3687.40,4.5127e+00,1.4880e+00
3688.17,1.0963e+00,1.4800e+00
3688.95,3.4480e+00,1.5042e+00
3689.72,3.9704e+00,1.5069e+00
3690.50,5.0225e+00,1.4848e+00
3691.27,4.1395e+00,1.4683e+00
3692.04,3.8500e+00,1.4707e+00
3692.82,3.5918e+00,1.4725e+00
3693.59,1.3861e+00,1.4659e+00
3694.37,2.1348e+00,1.4707e+00
3695.14,5.5265e+00,1.4801e+00
3695.92,6.7638e+00,1.4628e+00
3696.69,4.9959e+00,1.4505e+00
3697.46,1.7892e+00,1.4418e+00
3698.24,7.0322e-01,1.4413e+00
3699.01,2.9328e+00,1.4422e+00
3699.79,6.5494e+00,1.4307e+00
3700.56,2.7297e+00,1.4287e+00
3701.34,2.0235e+00,1.4269e+00
3702.11,-1.6868e+00,1.4204e+00
3702.89,-4.0787e-01,1.4277e+00
3703.66,5.8120e+00,1.4238e+00
3704.43,1.9050e+00,1.4098e+00
3705.21,3.5748e+00,1.4038e+00
3705.98,1.5237e+00,1.3957e+00
3706.76,-8.4038e-01,1.4022e+00
3707.53,1.5087e+00,1.3962e+00
3708.31,7.9424e+00,1.3798e+00
3709.08,4.9325e+00,1.3672e+00
3709.85,6.5127e+00,1.3587e+00
3710.63,4.4611e+00,1.3531e+00
3711.40,1.8246e+00,1.3627e+00
3712.18,3.7752e+00,1.3565e+00
3712.95,4.4735e+00,1.3566e+00
3713.73,5.7509e+00,1.3413e+00
3714.50,6.8216e+00,1.3432e+00
3715.27,1.2687e+00,1.3343e+00
3716.05,1.2234e+00,1.3283e+00
3716.82,6.4714e+00,1.3369e+00
3717.60,6.3310e+00,1.3403e+00
3718.37,2.6142e+00,1.3333e+00
3719.15,2.0410e+00,1.3269e+00
3719.92,4.2373e+00,1.3684e+00
3720.70,6.1966e+00,1.3245e+00
3721.47,5.9236e+00,1.3129e+00
3722.24,4.6907e+00,1.2998e+00
3723.02,4.2161e+00,1.2856e+00
3723.79,2.7252e+00,1.2921e+00
3724.57,8.7540e-01,1.2867e+00
3725.34,4.9939e+00,1.2913e+00
3726.12,7.5860e+00,1.2865e+00
3726.89,5.1386e+00,1.2779e+00
3727.66,4.5869e+00,1.2787e+00
3728.44,9.2330e-01,1.2744e+00
3729.21,1.6253e+00,1.2636e+00
3729.99,3.6687e+00,1.2581e+00
3730.76,6.5877e+00,1.2579e+00
3731.54,5.0734e+00,1.2501e+00
3732.31,2.1176e+00,1.2512e+00
3733.09,2.5317e-01,1.2601e+00
3733.86,-2.8767e+00,1.2594e+00
3734.63,5.2989e+00,1.2430e+00
3735.41,7.9155e+00,1.2401e+00
3736.18,5.4078e+00,1.2345e+00
3736.96,1.0294e+00,1.2230e+00
3737.73,2.7935e+00,1.2155e+00
3738.51,3.9946e+00,1.2152e+00
3739.28,6.4020e+00,1.2135e+00
3740.05,4.1034e+00,1.1924e+00
3740.83,5.0855e+00,1.1969e+00
3741.60,2.7243e+00,1.1972e+00
3742.38,4.3716e+00,1.1947e+00
3743.15,3.0360e+00,1.1991e+00
3743.93,4.7724e+00,1.1929e+00
3744.70,4.5846e+00,1.1927e+00
3745.48,5.4996e+00,1.1809e+00
3746.25,1.4099e+00,1.1789e+00
3747.02,4.8664e+00,1.1818e+00
3747.80,9.2862e+00,1.1785e+00
3748.57,5.4089e+00,1.1600e+00
3749.35,2.4076e+00,1.1515e+00
3750.12,4.8296e+00,1.1525e+00
3750.90,2.3291e+00,1.1453e+00
3751.67,4.5471e+00,1.1434e+00
3752.44,6.3896e+00,1.1444e+00
3753.22,2.5451e+00,1.1436e+00
3753.99,2.0786e+00,1.1486e+00
3754.77,3.2583e+00,1.1459e+00
3755.54,2.0450e+00,1.1472e+00
3756.32,4.2600e+00,1.1390e+00
3757.09,4.3656e+00,1.1336e+00
3757.87,5.1995e+00,1.1259e+00
3758.64,2.5368e+00,1.1222e+00
3759.41,3.0698e+00,1.1191e+00
3760.19,6.0585e+00,1.1131e+00
3760.96,4.0848e+00,1.1095e+00
3761.74,5.0499e+00,1.1103e+00
3762.51,3.0416e+00,1.1084e+00
3763.29,2.4124e+00,1.1053e+00
3764.06,9.3193e-01,1.1048e+00
3764.83,3.4822e+00,1.0967e+00
3765.61,2.5714e+00,1.0864e+00
3766.38,1.0516e+00,1.1134e+00
3767.16,2.9677e+00,1.1158e+00
3767.93,4.2126e+00,1.1228e+00
3768.71,4.8478e+00,1.1077e+00
3769.48,4.3096e+00,1.0743e+00
3770.26,7.3336e+00,1.0702e+00
3771.03,4.8322e+00,1.0752e+00
3771.80,1.5259e+00,1.0768e+00
3772.58,1.1681e+00,1.0774e+00
3773.35,4.4860e+00,1.0720e+00
3774.13,6.6415e+00,1.0640e+00
3774.90,3.9901e+00,1.0551e+00
3775.68,1.8623e+00,1.0608e+00
3776.45,2.0338e+00,1.1245e+00
3777.22,2.6884e+00,1.1009e+00
3778.00,5.8193e+00,1.0630e+00
3778.77,5.0732e+00,1.0513e+00
3779.55,4.8204e+00,1.0509e+00
3780.32,2.9517e+00,1.0466e+00
3781.10,2.5208e+00,1.0388e+00
3781.87,4.4962e+00,1.0402e+00
3782.65,3.6720e+00,1.0327e+00
3783.42,4.8338e+00,1.0326e+00
3784.19,2.7677e+00,1.0351e+00
3784.97,2.8163e+00,1.1025e+00
3785.74,2.8890e+00,1.1077e+00
3786.52,7.5111e+00,1.0453e+00
3787.29,6.4124e+00,1.0068e+00
3788.07,5.9637e+00,1.0023e+00
3788.84,3.2133e+00,1.0044e+00
3789.61,3.1402e+00,1.0018e+00
3790.39,5.5772e+00,9.9439e-01
3791.16,4.1320e+00,9.9283e-01
3791.94,5.7975e+00,9.8725e-01
3792.71,3.9910e+00,9.8587e-01
3793.49,2.1909e+00,9.7958e-01
3794.26,2.7673e+00,9.8042e-01
3795.04,5.9662e+00,9.8079e-01
3795.81,4.7827e+00,9.6671e-01
3796.58,4.4286e+00,9.6327e-01
3797.36,3.8376e+00,9.6856e-01
3798.13,3.9122e+00,9.6804e-01
3798.91,4.3595e+00,9.6697e-01
3799.68,4.2207e+00,9.8453e-01
3800.46,4.4651e+00,9.5695e-01
3801.23,6.0949e+00,9.5367e-01
3802.00,3.0853e+00,9.5311e-01
3802.78,3.2052e+00,9.5435e-01
3803.55,5.3373e+00,9.5273e-01
3804.33,6.2842e+00,9.4886e-01
3805.10,4.0230e+00,9.4440e-01
3805.88,2.0664e+00,9.4319e-01
3806.65,3.7286e+00,9.3886e-01
3807.43,3.8696e+00,9.4129e-01
3808.20,6.2184e+00,9.3771e-01
3808.97,6.9475e+00,9.3646e-01
3809.75,5.6370e+00,9.3292e-01
3810.52,4.6501e+00,9.3397e-01
3811.30,3.7280e+00,9.2557e-01
3812.07,6.7648e+00,9.2091e-01
3812.85,6.3311e+00,9.1238e-01
3813.62,4.3482e+00,9.1271e-01
3814.39,2.3047e+00,9.0679e-01
3815.17,3.2351e+00,9.1116e-01
3815.94,5.3716e+00,9.0933e-01
3816.72,5.0859e+00,9.0765e-01
3817.49,6.5851e+00,9.0017e-01
3818.27,4.3599e+00,8.9835e-01
3819.04,5.3761e+00,9.0153e-01
3819.81,5.2172e+00,9.0173e-01
3820.59,5.3331e+00,8.9536e-01
3821.36,4.5502e+00,8.8465e-01
3822.14,5.8557e+00,8.8393e-01
3822.91,4.5586e+00,8.7961e-01
3823.69,1.0830e+00,8.7611e-01
3824.46,3.9400e+00,8.7666e-01
3825.24,4.1468e+00,8.7187e-01
3826.01,5.6097e+00,8.6696e-01
3826.78,5.0052e+00,8.6022e-01
3827.56,2.7313e+00,8.6473e-01
3828.33,3.4379e+00,8.6401e-01
3829.11,6.9063e+00,8.5746e-01
3829.88,7.0553e+00,8.5850e-01
3830.66,5.8892e+00,8.6650e-01
3831.43,5.5354e+00,8.5542e-01
3832.20,3.1426e+00,8.5267e-01
3832.98,3.3357e+00,8.5337e-01
3833.75,4.9594e+00,8.4388e-01
3834.53,5.2688e+00,8.4068e-01
3835.30,4.2414e+00,8.4062e-01
3836.08,4.8159e+00,8.3939e-01
3836.85,3.8301e+00,8.4120e-01
3837.63,5.8390e+00,8.3714e-01
3838.40,5.2126e+00,8.3644e-01
3839.17,6.1336e+00,8.3126e-01
3839.95,4.4015e+00,8.3120e-01
3840.72,4.9047e+00,8.3066e-01
3841.50,1.4892e+00,8.2867e-01
3842.27,7.0940e+00,8.4365e-01
3843.05,5.5901e+00,8.4566e-01
3843.82,6.9180e+00,8.5535e-01
3844.59,5.3184e+00,8.8014e-01
3845.37,3.2404e+00,8.8270e-01
3846.14,4.7113e+00,8.6626e-01
3846.92,5.4445e+00,8.2397e-01
3847.69,4.7396e+00,8.2331e-01
3848.47,3.7414e+00,8.2066e-01
3849.24,3.3092e+00,8.1909e-01
3850.02,5.1354e+00,8.1683e-01
3850.79,6.0025e+00,8.1588e-01
3851.56,4.7888e+00,8.1044e-01
3852.34,5.2465e+00,8.0720e-01
3853.11,3.9693e+00,8.0792e-01
3853.89,4.1318e+00,8.0994e-01
3854.66,4.2950e+00,8.1188e-01
3855.44,5.9591e+00,8.0451e-01
3856.21,6.2974e+00,8.0682e-01
3856.98,3.6358e+00,8.0397e-01
3857.76,3.6617e+00,8.0129e-01
3858.53,5.0038e+00,8.2688e-01
3859.31,6.1569e+00,8.4332e-01
3860.08,6.0219e+00,8.2137e-01
3860.86,5.9849e+00,7.9718e-01
3861.63,4.0898e+00,7.9170e-01
3862.41,3.9858e+00,7.9662e-01
3863.18,5.6543e+00,7.9569e-01
3863.95,6.2509e+00,7.9591e-01
3864.73,5.3730e+00,7.9204e-01
3865.50,5.0196e+00,7.8528e-01
3866.28,4.6055e+00,7.8623e-01
3867.05,4.3650e+00,7.8517e-01
3867.83,5.2174e+00,7.7690e-01
3868.60,5.5397e+00,7.7913e-01
3869.37,4.3548e+00,7.7946e-01
3870.15,4.4579e+00,7.7827e-01
3870.92,3.4256e+00,7.7255e-01
3871.70,4.8809e+00,7.9379e-01
3872.47,5.0434e+00,7.8065e-01
3873.25,5.8222e+00,7.7347e-01
3874.02,4.9484e+00,7.7428e-01
3874.80,5.1344e+00,7.7347e-01
3875.57,4.5561e+00,7.7346e-01
3876.34,6.8957e+00,7.7518e-01
3877.12,7.0268e+00,7.9618e-01
3877.89,5.8326e+00,7.9316e-01
3878.67,4.6889e+00,7.7379e-01
3879.44,2.0357e+00,7.5858e-01
3880.22,4.7173e+00,7.5196e-01
3880.99,6.0882e+00,7.5441e-01
3881.76,5.1971e+00,7.5079e-01
3882.54,4.4224e+00,7.5031e-01
3883.31,4.5648e+00,7.4812e-01
3884.09,4.1745e+00,7.5001e-01
3884.86,6.5937e+00,7.4609e-01
3885.64,6.3477e+00,7.4544e-01
3886.41,4.6499e+00,7.4434e-01
3887.19,2.5466e+00,7.3954e-01
3887.96,4.7218e+00,7.3884e-01
3888.73,6.7142e+00,7.3846e-01
3889.51,6.3010e+00,7.3403e-01
3890.28,6.0868e+00,7.3348e-01
3891.06,5.1611e+00,7.3327e-01
3891.83,3.0532e+00,7.3491e-01
3892.61,4.4105e+00,7.3720e-01
3893.38,5.0708e+00,7.2823e-01
3894.15,5.7684e+00,7.2481e-01
3894.93,4.7623e+00,7.2714e-01
3895.70,1.8356e+00,7.2963e-01
3896.48,4.5443e+00,7.3043e-01
3897.25,3.6725e+00,7.2973e-01
3898.03,5.5587e+00,7.2631e-01
3898.80,3.3335e+00,7.2977e-01
3899.58,5.0550e+00,7.2704e-01
3900.35,2.0987e+00,7.1938e-01
3901.12,4.3966e+00,7.2229e-01
3901.90,4.2977e+00,7.2376e-01
3902.67,3.7424e+00,7.2104e-01
3903.45,2.7669e+00,7.1844e-01
3904.22,2.6629e+00,7.1320e-01
3905.00,4.1245e+00,7.1441e-01
3905.77,3.9511e+00,7.1467e-01
3906.54,4.9565e+00,7.1696e-01
3907.32,4.8483e+00,7.1396e-01
3908.09,2.1237e+00,7.1375e-01
3908.87,3.8165e+00,7.1150e-01
3909.64,3.8266e+00,7.0987e-01
3910.42,4.0350e+00,7.0556e-01
3911.19,4.3307e+00,7.0558e-01
3911.97,5.4509e+00,7.0206e-01
3912.74,3.3161e+00,7.0870e-01
3913.51,3.2665e+00,7.0661e-01
3914.29,3.7463e+00,7.3230e-01
3915.06,3.5998e+00,7.8707e-01
3915.84,2.3901e+00,6.9610e-01
3916.61,2.1035e+00,6.9156e-01
3917.39,3.6441e+00,6.9588e-01
3918.16,3.1561e+00,6.9229e-01
3918.93,4.1862e+00,6.9522e-01
3919.71,4.4436e+00,6.9206e-01
3920.48,1.4127e+00,6.8838e-01
3921.26,2.2871e+00,6.9865e-01
3922.03,3.2140e+00,7.0543e-01
3922.81,4.0859e+00,6.9978e-01
3923.58,4.4238e+00,7.0138e-01
3924.35,3.5531e+00,6.9395e-01
3925.13,1.8170e+00,6.8812e-01
3925.90,2.6230e+00,6.8582e-01
3926.68,3.4137e+00,6.8036e-01
3927.45,4.1266e+00,6.8328e-01
3928.23,4.2453e+00,6.7796e-01
3929.00,1.0867e+00,6.8196e-01
3929.78,4.1540e+00,6.7864e-01
3930.55,5.0144e+00,6.7722e-01
3931.32,5.1463e+00,6.7728e-01
3932.10,6.2470e+00,6.7407e-01
3932.87,3.6538e+00,6.7250e-01
3933.65,1.5237e+00,6.6354e-01
3934.42,2.1703e+00,6.6271e-01
3935.20,4.0630e+00,6.6540e-01
3935.97,3.6355e+00,6.6635e-01
3936.74,3.5499e+00,6.6543e-01
3937.52,2.0998e+00,6.7844e-01
3938.29,1.8807e+00,6.9968e-01
3939.07,3.6525e+00,6.9560e-01
3939.84,5.2790e+00,6.7518e-01
3940.62,5.9167e+00,6.6755e-01
3941.39,3.6087e+00,6.6714e-01
3942.17,1.9519e+00,6.6539e-01
3942.94,2.0326e+00,6.6726e-01
3943.71,4.7244e+00,6.6514e-01
3944.49,3.9387e+00,6.6259e-01
3945.26,2.6969e+00,6.6214e-01
3946.04,2.6189e+00,6.6399e-01
3946.81,2.9228e+00,6.6527e-01
3947.59,5.1957e+00,6.6010e-01
3948.36,4.3962e+00,6.5985e-01
3949.13,4.9001e+00,6.5835e-01
3949.91,2.4050e+00,6.5913e-01
3950.68,1.8253e+00,6.5520e-01
3951.46,4.3855e+00,6.5286e-01
3952.23,2.8698e+00,6.5260e-01
3953.01,3.1770e+00,6.4871e-01
3953.78,3.3199e+00,6.4857e-01
3954.56,3.8385e+00,6.5167e-01
3955.33,3.5878e+00,6.4823e-01
3956.10,3.1976e+00,6.4794e-01
3956.88,3.2421e+00,6.4474e-01
3957.65,4.0097e+00,6.4181e-01
3958.43,2.7055e+00,6.4252e-01
3959.20,2.7191e+00,6.4667e-01
3959.98,3.8851e+00,6.6995e-01
3960.75,3.2519e+00,7.2997e-01
3961.52,3.9159e+00,7.1738e-01
3962.30,3.0549e+00,6.5896e-01
3963.07,3.2960e+00,6.3423e-01
3963.85,4.6152e+00,6.3747e-01
3964.62,3.8105e+00,6.3315e-01
3965.40,4.6088e+00,6.3081e-01
3966.17,2.7612e+00,6.2483e-01
3966.95,3.0777e+00,6.2680e-01
3967.72,3.9921e+00,6.2636e-01
3968.49,4.0056e+00,6.4222e-01
3969.27,4.4242e+00,6.3998e-01
3970.04,3.5038e+00,6.2434e-01
3970.82,3.8213e+00,6.2428e-01
3971.59,4.8932e+00,6.2693e-01
3972.37,3.5538e+00,6.2554e-01
3973.14,3.4695e+00,6.2069e-01
3973.91,3.2205e+00,6.2342e-01
3974.69,1.7782e+00,6.2028e-01
3975.46,3.2651e+00,6.2050e-01
3976.24,2.0994e+00,6.2115e-01
3977.01,3.4663e+00,6.2031e-01
3977.79,3.8981e+00,6.1524e-01
3978.56,2.4948e+00,6.1672e-01
3979.34,1.9538e+00,6.1697e-01
3980.11,2.9271e+00,6.1918e-01
3980.88,3.4850e+00,6.1787e-01
3981.66,3.8331e+00,6.1688e-01
3982.43,3.0408e+00,6.2096e-01
3983.21,9.5381e-01,6.3141e-01
3983.98,1.9631e+00,6.4336e-01
3984.76,3.8650e+00,6.3432e-01
3985.53,4.5516e+00,6.1888e-01
3986.30,4.9403e+00,6.0843e-01
3987.08,2.6464e+00,6.1104e-01
3987.85,2.5384e+00,6.1480e-01
3988.63,3.4655e+00,6.1145e-01
3989.40,3.8442e+00,6.1319e-01
3990.18,3.3286e+00,6.0799e-01
3990.95,3.5396e+00,6.0701e-01
3991.73,3.8509e+00,6.0779e-01
3992.50,2.4075e+00,6.0548e-01
3993.27,1.4547e+00,6.0638e-01
3994.05,4.4615e+00,6.0370e-01
3994.82,3.7525e+00,6.0205e-01
3995.60,1.5792e+00,6.0439e-01
3996.37,2.4257e+00,6.4622e-01
3997.15,3.5580e+00,6.4946e-01
3997.92,2.5795e+00,6.1806e-01
3998.69,2.7905e+00,5.9802e-01
3999.47,1.6590e+00,6.0038e-01
4000.24,1.7825e+00,5.9706e-01
4001.02,3.1441e+00,5.9676e-01
4001.79,3.2701e+00,5.9590e-01
4002.57,2.5929e+00,5.9430e-01
4003.34,4.4332e+00,5.9629e-01
4004.12,2.8360e+00,5.9514e-01
4004.89,3.1091e+00,5.9254e-01
4005.66,3.5947e+00,5.8829e-01
4006.44,3.7221e+00,5.8979e-01
4007.21,4.3738e+00,5.9121e-01
4007.99,3.1977e+00,5.9116e-01
4008.76,2.6058e+00,5.9659e-01
4009.54,3.3630e+00,5.9400e-01
4010.31,4.5260e+00,5.9264e-01
4011.08,4.5402e+00,5.9975e-01
4011.86,3.5572e+00,5.9928e-01
4012.63,2.9171e+00,5.8968e-01
4013.41,2.7917e+00,5.8929e-01
