Wavelength,Flux,Error,SNR
3503.10,-5.0285e+01,6.4359e+01,-0.7813204058484439
3503.87,-1.0123e+02,6.4575e+01,-1.567634533488192
3504.65,2.1492e+01,6.3436e+01,0.3387981587741976
3505.42,-1.0667e+02,6.3037e+01,-1.6921807827149136
3506.20,-5.1294e+00,6.3533e+01,-0.0807359954669227
3506.97,-6.3122e+01,6.3371e+01,-0.9960707579176594
3507.74,5.1584e+01,6.2890e+01,0.8202257910637621
3508.52,8.9739e+01,6.1926e+01,1.4491328359655073
3509.29,1.3550e+02,6.2642e+01,2.163085469812586
3510.07,2.8867e+01,6.1932e+01,0.4661079894077375
3510.84,-3.5927e+01,6.3314e+01,-0.5674416400796033
3511.62,-1.8289e+02,6.4549e+01,-2.8333514074579
3512.39,4.1449e+00,6.2311e+01,0.06651955513472742
3513.17,1.6727e+02,6.2056e+01,2.695468608998324
3513.94,1.7979e+02,6.2177e+01,2.8915837045852966
3514.72,1.9476e+02,6.1619e+01,3.160713416316396
3515.49,1.2162e+02,6.1355e+01,1.9822345367125744
3516.26,7.7226e+01,6.1120e+01,1.2635143979057593
3517.04,4.2762e+01,6.0672e+01,0.704806170886076
3517.81,1.2060e+02,6.0795e+01,1.9837157660991855
3518.59,-2.5646e+00,6.0517e+01,-0.042378174727762445
3519.36,2.9953e+01,6.0092e+01,0.4984523730280237
3520.14,8.1890e+01,5.9774e+01,1.3699936427209154
3520.91,1.0389e+01,5.9400e+01,0.1748989898989899
3521.69,8.2919e+01,6.0478e+01,1.371060550944145
3522.46,7.8491e+01,5.9392e+01,1.3215752963362069
3523.23,-1.1721e+01,5.7907e+01,-0.2024107620840313
3524.01,-5.2761e+01,5.8313e+01,-0.9047896695419546
3524.78,-7.0994e+01,5.8567e+01,-1.2121843358888111
3525.56,-3.4628e+01,5.8620e+01,-0.590719890822245
3526.33,-6.3666e+01,5.8878e+01,-1.081320697034546
3527.11,-4.9564e+01,5.8330e+01,-0.849717126692954
3527.88,1.1295e+02,5.7387e+01,1.9682157980030321
3528.66,8.6670e+01,5.7212e+01,1.514891980703349
3529.43,4.7141e+01,5.7177e+01,0.8244748762614338
3530.21,-8.5080e-01,5.7328e+01,-0.01484091543399386
3530.98,-8.8439e+01,5.7434e+01,-1.5398370303304663
3531.75,1.1427e+02,5.7141e+01,1.9997899931747782
3532.53,-7.5213e+00,5.7634e+01,-0.13050109310476454
3533.30,9.0828e+01,5.7569e+01,1.5777241223575187
3534.08,1.2749e+02,5.7784e+01,2.2063200886058425
3534.85,-4.2650e+01,5.7736e+01,-0.7387072190660939
3535.63,-4.4539e+01,5.6561e+01,-0.7874507169250897
3536.40,1.8533e+02,5.7681e+01,3.2130164178845724
3537.18,1.1692e+02,5.7794e+01,2.0230473751600515
3537.95,1.1430e+01,5.6708e+01,0.20155886294702688
3538.72,3.0776e+01,5.6575e+01,0.5439858594785683
3539.50,-2.1984e+01,5.6568e+01,-0.38862961391599493
3540.27,1.9031e+01,5.6545e+01,0.3365637987443629
3541.05,1.6187e+02,5.5983e+01,2.8914134648018153
3541.82,8.4522e+01,5.6015e+01,1.508917254306882
3542.60,-2.7448e+01,5.5828e+01,-0.49165293401160703
3543.37,-2.0885e+01,5.6972e+01,-0.3665835849189076
3544.15,-2.1026e+01,5.7327e+01,-0.3667730737697769
3544.92,6.2296e+00,5.6740e+01,0.10979203383856186
3545.70,1.5995e+02,5.6268e+01,2.8426459088647187
3546.47,4.3767e+01,5.6229e+01,0.7783705916875634
3547.24,2.3544e+01,5.5614e+01,0.42334663933541916
3548.02,9.1486e+00,5.5671e+01,0.16433331537065976
3548.79,-8.0502e+01,5.5605e+01,-1.4477475047207984
3549.57,-6.2400e+01,5.5659e+01,-1.1211124885463268
3550.34,-4.5770e+00,5.5638e+01,-0.08226392034221217
3551.12,8.4789e+00,5.5228e+01,0.1535253856739335
3551.89,2.9136e+01,5.4429e+01,0.535302871630932
3552.67,1.1621e+01,5.4643e+01,0.21267133942133484
3553.44,-1.7957e+01,5.4816e+01,-0.3275868359603036
3554.21,8.0046e+00,5.4524e+01,0.14680874477294403
3554.99,1.1868e+01,5.4322e+01,0.21847501932918523
3555.76,1.8478e+01,5.4010e+01,0.3421218292908721
3556.54,1.1127e+02,5.3643e+01,2.074268776914043
3557.31,-2.7390e-01,5.3249e+01,-0.0051437585682360225
3558.09,1.5278e+02,5.3152e+01,2.874397953040337
3558.86,9.8780e+01,5.3390e+01,1.850159205843791
3559.64,2.1574e+01,5.2968e+01,0.40730252227760155
3560.41,3.7772e+01,5.3054e+01,0.7119538583330192
3561.18,3.5137e+01,5.2327e+01,0.6714889063007625
3561.96,-5.6622e+01,5.2587e+01,-1.0767299903017855
3562.73,-4.0091e+01,5.2904e+01,-0.7578065930742477
3563.51,6.7771e+01,5.3405e+01,1.2690010298661174
3564.28,7.3739e+01,5.2443e+01,1.4060789809888834
3565.06,-6.0303e+01,5.1600e+01,-1.1686627906976743
3565.83,5.3686e+01,5.1523e+01,1.0419812510917454
3566.61,3.3443e+01,5.0996e+01,0.6557965330614165
3567.38,4.0489e+01,5.1253e+01,0.7899830253838799
3568.16,3.8893e+01,5.1088e+01,0.7612942373943
3568.93,5.7304e+01,5.0363e+01,1.1378194309314378
3569.70,7.6356e+01,4.9998e+01,1.5271810872434897
3570.48,-5.0584e+01,5.0349e+01,-1.0046674213986377
3571.25,-4.1778e+01,5.0195e+01,-0.8323139754955673
3572.03,3.9669e+01,5.0129e+01,0.7913383470645734
3572.80,1.1766e+02,5.0406e+01,2.334245923104392
3573.58,-1.8709e+01,5.0119e+01,-0.3732915660727469
3574.35,3.0410e+01,5.0514e+01,0.6020113235934592
3575.13,-1.3490e+01,5.0623e+01,-0.2664796633941094
3575.90,4.0137e+00,5.0666e+01,0.07921880551059883
3576.67,2.8028e+01,4.9374e+01,0.5676671932596102
3577.45,6.5978e+01,4.9119e+01,1.3432276715731182
3578.22,6.2754e+01,4.8854e+01,1.284521226511647
3579.00,1.3215e+02,4.8949e+01,2.6997487180534843
3579.77,5.2344e+01,4.9132e+01,1.0653749084099977
3580.55,1.0919e+02,4.8886e+01,2.233563801497361
3581.32,1.0636e+02,4.9274e+01,2.1585420302796607
3582.10,1.2142e+02,4.9097e+01,2.473063527303094
3582.87,4.6865e+01,4.8508e+01,0.9661292982600808
3583.65,3.1608e+01,4.9747e+01,0.6353749974872857
3584.42,5.5096e+01,5.0276e+01,1.0958707932214176
3585.19,1.8622e+01,4.9827e+01,0.3737331165833785
3585.97,3.6314e+01,4.8137e+01,0.7543885161102686
3586.74,8.4625e+01,4.7877e+01,1.7675501806713034
3587.52,6.6808e+01,4.8016e+01,1.3913695434855051
3588.29,5.2749e+01,4.8171e+01,1.095036432708476
3589.07,8.5369e+01,4.7916e+01,1.7816387010601888
3589.84,1.8116e+01,4.7399e+01,0.3822021561636321
3590.62,-1.1206e+02,4.8314e+01,-2.3194105228298216
3591.39,5.2458e+01,4.8002e+01,1.0928294654389399
3592.16,6.2966e+01,4.7424e+01,1.327724358974359
3592.94,2.6030e+01,4.7800e+01,0.544560669456067
3593.71,7.9892e+01,4.7517e+01,1.6813351011217037
3594.49,-1.2126e+02,4.6762e+01,-2.593131174885591
3595.26,1.2323e+02,4.7382e+01,2.6007766662445655
3596.04,1.9570e+01,4.7250e+01,0.4141798941798942
3596.81,-1.1855e+01,4.7090e+01,-0.25175196432363556
3597.59,-1.8826e+01,4.7273e+01,-0.39824001015378757
3598.36,9.9296e+01,4.7370e+01,2.096179016255014
3599.14,1.0488e+02,4.7089e+01,2.2272717619826286
3599.91,9.7994e+01,4.6719e+01,2.097519210599542
3600.68,7.8836e+01,4.6335e+01,1.7014352001726556
3601.46,9.4575e+00,4.6246e+01,0.20450417333390994
3602.23,-2.9522e+01,4.6435e+01,-0.6357704317863679
3603.01,-9.7323e+01,4.6440e+01,-2.095671834625323
3603.78,-6.9869e+01,4.5977e+01,-1.5196511299127826
3604.56,2.2796e+01,4.4980e+01,0.5068030235660294
3605.33,8.2731e+01,4.4960e+01,1.8401023131672596
3606.11,1.5559e+02,4.5362e+01,3.429963405493585
3606.88,1.9209e+02,4.4573e+01,4.309559598860297
3607.65,1.0007e+02,4.4930e+01,2.227242377030937
3608.43,6.4103e+01,4.4542e+01,1.4391585469893582
3609.20,9.0878e+01,4.4288e+01,2.051977962427746
3609.98,6.0022e+01,4.4230e+01,1.3570427311779336
3610.75,7.5413e+01,4.4113e+01,1.7095414050279962
3611.53,8.4501e+01,4.3701e+01,1.9336170797006935
3612.30,3.2874e+01,4.4144e+01,0.744699166364625
3613.08,-5.0315e+00,4.3902e+01,-0.11460753496423853
3613.85,9.7359e+01,4.4357e+01,2.1948959577969656
3614.63,5.7182e+01,4.3916e+01,1.3020766918662903
3615.40,-1.9983e+01,4.3851e+01,-0.45570226448655676
3616.17,-2.0153e+01,4.3585e+01,-0.46238384765400936
3616.95,1.1920e+01,4.2981e+01,0.27733184430329677
3617.72,-6.0570e+01,4.2767e+01,-1.4162789066336192
3618.50,-4.0341e+01,4.2298e+01,-0.953733037023027
3619.27,2.5569e+01,4.2377e+01,0.6033697524600609
3620.05,5.4337e+01,4.2403e+01,1.2814423507770678
3620.82,-8.1534e+00,4.2389e+01,-0.19234707117412533
3621.60,-2.8080e+01,4.2347e+01,-0.6630930172149148
3622.37,-3.6466e+01,4.2155e+01,-0.865045664808445
