Wavelength,Flux,Error,SNR
3502.32,-8.5701e-01,3.4995e+00,-0.24489498499785686
3503.10,-3.7362e+00,3.5784e+00,-1.0440979208584844
3503.87,-6.6877e+00,3.6053e+00,-1.854963525920173
3504.65,1.1939e-01,3.5706e+00,0.03343695737411079
3505.42,-4.1034e+00,3.5094e+00,-1.16925970251325
3506.20,-5.3057e+00,3.5489e+00,-1.4950266279692297
3506.97,-3.8150e-02,3.4760e+00,-0.010975258918296893
3507.75,-4.7985e+00,3.4403e+00,-1.3947911519344243
3508.52,1.2053e-01,3.4000e+00,0.03545
3509.30,-2.8638e-01,3.4294e+00,-0.08350731906455941
3510.07,-1.0328e-01,3.4281e+00,-0.030127475861264255
3510.85,-1.0141e-01,3.4048e+00,-0.029784421992481203
3511.62,1.6265e+00,3.7477e+00,0.43399951970541933
3512.40,-1.7150e-01,3.8331e+00,-0.0447418538519736
3513.17,-5.8920e+00,3.8463e+00,-1.5318617892520086
3513.95,6.5049e-01,3.4275e+00,0.18978555798687088
3514.72,-7.2972e-01,3.3639e+00,-0.21692678141442967
3515.50,6.2058e-01,3.3445e+00,0.18555239946180296
3516.27,3.8822e+00,3.3448e+00,1.1606673044726141
3517.05,-2.8569e+00,3.3069e+00,-0.863920892678944
3517.82,-4.4902e+00,3.3104e+00,-1.3563919768003865
3518.60,-1.4039e+00,3.3486e+00,-0.41924983575225466
3519.37,5.7752e+00,3.2826e+00,1.7593371108267837
3520.15,8.7363e-01,3.2571e+00,0.26822326609560654
3520.92,-2.7367e+00,3.2546e+00,-0.8408713820438763
3521.69,-2.6563e+00,3.2559e+00,-0.8158420098897385
3522.47,-3.9301e-01,3.2614e+00,-0.1205034647697308
3523.24,4.8878e-01,3.2084e+00,0.1523438474005735
3524.02,3.7787e+00,3.1750e+00,1.1901417322834646
3524.79,4.3000e+00,3.1336e+00,1.3722236405412305
3525.57,9.2863e-01,3.1682e+00,0.29310965216842366
