no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
1,sn1999ee,Ia-norm,0.9395,6.45,0.0619,0.0115,-7.2,0,good
2,sn1999ee,Ia-norm,0.9395,6.2,0.07,0.0125,-9.1,0,good
3,sn2005cf,Ia-norm,0.9395,6.14,0.0607,0.0098,-5.5,0,good
4,sn2003du,Ia-norm,0.9084,5.99,0.0551,0.009,-7.2,0,good
5,sn2002er,Ia-norm,0.9274,5.99,0.0602,0.0109,-5.0,0,good
6,sn1990N,Ia-norm,0.8339,5.96,0.0619,0.0108,-7.4,0,good
7,sn2005cf,Ia-norm,0.9395,5.86,0.0618,0.0101,-6.3,0,good
8,sn2005cf,Ia-norm,0.9395,5.77,0.0633,0.0103,-7.3,0,good
9,sn2003du,Ia-norm,0.8732,5.76,0.0538,0.0104,-4.2,0,good
10,sn2005cf,Ia-norm,0.9395,5.75,0.0618,0.0103,-6.6,0,good
11,sn2006cj,Ia-norm,0.7283,5.73,0.0483,0.0061,5.4,0,good
12,sn2003du,Ia-norm,0.8746,5.67,0.0555,0.0105,-6.1,0,good
13,sn2005cf,Ia-norm,0.9395,5.65,0.0561,0.0096,-1.5,0,good
14,sn1990O,Ia-norm,0.8299,5.58,0.0643,0.0123,-6.6,0,good
15,sn2006cc,Ia-norm,0.7446,5.58,0.0574,0.0083,-9.7,0,good
16,sn2005cf,Ia-norm,0.9395,5.58,0.0658,0.0107,-8.2,0,good
17,sn2005cf,Ia-norm,0.9395,5.58,0.0549,0.0097,-0.2,0,good
18,sn2006ot,Ia-norm,0.7446,5.52,0.0549,0.0092,2.5,0,good
19,sn2001eh,Ia-91T,0.9395,5.48,0.0514,0.0104,2.7,0,good
20,sn2005cf,Ia-norm,0.9395,5.44,0.0684,0.0109,-9.2,0,good
21,sn2006cj,Ia-norm,0.7297,5.4,0.0498,0.0122,-1.2,0,good
22,sn2005cf,Ia-norm,0.9395,5.33,0.0536,0.0101,1.5,0,good
23,sn2001eh,Ia-91T,0.9395,5.31,0.0532,0.0116,-4.9,0,good
24,sn2005cf,Ia-norm,0.9382,5.29,0.0565,0.0105,-1.2,0,good
25,sn2005cf,Ia-norm,0.9395,5.28,0.0578,0.0106,-2.7,0,good
26,sn1999ee,Ia-norm,0.9395,5.23,0.0509,0.0114,1.8,0,good
27,sn1999ee,Ia-norm,0.9395,5.2,0.052,0.0121,-0.2,0,good
28,sn1990O,Ia-norm,0.8299,5.15,0.062,0.0125,-5.6,0,good
29,sn2006gr,Ia-norm,0.7514,5.15,0.0589,0.0106,-2.1,0,good
30,sn2005cf,Ia-norm,0.9395,5.13,0.0569,0.0104,-2.4,0,good
31,sn2002er,Ia-norm,0.9395,5.13,0.0567,0.0123,-3.1,0,good
32,sn2006cf,Ia-norm,0.7473,5.12,0.0466,0.0127,2.7,0,good
33,sn2006S,Ia-norm,0.7432,5.08,0.0523,0.0107,-0.7,0,good
34,sn2001da,Ia-norm,0.9395,5.08,0.0591,0.0121,-1.0,0,good
35,sn2007kk,Ia-norm,0.7473,5.06,0.0575,0.0108,-1.7,0,good
36,sn2004S,Ia-norm,0.9395,5.04,0.0548,0.0119,1.6,0,good
37,sn2006S,Ia-norm,0.7446,5.0,0.0534,0.0109,-2.6,0,good
38,sn2006gr,Ia-norm,0.7459,5.0,0.0587,0.0092,-1.1,0,good
39,sn2006cq,Ia-norm,0.7446,5.0,0.0575,0.0119,-3.3,0,good
