no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
1,sn2005hk,Ia-pec,0.9395,6.36,0.0412,0.0056,-8.3,0,good
2,sn2003Y,Ia-91bg,0.6986,6.07,0.0717,0.0119,-5.3,0,good
3,sn1999dq,Ia-91T,0.9341,5.79,0.0578,0.008,-9.4,0,good
4,sn1991T,Ia-91T,0.9395,5.54,0.0527,0.0077,-1.5,0,good
5,sn2004aw,Ic-norm,0.6959,5.51,0.0585,0.0203,18.4,0,good
6,sn1997ef,Ic-broad,0.7067,5.44,0.0679,0.0162,15.7,0,good
7,sn2002cx,Ia-pec,0.6931,5.43,0.0417,0.0087,-4.3,0,good
8,sn2005hk,Ia-pec,0.7432,5.37,0.0429,0.0077,-9.3,0,good
9,sn2007if,Ia-pec,0.7879,5.34,0.0516,0.0102,-2.9,0,good
10,sn1999ac,Ia-91T,0.8394,5.23,0.0687,0.0159,-12.9,0,good
11,sn1997ef,Ic-broad,0.7094,5.2,0.0698,0.0176,12.8,0,good
12,sn2005eu,Ia-norm,0.7487,5.17,0.0577,0.0075,-9.0,0,good
13,sn2005hk,Ia-pec,0.8691,5.02,0.042,0.0094,-6.3,0,good
