no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
1,sn2003du,Ia-norm,0.9395,20.05,0.0496,0.003,4.0,0,good
2,sn1998es,Ia-91T,0.7365,19.46,0.0513,0.003,1.5,0,good
3,sn2008bf,Ia-norm,0.7446,19.43,0.054,0.003,4.5,0,good
4,sn2007kk,Ia-norm,0.7459,18.84,0.0595,0.0034,-0.8,0,good
5,sn2007ca,Ia-norm,0.7419,18.77,0.051,0.003,3.4,0,good
6,sn2008bf,Ia-norm,0.7446,18.5,0.0545,0.0031,3.6,0,good
7,sn2007kk,Ia-norm,0.7473,18.07,0.0603,0.0035,-1.7,0,good
8,sn2007kk,Ia-norm,0.75,18.05,0.0572,0.0035,2.1,0,good
9,sn2007kk,Ia-norm,0.75,17.86,0.0579,0.0035,1.1,0,good
10,sn2007F,Ia-norm,0.7432,17.75,0.0514,0.0033,3.0,0,good
11,sn1996C,Ia-norm,0.7053,17.33,0.052,0.003,2.0,0,good
12,sn2002ck,Ia-norm,0.6986,17.19,0.0511,0.003,0.3,0,good
13,sn2006ax,Ia-norm,0.7419,17.12,0.0563,0.0036,-9.3,0,good
14,sn2007F,Ia-norm,0.7392,17.04,0.0535,0.0033,-1.8,0,good
15,sn1995D,Ia-norm,0.6539,16.99,0.0504,0.0033,3.6,0,good
16,sn2006cf,Ia-norm,0.7405,16.94,0.0498,0.0035,1.8,0,good
17,sn2003du,Ia-norm,0.8908,16.83,0.0512,0.0033,0.9,0,good
18,sn2001eh,Ia-91T,0.9395,16.8,0.0532,0.0037,2.7,0,good
19,sn2002er,Ia-norm,0.9395,16.55,0.0581,0.0037,-3.1,0,good
20,sn2003du,Ia-norm,0.8922,16.49,0.0494,0.0034,2.9,0,good
21,sn2007fs,Ia-norm,0.7459,16.48,0.0513,0.0034,4.1,0,good
22,sn2006ax,Ia-norm,0.7419,16.48,0.055,0.0037,-8.4,0,good
23,sn2007F,Ia-norm,0.7432,16.48,0.0527,0.0034,-0.9,0,good
24,sn1998es,Ia-91T,0.7338,16.42,0.0516,0.0035,0.5,0,good
25,sn1994ae,Ia-norm,0.6986,16.42,0.0507,0.0035,4.0,0,good
26,sn1995D,Ia-norm,0.7202,16.36,0.0501,0.0036,5.5,0,good
27,sn2008bf,Ia-norm,0.7432,16.32,0.0551,0.0034,2.6,0,good
28,sn2006S,Ia-norm,0.7419,16.29,0.0531,0.0035,3.2,0,good
29,sn2008bf,Ia-norm,0.7432,16.18,0.0558,0.0035,0.7,0,good
30,sn2007kk,Ia-norm,0.7473,16.06,0.0571,0.0039,3.2,0,good
31,sn2002er,Ia-norm,0.9395,15.86,0.0573,0.0039,-2.1,0,good
32,sn2006ax,Ia-norm,0.7419,15.81,0.053,0.0038,-6.4,0,good
33,sn2002he,Ia-norm,0.9395,15.76,0.0593,0.0039,-3.2,0,good
34,sn1994ae,Ia-norm,0.7013,15.74,0.0507,0.0036,3.0,0,good
35,sn2007ca,Ia-norm,0.7473,15.72,0.0503,0.0036,5.5,0,good
36,sn2005eq,Ia-91T,0.7432,15.68,0.0517,0.0037,1.3,0,good
37,sn2002er,Ia-norm,0.9219,15.6,0.0569,0.0037,-4.0,0,good
38,sn2006cf,Ia-norm,0.7473,15.55,0.0495,0.0039,3.7,0,good
39,sn2006ax,Ia-norm,0.7378,15.51,0.0498,0.0036,0.5,0,good
40,sn1995E,Ia-norm,0.6593,15.36,0.053,0.0038,-2.9,0,good
41,sn2002er,Ia-norm,0.7987,15.31,0.0641,0.0041,-9.0,0,good
42,sn2006et,Ia-norm,0.7473,15.3,0.0512,0.0038,2.4,0,good
43,sn2006cz,Ia-91T,0.7446,15.24,0.0564,0.0043,-2.0,0,good
44,sn1981B,Ia-norm,0.9233,15.19,0.0559,0.0041,-1.5,0,good
45,sn2007fs,Ia-norm,0.7487,15.14,0.0513,0.0037,3.1,0,good
46,sn2006S,Ia-norm,0.8326,14.96,0.0537,0.0037,4.1,0,good
47,sn2005na,Ia-norm,0.7432,14.95,0.0503,0.0039,1.4,0,good
48,sn2006cz,Ia-91T,0.7405,14.81,0.0556,0.0043,-1.0,0,good
49,sn2002ck,Ia-norm,0.6877,14.81,0.0508,0.0035,2.3,0,good
50,sn1992A,Ia-norm,0.7419,14.76,0.0617,0.004,-0.8,0,good
51,sn2002er,Ia-norm,0.6972,14.76,0.0605,0.0042,-6.0,0,good
52,sn2005bo,Ia-norm,0.7446,14.71,0.0505,0.0038,-0.1,0,good
53,sn2002ha,Ia-norm,0.9395,14.56,0.0519,0.0041,1.7,0,good
54,sn2007af,Ia-norm,0.7473,14.53,0.054,0.0038,-4.6,0,good
55,sn2002ck,Ia-norm,0.7013,14.52,0.0514,0.0037,-0.6,0,good
56,sn2003cg,Ia-norm,0.7189,14.52,0.0536,0.0041,-2.1,0,good
57,sn1995E,Ia-norm,0.6945,14.51,0.0524,0.0039,1.0,0,good
58,sn2005eq,Ia-91T,0.7432,14.5,0.052,0.004,0.4,0,good
59,sn2007A,Ia-norm,0.7459,14.5,0.0495,0.0039,4.5,0,good
60,sn1989B,Ia-norm,0.9395,14.5,0.052,0.0043,-1.3,0,good
61,sn2007A,Ia-norm,0.7378,14.41,0.0515,0.0039,-2.4,0,good
62,sn2007A,Ia-norm,0.7446,14.32,0.0518,0.0039,-3.4,0,good
63,sn2007af,Ia-norm,0.7473,14.3,0.0547,0.0039,-5.6,0,good
64,sn2007kk,Ia-norm,0.7487,14.28,0.0561,0.0043,4.1,0,good
65,sn1995E,Ia-norm,0.6864,14.26,0.0525,0.0039,-0.9,0,good
66,sn2006S,Ia-norm,0.7378,14.2,0.0542,0.004,1.2,0,good
67,sn2003U,Ia-norm,0.9395,14.11,0.0624,0.0044,-8.5,0,good
68,sn1999ee,Ia-norm,0.9395,14.1,0.0567,0.0046,-0.2,0,good
69,sn1992A,Ia-norm,0.7419,14.06,0.0667,0.0042,-5.4,0,good
70,sn2006cf,Ia-norm,0.7459,13.91,0.049,0.0043,4.7,0,good
