no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
54,sn1997ef,Ic-broad,0.7094,3.46,0.1709,0.0156,12.8,0,good
55,sn2005cs,IIP,0.7405,3.45,0.1551,0.007,7.1,0,bad
56,sn2005cf,Ia-norm,0.7473,3.45,0.1634,0.0141,75.2,0,bad
57,sn2007af,Ia-norm,0.75,3.44,0.1632,0.0123,91.7,0,bad
58,sn2005cf,Ia-norm,0.8624,3.43,0.101,0.015,-5.5,0,bad
59,sn2000cn,Ia-91bg,0.6986,3.43,0.1729,0.0155,8.3,0,good
60,sn1999em,IIP,0.6986,3.42,0.1489,0.0061,157.9,0,bad
61,sn2003du,Ia-norm,0.7744,3.41,0.1641,0.0124,83.2,0,bad
62,sn2007bj,Ia-norm,0.7446,3.41,0.1807,0.0121,14.9,0,good
63,sn2005M,Ia-91T,0.6607,3.41,0.1654,0.012,62.7,0,bad
64,sn1994D,Ia-norm,0.6877,3.41,0.1719,0.0158,72.5,0,good
65,sn1994Q,Ia-norm,0.7026,3.41,0.1777,0.0163,10.9,0,good
66,sn2005cs,IIP,0.7446,3.41,0.1521,0.0045,27.0,0,bad
67,sn2007af,Ia-norm,0.7473,3.39,0.1635,0.013,66.8,0,bad
68,sn2007al,Ia-91bg,0.7432,3.39,0.1696,0.0101,3.3,0,good
69,sn2003du,Ia-norm,0.8529,3.39,0.0942,0.0143,-6.1,0,bad
70,sn2007sr,Ia-norm,0.7473,3.39,0.1656,0.0136,85.0,0,bad
71,sn2007af,Ia-norm,0.7514,3.38,0.1638,0.0125,69.9,0,bad
72,sn2004S,Ia-norm,0.857,3.37,0.0916,0.0127,7.4,0,bad
73,sn1994I,Ic-norm,0.7094,3.37,0.1755,0.0194,-0.6,0,good
74,sn1986G,Ia-91bg,0.6566,3.36,0.178,0.0172,-1.2,0,good
75,sn2000fa,Ia-norm,0.7893,3.36,0.165,0.0127,99.0,0,bad
76,sn1984A,Ia-norm,0.5496,3.35,0.2178,0.0171,-4.9,0,bad
77,sn2001da,Ia-norm,0.6972,3.35,0.1818,0.0192,7.8,0,good
78,sn2002ap,Ic-broad,0.62,3.35,0.1917,0.0196,1.5,0,good
79,sn2001gc,Ia-norm,0.6986,3.34,0.1749,0.0182,18.2,0,good
80,sn2007af,Ia-norm,0.7459,3.33,0.1795,0.0128,10.2,0,good
81,sn1983V,Ic-norm,0.6593,3.33,0.176,0.0141,14.9,0,good
82,sn1990O,Ia-norm,0.8894,3.33,0.1077,0.0166,-7.6,0,bad
83,sn2004S,Ia-norm,0.75,3.32,0.1768,0.014,13.9,0,good
84,sn2007ca,Ia-norm,0.7446,3.31,0.1801,0.0124,13.3,0,good
85,sn1998de,Ia-91bg,0.7013,3.31,0.1827,0.019,-3.2,0,good
86,sn1994I,Ic-norm,0.7107,3.31,0.175,0.02,-1.6,0,good
87,sn1998es,Ia-91T,0.7202,3.3,0.1778,0.0135,16.3,0,good
88,sn1994I,Ic-norm,0.7026,3.3,0.1782,0.0201,-3.6,0,good
89,sn2006hb,Ia-91bg,0.7459,3.3,0.1791,0.0122,7.7,0,good
90,sn1986G,Ia-91bg,0.5916,3.3,0.1752,0.0116,0.3,0,good
91,sn1996Z,Ia-norm,0.7067,3.29,0.1827,0.0209,10.1,0,good
92,sn1998ec,Ia-norm,0.6986,3.29,0.1782,0.0188,11.7,0,good
93,sn1989B,Ia-norm,0.685,3.29,0.1759,0.0133,11.6,0,good
94,sn2005cf,Ia-norm,0.7839,3.28,0.1603,0.0136,76.6,0,bad
95,sn2004et,IIP,0.7338,3.28,0.1484,0.0054,229.7,0,bad
96,sn1991bg,Ia-91bg,0.7243,3.27,0.1655,0.0184,2.1,0,bad
97,sn2001gc,Ia-norm,0.6986,3.27,0.1761,0.0192,13.3,0,good
98,sn1983V,Ic-norm,0.6579,3.26,0.1741,0.0151,16.9,0,good
99,sn2005kc,Ia-norm,0.7392,3.26,0.179,0.0122,9.8,0,good
100,sn2005kc,Ia-norm,0.7392,3.26,0.1806,0.0097,6.7,0,good
101,sn1999X,Ia-norm,0.6945,3.26,0.1765,0.0168,15.0,0,good
102,sn2002kf,Ia-norm,0.6999,3.25,0.1797,0.0177,11.8,0,good
103,sn1986G,Ia-91bg,0.5957,3.25,0.1757,0.0126,1.3,0,good
104,sn2007bm,Ia-norm,0.7459,3.25,0.1775,0.0123,9.6,0,good
105,sn2006hb,Ia-91bg,0.7487,3.24,0.1765,0.0123,10.7,0,good
106,sn2006hb,Ia-91bg,0.7459,3.24,0.178,0.0121,8.7,0,good
107,sn2003hv,Ia-norm,0.7432,3.24,0.1642,0.0146,74.7,0,bad
108,sn2005cf,Ia-norm,0.861,3.24,0.0961,0.0145,-0.2,0,bad
109,sn2007af,Ia-norm,0.7432,3.24,0.1639,0.0136,62.8,0,bad
110,sn1999by,Ia-91bg,0.7703,3.23,0.1771,0.0128,-3.0,0,good
111,sn2003W,Ia-norm,0.685,3.23,0.1751,0.0131,21.2,0,good
112,sn1999cl,Ia-norm,0.6999,3.23,0.1751,0.0198,7.6,0,good
113,sn2000cn,Ia-91bg,0.7013,3.23,0.1873,0.02,-9.3,0,good
114,sn2003du,Ia-norm,0.8529,3.22,0.0926,0.0149,-4.2,0,bad
115,sn2001bg,Ia-norm,0.6931,3.22,0.1783,0.02,14.0,0,good
116,sn2002bo,Ia-norm,0.6999,3.22,0.1635,0.0169,72.2,0,bad
117,sn2007af,Ia-norm,0.7473,3.22,0.1788,0.0137,11.3,0,good
118,sn1997do,Ia-norm,0.6986,3.21,0.1779,0.0195,14.2,0,good
119,sn2007le,Ia-norm,0.7487,3.21,0.1721,0.0136,53.1,0,good
120,sn1997ef,Ic-broad,0.708,3.2,0.1666,0.0163,18.6,0,bad
121,sn2007if,Ia-pec,0.7568,3.2,0.161,0.0124,62.3,0,bad
122,sn2004et,IIP,0.7432,3.2,0.1608,0.0109,6.2,0,bad
123,sn1994I,Ic-norm,0.7107,3.19,0.1719,0.0202,1.3,0,good
124,sn1990O,Ia-norm,0.8908,3.19,0.1041,0.0164,-6.6,0,bad
125,sn1990O,Ia-norm,0.8894,3.19,0.1017,0.0155,-5.6,0,bad
126,sn1986G,Ia-91bg,0.6539,3.18,0.1777,0.0179,-2.2,0,good
127,sn1994ae,Ia-norm,0.7013,3.18,0.1847,0.0111,9.0,0,good
128,sn1991bg,Ia-91bg,0.7581,3.18,0.1629,0.0165,52.8,0,bad
129,sn2000cn,Ia-91bg,0.6959,3.18,0.1692,0.0166,10.2,0,good
130,sn2007bm,Ia-norm,0.7459,3.18,0.1796,0.0096,6.6,0,good
131,sn2004aw,Ic-norm,0.6986,3.17,0.1719,0.0135,21.3,0,good
132,sn2007sr,Ia-norm,0.7473,3.17,0.1662,0.0145,77.0,0,bad
133,sn2002es,Ia-91bg,0.6945,3.16,0.1527,0.0163,9.0,0,bad
134,sn2000cx,Ia-pec,0.5889,3.16,0.1802,0.0187,21.5,0,good
135,sn2007sr,Ia-norm,0.7514,3.16,0.1657,0.0144,108.8,0,bad
136,sn2007af,Ia-norm,0.7459,3.15,0.1641,0.0139,57.9,0,bad
137,sn1998dx,Ia-norm,0.6918,3.15,0.1765,0.0154,12.5,0,good
138,sn1989B,Ia-norm,0.6309,3.14,0.1769,0.0051,329.8,0,good
139,sn2006bz,Ia-91bg,0.6769,3.14,0.1711,0.0192,-1.4,0,good
140,sn1999X,Ia-norm,0.6959,3.14,0.1749,0.0172,16.0,0,good
141,sn1998es,Ia-91T,0.7243,3.14,0.1765,0.0143,17.3,0,good
142,sn2005bf,Ib-pec,0.7446,3.14,0.1912,0.0074,-28.1,0,good
143,sn2002ap,Ic-broad,0.769,3.14,0.1728,0.0156,30.5,0,good
144,sn2007af,Ia-norm,0.7473,3.14,0.1779,0.0144,12.3,0,good
145,sn2003ic,Ia-norm,0.6986,3.14,0.1839,0.0121,8.0,0,good
146,sn2007af,Ia-norm,0.7446,3.14,0.1636,0.0138,60.9,0,bad
147,sn1991bg,Ia-91bg,0.7581,3.13,0.1631,0.0174,52.9,0,bad
148,sn2007Y,Ib-norm,0.6891,3.13,0.1867,0.0129,-9.0,0,good
149,sn2006X,Ia-norm,0.6823,3.13,0.1621,0.0196,59.8,0,bad
150,sn2006X,Ia-norm,0.7446,3.13,0.1868,0.0175,13.3,0,good
151,sn1997bq,Ia-norm,0.7067,3.13,0.1753,0.0198,11.2,0,good
152,sn2006lf,Ia-norm,0.7094,3.13,0.1743,0.0159,11.3,0,good
153,lbv2001ac,LBV,0.8475,3.12,0.1478,0.0051,-99.9,2,bad
154,sn1998es,Ia-91T,0.7202,3.12,0.1765,0.0142,18.3,0,good
155,sn2003Y,Ia-91bg,0.6986,3.12,0.1736,0.0203,-6.3,0,good
156,sn1986G,Ia-91bg,0.6959,3.11,0.1783,0.0169,-4.7,0,good
157,sn2004dj,IIP,0.5632,3.11,0.151,0.0051,36.0,1,bad
158,sn1999ek,Ia-norm,0.6986,3.11,0.1742,0.0193,12.2,0,good
159,sn1983V,Ic-norm,0.593,3.11,0.1733,0.0202,12.9,0,good
160,sn2007le,Ia-norm,0.7459,3.11,0.1716,0.0142,39.2,0,good
161,sn2002dp,Ia-norm,0.7013,3.11,0.1771,0.0184,10.0,0,good
162,sn2002bo,Ia-norm,0.6972,3.11,0.177,0.0211,12.5,0,good
163,sn1995al,Ia-norm,0.704,3.1,0.176,0.0207,16.4,0,good
164,sn2006hb,Ia-91bg,0.7432,3.1,0.179,0.0124,6.8,0,good
165,sn2002bf,Ia-norm,0.6959,3.1,0.1757,0.0127,16.4,0,good
166,sn1995al,Ia-norm,0.7107,3.1,0.1817,0.0221,13.3,0,good
167,sn2002bo,Ia-norm,0.6945,3.1,0.1744,0.0204,14.5,0,good
168,sn2006hb,Ia-91bg,0.7459,3.1,0.1768,0.0131,11.7,0,good
169,sn1993J,IIb,0.7338,3.1,0.1635,0.0131,3.7,0,bad
170,sn1999X,Ia-norm,0.6986,3.09,0.1778,0.0171,13.1,0,good
171,sn2007ca,Ia-norm,0.7419,3.09,0.1831,0.0104,9.4,0,good
172,sn2006X,Ia-norm,0.7419,3.09,0.1931,0.0169,7.3,0,good
173,sn2002bo,Ia-norm,0.6986,3.09,0.1787,0.0214,11.6,0,good
174,sn2005bf,Ib-pec,0.7365,3.09,0.172,0.0078,-5.6,0,good
175,sn2005bf,Ib-pec,0.7405,3.09,0.1714,0.0082,-0.7,0,good
176,sn1995al,Ia-norm,0.7094,3.09,0.1774,0.0211,15.4,0,good
177,sn1991bg,Ia-91bg,0.7121,3.08,0.1665,0.0183,32.1,0,bad
178,sn2000H,IIb,0.7392,3.08,0.183,0.0138,8.4,0,good
179,sn1984A,Ia-norm,0.5361,3.08,0.1921,0.0227,8.1,0,good
180,sn2002er,Ia-norm,0.685,3.08,0.193,0.0167,-11.9,0,good
181,sn2002bo,Ia-norm,0.6972,3.08,0.1826,0.0213,10.4,0,good
182,sn1999gp,Ia-91T,0.6972,3.07,0.1707,0.018,21.4,0,good
183,sn2006N,Ia-norm,0.7446,3.07,0.1825,0.0135,8.5,0,good
184,sn2007af,Ia-norm,0.7446,3.07,0.1819,0.0119,5.4,0,good
185,sn2002bo,Ia-norm,0.6972,3.06,0.1754,0.021,13.5,0,good
186,sn2007af,Ia-norm,0.7514,3.06,0.1642,0.0062,124.5,0,bad
187,sn2006lf,Ia-norm,0.685,3.06,0.1771,0.0185,10.3,0,good
188,sn2004L,Ia-norm,0.6986,3.06,0.1782,0.0135,5.3,0,good
189,sn2007S,Ia-91T,0.7459,3.06,0.1857,0.0128,13.1,0,good
190,sn2002ap,Ic-broad,0.8001,3.06,0.1738,0.0142,4.7,0,good
191,sn2006X,Ia-norm,0.7459,3.06,0.1929,0.0171,8.2,0,good
192,sn1994ae,Ia-norm,0.6999,3.06,0.1849,0.0105,7.9,0,good
193,sn2007af,Ia-norm,0.7473,3.05,0.1638,0.0129,101.6,0,bad
194,sn1997ef,Ic-broad,0.5645,3.05,0.1731,0.0192,6.9,0,good
195,sn2006N,Ia-norm,0.7365,3.05,0.1823,0.0125,7.5,0,good
196,sn1994I,Ic-norm,0.7392,3.05,0.1816,0.0154,-5.4,0,good
197,sn2007af,Ia-norm,0.7514,3.05,0.1631,0.0132,96.6,0,bad
198,lbv2001ac,LBV,0.6959,3.05,0.1481,0.0048,-99.9,2,bad
199,sn2004dj,IIP,0.5632,3.04,0.152,0.0053,17.0,1,bad
200,sn1991bg,Ia-91bg,0.7162,3.04,0.1613,0.0089,116.6,0,bad
201,sn2004dj,IIP,0.5876,3.04,0.1504,0.0056,50.6,1,bad
202,sn1994I,Ic-norm,0.7026,3.04,0.1729,0.0076,38.3,0,good
203,sn2007fb,Ia-norm,0.7487,3.04,0.1841,0.0212,10.6,0,good
204,sn2003W,Ia-norm,0.8786,3.03,0.1471,0.0192,-11.1,0,bad
205,sn1996bo,Ia-norm,0.7053,3.03,0.1828,0.0191,11.1,0,good
206,sn2005bf,Ib-pec,0.7419,3.03,0.1722,0.0079,-7.6,0,good
207,sn1996ai,Ia-norm,0.6471,3.03,0.3351,0.0135,2.2,0,bad
208,sn1991M,Ia-norm,0.7432,3.02,0.1605,0.016,80.0,0,bad
209,sn1994D,Ia-norm,0.6701,3.02,0.181,0.0155,9.6,0,good
210,sn2004dj,IIP,0.551,3.02,0.1529,0.0058,2.7,1,bad
211,sn1991T,Ia-91T,0.7094,3.02,0.1685,0.0184,259.0,0,good
212,sn2002bf,Ia-norm,0.6972,3.02,0.1788,0.0205,12.6,0,good
213,sn2002ap,Ic-broad,0.6959,3.01,0.1919,0.0222,-0.4,0,good
214,sn2003kf,Ia-norm,0.6891,3.01,0.1819,0.0225,13.4,0,good
215,sn2000fa,Ia-norm,0.6999,3.01,0.1744,0.0195,16.0,0,good
216,sn1999by,Ia-91bg,0.7703,3.01,0.1676,0.0165,2.9,0,bad
217,sn2002do,Ia-norm,0.6959,3.01,0.1513,0.0094,22.6,0,bad
218,sn2006X,Ia-norm,0.7446,3.01,0.1873,0.017,14.2,0,good
219,sn1997bp,Ia-norm,0.708,3.0,0.1652,0.0191,49.3,0,bad
220,sn1997bq,Ia-norm,0.8678,3.0,0.1253,0.0168,-11.6,0,bad
221,sn2002ap,Ic-broad,0.6945,3.0,0.1966,0.023,-1.4,0,good
222,sn1999da,Ia-91bg,0.6986,3.0,0.1832,0.017,-2.6,0,good
223,sn1997bq,Ia-norm,0.7067,3.0,0.1783,0.0212,9.2,0,good
224,sn2004et,IIP,0.7229,3.0,0.1485,0.006,242.8,0,bad
225,sn2000fa,Ia-norm,0.6783,3.0,0.1726,0.021,18.0,0,good
226,sn2006ac,Ia-norm,0.7107,3.0,0.1794,0.0184,11.0,0,good
227,sn1991bg,Ia-91bg,0.773,2.99,0.1643,0.0082,116.7,0,bad
228,sn1997do,Ia-norm,0.6999,2.99,0.1869,0.0214,11.1,0,good
229,sn1994M,Ia-norm,0.6674,2.99,0.3391,0.0128,3.7,0,bad
230,sn2002eu,Ia-norm,0.9084,2.99,0.149,0.0059,60.7,0,bad
231,sn1993J,IIb,0.6255,2.99,0.1979,0.01,151.4,0,good
232,sn2005kc,Ia-norm,0.7365,2.99,0.1792,0.0145,11.6,0,good
233,sn1983V,Ic-norm,0.6728,2.99,0.1869,0.0099,-7.0,0,good
234,sn2001da,Ia-norm,0.8746,2.99,0.1003,0.0163,-1.0,0,bad
235,sn2006lf,Ia-norm,0.7094,2.99,0.1725,0.0167,13.2,0,good
236,sn2005ke,Ia-91bg,0.7365,2.99,0.1708,0.0155,0.5,0,good
237,sn1997do,Ia-norm,0.7013,2.98,0.1742,0.0205,15.3,0,good
238,sn2004dj,IIP,0.5618,2.98,0.1531,0.0058,5.0,1,bad
239,sn1999gi,IIP,0.7013,2.98,0.1482,0.0054,160.4,0,bad
240,sn2002dj,Ia-norm,0.7297,2.98,0.1574,0.017,68.7,0,bad
241,sn1983V,Ic-norm,0.616,2.98,0.1831,0.0127,4.0,0,good
242,sn2002bf,Ia-norm,0.6972,2.98,0.1776,0.0189,13.5,0,good
243,sn2002kf,Ia-norm,0.7013,2.97,0.1766,0.0192,13.9,0,good
244,sn1986G,Ia-91bg,0.681,2.97,0.177,0.018,-2.7,0,good
245,sn2004dj,IIP,0.5551,2.97,0.154,0.006,0.0,1,bad
246,sn2007le,Ia-norm,0.7446,2.97,0.1862,0.0186,11.4,0,good
247,sn1993J,IIb,0.6485,2.97,0.1981,0.0106,150.0,0,good
248,sn2004L,Ia-norm,0.6959,2.97,0.1782,0.0129,3.4,0,good
249,sn1991bg,Ia-91bg,0.7378,2.97,0.1592,0.0178,45.9,0,bad
250,sn2003cg,Ia-norm,0.639,2.97,0.3393,0.0112,-2.3,0,bad
251,sn2002ap,Ic-broad,0.6999,2.97,0.1876,0.0226,0.6,0,good
252,sn2005am,Ia-norm,0.7392,2.97,0.183,0.0161,9.9,0,good
253,sn1994T,Ia-norm,0.6498,2.96,0.1961,0.013,1.7,0,good
254,sn1994D,Ia-norm,0.7094,2.96,0.1637,0.0146,53.4,0,bad
255,sn1994ae,Ia-norm,0.6566,2.96,0.1654,0.0129,86.4,0,bad
256,sn2001ep,Ia-norm,0.7026,2.96,0.1808,0.0181,6.8,0,good
257,sn1994ae,Ia-norm,0.6986,2.96,0.1842,0.0123,9.9,0,good
258,sn1994D,Ia-norm,0.6877,2.96,0.1688,0.0177,74.5,0,good
259,sn1990B,Ic-norm,0.4346,2.96,0.1476,0.0087,6.0,0,bad
260,sn1997ef,Ic-broad,0.6999,2.96,0.1621,0.0179,21.6,0,bad
261,sn1998S,IIn,0.6999,2.96,0.1652,0.0059,311.1,0,bad
262,sn1997bp,Ia-norm,0.7067,2.95,0.1749,0.0201,18.6,0,good
263,sn1990K,IIL,0.62,2.95,0.1481,0.0104,76.3,1,bad
264,sn2002ap,Ic-broad,0.5415,2.95,0.1703,0.0196,12.7,0,good
265,sn2007le,Ia-norm,0.7419,2.95,0.187,0.0174,10.4,0,good
266,sn1997br,Ia-91T,0.7202,2.95,0.1705,0.0158,65.8,0,good
267,sn2006aj,Ic-broad,0.5551,2.95,0.209,0.0217,1.5,0,bad
268,sn2004dj,IIP,0.5848,2.95,0.1507,0.0056,46.8,1,bad
269,sn2005cf,Ia-norm,0.7446,2.95,0.1896,0.0182,-9.7,0,good
270,sn2007nq,Ia-norm,0.6552,2.95,0.1805,0.0178,9.2,0,good
271,sn1996cb,IIb,0.4941,2.95,0.2001,0.0101,126.7,0,good
272,sn2003du,Ia-norm,0.685,2.95,0.1693,0.0181,86.1,0,good
273,sn2000ce,Ia-norm,0.6986,2.94,0.1826,0.0224,8.7,0,good
274,sn2000dk,Ia-norm,0.7148,2.94,0.1725,0.016,9.6,0,good
275,sn2002dj,Ia-norm,0.6999,2.94,0.1871,0.0238,9.5,0,good
276,sn1994D,Ia-norm,0.7094,2.94,0.1786,0.0204,10.8,0,good
277,sn1997dq,Ic-broad,0.6999,2.94,0.1639,0.0154,0.0,1,bad
278,sn1983V,Ic-norm,0.6688,2.93,0.1756,0.016,11.9,0,good
279,sn1990B,Ic-norm,0.5469,2.93,0.1488,0.0095,4.0,0,bad
280,sn1986G,Ia-91bg,0.6796,2.93,0.1782,0.029,-3.7,0,good
281,sn1993J,IIb,0.7622,2.93,0.1647,0.0138,-2.4,0,bad
282,sn2001ep,Ia-norm,0.7216,2.93,0.1788,0.0183,7.8,0,good
283,sn1996Z,Ia-norm,0.708,2.93,0.1882,0.0233,8.1,0,good
284,sn2003bg,IIb,0.6295,2.93,0.1957,0.0116,253.5,0,good
285,sn2004dj,IIP,0.5524,2.93,0.1526,0.006,8.0,1,bad
286,sn2002bo,Ia-norm,0.6959,2.93,0.1723,0.0208,15.4,0,good
287,sn2000fa,Ia-norm,0.6674,2.92,0.1669,0.0178,42.2,0,bad
288,sn2004et,IIP,0.7635,2.92,0.1598,0.0115,8.6,0,bad
289,sn2000fa,Ia-norm,0.6972,2.92,0.1839,0.023,9.1,0,good
290,sn1998ab,Ia-91T,0.6945,2.92,0.1648,0.019,17.5,0,bad
291,sn2007le,Ia-norm,0.7473,2.92,0.1852,0.0175,12.4,0,good
292,sn2006lf,Ia-norm,0.6877,2.92,0.1777,0.0208,9.3,0,good
293,sn2007le,Ia-norm,0.7487,2.92,0.1703,0.0149,40.1,0,good
294,sn1997do,Ia-norm,0.6999,2.92,0.1888,0.0224,10.2,0,good
295,sn2004dj,IIP,0.5862,2.92,0.151,0.0057,50.0,1,bad
296,sn1997do,Ia-norm,0.6999,2.92,0.1864,0.0217,12.1,0,good
297,sn2004dj,IIP,0.5632,2.92,0.1518,0.0055,20.0,1,bad
298,sn2004et,IIP,0.7256,2.92,0.1487,0.0064,236.8,0,bad
299,sn1995al,Ia-norm,0.708,2.91,0.1732,0.0209,19.4,0,good
300,sn2000cn,Ia-91bg,0.6986,2.91,0.186,0.021,-8.3,0,good
301,sn2002bf,Ia-norm,0.6972,2.91,0.1761,0.019,15.5,0,good
302,sn1994I,Ic-norm,0.7121,2.91,0.1684,0.0213,2.3,0,good
303,sn2000fa,Ia-norm,0.6999,2.91,0.1818,0.0218,11.1,0,good
304,sn1998S,IIn,0.6986,2.91,0.1654,0.0062,300.0,0,bad
305,sn2005gj,Ia-csm,0.6931,2.91,0.1486,0.006,88.4,0,bad
306,sn1998S,IIn,0.6972,2.91,0.1652,0.0062,310.1,0,bad
307,sn2006hb,Ia-91bg,0.7487,2.91,0.1759,0.015,9.7,0,good
308,sn2008C,Ia-norm,0.7446,2.91,0.1849,0.013,8.3,0,good
309,sn2007sr,Ia-norm,0.7473,2.9,0.1835,0.0173,14.5,0,good
310,sn2003du,Ia-norm,0.7189,2.9,0.1714,0.0139,374.3,0,good
311,sn2007le,Ia-norm,0.7459,2.9,0.1838,0.0175,13.4,0,good
312,sn2007le,Ia-norm,0.7446,2.9,0.1877,0.0159,9.5,0,good
313,sn2008Z,Ia-norm,0.7473,2.9,0.1847,0.0087,12.3,0,good
314,sn2001bf,Ia-norm,0.6999,2.9,0.164,0.0111,64.5,0,bad
315,sn2004dj,IIP,0.5632,2.89,0.1519,0.0056,18.0,1,bad
316,sn1998dk,Ia-norm,0.7013,2.89,0.1829,0.0225,13.1,0,good
317,sn1998S,IIn,0.6999,2.89,0.1652,0.0062,305.1,0,bad
318,sn2007ax,Ia-91bg,0.7473,2.89,0.1826,0.0137,-1.9,0,good
319,sn2002dp,Ia-norm,0.6986,2.88,0.1746,0.0197,13.0,0,good
320,sn1998S,IIn,0.6986,2.88,0.1647,0.0061,325.0,0,bad
321,sn2000fa,Ia-norm,0.7026,2.88,0.1755,0.0205,14.0,0,good
322,sn1998ab,Ia-91T,0.6959,2.88,0.1635,0.0185,18.4,0,bad
323,sn2002bo,Ia-norm,0.7392,2.88,0.2016,0.0187,-9.7,0,good
324,sn1995al,Ia-norm,0.7121,2.88,0.1878,0.0245,10.4,0,good
325,sn2002ap,Ic-broad,0.6999,2.87,0.1813,0.0229,3.6,0,good
326,sn2001ck,Ia-norm,0.6972,2.87,0.1751,0.0175,14.4,0,good
327,sn1991T,Ia-91T,0.7784,2.87,0.1799,0.0128,9.5,0,good
