no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
129,sn2000dn,Ia-norm,0.6986,8.43,0.0134,0.0063,-0.9,0,good
130,sn1994D,Ia-norm,0.9395,8.42,0.0169,0.007,-4.3,0,good
131,sn2007kk,Ia-norm,0.7175,8.42,0.0169,0.0073,3.2,0,good
132,sn2004ef,Ia-norm,0.7283,8.37,0.0234,0.0074,-3.3,0,good
133,sn2007F,Ia-norm,0.7311,8.34,0.0184,0.0075,-5.7,0,good
134,sn2007bc,Ia-norm,0.7338,8.33,0.0124,0.007,-2.6,0,good
135,sn2004ef,Ia-norm,0.7283,8.28,0.0178,0.007,1.5,0,good
136,sn2004ef,Ia-norm,0.7283,8.28,0.017,0.0069,2.5,0,good
137,sn2007kk,Ia-norm,0.7189,8.25,0.016,0.0074,4.1,0,good
138,sn2000cf,Ia-norm,0.6999,8.25,0.0103,0.0065,2.9,0,good
139,sn2004fu,Ia-norm,0.7459,8.2,0.0154,0.007,4.4,0,good
140,sn2002jy,Ia-norm,0.6999,8.15,0.0171,0.0066,1.1,0,good
141,sn1999ee,Ia-norm,0.907,8.12,0.0275,0.0086,-9.1,0,good
142,sn2006S,Ia-norm,0.7243,8.08,0.0194,0.0079,-5.5,0,good
143,sn2007le,Ia-norm,0.7446,8.07,0.03,0.0083,-8.4,0,good
144,sn1990N,Ia-norm,0.884,8.05,0.0325,0.0092,-14.2,0,good
145,sn2007F,Ia-norm,0.7338,8.05,0.0197,0.0077,-6.7,0,good
146,sn2003du,Ia-norm,0.9287,8.04,0.0121,0.0076,0.9,0,good
147,sn2007bd,Ia-norm,0.7283,8.04,0.0262,0.0078,-9.0,0,good
148,sn2002jy,Ia-norm,0.6999,8.03,0.0178,0.0067,0.1,0,good
149,sn2003du,Ia-norm,0.9301,8.02,0.0101,0.0077,2.9,0,good
150,sn2007af,Ia-norm,0.7432,8.0,0.0102,0.0072,2.3,0,good
151,sn2001cp,Ia-norm,0.6999,7.98,0.0171,0.0069,0.8,0,good
152,sn1989B,Ia-norm,0.9395,7.97,0.0123,0.0073,-1.3,0,good
153,sn2001fe,Ia-norm,0.6986,7.97,0.0186,0.007,-1.7,0,good
154,sn2007kk,Ia-norm,0.7189,7.96,0.0169,0.0077,2.1,0,good
155,sn2001ck,Ia-norm,0.9098,7.93,0.0107,0.0078,5.8,0,good
156,sn2001cp,Ia-norm,0.6986,7.92,0.0181,0.0069,-1.1,0,good
157,sn1996C,Ia-norm,0.7053,7.92,0.0126,0.0069,4.8,0,good
158,sn2005cf,Ia-norm,0.9395,7.92,0.0264,0.0089,-9.7,0,good
159,sn2002dj,Ia-norm,0.9395,7.92,0.0226,0.0079,-3.6,0,good
160,sn2000cf,Ia-norm,0.6999,7.91,0.0099,0.0068,3.9,0,good
161,sn1981B,Ia-norm,0.8854,7.86,0.0158,0.0073,-1.5,0,good
162,sn2008bf,Ia-norm,0.7324,7.84,0.0168,0.0077,0.7,0,good
163,sn2007bm,Ia-norm,0.7473,7.84,0.0179,0.0077,-11.2,0,good
164,sn2004fu,Ia-norm,0.7419,7.83,0.0161,0.0073,2.4,0,good
165,sn2007fs,Ia-norm,0.7405,7.82,0.0105,0.0077,5.1,0,good
166,sn2006cp,Ia-norm,0.7324,7.81,0.0324,0.0085,-9.3,0,good
167,sn2001eh,Ia-91T,0.6972,7.79,0.0181,0.0071,-0.1,0,good
168,sn1998aq,Ia-norm,0.6931,7.79,0.0171,0.007,0.0,0,good
169,sn2007kk,Ia-norm,0.7162,7.79,0.019,0.0079,-0.8,0,good
170,sn2006S,Ia-norm,0.727,7.78,0.0172,0.0079,-2.6,0,good
171,sn2008Z,Ia-norm,0.7324,7.78,0.021,0.0085,-8.2,0,good
172,sn1999ee,Ia-norm,0.9395,7.78,0.0129,0.0073,6.7,0,good
173,sn1998aq,Ia-norm,0.6837,7.77,0.0175,0.007,-0.9,0,good
174,sn1995E,Ia-norm,0.6864,7.76,0.0125,0.0076,-0.9,0,good
175,sn2006sr,Ia-norm,0.7311,7.75,0.0187,0.0072,-0.9,0,good
176,sn2007kk,Ia-norm,0.7202,7.75,0.0156,0.0079,5.0,0,good
177,sn2005cf,Ia-norm,0.9395,7.74,0.0105,0.0076,6.2,0,good
178,sn1992A,Ia-norm,0.7053,7.74,0.0206,0.0072,2.0,0,good
179,sn2003du,Ia-norm,0.792,7.74,0.0134,0.0079,-0.3,0,good
180,sn2006gr,Ia-norm,0.7243,7.71,0.0324,0.0094,-8.9,0,good
181,sn2004fu,Ia-norm,0.7459,7.67,0.015,0.0075,3.4,0,good
182,sn2005am,Ia-norm,0.7473,7.66,0.0235,0.0076,-2.9,0,good
183,sn2006gr,Ia-norm,0.7243,7.63,0.0335,0.0096,-9.8,0,good
184,sn2006lf,Ia-norm,0.7135,7.61,0.0166,0.0073,-4.5,0,good
185,sn2007fs,Ia-norm,0.7392,7.6,0.0115,0.0078,4.1,0,good
186,sn2002bo,Ia-norm,0.9395,7.59,0.0182,0.008,-1.7,0,good
187,sn2007bd,Ia-norm,0.7229,7.58,0.0203,0.0078,-4.2,0,good
188,sn2008bf,Ia-norm,0.7311,7.56,0.0149,0.0078,4.5,0,good
189,sn1989B,Ia-norm,0.8218,7.55,0.0156,0.0078,-7.2,0,good
190,sn2001eh,Ia-91T,0.9395,7.55,0.0144,0.0078,2.7,0,good
191,sn1999cp,Ia-norm,0.708,7.53,0.0212,0.0084,-13.8,0,good
192,sn2008bf,Ia-norm,0.7311,7.52,0.0152,0.0079,3.6,0,good
193,sn2007bm,Ia-norm,0.7432,7.52,0.0152,0.008,-9.3,0,good
194,sn2008bf,Ia-norm,0.7311,7.51,0.016,0.0078,2.6,0,good
195,sn2005mc,Ia-norm,0.7297,7.51,0.0153,0.0075,-2.2,0,good
196,sn2008C,Ia-norm,0.7392,7.49,0.0103,0.0078,4.4,0,good
197,sn2007co,Ia-norm,0.7297,7.49,0.0125,0.0077,5.7,0,good
198,sn2000fa,Ia-norm,0.6837,7.49,0.0327,0.0095,-10.4,0,good
199,sn2002aw,Ia-norm,0.6972,7.48,0.0159,0.0067,-0.9,0,good
200,sn2002er,Ia-norm,0.9111,7.47,0.0108,0.0074,4.9,0,good
201,sn1995E,Ia-norm,0.6945,7.43,0.0125,0.0079,1.0,0,good
202,sn1998aq,Ia-norm,0.6959,7.43,0.0169,0.0072,1.0,0,good
203,sn2002aw,Ia-norm,0.6945,7.4,0.0151,0.0068,1.1,0,good
204,sn1990N,Ia-norm,0.8326,7.4,0.0114,0.0079,3.9,0,good
205,sn2007af,Ia-norm,0.7487,7.4,0.0095,0.0076,3.3,0,good
206,sn2007ca,Ia-norm,0.7405,7.39,0.0101,0.008,6.4,0,good
207,sn2005cf,Ia-norm,0.7419,7.35,0.0255,0.0093,-10.4,0,good
208,sn2002bo,Ia-norm,0.9287,7.35,0.0194,0.0082,-2.8,0,good
209,sn2006lf,Ia-norm,0.7135,7.35,0.017,0.0075,-6.5,0,good
210,sn2002bo,Ia-norm,0.9395,7.33,0.0164,0.0083,-0.6,0,good
211,sn2004ef,Ia-norm,0.7297,7.31,0.0252,0.0086,-4.2,0,good
212,sn2000dn,Ia-norm,0.7189,7.3,0.0134,0.008,-3.8,0,good
213,sn2004bg,Ia-norm,0.6986,7.3,0.0141,0.0072,2.6,0,good
214,sn2005hj,Ia-91T,0.8042,7.3,0.015,0.0071,5.1,0,good
215,sn2006ax,Ia-norm,0.7365,7.3,0.0153,0.009,-9.3,0,good
216,sn2003du,Ia-norm,0.8353,7.29,0.015,0.0083,-4.2,0,good
217,sn2002jy,Ia-norm,0.6999,7.29,0.0167,0.0072,3.0,0,good
218,sn2002fk,Ia-norm,0.6972,7.28,0.0155,0.0075,-3.5,0,good
219,sn2006ev,Ia-norm,0.7297,7.27,0.0136,0.0079,5.5,0,good
220,sn2001eh,Ia-91T,0.6945,7.26,0.0176,0.0075,3.7,0,good
221,sn2001fe,Ia-norm,0.6986,7.26,0.0185,0.0076,0.3,0,good
222,sn2003du,Ia-norm,0.8367,7.25,0.0162,0.0084,-6.1,0,good
223,sn2002de,Ia-norm,0.6891,7.25,0.0187,0.0076,1.8,0,good
224,sn1994ae,Ia-norm,0.9179,7.25,0.0074,0.008,8.0,0,good
225,sn2007kk,Ia-norm,0.7175,7.24,0.0177,0.0083,1.1,0,good
226,sn2003kf,Ia-norm,0.6945,7.24,0.0204,0.0076,-3.4,0,good
227,sn2002he,Ia-norm,0.9192,7.23,0.0186,0.008,-3.2,0,good
228,sn2005cf,Ia-norm,0.9111,7.23,0.0116,0.0078,4.2,0,good
229,sn2005hc,Ia-norm,0.7107,7.22,0.0132,0.0082,5.4,0,good
230,sn2002fk,Ia-norm,0.6972,7.21,0.0149,0.0074,-1.5,0,good
231,sn2003ch,Ia-norm,0.8407,7.2,0.0121,0.0076,1.8,0,good
232,sn1996X,Ia-norm,0.7067,7.2,0.0194,0.0072,-3.8,0,good
233,sn2004bg,Ia-norm,0.6959,7.19,0.0163,0.0076,-3.0,0,good
234,sn2003du,Ia-norm,0.8001,7.18,0.0131,0.0085,-2.2,0,good
235,sn1995E,Ia-norm,0.6688,7.16,0.013,0.0077,3.9,0,good
236,sn1998aq,Ia-norm,0.6959,7.16,0.0165,0.0075,2.0,0,good
237,sn1996bl,Ia-norm,0.7026,7.15,0.0193,0.0077,-2.2,0,good
238,sn1999aw,Ia-91T,0.6119,7.13,0.0214,0.0074,-1.0,0,good
239,sn2003cg,Ia-norm,0.8718,7.13,0.0202,0.0074,-8.0,0,good
240,sn2003kf,Ia-norm,0.6999,7.12,0.0216,0.0078,-5.4,0,good
241,sn2007S,Ia-91T,0.7446,7.1,0.0126,0.0087,6.2,0,good
242,sn2007A,Ia-norm,0.7324,7.1,0.0123,0.0086,-2.4,0,good
243,sn1995D,Ia-norm,0.7026,7.1,0.0088,0.0083,7.5,0,good
244,sn2007fs,Ia-norm,0.7405,7.09,0.012,0.0083,3.1,0,good
245,sn1998bu,Ia-norm,0.6972,7.07,0.0185,0.0075,-3.6,0,good
246,sn1996X,Ia-norm,0.708,7.07,0.0191,0.0073,-2.8,0,good
247,sn2005bo,Ia-norm,0.7432,7.05,0.0111,0.0082,-0.1,0,good
248,sn2000cp,Ia-norm,0.6986,7.05,0.0168,0.0074,-1.5,0,good
249,sn1997bp,Ia-norm,0.9368,7.04,0.0307,0.0094,-3.0,0,good
250,sn1998bu,Ia-norm,0.6972,7.04,0.0182,0.0076,-2.6,0,good
251,sn1996ai,Ia-norm,0.9246,7.02,0.0151,0.0083,-0.9,0,good
252,sn2002bo,Ia-norm,0.75,7.02,0.0211,0.0087,-3.7,0,good
253,sn1994D,Ia-norm,0.7121,7.02,0.0206,0.0077,-5.1,0,good
254,sn2000cp,Ia-norm,0.6986,7.01,0.0185,0.0073,-2.5,0,good
255,sn1998V,Ia-norm,0.6999,7.01,0.0163,0.0076,1.3,0,good
256,sn1998V,Ia-norm,0.6999,7.0,0.0168,0.0076,0.3,0,good
257,sn2002bo,Ia-norm,0.9274,6.99,0.0185,0.0085,-1.5,0,good
258,sn2007ca,Ia-norm,0.7446,6.98,0.0102,0.0084,5.5,0,good
259,sn2003kf,Ia-norm,0.8759,6.98,0.0246,0.0084,-9.4,0,good
260,sn1994D,Ia-norm,0.9395,6.98,0.0186,0.008,-5.3,0,good
261,sn2005ki,Ia-norm,0.7324,6.97,0.0129,0.0081,1.0,0,good
262,sn2006N,Ia-norm,0.7378,6.96,0.0166,0.0083,-3.3,0,good
263,sn1995D,Ia-norm,0.7026,6.96,0.0103,0.0084,5.5,0,good
264,sn2003kf,Ia-norm,0.6999,6.94,0.023,0.0081,-7.4,0,good
265,sn2002er,Ia-norm,0.9395,6.94,0.0114,0.0084,2.9,0,good
266,sn2002jy,Ia-norm,0.6999,6.93,0.0158,0.0076,6.0,0,good
267,sn1997bq,Ia-norm,0.9355,6.92,0.0386,0.0093,-11.6,0,bad
268,sn2006ax,Ia-norm,0.7378,6.91,0.014,0.0094,-8.4,0,good
269,sn2005bc,Ia-norm,0.6918,6.91,0.0178,0.0074,-5.0,0,good
270,sn1999aa,Ia-91T,0.6972,6.9,0.0182,0.0081,-0.2,0,good
271,sn2002fk,Ia-norm,0.7013,6.89,0.0137,0.0075,2.5,0,good
272,sn2005cf,Ia-norm,0.9395,6.89,0.0098,0.0086,7.2,0,good
273,sn2001eh,Ia-91T,0.9395,6.88,0.0172,0.0085,-4.9,0,good
274,sn1995E,Ia-norm,0.6986,6.88,0.01,0.0082,5.9,0,good
275,sn1998eg,Ia-norm,0.6877,6.86,0.0158,0.0075,-0.8,0,good
276,sn1999cl,Ia-norm,0.7094,6.85,0.0196,0.0088,-3.3,0,good
277,sn2008Z,Ia-norm,0.7351,6.85,0.0184,0.0094,-5.3,0,good
278,sn2005cf,Ia-norm,0.9395,6.84,0.0275,0.0099,-10.2,0,good
279,sn2005el,Ia-norm,0.7378,6.84,0.0146,0.0088,-3.9,0,good
280,sn1998aq,Ia-norm,0.6959,6.84,0.0164,0.0078,3.0,0,good
281,sn2008Z,Ia-norm,0.7338,6.82,0.0202,0.0094,-7.3,0,good
282,sn1994D,Ia-norm,0.7148,6.82,0.0198,0.0077,-3.1,0,good
283,sn2005el,Ia-norm,0.7351,6.82,0.015,0.009,-4.8,0,good
284,sn1998bu,Ia-norm,0.6972,6.81,0.0178,0.0078,-1.6,0,good
285,sn2007fb,Ia-norm,0.7392,6.78,0.0142,0.0079,1.7,0,good
286,sn2007F,Ia-norm,0.7297,6.78,0.0146,0.0092,-1.8,0,good
287,sn1994D,Ia-norm,0.9395,6.77,0.0303,0.01,-11.1,0,good
288,sn2006N,Ia-norm,0.7419,6.75,0.0151,0.0083,-1.3,0,good
289,sn2005el,Ia-norm,0.7392,6.75,0.0115,0.0084,4.0,0,good
290,sn2003fa,Ia-91T,0.6999,6.75,0.0134,0.0082,6.9,0,good
291,sn2008ar,Ia-norm,0.7311,6.75,0.0108,0.0087,7.2,0,good
292,sn2007kk,Ia-norm,0.7202,6.73,0.015,0.0089,5.9,0,good
293,sn2006sr,Ia-norm,0.7338,6.73,0.0148,0.0082,3.9,0,good
294,sn1994D,Ia-norm,0.7107,6.72,0.0201,0.0079,-4.1,0,good
295,sn2003du,Ia-norm,0.9395,6.71,0.0097,0.009,4.0,0,good
296,sn2001G,Ia-norm,0.6904,6.71,0.0221,0.0084,-5.1,0,good
297,sn2006S,Ia-norm,0.7256,6.71,0.0143,0.0086,3.2,0,good
298,sn2002bo,Ia-norm,0.7541,6.71,0.0189,0.0089,-1.8,0,good
299,sn2003kf,Ia-norm,0.6986,6.7,0.0232,0.0085,-8.4,0,good
300,sn2006S,Ia-norm,0.727,6.7,0.0152,0.0089,0.2,0,good
301,sn2007ae,Ia-norm,0.6742,6.69,0.014,0.0088,3.3,0,good
302,sn2003it,Ia-norm,0.6945,6.68,0.0194,0.0078,-1.1,0,good
303,sn2001ep,Ia-norm,0.9395,6.68,0.0087,0.0085,2.8,0,good
304,sn2006cf,Ia-norm,0.7175,6.68,0.0101,0.0088,3.7,0,good
305,sn2006S,Ia-norm,0.727,6.67,0.0157,0.009,-0.7,0,good
306,sn1996bl,Ia-norm,0.704,6.67,0.0211,0.0083,-4.0,0,good
307,sn2003ic,Ia-norm,0.6972,6.67,0.0189,0.0088,-2.3,0,good
308,sn2003du,Ia-norm,0.7906,6.66,0.0132,0.0091,-1.3,0,good
309,sn1996X,Ia-norm,0.708,6.66,0.0186,0.0076,-1.7,0,good
310,sn2003cg,Ia-norm,0.8637,6.65,0.0188,0.0081,-6.4,0,good
311,sn2002cr,Ia-norm,0.6972,6.65,0.0146,0.0078,-2.4,0,good
312,sn2003du,Ia-norm,0.7202,6.65,0.0095,0.0088,6.9,0,good
313,sn2007S,Ia-91T,0.7392,6.64,0.0143,0.0086,-0.7,0,good
314,sn2006S,Ia-norm,0.7256,6.63,0.0151,0.0088,1.2,0,good
315,sn2007A,Ia-norm,0.7378,6.63,0.0126,0.0093,-3.4,0,good
316,sn2006sr,Ia-norm,0.7311,6.62,0.0165,0.0084,1.0,0,good
317,sn2003it,Ia-norm,0.6972,6.61,0.0192,0.0078,-0.2,0,good
318,sn2003cg,Ia-norm,0.8867,6.6,0.0195,0.0076,-5.0,0,good
319,sn1994D,Ia-norm,0.9395,6.59,0.0155,0.0084,-2.3,0,good
320,sn2007A,Ia-norm,0.7392,6.58,0.0098,0.009,4.5,0,good
321,sn2003kf,Ia-norm,0.6999,6.56,0.024,0.0087,-9.3,0,good
322,sn2003cg,Ia-norm,0.6986,6.56,0.0185,0.0078,-1.2,0,good
323,sn1999aa,Ia-91T,0.9395,6.56,0.0104,0.0085,-1.6,0,good
