no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
26,sn2007qe,Ia-norm,0.727,6.64,0.2742,0.0079,18.7,0,good
27,sn2006S,Ia-norm,0.6512,6.64,0.2703,0.0075,20.5,0,good
28,sn2007le,Ia-norm,0.7094,6.63,0.2769,0.0083,13.4,0,good
29,sn2007le,Ia-norm,0.7094,6.58,0.2729,0.0081,17.4,0,good
30,sn1995al,Ia-norm,0.6471,6.55,0.2743,0.0085,16.4,0,good
31,sn1995al,Ia-norm,0.6485,6.49,0.2727,0.0084,18.3,0,good
32,sn1998es,Ia-91T,0.7013,6.49,0.2702,0.0081,17.3,0,good
33,sn2001ck,Ia-norm,0.6701,6.49,0.2742,0.0082,14.4,0,good
34,sn1999dq,Ia-91T,0.6498,6.47,0.2709,0.0083,17.2,0,good
35,sn2002jy,Ia-norm,0.6552,6.46,0.2707,0.0082,17.8,0,good
36,sn1998es,Ia-91T,0.7026,6.46,0.2711,0.0084,16.3,0,good
37,sn2003fa,Ia-91T,0.6755,6.43,0.2727,0.0082,17.3,0,good
38,sn2007sr,Ia-norm,0.7067,6.43,0.2732,0.0083,15.6,0,good
39,sn1995al,Ia-norm,0.6471,6.42,0.2755,0.0087,15.4,0,good
40,sn2003kf,Ia-norm,0.6458,6.42,0.2719,0.0082,17.4,0,good
41,sn1999aa,Ia-91T,0.6512,6.41,0.2761,0.0088,13.6,0,good
42,sn2007sr,Ia-norm,0.7067,6.34,0.2744,0.0085,14.5,0,good
43,sn2006le,Ia-norm,0.7148,6.33,0.2762,0.0088,13.8,0,good
44,sn1998dk,Ia-norm,0.6512,6.3,0.2736,0.0084,18.1,0,good
45,sn2002jy,Ia-norm,0.6552,6.29,0.2734,0.0087,15.8,0,good
46,sn2003fa,Ia-91T,0.6755,6.28,0.2725,0.0085,16.5,0,good
47,sn2002bf,Ia-norm,0.662,6.25,0.2807,0.0084,13.5,0,good
48,sn2003kf,Ia-norm,0.6458,6.16,0.2736,0.0087,15.4,0,good
49,sn2007sr,Ia-norm,0.7067,6.15,0.2722,0.0085,16.5,0,good
50,sn1998V,Ia-norm,0.6552,6.14,0.2728,0.009,13.1,0,good
51,sn2003kf,Ia-norm,0.6458,6.13,0.2706,0.0087,18.4,0,good
52,sn2007bz,Ia-norm,0.7256,6.1,0.2732,0.0088,17.0,0,good
53,sn2005eq,Ia-91T,0.727,6.09,0.2705,0.0083,16.9,0,good
54,sn2004fu,Ia-norm,0.7067,6.09,0.2707,0.0084,15.3,0,good
55,sn2002bf,Ia-norm,0.662,6.08,0.2786,0.0092,15.5,0,good
56,sn2007le,Ia-norm,0.7107,6.07,0.272,0.0088,18.3,0,good
57,sn2007qe,Ia-norm,0.7527,6.06,0.2731,0.0086,18.7,0,good
58,sn2005ls,Ia-norm,0.7189,6.04,0.2732,0.0086,16.6,0,good
59,sn1998V,Ia-norm,0.6552,6.04,0.2711,0.0092,15.0,0,good
60,sn1997do,Ia-norm,0.6485,6.02,0.2753,0.0087,15.3,0,good
61,sn2002bf,Ia-norm,0.662,6.02,0.282,0.0089,12.6,0,good
62,sn2003du,Ia-norm,0.662,6.0,0.2691,0.009,16.8,0,good
63,sn1997do,Ia-norm,0.6471,6.0,0.2763,0.009,14.2,0,good
64,sn1998es,Ia-91T,0.7013,5.96,0.2694,0.0087,18.3,0,good
65,sn2007le,Ia-norm,0.7107,5.96,0.2781,0.0091,12.4,0,good
66,sn2000B,Ia-norm,0.6566,5.95,0.2797,0.0086,13.6,0,good
67,sn2003du,Ia-norm,0.6431,5.95,0.2702,0.009,16.0,0,good
68,sn2003kf,Ia-norm,0.6458,5.93,0.2747,0.0092,14.4,0,good
69,sn2003ch,Ia-norm,0.6593,5.93,0.2691,0.0079,13.5,0,good
70,sn2006le,Ia-norm,0.7148,5.91,0.2774,0.0093,12.8,0,good
71,sn2001V,Ia-91T,0.6525,5.88,0.2723,0.0096,18.2,0,good
72,sn2001en,Ia-norm,0.6525,5.86,0.2744,0.0088,14.1,0,good
73,sn2002bf,Ia-norm,0.662,5.86,0.283,0.0089,11.7,0,good
74,sn2006ac,Ia-norm,0.6755,5.85,0.273,0.009,15.0,0,good
75,sn2006X,Ia-norm,0.7067,5.83,0.2783,0.0091,13.3,0,good
76,sn1998dm,Ia-norm,0.6444,5.82,0.2693,0.009,19.4,0,good
77,sn1995al,Ia-norm,0.6471,5.82,0.2781,0.0096,13.3,0,good
78,sn2002er,Ia-norm,0.708,5.81,0.2751,0.0082,212.3,0,good
79,sn2001V,Ia-91T,0.6525,5.8,0.2774,0.0098,13.5,0,good
80,sn2006X,Ia-norm,0.7067,5.78,0.2773,0.0093,14.2,0,good
81,sn1998es,Ia-91T,0.7135,5.77,0.2728,0.0095,14.3,0,good
82,sn2007sr,Ia-norm,0.7067,5.71,0.2713,0.009,17.5,0,good
83,sn2006X,Ia-norm,0.6607,5.67,0.2803,0.0095,12.3,0,good
84,sn2001bg,Ia-norm,0.6444,5.66,0.2736,0.0093,14.0,0,good
85,sn1995al,Ia-norm,0.6471,5.64,0.2716,0.0096,19.4,0,good
86,sn1997bp,Ia-norm,0.6498,5.64,0.2763,0.0094,18.6,0,good
87,sn2006ac,Ia-norm,0.7243,5.63,0.2755,0.0092,12.9,0,good
88,sn1999dq,Ia-91T,0.6498,5.63,0.2699,0.0091,18.2,0,good
89,sn1998dk,Ia-norm,0.6512,5.62,0.2787,0.0095,13.1,0,good
90,sn1981B,Ia-norm,0.6552,5.61,0.2728,0.0094,15.4,0,good
91,sn2003cg,Ia-norm,0.727,5.59,0.2725,0.0093,11.9,0,good
92,sn1996bo,Ia-norm,0.6579,5.58,0.2784,0.01,11.1,0,good
93,sn2003kf,Ia-norm,0.6458,5.57,0.2697,0.009,19.4,0,good
94,sn2007qe,Ia-norm,0.7283,5.56,0.2716,0.0091,20.7,0,good
95,sn1998V,Ia-norm,0.6539,5.56,0.2741,0.0098,12.1,0,good
96,sn2004at,Ia-norm,0.6579,5.56,0.269,0.0091,17.8,0,good
97,sn2003fa,Ia-91T,0.6295,5.55,0.2701,0.0094,17.6,0,good
98,sn2003du,Ia-norm,0.6431,5.54,0.2687,0.0091,17.9,0,good
99,sn2002dj,Ia-norm,0.6458,5.52,0.2721,0.0095,16.4,0,good
100,sn1994D,Ia-norm,0.6417,5.52,0.2721,0.009,12.8,0,good
101,sn2000fa,Ia-norm,0.6349,5.52,0.2709,0.009,18.0,0,good
102,sn1998bu,Ia-norm,0.639,5.51,0.2721,0.0094,13.4,0,good
103,sn2003fa,Ia-91T,0.6769,5.51,0.2725,0.0099,15.5,0,good
104,sn1995al,Ia-norm,0.7866,5.48,0.2714,0.0095,16.4,0,good
105,sn2002dj,Ia-norm,0.7256,5.47,0.2764,0.0097,12.3,0,good
106,sn1998dm,Ia-norm,0.6444,5.46,0.2746,0.0097,14.4,0,good
107,sn2008Z,Ia-norm,0.7256,5.46,0.2735,0.0097,17.2,0,good
108,sn2006gr,Ia-norm,0.7378,5.43,0.2733,0.009,18.1,0,good
109,sn2007le,Ia-norm,0.7094,5.43,0.2712,0.0094,19.3,0,good
110,sn2000cx,Ia-pec,0.7635,5.39,0.2724,0.0103,145.5,0,good
111,sn2000cx,Ia-pec,0.6607,5.37,0.2712,0.0103,180.9,0,good
112,sn2003kf,Ia-norm,0.6458,5.34,0.2757,0.0101,13.4,0,good
113,sn1996bl,Ia-norm,0.6783,5.33,0.2736,0.0091,13.3,0,good
114,sn2005cf,Ia-norm,0.7107,5.33,0.2677,0.0095,16.1,0,good
115,sn2007jg,Ia-norm,0.6796,5.31,0.2761,0.0101,13.1,0,good
116,sn2006X,Ia-norm,0.6755,5.31,0.2822,0.0099,11.2,0,good
117,sn2005eq,Ia-91T,0.6431,5.28,0.2757,0.0101,14.0,0,good
118,sn1994I,Ic-norm,0.639,5.28,0.2951,0.0127,-5.5,0,bad
119,sn2002kf,Ia-norm,0.6566,5.28,0.2734,0.0097,13.9,0,good
120,sn2001V,Ia-91T,0.6525,5.25,0.2711,0.0102,19.1,0,good
121,sn2002ck,Ia-norm,0.662,5.25,0.2723,0.0105,11.9,0,good
122,sn2003du,Ia-norm,0.6485,5.22,0.2683,0.0095,18.6,0,good
123,sn1999gp,Ia-91T,0.6647,5.22,0.2692,0.0093,21.4,0,good
124,sn2007sr,Ia-norm,0.7094,5.22,0.2695,0.0097,19.5,0,good
125,sn1999X,Ia-norm,0.6607,5.19,0.272,0.0101,16.0,0,good
126,sn2003kf,Ia-norm,0.6458,5.19,0.2691,0.0095,20.3,0,good
127,sn2002bo,Ia-norm,0.6403,5.18,0.2737,0.0102,14.5,0,good
128,sn1998bu,Ia-norm,0.7405,5.18,0.2706,0.0105,327.5,0,good
129,sn1994Q,Ia-norm,0.6431,5.18,0.272,0.0104,12.8,0,good
130,sn2003fa,Ia-91T,0.6755,5.17,0.2761,0.0106,13.5,0,good
131,sn1999ek,Ia-norm,0.6539,5.16,0.2696,0.0097,12.2,0,good
132,sn2002dj,Ia-norm,0.7107,5.15,0.2716,0.0099,16.2,0,good
133,sn2008bf,Ia-norm,0.7283,5.13,0.274,0.0097,16.2,0,good
134,sn2002bo,Ia-norm,0.6403,5.13,0.2745,0.0102,13.5,0,good
135,sn2005cf,Ia-norm,0.7135,5.13,0.2695,0.0104,14.1,0,good
136,sn2007le,Ia-norm,0.7094,5.13,0.2794,0.0104,11.4,0,good
137,sn2007F,Ia-norm,0.727,5.11,0.2702,0.0099,17.6,0,good
138,sn2005cf,Ia-norm,0.7067,5.09,0.2675,0.0098,16.5,0,good
139,sn1999aa,Ia-91T,0.7392,5.09,0.2671,0.0096,20.1,0,good
140,sn1998bu,Ia-norm,0.639,5.07,0.2738,0.0102,12.4,0,good
141,sn2003cg,Ia-norm,0.7026,5.07,0.2713,0.01,15.9,0,good
142,sn2007S,Ia-91T,0.7175,5.07,0.2742,0.0101,13.1,0,good
143,sn2001gc,Ia-norm,0.6552,5.07,0.2796,0.0103,13.3,0,good
144,sn2001V,Ia-91T,0.6525,5.07,0.2786,0.0111,12.5,0,good
145,sn2002bo,Ia-norm,0.6417,5.05,0.2725,0.0103,15.4,0,good
146,sn2003du,Ia-norm,0.6444,5.02,0.2678,0.0096,19.0,0,good
147,sn2003cg,Ia-norm,0.7311,5.01,0.2745,0.0105,11.0,0,good
148,sn2000cf,Ia-norm,0.6742,5.0,0.2665,0.0092,14.5,0,good
149,sn2001en,Ia-norm,0.6525,5.0,0.2771,0.0104,12.2,0,good
