no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
107,sn2007fs,Ia-norm,0.7473,8.59,0.0212,0.0064,5.1,0,good
108,sn2002ck,Ia-norm,0.7013,8.57,0.0231,0.0062,-0.6,0,good
109,sn2007ca,Ia-norm,0.7473,8.56,0.0207,0.0063,5.5,0,good
110,sn2005cf,Ia-norm,0.7459,8.56,0.0228,0.0064,2.5,0,good
111,sn2007kk,Ia-norm,0.7283,8.54,0.0277,0.0068,2.1,0,good
112,sn2005bo,Ia-norm,0.7446,8.52,0.0205,0.0064,-0.1,0,good
113,sn2008Q,Ia-norm,0.7473,8.52,0.0276,0.0066,-6.2,0,good
114,sn2008Q,Ia-norm,0.7459,8.52,0.0283,0.0069,-7.2,0,good
115,sn2006lf,Ia-norm,0.7135,8.51,0.0264,0.0061,-4.5,0,good
116,sn2006ax,Ia-norm,0.7419,8.5,0.0251,0.0074,-8.4,0,good
117,sn2007kk,Ia-norm,0.7297,8.49,0.0266,0.0067,5.0,0,good
118,sn2007co,Ia-norm,0.7405,8.49,0.0243,0.0065,3.7,0,good
119,sn2007A,Ia-norm,0.7459,8.47,0.0204,0.0065,4.5,0,good
120,sn2006gr,Ia-norm,0.7338,8.47,0.0457,0.0093,-9.8,0,good
121,sn1996ai,Ia-norm,0.9165,8.46,0.0254,0.0064,-0.9,0,good
122,sn2007F,Ia-norm,0.7419,8.43,0.0233,0.0066,-0.9,0,good
123,sn2007ca,Ia-norm,0.7459,8.43,0.0211,0.0064,6.4,0,good
124,sn2005cf,Ia-norm,0.7405,8.41,0.0226,0.0065,3.5,0,good
125,sn1995E,Ia-norm,0.6864,8.4,0.0227,0.0065,-0.9,0,good
126,sn2005cf,Ia-norm,0.7378,8.39,0.0218,0.0066,4.5,0,good
127,sn2005cf,Ia-norm,0.7473,8.38,0.024,0.0067,0.6,0,good
128,sn2007kk,Ia-norm,0.727,8.37,0.0283,0.0068,1.1,0,good
129,sn2008Q,Ia-norm,0.7446,8.34,0.026,0.0064,-3.2,0,good
130,sn2004fu,Ia-norm,0.7446,8.32,0.0316,0.0072,-3.5,0,good
131,sn2007af,Ia-norm,0.7378,8.32,0.0214,0.0064,0.3,0,good
132,sn1996C,Ia-norm,0.7053,8.29,0.0235,0.006,2.0,0,good
133,sn2002ck,Ia-norm,0.6986,8.28,0.0228,0.0061,0.3,0,good
134,sn1999aw,Ia-91T,0.861,8.28,0.0314,0.0073,0.0,0,good
135,sn2006sr,Ia-norm,0.7405,8.26,0.0264,0.0063,1.0,0,good
136,sn2008Q,Ia-norm,0.7419,8.26,0.0255,0.0065,-2.2,0,good
137,sn1992A,Ia-norm,0.7148,8.24,0.0306,0.0063,2.0,0,good
138,sn2003du,Ia-norm,0.9206,8.21,0.0205,0.0066,2.9,0,good
139,sn2005cf,Ia-norm,0.9395,8.19,0.0314,0.008,-7.3,0,good
140,sn2007bd,Ia-norm,0.7378,8.19,0.0363,0.0077,-9.0,0,good
141,sn2004S,Ia-norm,0.9395,8.17,0.0253,0.0074,1.6,0,good
142,sn2007bd,Ia-norm,0.7365,8.16,0.0275,0.0066,-1.3,0,good
143,sn1999ac,Ia-91T,0.7527,8.16,0.0176,0.0069,0.4,0,good
144,sn2007F,Ia-norm,0.7419,8.16,0.0301,0.0072,-7.7,0,good
145,sn2008ar,Ia-norm,0.7419,8.15,0.0249,0.0072,1.2,0,good
146,sn2006cf,Ia-norm,0.727,8.14,0.0202,0.0065,3.7,0,good
147,sn2006S,Ia-norm,0.7351,8.12,0.0244,0.0065,3.2,0,good
148,sn2007F,Ia-norm,0.7432,8.11,0.0286,0.0075,-6.7,0,good
149,sn2008Q,Ia-norm,0.7473,8.11,0.025,0.0067,-1.2,0,good
150,sn2006S,Ia-norm,0.7351,8.1,0.0253,0.0066,1.2,0,good
151,sn2006ax,Ia-norm,0.7419,8.08,0.0234,0.0074,-6.4,0,good
152,sn2007fb,Ia-norm,0.7459,8.08,0.0237,0.0062,1.7,0,good
153,sn2008ar,Ia-norm,0.7405,8.06,0.0379,0.009,-8.5,0,good
154,sn2005cf,Ia-norm,0.7446,8.05,0.0245,0.007,-0.3,0,good
155,sn2006gr,Ia-norm,0.7338,8.05,0.0446,0.0093,-8.9,0,good
156,sn2006S,Ia-norm,0.7365,8.04,0.0251,0.0067,0.2,0,good
157,sn2001az,Ia-91T,0.6972,8.03,0.028,0.0069,-3.1,0,good
158,sn2005el,Ia-norm,0.7419,8.0,0.0217,0.0065,4.0,0,good
159,sn2005cf,Ia-norm,0.7473,7.98,0.0252,0.0072,-1.4,0,good
160,sn2006sr,Ia-norm,0.7419,7.94,0.0257,0.0064,2.0,0,good
161,sn2007co,Ia-norm,0.7419,7.93,0.0239,0.0067,4.6,0,good
162,sn2002er,Ia-norm,0.9395,7.92,0.0277,0.0071,-2.1,0,good
163,sn2007F,Ia-norm,0.7405,7.92,0.0312,0.0077,-8.7,0,good
164,sn2006le,Ia-norm,0.7378,7.91,0.026,0.0072,3.9,0,good
165,sn2006sr,Ia-norm,0.7405,7.88,0.0253,0.0064,3.0,0,good
166,sn2004fu,Ia-norm,0.7446,7.88,0.0342,0.0077,-5.4,0,good
167,sn2005cf,Ia-norm,0.9395,7.87,0.03,0.008,-6.3,0,good
168,sn2006S,Ia-norm,0.7365,7.87,0.0257,0.0069,-0.7,0,good
169,sn2008Q,Ia-norm,0.7432,7.83,0.0246,0.0068,-0.3,0,good
170,sn2005cf,Ia-norm,0.7446,7.82,0.0255,0.0074,-2.3,0,good
171,sn2005el,Ia-norm,0.7419,7.82,0.0243,0.0071,-3.9,0,good
172,sn2001ck,Ia-norm,0.9192,7.82,0.0222,0.0069,5.8,0,good
173,sn2006az,Ia-norm,0.7338,7.81,0.0204,0.0067,-1.0,0,good
174,sn2004fz,Ia-norm,0.7459,7.8,0.0233,0.0067,-6.8,0,good
175,sn2002ck,Ia-norm,0.6877,7.8,0.0228,0.0064,2.3,0,good
176,sn2000dn,Ia-norm,0.7189,7.79,0.0223,0.0072,-3.8,0,good
177,sn1995E,Ia-norm,0.6945,7.78,0.0226,0.0069,1.0,0,good
178,sn1996C,Ia-norm,0.7053,7.76,0.0226,0.0064,4.8,0,good
179,sn2006N,Ia-norm,0.7311,7.75,0.0235,0.0066,0.7,0,good
180,sn2005cf,Ia-norm,0.7459,7.74,0.0273,0.0079,-4.4,0,good
181,sn2005el,Ia-norm,0.7392,7.74,0.025,0.0072,-4.8,0,good
182,sn1999cp,Ia-norm,0.708,7.73,0.0318,0.0081,-13.8,0,good
183,sn2003ic,Ia-norm,0.6999,7.73,0.0287,0.008,-4.1,0,good
184,sn2005cf,Ia-norm,0.7459,7.72,0.0277,0.008,-5.4,0,good
185,sn2006S,Ia-norm,0.8326,7.72,0.0248,0.0069,4.1,0,good
186,sn2005cf,Ia-norm,0.9395,7.71,0.0303,0.0083,-6.6,0,good
187,sn2006sr,Ia-norm,0.7432,7.71,0.025,0.0066,3.9,0,good
188,sn2006cq,Ia-norm,0.7189,7.68,0.0278,0.0081,-3.3,0,good
189,sn2005cf,Ia-norm,0.9395,7.67,0.0331,0.0088,-8.2,0,good
190,sn2004fu,Ia-norm,0.7459,7.66,0.0256,0.0072,4.4,0,good
191,sn2008ar,Ia-norm,0.7392,7.65,0.033,0.009,-6.6,0,good
192,sn2006cj,Ia-norm,0.7026,7.65,0.0248,0.0072,-0.2,0,good
193,sn1998es,Ia-91T,0.7338,7.65,0.0223,0.0071,0.5,0,good
194,sn2005el,Ia-norm,0.7432,7.64,0.0219,0.0068,2.1,0,good
195,sn2006cf,Ia-norm,0.7256,7.64,0.0204,0.0071,1.8,0,good
196,sn2007af,Ia-norm,0.7432,7.63,0.02,0.0069,2.3,0,good
197,sn2004fu,Ia-norm,0.7459,7.63,0.0356,0.0081,-6.4,0,good
198,sn2008ar,Ia-norm,0.7405,7.62,0.0297,0.0084,-3.7,0,good
199,sn2008ar,Ia-norm,0.7378,7.61,0.0357,0.0094,-7.5,0,good
200,sn2005cf,Ia-norm,0.7473,7.6,0.0265,0.0078,-3.4,0,good
201,sn1989B,Ia-norm,0.9395,7.57,0.023,0.0072,-1.3,0,good
202,sn1995D,Ia-norm,0.7121,7.57,0.0206,0.007,5.5,0,good
203,sn2002hu,Ia-91T,0.7013,7.56,0.0236,0.0067,-0.7,0,good
204,sn2004fu,Ia-norm,0.7459,7.54,0.0252,0.0072,3.4,0,good
205,sn2006N,Ia-norm,0.7419,7.53,0.0227,0.0068,1.6,0,good
206,sn2005hc,Ia-norm,0.7202,7.53,0.0237,0.0071,5.4,0,good
207,sn1998es,Ia-91T,0.7365,7.51,0.022,0.0071,1.5,0,good
208,sn2008ar,Ia-norm,0.7446,7.5,0.0286,0.0087,-2.7,0,good
209,sn1994S,Ia-norm,0.5591,7.5,0.0241,0.0083,-3.0,0,good
210,sn1999ee,Ia-norm,0.9395,7.49,0.0343,0.0089,-7.2,0,good
211,sn2005cf,Ia-norm,0.9016,7.49,0.0221,0.007,4.2,0,good
212,sn2006cp,Ia-norm,0.7392,7.49,0.0411,0.0091,-8.4,0,good
213,sn1998es,Ia-91T,0.7365,7.49,0.0227,0.0073,-0.5,0,good
214,sn2007bd,Ia-norm,0.7378,7.48,0.0257,0.0072,1.7,0,good
215,sn2006ax,Ia-norm,0.7378,7.43,0.02,0.0073,0.5,0,good
216,sn2006N,Ia-norm,0.7378,7.39,0.0222,0.0069,2.6,0,good
217,sn2003du,Ia-norm,0.8448,7.38,0.0252,0.0076,-4.2,0,good
218,sn1994ae,Ia-norm,0.6986,7.37,0.0207,0.0075,4.0,0,good
219,sn1997bp,Ia-norm,0.9395,7.37,0.0427,0.009,-3.0,0,good
220,sn1994ae,Ia-norm,0.6999,7.37,0.0207,0.0075,5.0,0,good
221,sn2008ar,Ia-norm,0.7392,7.37,0.0303,0.0089,-4.6,0,good
222,sn2007ca,Ia-norm,0.7419,7.37,0.0215,0.0073,3.4,0,good
223,sn2003fa,Ia-91T,0.6999,7.36,0.0225,0.0069,6.9,0,good
224,sn2000cf,Ia-norm,0.6999,7.36,0.0196,0.0068,2.9,0,good
225,sn2005cf,Ia-norm,0.9395,7.35,0.0216,0.0073,6.2,0,good
226,sn2003cg,Ia-norm,0.6904,7.34,0.0241,0.0071,-2.1,0,good
227,sn2006cf,Ia-norm,0.7243,7.33,0.019,0.0073,6.5,0,good
228,sn2007le,Ia-norm,0.7473,7.33,0.0365,0.009,-6.4,0,good
229,sn2001eh,Ia-91T,0.9395,7.32,0.0245,0.007,2.7,0,good
230,sn1996bl,Ia-norm,0.7026,7.3,0.0285,0.0073,-2.2,0,good
231,sn1996ai,Ia-norm,0.7053,7.28,0.0259,0.0061,0.1,0,good
232,sn2000fa,Ia-norm,0.6931,7.28,0.0451,0.0103,-10.4,0,good
233,sn2007F,Ia-norm,0.7419,7.26,0.022,0.0076,3.0,0,good
234,sn2006cz,Ia-91T,0.7243,7.26,0.0264,0.0078,-1.0,0,good
235,sn2005el,Ia-norm,0.7378,7.23,0.0256,0.0078,-5.8,0,good
236,sn1995E,Ia-norm,0.6593,7.23,0.0227,0.0081,-2.9,0,good
237,sn2007bm,Ia-norm,0.7473,7.22,0.0287,0.0079,-11.2,0,good
238,sn2004fu,Ia-norm,0.7419,7.21,0.0263,0.0076,2.4,0,good
239,sn1995D,Ia-norm,0.7121,7.21,0.0195,0.0076,7.5,0,good
240,sn2003ic,Ia-norm,0.6972,7.2,0.0289,0.0077,-2.3,0,good
241,sn2003du,Ia-norm,0.8461,7.2,0.0264,0.0079,-6.1,0,good
242,sn1999ac,Ia-91T,0.9395,7.18,0.0173,0.0076,2.7,0,good
243,sn1994D,Ia-norm,0.9395,7.17,0.0283,0.0075,-5.3,0,good
244,sn2005na,Ia-norm,0.7405,7.16,0.0215,0.0082,1.4,0,good
245,sn2002bo,Ia-norm,0.9395,7.15,0.0297,0.0083,-1.7,0,good
246,sn2007ae,Ia-norm,0.6742,7.14,0.0236,0.0075,3.3,0,good
247,sn2005cf,Ia-norm,0.9395,7.14,0.0365,0.0097,-9.2,0,good
248,sn2003cg,Ia-norm,0.8773,7.14,0.024,0.0067,1.0,0,good
249,sn2002er,Ia-norm,0.9206,7.11,0.0207,0.0076,4.9,0,good
250,sn2004ef,Ia-norm,0.7351,7.11,0.0289,0.0079,0.6,0,good
251,sn2006cf,Ia-norm,0.7256,7.1,0.0195,0.0074,4.7,0,good
252,sn2003ch,Ia-norm,0.8502,7.08,0.0213,0.0073,1.8,0,good
253,sn2006gr,Ia-norm,0.7338,7.08,0.0503,0.0111,-10.8,0,bad
254,sn2007kk,Ia-norm,0.7297,7.06,0.0257,0.0081,5.9,0,good
255,sn1990N,Ia-norm,0.8421,7.05,0.0203,0.0078,3.9,0,good
256,sn2000dn,Ia-norm,0.6986,7.03,0.0226,0.007,-0.9,0,good
257,sn1998aq,Ia-norm,0.6783,7.03,0.0277,0.0081,-9.9,0,good
258,sn2007fb,Ia-norm,0.7432,6.99,0.0223,0.0069,5.6,0,good
259,sn1999cp,Ia-norm,0.7311,6.98,0.0271,0.0082,-11.9,0,good
260,sn1999ee,Ia-norm,0.9165,6.98,0.0394,0.01,-9.1,0,good
261,sn2006al,Ia-norm,0.704,6.98,0.0227,0.0074,2.5,0,good
262,sn2002he,Ia-norm,0.9287,6.97,0.0295,0.0077,-3.2,0,good
263,sn2007af,Ia-norm,0.7487,6.97,0.0195,0.0074,3.3,0,good
264,sn2006cp,Ia-norm,0.7419,6.96,0.0439,0.0101,-9.3,0,good
265,sn2004S,Ia-norm,0.9395,6.95,0.0223,0.0084,7.4,0,good
266,sn1981B,Ia-norm,0.8949,6.95,0.0256,0.0079,-1.5,0,good
267,sn2004ef,Ia-norm,0.7378,6.93,0.0279,0.0078,1.5,0,good
268,sn2004ef,Ia-norm,0.7378,6.93,0.0268,0.0078,2.5,0,good
269,sn2005cf,Ia-norm,0.7446,6.92,0.0338,0.0101,-9.3,0,good
270,sn1992A,Ia-norm,0.8461,6.92,0.0281,0.0077,5.5,0,good
271,sn2006kf,Ia-norm,0.7432,6.91,0.0278,0.0077,-5.2,0,good
272,sn2005iq,Ia-norm,0.7351,6.91,0.0255,0.0078,-6.0,0,good
273,sn2003cg,Ia-norm,0.8163,6.9,0.0226,0.0077,4.0,0,good
274,sn2006cz,Ia-91T,0.7243,6.9,0.0272,0.0083,-2.0,0,good
275,sn1994D,Ia-norm,0.9382,6.89,0.0253,0.0073,-2.3,0,good
276,sn2007S,Ia-91T,0.7378,6.86,0.0253,0.0081,-2.7,0,good
277,sn2001eh,Ia-91T,0.6972,6.86,0.0268,0.0076,-0.1,0,good
278,sn2008C,Ia-norm,0.7459,6.85,0.0209,0.0079,4.4,0,good
279,sn2008bf,Ia-norm,0.7405,6.82,0.0239,0.0077,7.5,0,good
280,sn2007S,Ia-91T,0.7459,6.81,0.0231,0.0081,6.2,0,good
281,sn2005na,Ia-norm,0.7405,6.8,0.0222,0.0085,-1.5,0,good
282,sn2006al,Ia-norm,0.7026,6.78,0.0212,0.0076,5.4,0,good
283,sn2007co,Ia-norm,0.7392,6.76,0.0231,0.0079,5.7,0,good
284,sn2003du,Ia-norm,0.9395,6.75,0.0212,0.0081,4.0,0,good
285,sn2005mc,Ia-norm,0.7378,6.74,0.025,0.008,-2.2,0,good
286,sn2005bc,Ia-norm,0.6918,6.73,0.0267,0.0072,-5.0,0,good
287,sn2002cd,Ia-norm,0.6972,6.72,0.0466,0.0106,-8.6,0,bad
288,sn1994ae,Ia-norm,0.7013,6.71,0.0208,0.0083,3.0,0,good
289,sn2005M,Ia-91T,0.7432,6.7,0.0147,0.0076,5.1,0,good
290,sn2003du,Ia-norm,0.7229,6.69,0.0199,0.0077,6.9,0,good
291,sn1996X,Ia-norm,0.9395,6.69,0.0238,0.0079,0.1,0,good
292,sn2004ef,Ia-norm,0.7378,6.67,0.0315,0.0088,-1.5,0,good
293,sn2000cf,Ia-norm,0.6999,6.66,0.0194,0.0074,3.9,0,good
294,sn2001br,Ia-norm,0.9314,6.65,0.0279,0.0083,2.5,0,good
295,sn2007bd,Ia-norm,0.7378,6.62,0.0351,0.0089,-8.1,0,good
296,sn2005cf,Ia-norm,0.9395,6.58,0.021,0.0083,7.2,0,good
297,sn2006gj,Ia-norm,0.7392,6.58,0.0218,0.0075,-0.7,0,good
298,sn1996X,Ia-norm,0.8529,6.57,0.0273,0.0077,-1.8,0,good
299,sn2003it,Ia-norm,0.6986,6.57,0.0264,0.0072,2.7,0,good
300,sn1995D,Ia-norm,0.6539,6.56,0.0206,0.0082,3.6,0,good
301,sn1998aq,Ia-norm,0.6931,6.54,0.0259,0.0078,0.0,0,good
302,sn2006cz,Ia-91T,0.7243,6.54,0.0281,0.0086,-3.9,0,good
303,sn2002bo,Ia-norm,0.9192,6.54,0.0307,0.0092,-2.8,0,good
304,sn2006N,Ia-norm,0.7405,6.54,0.0213,0.0077,4.6,0,good
305,sn2001ay,Ia-norm,0.9233,6.52,0.0302,0.0086,3.3,0,good
306,sn1996bl,Ia-norm,0.704,6.52,0.0304,0.0082,-4.0,0,good
307,sn2002bo,Ia-norm,0.9395,6.51,0.0278,0.0089,-0.6,0,good
308,sn1998aq,Ia-norm,0.6837,6.51,0.0261,0.0079,-0.9,0,good
309,sn2001eh,Ia-91T,0.9395,6.51,0.0268,0.0085,-4.9,0,good
310,sn1995E,Ia-norm,0.708,6.51,0.0212,0.0079,5.9,0,good
311,sn2002cd,Ia-norm,0.6945,6.49,0.0449,0.0106,-7.7,0,good
312,sn2002cd,Ia-norm,0.6931,6.48,0.0421,0.0103,-5.7,0,good
313,sn1994ae,Ia-norm,0.9274,6.48,0.0198,0.0084,8.0,0,good
314,sn2003it,Ia-norm,0.6972,6.47,0.0276,0.0074,0.8,0,good
315,sn1998aq,Ia-norm,0.6959,6.47,0.0257,0.0077,1.0,0,good
316,sn2002cd,Ia-norm,0.6959,6.47,0.0405,0.0098,-3.7,0,good
317,sn1999ac,Ia-91T,0.9003,6.47,0.0233,0.0092,-2.1,0,good
318,sn2004ef,Ia-norm,0.7365,6.46,0.03,0.0087,-0.4,0,good
319,sn2000dn,Ia-norm,0.6972,6.45,0.0259,0.0076,-7.7,0,good
320,sn1998es,Ia-91T,0.7338,6.45,0.0235,0.0083,-2.4,0,good
321,sn2005cf,Ia-norm,0.9395,6.45,0.0267,0.0086,-2.4,0,good
322,sn1992A,Ia-norm,0.8461,6.43,0.0287,0.0083,5.9,0,good
323,sn2001fe,Ia-norm,0.6986,6.41,0.0275,0.0081,-1.7,0,good
