no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
1,sn2003du,Ia-norm,0.8773,14.38,0.0652,0.0044,-6.1,0,good
2,sn2005cf,Ia-norm,0.9328,14.23,0.0643,0.0043,-0.2,0,good
3,sn2003du,Ia-norm,0.8759,14.05,0.064,0.0046,-4.2,0,good
4,sn2004bg,Ia-norm,0.6959,13.78,0.0642,0.0039,-3.0,0,good
5,sn2005hj,Ia-91T,0.7649,13.6,0.0641,0.004,2.4,0,good
6,sn2003kf,Ia-norm,0.6999,13.54,0.0713,0.0042,-9.3,0,good
7,sn2005cf,Ia-norm,0.9328,13.52,0.0649,0.0044,-1.5,0,good
8,sn2005cf,Ia-norm,0.7446,13.5,0.0647,0.0041,-2.3,0,good
9,sn2006ax,Ia-norm,0.7419,13.47,0.0644,0.0045,-9.3,0,good
10,sn2005cf,Ia-norm,0.9328,13.39,0.0627,0.0045,1.5,0,good
11,sn2005cf,Ia-norm,0.7473,13.36,0.0643,0.0041,-1.4,0,good
12,sn1999ee,Ia-norm,0.9328,13.23,0.0623,0.005,1.8,0,good
13,sn2002jy,Ia-norm,0.6999,13.2,0.0652,0.0039,1.1,0,good
14,sn2002er,Ia-norm,0.9301,13.18,0.0704,0.0051,-5.0,0,good
15,sn2002er,Ia-norm,0.9328,13.14,0.0669,0.0052,-3.1,0,good
16,sn2005cf,Ia-norm,0.7446,13.13,0.0637,0.0041,-0.3,0,good
17,sn2002jy,Ia-norm,0.6999,13.13,0.0658,0.0039,0.1,0,good
18,sn2004S,Ia-norm,0.9328,13.1,0.0641,0.0048,1.6,0,good
19,sn2005cf,Ia-norm,0.7473,13.06,0.0628,0.0042,0.6,0,good
20,sn1996X,Ia-norm,0.815,12.99,0.0657,0.0041,-1.8,0,good
21,sn2005cf,Ia-norm,0.9328,12.98,0.0688,0.0049,-5.5,0,good
22,sn2006S,Ia-norm,0.7378,12.94,0.0624,0.0044,1.2,0,good
23,sn1997dt,Ia-norm,0.6959,12.91,0.0709,0.0043,-7.7,0,good
24,sn2005cf,Ia-norm,0.7459,12.86,0.0667,0.0045,-5.4,0,good
25,sn2006S,Ia-norm,0.8326,12.68,0.0631,0.0045,4.1,0,good
26,sn1999ee,Ia-norm,0.9328,12.66,0.0636,0.0053,-0.2,0,good
27,sn2003du,Ia-norm,0.6972,12.65,0.0641,0.004,1.1,0,good
28,sn2001da,Ia-norm,0.9328,12.65,0.0689,0.0051,-1.0,0,good
29,sn2003du,Ia-norm,0.7514,12.57,0.0661,0.0047,-8.1,0,good
30,sn2006S,Ia-norm,0.7432,12.56,0.0623,0.0046,0.2,0,good
31,sn2004bg,Ia-norm,0.6986,12.52,0.0622,0.0041,2.6,0,good
32,sn2006ax,Ia-norm,0.7419,12.46,0.0633,0.0049,-8.4,0,good
33,sn2005cf,Ia-norm,0.7473,12.44,0.0656,0.0045,-3.4,0,good
34,sn2001cp,Ia-norm,0.6986,12.4,0.0661,0.0042,-1.1,0,good
35,sn2002er,Ia-norm,0.9328,12.34,0.0661,0.0055,-2.1,0,good
36,sn2003kf,Ia-norm,0.6986,12.29,0.0706,0.0045,-8.4,0,good
37,sn2001cp,Ia-norm,0.6999,12.24,0.0652,0.0043,0.8,0,good
38,sn2002fk,Ia-norm,0.6972,12.2,0.0625,0.0041,-1.5,0,good
39,sn2002cr,Ia-norm,0.6972,12.17,0.0622,0.0041,-2.4,0,good
40,sn2005cf,Ia-norm,0.7459,12.13,0.0665,0.0046,-4.4,0,good
41,sn2002fk,Ia-norm,0.7013,12.13,0.0612,0.0041,2.5,0,good
42,sn2003du,Ia-norm,0.6986,12.11,0.0651,0.0042,-1.8,0,good
43,sn1997dt,Ia-norm,0.6972,12.09,0.0717,0.0046,-8.7,0,good
44,sn2003du,Ia-norm,0.8827,12.07,0.0587,0.0048,2.9,0,good
45,sn2005cf,Ia-norm,0.7446,12.01,0.0623,0.0046,1.6,0,good
46,sn2003du,Ia-norm,0.6945,11.85,0.0685,0.0049,-9.8,0,good
47,sn2002fk,Ia-norm,0.6972,11.84,0.0631,0.0043,-3.5,0,good
48,sn2001eh,Ia-91T,0.9328,11.82,0.0605,0.0054,2.7,0,good
49,sn2003kf,Ia-norm,0.6999,11.8,0.0705,0.0046,-7.4,0,good
50,sn1990N,Ia-norm,0.5794,11.79,0.0598,0.0042,1.6,0,good
51,sn1994D,Ia-norm,0.7121,11.68,0.0686,0.0043,-5.1,0,good
52,sn2006ax,Ia-norm,0.7419,11.65,0.0614,0.0052,-6.4,0,good
53,sn2004at,Ia-norm,0.6986,11.65,0.0655,0.0043,-0.7,0,good
54,sn2006S,Ia-norm,0.7419,11.59,0.061,0.005,3.2,0,good
55,sn2005cf,Ia-norm,0.7459,11.56,0.0617,0.0048,2.5,0,good
56,sn1997dt,Ia-norm,0.6972,11.54,0.0689,0.0046,-4.7,0,good
57,sn2003du,Ia-norm,0.6999,11.53,0.0637,0.0044,2.1,0,good
58,sn2003du,Ia-norm,0.8989,11.52,0.0668,0.0049,-7.2,0,good
