no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
125,sn2005cf,Ia-norm,0.9395,8.94,0.0245,0.0061,1.5,0,good
126,sn1981B,Ia-norm,0.8962,8.92,0.0271,0.0061,-1.5,0,good
127,sn1999aw,Ia-91T,0.9165,8.87,0.0304,0.0064,2.9,0,good
128,sn1994D,Ia-norm,0.9395,8.84,0.0292,0.0056,-5.3,0,good
129,sn2006ev,Ia-norm,0.7405,8.83,0.0239,0.0063,5.5,0,good
130,sn2002aw,Ia-norm,0.6945,8.82,0.0249,0.0054,1.1,0,good
131,sn2007bd,Ia-norm,0.7338,8.81,0.0314,0.0061,-4.2,0,good
132,sn2006cp,Ia-norm,0.7392,8.78,0.0438,0.0074,-10.3,0,good
133,sn2003du,Ia-norm,0.792,8.75,0.0245,0.0064,-0.3,0,good
134,sn1996bl,Ia-norm,0.704,8.75,0.0307,0.0063,-4.0,0,good
135,sn2002dj,Ia-norm,0.7026,8.74,0.0421,0.0065,-10.4,0,good
136,sn2005cf,Ia-norm,0.9395,8.69,0.0256,0.0063,-0.2,0,good
137,sn1989B,Ia-norm,0.8326,8.69,0.0265,0.0063,-7.2,0,good
138,sn2001az,Ia-91T,0.6972,8.69,0.0295,0.0064,-3.1,0,good
139,sn2002jy,Ia-norm,0.6999,8.69,0.0266,0.0058,1.1,0,good
140,sn1992A,Ia-norm,0.7148,8.69,0.0343,0.0058,-0.8,0,good
141,sn1996C,Ia-norm,0.7053,8.69,0.0244,0.0059,2.0,0,good
142,sn2000cf,Ia-norm,0.6999,8.68,0.0202,0.0058,2.9,0,good
143,sn1999cl,Ia-norm,0.7094,8.67,0.0297,0.0068,-3.3,0,good
144,sn2006lf,Ia-norm,0.7135,8.64,0.0275,0.0058,-6.5,0,good
145,sn2004fu,Ia-norm,0.7459,8.63,0.026,0.0063,3.4,0,good
146,sn2007le,Ia-norm,0.7446,8.62,0.0395,0.0071,-8.4,0,good
147,sn2002ck,Ia-norm,0.6877,8.6,0.0235,0.006,2.3,0,good
148,sn2002dj,Ia-norm,0.9395,8.52,0.0347,0.0071,-3.6,0,good
149,sn2002bo,Ia-norm,0.7541,8.46,0.0291,0.0069,-1.8,0,good
150,sn1990N,Ia-norm,0.8434,8.4,0.0212,0.0065,3.9,0,good
151,sn2002er,Ia-norm,0.9395,8.39,0.028,0.0065,-4.0,0,good
152,sn2006le,Ia-norm,0.7378,8.38,0.0274,0.0068,3.9,0,good
153,sn2008ar,Ia-norm,0.7432,8.37,0.0254,0.0069,1.2,0,good
154,sn2002he,Ia-norm,0.9301,8.35,0.0305,0.0064,-3.2,0,good
155,sn2003du,Ia-norm,0.9192,8.34,0.0218,0.0066,2.9,0,good
156,sn2002er,Ia-norm,0.9395,8.33,0.0286,0.0065,-3.1,0,good
157,sn2007fb,Ia-norm,0.7459,8.32,0.0254,0.0058,1.7,0,good
158,sn2005cf,Ia-norm,0.9395,8.31,0.0296,0.0071,-6.3,0,good
159,sn2007bm,Ia-norm,0.7432,8.3,0.0267,0.0065,-9.3,0,good
160,sn2003cg,Ia-norm,0.8759,8.28,0.025,0.0061,1.0,0,good
161,sn1998aq,Ia-norm,0.6837,8.27,0.0264,0.0061,-0.9,0,good
162,sn2002jy,Ia-norm,0.6999,8.26,0.0272,0.006,0.1,0,good
163,sn2006N,Ia-norm,0.7392,8.26,0.0279,0.0063,-3.3,0,good
164,sn1996bl,Ia-norm,0.7026,8.24,0.0295,0.0066,-2.2,0,good
165,sn2001eh,Ia-91T,0.6945,8.19,0.0276,0.0062,3.7,0,good
166,sn2002dj,Ia-norm,0.704,8.19,0.0397,0.0069,-8.4,0,good
167,sn2003it,Ia-norm,0.6945,8.18,0.029,0.0059,-1.1,0,good
168,sn2000cp,Ia-norm,0.6986,8.18,0.0253,0.0063,-0.5,0,good
169,sn2006gr,Ia-norm,0.7378,8.18,0.0322,0.0072,-2.1,0,good
170,sn2002er,Ia-norm,0.6701,8.16,0.0299,0.0067,-6.0,0,good
171,sn2005cf,Ia-norm,0.9395,8.14,0.0228,0.0068,4.5,0,good
172,sn2003iv,Ia-norm,0.6999,8.14,0.0257,0.0056,0.5,0,good
173,sn2007hj,Ia-norm,0.7459,8.14,0.0291,0.0062,-2.6,0,good
174,sn2007af,Ia-norm,0.7432,8.14,0.0211,0.0066,2.3,0,good
175,sn2007co,Ia-norm,0.7432,8.1,0.0245,0.0066,4.6,0,good
176,sn2002hu,Ia-91T,0.7013,8.08,0.0266,0.0063,-3.5,0,good
177,sn2005cf,Ia-norm,0.9395,8.08,0.0307,0.0075,-7.3,0,good
178,sn2005cf,Ia-norm,0.9395,8.06,0.0298,0.0073,-6.6,0,good
179,sn2002dj,Ia-norm,0.6999,8.06,0.039,0.0069,-7.4,0,good
180,sn1994D,Ia-norm,0.7121,8.06,0.0295,0.006,-5.1,0,good
181,sn2003iv,Ia-norm,0.6972,8.06,0.0267,0.0056,-2.4,0,good
182,sn1995E,Ia-norm,0.6864,8.05,0.0237,0.0067,-0.9,0,good
183,sn1990N,Ia-norm,0.8949,8.02,0.0434,0.0092,-14.2,0,good
184,sn2003hv,Ia-norm,0.8028,8.01,0.0234,0.0063,3.2,0,good
185,sn2006ot,Ia-norm,0.7189,8.0,0.0321,0.0074,-0.4,0,good
186,sn2004ef,Ia-norm,0.7405,8.0,0.0344,0.0074,-4.2,0,good
187,sn2003du,Ia-norm,0.7906,8.0,0.0244,0.0072,-1.3,0,good
188,sn1998eg,Ia-norm,0.6877,8.0,0.0253,0.006,-0.8,0,good
189,sn2003it,Ia-norm,0.6972,7.98,0.0289,0.0061,-0.2,0,good
190,sn2005bo,Ia-norm,0.7446,7.98,0.0225,0.0066,-0.1,0,good
191,sn2003it,Ia-norm,0.6986,7.97,0.0298,0.006,-2.2,0,good
192,sn2002aw,Ia-norm,0.6972,7.97,0.0265,0.0058,-1.9,0,good
193,sn2003du,Ia-norm,0.8069,7.96,0.0246,0.0071,-2.2,0,good
194,sn2004bg,Ia-norm,0.6986,7.96,0.0237,0.0063,2.6,0,good
195,sn1998aq,Ia-norm,0.6931,7.96,0.026,0.0063,0.0,0,good
196,sn2003ch,Ia-norm,0.8515,7.96,0.0225,0.0066,1.8,0,good
197,sn2002fk,Ia-norm,0.6972,7.95,0.0243,0.0062,-3.5,0,good
198,sn2003cg,Ia-norm,0.8529,7.94,0.0283,0.0063,-6.4,0,good
199,sn1998bu,Ia-norm,0.6972,7.93,0.0273,0.0062,-3.6,0,good
200,sn2006et,Ia-norm,0.7459,7.93,0.0229,0.0068,2.4,0,good
201,sn2001ex,Ia-norm,0.6999,7.91,0.023,0.0055,-3.4,0,good
202,sn2001cp,Ia-norm,0.6986,7.91,0.0275,0.0064,-1.1,0,good
203,sn2003W,Ia-norm,0.6986,7.9,0.0476,0.0089,-8.2,0,good
204,sn2002bo,Ia-norm,0.9395,7.9,0.0303,0.0073,-1.7,0,good
205,sn1996X,Ia-norm,0.7067,7.89,0.0284,0.006,-3.8,0,good
206,sn2002er,Ia-norm,0.9395,7.89,0.0282,0.0068,-2.1,0,good
207,sn2000dn,Ia-norm,0.7189,7.89,0.0236,0.0069,-3.8,0,good
208,sn2001cp,Ia-norm,0.6999,7.88,0.0267,0.0064,0.8,0,good
209,sn2003U,Ia-norm,0.6986,7.88,0.0268,0.0061,-0.7,0,good
210,sn2006gr,Ia-norm,0.7351,7.87,0.0488,0.0094,-10.8,0,bad
211,sn2002fk,Ia-norm,0.6972,7.86,0.0237,0.0062,-1.5,0,good
212,sn1996X,Ia-norm,0.8515,7.86,0.027,0.0062,-1.8,0,good
213,sn2005am,Ia-norm,0.7405,7.84,0.0278,0.0063,3.0,0,good
214,sn2003iv,Ia-norm,0.6972,7.84,0.0257,0.0057,-0.5,0,good
215,sn2004gs,Ia-norm,0.7432,7.83,0.0264,0.0067,-3.2,0,good
216,sn2003cg,Ia-norm,0.8475,7.83,0.0271,0.0063,-1.0,0,good
217,sn2007au,Ia-norm,0.7405,7.83,0.0275,0.0067,-4.7,0,good
218,sn1999ee,Ia-norm,0.9395,7.82,0.0273,0.0072,-0.2,0,good
219,sn1998V,Ia-norm,0.6999,7.82,0.0262,0.0064,0.3,0,good
220,sn1999ee,Ia-norm,0.9395,7.8,0.0263,0.0071,1.8,0,good
221,sn1998bu,Ia-norm,0.6972,7.8,0.0271,0.0063,-2.6,0,good
222,sn2000cf,Ia-norm,0.6999,7.79,0.0199,0.0066,3.9,0,good
223,sn1989B,Ia-norm,0.9395,7.79,0.0242,0.0068,-1.3,0,good
224,sn1995E,Ia-norm,0.6945,7.78,0.0237,0.0069,1.0,0,good
225,sn2002hu,Ia-91T,0.6959,7.78,0.0265,0.0067,-5.3,0,good
226,sn2003cg,Ia-norm,0.861,7.75,0.0298,0.0063,-8.0,0,good
227,sn1999aw,Ia-91T,0.8624,7.74,0.0327,0.0075,0.0,0,good
228,sn2004bg,Ia-norm,0.6959,7.73,0.0255,0.0066,-3.0,0,good
229,sn1999ee,Ia-norm,0.9179,7.72,0.0388,0.0088,-9.1,0,good
230,sn2002dj,Ia-norm,0.6959,7.71,0.0376,0.0072,-6.4,0,good
231,sn2005am,Ia-norm,0.7405,7.7,0.0285,0.0064,2.0,0,good
232,sn2002cr,Ia-norm,0.6972,7.7,0.0236,0.0062,-2.4,0,good
233,sn1998V,Ia-norm,0.6999,7.7,0.0258,0.0066,1.3,0,good
234,sn2000dm,Ia-norm,0.6972,7.69,0.0268,0.0059,-2.9,0,good
235,sn1999ek,Ia-norm,0.6986,7.68,0.0243,0.0061,-0.6,0,good
236,sn2003W,Ia-norm,0.6959,7.67,0.049,0.0091,-9.1,0,bad
237,sn2002jy,Ia-norm,0.6999,7.67,0.0264,0.0064,3.0,0,good
238,sn2007af,Ia-norm,0.7487,7.63,0.0203,0.007,3.3,0,good
239,sn2008Z,Ia-norm,0.7405,7.63,0.033,0.0081,-9.2,0,good
240,sn1998aq,Ia-norm,0.6959,7.63,0.0259,0.0065,1.0,0,good
241,sn2003it,Ia-norm,0.6972,7.62,0.0297,0.0062,-3.2,0,good
242,sn1996X,Ia-norm,0.708,7.62,0.028,0.0062,-2.8,0,good
243,sn2003iv,Ia-norm,0.6986,7.61,0.0265,0.0059,-1.4,0,good
244,sn2002er,Ia-norm,0.9219,7.61,0.0218,0.0072,4.9,0,good
245,sn2006N,Ia-norm,0.7419,7.61,0.0269,0.0067,-1.3,0,good
246,sn1991M,Ia-norm,0.7216,7.58,0.0272,0.0072,2.7,0,good
247,sn2007bd,Ia-norm,0.7392,7.58,0.0356,0.0076,-8.1,0,good
248,sn2001eh,Ia-91T,0.6972,7.58,0.0279,0.0071,-2.0,0,good
249,sn2004dt,Ia-norm,0.9395,7.57,0.0344,0.0077,-1.0,0,good
250,sn2001fe,Ia-norm,0.6986,7.57,0.0278,0.0069,-1.7,0,good
251,sn2004S,Ia-norm,0.9395,7.56,0.0221,0.0074,7.4,0,good
252,sn2003it,Ia-norm,0.6972,7.55,0.0284,0.0063,0.8,0,good
253,sn1999ee,Ia-norm,0.9395,7.55,0.0344,0.0085,-7.2,0,good
254,sn2005cf,Ia-norm,0.9395,7.55,0.0268,0.0072,-2.4,0,good
255,sn2007S,Ia-91T,0.7432,7.54,0.025,0.0072,-0.7,0,good
256,sn2006cq,Ia-norm,0.7202,7.53,0.0276,0.0076,-3.3,0,good
257,sn1994D,Ia-norm,0.7107,7.53,0.029,0.0064,-4.1,0,good
258,sn2007au,Ia-norm,0.7446,7.52,0.0262,0.0068,-3.8,0,good
259,sn1999aa,Ia-91T,0.6972,7.51,0.0273,0.007,-0.2,0,good
260,sn2005el,Ia-norm,0.7419,7.49,0.0258,0.0074,-3.9,0,good
261,sn2006bt,Ia-norm,0.7365,7.48,0.0275,0.0065,-2.9,0,good
262,sn2003cg,Ia-norm,0.6986,7.48,0.0278,0.0063,-1.2,0,good
263,sn2003cg,Ia-norm,0.6972,7.47,0.0286,0.0063,-4.1,0,good
264,sn1994D,Ia-norm,0.7148,7.46,0.0287,0.0064,-3.1,0,good
265,sn2002bo,Ia-norm,0.9179,7.46,0.0311,0.0077,-2.8,0,good
266,sn2002de,Ia-norm,0.6891,7.46,0.0288,0.0069,1.8,0,good
267,sn2007A,Ia-norm,0.7378,7.45,0.0238,0.0076,-2.4,0,good
268,sn2000dn,Ia-norm,0.6972,7.45,0.0265,0.0066,-7.7,0,good
269,sn1999cl,Ia-norm,0.6999,7.45,0.0306,0.0078,-4.2,0,good
270,sn2007co,Ia-norm,0.7405,7.45,0.0236,0.0072,5.7,0,good
271,sn2007qe,Ia-norm,0.7419,7.43,0.0459,0.0091,-8.6,0,good
272,sn1999cl,Ia-norm,0.7013,7.43,0.0318,0.0079,-5.2,0,good
273,sn2003cg,Ia-norm,0.8759,7.42,0.0288,0.0063,-5.0,0,good
274,sn1994D,Ia-norm,0.838,7.42,0.0301,0.0069,-6.1,0,good
275,sn1990N,Ia-norm,0.8069,7.42,0.0308,0.0081,-7.4,0,good
276,sn2005cf,Ia-norm,0.9395,7.41,0.032,0.0084,-8.2,0,good
277,sn1998bu,Ia-norm,0.6972,7.4,0.0267,0.0066,-1.6,0,good
278,sn2002cd,Ia-norm,0.6972,7.39,0.0455,0.0086,-8.6,0,good
279,sn1998aq,Ia-norm,0.6959,7.38,0.0257,0.0067,2.0,0,good
280,sn2007hj,Ia-norm,0.7419,7.38,0.0279,0.0067,-1.5,0,good
281,sn2002jy,Ia-norm,0.6999,7.37,0.0256,0.0067,6.0,0,good
282,sn1997bq,Ia-norm,0.9395,7.36,0.0494,0.0086,-11.6,0,bad
283,sn2006cp,Ia-norm,0.7405,7.36,0.0463,0.0088,-11.2,0,good
284,sn2002ef,Ia-norm,0.6986,7.35,0.0288,0.007,-2.9,0,good
285,sn2008C,Ia-norm,0.7459,7.35,0.0213,0.0076,4.4,0,good
286,sn2006S,Ia-norm,0.7365,7.34,0.03,0.0075,-4.6,0,good
287,sn2002cr,Ia-norm,0.6986,7.34,0.0252,0.0066,-6.3,0,good
288,sn2002cd,Ia-norm,0.6945,7.33,0.044,0.0084,-7.7,0,good
289,sn2003cg,Ia-norm,0.6986,7.31,0.028,0.0065,-2.1,0,good
290,sn2005ki,Ia-norm,0.7392,7.31,0.0243,0.0071,1.0,0,good
291,sn1996X,Ia-norm,0.708,7.3,0.0276,0.0064,-1.7,0,good
292,sn2003cg,Ia-norm,0.6579,7.3,0.0265,0.0066,-2.8,0,good
293,sn2001br,Ia-norm,0.9328,7.29,0.0294,0.0074,2.5,0,good
294,sn2003it,Ia-norm,0.6986,7.28,0.0278,0.0065,1.7,0,good
295,sn2003it,Ia-norm,0.6986,7.28,0.0272,0.0066,2.7,0,good
296,sn1999ac,Ia-91T,0.7541,7.28,0.0181,0.0075,0.4,0,good
297,sn2001fh,Ia-norm,0.6959,7.26,0.0266,0.0064,-3.6,0,good
298,sn2002fk,Ia-norm,0.7013,7.25,0.0226,0.0066,2.5,0,good
299,sn2001fe,Ia-norm,0.6986,7.25,0.0278,0.0071,0.3,0,good
300,sn2008bf,Ia-norm,0.7432,7.22,0.0279,0.0077,0.7,0,good
301,sn2007A,Ia-norm,0.7446,7.22,0.0239,0.008,-3.4,0,good
302,sn2005el,Ia-norm,0.7392,7.22,0.0262,0.0075,-4.8,0,good
303,sn1997bp,Ia-norm,0.9395,7.21,0.0428,0.0085,-3.0,0,good
304,sn1992A,Ia-norm,0.7162,7.21,0.0318,0.0071,2.0,0,good
305,sn2004dt,Ia-norm,0.9152,7.18,0.0444,0.0082,-9.4,0,good
306,sn2003cg,Ia-norm,0.6972,7.17,0.0283,0.0065,-3.1,0,good
307,sn2003cg,Ia-norm,0.6972,7.17,0.0287,0.0066,-5.1,0,good
308,sn2007S,Ia-91T,0.7459,7.15,0.0236,0.008,6.2,0,good
309,sn2001G,Ia-norm,0.6904,7.14,0.0309,0.0072,-5.1,0,good
310,sn2002ha,Ia-norm,0.6986,7.14,0.0285,0.0065,-4.2,0,good
311,sn2008Z,Ia-norm,0.7432,7.13,0.032,0.0086,-8.2,0,good
312,sn2003cg,Ia-norm,0.6986,7.13,0.0297,0.0066,-6.1,0,good
313,sn2006sr,Ia-norm,0.7419,7.13,0.0278,0.0072,1.0,0,good
314,sn1992A,Ia-norm,0.8475,7.12,0.0292,0.0074,5.5,0,good
315,sn2005A,Ia-norm,0.7392,7.12,0.0368,0.0088,-1.3,0,good
316,sn1998aq,Ia-norm,0.6959,7.12,0.0257,0.0069,3.0,0,good
317,sn2003cq,Ia-norm,0.6999,7.08,0.0291,0.0072,-0.9,0,good
318,sn1996ai,Ia-norm,0.9152,7.05,0.0261,0.0074,-0.9,0,good
319,sn1995E,Ia-norm,0.6688,7.04,0.0233,0.0075,3.9,0,good
320,sn1998V,Ia-norm,0.6945,7.04,0.0256,0.0071,2.3,0,good
321,sn2007kk,Ia-norm,0.727,7.04,0.0313,0.0083,-1.7,0,good
322,sn2006sr,Ia-norm,0.7446,7.03,0.026,0.0072,3.9,0,good
