no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
1,agn,AGN,0.884,19.25,0.0063,0.0011,-99.9,2,good
2,kcSB3,Gal,0.9382,15.55,0.0069,0.0011,-99.9,2,good
3,kcSB6,Gal,0.9382,14.83,0.006,0.0012,-99.9,2,good
4,kcSB5,Gal,0.9382,13.99,0.0062,0.0013,-99.9,2,good
5,sn1997cy,IIn,0.9382,13.12,0.0059,0.0017,377.7,1,good
6,kcSB4,Gal,0.9382,12.23,0.0059,0.0014,-99.9,2,good
7,lbv2001ac,LBV,0.6959,10.97,0.0071,0.0016,-99.9,2,good
8,kcSc,Gal,0.7825,10.9,0.0062,0.0016,-99.9,2,good
9,lbv1999bw,LBV,0.6999,10.68,0.006,0.0017,-99.9,2,good
10,sn2005gj,Ia-csm,0.6187,10.59,0.0074,0.0016,-12.1,0,good
11,sn2005cs,IIP,0.7121,10.54,0.0031,0.0019,161.8,0,good
12,lbv2001ac,LBV,0.9179,10.27,0.0071,0.0017,-99.9,2,good
13,sn1996L,IIn,0.8245,10.09,0.0067,0.0026,58.1,0,good
14,sn2005gj,Ia-csm,0.884,10.07,0.0075,0.0021,133.5,0,good
15,sn2004et,IIP,0.7487,10.0,0.0057,0.002,250.3,0,good
16,sn2004et,IIP,0.7487,9.66,0.0056,0.0021,268.3,0,good
17,sn2005cs,IIP,0.7135,9.6,0.0045,0.002,220.7,0,good
18,sn2005gj,Ia-csm,0.8813,9.5,0.0062,0.0023,66.8,0,good
19,sn1998S,IIn,0.6999,9.49,0.0195,0.0022,383.6,0,good
20,sn2005cs,IIP,0.7148,9.45,0.0037,0.0021,172.7,0,good
21,sn1996L,IIn,0.7947,9.32,0.044,0.003,58.6,0,bad
22,sn2005gj,Ia-csm,0.8827,9.01,0.0061,0.0024,64.9,0,good
23,sn2005cs,IIP,0.5348,8.9,0.0038,0.0021,188.6,0,good
24,sn1999gi,IIP,0.7013,8.89,0.0063,0.0021,160.4,0,good
25,sn2004et,IIP,0.8597,8.88,0.0056,0.0024,168.8,0,good
26,sn1987A,II-pec,0.6796,8.71,0.0076,0.0024,651.5,0,good
27,sn1987A,II-pec,0.6783,8.7,0.0075,0.0024,634.8,0,good
28,sn1987A,II-pec,0.6796,8.7,0.0076,0.0024,660.5,0,good
29,sn1987A,II-pec,0.6796,8.66,0.0077,0.0024,656.5,0,good
30,sn1996L,IIn,0.8028,8.65,0.0067,0.0023,322.8,0,good
31,sn1996L,IIn,0.8028,8.65,0.0067,0.0023,323.8,0,good
32,sn1998S,IIn,0.6986,8.6,0.0201,0.0024,367.8,0,good
33,sn2004et,IIP,0.6593,8.54,0.0055,0.0024,211.4,0,good
34,sn2005gj,Ia-csm,0.8813,8.51,0.0065,0.0027,65.8,0,good
35,sn1998S,IIn,0.6931,8.47,0.0077,0.005,70.5,0,good
36,sn2005gj,Ia-csm,0.8827,8.46,0.0068,0.0027,63.9,0,good
37,sn1987A,II-pec,0.6796,8.46,0.0076,0.0025,667.5,0,good
38,sn2004et,IIP,0.9003,8.43,0.0058,0.0024,229.7,0,good
39,sn1998S,IIn,0.6999,8.4,0.0203,0.0024,355.8,0,good
40,sn2004et,IIP,0.662,8.4,0.006,0.0023,330.1,0,good
41,sn1997cy,IIn,0.9355,8.37,0.008,0.0026,174.5,1,good
42,sn1987A,II-pec,0.6796,8.36,0.0077,0.0025,687.4,0,good
43,sn1987A,II-pec,0.6796,8.36,0.0053,0.0026,181.1,0,good
44,sn2005cs,IIP,0.6092,8.36,0.0032,0.0023,176.1,0,good
45,sn1987A,II-pec,0.6796,8.35,0.0053,0.0027,156.1,0,good
46,sn1992H,IIP,0.6309,8.32,0.0068,0.0027,309.8,0,good
47,sn2004et,IIP,0.88,8.32,0.0056,0.0026,146.9,0,good
48,sn1987A,II-pec,0.6796,8.28,0.0054,0.0026,215.9,0,good
49,sn2004dj,IIP,0.7351,8.26,0.0105,0.0027,89.8,1,good
50,sn1998S,IIn,0.6972,8.24,0.0083,0.0045,60.5,0,good
51,sn1987A,II-pec,0.6796,8.24,0.0054,0.0026,224.0,0,good
52,sn1987A,II-pec,0.6796,8.23,0.0053,0.0026,211.0,0,good
53,sn2005gj,Ia-csm,0.8827,8.23,0.0063,0.0027,63.0,0,good
54,sn1987A,II-pec,0.681,8.22,0.0053,0.0027,182.1,0,good
55,sn1998S,IIn,0.6986,8.18,0.0072,0.0053,74.5,0,good
