no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
112,sn2006ax,Ia-norm,0.7419,5.82,0.0305,0.0102,-8.4,0,good
113,sn1994ae,Ia-norm,0.9341,5.82,0.0246,0.0093,8.0,0,good
114,sn2002cd,Ia-norm,0.6931,5.82,0.0471,0.0109,-5.7,0,good
115,sn1996X,Ia-norm,0.9395,5.81,0.0275,0.0096,0.1,0,good
116,sn2006le,Ia-norm,0.7405,5.81,0.0467,0.0116,-8.8,0,good
117,sn2008Q,Ia-norm,0.7419,5.81,0.0298,0.0097,-2.2,0,good
118,sn2002er,Ia-norm,0.7784,5.81,0.036,0.0103,-7.0,0,good
119,sn2006N,Ia-norm,0.7419,5.79,0.0277,0.0095,1.6,0,good
120,sn1990N,Ia-norm,0.8488,5.79,0.0256,0.0103,3.9,0,good
121,sn2003it,Ia-norm,0.6972,5.79,0.0338,0.0095,-3.2,0,good
122,sn2005cf,Ia-norm,0.9395,5.79,0.0369,0.0106,-5.5,0,good
123,sn2002cs,Ia-norm,0.6959,5.79,0.0442,0.0094,-4.5,0,good
124,sn2005am,Ia-norm,0.7473,5.79,0.039,0.0095,-2.9,0,good
125,sn2004ef,Ia-norm,0.7446,5.78,0.0334,0.0094,1.5,0,good
126,sn2008Q,Ia-norm,0.7473,5.77,0.0293,0.0097,-1.2,0,good
127,sn2007F,Ia-norm,0.7473,5.77,0.0354,0.0109,-6.7,0,good
128,sn2007co,Ia-norm,0.7473,5.76,0.0337,0.0095,-1.2,0,good
129,sn2006gr,Ia-norm,0.7405,5.76,0.0559,0.0125,-10.8,0,bad
130,sn2002cd,Ia-norm,0.6959,5.75,0.0456,0.011,-3.7,0,good
131,sn2005ki,Ia-norm,0.7392,5.75,0.0279,0.0094,1.0,0,good
132,sn2006ax,Ia-norm,0.7419,5.75,0.0316,0.0105,-9.3,0,good
133,sn2006cp,Ia-norm,0.7392,5.74,0.0497,0.0111,-10.3,0,good
134,sn2004ef,Ia-norm,0.7432,5.73,0.0353,0.0097,-0.4,0,good
135,sn2007co,Ia-norm,0.7473,5.73,0.0385,0.0101,-5.1,0,good
136,sn2003it,Ia-norm,0.6972,5.73,0.0322,0.0094,0.8,0,good
137,sn2003it,Ia-norm,0.6986,5.72,0.031,0.0093,2.7,0,good
138,sn1998dx,Ia-norm,0.6999,5.72,0.0302,0.01,1.1,0,good
139,sn2007fb,Ia-norm,0.7459,5.72,0.0289,0.0091,1.7,0,good
140,sn2008Q,Ia-norm,0.7432,5.7,0.0288,0.0097,-0.3,0,good
141,sn2005cf,Ia-norm,0.9395,5.7,0.0318,0.0103,-0.2,0,good
142,sn2006N,Ia-norm,0.7378,5.69,0.027,0.0096,2.6,0,good
143,sn2003it,Ia-norm,0.6986,5.68,0.0316,0.0094,1.7,0,good
144,sn2002bo,Ia-norm,0.7541,5.67,0.0346,0.01,-1.8,0,good
145,sn2005cf,Ia-norm,0.9395,5.67,0.0301,0.0102,1.5,0,good
146,sn2007bd,Ia-norm,0.7432,5.67,0.0333,0.0095,-1.3,0,good
147,sn2000fa,Ia-norm,0.6999,5.66,0.0496,0.0121,-10.4,0,good
148,sn1998dx,Ia-norm,0.6309,5.66,0.0287,0.0094,2.1,0,good
149,sn2007qe,Ia-norm,0.7419,5.66,0.0513,0.012,-8.6,0,good
150,sn2004ef,Ia-norm,0.7446,5.65,0.0367,0.0097,-1.5,0,good
151,sn2006gz,Ia-pec,0.7378,5.65,0.0401,0.0096,-9.3,0,good
152,sn2002ha,Ia-norm,0.9395,5.65,0.0277,0.0096,1.7,0,good
153,sn2002bo,Ia-norm,0.75,5.64,0.037,0.0102,-3.7,0,good
154,sn2006gr,Ia-norm,0.7405,5.63,0.0513,0.0123,-9.8,0,good
155,sn2002cd,Ia-norm,0.6959,5.63,0.0485,0.0113,-6.7,0,good
156,sn2006le,Ia-norm,0.7365,5.63,0.0421,0.0111,-6.8,0,good
157,sn2008Z,Ia-norm,0.7405,5.61,0.0382,0.0117,-9.2,0,good
158,sn1997bp,Ia-norm,0.7013,5.61,0.0453,0.0108,-1.2,0,good
159,sn1998dx,Ia-norm,0.6309,5.59,0.0296,0.0095,-0.7,0,good
160,sn2006bt,Ia-norm,0.9395,5.59,0.0329,0.0092,-3.9,0,good
161,sn2005cf,Ia-norm,0.9395,5.58,0.0331,0.0103,-1.5,0,good
162,sn2003iv,Ia-norm,0.6972,5.56,0.0287,0.0093,1.4,0,good
163,sn2003it,Ia-norm,0.6986,5.55,0.0338,0.0098,-2.2,0,good
164,sn1996C,Ia-norm,0.9287,5.55,0.0238,0.0096,7.8,0,good
165,sn2007co,Ia-norm,0.7459,5.54,0.037,0.0103,-4.1,0,good
166,sn2005el,Ia-norm,0.7419,5.54,0.0259,0.0099,4.0,0,good
167,sn2005el,Ia-norm,0.7419,5.54,0.0294,0.0104,-3.9,0,good
168,sn2006br,Ia-norm,0.6945,5.53,0.037,0.0101,0.2,0,good
169,sn2006le,Ia-norm,0.7419,5.53,0.0444,0.0115,-7.8,0,good
170,sn2002cr,Ia-norm,0.6986,5.53,0.0308,0.01,-6.3,0,good
171,sn2008Z,Ia-norm,0.7432,5.53,0.0371,0.0116,-8.2,0,good
172,sn1996ai,Ia-norm,0.7053,5.52,0.0301,0.0096,0.1,0,good
173,sn2002cd,Ia-norm,0.6945,5.52,0.0466,0.0114,-4.7,0,good
174,sn2007co,Ia-norm,0.7473,5.52,0.0329,0.0098,-0.2,0,good
175,sn2006ax,Ia-norm,0.7419,5.52,0.0288,0.0106,-6.4,0,good
176,sn2002bo,Ia-norm,0.9125,5.51,0.0366,0.0103,-2.8,0,good
177,sn1996X,Ia-norm,0.9395,5.5,0.0271,0.01,1.1,0,good
178,sn2004ef,Ia-norm,0.7446,5.5,0.0327,0.0098,2.5,0,good
179,sn1996C,Ia-norm,0.7053,5.49,0.0272,0.0099,4.8,0,good
180,sn2007co,Ia-norm,0.7459,5.49,0.0355,0.0101,-3.1,0,good
181,sn2003ch,Ia-norm,0.6986,5.48,0.0282,0.0096,0.8,0,good
182,sn2008Z,Ia-norm,0.7419,5.48,0.0354,0.0115,-7.3,0,good
183,sn2003it,Ia-norm,0.6972,5.48,0.0328,0.0098,-0.2,0,good
184,sn2007jg,Ia-norm,0.7378,5.48,0.04,0.012,-2.3,0,good
185,sn2006S,Ia-norm,0.8326,5.48,0.0299,0.0103,4.1,0,good
186,sn2006le,Ia-norm,0.7378,5.46,0.0315,0.0104,3.9,0,good
187,sn2002er,Ia-norm,0.9395,5.46,0.0279,0.0097,2.9,0,good
188,sn2003it,Ia-norm,0.6999,5.46,0.0305,0.0097,3.7,0,good
189,sn2004ef,Ia-norm,0.7446,5.45,0.0392,0.0105,-3.3,0,good
190,sn2003U,Ia-norm,0.6986,5.45,0.0313,0.0096,-0.7,0,good
191,sn1992A,Ia-norm,0.7202,5.44,0.038,0.0093,-0.8,0,good
192,sn2003it,Ia-norm,0.6945,5.44,0.0331,0.01,-1.1,0,good
193,sn2006al,Ia-norm,0.7053,5.44,0.0273,0.0098,2.5,0,good
194,sn2000dn,Ia-norm,0.6972,5.43,0.0307,0.0102,-7.7,0,good
195,sn2003cg,Ia-norm,0.7473,5.43,0.0314,0.0099,-2.3,0,good
196,sn2005cf,Ia-norm,0.7446,5.42,0.0395,0.0115,-9.3,0,good
197,sn2003du,Ia-norm,0.8515,5.41,0.0307,0.0108,-4.2,0,good
198,sn2003iv,Ia-norm,0.6999,5.41,0.0293,0.0095,0.5,0,good
199,sn2002er,Ia-norm,0.9219,5.4,0.0306,0.0103,-1.1,0,good
200,sn2007F,Ia-norm,0.7405,5.4,0.0334,0.0112,-5.7,0,good
201,sn2000dn,Ia-norm,0.7189,5.4,0.0273,0.0106,-3.8,0,good
202,sn2007qe,Ia-norm,0.7432,5.39,0.0533,0.0128,-9.4,0,bad
203,sn2006gz,Ia-pec,0.6255,5.38,0.0353,0.0111,-13.3,0,good
204,sn1996bl,Ia-norm,0.704,5.38,0.0358,0.0104,-4.0,0,good
205,sn2007co,Ia-norm,0.7459,5.38,0.0321,0.0099,0.8,0,good
206,sn2001bf,Ia-norm,0.6999,5.38,0.0281,0.0092,4.7,0,good
207,sn2006bq,Ia-norm,0.7419,5.38,0.0343,0.0103,5.3,0,good
208,sn2003du,Ia-norm,0.8529,5.36,0.0322,0.011,-6.1,0,good
209,sn2006gj,Ia-norm,0.7446,5.35,0.026,0.0098,-0.7,0,good
210,sn2005el,Ia-norm,0.7378,5.35,0.0304,0.0109,-5.8,0,good
211,sn2006bt,Ia-norm,0.9395,5.35,0.034,0.0095,-4.6,0,good
212,sn1992A,Ia-norm,0.7216,5.34,0.0358,0.0098,2.0,0,good
213,sn2006ot,Ia-norm,0.7229,5.34,0.0332,0.0111,2.5,0,good
214,sn1999ee,Ia-norm,0.9395,5.34,0.0333,0.01,-0.2,0,good
215,sn2007bd,Ia-norm,0.7446,5.33,0.0308,0.01,1.7,0,good
216,sn2006nz,Ia-norm,0.7324,5.33,0.0422,0.0113,-1.7,0,good
217,sn2005el,Ia-norm,0.7392,5.33,0.0299,0.0109,-4.8,0,good
218,sn2001br,Ia-norm,0.6999,5.32,0.0386,0.0104,-0.4,0,good
219,sn2005cf,Ia-norm,0.7419,5.32,0.0416,0.0119,-10.4,0,good
220,sn2008ar,Ia-norm,0.7473,5.31,0.0422,0.0122,-8.5,0,good
221,sn2004S,Ia-norm,0.9395,5.31,0.0327,0.0105,1.6,0,good
222,sn1994D,Ia-norm,0.8055,5.31,0.0385,0.0108,-9.2,0,good
223,sn1999aw,Ia-91T,0.8678,5.3,0.038,0.0102,0.0,0,good
224,sn2006N,Ia-norm,0.7405,5.3,0.026,0.0103,4.6,0,good
225,sn2003iv,Ia-norm,0.6972,5.3,0.0303,0.0096,-2.4,0,good
226,sn2008ar,Ia-norm,0.7446,5.3,0.0406,0.012,-7.5,0,good
227,sn2007fb,Ia-norm,0.7432,5.29,0.0271,0.0099,5.6,0,good
228,sn2004fz,Ia-norm,0.7459,5.29,0.0279,0.0104,-6.8,0,good
229,sn1994D,Ia-norm,0.7162,5.29,0.0373,0.011,-8.1,0,good
230,sn2007A,Ia-norm,0.7446,5.29,0.0278,0.0107,-3.4,0,good
231,sn2003iv,Ia-norm,0.6986,5.29,0.0301,0.0096,-1.4,0,good
232,sn2007bm,Ia-norm,0.7473,5.28,0.0335,0.0105,-11.2,0,good
233,sn2008L,Ia-norm,0.7446,5.27,0.0275,0.0101,5.6,0,good
234,sn2003ch,Ia-norm,0.6999,5.24,0.027,0.01,2.8,0,good
235,sn2007co,Ia-norm,0.7405,5.22,0.0313,0.0101,1.7,0,good
236,sn1996bl,Ia-norm,0.7026,5.22,0.0343,0.0106,-2.2,0,good
237,sn2005am,Ia-norm,0.7419,5.21,0.0306,0.0102,3.9,0,good
238,sn1997bq,Ia-norm,0.7067,5.21,0.049,0.0113,-9.6,0,good
239,sn2007af,Ia-norm,0.7473,5.2,0.0302,0.0107,-5.6,0,good
240,sn2003fa,Ia-91T,0.6999,5.19,0.0267,0.0109,6.9,0,good
241,sn2003du,Ia-norm,0.9395,5.19,0.0257,0.0105,4.0,0,good
242,sn2005bo,Ia-norm,0.7446,5.19,0.0259,0.0103,-0.1,0,good
243,sn2002er,Ia-norm,0.7771,5.18,0.0386,0.0115,-9.0,0,good
244,sn2006gr,Ia-norm,0.7405,5.18,0.0498,0.0127,-8.9,0,good
245,sn2008bf,Ia-norm,0.7432,5.17,0.0321,0.0109,0.7,0,good
246,sn2006gz,Ia-pec,0.7405,5.17,0.0409,0.0106,-11.3,0,good
247,sn2003du,Ia-norm,0.9287,5.16,0.0398,0.0113,-11.1,0,good
248,sn2005cf,Ia-norm,0.9395,5.16,0.0264,0.011,6.2,0,good
249,sn2007le,Ia-norm,0.7473,5.16,0.0418,0.0116,-6.4,0,good
250,sn2005el,Ia-norm,0.7432,5.16,0.0265,0.0106,2.1,0,good
251,sn2001ay,Ia-norm,0.6999,5.15,0.0381,0.0102,1.3,0,good
252,sn2002ha,Ia-norm,0.6986,5.15,0.0332,0.0105,-4.2,0,good
253,sn2002bo,Ia-norm,0.792,5.14,0.038,0.0107,-4.8,0,good
254,sn2003W,Ia-norm,0.6959,5.14,0.0563,0.0132,-9.1,0,bad
255,sn2006al,Ia-norm,0.7094,5.12,0.0265,0.0103,4.3,0,good
256,sn1999ee,Ia-norm,0.9395,5.12,0.032,0.0103,1.8,0,good
257,sn1997bq,Ia-norm,0.7067,5.12,0.0476,0.0115,-8.7,0,good
258,sn2008Z,Ia-norm,0.7446,5.11,0.0349,0.0122,-6.3,0,good
259,sn2007af,Ia-norm,0.7473,5.11,0.0296,0.0107,-4.6,0,good
260,sn1997bq,Ia-norm,0.9395,5.11,0.0557,0.0121,-11.6,0,bad
261,sn2004ef,Ia-norm,0.7459,5.11,0.0406,0.0114,-4.2,0,good
262,sn1999aa,Ia-91T,0.9395,5.1,0.0254,0.0107,-1.6,0,good
263,sn2007kk,Ia-norm,0.7324,5.1,0.0372,0.0109,-1.7,0,good
264,sn2003W,Ia-norm,0.6986,5.1,0.0553,0.0134,-8.2,0,bad
265,sn2002dj,Ia-norm,0.6999,5.1,0.0453,0.0113,-7.4,0,good
266,sn2003iv,Ia-norm,0.6972,5.1,0.0294,0.0099,-0.5,0,good
267,sn2008ar,Ia-norm,0.7473,5.09,0.0331,0.0113,-0.7,0,good
268,sn2003ch,Ia-norm,0.6959,5.08,0.0262,0.0102,3.8,0,good
269,sn2006gr,Ia-norm,0.7392,5.08,0.0475,0.0123,-7.9,0,good
270,sn2005cf,Ia-norm,0.7459,5.08,0.0337,0.0113,-4.4,0,good
271,sn1999ee,Ia-norm,0.9233,5.07,0.0463,0.0126,-9.1,0,good
272,sn2006lf,Ia-norm,0.6823,5.06,0.0327,0.0104,-5.5,0,good
273,sn2004ef,Ia-norm,0.7378,5.06,0.041,0.0113,-5.2,0,good
274,sn2004gs,Ia-norm,0.7459,5.06,0.0308,0.0102,-3.2,0,good
275,sn2006ev,Ia-norm,0.7459,5.06,0.0285,0.0107,5.5,0,good
276,sn2003cg,Ia-norm,0.8163,5.05,0.027,0.011,4.0,0,good
277,sn1997bp,Ia-norm,0.7053,5.05,0.0445,0.0118,-0.2,0,good
278,sn2005cf,Ia-norm,0.7446,5.05,0.0317,0.0113,-2.3,0,good
279,sn2004ef,Ia-norm,0.7324,5.05,0.0423,0.0114,-6.2,0,good
280,sn2007co,Ia-norm,0.7459,5.05,0.0304,0.0104,2.7,0,good
281,sn2005cf,Ia-norm,0.7473,5.04,0.031,0.0113,-1.4,0,good
282,sn2005iq,Ia-norm,0.7419,5.04,0.0306,0.011,-6.0,0,good
283,sn2007A,Ia-norm,0.7378,5.04,0.0274,0.011,-2.4,0,good
284,sn2006gz,Ia-pec,0.7487,5.03,0.0402,0.0104,-8.4,0,good
285,sn2007co,Ia-norm,0.7473,5.02,0.0299,0.0105,3.7,0,good
286,sn2003cg,Ia-norm,0.8705,5.01,0.0287,0.0104,1.0,0,good
287,sn2006gr,Ia-norm,0.7378,5.01,0.0451,0.0119,-6.9,0,good
288,sn2003cg,Ia-norm,0.8691,5.0,0.0333,0.0108,-7.3,0,good
289,sn2005cf,Ia-norm,0.9395,5.0,0.0255,0.0114,7.2,0,good
