no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
37,sn2001ep,Ia-norm,0.9409,6.5,0.0564,0.0093,2.8,0,good
38,sn2006cj,Ia-norm,0.7419,6.5,0.0592,0.0096,4.4,0,good
39,sn2005cf,Ia-norm,0.9287,6.34,0.0577,0.0094,7.2,0,good
40,sn2005cf,Ia-norm,0.9409,6.3,0.0582,0.0098,4.5,0,good
41,sn1999ac,Ia-91T,0.769,6.26,0.0567,0.01,0.4,0,good
42,sn2006oa,Ia-91T,0.75,6.24,0.075,0.0116,-5.7,0,good
43,sn2005cf,Ia-norm,0.9341,6.23,0.058,0.0098,5.2,0,good
44,sn2004S,Ia-norm,0.9409,6.22,0.0608,0.0109,7.4,0,good
45,sn2003du,Ia-norm,0.884,6.22,0.0649,0.0118,-4.2,0,good
46,sn2003du,Ia-norm,0.8854,6.13,0.0669,0.0121,-6.1,0,good
47,sn2002bf,Ia-norm,0.6972,6.12,0.0544,0.006,29.1,0,good
48,sn2002er,Ia-norm,0.9328,6.11,0.0586,0.0097,4.9,0,good
49,sn2005cf,Ia-norm,0.9382,6.03,0.0612,0.0109,1.5,0,good
50,sn2001ck,Ia-norm,0.9409,6.01,0.0576,0.0094,5.8,0,good
51,sn2005cf,Ia-norm,0.9382,6.01,0.0831,0.0108,-11.2,0,good
52,sn2005cf,Ia-norm,0.9382,5.96,0.0645,0.0113,-1.5,0,good
53,sn2007kk,Ia-norm,0.7514,5.96,0.0648,0.0103,5.0,0,good
54,sn2003du,Ia-norm,0.9409,5.96,0.0568,0.01,4.0,0,good
55,sn1989B,Ia-norm,0.9409,5.92,0.0592,0.0112,-1.3,0,good
56,sn1996C,Ia-norm,0.9409,5.92,0.0534,0.0096,7.8,0,good
57,sn2003ic,Ia-norm,0.6986,5.89,0.0621,0.009,4.3,0,good
58,sn2006cf,Ia-norm,0.7459,5.88,0.056,0.0098,4.7,0,good
59,sn2006ot,Ia-norm,0.7487,5.86,0.0647,0.0115,2.5,0,good
60,sn1997bp,Ia-norm,0.9409,5.86,0.0832,0.0114,-3.0,0,good
61,sn2002bo,Ia-norm,0.8245,5.84,0.0728,0.0115,-4.8,0,good
62,sn2006S,Ia-norm,0.7419,5.84,0.07,0.0114,-5.5,0,good
63,sn2006cf,Ia-norm,0.7446,5.83,0.0553,0.0097,6.5,0,good
64,sn2007kk,Ia-norm,0.7487,5.8,0.0648,0.0106,4.1,0,good
65,sn2002bo,Ia-norm,0.9355,5.79,0.0679,0.0112,-1.7,0,good
66,sn1999aw,Ia-91T,0.88,5.77,0.0682,0.0109,2.9,0,good
67,sn2006gr,Ia-norm,0.7459,5.74,0.0815,0.0114,-6.9,0,good
68,sn2007kk,Ia-norm,0.7527,5.74,0.0641,0.0108,5.9,0,good
69,sn2006cq,Ia-norm,0.7446,5.72,0.0699,0.012,-3.3,0,good
70,sn2006S,Ia-norm,0.7419,5.7,0.0687,0.0117,-4.6,0,good
71,sn2004eo,Ia-norm,0.9382,5.69,0.0625,0.0114,-5.6,0,good
72,sn2005cf,Ia-norm,0.9409,5.69,0.063,0.0118,-0.2,0,good
73,sn2006oa,Ia-91T,0.75,5.67,0.0718,0.0129,-3.8,0,good
74,sn1981B,Ia-norm,0.9341,5.67,0.0627,0.0112,-1.5,0,good
75,sn2006gr,Ia-norm,0.7446,5.64,0.0771,0.0117,-5.1,0,good
76,sn2007kk,Ia-norm,0.7473,5.63,0.0657,0.0108,3.2,0,good
77,sn2005cf,Ia-norm,0.9395,5.6,0.0661,0.012,-2.4,0,good
78,sn1999ac,Ia-91T,0.8624,5.59,0.0611,0.0108,-2.1,0,good
79,sn2006gr,Ia-norm,0.7487,5.57,0.0751,0.0117,-4.0,0,good
80,sn2006oa,Ia-91T,0.7487,5.56,0.078,0.0129,-8.5,0,good
81,sn1997bq,Ia-norm,0.9409,5.54,0.0911,0.0117,-11.6,0,bad
82,sn2007kk,Ia-norm,0.75,5.53,0.066,0.0111,2.1,0,good
83,sn2006gr,Ia-norm,0.7487,5.52,0.0838,0.0118,-7.9,0,good
84,sn2005cf,Ia-norm,0.9301,5.5,0.0676,0.0123,-2.7,0,good
85,sn2002he,Ia-norm,0.9409,5.5,0.0665,0.0116,-3.2,0,good
86,sn2006gr,Ia-norm,0.7514,5.49,0.071,0.0116,-2.1,0,good
87,sn2006gr,Ia-norm,0.7459,5.46,0.0792,0.0122,-6.0,0,good
88,sn2005cf,Ia-norm,0.9287,5.45,0.0645,0.0121,-1.2,0,good
89,sn2007kk,Ia-norm,0.75,5.43,0.0666,0.0114,1.1,0,good
90,sn2003ic,Ia-norm,0.6986,5.41,0.0614,0.0094,5.3,0,good
91,sn2002er,Ia-norm,0.708,5.41,0.0692,0.0125,-6.0,0,good
92,sn2002ha,Ia-norm,0.9409,5.4,0.0578,0.0111,1.7,0,good
93,sn1999ee,Ia-norm,0.9409,5.36,0.0597,0.0113,10.6,0,good
94,sn1989B,Ia-norm,0.8705,5.35,0.0633,0.0126,-7.2,0,good
95,sn2006oa,Ia-91T,0.7487,5.33,0.0668,0.0137,-2.0,0,good
96,sn2003W,Ia-norm,0.6959,5.33,0.0821,0.014,-6.3,0,good
97,sn2002cd,Ia-norm,0.6972,5.32,0.0756,0.0132,2.2,0,good
98,sn2007kk,Ia-norm,0.7473,5.32,0.0698,0.012,-1.7,0,good
99,sn2006oa,Ia-91T,0.7514,5.3,0.0724,0.0139,-4.7,0,good
100,sn2001br,Ia-norm,0.9409,5.28,0.0644,0.0116,2.5,0,good
101,sn2002er,Ia-norm,0.9125,5.26,0.0634,0.0112,-4.0,0,good
102,sn2006cf,Ia-norm,0.7405,5.26,0.0566,0.0109,1.8,0,good
103,sn2007ae,Ia-norm,0.7459,5.26,0.059,0.0118,2.3,0,good
104,sn2007kk,Ia-norm,0.7459,5.25,0.0681,0.0118,-0.8,0,good
105,sn1997br,Ia-91T,0.6837,5.2,0.0467,0.0107,23.1,0,good
106,sn1999aw,Ia-91T,0.8732,5.2,0.0705,0.012,0.0,0,good
107,sn2006et,Ia-norm,0.7473,5.19,0.0585,0.011,6.3,0,good
108,sn2005cf,Ia-norm,0.9219,5.17,0.0694,0.0128,-3.8,0,good
109,sn2006S,Ia-norm,0.7446,5.16,0.0663,0.0122,-2.6,0,good
110,sn2003cg,Ia-norm,0.7297,5.15,0.0608,0.0126,-2.1,0,good
111,sn2006cz,Ia-91T,0.7446,5.15,0.0654,0.0119,-2.0,0,good
112,sn2005bl,Ia-91bg,0.857,5.12,0.0612,0.0131,12.6,0,good
113,sn2006cz,Ia-91T,0.7405,5.1,0.0655,0.0121,-1.0,0,good
114,sn2006cf,Ia-norm,0.7473,5.1,0.0565,0.0112,3.7,0,good
115,sn2002cd,Ia-norm,0.6945,5.09,0.0778,0.0139,0.3,0,good
116,sn2003W,Ia-norm,0.6959,5.08,0.0775,0.0143,-3.3,0,good
117,sn2005hf,Ia-norm,0.7446,5.07,0.0541,0.0099,9.1,0,good
118,sn2007kk,Ia-norm,0.7514,5.07,0.0619,0.0114,8.8,0,good
119,sn2008C,Ia-norm,0.7459,5.05,0.058,0.0105,4.4,0,good
120,sn2005eu,Ia-norm,0.7459,5.04,0.0571,0.0117,8.3,0,good
121,sn2002cd,Ia-norm,0.6999,5.03,0.0753,0.0135,3.2,0,good
122,sn2003du,Ia-norm,0.8989,5.01,0.0665,0.0128,-7.2,0,good
123,sn2006oa,Ia-91T,0.7487,5.01,0.0773,0.0131,-7.6,0,good
