no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
1,sn2003it,Ia-norm,0.6972,10.31,0.0699,0.0047,8.5,0,good
2,sn2003it,Ia-norm,0.6959,9.59,0.0691,0.0052,9.5,0,good
3,sn2006gz,Ia-pec,0.6485,9.46,0.0695,0.0046,8.2,0,good
4,sn1994T,Ia-norm,0.6458,9.36,0.0702,0.0061,4.7,0,good
5,sn1999X,Ia-norm,0.6972,9.31,0.0672,0.0053,12.0,0,good
6,sn2003iv,Ia-norm,0.6959,9.24,0.0665,0.0051,7.2,0,good
7,sn2003it,Ia-norm,0.6931,9.22,0.0703,0.0052,7.6,0,good
8,sn2003hv,Ia-norm,0.8502,9.01,0.0669,0.0058,8.2,0,good
9,sn1999ek,Ia-norm,0.6999,8.92,0.065,0.0054,9.2,0,good
10,sn1996X,Ia-norm,0.708,8.88,0.0686,0.0053,8.1,0,good
11,sn1999ef,Ia-norm,0.6959,8.81,0.0709,0.0054,7.7,0,good
12,sn2002fk,Ia-norm,0.6999,8.56,0.0653,0.0056,9.4,0,good
13,sn2003fa,Ia-91T,0.6986,8.48,0.0688,0.0054,8.7,0,good
14,sn2002ha,Ia-norm,0.7013,8.47,0.0669,0.0056,9.6,0,good
15,sn1998bu,Ia-norm,0.6999,8.41,0.0676,0.0057,8.4,0,good
16,sn1996X,Ia-norm,0.708,8.41,0.0689,0.0055,7.1,0,good
17,sn1999ef,Ia-norm,0.6972,8.37,0.0713,0.0056,6.7,0,good
18,sn1998co,Ia-norm,0.6986,8.3,0.0669,0.0059,6.9,0,good
19,sn1999gd,Ia-norm,0.6986,8.28,0.0658,0.006,7.9,0,good
20,sn2004as,Ia-norm,0.6972,8.25,0.0727,0.0065,5.8,0,good
21,sn2006lf,Ia-norm,0.6877,8.22,0.0668,0.0059,9.3,0,good
22,sn2002jy,Ia-norm,0.6972,8.12,0.0691,0.0058,9.9,0,good
23,sn1998bu,Ia-norm,0.6999,8.12,0.0671,0.006,9.4,0,good
24,sn2004bg,Ia-norm,0.6931,8.04,0.0666,0.006,10.5,0,good
25,sn2007nq,Ia-norm,0.6552,8.03,0.0684,0.0061,9.2,0,good
26,sn2001en,Ia-norm,0.6999,7.99,0.0718,0.0064,8.3,0,good
27,sn1998dx,Ia-norm,0.7026,7.98,0.0696,0.0063,7.8,0,good
28,sn2003ch,Ia-norm,0.6986,7.97,0.0652,0.0058,6.7,0,good
29,sn2002fk,Ia-norm,0.6999,7.9,0.0659,0.0059,8.3,0,good
30,sn1998dm,Ia-norm,0.7013,7.88,0.0684,0.006,9.5,0,good
31,sn2007cg,Ia-norm,0.6539,7.78,0.0765,0.0071,6.5,0,good
32,sn1999cl,Ia-norm,0.681,7.7,0.0777,0.0075,-1.3,0,good
33,sn1999X,Ia-norm,0.6986,7.66,0.0672,0.0062,13.1,0,good
34,sn2000E,Ia-norm,0.6891,7.65,0.0679,0.0065,7.5,0,good
35,sn2004as,Ia-norm,0.6986,7.64,0.0747,0.0069,2.9,0,good
36,sn2000dg,Ia-norm,0.6945,7.63,0.0696,0.0063,3.1,0,good
37,sn2002jy,Ia-norm,0.6999,7.62,0.0696,0.006,8.0,0,good
38,sn1999ej,Ia-norm,0.6999,7.57,0.0645,0.0063,8.1,0,good
39,sn2001fh,Ia-norm,0.6959,7.57,0.0635,0.0065,9.1,0,good
40,sn2003cg,Ia-norm,0.7013,7.55,0.0683,0.0063,7.7,0,good
41,sn2004as,Ia-norm,0.6972,7.54,0.072,0.0069,6.6,0,good
42,sn1999ac,Ia-91T,0.8597,7.54,0.0748,0.0081,-2.1,0,good
43,sn2003it,Ia-norm,0.6891,7.51,0.0709,0.0061,6.6,0,good
44,sn1999aa,Ia-91T,0.7717,7.5,0.0686,0.0069,6.7,0,good
45,sn2003fa,Ia-91T,0.6986,7.49,0.0684,0.0062,10.7,0,good
46,sn2003kf,Ia-norm,0.6931,7.48,0.0698,0.0062,8.5,0,good
47,sn1999cl,Ia-norm,0.6783,7.41,0.0788,0.0078,-2.3,0,good
48,sn2006lf,Ia-norm,0.6755,7.3,0.0672,0.0063,7.3,0,good
49,sn2002bf,Ia-norm,0.6999,7.26,0.0841,0.0077,1.8,0,good
50,sn1998co,Ia-norm,0.6986,7.26,0.0688,0.0064,3.9,0,good
51,sn2006lf,Ia-norm,0.7094,7.24,0.0661,0.0071,11.3,0,good
52,sn1997Y,Ia-norm,0.6972,7.24,0.0663,0.0065,6.9,0,good
53,sn2001N,Ia-norm,0.6972,7.22,0.0815,0.0078,0.7,0,good
54,sn2003cg,Ia-norm,0.7013,7.2,0.0679,0.0067,8.8,0,good
55,sn2002he,Ia-norm,0.6999,7.19,0.0727,0.0066,5.6,0,good
56,sn2004as,Ia-norm,0.6999,7.17,0.0716,0.0072,7.6,0,good
