no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
86,sn2003ch,Ia-norm,0.6986,5.17,0.0236,0.0077,6.7,0,good
87,sn2002jy,Ia-norm,0.6999,5.17,0.0267,0.0072,8.0,0,good
88,sn2001ck,Ia-norm,0.6972,5.16,0.0283,0.0071,4.8,0,good
89,sn1994D,Ia-norm,0.7162,5.16,0.0348,0.0101,-8.1,0,good
90,sn2003cg,Ia-norm,0.8502,5.15,0.0325,0.0079,-6.4,0,good
91,sn1981B,Ia-norm,0.9003,5.14,0.0387,0.011,-1.5,0,good
92,sn2005na,Ia-norm,0.7405,5.13,0.0313,0.0076,-1.5,0,good
93,sn1994T,Ia-norm,0.6458,5.12,0.0217,0.0107,4.7,0,good
94,sn1996X,Ia-norm,0.9409,5.12,0.0284,0.0076,7.1,0,good
95,sn2001az,Ia-91T,0.6972,5.11,0.0337,0.0071,-3.1,0,good
96,sn2003du,Ia-norm,0.6986,5.11,0.0372,0.0124,-12.7,0,good
97,sn2002bo,Ia-norm,0.6972,5.11,0.0362,0.0111,-3.4,0,good
98,sn1997bq,Ia-norm,0.7053,5.1,0.0438,0.0119,-6.6,0,good
99,sn1992A,Ia-norm,0.8231,5.08,0.0019,0.0087,225.0,0,bad
100,sn1986G,Ia-91bg,0.5564,5.08,0.0005,0.0086,323.2,0,bad
101,sn2005na,Ia-norm,0.7432,5.08,0.0307,0.0082,1.4,0,good
102,sn2002ck,Ia-norm,0.7013,5.06,0.0273,0.0078,-0.6,0,good
103,sn1994ae,Ia-norm,0.6999,5.06,0.029,0.0082,7.9,0,good
104,sn1997bp,Ia-norm,0.7013,5.06,0.0391,0.0112,2.8,0,good
105,sn2001gc,Ia-norm,0.6986,5.05,0.0473,0.0117,-8.5,0,good
106,sn1996X,Ia-norm,0.8488,5.04,0.03,0.0079,-1.8,0,good
107,sn1994D,Ia-norm,0.7148,5.03,0.0321,0.0094,-3.1,0,good
108,sn2003ic,Ia-norm,0.6972,5.03,0.0353,0.0076,-2.3,0,good
109,sn1999aa,Ia-91T,0.8001,5.02,0.0255,0.0086,6.7,0,good
110,sn2002bo,Ia-norm,0.6972,5.01,0.0343,0.0113,-1.5,0,good
111,sn2001ck,Ia-norm,0.9246,5.01,0.0311,0.0092,5.8,0,good
112,sn1998aq,Ia-norm,0.6959,5.01,0.0279,0.0072,3.0,0,good
