no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
55,sn2004ef,Ia-norm,0.7473,10.91,0.0496,0.0056,-1.5,0,good
56,sn2007co,Ia-norm,0.7459,10.9,0.0441,0.0053,2.7,0,good
57,sn1996C,Ia-norm,0.7053,10.88,0.0438,0.005,2.0,0,good
58,sn1998eg,Ia-norm,0.681,10.87,0.0433,0.005,4.1,0,good
59,sn2003iv,Ia-norm,0.6972,10.85,0.0448,0.0049,-0.5,0,good
60,sn2003cq,Ia-norm,0.6999,10.8,0.0488,0.0052,-0.9,0,good
61,sn2003iv,Ia-norm,0.6945,10.8,0.0428,0.0049,3.4,0,good
62,sn1999cp,Ia-norm,0.708,10.77,0.0516,0.0061,-13.8,0,good
63,sn2002bo,Ia-norm,0.9274,10.73,0.0476,0.0058,-0.6,0,good
64,sn2003it,Ia-norm,0.6972,10.69,0.0476,0.0053,-0.2,0,good
65,sn2003it,Ia-norm,0.6972,10.69,0.0448,0.0051,5.7,0,good
66,sn1997bq,Ia-norm,0.9395,10.65,0.0696,0.0061,-11.6,0,bad
67,sn2000cp,Ia-norm,0.6986,10.59,0.0455,0.0054,-0.5,0,good
68,sn1996ai,Ia-norm,0.8976,10.59,0.0439,0.0058,-0.9,0,good
69,sn2006lf,Ia-norm,0.7135,10.57,0.0463,0.0053,-4.5,0,good
70,sn2007bm,Ia-norm,0.7473,10.56,0.0472,0.0059,-11.2,0,good
71,sn2005cf,Ia-norm,0.7446,10.52,0.0531,0.0067,-9.3,0,good
72,sn2008ar,Ia-norm,0.7473,10.51,0.0559,0.0065,-8.5,0,good
73,sn2003iv,Ia-norm,0.6972,10.49,0.0442,0.0051,1.4,0,good
74,sn2003it,Ia-norm,0.6945,10.46,0.0478,0.0055,-1.1,0,good
75,sn1995E,Ia-norm,0.6688,10.46,0.0429,0.0054,3.9,0,good
76,sn2002aw,Ia-norm,0.6945,10.42,0.044,0.0052,1.1,0,good
77,sn2006kf,Ia-norm,0.7446,10.39,0.0468,0.0057,-5.2,0,good
78,sn2005cf,Ia-norm,0.7405,10.38,0.0416,0.0056,3.5,0,good
79,sn2006bq,Ia-norm,0.7419,10.34,0.0478,0.0058,5.3,0,good
80,sn2002dj,Ia-norm,0.6999,10.33,0.0593,0.0062,-7.4,0,good
81,sn2003iv,Ia-norm,0.6972,10.33,0.0455,0.0051,-2.4,0,good
82,sn2007co,Ia-norm,0.7459,10.31,0.0455,0.0056,0.8,0,good
83,sn2003ch,Ia-norm,0.6959,10.31,0.0406,0.0052,4.8,0,good
84,sn2007co,Ia-norm,0.7473,10.3,0.0428,0.0056,4.6,0,good
85,sn2008ar,Ia-norm,0.7432,10.29,0.0415,0.0056,5.0,0,good
86,sn2007af,Ia-norm,0.7432,10.28,0.0405,0.0056,2.3,0,good
87,sn2002ck,Ia-norm,0.6986,10.18,0.0437,0.0055,0.3,0,good
88,sn2003iv,Ia-norm,0.6986,10.17,0.0454,0.0052,-1.4,0,good
89,sn1994D,Ia-norm,0.7487,10.17,0.0607,0.0069,-11.2,0,good
90,sn2003ch,Ia-norm,0.6959,10.17,0.0413,0.0052,3.8,0,good
91,sn2002dj,Ia-norm,0.704,10.16,0.0603,0.0064,-8.4,0,good
92,sn2003cq,Ia-norm,0.7013,10.13,0.0474,0.0053,1.0,0,good
93,sn2000dn,Ia-norm,0.6986,10.12,0.0426,0.0055,-0.9,0,good
94,sn2002er,Ia-norm,0.9098,10.11,0.0452,0.0062,-1.1,0,good
95,sn2003it,Ia-norm,0.6986,10.07,0.0483,0.0056,-2.2,0,good
96,sn2003cq,Ia-norm,0.6986,10.06,0.0483,0.0056,0.0,0,good
97,sn2000fa,Ia-norm,0.7121,10.05,0.064,0.007,-10.4,0,good
98,sn2000dg,Ia-norm,0.6986,10.04,0.0428,0.006,-0.8,0,good
99,sn2004ef,Ia-norm,0.7487,10.03,0.0524,0.0062,-3.3,0,good
100,sn2007co,Ia-norm,0.7487,10.03,0.0517,0.0061,-5.1,0,good
101,sn2007af,Ia-norm,0.7487,9.99,0.04,0.0058,3.3,0,good
102,sn1996bl,Ia-norm,0.704,9.94,0.0515,0.0061,-4.0,0,good
103,sn2008ar,Ia-norm,0.7432,9.94,0.0432,0.0058,3.1,0,good
104,sn2000fa,Ia-norm,0.7135,9.92,0.0491,0.0057,1.3,0,good
105,sn2004gs,Ia-norm,0.7459,9.91,0.0455,0.0058,-3.2,0,good
106,sn2003ch,Ia-norm,0.6959,9.91,0.0425,0.0056,1.8,0,good
107,sn2002er,Ia-norm,0.7906,9.9,0.0508,0.0061,-7.0,0,good
108,sn2007co,Ia-norm,0.7405,9.87,0.0446,0.0059,1.7,0,good
109,sn2002ck,Ia-norm,0.6877,9.87,0.043,0.0056,2.3,0,good
110,sn2007af,Ia-norm,0.7378,9.86,0.0417,0.0059,0.3,0,good
111,sn2007F,Ia-norm,0.7446,9.84,0.0497,0.0062,-8.7,0,good
112,sn2008ar,Ia-norm,0.7446,9.84,0.0543,0.0068,-7.5,0,good
113,sn2003cg,Ia-norm,0.8163,9.83,0.0425,0.0061,4.0,0,good
114,sn1999ek,Ia-norm,0.6986,9.81,0.0436,0.0056,-0.6,0,good
115,sn2004eo,Ia-norm,0.9395,9.79,0.0442,0.0061,-5.6,0,good
116,sn1999cc,Ia-norm,0.6986,9.79,0.0464,0.0055,1.7,0,good
117,sn2002cd,Ia-norm,0.6945,9.77,0.0634,0.0071,-7.7,0,good
118,sn2007bd,Ia-norm,0.7473,9.77,0.0546,0.0065,-8.1,0,good
119,sn2002jy,Ia-norm,0.6999,9.76,0.0457,0.0058,1.1,0,good
120,sn2002bo,Ia-norm,0.8989,9.76,0.0509,0.0063,-1.5,0,good
121,sn1998ef,Ia-norm,0.6823,9.74,0.0497,0.0057,1.3,0,good
122,sn2005am,Ia-norm,0.7473,9.73,0.0521,0.0063,-2.9,0,good
123,sn2004ef,Ia-norm,0.7324,9.72,0.0562,0.0069,-6.2,0,good
124,sn1994D,Ia-norm,0.9395,9.7,0.0454,0.006,-4.3,0,good
125,sn2005cf,Ia-norm,0.9395,9.65,0.041,0.006,4.5,0,good
126,sn1997bp,Ia-norm,0.7013,9.62,0.0589,0.0067,-1.2,0,good
127,sn2003ch,Ia-norm,0.6986,9.6,0.0429,0.0059,0.8,0,good
128,sn2008ar,Ia-norm,0.7473,9.59,0.0425,0.006,4.1,0,good
129,sn2003kc,Ia-norm,0.6959,9.59,0.0502,0.0059,-0.9,0,good
130,sn1997do,Ia-norm,0.6959,9.59,0.0657,0.0074,-10.6,0,good
131,sn2007le,Ia-norm,0.7446,9.57,0.06,0.0073,-8.4,0,good
132,sn2002ck,Ia-norm,0.7013,9.56,0.0432,0.0061,-0.6,0,good
133,sn2005am,Ia-norm,0.7392,9.54,0.0446,0.0058,4.9,0,good
134,sn2007af,Ia-norm,0.7459,9.52,0.042,0.0061,-0.6,0,good
135,sn2001da,Ia-norm,0.9395,9.52,0.0483,0.0063,-1.0,0,good
136,sn1999cl,Ia-norm,0.7094,9.51,0.0499,0.0067,-3.3,0,good
137,sn2007bm,Ia-norm,0.7432,9.51,0.0442,0.0063,-9.3,0,good
138,sn2002jy,Ia-norm,0.6999,9.48,0.0439,0.0057,7.0,0,good
139,sn1996bl,Ia-norm,0.7026,9.48,0.0498,0.0062,-2.2,0,good
140,sn2003it,Ia-norm,0.6972,9.45,0.0482,0.006,-3.2,0,good
141,sn1997dt,Ia-norm,0.6959,9.45,0.0543,0.0067,-10.6,0,good
142,sn2007co,Ia-norm,0.7487,9.43,0.0466,0.0063,-1.2,0,good
143,sn2002dj,Ia-norm,0.6959,9.43,0.0579,0.0067,-6.4,0,good
144,sn2004dt,Ia-norm,0.9395,9.41,0.0459,0.0061,3.8,0,good
145,sn2007co,Ia-norm,0.7473,9.41,0.0423,0.006,5.7,0,good
146,sn2007co,Ia-norm,0.7487,9.4,0.0459,0.0062,-0.2,0,good
147,sn2003ic,Ia-norm,0.6972,9.38,0.0485,0.0063,-2.3,0,good
148,sn2002er,Ia-norm,0.9314,9.37,0.0464,0.0062,-4.0,0,good
149,sn2005el,Ia-norm,0.7419,9.36,0.0408,0.006,4.0,0,good
150,sn2001br,Ia-norm,0.6999,9.33,0.0531,0.0062,-0.4,0,good
151,sn1999cl,Ia-norm,0.7013,9.33,0.053,0.0069,-5.2,0,good
152,sn1998V,Ia-norm,0.6999,9.33,0.0451,0.0061,1.3,0,good
153,sn2006cp,Ia-norm,0.7405,9.31,0.044,0.0061,6.3,0,good
154,sn2002cd,Ia-norm,0.6959,9.3,0.062,0.0074,-6.7,0,good
155,sn2006le,Ia-norm,0.7392,9.29,0.044,0.0061,5.9,0,good
156,sn2007au,Ia-norm,0.7419,9.29,0.0478,0.0063,-5.6,0,good
157,sn2002cd,Ia-norm,0.6959,9.27,0.0594,0.007,-3.7,0,good
158,sn2007jg,Ia-norm,0.75,9.23,0.0551,0.0068,-2.3,0,good
159,sn2006lf,Ia-norm,0.7135,9.23,0.0467,0.006,-6.5,0,good
160,sn2006ak,Ia-norm,0.7473,9.22,0.0452,0.0061,7.3,0,good
161,sn1998eg,Ia-norm,0.6877,9.2,0.0444,0.006,-0.8,0,good
162,sn2003fa,Ia-91T,0.6999,9.17,0.0423,0.006,6.9,0,good
163,sn2005cf,Ia-norm,0.9395,9.16,0.0442,0.0063,-1.2,0,good
164,sn2003W,Ia-norm,0.6986,9.14,0.0687,0.0079,-8.2,0,bad
165,sn1999cl,Ia-norm,0.6999,9.11,0.0517,0.007,-4.2,0,good
166,sn2007co,Ia-norm,0.7459,9.1,0.0503,0.0067,-4.1,0,good
167,sn2002he,Ia-norm,0.6986,9.09,0.0474,0.0059,3.7,0,good
168,sn2004ef,Ia-norm,0.7473,9.09,0.0543,0.007,-4.2,0,good
169,sn2007co,Ia-norm,0.7459,9.08,0.0487,0.0066,-3.1,0,good
170,sn1998V,Ia-norm,0.6945,9.08,0.0448,0.0062,2.3,0,good
171,sn2007le,Ia-norm,0.7487,9.08,0.0573,0.0074,-7.4,0,good
172,sn2003du,Ia-norm,0.792,9.07,0.0421,0.0067,-0.3,0,good
173,sn1989B,Ia-norm,0.8502,9.04,0.0447,0.0068,-7.2,0,good
174,sn1997bp,Ia-norm,0.7053,9.04,0.0579,0.007,-0.2,0,good
175,sn2005cf,Ia-norm,0.7446,9.03,0.0579,0.0078,-11.4,0,good
176,sn2002er,Ia-norm,0.9395,9.03,0.0423,0.0067,4.9,0,good
177,sn1999ek,Ia-norm,0.6999,8.99,0.0422,0.006,3.3,0,good
178,sn2004ef,Ia-norm,0.7378,8.99,0.0544,0.0071,-5.2,0,good
179,sn2003ch,Ia-norm,0.8651,8.97,0.0411,0.0062,5.6,0,good
180,sn2001ay,Ia-norm,0.9395,8.95,0.0481,0.0066,3.3,0,good
181,sn2003fa,Ia-91T,0.6972,8.93,0.0417,0.0062,7.8,0,good
182,sn2006cp,Ia-norm,0.7405,8.91,0.0665,0.0078,-11.2,0,bad
183,sn2003W,Ia-norm,0.6945,8.88,0.0666,0.0081,-7.3,0,bad
184,sn2006le,Ia-norm,0.7405,8.88,0.06,0.0085,-8.8,0,good
185,sn2007af,Ia-norm,0.7459,8.88,0.0423,0.0066,-1.6,0,good
186,sn2002aw,Ia-norm,0.6972,8.87,0.0446,0.0062,-0.9,0,good
187,sn2007fb,Ia-norm,0.7432,8.85,0.0427,0.0062,5.6,0,good
188,sn2003U,Ia-norm,0.9341,8.85,0.0511,0.0068,-8.5,0,good
189,sn2007le,Ia-norm,0.7473,8.83,0.0556,0.0073,-6.4,0,good
190,sn1998aq,Ia-norm,0.6959,8.83,0.0449,0.0065,3.0,0,good
191,sn1998V,Ia-norm,0.6999,8.8,0.0455,0.0065,0.3,0,good
192,sn2005cf,Ia-norm,0.9395,8.79,0.0402,0.0064,7.2,0,good
193,sn1998dx,Ia-norm,0.6999,8.77,0.0453,0.0065,1.1,0,good
194,sn2004dt,Ia-norm,0.9395,8.76,0.0523,0.0073,-1.0,0,good
195,sn1998co,Ia-norm,0.6986,8.75,0.0453,0.0061,0.0,0,good
196,sn2003W,Ia-norm,0.6959,8.74,0.07,0.0082,-9.1,0,bad
197,sn2006N,Ia-norm,0.7392,8.7,0.0454,0.0065,-3.3,0,good
198,sn2003ch,Ia-norm,0.6999,8.7,0.0422,0.0062,2.8,0,good
199,sn2000dn,Ia-norm,0.6972,8.69,0.0455,0.0065,-7.7,0,good
200,sn2003ch,Ia-norm,0.6986,8.68,0.0434,0.0064,-0.2,0,good
201,sn2004eo,Ia-norm,0.7053,8.68,0.0435,0.0063,-2.0,0,good
202,sn1998aq,Ia-norm,0.6972,8.68,0.0447,0.0066,4.0,0,good
203,sn2007af,Ia-norm,0.7473,8.68,0.0429,0.0068,-2.6,0,good
204,sn2007au,Ia-norm,0.7405,8.67,0.0465,0.0067,-4.7,0,good
205,sn1989B,Ia-norm,0.9395,8.67,0.0421,0.0068,-1.3,0,good
206,sn2007af,Ia-norm,0.7446,8.67,0.0396,0.0066,4.3,0,good
207,sn2007co,Ia-norm,0.75,8.65,0.0422,0.0064,6.6,0,good
208,sn2003du,Ia-norm,0.7906,8.63,0.0419,0.007,-1.3,0,good
209,sn1997bq,Ia-norm,0.7067,8.63,0.0633,0.0076,-9.6,0,good
210,sn1999cc,Ia-norm,0.6999,8.62,0.049,0.0064,-1.2,0,good
211,sn2001eh,Ia-91T,0.6945,8.62,0.0474,0.0065,3.7,0,good
212,sn1999cc,Ia-norm,0.6972,8.61,0.0487,0.0063,-0.2,0,good
213,sn2006lf,Ia-norm,0.6823,8.61,0.047,0.0064,-5.5,0,good
214,sn2002hd,Ia-norm,0.6986,8.61,0.0445,0.006,1.4,0,good
215,sn2007F,Ia-norm,0.7473,8.61,0.0487,0.0069,-7.7,0,good
216,sn2006sr,Ia-norm,0.7419,8.6,0.0463,0.0066,1.0,0,good
217,sn2006le,Ia-norm,0.7446,8.6,0.0701,0.0088,-11.7,0,bad
218,sn1994M,Ia-norm,0.6918,8.59,0.0509,0.0066,1.6,0,good
219,sn2000dg,Ia-norm,0.6945,8.59,0.0436,0.0065,0.2,0,good
220,sn2005cf,Ia-norm,0.7459,8.58,0.0416,0.0067,2.5,0,good
221,sn1990N,Ia-norm,0.5794,8.57,0.0411,0.0065,1.6,0,good
222,sn2003U,Ia-norm,0.6972,8.57,0.0493,0.0066,-5.6,0,good
223,sn2005cf,Ia-norm,0.9395,8.57,0.0407,0.0066,6.2,0,good
224,sn1997bq,Ia-norm,0.7053,8.55,0.0594,0.0076,-6.6,0,good
225,sn1997bq,Ia-norm,0.7067,8.53,0.0621,0.0076,-8.7,0,good
226,sn2005cf,Ia-norm,0.9395,8.52,0.046,0.0068,-2.7,0,good
227,sn2004dt,Ia-norm,0.9138,8.52,0.0481,0.0071,2.3,0,good
228,sn1997bq,Ia-norm,0.7067,8.52,0.0608,0.0076,-7.7,0,good
229,sn2002cs,Ia-norm,0.6904,8.51,0.0617,0.0066,-8.5,0,good
230,sn2002cd,Ia-norm,0.6945,8.51,0.0601,0.0078,-4.7,0,good
231,sn1997Y,Ia-norm,0.6579,8.5,0.0428,0.0067,2.9,0,good
232,sn1998aq,Ia-norm,0.6959,8.49,0.045,0.0068,2.0,0,good
233,sn1991M,Ia-norm,0.7216,8.49,0.0467,0.007,2.7,0,good
234,sn2002jy,Ia-norm,0.6999,8.48,0.0463,0.0066,0.1,0,good
235,sn2000dm,Ia-norm,0.6972,8.48,0.0454,0.0065,-2.9,0,good
236,sn2002cd,Ia-norm,0.6931,8.48,0.0605,0.0079,-5.7,0,good
237,sn2002bo,Ia-norm,0.6959,8.45,0.0574,0.0074,-7.3,0,good
238,sn2004at,Ia-norm,0.6999,8.43,0.0446,0.0065,2.2,0,good
239,sn2007qe,Ia-norm,0.7419,8.42,0.0657,0.0084,-8.6,0,good
240,sn1996X,Ia-norm,0.708,8.42,0.0449,0.0065,2.2,0,good
241,sn2005cf,Ia-norm,0.9395,8.42,0.0474,0.007,-3.8,0,good
242,sn2008af,Ia-norm,0.7514,8.39,0.0448,0.0066,5.9,0,good
243,sn2006sr,Ia-norm,0.7446,8.39,0.0454,0.0066,3.0,0,good
244,sn2003W,Ia-norm,0.6918,8.39,0.0639,0.0082,-5.3,0,good
245,sn2002bo,Ia-norm,0.8042,8.36,0.052,0.0073,-4.8,0,good
246,sn2006sr,Ia-norm,0.7459,8.36,0.0453,0.0066,3.9,0,good
247,sn1994M,Ia-norm,0.6891,8.36,0.0498,0.0067,2.6,0,good
248,sn2007le,Ia-norm,0.7459,8.35,0.0657,0.0087,-10.3,0,good
249,sn2002cr,Ia-norm,0.6972,8.34,0.0429,0.0067,-2.4,0,good
250,sn1998dx,Ia-norm,0.7026,8.34,0.0432,0.0067,5.9,0,good
251,sn2004as,Ia-norm,0.6986,8.32,0.05,0.0069,-1.0,0,good
252,sn2003cq,Ia-norm,0.6999,8.32,0.0502,0.0068,-1.8,0,good
253,sn2001cp,Ia-norm,0.6999,8.32,0.0457,0.0067,0.8,0,good
254,sn2005mc,Ia-norm,0.7378,8.29,0.0448,0.0071,-2.2,0,good
255,sn1998ef,Ia-norm,0.681,8.28,0.0529,0.007,-3.6,0,good
256,sn2002aw,Ia-norm,0.6972,8.28,0.0455,0.0065,-1.9,0,good
257,sn1997bp,Ia-norm,0.7013,8.28,0.0571,0.0075,0.8,0,good
258,sn2002cu,Ia-norm,0.6959,8.28,0.0646,0.0079,-8.2,0,good
259,sn1998aq,Ia-norm,0.6972,8.27,0.0444,0.0069,5.0,0,good
260,sn1998ef,Ia-norm,0.6823,8.27,0.0535,0.0071,-4.5,0,good
261,sn1997bq,Ia-norm,0.7053,8.27,0.058,0.0077,-5.6,0,good
262,sn2007bd,Ia-norm,0.7446,8.26,0.0492,0.0072,-4.2,0,good
263,sn2005A,Ia-norm,0.7392,8.26,0.0564,0.0073,-1.3,0,good
264,sn2002cs,Ia-norm,0.6931,8.26,0.0606,0.0069,-7.5,0,good
265,sn2003ch,Ia-norm,0.6986,8.26,0.0384,0.0066,6.7,0,good
266,sn2001bf,Ia-norm,0.6972,8.26,0.0455,0.0063,0.8,0,good
267,sn2003cg,Ia-norm,0.8583,8.25,0.0438,0.0067,1.0,0,good
268,sn2008ar,Ia-norm,0.7473,8.23,0.0457,0.007,-0.7,0,good
269,sn2002cd,Ia-norm,0.6945,8.21,0.0566,0.0075,0.3,0,good
270,sn2007bc,Ia-norm,0.7405,8.21,0.0415,0.0069,-2.6,0,good
271,sn2007af,Ia-norm,0.7473,8.21,0.0443,0.0072,-5.6,0,good
272,sn2007qe,Ia-norm,0.7432,8.2,0.0677,0.0086,-9.4,0,bad
273,sn2002bo,Ia-norm,0.6959,8.2,0.0584,0.0077,-8.4,0,good
274,sn2002er,Ia-norm,0.9179,8.2,0.0502,0.0073,-5.0,0,good
275,sn2002cr,Ia-norm,0.6986,8.16,0.0443,0.007,-6.3,0,good
276,sn2002bo,Ia-norm,0.6972,8.12,0.0561,0.0077,-6.3,0,good
277,sn2006N,Ia-norm,0.7419,8.12,0.0445,0.0069,-1.3,0,good
278,sn2005cf,Ia-norm,0.7446,8.12,0.0421,0.0071,1.6,0,good
279,sn2002ha,Ia-norm,0.6986,8.11,0.0475,0.007,-4.2,0,good
280,sn1998co,Ia-norm,0.6986,8.1,0.0449,0.0066,1.0,0,good
281,sn2007au,Ia-norm,0.7446,8.09,0.0455,0.0071,-3.8,0,good
282,sn2003it,Ia-norm,0.6891,8.09,0.0443,0.0067,6.6,0,good
283,sn2007af,Ia-norm,0.7446,8.09,0.0432,0.0072,-3.6,0,good
284,sn1990N,Ia-norm,0.9125,8.08,0.0637,0.0088,-14.2,0,good
285,sn1994T,Ia-norm,0.6471,8.07,0.0474,0.0075,-0.2,0,good
286,sn2007af,Ia-norm,0.7473,8.07,0.0438,0.0073,-4.6,0,good
287,sn1996X,Ia-norm,0.8339,8.06,0.0449,0.0072,-1.8,0,good
288,sn2002fk,Ia-norm,0.7013,8.05,0.0427,0.0068,2.5,0,good
289,sn2003du,Ia-norm,0.8069,8.05,0.0412,0.0072,-2.2,0,good
290,sn2002cs,Ia-norm,0.6959,8.02,0.0582,0.0071,-4.5,0,good
291,sn2001en,Ia-norm,0.6999,8.02,0.0501,0.007,1.5,0,good
292,sn2002bo,Ia-norm,0.6972,8.01,0.0552,0.0077,-5.4,0,good
293,sn2006sr,Ia-norm,0.7459,8.01,0.046,0.007,2.0,0,good
294,sn2001ep,Ia-norm,0.9395,8.01,0.0399,0.0075,2.8,0,good
295,sn2008L,Ia-norm,0.7446,8.0,0.0433,0.0069,5.6,0,good
296,sn1997do,Ia-norm,0.6972,8.0,0.0587,0.0082,-7.6,0,good
297,sn2001br,Ia-norm,0.9395,7.99,0.0485,0.0076,2.5,0,good
298,sn1992A,Ia-norm,0.857,7.99,0.0494,0.0073,5.9,0,good
299,sn2004dt,Ia-norm,0.9395,7.99,0.0578,0.0087,-4.5,0,good
300,sn2004as,Ia-norm,0.6972,7.98,0.0491,0.0071,-0.1,0,good
301,sn2007le,Ia-norm,0.7446,7.98,0.0454,0.0071,5.4,0,good
302,sn1994D,Ia-norm,0.9192,7.98,0.0442,0.007,-2.3,0,good
303,sn2002de,Ia-norm,0.6972,7.98,0.0469,0.0069,3.7,0,good
304,sn1996X,Ia-norm,0.708,7.97,0.0466,0.0071,-1.7,0,good
305,sn1996X,Ia-norm,0.708,7.97,0.0457,0.007,0.2,0,good
306,sn1998aq,Ia-norm,0.6959,7.96,0.0449,0.0073,1.0,0,good
307,sn2002dj,Ia-norm,0.9382,7.96,0.0655,0.0082,-9.5,0,good
308,sn1994T,Ia-norm,0.6471,7.95,0.0462,0.0077,0.8,0,good
309,sn2002cr,Ia-norm,0.6986,7.94,0.0422,0.0068,0.7,0,good
310,sn1994D,Ia-norm,0.7162,7.9,0.051,0.0077,-8.1,0,good
311,sn1996X,Ia-norm,0.708,7.9,0.0454,0.0069,1.2,0,good
312,sn2008ar,Ia-norm,0.7473,7.89,0.044,0.0073,1.2,0,good
313,sn2002dj,Ia-norm,0.7026,7.89,0.0634,0.0079,-10.4,0,good
314,sn2007fb,Ia-norm,0.7459,7.89,0.044,0.007,1.7,0,good
315,sn2004dt,Ia-norm,0.9395,7.89,0.0548,0.0085,-3.7,0,good
316,sn1999ac,Ia-91T,0.8813,7.89,0.0446,0.0076,-2.1,0,good
317,sn1999gd,Ia-norm,0.6999,7.88,0.0432,0.0068,1.1,0,good
318,sn1996X,Ia-norm,0.708,7.88,0.046,0.0071,-0.8,0,good
319,sn2007hj,Ia-norm,0.7459,7.88,0.0487,0.0072,-2.6,0,good
320,sn2002ef,Ia-norm,0.6986,7.87,0.0481,0.0075,-2.9,0,good
321,sn2005ki,Ia-norm,0.7392,7.86,0.0423,0.0071,1.0,0,good
322,sn2002er,Ia-norm,0.9395,7.86,0.0474,0.0075,-3.1,0,good
323,sn2003cq,Ia-norm,0.6999,7.86,0.0477,0.0066,2.0,0,good
324,sn2006N,Ia-norm,0.7311,7.85,0.0436,0.0072,0.7,0,good
