no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
1,sn1997ef,Ic-broad,0.4928,5.28,0.4808,0.0127,-10.9,0,good
2,sn1997ef,Ic-broad,0.4968,5.22,0.4818,0.0129,-11.8,0,good
