no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
1,sn2007af,Ia-norm,0.7432,15.57,0.0588,0.0031,2.3,0,good
2,sn2007af,Ia-norm,0.7487,15.52,0.0583,0.0031,3.3,0,good
3,sn2002kf,Ia-norm,0.6986,14.66,0.0618,0.0033,6.0,0,good
4,sn1999ej,Ia-norm,0.6999,13.62,0.0592,0.0034,3.1,0,good
5,sn2007af,Ia-norm,0.7446,13.6,0.0579,0.0035,4.3,0,good
6,sn2001en,Ia-norm,0.6999,13.58,0.0654,0.0038,4.4,0,good
7,sn1984A,Ia-norm,0.5212,13.38,0.0813,0.0045,-5.9,0,good
8,sn1999ek,Ia-norm,0.6999,13.37,0.0595,0.0036,3.3,0,good
9,sn1999gd,Ia-norm,0.6999,13.12,0.0599,0.0036,1.1,0,good
10,sn2007af,Ia-norm,0.7378,12.91,0.06,0.0037,0.3,0,good
11,sn2000cf,Ia-norm,0.6999,12.89,0.0559,0.0037,3.9,0,good
12,sn2007fb,Ia-norm,0.7432,12.38,0.0606,0.0038,5.6,0,good
13,sn2005cf,Ia-norm,0.7378,12.35,0.0595,0.0042,4.5,0,good
14,sn2005cf,Ia-norm,0.8664,12.26,0.0581,0.0039,4.2,0,good
15,sn1994T,Ia-norm,0.6471,12.24,0.064,0.0048,0.8,0,good
16,sn2000cw,Ia-norm,0.6999,12.16,0.0597,0.004,3.5,0,good
17,sn2005el,Ia-norm,0.7419,12.15,0.0597,0.004,4.0,0,good
18,sn2002ha,Ia-norm,0.7013,12.13,0.06,0.0038,5.6,0,good
19,sn1998eg,Ia-norm,0.681,12.13,0.0598,0.0039,4.1,0,good
20,sn2007af,Ia-norm,0.7459,12.11,0.0605,0.004,-0.6,0,good
21,sn2001en,Ia-norm,0.6999,12.02,0.0652,0.0043,5.3,0,good
22,sn2002cr,Ia-norm,0.7013,12.0,0.0565,0.0038,4.6,0,good
23,sn2000dk,Ia-norm,0.6986,11.99,0.059,0.0039,3.7,0,good
