no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
163,sn2000bk,Ia-norm,0.6349,2.98,0.0579,0.0212,26.5,0,bad
164,sn2006cm,Ia-norm,0.7392,2.98,0.7117,0.015,-1.9,0,bad
165,sn1990U,Ic-norm,0.5876,2.97,0.0998,0.0108,69.5,0,bad
166,sn2000H,IIb,0.7392,2.97,0.505,0.0205,8.4,0,bad
167,sn1996cb,IIb,0.8177,2.97,0.0893,0.013,177.2,0,bad
168,sn1997ef,Ic-broad,0.6864,2.97,0.2707,0.0223,19.6,0,bad
169,sn2002ap,Ic-broad,0.8231,2.96,0.0917,0.0211,152.7,0,bad
170,sn1998dt,Ib-norm,0.6959,2.96,0.4997,0.0221,6.9,0,bad
171,sn2005am,Ia-norm,0.6864,2.95,0.055,0.0208,31.6,0,bad
172,sn1991A,Ic-norm,0.6065,2.95,0.2667,0.0215,0.0,1,bad
173,sn2002dj,Ia-norm,0.7974,2.95,0.5339,0.0261,-11.4,0,bad
174,sn2008A,Ia-pec,0.7446,2.94,0.2644,0.0184,0.0,0,bad
175,sn1993J,IIb,0.6972,2.94,0.0921,0.0108,120.7,0,bad
176,sn2004bd,Ia-norm,0.6972,2.94,0.0532,0.0225,28.9,0,bad
177,sn1996C,Ia-norm,0.8299,2.94,0.0887,0.0143,7.8,0,bad
178,sn2007Y,Ib-norm,0.6403,2.94,0.0914,0.0129,197.3,0,bad
179,sn1996L,IIn,0.6607,2.94,0.0486,0.0063,322.8,0,bad
180,sn1996L,IIn,0.6607,2.94,0.0486,0.0063,323.8,0,bad
181,sn1998S,IIn,0.6999,2.94,0.0635,0.0097,256.3,0,bad
182,kcSB5,Gal,0.9368,2.94,0.0461,0.0051,-99.9,2,bad
183,sn2004eo,Ia-norm,0.6972,2.93,0.0496,0.0222,24.1,0,bad
184,sn1993J,IIb,0.7013,2.93,0.0938,0.0156,235.5,0,bad
185,sn2007S,Ia-91T,0.75,2.93,0.0508,0.0193,33.7,0,bad
186,sn2008A,Ia-pec,0.7473,2.93,0.2646,0.0192,1.0,0,bad
187,sn1987A,II-pec,0.6769,2.93,0.0471,0.0079,134.1,0,bad
188,sn1986G,Ia-91bg,0.4968,2.92,0.2489,0.0208,21.7,0,bad
189,sn1990K,IIL,0.6119,2.92,0.0855,0.009,136.1,1,bad
190,sn2004as,Ia-norm,0.6959,2.92,0.0516,0.0197,28.0,0,bad
191,sn1992A,Ia-norm,0.6187,2.91,0.2545,0.0226,27.8,0,bad
192,sn2007Y,Ib-norm,0.685,2.91,0.5148,0.0198,-9.0,0,bad
193,sn2008ae,Ia-pec,0.75,2.91,0.2618,0.0178,-1.0,0,bad
194,sn1990B,Ic-norm,0.5903,2.91,0.1,0.0197,100.2,0,bad
195,sn1997br,Ia-91T,0.7067,2.9,0.0531,0.0208,37.6,0,bad
196,sn1995bd,Ia-91T,0.6309,2.9,0.0527,0.0221,36.2,0,bad
197,sn2001G,Ia-norm,0.6972,2.89,0.4926,0.0227,91.1,0,bad
198,sn1986G,Ia-91bg,0.486,2.89,0.2513,0.0208,22.7,0,bad
199,sn2003bg,IIb,0.7405,2.89,0.092,0.0174,240.6,0,bad
200,sn1992H,IIP,0.5185,2.89,0.0506,0.0101,112.9,0,bad
201,sn2000fa,Ia-norm,0.7121,2.89,0.5087,0.0252,-10.4,0,bad
202,sn1993J,IIb,0.6728,2.89,0.0946,0.017,279.4,0,bad
203,sn2006gr,Ia-norm,0.7392,2.88,0.5019,0.019,12.4,0,bad
204,sn1981B,Ia-norm,0.9368,2.88,0.0965,0.023,-1.5,0,bad
205,sn1998S,IIn,0.6972,2.88,0.0558,0.0157,89.4,0,bad
206,sn1998S,IIn,0.6959,2.88,0.0559,0.0158,93.4,0,bad
207,sn1998ab,Ia-91T,0.6986,2.88,0.0504,0.0202,34.0,0,bad
208,sn2001ay,Ia-norm,0.6999,2.87,0.0517,0.0201,36.3,0,bad
209,sn1998S,IIn,0.6891,2.87,0.0555,0.0124,39.7,0,bad
210,sn2002ap,Ic-broad,0.7649,2.86,0.1011,0.0276,30.5,0,bad
211,sn2000cx,Ia-pec,0.6674,2.86,0.4843,0.0204,180.9,0,bad
212,sn1999ee,Ia-norm,0.7744,2.86,0.0521,0.0218,31.5,0,bad
213,sn2005cc,Ia-pec,0.6173,2.86,0.2485,0.0117,41.3,0,bad
214,sn1995F,Ic-norm,0.7026,2.85,0.4976,0.0213,4.0,1,bad
215,sn1999em,IIP,0.7121,2.85,0.0467,0.0106,119.0,0,bad
216,sn2005hk,Ia-pec,0.532,2.85,0.2439,0.0124,53.8,0,bad
217,sn2005hk,Ia-pec,0.7446,2.84,0.252,0.0144,14.4,0,bad
218,sn2004et,IIP,0.7595,2.84,0.0524,0.0148,8.6,0,bad
219,sn1987A,II-pec,0.6796,2.84,0.0466,0.0089,90.4,0,bad
220,sn2002ap,Ic-broad,0.8231,2.84,0.0911,0.022,182.5,0,bad
221,sn2004aw,Ic-norm,0.6972,2.84,0.2599,0.0176,30.2,0,bad
222,sn2004ef,Ia-norm,0.7473,2.84,0.0558,0.0227,25.7,0,bad
223,sn1997cn,Ia-91bg,0.6539,2.83,0.2568,0.0217,10.9,0,bad
224,sn2005cs,IIP,0.7649,2.83,0.0472,0.0065,272.5,0,bad
225,sn1998bp,Ia-norm,0.6999,2.83,0.2481,0.0213,12.9,0,bad
226,sn1993J,IIb,0.727,2.83,0.0935,0.0168,211.7,0,bad
227,sn1999em,IIP,0.6918,2.82,0.1835,0.0193,-2.6,0,good
228,sn2005cs,IIP,0.7392,2.82,0.178,0.0139,0.1,0,good
229,sn1998co,Ia-norm,0.6999,2.82,0.0505,0.0213,24.6,0,bad
230,sn1998S,IIn,0.6972,2.82,0.0564,0.0162,95.4,0,bad
231,sn1996cb,IIb,0.7947,2.81,0.0924,0.0131,152.6,0,bad
232,sn2008A,Ia-pec,0.7459,2.81,0.2639,0.0204,-1.0,0,bad
233,sn2002ap,Ic-broad,0.7378,2.81,0.0914,0.0219,238.5,0,bad
234,sn2004as,Ia-norm,0.6999,2.81,0.0523,0.0199,31.0,0,bad
235,sn1994Q,Ia-norm,0.7013,2.81,0.4942,0.0191,12.8,0,bad
236,sn1994Q,Ia-norm,0.7026,2.8,0.4968,0.0198,10.9,0,bad
237,sn2004gs,Ia-norm,0.6525,2.8,0.053,0.0243,23.0,0,bad
238,sn2007if,Ia-pec,0.8028,2.8,0.0576,0.0219,41.9,0,bad
239,sn2004aw,Ic-norm,0.685,2.8,0.0899,0.0235,253.7,0,bad
240,sn2004dj,IIP,0.5821,2.8,0.0507,0.0073,50.0,1,bad
241,sn2004dj,IIP,0.5835,2.8,0.0506,0.0072,50.6,1,bad
242,sn1997ef,Ic-broad,0.8651,2.79,0.0937,0.015,75.0,0,bad
243,sn1998S,IIn,0.6972,2.79,0.0562,0.0164,98.4,0,bad
244,sn2004dj,IIP,0.5794,2.79,0.0503,0.0075,51.9,1,bad
245,sn2004aw,Ic-norm,0.7514,2.79,0.2603,0.013,31.9,0,bad
246,sn1987A,II-pec,0.6796,2.78,0.0469,0.0094,76.4,0,bad
247,sn1999gi,IIP,0.6877,2.78,0.0584,0.0207,-7.0,0,bad
248,sn1987A,II-pec,0.6796,2.78,0.0473,0.0079,156.1,0,bad
249,sn2002dj,Ia-norm,0.7866,2.78,0.4697,0.017,219.6,0,bad
250,sn1987A,II-pec,0.6783,2.78,0.0467,0.0096,75.4,0,bad
251,sn2008D,Ib-pec,0.6959,2.78,0.3221,0.0284,-12.4,0,bad
252,sn2004aw,Ic-norm,0.7568,2.78,0.2686,0.0182,23.0,0,bad
253,sn1997br,Ia-91T,0.6444,2.78,0.046,0.0209,37.0,0,bad
254,sn2003bg,IIb,0.6255,2.78,0.0917,0.017,253.5,0,bad
255,sn2002ha,Ia-norm,0.8759,2.78,0.0937,0.0176,1.7,0,bad
256,sn1999ac,Ia-91T,0.7175,2.77,0.5048,0.0337,-12.9,0,bad
257,sn2002ap,Ic-broad,0.6227,2.77,0.2705,0.02,9.5,0,bad
258,sn1996bv,Ia-norm,0.6566,2.77,0.059,0.0204,45.6,0,bad
259,sn2000cx,Ia-pec,0.7202,2.77,0.4905,0.0228,92.7,0,bad
260,sn2001bf,Ia-norm,0.6972,2.77,0.2515,0.0161,42.0,0,bad
261,sn2004eo,Ia-norm,0.7216,2.77,0.0493,0.0231,30.4,0,bad
262,sn2004dj,IIP,0.5591,2.77,0.0509,0.0084,18.0,1,bad
263,sn1998S,IIn,0.6972,2.76,0.0565,0.0165,101.4,0,bad
264,sn2005gj,Ia-csm,0.6282,2.76,0.0487,0.0093,7.7,0,bad
265,sn2007Y,Ib-norm,0.685,2.76,0.5073,0.0234,-15.0,0,bad
266,sn2002ap,Ic-broad,0.7094,2.75,0.0915,0.0222,234.1,0,bad
267,sn2001ep,Ia-norm,0.7013,2.75,0.0484,0.0234,28.4,0,bad
268,sn1993J,IIb,0.5524,2.75,0.0937,0.0142,325.9,0,bad
269,kcSB4,Gal,0.9368,2.75,0.046,0.0052,-99.9,2,bad
270,sn1994I,Ic-norm,0.6837,2.75,0.1021,0.0206,56.2,0,bad
271,sn2004et,IIP,0.7297,2.75,0.0483,0.0069,229.7,0,bad
272,sn1998dt,Ib-norm,0.6986,2.75,0.5125,0.0257,0.9,0,bad
273,sn1999cc,Ia-norm,0.6783,2.75,0.055,0.026,23.0,0,bad
274,sn1987A,II-pec,0.681,2.75,0.0461,0.0103,56.0,0,bad
275,sn1999gi,IIP,0.6891,2.75,0.1862,0.0201,-4.0,0,good
276,sn1987A,II-pec,0.681,2.75,0.0467,0.0092,95.4,0,bad
277,sn2003hv,Ia-norm,0.685,2.75,0.0702,0.0237,19.1,0,bad
278,sn1992H,IIP,0.5185,2.74,0.0508,0.0111,103.0,0,bad
279,sn2000cx,Ia-pec,0.6986,2.74,0.4872,0.0203,154.1,0,bad
280,sn1999gh,Ia-norm,0.6999,2.74,0.0537,0.0241,28.2,0,bad
281,sn2004as,Ia-norm,0.6972,2.74,0.0577,0.0231,25.1,0,bad
282,sn2004et,IIP,0.7487,2.74,0.0478,0.0069,250.3,0,bad
283,sn2008D,Ib-pec,0.838,2.74,0.1031,0.0202,63.9,0,bad
284,sn1999by,Ia-91bg,0.7013,2.74,0.2503,0.0223,24.9,0,bad
285,sn1999em,IIP,0.6945,2.74,0.0474,0.0085,157.9,0,bad
286,sn1987A,II-pec,0.6783,2.74,0.0464,0.0099,71.4,0,bad
287,sn1987A,II-pec,0.6783,2.74,0.0468,0.009,99.4,0,bad
288,sn2007Y,Ib-norm,0.727,2.73,0.0914,0.0156,267.8,0,bad
289,sn2004dj,IIP,0.5591,2.73,0.0506,0.0076,36.0,1,bad
290,sn2006bt,Ia-norm,0.7473,2.73,0.0817,0.0128,4.7,0,bad
291,sn2004dj,IIP,0.5591,2.72,0.051,0.0084,20.0,1,bad
292,sn2004dj,IIP,0.5821,2.72,0.0506,0.0075,48.0,1,bad
293,sn2007Y,Ib-norm,0.6119,2.72,0.0914,0.0136,228.2,0,bad
294,sn1998S,IIn,0.6986,2.72,0.0562,0.017,105.4,0,bad
295,sn2001fh,Ia-norm,0.6959,2.72,0.4957,0.0218,7.2,0,bad
296,sn2000cx,Ia-pec,0.6999,2.72,0.4891,0.0211,141.3,0,bad
297,sn1999by,Ia-91bg,0.7026,2.72,0.2519,0.0245,6.9,0,bad
298,sn1990B,Ic-norm,0.6512,2.72,0.101,0.0239,71.5,0,bad
299,sn1993J,IIb,0.8529,2.72,0.093,0.017,205.0,0,bad
300,sn1999dq,Ia-91T,0.6999,2.72,0.0523,0.0236,28.9,0,bad
301,sn2001ck,Ia-norm,0.8854,2.72,0.0912,0.0172,5.8,0,bad
302,sn1999by,Ia-91bg,0.7013,2.72,0.2521,0.0222,28.9,0,bad
303,sn2001N,Ia-norm,0.6986,2.71,0.053,0.0231,30.0,0,bad
304,sn2004dj,IIP,0.5808,2.71,0.0504,0.0074,46.8,1,bad
305,sn1987A,II-pec,0.6796,2.71,0.0468,0.0093,94.3,0,bad
306,sn1998S,IIn,0.6986,2.71,0.0635,0.0104,247.3,0,bad
307,sn1992H,IIP,0.4603,2.71,0.0488,0.0075,309.8,0,bad
308,sn2005hk,Ia-pec,0.6931,2.71,0.247,0.0153,42.9,0,bad
309,sn2004S,Ia-norm,0.7744,2.71,0.4869,0.0183,13.3,0,bad
310,sn1987A,II-pec,0.6796,2.71,0.0464,0.0098,72.3,0,bad
311,sn2001eh,Ia-91T,0.7446,2.71,0.0527,0.0214,36.5,0,bad
312,sn1998es,Ia-91T,0.6904,2.71,0.5081,0.0347,-10.3,0,bad
313,kcSB3,Gal,0.9368,2.7,0.0471,0.0057,-99.9,2,bad
314,sn2000bk,Ia-norm,0.6986,2.7,0.0589,0.0251,18.8,0,bad
315,sn1991N,Ic-norm,0.8109,2.7,0.5001,0.0215,5.7,1,bad
316,sn2006lf,Ia-norm,0.6579,2.7,0.0665,0.0239,19.1,0,bad
317,sn1992H,IIP,0.6661,2.7,0.055,0.0131,44.3,0,bad
318,sn1998dt,Ib-norm,0.6999,2.7,0.5135,0.0251,0.0,0,bad
319,sn1996cb,IIb,0.7094,2.7,0.0943,0.0107,115.5,0,bad
320,sn2005eq,Ia-91T,0.6593,2.7,0.5004,0.02,14.0,0,bad
321,sn1994Q,Ia-norm,0.7013,2.7,0.4963,0.0196,11.8,0,bad
322,sn2006bt,Ia-norm,0.7473,2.69,0.0826,0.0126,2.8,0,bad
323,sn2002er,Ia-norm,0.6945,2.69,0.5019,0.0167,11.8,0,bad
324,sn1992H,IIP,0.4698,2.69,0.0497,0.0082,265.1,0,bad
325,sn2003cg,Ia-norm,0.685,2.69,0.0525,0.0233,25.9,0,bad
326,sn2007if,Ia-pec,0.8922,2.69,0.2581,0.0152,6.6,0,bad
327,sn1999gd,Ia-norm,0.5957,2.69,0.0511,0.0224,25.5,0,bad
328,sn2004et,IIP,0.7432,2.69,0.0538,0.0148,4.0,0,bad
329,sn2003kf,Ia-norm,0.7026,2.68,0.4872,0.0226,100.5,0,bad
330,sn2006gr,Ia-norm,0.7487,2.68,0.4991,0.0258,-7.9,0,bad
