no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
126,sn2005bo,Ia-norm,0.7446,5.67,0.0414,0.0086,21.7,0,good
127,sn2000cf,Ia-norm,0.6986,5.66,0.0372,0.0096,25.1,0,good
128,sn2002cr,Ia-norm,0.6986,5.65,0.039,0.0088,19.4,0,good
129,sn2002cd,Ia-norm,0.6972,5.61,0.0656,0.0111,2.2,0,bad
130,sn2002er,Ia-norm,0.9409,5.61,0.0517,0.0099,15.8,0,good
131,sn2002er,Ia-norm,0.9409,5.61,0.0517,0.0099,14.9,0,good
132,sn2002eu,Ia-norm,0.6959,5.61,0.0449,0.0083,10.7,0,good
133,sn1999by,Ia-91bg,0.9016,5.61,0.0445,0.0093,2.9,0,good
134,sn2001eh,Ia-91T,0.6972,5.6,0.0425,0.0094,28.8,0,good
135,sn1994D,Ia-norm,0.7121,5.6,0.0427,0.0095,16.9,0,good
136,sn1995ak,Ia-norm,0.7067,5.6,0.04,0.0091,17.4,0,good
137,sn1989B,Ia-norm,0.6823,5.59,0.0423,0.0082,13.6,0,good
138,sn1989B,Ia-norm,0.6552,5.59,0.0344,0.0098,48.3,0,good
139,sn2007ax,Ia-91bg,0.7473,5.57,0.0393,0.0094,18.9,0,good
140,sn2000ce,Ia-norm,0.7013,5.56,0.0421,0.0093,21.5,0,good
141,sn2006H,Ia-91bg,0.7419,5.56,0.0459,0.0096,4.5,0,good
142,sn2005M,Ia-91T,0.6755,5.55,0.036,0.0093,32.5,0,good
143,sn2007bm,Ia-norm,0.7473,5.54,0.0412,0.0087,15.6,0,good
144,sn2002eu,Ia-norm,0.9328,5.54,0.0364,0.0086,60.7,0,good
145,sn1996X,Ia-norm,0.9409,5.53,0.0427,0.0087,21.7,0,good
146,sn2007af,Ia-norm,0.7459,5.53,0.0456,0.0082,10.2,0,good
147,sn2000dk,Ia-norm,0.7148,5.53,0.0436,0.0089,9.6,0,good
148,sn1989B,Ia-norm,0.6904,5.53,0.0397,0.0086,21.5,0,good
149,sn1995ac,Ia-norm,0.708,5.52,0.0436,0.0103,23.9,0,good
150,sn1994D,Ia-norm,0.7148,5.52,0.0415,0.0099,19.7,0,good
151,sn2000cn,Ia-91bg,0.7013,5.51,0.0435,0.0096,12.2,0,good
152,sn1999ex,Ib-norm,0.9409,5.51,0.0559,0.0096,0.4,0,good
153,sn2007if,Ia-pec,0.7798,5.51,0.0361,0.0104,33.3,0,good
154,sn2004et,IIP,0.8759,5.51,0.0308,0.0087,24.6,0,good
155,sn2001V,Ia-91T,0.9206,5.49,0.0439,0.009,20.3,0,good
156,sn2008C,Ia-norm,0.7446,5.49,0.0497,0.0088,8.3,0,good
157,sn2004fu,Ia-norm,0.7473,5.48,0.0446,0.0091,22.2,0,good
158,sn2007af,Ia-norm,0.7459,5.47,0.0389,0.0088,39.0,0,good
159,sn2008C,Ia-norm,0.8935,5.47,0.0479,0.009,10.3,0,good
160,sn2006N,Ia-norm,0.7446,5.46,0.0476,0.0077,8.5,0,good
161,sn1998ef,Ia-norm,0.6322,5.46,0.0444,0.0097,18.0,0,good
162,sn2002ic,Ia-csm,0.6173,5.46,0.0402,0.0085,31.9,0,good
163,sn2003du,Ia-norm,0.9341,5.46,0.0426,0.0086,20.7,0,good
164,sn1999X,Ia-norm,0.6986,5.45,0.0401,0.0097,28.6,0,good
165,sn2005ke,Ia-91bg,0.7365,5.45,0.0448,0.0092,0.5,0,good
166,sn1994D,Ia-norm,0.7148,5.45,0.0429,0.0093,16.7,0,good
167,sn2001cp,Ia-norm,0.6986,5.44,0.0418,0.0093,26.2,0,good
168,sn1981B,Ia-norm,0.8989,5.43,0.0465,0.0092,18.3,0,good
169,sn2004dt,Ia-norm,0.7473,5.43,0.0381,0.0082,43.7,0,good
170,sn1999dq,Ia-91T,0.6972,5.42,0.0403,0.0103,26.1,0,good
171,sn1999em,IIP,0.903,5.42,0.0237,0.0101,71.2,0,good
172,sn2008ar,Ia-norm,0.6485,5.42,0.0387,0.01,25.7,0,good
173,sn2001eh,Ia-91T,0.6999,5.42,0.0426,0.0094,25.9,0,good
174,sn2004dt,Ia-norm,0.7893,5.42,0.0435,0.0077,17.0,0,good
175,sn1998ab,Ia-91T,0.6959,5.41,0.0406,0.01,18.4,0,good
176,sn2004aw,Ic-norm,0.9152,5.41,0.0476,0.01,12.2,0,good
177,sn2004et,IIP,0.8746,5.41,0.0307,0.0088,22.6,0,good
178,sn2007F,Ia-norm,0.7121,5.41,0.039,0.0095,52.7,0,good
179,sn2004eo,Ia-norm,0.9138,5.41,0.04,0.0092,21.6,0,good
180,sn2007le,Ia-norm,0.7446,5.41,0.0561,0.0091,7.4,0,good
181,sn2007if,Ia-pec,0.7866,5.4,0.0406,0.0096,10.3,0,good
182,sn2006X,Ia-norm,0.7392,5.4,0.063,0.0097,5.2,0,bad
183,sn1991T,Ia-91T,0.7947,5.4,0.0408,0.0094,23.5,0,good
184,sn2004eo,Ia-norm,0.9152,5.4,0.0426,0.0088,14.7,0,good
185,sn1999ac,Ia-91T,0.9409,5.39,0.0421,0.0094,16.8,0,good
186,sn2006X,Ia-norm,0.7419,5.38,0.061,0.0097,7.3,0,good
187,sn1996X,Ia-norm,0.708,5.38,0.0434,0.0097,20.0,0,good
188,sn2007le,Ia-norm,0.7446,5.37,0.0553,0.0091,8.4,0,good
189,sn2005cf,Ia-norm,0.7446,5.37,0.0404,0.0093,26.4,0,good
190,sn1997cn,Ia-91bg,0.6539,5.37,0.0396,0.0106,10.9,0,good
191,sn2002dp,Ia-norm,0.6999,5.37,0.0392,0.0099,22.9,0,good
192,sn2005gj,Ia-csm,0.6403,5.37,0.0355,0.0107,38.5,0,good
193,sn2001eh,Ia-91T,0.6972,5.37,0.0433,0.0091,24.9,0,good
194,sn2000dg,Ia-norm,0.6945,5.36,0.0486,0.0084,3.1,0,good
195,sn2006hb,Ia-91bg,0.7459,5.36,0.0468,0.0089,8.7,0,good
196,sn1991bg,Ia-91bg,0.7893,5.36,0.0394,0.0098,25.0,0,good
197,sn1998eg,Ia-norm,0.5388,5.35,0.0401,0.009,18.8,0,good
198,sn2000fa,Ia-norm,0.6674,5.35,0.0423,0.01,42.2,0,good
199,sn2005hf,Ia-norm,0.7405,5.35,0.0454,0.0073,9.1,0,good
200,sn2003W,Ia-norm,0.6918,5.34,0.067,0.0122,0.6,0,bad
201,sn2001ep,Ia-norm,0.7013,5.33,0.0398,0.0103,20.6,0,good
202,sn2007bj,Ia-norm,0.7487,5.33,0.0443,0.0095,38.5,0,good
203,sn2006em,Ia-91bg,0.7473,5.33,0.0458,0.0105,3.7,0,good
204,sn1999aa,Ia-91T,0.9409,5.33,0.0402,0.0092,25.2,0,good
205,sn2001ay,Ia-norm,0.6945,5.32,0.0376,0.0107,29.5,0,good
206,sn1983V,Ic-norm,0.616,5.31,0.0512,0.0099,4.0,0,good
207,sn2007bm,Ia-norm,0.7514,5.31,0.0388,0.009,38.4,0,good
208,sn1998de,Ia-91bg,0.7013,5.31,0.0488,0.0115,2.7,0,good
209,sn2005am,Ia-norm,0.708,5.31,0.0466,0.0095,14.8,0,good
210,sn2005gj,Ia-csm,0.6214,5.3,0.0354,0.0105,40.5,0,good
211,sn1993J,IIb,0.9409,5.3,0.0383,0.0092,-2.0,0,good
212,sn2005kc,Ia-norm,0.7107,5.3,0.0434,0.0092,15.6,0,good
213,sn1999gh,Ia-norm,0.6931,5.3,0.0434,0.0103,12.4,0,good
214,sn2001G,Ia-norm,0.6959,5.3,0.0414,0.0105,39.2,0,good
215,sn1995D,Ia-norm,0.9192,5.29,0.0435,0.0086,16.5,0,good
216,sn2002es,Ia-91bg,0.6959,5.29,0.0306,0.0094,11.0,0,good
217,sn2003cg,Ia-norm,0.8529,5.29,0.0472,0.009,9.2,0,good
218,sn2003du,Ia-norm,0.6972,5.29,0.0402,0.0098,25.0,0,good
219,sn1992A,Ia-norm,0.6187,5.29,0.0483,0.0094,27.8,0,good
220,sn1999ee,Ia-norm,0.9098,5.28,0.0469,0.0101,19.5,0,good
221,sn2005mz,Ia-91bg,0.6891,5.28,0.0397,0.0103,12.1,0,good
222,sn2006X,Ia-norm,0.7405,5.27,0.062,0.0099,6.2,0,good
223,sn2001eh,Ia-91T,0.6972,5.27,0.0418,0.0101,32.6,0,good
224,sn2005gj,Ia-csm,0.6336,5.27,0.0369,0.0105,42.3,0,good
225,sn2001G,Ia-norm,0.9409,5.27,0.0383,0.0098,62.7,0,good
226,sn1998bp,Ia-norm,0.6999,5.26,0.0398,0.0102,12.9,0,good
227,sn2004eo,Ia-norm,0.9409,5.26,0.0441,0.0088,7.8,0,good
228,sn2007bm,Ia-norm,0.75,5.26,0.0427,0.0088,12.6,0,good
229,sn2006eu,Ia-norm,0.7487,5.26,0.0491,0.01,8.0,0,good
230,sn2007af,Ia-norm,0.7473,5.26,0.0451,0.0086,11.3,0,good
231,sn2008C,Ia-norm,0.7446,5.25,0.0467,0.0091,12.3,0,good
232,sn1999by,Ia-91bg,0.7013,5.25,0.0438,0.0114,4.0,0,good
233,sn1999aa,Ia-91T,0.9111,5.25,0.0399,0.0097,28.2,0,good
234,sn2001gc,Ia-norm,0.6959,5.24,0.0618,0.0113,4.4,0,good
235,sn1999ee,Ia-norm,0.9098,5.24,0.0449,0.0104,21.6,0,good
236,sn1993J,IIb,0.7338,5.24,0.0345,0.0086,3.7,0,good
237,sn2002dj,Ia-norm,0.9152,5.23,0.0564,0.0095,8.0,0,good
238,sn2002er,Ia-norm,0.9409,5.23,0.0466,0.009,8.8,0,good
239,sn2006lf,Ia-norm,0.6579,5.23,0.0407,0.0102,19.1,0,good
240,sn2005cs,IIP,0.9409,5.23,0.0194,0.0091,39.7,0,bad
241,sn1997br,Ia-91T,0.6837,5.23,0.0329,0.0104,23.1,0,good
242,sn2000H,IIb,0.8908,5.22,0.0405,0.0106,13.4,0,good
243,sn2004aw,Ic-norm,0.6986,5.22,0.0463,0.0121,21.3,0,good
244,sn1999gp,Ia-91T,0.6986,5.22,0.0401,0.0111,49.7,0,good
245,sn1990U,Ic-norm,0.7987,5.22,0.0303,0.0109,11.9,0,good
246,sn2007ax,Ia-91bg,0.7459,5.21,0.039,0.0105,17.0,0,good
247,sn1992A,Ia-norm,0.6133,5.21,0.0513,0.0094,15.8,0,good
248,sn2005cf,Ia-norm,0.7459,5.2,0.0404,0.0094,27.3,0,good
249,sn1999gh,Ia-norm,0.6986,5.2,0.0438,0.0105,11.4,0,good
250,sn2003ic,Ia-norm,0.6986,5.2,0.0543,0.0093,4.3,0,good
251,sn2006X,Ia-norm,0.7459,5.2,0.0604,0.01,8.2,0,good
252,sn2001eh,Ia-91T,0.7622,5.2,0.0424,0.0103,31.6,0,good
253,sn2007af,Ia-norm,0.75,5.2,0.0396,0.0093,28.2,0,good
254,sn2002es,Ia-91bg,0.6972,5.2,0.0334,0.0095,5.1,0,good
255,sn2006N,Ia-norm,0.7365,5.2,0.0484,0.0081,7.5,0,good
256,sn1998co,Ia-norm,0.6986,5.2,0.0474,0.0091,6.9,0,good
257,sn2003ic,Ia-norm,0.6972,5.19,0.0524,0.0092,7.2,0,good
258,sn1989B,Ia-norm,0.685,5.19,0.044,0.0088,11.6,0,good
259,sn2003ic,Ia-norm,0.6986,5.19,0.0509,0.0091,8.0,0,good
260,sn2000cf,Ia-norm,0.6959,5.19,0.0408,0.0094,16.4,0,good
261,sn2004L,Ia-norm,0.6959,5.18,0.038,0.0114,23.7,0,good
262,sn2006bt,Ia-norm,0.6783,5.18,0.0419,0.0103,16.3,0,good
263,sn2002fb,Ia-91bg,0.6986,5.18,0.0415,0.0113,22.9,0,good
264,sn2007af,Ia-norm,0.7473,5.17,0.0391,0.0093,34.0,0,good
265,sn1986G,Ia-91bg,0.7013,5.17,0.0363,0.0092,56.2,0,good
266,sn2008bf,Ia-norm,0.75,5.17,0.0409,0.0089,60.0,0,good
267,sn1998V,Ia-norm,0.597,5.17,0.0419,0.01,30.8,0,good
268,sn2003kf,Ia-norm,0.6999,5.16,0.0418,0.0101,25.4,0,good
269,sn2001ah,Ia-91T,0.9125,5.16,0.0449,0.0093,17.8,0,good
270,sn2006gr,Ia-norm,0.7487,5.16,0.0494,0.0102,24.0,0,good
271,sn2003du,Ia-norm,0.8624,5.16,0.0396,0.0093,30.8,0,good
272,sn2005bl,Ia-91bg,0.9395,5.15,0.0403,0.0101,19.3,0,good
273,sn1989B,Ia-norm,0.6444,5.15,0.0429,0.0086,12.6,0,good
274,sn2001ay,Ia-norm,0.7487,5.15,0.0425,0.0106,16.5,0,good
275,sn2003kc,Ia-norm,0.7243,5.15,0.0409,0.0101,43.6,0,good
276,sn2005cf,Ia-norm,0.9152,5.15,0.044,0.009,14.1,0,good
277,sn2005ke,Ia-91bg,0.7094,5.14,0.0404,0.0111,10.4,0,good
278,sn1999ac,Ia-91T,0.9409,5.14,0.0431,0.0097,11.8,0,good
279,sn2001V,Ia-91T,0.9409,5.14,0.0438,0.0095,21.3,0,good
280,sn2003cg,Ia-norm,0.8542,5.14,0.0474,0.0091,11.0,0,good
281,sn2005cf,Ia-norm,0.9152,5.14,0.0385,0.0094,37.1,0,good
282,sn2003du,Ia-norm,0.6959,5.13,0.041,0.01,22.9,0,good
283,sn2007al,Ia-91bg,0.7446,5.13,0.0409,0.0093,10.2,0,good
284,sn2007le,Ia-norm,0.7459,5.13,0.0423,0.0097,39.2,0,good
285,sn2005cs,IIP,0.9409,5.13,0.0194,0.0085,29.8,0,bad
286,sn2003kc,Ia-norm,0.6959,5.12,0.0444,0.0104,20.4,0,good
287,sn2002eu,Ia-norm,0.6986,5.12,0.0471,0.0089,7.8,0,good
288,sn1999aa,Ia-91T,0.7013,5.11,0.0408,0.0104,27.4,0,good
289,sn1997bp,Ia-norm,0.7026,5.11,0.0646,0.0116,3.8,0,bad
290,sn1999aa,Ia-91T,0.6999,5.11,0.0411,0.0103,26.5,0,good
291,sn2001fh,Ia-norm,0.6959,5.11,0.0438,0.0092,9.1,0,good
292,sn1989B,Ia-norm,0.6823,5.1,0.0401,0.0094,23.5,0,good
293,sn2007bc,Ia-norm,0.7459,5.1,0.0454,0.0086,6.2,0,good
294,sn1993J,IIb,0.9409,5.1,0.0387,0.0094,-3.0,0,good
295,sn1991bg,Ia-91bg,0.8421,5.1,0.0421,0.0106,18.3,0,good
296,sn2003cg,Ia-norm,0.6525,5.1,0.0398,0.0106,22.9,0,good
297,sn2006gz,Ia-pec,0.7446,5.09,0.0471,0.0077,11.1,0,good
298,sn1997br,Ia-91T,0.704,5.09,0.0412,0.0107,20.8,0,good
299,sn2007af,Ia-norm,0.75,5.09,0.0391,0.0094,32.1,0,good
300,sn2006H,Ia-91bg,0.7013,5.09,0.0411,0.011,13.4,0,good
301,sn1998aq,Ia-norm,0.6972,5.09,0.0427,0.0099,19.9,0,good
302,sn2007al,Ia-91bg,0.7473,5.09,0.0444,0.0102,4.3,0,good
303,sn2005cf,Ia-norm,0.9314,5.09,0.0423,0.0094,18.4,0,good
304,sn2001ep,Ia-norm,0.9409,5.09,0.0457,0.0092,7.7,0,good
305,sn2001ay,Ia-norm,0.6918,5.09,0.0382,0.0112,31.4,0,good
306,sn2001gc,Ia-norm,0.6959,5.09,0.0626,0.0118,3.4,0,bad
307,sn2008Z,Ia-norm,0.8976,5.09,0.0403,0.0098,41.6,0,good
308,sn2006lf,Ia-norm,0.6688,5.09,0.042,0.0103,16.1,0,good
309,sn2002dj,Ia-norm,0.9274,5.08,0.0527,0.0099,12.3,0,good
310,sn2008ar,Ia-norm,0.6566,5.07,0.0371,0.0106,55.6,0,good
311,sn1999by,Ia-91bg,0.7013,5.07,0.0385,0.0107,24.9,0,good
312,sn1993J,IIb,0.7784,5.07,0.0342,0.0097,11.0,0,good
313,sn2001eh,Ia-91T,0.8123,5.06,0.0425,0.0104,36.5,0,good
314,sn1989B,Ia-norm,0.6539,5.06,0.0388,0.0104,24.5,0,good
315,sn1981B,Ia-norm,0.5429,5.05,0.043,0.0103,26.3,0,good
316,sn2007hj,Ia-norm,0.7487,5.04,0.0507,0.0094,4.4,0,good
317,sn2005hk,Ia-pec,0.7446,5.04,0.0269,0.0091,14.4,0,good
318,sn2007le,Ia-norm,0.7446,5.04,0.0545,0.0096,9.5,0,good
319,sn2007ax,Ia-91bg,0.7459,5.04,0.0396,0.0104,20.9,0,good
320,sn2006X,Ia-norm,0.7378,5.04,0.0637,0.0104,4.2,0,bad
321,sn2008Z,Ia-norm,0.75,5.03,0.0439,0.0092,23.1,0,good
322,sn2002dj,Ia-norm,0.9409,5.03,0.0554,0.0107,9.3,0,good
323,sn1997cn,Ia-91bg,0.8949,5.03,0.0364,0.0097,43.4,0,good
324,sn2007af,Ia-norm,0.7487,5.03,0.0394,0.0096,31.1,0,good
325,sn2005gj,Ia-csm,0.6349,5.03,0.0394,0.0111,27.3,0,good
326,sn1996X,Ia-norm,0.9409,5.03,0.0422,0.0095,24.0,0,good
327,sn2003W,Ia-norm,0.6945,5.03,0.0676,0.0129,-0.4,0,bad
328,sn1993J,IIb,0.7784,5.02,0.0345,0.01,12.0,0,good
329,sn2005ke,Ia-91bg,0.6986,5.02,0.0369,0.0107,28.3,0,good
