no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
90,sn2002hu,Ia-91T,0.7013,8.27,0.0198,0.0058,-0.7,0,good
91,sn2008Q,Ia-norm,0.7473,8.26,0.0226,0.0059,-1.2,0,good
92,sn2006cc,Ia-norm,0.7311,8.25,0.0277,0.0062,-9.7,0,good
93,sn2007ca,Ia-norm,0.7419,8.24,0.0193,0.0063,3.4,0,good
94,sn2004fu,Ia-norm,0.7446,8.23,0.03,0.007,-3.5,0,good
95,sn2005cf,Ia-norm,0.7378,8.2,0.0193,0.0065,4.5,0,good
96,sn2006gr,Ia-norm,0.7297,8.19,0.0401,0.0089,-7.9,0,good
97,sn1996ai,Ia-norm,0.9192,8.18,0.0221,0.0062,-0.9,0,good
98,sn2007ca,Ia-norm,0.7473,8.18,0.0186,0.0062,5.5,0,good
99,sn2006ax,Ia-norm,0.7419,8.18,0.0244,0.0072,-9.3,0,good
100,sn2007fb,Ia-norm,0.7459,8.17,0.0215,0.0058,1.7,0,good
101,sn2005el,Ia-norm,0.7432,8.17,0.0196,0.006,2.1,0,good
102,sn1999cp,Ia-norm,0.7283,8.17,0.0256,0.0067,-11.9,0,good
103,sn2004fu,Ia-norm,0.7446,8.16,0.0325,0.0073,-5.4,0,good
104,sn2007bd,Ia-norm,0.7338,8.15,0.0258,0.0063,-1.3,0,good
105,sn2008Z,Ia-norm,0.7419,8.15,0.0257,0.0063,-6.3,0,good
106,sn2006S,Ia-norm,0.7338,8.13,0.0229,0.0065,-0.7,0,good
107,sn2006S,Ia-norm,0.7324,8.12,0.0258,0.007,-4.6,0,good
108,sn2003du,Ia-norm,0.9395,8.11,0.025,0.007,-7.2,0,good
109,sn1995E,Ia-norm,0.6593,8.11,0.0206,0.0068,-2.9,0,good
110,sn2008Z,Ia-norm,0.7405,8.09,0.0266,0.0064,-7.3,0,good
111,sn2005cf,Ia-norm,0.9395,8.06,0.0229,0.0073,-1.2,0,good
112,sn2004fu,Ia-norm,0.7459,8.05,0.0339,0.0075,-6.4,0,good
113,sn2006az,Ia-norm,0.7311,8.03,0.0178,0.0059,-1.0,0,good
114,sn2007bd,Ia-norm,0.7351,8.0,0.0343,0.0075,-9.0,0,good
115,sn2000dn,Ia-norm,0.6986,8.0,0.0196,0.006,-0.9,0,good
116,sn2006lf,Ia-norm,0.7135,7.99,0.0238,0.006,-4.5,0,good
117,sn2004fz,Ia-norm,0.7459,7.99,0.0207,0.0058,-6.8,0,good
118,sn2006lf,Ia-norm,0.7135,7.99,0.024,0.0059,-6.5,0,good
119,sn2008ar,Ia-norm,0.7365,7.98,0.0206,0.0068,5.0,0,good
120,sn2007S,Ia-91T,0.7432,7.97,0.0211,0.0067,-0.7,0,good
121,sn2006le,Ia-norm,0.7405,7.94,0.0244,0.0069,2.9,0,good
122,sn2008Q,Ia-norm,0.7432,7.91,0.0222,0.0062,-0.3,0,good
123,sn2007bm,Ia-norm,0.7432,7.9,0.023,0.0065,-9.3,0,good
124,sn2005cf,Ia-norm,0.7473,7.87,0.0222,0.0071,-1.4,0,good
125,sn1994D,Ia-norm,0.9395,7.87,0.0256,0.0063,-5.3,0,good
126,sn2007fs,Ia-norm,0.7459,7.86,0.0201,0.0065,4.1,0,good
127,sn2006cj,Ia-norm,0.6999,7.86,0.0219,0.0065,-0.2,0,good
128,sn2004eo,Ia-norm,0.9395,7.85,0.0228,0.0065,-5.6,0,good
129,sn1990N,Ia-norm,0.8028,7.85,0.0272,0.008,-7.4,0,good
130,sn2008ar,Ia-norm,0.7392,7.84,0.0224,0.0073,1.2,0,good
131,sn2007co,Ia-norm,0.7365,7.84,0.0231,0.0067,2.7,0,good
132,sn2005na,Ia-norm,0.7378,7.8,0.0188,0.0068,1.4,0,good
133,sn1998es,Ia-91T,0.7338,7.78,0.0195,0.0068,0.5,0,good
134,sn2003du,Ia-norm,0.8421,7.78,0.0226,0.0067,-4.2,0,good
135,sn2005iq,Ia-norm,0.7324,7.72,0.0236,0.0067,-6.0,0,good
136,sn2007kk,Ia-norm,0.7229,7.72,0.0295,0.0074,-1.7,0,good
137,sn2006cf,Ia-norm,0.7243,7.71,0.0178,0.0066,3.7,0,good
138,sn2006gr,Ia-norm,0.7311,7.7,0.0434,0.0098,-9.8,0,bad
139,sn2007ca,Ia-norm,0.7459,7.69,0.0188,0.0065,6.4,0,good
140,sn2007F,Ia-norm,0.7392,7.69,0.02,0.0068,3.0,0,good
141,sn1998es,Ia-91T,0.7365,7.68,0.0193,0.0068,1.5,0,good
142,sn1994S,Ia-norm,0.5564,7.68,0.0213,0.0076,-3.0,0,good
143,sn1999cp,Ia-norm,0.708,7.67,0.0301,0.0079,-13.8,0,good
144,sn1994D,Ia-norm,0.9395,7.67,0.0233,0.0062,-2.3,0,good
145,sn2005cf,Ia-norm,0.9395,7.67,0.0217,0.0072,1.5,0,good
146,sn2005el,Ia-norm,0.7419,7.66,0.0193,0.0062,4.0,0,good
147,sn2006cp,Ia-norm,0.7405,7.64,0.0358,0.0083,-6.3,0,good
148,sn2002er,Ia-norm,0.9395,7.64,0.0262,0.0071,-4.0,0,good
149,sn2008ar,Ia-norm,0.7365,7.63,0.0308,0.0091,-6.6,0,good
150,sn2007af,Ia-norm,0.7432,7.59,0.0179,0.0066,2.3,0,good
151,sn2008ar,Ia-norm,0.7419,7.57,0.0262,0.0083,-2.7,0,good
152,sn2006cf,Ia-norm,0.7229,7.57,0.0183,0.0068,1.8,0,good
153,sn2006S,Ia-norm,0.7311,7.54,0.0265,0.0078,-5.5,0,good
154,sn1998es,Ia-91T,0.7365,7.54,0.0198,0.007,-0.5,0,good
155,sn2006et,Ia-norm,0.7419,7.54,0.02,0.0072,2.4,0,good
156,sn1981B,Ia-norm,0.8922,7.53,0.0247,0.0072,-1.5,0,good
157,sn2005cf,Ia-norm,0.7446,7.51,0.0224,0.0076,-2.3,0,good
158,sn2007ae,Ia-norm,0.6742,7.5,0.021,0.0067,3.3,0,good
159,sn1989B,Ia-norm,0.8285,7.5,0.0233,0.0072,-7.2,0,good
160,sn2002ck,Ia-norm,0.6877,7.48,0.0194,0.0064,2.3,0,good
161,sn2003cg,Ia-norm,0.857,7.48,0.0248,0.0069,-6.4,0,good
162,sn1996X,Ia-norm,0.8556,7.47,0.0235,0.0062,-1.8,0,good
163,sn2006sr,Ia-norm,0.7378,7.45,0.0244,0.0067,1.0,0,good
164,sn2003du,Ia-norm,0.8434,7.45,0.0237,0.0073,-6.1,0,good
165,sn2003cg,Ia-norm,0.88,7.44,0.022,0.0064,1.0,0,good
166,sn2008ar,Ia-norm,0.7365,7.44,0.0282,0.0089,-4.6,0,good
167,sn2003cg,Ia-norm,0.8515,7.44,0.024,0.0064,-1.0,0,good
168,sn2007F,Ia-norm,0.7392,7.42,0.0267,0.0072,-7.7,0,good
169,sn2006cq,Ia-norm,0.7162,7.41,0.0254,0.0084,-3.3,0,good
170,sn2003ch,Ia-norm,0.8475,7.39,0.0195,0.0066,1.8,0,good
171,sn2006le,Ia-norm,0.7419,7.36,0.0375,0.0102,-7.8,0,good
172,sn2005cf,Ia-norm,0.9395,7.35,0.0227,0.0076,-0.2,0,good
173,sn2000cf,Ia-norm,0.6999,7.34,0.0169,0.0064,2.9,0,good
174,sn2007F,Ia-norm,0.7405,7.34,0.0257,0.0073,-6.7,0,good
175,sn2005cf,Ia-norm,0.9395,7.33,0.0242,0.0084,-2.7,0,good
176,sn2005cf,Ia-norm,0.7459,7.32,0.0245,0.0084,-5.4,0,good
177,sn1994ae,Ia-norm,0.6986,7.32,0.019,0.0072,4.0,0,good
178,sn1995D,Ia-norm,0.7094,7.31,0.0186,0.007,5.5,0,good
179,sn1990N,Ia-norm,0.8394,7.3,0.0173,0.0074,3.9,0,good
180,sn1994ae,Ia-norm,0.7026,7.29,0.0191,0.0072,0.9,0,good
181,sn2002dj,Ia-norm,0.9395,7.27,0.0373,0.0086,-6.6,0,good
182,sn2003U,Ia-norm,0.9125,7.27,0.0309,0.0078,-8.5,0,good
183,sn2007kk,Ia-norm,0.7229,7.24,0.0281,0.0079,-0.8,0,good
184,sn2006le,Ia-norm,0.7365,7.23,0.034,0.01,-6.8,0,good
185,sn2005na,Ia-norm,0.7392,7.21,0.0192,0.007,-1.5,0,good
186,sn1996X,Ia-norm,0.9395,7.2,0.0216,0.0065,0.1,0,good
187,sn2007bd,Ia-norm,0.7351,7.2,0.0238,0.007,1.7,0,good
188,sn2008ar,Ia-norm,0.7378,7.2,0.0353,0.0097,-8.5,0,good
189,sn2001az,Ia-91T,0.6972,7.19,0.0246,0.0074,-3.1,0,good
190,sn1994ae,Ia-norm,0.7013,7.19,0.0189,0.0074,3.0,0,good
191,sn2005cf,Ia-norm,0.9395,7.18,0.023,0.008,-1.5,0,good
192,sn2005cf,Ia-norm,0.7459,7.18,0.0241,0.0087,-4.4,0,good
193,sn1995D,Ia-norm,0.6539,7.17,0.0182,0.0073,3.6,0,good
194,sn2006N,Ia-norm,0.7311,7.17,0.0213,0.0066,0.7,0,good
195,sn2006gr,Ia-norm,0.7311,7.16,0.043,0.0103,-8.9,0,good
196,sn2005cf,Ia-norm,0.7473,7.16,0.0233,0.0082,-3.4,0,good
197,sn2002he,Ia-norm,0.926,7.15,0.0281,0.007,-3.2,0,good
198,sn2007kk,Ia-norm,0.7256,7.13,0.0263,0.0077,2.1,0,good
199,sn2007co,Ia-norm,0.7378,7.11,0.0228,0.0073,3.7,0,good
200,sn2002dj,Ia-norm,0.9395,7.1,0.0345,0.0085,-4.6,0,good
201,sn2002er,Ia-norm,0.9395,7.1,0.0269,0.0074,-3.1,0,good
202,sn2001ck,Ia-norm,0.9165,7.05,0.0205,0.0072,5.8,0,good
203,sn2006le,Ia-norm,0.7405,7.04,0.0405,0.0109,-8.8,0,good
204,sn1994ae,Ia-norm,0.7013,7.03,0.0183,0.0072,2.0,0,good
205,sn2007kk,Ia-norm,0.7243,7.02,0.027,0.0079,1.1,0,good
206,sn1999ac,Ia-91T,0.75,7.02,0.016,0.0078,0.4,0,good
207,sn2002aw,Ia-norm,0.6972,6.99,0.0213,0.0063,-0.9,0,good
208,sn1994ae,Ia-norm,0.7013,6.99,0.019,0.0074,0.0,0,good
209,sn2007F,Ia-norm,0.7378,6.98,0.0276,0.0078,-8.7,0,good
210,sn2002er,Ia-norm,0.9395,6.97,0.0263,0.0075,-2.1,0,good
211,sn2006sr,Ia-norm,0.7392,6.97,0.0236,0.007,2.0,0,good
212,sn2007bm,Ia-norm,0.7473,6.96,0.0264,0.0076,-11.2,0,good
213,sn1998aq,Ia-norm,0.6837,6.96,0.0217,0.007,-0.9,0,good
214,sn2007fs,Ia-norm,0.7473,6.94,0.0194,0.0074,5.1,0,good
215,sn2007le,Ia-norm,0.7473,6.94,0.0335,0.0091,-6.4,0,good
216,sn2006cp,Ia-norm,0.7392,6.92,0.0394,0.0095,-8.4,0,good
217,sn2006N,Ia-norm,0.7419,6.92,0.0209,0.0068,1.6,0,good
218,sn2008ar,Ia-norm,0.7378,6.91,0.0268,0.0092,-3.7,0,good
219,sn2000cf,Ia-norm,0.6999,6.91,0.0166,0.0068,3.9,0,good
220,sn2004fu,Ia-norm,0.7419,6.86,0.0247,0.0077,2.4,0,good
221,sn1998aq,Ia-norm,0.6931,6.85,0.0215,0.0071,0.0,0,good
222,sn2006le,Ia-norm,0.7378,6.85,0.0239,0.0079,3.9,0,good
223,sn2005cf,Ia-norm,0.9395,6.84,0.0202,0.0077,4.5,0,good
224,sn2005bc,Ia-norm,0.6918,6.84,0.0239,0.0066,-5.0,0,good
225,sn1999aw,Ia-91T,0.9206,6.84,0.0264,0.0088,2.9,0,good
226,sn2003du,Ia-norm,0.9395,6.83,0.0193,0.0073,4.0,0,good
227,sn2007kk,Ia-norm,0.7243,6.82,0.0263,0.0079,3.2,0,good
228,sn2007S,Ia-91T,0.7378,6.82,0.0219,0.008,-2.7,0,good
229,sn2003cg,Ia-norm,0.6877,6.79,0.0217,0.0071,-2.1,0,good
230,sn2005cf,Ia-norm,0.9043,6.78,0.0196,0.0074,4.2,0,good
231,sn1999ee,Ia-norm,0.9395,6.78,0.024,0.0084,1.8,0,good
232,sn2002aw,Ia-norm,0.6945,6.78,0.0208,0.0066,1.1,0,good
233,sn2001eh,Ia-91T,0.9395,6.77,0.0224,0.0073,2.7,0,good
234,sn2007af,Ia-norm,0.7487,6.77,0.0175,0.0073,3.3,0,good
235,sn2007S,Ia-91T,0.7459,6.77,0.0204,0.0082,6.2,0,good
236,sn2005cf,Ia-norm,0.7446,6.77,0.0313,0.0102,-9.3,0,good
237,sn2002dj,Ia-norm,0.9395,6.76,0.0331,0.0087,-3.6,0,good
238,sn2006sr,Ia-norm,0.7378,6.72,0.0235,0.0071,3.0,0,good
239,sn2005cf,Ia-norm,0.9395,6.71,0.0254,0.0094,-3.8,0,good
240,sn2008ar,Ia-norm,0.7351,6.71,0.0329,0.0104,-7.5,0,good
241,sn2005cf,Ia-norm,0.9395,6.7,0.0254,0.0094,-5.5,0,good
242,sn1998aq,Ia-norm,0.6959,6.68,0.0214,0.0072,1.0,0,good
243,sn2001da,Ia-norm,0.9395,6.68,0.0282,0.0087,-1.0,0,good
244,sn2001eh,Ia-91T,0.6972,6.66,0.0227,0.0077,-0.1,0,good
245,sn1994ae,Ia-norm,0.6999,6.63,0.0189,0.0078,5.0,0,good
246,sn2003ic,Ia-norm,0.6999,6.63,0.0267,0.0088,-4.1,0,good
247,sn2003cg,Ia-norm,0.8651,6.6,0.026,0.007,-8.0,0,good
248,sn2006N,Ia-norm,0.7378,6.6,0.0203,0.0072,2.6,0,good
249,sn2003ic,Ia-norm,0.6972,6.58,0.0258,0.0077,-2.3,0,good
250,sn1996bl,Ia-norm,0.7026,6.57,0.0255,0.0079,-2.2,0,good
251,sn2000dn,Ia-norm,0.6972,6.57,0.0224,0.0071,-7.7,0,good
252,sn2007co,Ia-norm,0.7392,6.57,0.0225,0.0077,4.6,0,good
253,sn2006cf,Ia-norm,0.7229,6.56,0.0176,0.0078,4.7,0,good
254,sn2006kf,Ia-norm,0.7405,6.55,0.0248,0.0078,-5.2,0,good
255,sn2004fu,Ia-norm,0.7459,6.54,0.0242,0.0081,4.4,0,good
256,sn1996ai,Ia-norm,0.7053,6.53,0.0224,0.0064,0.1,0,good
257,sn1999ee,Ia-norm,0.9395,6.53,0.0252,0.0089,-0.2,0,good
258,sn2005eq,Ia-91T,0.7365,6.53,0.0203,0.0079,0.4,0,good
259,sn2004bg,Ia-norm,0.6986,6.53,0.02,0.0073,2.6,0,good
260,sn1998aq,Ia-norm,0.6959,6.51,0.0213,0.0074,2.0,0,good
261,sn1996X,Ia-norm,0.7067,6.5,0.0239,0.0069,-3.8,0,good
262,sn2003cg,Ia-norm,0.7473,6.49,0.0248,0.0066,-2.3,0,good
263,sn1989B,Ia-norm,0.9395,6.48,0.0214,0.0078,-1.3,0,good
264,sn2005mc,Ia-norm,0.7365,6.48,0.0236,0.0078,-2.2,0,good
265,sn2000dg,Ia-norm,0.6986,6.47,0.0204,0.0069,-0.8,0,good
266,sn2002cd,Ia-norm,0.6972,6.47,0.042,0.0103,-8.6,0,good
267,sn2004fu,Ia-norm,0.7459,6.47,0.0238,0.0082,3.4,0,good
268,sn1996C,Ia-norm,0.7053,6.46,0.0197,0.0073,4.8,0,good
269,sn2006gr,Ia-norm,0.7311,6.45,0.0483,0.0117,-10.8,0,bad
270,sn2007kk,Ia-norm,0.7256,6.44,0.0254,0.0085,4.1,0,good
271,sn1996X,Ia-norm,0.9395,6.44,0.0211,0.0072,1.1,0,good
272,sn1998aq,Ia-norm,0.6783,6.44,0.0236,0.0076,-9.9,0,good
273,sn2006cj,Ia-norm,0.6986,6.43,0.0215,0.0085,-1.2,0,good
274,sn2006oa,Ia-91T,0.7067,6.43,0.0193,0.0088,-0.1,0,good
275,sn2006sr,Ia-norm,0.7405,6.43,0.0232,0.0075,3.9,0,good
276,sn2007fb,Ia-norm,0.7405,6.43,0.0203,0.0071,5.6,0,good
277,sn1992A,Ia-norm,0.7121,6.41,0.0291,0.0078,2.0,0,good
278,sn2002jy,Ia-norm,0.6999,6.4,0.0222,0.0076,1.1,0,good
279,sn2005M,Ia-91T,0.7432,6.4,0.0122,0.0079,5.1,0,good
280,sn2003du,Ia-norm,0.9382,6.39,0.0307,0.0096,-11.1,0,good
281,sn2006cz,Ia-91T,0.7216,6.37,0.0244,0.0088,-1.0,0,good
282,sn2000fa,Ia-norm,0.6904,6.36,0.0431,0.0114,-10.4,0,good
283,sn1990N,Ia-norm,0.8908,6.36,0.0412,0.0114,-14.2,0,good
284,sn1994D,Ia-norm,0.7121,6.34,0.0252,0.0078,-5.1,0,good
285,sn2002cs,Ia-norm,0.6904,6.33,0.0382,0.0084,-8.5,0,good
286,sn2004ef,Ia-norm,0.7324,6.33,0.027,0.0084,0.6,0,good
287,sn2006cp,Ia-norm,0.7392,6.33,0.0417,0.0105,-9.3,0,good
288,sn1998aq,Ia-norm,0.6959,6.32,0.0213,0.0076,3.0,0,good
289,sn1999aa,Ia-91T,0.9395,6.3,0.0173,0.0076,-1.6,0,good
290,sn2007S,Ia-91T,0.7419,6.3,0.0224,0.0087,-3.7,0,good
291,sn2003cg,Ia-norm,0.8786,6.3,0.0255,0.0072,-7.3,0,good
292,sn2003fa,Ia-91T,0.6999,6.29,0.0196,0.0077,6.9,0,good
293,sn2002cd,Ia-norm,0.6945,6.27,0.0405,0.0103,-7.7,0,good
294,sn2007bd,Ia-norm,0.7351,6.26,0.0337,0.0092,-8.1,0,good
295,sn2001eh,Ia-91T,0.9395,6.26,0.0237,0.0086,-4.9,0,good
296,sn2007kk,Ia-norm,0.727,6.25,0.0251,0.0086,5.0,0,good
297,sn2003it,Ia-norm,0.6972,6.25,0.025,0.0073,-0.2,0,good
298,sn2004ef,Ia-norm,0.7378,6.24,0.0336,0.0102,-5.2,0,good
299,sn2006al,Ia-norm,0.7013,6.24,0.0212,0.0075,2.5,0,good
300,sn2003iv,Ia-norm,0.6999,6.24,0.0216,0.0069,0.5,0,good
301,sn2000cp,Ia-norm,0.6986,6.24,0.0232,0.0073,-1.5,0,good
302,sn2003it,Ia-norm,0.6945,6.24,0.025,0.0073,-1.1,0,good
303,sn1996X,Ia-norm,0.708,6.23,0.0234,0.0071,-1.7,0,good
304,sn2003it,Ia-norm,0.6986,6.22,0.0258,0.0073,-2.2,0,good
305,sn2002jy,Ia-norm,0.6999,6.22,0.0224,0.0077,3.0,0,good
306,sn2002jy,Ia-norm,0.6999,6.21,0.0231,0.0077,0.1,0,good
307,sn2004ef,Ia-norm,0.7351,6.21,0.0292,0.0092,-1.5,0,good
308,sn2004ef,Ia-norm,0.7351,6.2,0.026,0.0083,1.5,0,good
309,sn1994D,Ia-norm,0.8339,6.19,0.0268,0.0087,-6.1,0,good
310,sn1998es,Ia-91T,0.7311,6.18,0.0206,0.0083,-2.4,0,good
311,sn2006cf,Ia-norm,0.7216,6.18,0.0168,0.0081,6.5,0,good
312,sn2005eq,Ia-91T,0.7338,6.18,0.0202,0.0084,1.3,0,good
313,sn2006gj,Ia-norm,0.7365,6.17,0.02,0.0074,-0.7,0,good
314,sn2005na,Ia-norm,0.7338,6.17,0.0183,0.0081,3.4,0,good
315,sn2003it,Ia-norm,0.6972,6.16,0.0246,0.0073,0.8,0,good
316,sn1991M,Ia-norm,0.7216,6.16,0.0251,0.0087,2.7,0,good
317,sn2003it,Ia-norm,0.6972,6.15,0.0257,0.0074,-3.2,0,good
318,sn2004S,Ia-norm,0.9395,6.15,0.0241,0.0101,1.6,0,good
319,sn2001cp,Ia-norm,0.6999,6.15,0.0228,0.0079,0.8,0,good
320,sn2003it,Ia-norm,0.6986,6.15,0.0234,0.0073,2.7,0,good
321,sn2000dm,Ia-norm,0.6972,6.15,0.0228,0.0072,-2.9,0,good
322,sn2006cj,Ia-norm,0.6999,6.14,0.02,0.0085,4.4,0,good
323,sn2002bo,Ia-norm,0.9395,6.14,0.0288,0.0092,-1.7,0,good
324,sn2002jy,Ia-norm,0.6999,6.14,0.0218,0.0077,6.0,0,good
