no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
42,sn2006H,Ia-91bg,0.6823,6.27,0.0484,0.0085,16.3,0,good
43,sn2001N,Ia-norm,0.6986,6.25,0.0461,0.0069,26.1,0,good
44,sn2005mz,Ia-91bg,0.6796,6.23,0.0446,0.0103,18.0,0,good
45,sn2007if,Ia-pec,0.7852,6.23,0.0428,0.01,36.1,0,good
46,sn1984A,Ia-norm,0.4779,6.21,0.0483,0.0092,26.2,0,good
47,sn1997cn,Ia-91bg,0.6566,6.17,0.0435,0.0098,14.0,0,good
48,sn1999ac,Ia-91T,0.9246,6.14,0.0443,0.0099,33.6,0,good
49,sn1998co,Ia-norm,0.6972,6.12,0.0449,0.0078,22.5,0,good
50,sn1997cn,Ia-91bg,0.6539,6.03,0.046,0.0108,10.9,0,good
51,sn2000bk,Ia-norm,0.6349,6.01,0.0435,0.01,26.5,0,good
52,sn2005ke,Ia-91bg,0.7405,6.0,0.0478,0.0107,11.4,0,good
53,sn1999ac,Ia-91T,0.9043,6.0,0.0439,0.0103,31.6,0,good
54,sn2007bc,Ia-norm,0.7473,5.98,0.0452,0.0099,35.6,0,good
55,sn2004bd,Ia-norm,0.6972,5.97,0.045,0.0101,28.9,0,good
56,sn1997cn,Ia-91bg,0.6796,5.97,0.0444,0.0101,17.9,0,good
57,sn2005ke,Ia-91bg,0.7094,5.94,0.049,0.0109,10.4,0,good
58,sn1994ae,Ia-norm,0.6972,5.94,0.0461,0.0088,28.8,0,good
59,sn2004L,Ia-norm,0.6986,5.9,0.0438,0.0086,27.5,0,good
60,sn2002hw,Ia-norm,0.5848,5.9,0.0469,0.0096,17.5,0,good
61,sn2006H,Ia-91bg,0.6715,5.88,0.0466,0.0104,15.3,0,good
62,sn2005bl,Ia-91bg,0.8759,5.86,0.0514,0.0104,12.6,0,good
63,sn1997cn,Ia-91bg,0.6552,5.86,0.0443,0.0108,21.7,0,good
64,sn2005ke,Ia-91bg,0.7446,5.78,0.0469,0.011,13.4,0,good
65,sn2005gj,Ia-csm,0.6403,5.78,0.0469,0.0125,38.5,0,good
66,sn1997cn,Ia-91bg,0.6539,5.75,0.044,0.0099,15.0,0,good
67,sn2002kf,Ia-norm,0.9395,5.75,0.0486,0.0102,29.5,0,good
68,sn1997cn,Ia-91bg,0.6539,5.75,0.0448,0.0109,13.0,0,good
69,sn1998co,Ia-norm,0.6999,5.7,0.0462,0.0086,24.6,0,good
70,sn1997cn,Ia-91bg,0.6525,5.67,0.0445,0.0094,15.8,0,good
71,sn2005hk,Ia-pec,0.9395,5.67,0.034,0.0099,23.4,0,good
72,sn2007F,Ia-norm,0.7473,5.67,0.0447,0.01,32.3,0,good
73,sn1997cn,Ia-91bg,0.6512,5.63,0.0419,0.0088,20.8,0,good
74,sn2006hb,Ia-91bg,0.7487,5.63,0.0459,0.0105,30.3,0,good
75,sn2002de,Ia-norm,0.6972,5.6,0.0448,0.0088,26.9,0,good
76,sn2001el,Ia-norm,0.9328,5.58,0.0526,0.0105,39.9,0,good
77,sn1998bp,Ia-norm,0.6986,5.57,0.0449,0.0114,14.8,0,good
78,sn2001ep,Ia-norm,0.9395,5.55,0.0456,0.0104,28.5,0,good
79,sn1998ab,Ia-91T,0.6945,5.53,0.0437,0.0098,35.9,0,good
80,sn1999ac,Ia-91T,0.9382,5.51,0.0439,0.0107,39.5,0,good
81,sn2001eh,Ia-91T,0.8123,5.49,0.0471,0.0105,36.5,0,good
82,sn2008A,Ia-pec,0.6173,5.47,0.0358,0.0103,27.5,0,good
83,sn2004L,Ia-norm,0.6959,5.42,0.0447,0.0086,31.4,0,good
84,sn2004L,Ia-norm,0.6999,5.42,0.046,0.0092,25.6,0,good
85,sn2004S,Ia-norm,0.903,5.4,0.0468,0.0116,36.1,0,good
86,sn2007ci,Ia-norm,0.7459,5.4,0.0456,0.0108,18.4,0,good
87,sn1997cn,Ia-91bg,0.6552,5.4,0.0444,0.0117,11.9,0,good
88,sn1994D,Ia-norm,0.9395,5.38,0.0476,0.0109,23.7,0,good
89,sn2006lf,Ia-norm,0.6092,5.37,0.0462,0.0103,37.8,0,good
90,sn2003du,Ia-norm,0.8651,5.37,0.0458,0.0103,30.8,0,good
91,sn2008A,Ia-pec,0.6106,5.35,0.0362,0.0104,43.3,0,good
92,sn2006bt,Ia-norm,0.8583,5.34,0.0442,0.011,32.9,0,good
93,sn2002fk,Ia-norm,0.9395,5.3,0.0475,0.0116,33.2,0,good
94,sn2000cn,Ia-91bg,0.6972,5.29,0.0451,0.0111,25.7,0,good
95,sn2004eo,Ia-norm,0.8475,5.29,0.0445,0.011,30.4,0,good
96,sn2005bl,Ia-91bg,0.9355,5.29,0.0497,0.0108,19.3,0,good
97,sn2007if,Ia-pec,0.6336,5.28,0.0414,0.01,32.5,0,good
98,sn2004bd,Ia-norm,0.6972,5.2,0.0467,0.0119,20.1,0,good
99,sn2004bd,Ia-norm,0.6972,5.19,0.0448,0.0117,23.1,0,good
100,sn2000cf,Ia-norm,0.6241,5.16,0.0444,0.0111,24.1,0,good
101,sn2005mz,Ia-91bg,0.6891,5.15,0.0463,0.0124,12.1,0,good
102,sn2002cx,Ia-pec,0.9274,5.15,0.0338,0.01,24.0,0,good
103,sn1995E,Ia-norm,0.8502,5.14,0.0458,0.0113,31.6,0,good
104,sn2006H,Ia-91bg,0.6498,5.12,0.0446,0.0083,19.4,0,good
105,sn1999aa,Ia-91T,0.9382,5.12,0.0438,0.0109,33.1,0,good
106,sn2005cf,Ia-norm,0.9395,5.12,0.0469,0.0109,27.3,0,good
107,sn2001ay,Ia-norm,0.9395,5.12,0.0465,0.0128,31.4,0,good
108,sn2004eo,Ia-norm,0.9098,5.12,0.0461,0.0114,21.6,0,good
109,sn2007if,Ia-pec,0.6417,5.11,0.0441,0.0113,33.4,0,good
110,sn2005kc,Ia-norm,0.7392,5.11,0.0448,0.0098,33.3,0,good
111,sn1991M,Ia-norm,0.7581,5.09,0.05,0.011,25.8,0,good
112,sn2007bc,Ia-norm,0.7473,5.08,0.0453,0.0103,30.7,0,good
113,sn1998bp,Ia-norm,0.6999,5.07,0.0437,0.0108,29.6,0,good
114,sn2007bj,Ia-norm,0.7487,5.07,0.0477,0.0109,33.5,0,good
115,sn1999cc,Ia-norm,0.5524,5.04,0.0486,0.0105,18.2,0,good
116,sn2004gs,Ia-norm,0.6525,5.03,0.0437,0.012,23.0,0,good
117,sn1999ee,Ia-norm,0.9057,5.03,0.0507,0.0142,26.6,0,good
118,sn1989B,Ia-norm,0.6796,5.02,0.0442,0.0099,36.4,0,good
119,sn1991M,Ia-norm,0.7581,5.01,0.0508,0.0109,24.8,0,good
120,sn1989B,Ia-norm,0.6755,5.01,0.0439,0.0101,30.5,0,good
121,sn2005ke,Ia-91bg,0.7446,5.0,0.0493,0.0127,8.4,0,good
122,sn1992A,Ia-norm,0.6187,5.0,0.0532,0.0094,27.8,0,good
