no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
55,sn2007af,Ia-norm,0.7378,11.44,0.0433,0.0049,0.3,0,good
56,sn2000cp,Ia-norm,0.6986,11.43,0.0493,0.0046,-2.5,0,good
57,sn2002jy,Ia-norm,0.6999,11.41,0.0457,0.0046,6.0,0,good
58,sn2002er,Ia-norm,0.9301,11.37,0.0488,0.0051,-4.0,0,good
59,sn2002er,Ia-norm,0.9409,11.37,0.0436,0.0047,4.9,0,good
60,sn2007af,Ia-norm,0.7446,11.35,0.0411,0.0047,4.3,0,good
61,sn2000cf,Ia-norm,0.6999,11.27,0.0401,0.0048,3.9,0,good
62,sn1992A,Ia-norm,0.8678,11.27,0.0506,0.0047,5.5,0,good
63,sn2006sr,Ia-norm,0.7432,11.26,0.05,0.005,-0.9,0,good
64,sn2001br,Ia-norm,0.9409,11.25,0.0504,0.0051,2.5,0,good
65,sn2002ck,Ia-norm,0.6877,11.23,0.0443,0.0048,2.3,0,good
66,sn1996ai,Ia-norm,0.8962,11.19,0.046,0.0053,-0.9,0,good
67,sn2007co,Ia-norm,0.7473,11.13,0.0448,0.0049,5.7,0,good
68,sn2004gs,Ia-norm,0.7459,11.08,0.0471,0.0051,-3.2,0,good
69,sn2006lf,Ia-norm,0.7135,11.05,0.0475,0.005,-4.5,0,good
70,sn1992A,Ia-norm,0.857,11.03,0.0507,0.0049,5.9,0,good
71,sn1999cl,Ia-norm,0.7094,11.02,0.0521,0.0057,-3.3,0,good
72,sn2006bq,Ia-norm,0.7419,10.98,0.0498,0.0053,5.3,0,good
73,sn1997bp,Ia-norm,0.7013,10.96,0.0597,0.0057,-1.2,0,good
74,sn1997do,Ia-norm,0.6972,10.95,0.0683,0.0065,-11.6,0,bad
75,sn2007fb,Ia-norm,0.7432,10.93,0.0444,0.0048,5.6,0,good
76,sn2003du,Ia-norm,0.9003,10.9,0.042,0.0053,2.9,0,good
77,sn2007bm,Ia-norm,0.7473,10.89,0.0502,0.0056,-11.2,0,good
78,sn2005cf,Ia-norm,0.9409,10.85,0.0418,0.0051,7.2,0,good
79,sn2007co,Ia-norm,0.7405,10.81,0.0476,0.0053,1.7,0,good
80,sn1997bq,Ia-norm,0.9409,10.8,0.0725,0.0059,-11.6,0,bad
81,sn1994D,Ia-norm,0.9179,10.79,0.0462,0.0052,-2.3,0,good
82,sn2003W,Ia-norm,0.6986,10.78,0.0694,0.0067,-8.2,0,bad
83,sn2005cf,Ia-norm,0.7378,10.77,0.0427,0.0054,4.5,0,good
84,sn2004bg,Ia-norm,0.6931,10.74,0.0429,0.0049,5.7,0,good
85,sn2006le,Ia-norm,0.7392,10.7,0.0463,0.0052,5.9,0,good
86,sn2004fu,Ia-norm,0.7446,10.68,0.0533,0.0057,-3.5,0,good
87,sn2003iv,Ia-norm,0.6999,10.66,0.0458,0.0049,0.5,0,good
88,sn2003it,Ia-norm,0.6986,10.65,0.0468,0.005,2.7,0,good
89,sn2006cp,Ia-norm,0.7405,10.62,0.0464,0.0053,6.3,0,good
90,sn2008ar,Ia-norm,0.7432,10.61,0.0434,0.0054,5.0,0,good
91,sn2008L,Ia-norm,0.7446,10.6,0.0447,0.005,5.6,0,good
92,sn2007co,Ia-norm,0.7459,10.59,0.0482,0.0055,0.8,0,good
93,sn2007af,Ia-norm,0.7459,10.58,0.0438,0.0053,-0.6,0,good
94,sn1981B,Ia-norm,0.9165,10.52,0.0486,0.0055,-1.5,0,good
95,sn1999cp,Ia-norm,0.708,10.5,0.0537,0.006,-13.8,0,good
96,sn2003W,Ia-norm,0.6959,10.47,0.071,0.0068,-9.1,0,bad
97,sn2002aw,Ia-norm,0.6945,10.47,0.0447,0.0051,1.1,0,good
98,sn2007co,Ia-norm,0.75,10.46,0.0444,0.005,6.6,0,good
99,sn2004ef,Ia-norm,0.7473,10.45,0.0511,0.0058,-0.4,0,good
100,sn2000cp,Ia-norm,0.6986,10.42,0.0468,0.0053,-0.5,0,good
101,sn2006sr,Ia-norm,0.7459,10.39,0.0471,0.005,3.9,0,good
102,sn1997bp,Ia-norm,0.7053,10.38,0.0587,0.0059,-0.2,0,good
103,sn2007bd,Ia-norm,0.7459,10.33,0.0581,0.0062,-9.0,0,good
104,sn2007bm,Ia-norm,0.7432,10.32,0.0468,0.0058,-9.3,0,good
105,sn2003iv,Ia-norm,0.6945,10.31,0.0435,0.005,3.4,0,good
106,sn1990N,Ia-norm,0.8637,10.3,0.0422,0.0056,3.9,0,good
107,sn2002cd,Ia-norm,0.6972,10.27,0.0654,0.0069,-8.6,0,good
108,sn2003U,Ia-norm,0.6986,10.22,0.0473,0.0051,-0.7,0,good
109,sn2000dg,Ia-norm,0.6986,10.21,0.0444,0.0058,-0.8,0,good
110,sn2006N,Ia-norm,0.7405,10.21,0.0433,0.0052,4.6,0,good
111,sn2005bc,Ia-norm,0.6918,10.19,0.0481,0.0053,-5.0,0,good
112,sn2008ar,Ia-norm,0.7473,10.18,0.0586,0.0072,-8.5,0,good
113,sn2004fu,Ia-norm,0.7446,10.17,0.0557,0.0061,-5.4,0,good
114,sn2003W,Ia-norm,0.6945,10.16,0.0675,0.007,-7.3,0,bad
115,sn2003it,Ia-norm,0.6999,10.15,0.0463,0.0052,3.7,0,good
116,sn1994D,Ia-norm,0.9409,10.13,0.0475,0.0058,-4.3,0,good
117,sn2003it,Ia-norm,0.6972,10.12,0.0455,0.0052,5.7,0,good
118,sn2001ck,Ia-norm,0.9409,10.1,0.0434,0.0055,5.8,0,good
119,sn2003fa,Ia-91T,0.6999,10.08,0.0438,0.0054,6.9,0,good
120,sn2003iv,Ia-norm,0.6972,10.08,0.045,0.0052,1.4,0,good
121,sn2003ch,Ia-norm,0.6959,10.06,0.0435,0.0053,1.8,0,good
122,sn2006lf,Ia-norm,0.7135,10.06,0.0474,0.0054,-6.5,0,good
123,sn2003ic,Ia-norm,0.6972,10.06,0.0499,0.0059,-2.3,0,good
124,sn2006ot,Ia-norm,0.7392,10.05,0.0532,0.0061,-0.4,0,good
125,sn2005am,Ia-norm,0.7392,10.02,0.0461,0.0053,4.9,0,good
126,sn2001eh,Ia-91T,0.6945,9.99,0.0488,0.0054,3.7,0,good
127,sn2002jy,Ia-norm,0.6999,9.98,0.0468,0.0053,3.0,0,good
128,sn1999cl,Ia-norm,0.7013,9.98,0.0546,0.0063,-5.2,0,good
129,sn2003U,Ia-norm,0.9368,9.98,0.0539,0.006,-8.5,0,good
130,sn2002jy,Ia-norm,0.6999,9.97,0.0447,0.0052,7.0,0,good
131,sn2003cg,Ia-norm,0.857,9.97,0.0449,0.0054,1.0,0,good
132,sn2006ak,Ia-norm,0.7473,9.96,0.0468,0.0055,7.3,0,good
133,sn2004eo,Ia-norm,0.9043,9.96,0.0416,0.0056,2.9,0,good
134,sn2003du,Ia-norm,0.792,9.96,0.0444,0.006,-0.3,0,good
135,sn1999cl,Ia-norm,0.6999,9.94,0.0534,0.0062,-4.2,0,good
136,sn2005el,Ia-norm,0.7419,9.94,0.043,0.0055,4.0,0,good
137,sn2004fu,Ia-norm,0.7459,9.94,0.0571,0.0062,-6.4,0,good
138,sn2003it,Ia-norm,0.6986,9.94,0.0475,0.0053,1.7,0,good
139,sn2005cf,Ia-norm,0.9409,9.92,0.0425,0.0056,6.2,0,good
140,sn2008ar,Ia-norm,0.7432,9.91,0.0452,0.0058,3.1,0,good
141,sn2002dj,Ia-norm,0.6999,9.89,0.0597,0.0063,-7.4,0,good
142,sn2006cp,Ia-norm,0.7419,9.88,0.0645,0.0068,-9.3,0,good
143,sn2004dt,Ia-norm,0.9409,9.88,0.0478,0.0059,3.8,0,good
144,sn1994ae,Ia-norm,0.9409,9.87,0.0418,0.0054,8.0,0,good
145,sn2006sr,Ia-norm,0.7446,9.84,0.0474,0.0054,3.0,0,good
146,sn2003hv,Ia-norm,0.7839,9.8,0.0435,0.0058,3.2,0,good
147,sn2005cf,Ia-norm,0.7405,9.8,0.0438,0.0059,3.5,0,good
148,sn2000fa,Ia-norm,0.7121,9.79,0.0663,0.0073,-10.4,0,good
149,sn2003du,Ia-norm,0.7229,9.79,0.0413,0.0055,6.9,0,good
150,sn2006le,Ia-norm,0.7405,9.79,0.0641,0.0079,-8.8,0,good
151,sn2007af,Ia-norm,0.7459,9.78,0.0442,0.0058,-1.6,0,good
152,sn2006N,Ia-norm,0.7311,9.76,0.0453,0.0056,0.7,0,good
153,sn1997bq,Ia-norm,0.7067,9.75,0.064,0.0066,-9.6,0,good
154,sn1989B,Ia-norm,0.8529,9.73,0.0472,0.0062,-7.2,0,good
155,sn2006sr,Ia-norm,0.7419,9.73,0.0483,0.0056,1.0,0,good
156,sn2002dj,Ia-norm,0.704,9.73,0.0606,0.0064,-8.4,0,good
157,sn2008bf,Ia-norm,0.7446,9.73,0.0449,0.0056,7.5,0,good
158,sn1998V,Ia-norm,0.6945,9.72,0.0458,0.0055,2.3,0,good
159,sn1996ai,Ia-norm,0.7053,9.72,0.0463,0.0055,0.1,0,good
160,sn2005mc,Ia-norm,0.7378,9.71,0.0473,0.0057,-2.2,0,good
161,sn2008af,Ia-norm,0.7514,9.7,0.0464,0.0055,5.9,0,good
162,sn2003cq,Ia-norm,0.6999,9.69,0.0497,0.0055,-0.9,0,good
163,sn2007co,Ia-norm,0.7487,9.68,0.0497,0.0061,-1.2,0,good
164,sn2003du,Ia-norm,0.8989,9.68,0.0436,0.0059,0.9,0,good
165,sn2007co,Ia-norm,0.7487,9.66,0.0489,0.006,-0.2,0,good
166,sn2003ch,Ia-norm,0.6959,9.65,0.0413,0.0054,4.8,0,good
167,sn2008ar,Ia-norm,0.7473,9.63,0.0444,0.0059,4.1,0,good
168,sn2003it,Ia-norm,0.6972,9.61,0.0481,0.0055,0.8,0,good
169,sn2008C,Ia-norm,0.7459,9.6,0.0435,0.0056,4.4,0,good
170,sn1998dx,Ia-norm,0.7026,9.6,0.0439,0.0056,5.9,0,good
171,sn2003iv,Ia-norm,0.6972,9.58,0.0455,0.0054,-0.5,0,good
172,sn2002er,Ia-norm,0.9409,9.56,0.049,0.006,-2.1,0,good
173,sn1998V,Ia-norm,0.6999,9.55,0.046,0.0057,1.3,0,good
174,sn2003iv,Ia-norm,0.6972,9.52,0.0465,0.0054,-2.4,0,good
175,sn2006sr,Ia-norm,0.7459,9.52,0.0479,0.0057,2.0,0,good
176,sn2003iv,Ia-norm,0.6986,9.52,0.0462,0.0054,-1.4,0,good
177,sn2006N,Ia-norm,0.7392,9.51,0.0476,0.0059,-3.3,0,good
178,sn1997bp,Ia-norm,0.7013,9.5,0.0579,0.0063,0.8,0,good
179,sn1997Y,Ia-norm,0.6579,9.5,0.0431,0.006,2.9,0,good
180,sn2003du,Ia-norm,0.7906,9.49,0.0443,0.0064,-1.3,0,good
181,sn2003fa,Ia-91T,0.6972,9.46,0.0431,0.0057,7.8,0,good
182,sn1998eg,Ia-norm,0.681,9.46,0.0442,0.0054,4.1,0,good
183,sn1999ac,Ia-91T,0.88,9.44,0.0459,0.0061,-2.1,0,good
184,sn2007bc,Ia-norm,0.7459,9.43,0.0401,0.0056,4.3,0,good
185,sn1997bq,Ia-norm,0.7067,9.43,0.0629,0.0068,-8.7,0,good
186,sn2000dg,Ia-norm,0.6945,9.43,0.0444,0.0058,0.2,0,good
187,sn2008ar,Ia-norm,0.7473,9.41,0.0423,0.0059,7.2,0,good
188,sn2005cf,Ia-norm,0.9409,9.41,0.0425,0.0058,5.2,0,good
189,sn1999ek,Ia-norm,0.6986,9.39,0.0442,0.0056,-0.6,0,good
190,sn2002aw,Ia-norm,0.6972,9.38,0.0453,0.0057,-0.9,0,good
191,sn2002er,Ia-norm,0.9409,9.38,0.0498,0.0061,-3.1,0,good
192,sn2007af,Ia-norm,0.7473,9.37,0.0449,0.006,-2.6,0,good
193,sn2003cg,Ia-norm,0.7473,9.37,0.0465,0.0062,-2.3,0,good
194,sn2006N,Ia-norm,0.7378,9.33,0.0443,0.0057,2.6,0,good
195,sn1997bq,Ia-norm,0.7053,9.32,0.0601,0.0068,-6.6,0,good
196,sn2007au,Ia-norm,0.7419,9.32,0.0497,0.006,-5.6,0,good
197,sn2007au,Ia-norm,0.7405,9.3,0.0483,0.006,-4.7,0,good
198,sn2001br,Ia-norm,0.6999,9.29,0.0538,0.0059,-0.4,0,good
199,sn2003kc,Ia-norm,0.6959,9.29,0.051,0.0058,-0.9,0,good
200,sn2007bc,Ia-norm,0.7405,9.28,0.0434,0.006,-2.6,0,good
201,sn2007le,Ia-norm,0.7446,9.27,0.0475,0.006,5.4,0,good
202,sn2002cd,Ia-norm,0.6959,9.26,0.0603,0.0069,-3.7,0,good
203,sn1991M,Ia-norm,0.7216,9.25,0.0488,0.0061,2.7,0,good
204,sn2007hj,Ia-norm,0.7459,9.25,0.0504,0.0058,-2.6,0,good
205,sn2005bo,Ia-norm,0.7446,9.24,0.0427,0.006,-0.1,0,good
206,sn2006N,Ia-norm,0.7419,9.22,0.0447,0.0058,1.6,0,good
207,sn2006N,Ia-norm,0.7432,9.21,0.0427,0.0056,5.6,0,good
208,sn2003du,Ia-norm,0.6986,9.21,0.0548,0.007,-12.7,0,good
209,sn2002er,Ia-norm,0.792,9.21,0.0526,0.0064,-7.0,0,good
210,sn2006N,Ia-norm,0.7419,9.21,0.0465,0.0059,-1.3,0,good
211,sn2001ay,Ia-norm,0.9409,9.2,0.0499,0.0064,3.3,0,good
212,sn2006S,Ia-norm,0.8326,9.19,0.0474,0.006,4.1,0,good
213,sn2007au,Ia-norm,0.7446,9.18,0.0473,0.0059,-3.8,0,good
214,sn2004ef,Ia-norm,0.7473,9.16,0.0523,0.0067,-1.5,0,good
215,sn1994T,Ia-norm,0.6471,9.16,0.048,0.0065,-0.2,0,good
216,sn1984A,Ia-norm,0.5496,9.14,0.0629,0.007,-4.9,0,good
217,sn2006gj,Ia-norm,0.7446,9.13,0.0439,0.0058,-0.7,0,good
218,sn2003ch,Ia-norm,0.6959,9.12,0.0419,0.0056,3.8,0,good
219,sn2004fz,Ia-norm,0.7459,9.11,0.0443,0.006,-6.8,0,good
220,sn2002er,Ia-norm,0.9409,9.11,0.0451,0.006,2.9,0,good
221,sn2002dj,Ia-norm,0.6959,9.1,0.0583,0.0067,-6.4,0,good
222,sn1998V,Ia-norm,0.6999,9.1,0.0462,0.006,0.3,0,good
223,sn2007co,Ia-norm,0.7459,9.09,0.0515,0.0067,-3.1,0,good
224,sn2007af,Ia-norm,0.7446,9.08,0.0404,0.0057,5.4,0,good
225,sn1999cc,Ia-norm,0.6986,9.06,0.047,0.0057,1.7,0,good
226,sn2003W,Ia-norm,0.6918,9.06,0.0648,0.0076,-5.3,0,good
227,sn2007ca,Ia-norm,0.7459,9.06,0.0428,0.006,6.4,0,good
228,sn2005hc,Ia-norm,0.7392,9.06,0.0442,0.006,5.4,0,good
229,sn2007fs,Ia-norm,0.7473,9.05,0.0428,0.006,5.1,0,good
230,sn1997dt,Ia-norm,0.6959,9.05,0.055,0.0067,-10.6,0,good
231,sn1997bq,Ia-norm,0.7067,9.05,0.0615,0.0071,-7.7,0,good
232,sn2002cd,Ia-norm,0.6959,9.03,0.0627,0.0075,-6.7,0,good
233,sn1997bp,Ia-norm,0.7053,9.03,0.0569,0.0066,1.8,0,good
234,sn2004bg,Ia-norm,0.6986,9.02,0.044,0.0058,2.6,0,good
235,sn2006kf,Ia-norm,0.7446,9.02,0.0492,0.0063,-5.2,0,good
236,sn1997bq,Ia-norm,0.6999,9.01,0.0656,0.0072,-10.6,0,good
237,sn2006al,Ia-norm,0.7243,8.98,0.0433,0.0056,5.4,0,good
238,sn2007fb,Ia-norm,0.7459,8.98,0.0461,0.006,1.7,0,good
239,sn2002de,Ia-norm,0.6972,8.96,0.0479,0.0058,3.7,0,good
240,sn2003W,Ia-norm,0.6999,8.94,0.0739,0.008,-10.2,0,bad
241,sn2005cf,Ia-norm,0.7446,8.94,0.0601,0.0077,-11.4,0,good
242,sn2008Q,Ia-norm,0.7432,8.93,0.0459,0.0062,-0.3,0,good
243,sn2007co,Ia-norm,0.7459,8.91,0.0531,0.0069,-4.1,0,good
244,sn2003it,Ia-norm,0.6972,8.9,0.0485,0.006,-0.2,0,good
245,sn2004ef,Ia-norm,0.7324,8.9,0.0587,0.0074,-6.2,0,good
246,sn2001bf,Ia-norm,0.6972,8.89,0.046,0.0058,0.8,0,good
247,sn2008Q,Ia-norm,0.7473,8.89,0.0463,0.0063,-1.2,0,good
248,sn1998co,Ia-norm,0.6986,8.87,0.0459,0.0058,0.0,0,good
249,sn2001eh,Ia-91T,0.6972,8.87,0.0497,0.0064,-0.1,0,good
250,sn1995E,Ia-norm,0.7229,8.86,0.0423,0.0055,5.9,0,good
251,sn2002er,Ia-norm,0.9206,8.84,0.0519,0.0066,-5.0,0,good
252,sn1994M,Ia-norm,0.6918,8.84,0.0515,0.0062,1.6,0,good
253,sn2007fs,Ia-norm,0.7487,8.83,0.0439,0.0062,3.1,0,good
254,sn2002de,Ia-norm,0.6891,8.83,0.0494,0.0059,1.8,0,good
255,sn1999cl,Ia-norm,0.7189,8.82,0.0483,0.0066,0.7,0,good
256,sn2006cp,Ia-norm,0.7392,8.81,0.066,0.0076,-10.3,0,good
257,sn2003ch,Ia-norm,0.6986,8.8,0.0392,0.006,6.7,0,good
258,sn1997bq,Ia-norm,0.7053,8.8,0.0588,0.0071,-5.6,0,good
259,sn2007co,Ia-norm,0.7487,8.8,0.0541,0.007,-5.1,0,good
260,sn2004eo,Ia-norm,0.7053,8.79,0.0444,0.0061,-2.0,0,good
261,sn2005ki,Ia-norm,0.7392,8.78,0.0449,0.0062,1.0,0,good
262,sn1995E,Ia-norm,0.6945,8.77,0.0448,0.0063,1.0,0,good
263,sn2002bo,Ia-norm,0.6959,8.77,0.0579,0.007,-7.3,0,good
264,sn2003ch,Ia-norm,0.8718,8.75,0.0427,0.0062,1.8,0,good
265,sn2007af,Ia-norm,0.7446,8.75,0.0453,0.0065,-3.6,0,good
266,sn1999ek,Ia-norm,0.6999,8.74,0.0429,0.0059,3.3,0,good
267,sn2007hj,Ia-norm,0.7419,8.74,0.0492,0.006,-1.5,0,good
268,sn2003cq,Ia-norm,0.6986,8.74,0.0489,0.0061,0.0,0,good
269,sn2002bo,Ia-norm,0.6959,8.72,0.0589,0.0071,-8.4,0,good
270,sn2002cd,Ia-norm,0.6945,8.72,0.0574,0.0068,0.3,0,good
271,sn2002hd,Ia-norm,0.6986,8.71,0.0453,0.0058,1.4,0,good
272,sn2007af,Ia-norm,0.7473,8.71,0.0465,0.0066,-5.6,0,good
273,sn1996X,Ia-norm,0.8326,8.69,0.0455,0.0066,-1.8,0,good
274,sn2002cd,Ia-norm,0.6945,8.67,0.0638,0.0078,-7.7,0,good
275,sn2005A,Ia-norm,0.7392,8.66,0.0587,0.0075,-1.3,0,good
276,sn2000fa,Ia-norm,0.7135,8.66,0.0502,0.0061,1.3,0,good
277,sn2008Q,Ia-norm,0.7419,8.66,0.0466,0.0064,-2.2,0,good
278,sn2002he,Ia-norm,0.6986,8.65,0.0482,0.006,3.7,0,good
279,sn2003it,Ia-norm,0.6986,8.65,0.0492,0.0062,-2.2,0,good
280,sn2007af,Ia-norm,0.7473,8.63,0.0459,0.0066,-4.6,0,good
281,sn2002bo,Ia-norm,0.9409,8.63,0.0469,0.0065,5.2,0,good
282,sn1998dx,Ia-norm,0.6999,8.62,0.0471,0.0062,1.1,0,good
283,sn2000dn,Ia-norm,0.6986,8.61,0.0437,0.0062,-0.9,0,good
284,sn2003it,Ia-norm,0.6945,8.61,0.0486,0.0062,-1.1,0,good
285,sn2004gs,Ia-norm,0.7459,8.6,0.0452,0.0062,-1.2,0,good
286,sn2007fs,Ia-norm,0.7459,8.57,0.0437,0.0063,4.1,0,good
287,sn2002he,Ia-norm,0.9409,8.54,0.0509,0.0067,-3.2,0,good
288,sn2008Q,Ia-norm,0.7446,8.54,0.047,0.0065,-3.2,0,good
289,sn2006le,Ia-norm,0.7446,8.53,0.0727,0.0086,-11.7,0,bad
290,sn1998aq,Ia-norm,0.6972,8.51,0.0452,0.0065,4.0,0,good
291,sn2002dj,Ia-norm,0.7026,8.49,0.0635,0.0072,-10.4,0,good
292,sn2001fe,Ia-norm,0.7013,8.49,0.0482,0.0063,3.2,0,good
293,sn2007bd,Ia-norm,0.7446,8.48,0.0518,0.0069,-4.2,0,good
294,sn2006cp,Ia-norm,0.7419,8.47,0.0452,0.0066,7.3,0,good
295,sn2007bd,Ia-norm,0.7473,8.45,0.0564,0.0074,-8.1,0,good
296,sn2006X,Ia-norm,0.7405,8.45,0.0562,0.0072,1.3,0,good
297,sn1998co,Ia-norm,0.6986,8.43,0.0453,0.0061,1.0,0,good
298,sn1994D,Ia-norm,0.7514,8.42,0.0629,0.0081,-11.2,0,good
299,sn2004ef,Ia-norm,0.7378,8.42,0.0572,0.0077,-5.2,0,good
300,sn2006le,Ia-norm,0.7419,8.42,0.0612,0.0093,-7.8,0,good
301,sn1998aq,Ia-norm,0.6972,8.41,0.0448,0.0065,5.0,0,good
302,sn2006al,Ia-norm,0.7053,8.39,0.0443,0.0061,2.5,0,good
303,sn2003ch,Ia-norm,0.6986,8.35,0.0437,0.0063,0.8,0,good
304,sn1998aq,Ia-norm,0.6959,8.34,0.0454,0.0066,3.0,0,good
305,sn2004gs,Ia-norm,0.7419,8.34,0.044,0.0063,-0.3,0,good
306,sn2003cq,Ia-norm,0.7013,8.33,0.0478,0.0062,1.0,0,good
307,sn1994T,Ia-norm,0.6471,8.33,0.0467,0.0072,0.8,0,good
308,sn2002cd,Ia-norm,0.6931,8.33,0.0614,0.0079,-5.7,0,good
309,sn2003du,Ia-norm,0.9152,8.31,0.057,0.0073,-11.1,0,good
310,sn2005cf,Ia-norm,0.7459,8.3,0.044,0.0069,2.5,0,good
311,sn2002ck,Ia-norm,0.6959,8.29,0.0444,0.0064,4.2,0,good
312,sn2003du,Ia-norm,0.8069,8.28,0.044,0.0073,-2.2,0,good
313,sn2007co,Ia-norm,0.7473,8.28,0.0438,0.0064,7.5,0,good
314,sn2008ar,Ia-norm,0.7446,8.27,0.0563,0.0086,-7.5,0,good
315,sn2003du,Ia-norm,0.7283,8.27,0.0406,0.0065,7.9,0,good
316,sn2003cg,Ia-norm,0.8285,8.25,0.0456,0.0068,-1.0,0,good
317,sn2002bo,Ia-norm,0.8069,8.24,0.055,0.0075,-4.8,0,good
318,sn2003ch,Ia-norm,0.8637,8.24,0.0419,0.0064,5.6,0,good
319,sn2006le,Ia-norm,0.7419,8.23,0.0457,0.0066,6.9,0,good
320,sn2001eh,Ia-91T,0.6945,8.22,0.0482,0.0065,4.7,0,good
321,sn1992A,Ia-norm,0.7351,8.21,0.0586,0.0066,-5.4,0,good
322,sn2003it,Ia-norm,0.6891,8.21,0.0451,0.0063,6.6,0,good
323,sn2007hj,Ia-norm,0.7473,8.21,0.0462,0.0064,1.4,0,good
324,sn2008bf,Ia-norm,0.7446,8.18,0.0463,0.0067,4.5,0,good
