no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
1,sn2001en,Ia-norm,0.6999,14.07,0.0004,0.0042,5.3,0,good
2,sn2001en,Ia-norm,0.7013,13.07,0.0,0.0,6.3,0,good
3,sn2001en,Ia-norm,0.6999,12.88,0.0007,0.0045,4.4,0,good
4,sn1994M,Ia-norm,0.6891,11.79,0.0032,0.0049,2.6,0,good
5,sn1994M,Ia-norm,0.6769,11.76,0.0,0.005,5.6,0,good
6,sn1994M,Ia-norm,0.7162,11.76,-0.0003,0.0049,6.6,0,good
7,sn2004as,Ia-norm,0.6986,11.61,0.0002,0.005,2.9,0,good
8,sn2004as,Ia-norm,0.6986,11.19,0.0002,0.0052,1.8,0,good
9,sn2002he,Ia-norm,0.6999,11.07,0.0,0.0,5.6,0,good
10,sn2001bg,Ia-norm,0.6999,10.83,0.0,0.0,5.1,0,good
11,sn1994M,Ia-norm,0.6918,10.6,0.0039,0.0054,1.6,0,good
12,sn2002he,Ia-norm,0.6986,10.55,0.0002,0.0053,3.7,0,good
13,sn1994M,Ia-norm,0.6783,10.53,0.0011,0.0055,4.7,0,good
14,sn2002bo,Ia-norm,0.7229,9.92,0.0076,0.0059,-4.7,0,good
15,sn1994T,Ia-norm,0.6498,9.63,0.0002,0.006,1.7,0,good
16,sn2001bg,Ia-norm,0.6999,9.56,0.0,0.0,4.2,0,good
17,sn1999cl,Ia-norm,0.681,9.2,0.0026,0.0064,-1.3,0,good
18,sn1999cc,Ia-norm,0.6986,9.14,0.0,0.0,1.7,0,good
19,sn2003kc,Ia-norm,0.7013,9.09,0.0064,0.0063,-5.7,0,good
20,sn1984A,Ia-norm,0.5334,9.09,0.0129,0.0065,-2.8,0,good
21,sn2004as,Ia-norm,0.6972,9.09,0.0014,0.0063,-0.1,0,good
22,sn1999cl,Ia-norm,0.6783,9.07,0.0034,0.0065,-2.3,0,good
23,sn1996Z,Ia-norm,0.708,8.76,0.0001,0.0067,4.1,0,good
24,sn2002eu,Ia-norm,0.6986,8.71,-0.0004,0.0061,1.1,0,good
25,sn1994T,Ia-norm,0.6471,8.68,0.0018,0.0067,-0.2,0,good
26,sn2002bo,Ia-norm,0.6972,8.63,0.0043,0.0068,-1.5,0,good
27,sn2002bo,Ia-norm,0.6986,8.61,0.005,0.0068,-2.4,0,good
28,sn1994T,Ia-norm,0.6471,8.59,0.001,0.0068,0.8,0,good
29,sn1999ej,Ia-norm,0.6945,8.56,0.0,0.0,-1.8,0,good
30,sn2002bo,Ia-norm,0.7392,8.55,0.0136,0.0067,-9.7,0,good
31,sn1994D,Ia-norm,0.7121,8.49,0.0081,0.0069,-10.0,0,good
32,sn2001en,Ia-norm,0.6999,8.38,0.0021,0.0067,1.5,0,good
33,sn2003cq,Ia-norm,0.7013,8.35,0.0,0.0,1.0,0,good
34,sn2002cu,Ia-norm,0.6959,8.32,0.0159,0.0067,-8.2,0,good
35,sn1999cc,Ia-norm,0.6999,8.32,0.0013,0.0066,-1.2,0,good
36,sn2005cf,Ia-norm,0.9368,8.26,0.0049,0.0097,-11.7,0,good
37,sn1997bp,Ia-norm,0.7013,8.23,0.0085,0.0072,2.8,0,good
38,sn1999cc,Ia-norm,0.6972,8.22,0.001,0.0067,-0.2,0,good
39,sn2001N,Ia-norm,0.6661,8.2,0.003,0.007,4.4,0,good
40,sn2005cf,Ia-norm,0.9368,8.2,0.0009,0.0091,-9.7,0,good
41,sn2004as,Ia-norm,0.6986,8.19,0.002,0.0069,-1.0,0,good
42,sn2003kc,Ia-norm,0.6959,8.17,0.0027,0.0069,-0.9,0,good
43,sn2001gc,Ia-norm,0.6959,8.16,0.006,0.0073,3.4,0,good
44,sn1997bp,Ia-norm,0.7026,8.16,0.0079,0.0072,3.8,0,good
45,sn1997E,Ia-norm,0.7067,8.14,0.0016,0.0066,-3.7,0,good
46,sn1996bo,Ia-norm,0.7094,8.13,0.0009,0.0071,3.3,0,good
