no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
1,sn1994T,Ia-norm,0.6458,8.25,0.0724,0.0071,4.7,0,good
2,sn1984A,Ia-norm,0.5361,7.85,0.0754,0.0078,8.1,0,good
3,sn1984A,Ia-norm,0.4955,7.8,0.0938,0.0083,-7.0,0,bad
4,sn2005cf,Ia-norm,0.7378,7.65,0.0694,0.008,4.5,0,good
5,sn1994T,Ia-norm,0.6471,7.47,0.077,0.0079,-0.2,0,good
6,sn2003cg,Ia-norm,0.8163,7.32,0.0703,0.0069,4.0,0,good
7,sn2005cf,Ia-norm,0.7405,7.25,0.0704,0.0089,3.5,0,good
8,sn1994T,Ia-norm,0.6471,7.25,0.0752,0.0085,0.8,0,good
9,sn2006S,Ia-norm,0.8326,7.09,0.0734,0.0087,4.1,0,good
10,sn2003du,Ia-norm,0.8759,7.06,0.0709,0.0089,0.9,0,good
11,sn2003du,Ia-norm,0.8773,7.03,0.0692,0.0083,2.9,0,good
12,sn2007af,Ia-norm,0.7378,6.98,0.0701,0.0077,0.3,0,good
13,sn1984A,Ia-norm,0.5496,6.84,0.0907,0.0094,-4.9,0,good
14,sn1984A,Ia-norm,0.5334,6.74,0.0875,0.009,-2.8,0,good
15,sn1984A,Ia-norm,0.5212,6.67,0.0919,0.0093,-5.9,0,bad
16,sn2007af,Ia-norm,0.7459,6.59,0.0706,0.0082,-0.6,0,good
17,sn2002bo,Ia-norm,0.75,6.57,0.0828,0.01,-3.7,0,good
18,sn2003ic,Ia-norm,0.6999,6.53,0.0778,0.0086,-4.1,0,good
19,sn2005cf,Ia-norm,0.7459,6.51,0.0706,0.0101,2.5,0,good
20,sn2005cf,Ia-norm,0.7446,6.51,0.0712,0.0104,1.6,0,good
21,sn2002bo,Ia-norm,0.7541,6.41,0.0803,0.0102,-1.8,0,good
22,sn2003du,Ia-norm,0.792,6.29,0.0719,0.0099,-0.3,0,good
23,sn2007af,Ia-norm,0.7459,6.26,0.071,0.009,-1.6,0,good
24,sn2007af,Ia-norm,0.7432,6.2,0.0688,0.0079,2.3,0,good
25,sn2005cf,Ia-norm,0.7459,6.17,0.0792,0.013,-5.4,0,good
26,sn1995E,Ia-norm,0.6864,6.13,0.0722,0.0096,-0.9,0,good
27,sn2003du,Ia-norm,0.7514,6.12,0.0772,0.0124,-8.1,0,good
28,sn2006aj,Ic-broad,0.5551,6.07,0.1022,0.0122,1.5,0,bad
29,sn1999ac,Ia-91T,0.7744,6.04,0.0804,0.0101,-9.9,0,good
30,sn1996bl,Ia-norm,0.7026,6.04,0.077,0.0095,-2.2,0,good
31,sn2002bo,Ia-norm,0.8759,6.03,0.0823,0.0107,-2.8,0,good
32,sn1994T,Ia-norm,0.6498,5.93,0.077,0.0092,1.7,0,good
33,sn2007af,Ia-norm,0.7473,5.89,0.0735,0.0104,-5.6,0,good
34,sn2007af,Ia-norm,0.7446,5.88,0.068,0.0077,4.3,0,good
35,sn1999cl,Ia-norm,0.7094,5.87,0.082,0.0113,-3.3,0,good
36,sn2007af,Ia-norm,0.7487,5.87,0.0684,0.0081,3.3,0,good
37,sn2003ic,Ia-norm,0.6986,5.87,0.0746,0.0092,3.4,0,good
38,sn2000dn,Ia-norm,0.7189,5.85,0.0705,0.0095,-3.8,0,good
39,sn2005cf,Ia-norm,0.7473,5.83,0.0721,0.012,0.6,0,good
40,sn2002bo,Ia-norm,0.8746,5.81,0.0809,0.0105,-1.5,0,good
41,sn2007af,Ia-norm,0.7473,5.79,0.0728,0.0101,-4.6,0,good
42,sn2007af,Ia-norm,0.7473,5.77,0.0717,0.0096,-2.6,0,good
43,sn1996C,Ia-norm,0.7053,5.75,0.0704,0.0081,4.8,0,good
44,sn2003du,Ia-norm,0.7906,5.75,0.0718,0.0112,-1.3,0,good
45,sn2005cf,Ia-norm,0.7459,5.73,0.0783,0.014,-4.4,0,good
46,sn2007af,Ia-norm,0.7446,5.72,0.0721,0.0101,-3.6,0,good
47,sn2005cf,Ia-norm,0.7446,5.69,0.0753,0.0138,-2.3,0,good
48,sn2005cf,Ia-norm,0.7473,5.68,0.0767,0.0139,-3.4,0,good
49,sn1999aa,Ia-91T,0.769,5.66,0.071,0.0083,6.7,0,good
50,sn2007af,Ia-norm,0.7446,5.64,0.0674,0.0078,5.4,0,good
51,sn1997ef,Ic-broad,0.5645,5.6,0.0676,0.0139,6.9,0,good
52,sn2007le,Ia-norm,0.7446,5.58,0.076,0.0091,5.4,0,good
53,sn2005cf,Ia-norm,0.7473,5.57,0.0745,0.0137,-1.4,0,good
54,sn2002bo,Ia-norm,0.6959,5.56,0.0965,0.011,-13.4,0,bad
55,sn2005am,Ia-norm,0.7392,5.53,0.0729,0.0086,4.9,0,good
56,sn2000dg,Ia-norm,0.6945,5.52,0.07,0.0078,3.1,0,good
57,sn2007bm,Ia-norm,0.7473,5.5,0.0781,0.0115,-11.2,0,good
58,sn1995E,Ia-norm,0.6688,5.5,0.0711,0.0093,3.9,0,good
59,sn2005am,Ia-norm,0.7473,5.49,0.0831,0.0132,-2.9,0,good
60,sn2006N,Ia-norm,0.7311,5.48,0.0714,0.009,0.7,0,good
61,sn2006al,Ia-norm,0.6688,5.48,0.0699,0.0084,6.3,0,good
62,sn2005cf,Ia-norm,0.7446,5.48,0.0731,0.0136,-0.3,0,good
63,sn2004fu,Ia-norm,0.7459,5.48,0.0859,0.0134,-6.4,0,good
64,sn1999ac,Ia-91T,0.857,5.48,0.0755,0.0111,-2.1,0,good
65,sn1999cl,Ia-norm,0.6999,5.48,0.0831,0.0116,-4.2,0,good
66,sn2007le,Ia-norm,0.7473,5.47,0.0869,0.014,-6.4,0,good
67,sn2004fu,Ia-norm,0.7446,5.44,0.0846,0.0134,-5.4,0,good
68,sn1999cl,Ia-norm,0.7189,5.44,0.0777,0.0116,0.7,0,good
69,sn1991M,Ia-norm,0.7216,5.44,0.0763,0.0105,2.7,0,good
70,sn1997Y,Ia-norm,0.6579,5.38,0.0692,0.0091,2.9,0,good
71,sn1999cl,Ia-norm,0.7013,5.36,0.0846,0.0119,-5.2,0,good
