no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
32,sn1994I,Ic-norm,0.8664,7.57,0.0514,0.0083,0.1,0,good
33,sn2002es,Ia-91bg,0.6945,7.55,0.0337,0.0074,9.0,0,good
34,sn2002dj,Ia-norm,0.6999,7.5,0.057,0.0081,9.5,0,good
35,sn1998eg,Ia-norm,0.5388,7.46,0.048,0.007,18.8,0,good
36,sn2002bo,Ia-norm,0.6972,7.44,0.0538,0.0081,13.5,0,good
37,sn2007kk,Ia-norm,0.6458,7.42,0.0504,0.0076,25.1,0,good
38,sn1997do,Ia-norm,0.6999,7.38,0.0562,0.008,11.1,0,good
39,sn1994D,Ia-norm,0.7933,7.37,0.0524,0.0077,9.6,0,good
40,sn2004S,Ia-norm,0.9016,7.36,0.0506,0.0075,13.3,0,good
41,sn2002bo,Ia-norm,0.6959,7.34,0.0498,0.0081,21.4,0,good
42,sn1995al,Ia-norm,0.708,7.3,0.0518,0.0082,19.4,0,good
43,sn2002bf,Ia-norm,0.6959,7.3,0.0561,0.0083,16.4,0,good
44,sn1998dk,Ia-norm,0.6999,7.29,0.0518,0.0081,21.0,0,good
45,sn1997do,Ia-norm,0.6999,7.27,0.0555,0.008,12.1,0,good
46,sn2007if,Ia-pec,0.7757,7.22,0.0471,0.0078,13.1,0,good
47,sn1997do,Ia-norm,0.6986,7.22,0.0544,0.0081,14.2,0,good
48,sn1997do,Ia-norm,0.7013,7.21,0.054,0.0081,15.3,0,good
49,sn1997do,Ia-norm,0.6999,7.2,0.0568,0.0082,10.2,0,good
50,sn1995bd,Ia-91T,0.7798,7.16,0.0446,0.0087,71.6,0,good
51,sn2000H,IIb,0.8827,7.16,0.039,0.0083,13.4,0,good
52,sn1999ex,Ib-norm,0.9192,7.16,0.0538,0.0071,0.4,0,good
53,sn1999ee,Ia-norm,0.9192,7.16,0.0552,0.007,10.6,0,good
54,sn2002bo,Ia-norm,0.6972,7.12,0.0545,0.0085,12.5,0,good
55,sn2002bf,Ia-norm,0.6972,7.1,0.0567,0.0085,15.5,0,good
56,sn2002bf,Ia-norm,0.6972,7.09,0.0553,0.0083,17.5,0,good
57,sn2001gc,Ia-norm,0.6972,7.06,0.0615,0.009,7.3,0,good
58,sn1999ac,Ia-91T,0.7013,7.04,0.0516,0.0083,10.0,0,good
59,sn2002bo,Ia-norm,0.6972,7.04,0.0488,0.0082,23.5,0,good
60,sn2000fa,Ia-norm,0.6783,6.98,0.0519,0.0082,18.0,0,good
61,sn2000B,Ia-norm,0.6972,6.98,0.0576,0.0084,13.6,0,good
62,sn1991bg,Ia-91bg,0.857,6.96,0.0449,0.0091,0.9,0,good
63,sn2002es,Ia-91bg,0.6972,6.95,0.0353,0.0082,5.1,0,good
64,sn2001ep,Ia-norm,0.505,6.94,0.0448,0.0076,66.9,0,good
65,sn1999by,Ia-91bg,0.8935,6.89,0.0419,0.0085,2.9,0,good
66,sn2000cn,Ia-91bg,0.6959,6.88,0.0484,0.0084,10.2,0,good
67,sn2002bo,Ia-norm,0.6972,6.81,0.0562,0.0089,10.4,0,good
68,sn1997bp,Ia-norm,0.6986,6.81,0.052,0.0088,27.4,0,good
69,sn2002bf,Ia-norm,0.6972,6.81,0.0578,0.0087,13.5,0,good
70,sn1997bp,Ia-norm,0.708,6.79,0.0485,0.0091,49.3,0,good
71,sn2007if,Ia-pec,0.7866,6.79,0.0469,0.0082,10.3,0,good
72,sn1994T,Ia-norm,0.6458,6.78,0.0588,0.0086,4.7,0,good
73,sn1994I,Ic-norm,0.7107,6.77,0.0567,0.0104,-2.5,0,good
74,sn2000cn,Ia-91bg,0.6986,6.77,0.05,0.0087,8.3,0,good
75,sn2006X,Ia-norm,0.6986,6.75,0.0582,0.009,12.3,0,good
76,sn2004aw,Ic-norm,0.8786,6.72,0.0506,0.0076,31.9,0,good
77,sn2002bo,Ia-norm,0.6986,6.71,0.055,0.009,11.6,0,good
78,sn2003W,Ia-norm,0.685,6.7,0.0525,0.0092,21.2,0,good
79,sn2004aw,Ic-norm,0.8786,6.7,0.0436,0.0099,18.1,0,good
80,sn2001gc,Ia-norm,0.7013,6.69,0.0524,0.0095,22.0,0,good
81,sn2002es,Ia-91bg,0.6986,6.67,0.0367,0.0087,4.1,0,good
82,sn1997do,Ia-norm,0.6999,6.67,0.0577,0.0089,8.2,0,good
83,sn2001da,Ia-norm,0.6972,6.65,0.0549,0.0091,7.8,0,good
84,sn1998dk,Ia-norm,0.6999,6.64,0.0514,0.0086,23.0,0,good
85,sn1994I,Ic-norm,0.7094,6.64,0.0544,0.0103,-0.6,0,good
86,sn2002es,Ia-91bg,0.6972,6.64,0.037,0.0086,2.1,0,good
87,sn2002bf,Ia-norm,0.6972,6.63,0.0585,0.009,12.6,0,good
88,sn1999ac,Ia-91T,0.8448,6.63,0.0563,0.0112,-12.9,0,good
89,sn2001bg,Ia-norm,0.7013,6.63,0.0554,0.0088,10.0,0,good
90,sn1994I,Ic-norm,0.7121,6.6,0.0555,0.0105,-1.6,0,good
91,sn2001bg,Ia-norm,0.6931,6.6,0.0529,0.0089,14.0,0,good
92,sn2002bf,Ia-norm,0.6945,6.6,0.0591,0.0089,11.7,0,good
93,sn1999ee,Ia-norm,0.9016,6.58,0.0484,0.0079,19.5,0,good
94,sn1995al,Ia-norm,0.7094,6.54,0.0524,0.009,18.3,0,good
95,sn1999cw,Ia-91T,0.6999,6.54,0.049,0.0089,21.5,0,good
96,sn1999gh,Ia-norm,0.6999,6.44,0.0512,0.0091,8.4,0,good
97,sn2004aw,Ic-norm,0.7013,6.44,0.0583,0.0105,3.6,0,good
98,sn1999ee,Ia-norm,0.9016,6.44,0.0475,0.0082,21.6,0,good
99,sn1998dk,Ia-norm,0.6959,6.41,0.0531,0.0089,18.1,0,good
100,sn2004aw,Ic-norm,0.8502,6.4,0.0573,0.01,3.1,0,good
101,sn2000cx,Ia-pec,0.5889,6.39,0.0549,0.0099,21.5,0,good
102,sn2002bo,Ia-norm,0.6959,6.39,0.0452,0.0092,51.2,0,good
103,sn1996Z,Ia-norm,0.7067,6.38,0.056,0.0092,10.1,0,good
104,sn2002es,Ia-91bg,0.6959,6.37,0.0322,0.0089,11.0,0,good
105,sn2004aw,Ic-norm,0.884,6.36,0.0476,0.0094,23.0,0,good
106,sn2007if,Ia-pec,0.7974,6.33,0.047,0.0087,15.7,0,good
107,sn1998ec,Ia-norm,0.6864,6.31,0.0506,0.0089,19.6,0,good
108,sn1999gh,Ia-norm,0.6999,6.29,0.0503,0.0094,9.4,0,good
109,sn1999ac,Ia-91T,0.8678,6.29,0.0507,0.0088,7.8,0,good
110,sn2002dj,Ia-norm,0.8556,6.29,0.0491,0.0092,22.3,0,good
111,sn2002bf,Ia-norm,0.6986,6.28,0.0571,0.0093,14.6,0,good
112,sn1999ee,Ia-norm,0.9192,6.27,0.0578,0.0073,6.7,0,good
113,sn2000cx,Ia-pec,0.6931,6.27,0.0497,0.0094,37.3,0,good
114,sn1994I,Ic-norm,0.7121,6.27,0.0516,0.0105,1.3,0,good
115,sn1997bp,Ia-norm,0.7067,6.26,0.0472,0.0098,54.3,0,good
116,sn1991bg,Ia-91bg,0.7663,6.26,0.0483,0.0094,33.1,0,good
117,sn2006X,Ia-norm,0.7107,6.26,0.0595,0.0095,10.3,0,good
118,sn2001gc,Ia-norm,0.6972,6.24,0.0632,0.0101,5.3,0,good
119,sn1997bq,Ia-norm,0.7053,6.24,0.0499,0.0096,19.1,0,good
120,sn1994I,Ic-norm,0.7026,6.24,0.059,0.0117,-3.6,0,good
121,sn2008D,Ib-pec,0.9003,6.23,0.055,0.0088,63.9,0,good
122,sn2001N,Ia-norm,0.6945,6.23,0.0576,0.0092,10.4,0,good
123,sn2000cx,Ia-pec,0.5862,6.22,0.053,0.0098,23.5,0,good
124,sn1999ac,Ia-91T,0.7013,6.21,0.0521,0.0093,9.0,0,good
125,sn2006X,Ia-norm,0.7121,6.21,0.059,0.0096,11.2,0,good
126,sn2003cg,Ia-norm,0.6999,6.2,0.0531,0.0095,9.8,0,good
127,sn2006X,Ia-norm,0.6877,6.18,0.0469,0.0096,39.1,0,good
128,sn2002dp,Ia-norm,0.7013,6.16,0.0496,0.009,10.0,0,good
129,sn1998dk,Ia-norm,0.6999,6.15,0.0577,0.0094,10.2,0,good
130,sn2006X,Ia-norm,0.7446,6.15,0.0557,0.0091,14.2,0,good
131,sn1998de,Ia-91bg,0.7013,6.15,0.0507,0.0108,2.7,0,good
132,sn1997ef,Ic-broad,0.5645,6.14,0.0575,0.0118,6.9,0,good
133,sn1998de,Ia-91bg,0.7013,6.14,0.0539,0.0107,-0.3,0,good
134,sn2002dj,Ia-norm,0.884,6.12,0.0504,0.0087,16.2,0,good
135,sn1996Z,Ia-norm,0.708,6.11,0.0576,0.0097,8.1,0,good
136,sn2000cx,Ia-pec,0.6959,6.11,0.0497,0.0095,39.3,0,good
137,sn2007le,Ia-norm,0.6701,6.09,0.0465,0.0095,48.2,0,good
138,sn2001ep,Ia-norm,0.7026,6.08,0.0507,0.0092,6.8,0,good
139,sn2001fh,Ia-norm,0.6959,6.07,0.0483,0.0091,9.1,0,good
140,sn1990B,Ic-norm,0.6173,6.06,0.0463,0.0084,4.0,0,good
141,sn2003cg,Ia-norm,0.7013,6.06,0.0534,0.0096,8.8,0,good
142,sn1997ef,Ic-broad,0.7094,6.05,0.0519,0.0125,12.8,0,good
143,sn2005bf,Ib-pec,0.8258,6.04,0.0457,0.01,-18.5,0,good
144,sn1999gp,Ia-91T,0.6972,6.04,0.0495,0.0095,21.4,0,good
145,sn2004S,Ia-norm,0.9016,6.04,0.0478,0.0089,18.3,0,good
146,sn2003cg,Ia-norm,0.7405,6.03,0.0486,0.0095,18.9,0,good
147,sn2001N,Ia-norm,0.6891,6.03,0.0583,0.0094,9.4,0,good
148,sn2002bo,Ia-norm,0.6931,6.03,0.0454,0.0097,49.3,0,good
149,sn1995al,Ia-norm,0.704,6.02,0.0535,0.0098,16.4,0,good
150,sn2004aw,Ic-norm,0.907,6.02,0.0491,0.0103,5.3,0,good
151,sn2000cx,Ia-pec,0.5876,6.0,0.0525,0.01,25.5,0,good
152,sn1999ee,Ia-norm,0.9192,6.0,0.0513,0.0087,15.7,0,good
153,sn1998dk,Ia-norm,0.6999,5.98,0.0543,0.0096,16.1,0,good
154,sn1998ab,Ia-91T,0.6959,5.97,0.0454,0.0091,18.4,0,good
155,sn1998ab,Ia-91T,0.6945,5.97,0.0455,0.0092,17.5,0,good
156,sn2003kf,Ia-norm,0.7013,5.96,0.0492,0.0091,21.3,0,good
157,sn2006X,Ia-norm,0.7446,5.96,0.0562,0.0092,13.3,0,good
158,sn2001V,Ia-91T,0.6999,5.96,0.0498,0.0093,20.1,0,good
159,sn2000cx,Ia-pec,0.6986,5.94,0.0496,0.0098,36.3,0,good
160,sn1994Q,Ia-norm,0.7026,5.94,0.0518,0.0098,10.9,0,good
161,sn2000B,Ia-norm,0.6986,5.93,0.0472,0.0096,44.0,0,good
162,sn1998dk,Ia-norm,0.6999,5.93,0.0571,0.0097,11.1,0,good
163,sn1999by,Ia-91bg,0.8935,5.91,0.046,0.0092,-3.0,0,good
164,sn1999gh,Ia-norm,0.6999,5.91,0.0518,0.0097,7.4,0,good
165,sn2001V,Ia-91T,0.6986,5.9,0.0497,0.0094,21.1,0,good
166,sn2006H,Ia-91bg,0.7094,5.89,0.0412,0.0093,7.5,0,good
167,sn2002dp,Ia-norm,0.6986,5.89,0.0486,0.0093,13.0,0,good
168,sn1981B,Ia-norm,0.8488,5.88,0.0521,0.0096,15.4,0,good
169,sn2000cn,Ia-91bg,0.7013,5.88,0.0474,0.0094,12.2,0,good
170,sn1995al,Ia-norm,0.7121,5.87,0.0587,0.0105,8.4,0,good
171,sn2003cg,Ia-norm,0.7324,5.83,0.0538,0.0101,7.0,0,good
172,sn2000ce,Ia-norm,0.6986,5.83,0.0541,0.0101,8.7,0,good
173,sn2002dl,Ia-91bg,0.6972,5.82,0.0452,0.0099,10.3,0,good
174,sn1998de,Ia-91bg,0.7013,5.82,0.0564,0.0113,-3.2,0,good
175,sn1999X,Ia-norm,0.6986,5.81,0.0512,0.0092,13.1,0,good
176,sn1994I,Ic-norm,0.7148,5.8,0.0505,0.0112,2.3,0,good
177,sn1986G,Ia-91bg,0.6024,5.79,0.0452,0.0099,51.7,0,good
178,sn2006bt,Ia-norm,0.6783,5.77,0.0455,0.0096,16.3,0,good
179,sn1995al,Ia-norm,0.7094,5.76,0.054,0.0102,15.4,0,good
180,sn2001V,Ia-91T,0.6999,5.76,0.0492,0.0095,22.2,0,good
181,sn1999gh,Ia-norm,0.6999,5.76,0.0524,0.01,6.5,0,good
182,sn2000fa,Ia-norm,0.7013,5.76,0.0496,0.0095,20.8,0,good
183,sn2001V,Ia-91T,0.6972,5.74,0.0504,0.0097,19.1,0,good
184,sn1995al,Ia-norm,0.7121,5.72,0.0574,0.0105,10.4,0,good
185,sn2002bo,Ia-norm,0.6999,5.72,0.0453,0.01,45.3,0,good
186,sn2006D,Ia-norm,0.8339,5.72,0.0483,0.0095,16.3,0,good
187,sn1997ef,Ic-broad,0.7283,5.71,0.0545,0.0113,44.3,0,good
188,sn2000H,IIb,0.6959,5.71,0.0435,0.0106,11.6,0,good
189,sn2000dk,Ia-norm,0.7148,5.71,0.0468,0.0093,9.6,0,good
190,sn1996bo,Ia-norm,0.7053,5.71,0.0557,0.0102,11.1,0,good
191,sn2003cg,Ia-norm,0.6999,5.7,0.0524,0.0099,10.8,0,good
192,sn1999X,Ia-norm,0.6959,5.7,0.0495,0.0094,16.0,0,good
193,sn2002bf,Ia-norm,0.6945,5.7,0.0604,0.0099,10.6,0,good
194,sn2007jg,Ia-norm,0.6891,5.69,0.0536,0.0101,13.1,0,good
195,sn2006lf,Ia-norm,0.6688,5.69,0.0483,0.0096,16.1,0,good
196,sn2003kf,Ia-norm,0.7013,5.69,0.0496,0.0096,20.3,0,good
197,sn1999ej,Ia-norm,0.6999,5.68,0.05,0.0096,8.1,0,good
198,sn1996Z,Ia-norm,0.6322,5.68,0.0501,0.0101,23.0,0,good
199,sn1996Z,Ia-norm,0.708,5.68,0.0589,0.0105,6.1,0,good
200,sn1991bg,Ia-91bg,0.8353,5.67,0.0462,0.0106,32.1,0,good
201,sn1999gh,Ia-norm,0.6972,5.67,0.0425,0.0097,42.0,0,good
202,sn1986G,Ia-91bg,0.6024,5.67,0.0451,0.01,53.7,0,good
203,sn2002bo,Ia-norm,0.8082,5.66,0.0472,0.01,39.0,0,good
204,sn1997do,Ia-norm,0.704,5.66,0.0468,0.01,47.8,0,good
205,sn1994ae,Ia-norm,0.9192,5.66,0.0489,0.0086,8.0,0,good
206,sn2003cg,Ia-norm,0.8962,5.65,0.0512,0.0095,15.9,0,good
207,sn1999cw,Ia-91T,0.6999,5.65,0.048,0.01,24.5,0,good
208,sn1998bu,Ia-norm,0.6999,5.65,0.0528,0.01,10.4,0,good
209,sn1998dk,Ia-norm,0.7013,5.63,0.056,0.0101,13.1,0,good
210,sn1998ec,Ia-norm,0.6837,5.63,0.0483,0.0098,25.5,0,good
211,sn1998bu,Ia-norm,0.6999,5.63,0.0531,0.0102,9.4,0,good
212,sn1999gh,Ia-norm,0.6986,5.62,0.0493,0.0103,11.4,0,good
213,sn2001V,Ia-91T,0.6999,5.62,0.0488,0.0098,23.1,0,good
214,sn1998de,Ia-91bg,0.6241,5.61,0.0628,0.0117,-7.2,0,good
215,sn2002cs,Ia-norm,0.6999,5.6,0.0538,0.0095,18.0,0,good
216,sn2001V,Ia-91T,0.6972,5.6,0.0509,0.0099,18.2,0,good
217,sn2002bo,Ia-norm,0.6877,5.59,0.0463,0.0103,43.3,0,good
218,sn1999X,Ia-norm,0.6945,5.59,0.0503,0.0095,15.0,0,good
219,sn1995al,Ia-norm,0.7094,5.58,0.0465,0.0105,44.2,0,good
220,sn2006ac,Ia-norm,0.6607,5.58,0.0497,0.0094,21.7,0,good
221,sn1994I,Ic-norm,0.9192,5.57,0.0479,0.0099,2.6,0,good
222,sn2004eo,Ia-norm,0.9016,5.56,0.0475,0.0087,2.9,0,good
223,sn1999ek,Ia-norm,0.6986,5.55,0.0493,0.0099,12.2,0,good
224,sn2000bk,Ia-norm,0.6945,5.54,0.0494,0.0098,11.9,0,good
225,sn2005bl,Ia-91bg,0.9192,5.54,0.0406,0.0096,4.7,0,good
226,sn2002er,Ia-norm,0.9192,5.54,0.0524,0.0091,15.8,0,good
227,sn2002er,Ia-norm,0.9192,5.53,0.0524,0.0091,14.9,0,good
228,sn2008D,Ib-pec,0.8705,5.52,0.0454,0.0103,5.5,0,good
229,sn2006H,Ia-91bg,0.7419,5.51,0.0451,0.0091,4.5,0,good
230,sn2000H,IIb,0.6931,5.51,0.0439,0.011,10.6,0,good
231,sn1997bp,Ia-norm,0.704,5.51,0.0463,0.011,60.2,0,good
232,sn2006H,Ia-91bg,0.7419,5.5,0.0432,0.0095,5.5,0,good
233,sn2004aw,Ic-norm,0.907,5.5,0.0439,0.0107,24.9,0,good
234,sn2000bh,Ia-norm,0.6986,5.5,0.0486,0.01,24.1,0,good
235,sn1994D,Ia-norm,0.7121,5.49,0.047,0.0099,56.5,0,good
236,sn1999aw,Ia-91T,0.8515,5.49,0.0492,0.0105,35.6,0,good
237,sn1994Q,Ia-norm,0.7013,5.49,0.0496,0.01,12.8,0,good
238,sn1997bq,Ia-norm,0.9192,5.49,0.053,0.0099,12.2,0,good
239,sn1997cn,Ia-91bg,0.727,5.49,0.0427,0.009,3.9,0,good
240,sn2005bf,Ib-pec,0.7446,5.48,0.054,0.009,-28.1,0,good
241,sn2003kc,Ia-norm,0.6959,5.48,0.0495,0.0099,20.4,0,good
242,sn2001da,Ia-norm,0.6986,5.47,0.0436,0.0103,56.8,0,good
243,sn1999X,Ia-norm,0.6972,5.46,0.0503,0.0098,12.0,0,good
244,sn2007hj,Ia-norm,0.6931,5.46,0.0485,0.0099,12.3,0,good
245,sn1998de,Ia-91bg,0.6999,5.46,0.056,0.0117,-2.2,0,good
246,sn1998bu,Ia-norm,0.6986,5.46,0.0526,0.0103,11.4,0,good
247,sn2007S,Ia-91T,0.7459,5.46,0.0508,0.009,13.1,0,good
248,sn2001cp,Ia-norm,0.6986,5.45,0.0477,0.0096,22.3,0,good
249,sn2000cx,Ia-pec,0.6972,5.45,0.0483,0.0106,53.2,0,good
250,sn1986G,Ia-91bg,0.6024,5.44,0.0447,0.0103,55.7,0,good
251,sn1997bp,Ia-norm,0.7067,5.44,0.0511,0.0106,31.5,0,good
252,sn1998bu,Ia-norm,0.6986,5.43,0.0517,0.0103,12.4,0,good
253,sn1994D,Ia-norm,0.7121,5.43,0.0503,0.0103,14.8,0,good
254,sn2002kf,Ia-norm,0.6999,5.43,0.0532,0.0099,11.8,0,good
255,sn2001N,Ia-norm,0.6918,5.42,0.0566,0.0111,11.5,0,good
256,sn2003hv,Ia-norm,0.8123,5.42,0.0489,0.0105,19.1,0,good
257,sn2003du,Ia-norm,0.6999,5.41,0.0478,0.0099,21.0,0,good
258,sn2005bl,Ia-91bg,0.8854,5.41,0.0408,0.0114,22.3,0,good
259,sn2002er,Ia-norm,0.9111,5.4,0.0525,0.0098,10.0,0,good
260,sn2003cq,Ia-norm,0.6986,5.4,0.0486,0.0102,17.4,0,good
261,sn2007kk,Ia-norm,0.7324,5.4,0.0585,0.0092,9.8,0,good
262,sn1997dq,Ic-broad,0.9192,5.4,0.048,0.0102,27.9,1,good
263,sn2003fa,Ia-91T,0.7378,5.4,0.0507,0.01,17.6,0,good
264,sn1998ab,Ia-91T,0.6986,5.4,0.0451,0.0099,19.4,0,good
265,sn2006X,Ia-norm,0.6864,5.4,0.0497,0.0107,33.2,0,good
266,sn2004aw,Ic-norm,0.6972,5.39,0.0493,0.0108,30.2,0,good
267,sn2007Y,Ib-norm,0.8123,5.39,0.049,0.0116,-15.0,0,good
268,sn2006X,Ia-norm,0.6823,5.38,0.0453,0.0115,59.8,0,good
269,sn2003kf,Ia-norm,0.7013,5.38,0.0498,0.01,19.4,0,good
270,sn1998dm,Ia-norm,0.7013,5.37,0.0496,0.0101,19.4,0,good
271,sn1998bu,Ia-norm,0.6986,5.37,0.0507,0.0104,13.4,0,good
272,sn2002bo,Ia-norm,0.6999,5.36,0.0461,0.0106,40.3,0,good
273,sn2003kf,Ia-norm,0.6999,5.35,0.0458,0.0103,53.1,0,good
274,sn2004S,Ia-norm,0.8732,5.35,0.049,0.0103,13.9,0,good
275,sn1999ee,Ia-norm,0.9016,5.35,0.0468,0.0096,26.6,0,good
276,sn2003kf,Ia-norm,0.6999,5.35,0.0475,0.01,25.4,0,good
277,sn2007le,Ia-norm,0.7446,5.35,0.0553,0.0092,7.4,0,good
278,sn2006gr,Ia-norm,0.7365,5.34,0.054,0.0083,22.9,0,good
279,sn1998ec,Ia-norm,0.6986,5.34,0.0546,0.0105,11.7,0,good
280,sn1999ac,Ia-91T,0.8773,5.34,0.0508,0.0102,-2.1,0,good
281,sn2000B,Ia-norm,0.6986,5.33,0.0528,0.0105,21.5,0,good
282,sn2001cp,Ia-norm,0.6986,5.33,0.0462,0.0098,26.2,0,good
283,sn2002dp,Ia-norm,0.681,5.33,0.0465,0.0101,16.9,0,good
284,sn1992A,Ia-norm,0.6133,5.33,0.0557,0.0097,15.8,0,good
285,sn1991bg,Ia-91bg,0.8082,5.32,0.0501,0.0111,28.9,0,good
286,sn2004aw,Ic-norm,0.7013,5.32,0.0614,0.0125,1.6,0,good
287,sn2004aw,Ic-norm,0.907,5.32,0.0443,0.0117,12.2,0,good
288,sn1998bu,Ia-norm,0.6999,5.32,0.0533,0.0107,8.4,0,good
289,sn2002kf,Ia-norm,0.7013,5.31,0.052,0.0101,13.9,0,good
290,sn2001ep,Ia-norm,0.7013,5.31,0.0513,0.0104,5.8,0,good
291,sn2001V,Ia-91T,0.6999,5.31,0.0483,0.0102,24.1,0,good
292,sn2001gc,Ia-norm,0.6959,5.31,0.0645,0.0116,4.4,0,good
293,sn1999ej,Ia-norm,0.6959,5.3,0.0486,0.0102,11.0,0,good
294,sn2007qe,Ia-norm,0.7487,5.3,0.0452,0.0074,33.4,0,good
295,sn1999gh,Ia-norm,0.6931,5.29,0.0487,0.0107,12.4,0,good
296,sn1994I,Ic-norm,0.7148,5.29,0.0495,0.0119,3.5,0,good
297,sn1997br,Ia-91T,0.6986,5.28,0.0501,0.0107,16.8,0,good
298,sn1995al,Ia-norm,0.7107,5.28,0.0557,0.0111,13.3,0,good
299,sn1996X,Ia-norm,0.6769,5.28,0.0485,0.0106,57.8,0,good
300,sn2007ax,Ia-91bg,0.7487,5.28,0.048,0.0099,-0.8,0,good
301,sn2007S,Ia-91T,0.7459,5.27,0.0495,0.0093,12.1,0,good
302,sn2001E,Ia-norm,0.6959,5.27,0.0631,0.0111,7.7,0,good
303,sn2007fs,Ia-norm,0.6661,5.27,0.045,0.0103,48.2,0,good
304,sn2000cx,Ia-pec,0.9192,5.26,0.0541,0.0091,40.4,0,good
305,sn2003du,Ia-norm,0.6986,5.26,0.0484,0.0101,19.0,0,good
306,sn2007nq,Ia-norm,0.6552,5.26,0.0535,0.0103,9.2,0,good
307,sn2005ke,Ia-91bg,0.7392,5.25,0.0395,0.0109,6.4,0,good
308,sn1998co,Ia-norm,0.6986,5.24,0.0514,0.0099,6.9,0,good
309,sn2003ic,Ia-norm,0.6986,5.23,0.0503,0.0099,5.3,0,good
310,sn2007le,Ia-norm,0.6525,5.23,0.0466,0.0109,50.1,0,good
311,sn1999X,Ia-norm,0.6972,5.23,0.0479,0.01,20.8,0,good
312,sn2006lf,Ia-norm,0.6877,5.22,0.0517,0.0103,9.3,0,good
313,sn1997ei,Ic-norm,0.6891,5.22,0.0489,0.0099,0.0,1,good
314,sn1997dq,Ic-broad,0.9192,5.22,0.0478,0.0104,27.9,1,good
315,sn2001G,Ia-norm,0.6959,5.22,0.0443,0.0105,54.7,0,good
316,sn1999gd,Ia-norm,0.6986,5.22,0.0507,0.0103,7.9,0,good
317,sn2000B,Ia-norm,0.7013,5.22,0.0612,0.0109,8.6,0,good
318,sn1999dq,Ia-91T,0.6945,5.21,0.0491,0.0102,18.2,0,good
319,sn1994Q,Ia-norm,0.7013,5.21,0.051,0.0106,11.8,0,good
320,sn2000B,Ia-norm,0.6999,5.21,0.0495,0.0106,38.2,0,good
321,sn2003kf,Ia-norm,0.7013,5.21,0.0504,0.0103,18.4,0,good
322,sn1994Q,Ia-norm,0.9179,5.21,0.0556,0.0099,11.6,0,good
323,sn2006X,Ia-norm,0.7419,5.2,0.0607,0.0103,7.3,0,good
324,sn2005M,Ia-91T,0.6837,5.19,0.0419,0.0094,24.7,0,good
325,sn1997bq,Ia-norm,0.708,5.18,0.0445,0.0113,46.9,0,good
326,sn1994D,Ia-norm,0.7135,5.18,0.0469,0.0105,54.6,0,good
327,sn1996C,Ia-norm,0.9192,5.18,0.0475,0.0094,7.8,0,good
328,sn2006gr,Ia-norm,0.7365,5.18,0.057,0.0094,9.4,0,good
