SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,S0,Ic/2019bkc/Goodman phase-band : 0.37g,0.2416965,0.6770459,0.138,-2.0,0.37,g,0.6674039,0.33259612,4.7070274,0.010895897
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,E,Ia-norm/2013dy/DEIMOS phase-band : -15.38B,0.08458657,0.801147,0.056,-2.0,-15.38,B,0.4616584,0.53834164,4.743999,0.01108411
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,E,II/2013ej/DEIMOS phase-band : -1.15B,0.08819207,0.7879588,0.058,-2.0,-1.15,B,0.4828154,0.5171846,4.771017,0.011121252
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,E,Ic-BL/2006aj/FORS2 phase-band : 3.04B,0.15456975,0.6281794,0.078,-2.0,3.04,B,0.6782647,0.3217353,4.887477,0.011209809
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,E,Ic-BL/2006aj/FORS2 phase-band : 11.01B,0.13580889,0.75001633,0.056,-1.4,11.01,B,0.45857325,0.5414267,4.90579,0.011251811
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,E,IIb/2013df/DEIMOS phase-band : -14.0B,0.072950035,0.81417215,0.058,-2.0,-14.0,B,0.44385377,0.5561462,4.8056874,0.011280957
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,E,super_chandra/2012dn/MMT-Blue phase-band : 114.0B,0.45262557,0.7552108,0.056,1.2,114.0,B,0.20547067,0.7945293,4.960401,0.01129932
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,S0,IIn/2000eo/Other phase-band : 4.0B,0.21469691,0.71414834,0.138,-2.0,4.0,B,0.63700294,0.36299703,4.8581204,0.011404039
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,E,IIb/2013df/HET-LRS phase-band : -8.0B,0.117670424,0.6579465,0.058,-2.0,-8.0,B,0.6252984,0.3747016,5.1933613,0.01141398
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,S0,II/2003ed/Other phase-band : u-,0.47703955,0.70825446,0.132,0.2,u,-,0.4164902,0.5835098,4.8789244,0.011452874
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,S0,IIn/2000eo/Other phase-band : 0.0B,0.20917635,0.729607,0.136,-2.0,0.0,B,0.6224504,0.3775496,4.8719254,0.011463353
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,E,Ia-norm/2013dy/HET-LRS phase-band : 6.24B,0.055035725,0.79897547,0.06,-2.0,6.24,B,0.4558735,0.5441265,5.2271543,0.01148825
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,E,Ia-norm/2013dy/HET-LRS phase-band : -5.74B,0.09636724,0.70291054,0.064,-2.0,-5.74,B,0.58316535,0.41683462,5.2042737,0.011488463
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,S0,SLSN-I/2015bn/IMACS phase-band : 37.34B,0.14968355,0.70262724,0.08,-2.0,37.34,B,0.57869935,0.42130065,5.287385,0.011519357
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,S0,TDE H+He/2019qiz/BINOSPEC phase-band : 23.0g,0.3067324,0.7117086,0.08,-0.4,23.0,g,0.414934,0.58506596,5.0775714,0.011539935
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,SB6,IIn/2008fq/WFCCD phase-band : 3.0B,0.40125844,0.22094683,0.11,-1.6,3.0,B,0.8728384,0.12716162,5.51791,0.011543744
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,Sa,Ic-BL/2003jd/FAST phase-band : -0.81B,0.25661138,0.6606303,0.15,-2.0,-0.81,B,0.66308737,0.33691263,4.9403234,0.011569844
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,E,II/2013ej/HET-LRS phase-band : -2.61B,0.08905031,0.7177564,0.062,-2.0,-2.61,B,0.5649367,0.43506327,5.248233,0.011585503
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,S0,super_chandra/2012dn/GMOS phase-band : -2.0B,0.7564101,0.3157958,0.15,0.0,-2.0,B,0.75175184,0.24824813,5.5824203,0.011654323
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,S0,ILRT/2019abn/ALFOSC phase-band : -20.77B,0.89268523,0.612609,0.062,2.0,-20.77,B,0.23242769,0.76757234,5.5273094,0.011735264
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,S0,SLSN-I/2017egm/SPRAT phase-band : -10.67B,0.13642325,0.8044167,0.132,-2.0,-10.67,B,0.52268547,0.47731453,5.0712895,0.011739097
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,E,Ib/2008D/MMT-Blue phase-band : -10.57B,0.5803628,0.4168488,0.102,-0.4,-10.57,B,0.6974026,0.3025974,6.2732983,0.0117477495
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,Sa,Ia 99aa-like/1999aa/LRIS phase-band : 285.0B,0.036050312,0.8737286,0.078,-2.0,285.0,B,0.23646888,0.7635311,5.5346103,0.011750765
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,Sa,Ia-norm/2007sr/BC-duPont phase-band : 20.0B,0.027770445,0.87052447,0.054,-1.6,20.0,B,0.1606424,0.8393576,5.4207006,0.01175857
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,Sa,II/2014G/OSIRIS phase-band : 333.09B,0.00054319756,0.94495684,0.058,0.4,333.09,B,0.0008113274,0.99918866,5.6250896,0.01176797
T2m3ws-20220917.182413-0251.p12_SN_binned.txt,E,Ic/2013ek/DEIMOS phase-band : u-,0.11043739,0.8694478,0.05,-0.6,u,-,0.21198073,0.78801924,5.002889,0.011771504
