SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20211016.171517-0119.p12_SN_binned.txt,SB1,Ia-norm/1994D/KAST phase-band : -8.8B,0.79124904,0.31764475,0.074,0.0,-8.8,B,0.7024798,0.2975202,12.3852215,0.026239876
T2m3ws-20211016.171517-0119.p12_SN_binned.txt,SB4,Ia-norm/2017erp/KAST phase-band : 4.36B,1.3624556,0.5450954,0.06,2.0,4.36,B,0.39475396,0.605246,12.190037,0.0266158
T2m3ws-20211016.171517-0119.p12_SN_binned.txt,SB2,Ia-norm/2012ht/AFOSC phase-band : -12.15B,0.9234334,0.34004927,0.066,0.4,-12.15,B,0.6370486,0.36295143,12.857943,0.026731689
T2m3ws-20211016.171517-0119.p12_SN_binned.txt,SB1,SLSN-I/2015bn/IMACS phase-band : 37.34B,0.86391515,0.60430956,0.046,2.0,37.34,B,0.2608595,0.7391405,12.088462,0.027165083
T2m3ws-20211016.171517-0119.p12_SN_binned.txt,SB1,II/2013ej/BC-Asi phase-band : 4.39B,2.0411055,0.2594943,0.048,2.0,4.39,B,0.6175889,0.38241112,13.168893,0.027723985
T2m3ws-20211016.171517-0119.p12_SN_binned.txt,SB1,IIb/PS15bgt/AFOSC phase-band : 13.0B,0.6992726,0.2779418,0.066,-0.4,13.0,B,0.76124305,0.23875698,14.12878,0.028089026
T2m3ws-20211016.171517-0119.p12_SN_binned.txt,SB1,SLSN-II/2008es/HET-LRS phase-band : -6.0B,0.8929263,0.60162634,0.15,2.0,-6.0,B,0.25261563,0.74738437,13.550941,0.028113985
T2m3ws-20211016.171517-0119.p12_SN_binned.txt,SB4,SLSN-I/PTF10bfz/ISIS phase-band : -2.0B,1.4367988,0.41463766,0.08,2.0,-2.0,B,0.48112905,0.51887095,14.778499,0.028311301
T2m3ws-20211016.171517-0119.p12_SN_binned.txt,SB3,Ia-norm/2012cg/KAST phase-band : -8.44B,1.2880005,0.50301105,0.056,2.0,-8.44,B,0.40706798,0.59293205,14.273692,0.028320817
T2m3ws-20211016.171517-0119.p12_SN_binned.txt,SB1,SLSN-II/2008es/HET-LRS phase-band : -13.0B,0.7754002,0.62337744,0.148,2.0,-13.0,B,0.23427358,0.7657264,13.754101,0.028594805
T2m3ws-20211016.171517-0119.p12_SN_binned.txt,SB1,IIb-flash/2013cu_early/AFOSC phase-band : -1.06V,0.47650728,0.6162994,0.094,0.6,-1.06,V,0.33305183,0.6669482,13.8562975,0.028687986
T2m3ws-20211016.171517-0119.p12_SN_binned.txt,SB4,Ia-norm/1994D/KAST phase-band : -10.8B,1.1191148,0.5554273,0.078,2.0,-10.8,B,0.39690056,0.60309947,13.041984,0.028726837
T2m3ws-20211016.171517-0119.p12_SN_binned.txt,SB2,SLSN-I/PTF09cnd/LRIS phase-band : 302.0r,2.2469494,0.09914879,0.094,2.0,302.0,r,0.8197991,0.18020086,14.824555,0.028729757
