SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB2,Ic-BL/2006aj/FORS2 phase-band : 5.03B,2.2420158,0.013485124,0.1,2.0,5.03,B,0.9723848,0.027615206,16.3672,0.030592898
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,Sb,Ia-CSM-(ambigious)/2002ic/BC-Magellan phase-band : 2.0B,0.9665834,0.031659897,0.026,-0.6,2.0,B,0.9806462,0.019353824,16.625631,0.030618107
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB1,IIb/2008ax/CAFOS phase-band : -3.2B,2.3962705,0.03226744,0.022,2.0,-3.2,B,0.9377119,0.06228813,16.71537,0.030670403
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,E,SLSN-I/2017egm/KAST phase-band : 6.62B,0.72480834,0.000873908,0.15,0.4,6.62,B,0.9994145,0.00058549497,15.270461,0.030911865
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB1,Ic-BL/2006aj/FORS2 phase-band : 8.02B,2.3789206,0.02128812,0.102,2.0,8.02,B,0.95799375,0.04200624,16.588943,0.031007372
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,S0,SLSN-I/2017egm/KAST phase-band : -0.39B,0.58733505,0.023276644,0.15,-0.2,-0.39,B,0.9866941,0.013305891,15.232544,0.031023512
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB1,II/2013ej/KAST phase-band : 8.9B,1.8787084,0.05428768,0.02,2.0,8.9,B,0.8958573,0.10414273,16.94004,0.031139782
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB1,super_chandra/2009dc/CAFOS phase-band : 8.0B,0.9388572,0.0131063815,0.15,0.8,8.0,B,0.9824173,0.017582716,16.757902,0.03126474
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,S0,IIb/1993J/BC-Ekar phase-band : -16.15B,1.0801578,0.011498397,0.15,0.8,-16.15,B,0.99046856,0.009531468,15.562666,0.031376343
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB3,II/iPTF14flu/ALFOSC phase-band : u-,2.3167396,0.026843453,0.018,2.0,u,-,0.95505565,0.044944346,16.41186,0.03138023
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB3,super_chandra/2009dc/CAFOS phase-band : 3.0B,0.40509695,0.014428261,0.028,-1.8,3.0,B,0.9931206,0.0068794168,17.111992,0.03139815
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB5,SLSN-Ib/2010md/DBSP phase-band : 22.0B,1.8071173,0.0010435228,0.138,1.6,22.0,B,0.9985497,0.0014502858,16.554028,0.03141182
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,Sc,Ibn/2010al/X-Shooter phase-band : 11.82B,1.6866766,0.0008287061,0.136,1.8,11.82,B,0.998633,0.0013669482,17.046352,0.031625886
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB1,IIb/2011fu/AFOSC phase-band : -11.2B,2.623324,0.020008968,0.016,2.0,-11.2,B,0.96129644,0.03870354,17.263699,0.031676512
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,E,Ia 91T-like/1991T/Other phase-band : -7.0B,0.5184464,0.0061959755,0.144,-0.6,-7.0,B,0.99707806,0.0029219154,15.766807,0.031787917
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB2,Ic-BL/1998bw/DFOSC phase-band : -1.0B,1.6459292,0.12399619,0.104,2.0,-1.0,B,0.7707717,0.22922832,16.97646,0.031791124
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,S0,SLSN-I/PTF10bfz/ISIS phase-band : -2.0B,1.4327091,0.00046404873,0.096,0.4,-2.0,B,0.9996537,0.00034632333,17.01403,0.031801928
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,Sa,Ia-CSM/PTF11kx/DBSP phase-band : -1.0B,0.80600893,0.007948155,0.022,-0.6,-1.0,B,0.9949087,0.0050913063,17.372858,0.031876802
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB3,Ia-pec/2000cx/KAST phase-band : 88.33B,0.7279163,0.5142418,0.014,2.0,88.33,B,0.35866886,0.64133114,17.453913,0.032025527
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB3,Ic/2007gr/LRIS phase-band : -6.37B,0.38284928,0.27189872,0.026,-1.8,-6.37,B,0.8480629,0.15193711,17.54214,0.03218741
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,E,Ia 99aa-like/1999aa/ALFOSC phase-band : -10.0B,0.43000776,0.037216015,0.08,-2.0,-10.0,B,0.9885076,0.011492376,16.862581,0.032242026
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB1,Ia-02cx like/2005hk/LRIS phase-band : -4.57B,1.4158239,0.00198419,0.126,0.8,-4.57,B,0.99731,0.0026900019,17.555056,0.032329753
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,Sa,IIn/2002bu/KAST phase-band : 17.0B,2.0853796,0.008384794,0.01,2.0,17.0,B,0.98647,0.013530004,17.672218,0.03242609
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB3,Ia-pec/2000cx/KAST phase-band : 70.36B,0.83796036,0.4564962,0.012,2.0,70.36,B,0.40734378,0.59265625,17.702839,0.03248227
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,E,Ia-rapid/2002bj/LRIS phase-band : 6.31B,1.2468946,0.047594566,0.118,0.6,6.31,B,0.96132666,0.038673334,15.262471,0.03282252
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB1,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -10.66B,0.55659944,0.040803734,0.024,-1.6,-10.66,B,0.97717386,0.022826111,17.774101,0.03285416
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,E,II/2013ej/HET-LRS phase-band : -2.61B,1.0998046,0.17248441,0.006,1.4,-2.61,B,0.7973582,0.2026418,15.751092,0.033021156
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,E,SLSN-I/2015bn/IMACS phase-band : 37.34B,1.3274696,0.020053016,0.112,0.6,37.34,B,0.9847384,0.015261573,15.671397,0.033131916
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,Sb,SLSN-I/2015bn/EFOSC2-NTT phase-band : -27.16B,0.7949543,0.004700816,0.146,-0.8,-27.16,B,0.99774474,0.0022552456,17.326405,0.033256054
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB1,TDE H+He/ASASSN-14li/DIS phase-band : 9.91B,0.116717376,0.6250795,0.15,-1.4,9.91,B,0.48398045,0.5160196,15.758949,0.03381749
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB3,SLSN-I/2015bn/EFOSC2-NTT phase-band : -6.66B,0.5988731,0.012391399,0.15,-1.0,-6.66,B,0.9925248,0.0074751875,18.487087,0.033921264
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,S0,SLSN-I/2015bn/EFOSC2-NTT phase-band : -28.66B,0.65413344,0.0032240301,0.148,-1.2,-28.66,B,0.9987214,0.0012785719,17.665655,0.033972416
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB1,SLSN-I/2015bn/EFOSC2-NTT phase-band : 0.34B,0.47071218,0.0081843855,0.15,-1.6,0.34,B,0.9952743,0.004725708,18.515877,0.03397409
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,E,II-flash/2014cn_early/GMOS phase-band : 0.0B,0.5315788,0.020113068,0.116,-1.2,0.0,B,0.9921037,0.00789633,16.276602,0.034051467
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,E,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -14.71B,0.7263894,0.00438823,0.094,-0.6,-14.71,B,0.9977549,0.0022451326,17.886177,0.034133926
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,E,SLSN-I/2017egm/ALFOSC phase-band : 5.35B,0.3554175,0.034479722,0.146,-2.0,5.35,B,0.9903621,0.009637883,17.733719,0.03423498
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB1,Ibn/PS1-12sk/ALFOSC phase-band : 3.87g,0.44766995,0.3280765,0.14,-0.8,3.87,g,0.73648417,0.26351583,17.652994,0.034277655
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,Sb,II-flash/2019vqd_early/EFOSC2-NTT phase-band : u-,0.5448909,0.012021911,0.15,-1.2,u,-,0.99520284,0.0047971434,16.983826,0.03444995
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB3,SLSN-I/2015bn/KAST phase-band : 9.68B,0.47967073,0.05722119,0.15,-1.2,9.68,B,0.9682378,0.03176219,18.53814,0.03445751
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,E,SLSN-I/2017egm/ALFOSC phase-band : 3.33B,0.38005257,0.011054994,0.15,-1.8,3.33,B,0.99672115,0.00327887,17.818266,0.03446473
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,S0,SLSN-I/2017egm/ALFOSC phase-band : 10.32B,0.44699538,0.004435625,0.144,-1.6,10.32,B,0.9984795,0.0015205345,17.925213,0.034604657
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB1,Ia-pec/2000cx/KAST phase-band : 124.21B,0.13468617,0.53721774,0.014,-2.0,124.21,B,0.6098044,0.3901956,18.883307,0.03464827
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,E,SLSN-I/2017egm/ALFOSC phase-band : -3.65B,0.33535266,0.010274426,0.15,-2.0,-3.65,B,0.9971796,0.0028203684,18.064734,0.034941457
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB3,SLSN-I/2015bn/EFOSC2-NTT phase-band : -20.66B,0.41274092,0.027773269,0.15,-2.0,-20.66,B,0.9884964,0.011503605,19.115253,0.03507386
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,SB1,Ia-pec/2000cx/KAST phase-band : 146.17B,0.118197486,0.61961347,0.008,-2.0,146.17,B,0.52904207,0.47095796,19.601141,0.035965394
T2m3ws-20210922.165306-0008.p12_SN_binned.txt,S0,II-flash/2013fs_early/ALFOSC phase-band : -2.79B,0.42634282,0.01235376,0.11,-2.0,-2.79,B,0.99619126,0.003808761,18.725979,0.03664575
