SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sc,Ia-norm/2009Y/Other phase-band : -5.64B,0.5181985,0.25376981,0.092,-0.6,-5.64,B,0.7901101,0.2098899,9.9629345,0.020046147
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sa,Ia-norm/2009ig/KAST phase-band : -7.78B,0.2952567,0.070830874,0.084,-2.0,-7.78,B,0.973556,0.026444029,10.943272,0.020765223
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sc,Ia-norm/2012cg/KAST phase-band : -5.5B,0.33685088,0.016083265,0.07,-2.0,-5.5,B,0.9925728,0.0074272146,11.230979,0.021311156
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : -10.76B,0.40579507,0.011473184,0.07,-1.6,-10.76,B,0.9953615,0.004638474,11.334784,0.021467393
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,Ia-norm/2012cg/KAST phase-band : -13.49B,0.5671156,0.058129176,0.078,-0.8,-13.49,B,0.9531796,0.04682042,11.270398,0.02154952
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,Ia-norm/2012cg/KAST phase-band : -8.44B,0.76783615,0.017325941,0.064,-1.0,-8.44,B,0.9878023,0.012197676,11.122466,0.021851603
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sa,Ia-norm/2012ht/KAST phase-band : 2.3B,0.37042257,0.33061814,0.064,0.0,2.3,B,0.72592336,0.2740766,11.587698,0.021863582
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : 5.25B,0.39867255,0.33221936,0.06,-0.2,5.25,B,0.75214094,0.24785909,11.628196,0.021939991
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,Ia-norm/2013dy/HET-LRS phase-band : 6.24B,0.16273904,0.54107445,0.062,-1.0,6.24,B,0.5144334,0.48556665,9.967205,0.021954197
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sa,Ia-norm/2017erp/KAST phase-band : -10.69B,0.8832365,0.2652223,0.076,1.4,-10.69,B,0.6855236,0.31447637,11.879964,0.022040749
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,S0,Ia-norm/2017erp/KAST phase-band : -4.69B,0.47115552,0.16917382,0.07,-0.6,-4.69,B,0.8912823,0.10871769,12.1508045,0.022295054
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sa,Ia-norm/2011fe/KAST phase-band : -16.69B,1.2831588,0.26879787,0.082,2.0,-16.69,B,0.6418844,0.35811564,11.740747,0.022320813
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sa,Ia-norm/2011fe/SNIFS phase-band : -14.61B,0.89349705,0.25112793,0.074,1.0,-14.61,B,0.7297296,0.2702704,12.135933,0.02243241
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : -2.77B,0.2733887,0.14697377,0.07,-2.0,-2.77,B,0.9452114,0.054788575,11.866134,0.022473738
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : -4.75B,0.28384945,0.13610779,0.07,-2.0,-4.75,B,0.9496957,0.050304275,11.929638,0.022594012
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,S0,Ia-norm/2012fr/KAST phase-band : -5.65B,0.21686506,0.24555342,0.078,-2.0,-5.65,B,0.9031536,0.09684638,11.989174,0.02270677
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sc,Ia-norm/2017erp/RSS phase-band : -16.99B,1.515193,0.24711247,0.096,2.0,-16.99,B,0.58965576,0.4103442,11.829941,0.02297076
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sa,Ia-norm/2015N/LRIS phase-band : -2.0B,1.7017316,0.063792475,0.072,2.0,-2.0,B,0.89525765,0.10474238,12.578871,0.023080496
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sa,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -14.71B,0.40319902,0.05628319,0.08,-2.0,-14.71,B,0.9791188,0.020881148,12.246323,0.023193793
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB5,Ia 91bg-like/2005bl/WFCCD phase-band : -6.87B,1.5354607,0.26899314,0.064,1.6,-6.87,B,0.62869024,0.37130973,11.665485,0.023284402
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sc,Ia-norm/2009ig/Other phase-band : -13.8B,0.8073717,0.34643772,0.1,2.0,-13.8,B,0.4691163,0.53088367,12.177432,0.023328414
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sa,Ia 91bg-like/2015ac/AFOSC phase-band : u-,1.6224533,0.37020105,0.062,1.8,u,-,0.5786348,0.42136523,11.639636,0.02341979
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,S0,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 10.22B,0.6143336,0.40190944,0.056,0.0,10.22,B,0.6821892,0.31781077,12.572219,0.023856202
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,Ic-BL/2002ap/FOSC phase-band : -5.31B,0.54110914,0.5711509,0.148,0.2,-5.31,B,0.35124648,0.6487535,10.427224,0.02397063
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,IIb/2008aq/KAST phase-band : -5.28B,0.32705343,0.59988105,0.04,0.2,-5.28,B,0.32514593,0.6748541,10.60503,0.023993282
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB3,Ib/2005bf/WFCCD phase-band : -31.0B,0.5168838,0.31878787,0.054,-0.8,-31.0,B,0.75722957,0.24277043,12.050843,0.024005663
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sa,IIb/2011fu/AFOSC phase-band : -11.2B,1.975007,0.15137866,0.046,1.8,-11.2,B,0.78149724,0.21850275,12.885105,0.024039375
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB3,Ib/2005bf/WFCCD phase-band : -23.0B,0.7265552,0.23985782,0.052,-0.2,-23.0,B,0.7851711,0.21482891,12.114804,0.024085099
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sc,Ia-CSM-(ambigious)/2002ic/BC-duPont phase-band : 6.0B,0.78906673,0.2364216,0.044,-0.2,6.0,B,0.7719685,0.22803149,12.65694,0.024247011
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB3,Ib/2005bf/WFCCD phase-band : -19.0B,0.8528062,0.3652957,0.044,0.8,-19.0,B,0.5729503,0.4270497,12.306125,0.024320405
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sa,Ia-norm/2012cg/KAST phase-band : 9.55B,0.9413485,0.3674455,0.056,2.0,9.55,B,0.52918386,0.47081614,12.987329,0.024320839
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,S0,IIb-flash/2013cu_early/AFOSC phase-band : -1.06V,0.5106972,0.05128579,0.142,-2.0,-1.06,V,0.9845766,0.015423418,11.893195,0.024321461
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB3,Ibn/2005la/DEIMOS phase-band : -1.35B,0.5595577,0.28211176,0.036,-0.8,-1.35,B,0.79250354,0.20749646,11.9735155,0.024485717
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,IIn/2008fq/LDSS-3 phase-band : -2.0B,2.2977881,0.0020370574,0.028,1.8,-2.0,B,0.99569106,0.0043089394,12.946168,0.024659367
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,IIb/2013df/HET-LRS phase-band : -1.0B,0.98904604,0.47574455,0.032,2.0,-1.0,B,0.30241528,0.69758475,11.569266,0.024826752
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,IIb/2013df/HET-LRS phase-band : -8.0B,0.80055696,0.4563414,0.038,1.6,-8.0,B,0.35694927,0.64305073,11.574181,0.024944356
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.5895838,0.19332685,0.046,-1.0,6.31,B,0.85641676,0.14358322,12.294036,0.024987876
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sc,II/2013ej/KAST phase-band : 8.9B,0.96920866,0.2640395,0.034,1.2,8.9,B,0.6221589,0.37784111,13.481052,0.025011228
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,Ic-BL/2018gep/FLOYDS-N phase-band : 4.24V,0.58097464,0.10319801,0.112,-1.0,4.24,V,0.92071545,0.07928455,13.05699,0.025157975
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,Ia-pec/2013bh/HET-LRS phase-band : 19.0V,0.105691895,0.5853913,0.15,-2.0,19.0,V,0.53428286,0.46571714,11.240879,0.025203764
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB3,II/2013fs/ALFOSC phase-band : 6.24B,0.9210768,0.15850066,0.126,0.2,6.24,B,0.8428354,0.15716457,12.815849,0.025327764
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,Ia-pec/2013bh/HET-LRS phase-band : 13.0V,0.07124394,0.584185,0.15,-2.0,13.0,V,0.5263177,0.47368225,11.391993,0.025428556
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,Ic-BL/2006aj/FORS2 phase-band : 5.03B,1.1407056,0.054015372,0.14,0.4,5.03,B,0.9313891,0.06861094,13.280262,0.025441116
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,II/2013ej/DEIMOS phase-band : 37.8B,0.7805731,0.62219185,0.026,2.0,37.8,B,0.16904266,0.83095735,11.209758,0.025476722
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,Ic-BL/2006aj/FORS2 phase-band : 3.04B,0.7099414,0.44109422,0.002,0.8,3.04,B,0.45113406,0.5488659,11.940381,0.025513634
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,II/2013ej/HET-LRS phase-band : -2.61B,0.32324824,0.43501663,0.028,-0.4,-2.61,B,0.5761431,0.42385688,11.9503145,0.025534859
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB3,Ibn/2011hw/AFOSC phase-band : -18.68B,1.2551013,0.20651667,0.142,0.8,-18.68,B,0.76230264,0.23769736,12.66824,0.025644211
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB6,Ia 91T-like/1991T/Other phase-band : -12.0B,1.0504442,0.16398048,0.142,0.0,-12.0,B,0.8527382,0.14726181,13.360869,0.025644662
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sb,II/2014G/KAST phase-band : 2.4B,0.9024438,0.02424978,0.15,0.4,2.4,B,0.9803688,0.019631222,12.826378,0.025652755
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,IIn/2002bu/KAST phase-band : 17.0B,1.8008012,0.07176165,0.142,2.0,17.0,B,0.8456118,0.1543882,13.32615,0.02567659
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB2,Ic-BL/2006aj/FORS2 phase-band : 8.02B,1.351105,0.009837482,0.124,0.6,8.02,B,0.9860454,0.013954566,13.5762205,0.02571254
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sa,Ibn/2015G/KAST phase-band : 2.46B,2.0079527,0.051901303,0.028,2.0,2.46,B,0.9111585,0.08884152,14.013636,0.025903208
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sc,Ia-02cx like/2005hk/DIS phase-band : -5.9B,0.32808232,0.2577711,0.046,-1.8,-5.9,B,0.846395,0.153605,13.594166,0.025943063
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sc,II-flash/2014G_early/BC-Asi phase-band : -5.09B,0.7425878,0.17997962,0.132,-0.8,-5.09,B,0.87082404,0.12917599,13.547328,0.025952736
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB3,IIb/1993J/BC-Ekar phase-band : -16.15B,0.45779687,0.20533657,0.136,-1.0,-16.15,B,0.8631551,0.13684487,13.004757,0.025957597
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,Ic-pec/2005ek/KAST phase-band : -0.53B,1.3988082,0.07383097,0.148,1.4,-0.53,B,0.86847234,0.13152763,13.558049,0.025973273
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sc,II/2016bkv/FLOYDS-N phase-band : 12.87B,1.129488,0.006224102,0.136,0.4,12.87,B,0.99303985,0.0069601457,13.734964,0.026062552
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,S0,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -10.66B,0.38512942,0.19409531,0.046,-2.0,-10.66,B,0.9210108,0.07898923,13.901048,0.026080765
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,IIn/2008fq/WFCCD phase-band : 3.0B,1.9856255,0.19523904,0.01,2.0,3.0,B,0.63887936,0.36112067,13.478545,0.026121212
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,S0,II/2016bkv/FLOYDS-N phase-band : 17.88B,1.7969592,0.07756515,0.12,1.8,17.88,B,0.8975582,0.1024418,14.083255,0.026177052
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB6,II/2013ej/BC-Asi phase-band : 4.39B,1.7440183,0.24398042,0.122,1.6,4.39,B,0.6712283,0.32877168,13.341154,0.026210519
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,Sc,II/1999em/LRIS phase-band : 8.0B,0.8353501,0.4084481,0.026,2.0,8.0,B,0.3892459,0.61075413,12.807734,0.026407698
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,Ic/2013ek/DEIMOS phase-band : u-,0.5507334,0.6203402,0.02,1.2,u,-,0.22074778,0.77925223,11.771853,0.026876377
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,Ib/2006fo/EMMI phase-band : 16.36V,1.8465469,0.20604429,0.01,2.0,16.36,V,0.61827344,0.3817266,14.046732,0.027064994
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,Ic-BL/2006aj/FORS2 phase-band : 11.01B,0.7735769,0.5472941,0.012,1.6,11.01,B,0.26402193,0.73597807,12.344383,0.027130513
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,II-flash/iPTF14flu_early/DEIMOS phase-band : u-,0.13468097,0.6039125,0.032,-2.0,u,-,0.54012007,0.45987993,12.204547,0.027364455
T2m3ws-20211026.144018-0062.p12_SN_binned.txt,SB1,IIb/2013df/DEIMOS phase-band : -14.0B,0.12928298,0.59957063,0.022,-2.0,-14.0,B,0.5605236,0.43947637,12.099971,0.027375499
