SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB5,SLSN-I/2017egm/ALFOSC phase-band : -3.65B,0.77757907,0.5434069,0.148,2.0,-3.65,B,0.44615376,0.55384624,11.247216,0.02175477
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,Sb,TDE H+He/ASASSN-14li/DIS phase-band : 9.91B,0.2465497,0.6816457,0.008,-0.6,9.91,B,0.5567739,0.44322613,11.310436,0.021792749
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,E,II-flash/2013fs_early/ALFOSC phase-band : -3.81B,1.1014007,0.49721742,0.146,2.0,-3.81,B,0.5698482,0.4301518,10.947154,0.021938184
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB6,TDE H/2019ahk/EFOSC2-NTT phase-band : u-,1.13627,0.4915777,0.088,2.0,u,-,0.45448533,0.5455147,11.349185,0.021952001
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB6,SLSN-I/2017egm/ALFOSC phase-band : -21.67B,0.68401855,0.59657437,0.148,2.0,-21.67,B,0.3940159,0.6059841,11.380385,0.022012351
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,E,II-flash/2013fs_early/ALFOSC phase-band : -2.79B,1.1711019,0.48177457,0.146,2.0,-2.79,B,0.5802626,0.4197374,10.999789,0.022043666
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,E,IIb-flash/2013cu_early/ALFOSC phase-band : -3.99V,0.82379305,0.46165058,0.146,1.0,-3.99,V,0.67615366,0.32384637,11.12351,0.022070456
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB6,SLSN-I/2017egm/ALFOSC phase-band : -13.6B,0.71131027,0.58083504,0.15,2.0,-13.6,B,0.40534297,0.59465706,11.42354,0.022138644
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB6,SLSN-I/2017egm/ALFOSC phase-band : 3.33B,0.8157059,0.54374075,0.148,2.0,3.33,B,0.4316114,0.5683886,11.556523,0.022353042
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB6,SLSN-I/2017egm/KAST phase-band : -18.39B,0.67038,0.5678408,0.11,1.2,-18.39,B,0.4665806,0.53341943,12.046103,0.023255024
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB2,II-flash/2019vqd_early/EFOSC2-NTT phase-band : u-,0.47571734,0.55115044,0.148,0.4,u,-,0.4406464,0.5593536,11.4970875,0.023320664
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB2,Ibn/2010al/KAST phase-band : -4.01B,0.66190475,0.3757567,0.136,0.8,-4.01,B,0.57746613,0.42253387,11.993625,0.02347089
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB2,TDE H/2018hyz/FLOYDS-N phase-band : 2.55B,1.7796003,0.21819119,0.122,2.0,2.55,B,0.6589737,0.34102634,12.243574,0.023545334
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB6,II/2013ej/BC-Asi phase-band : -3.61B,1.44747,0.49291232,0.118,2.0,-3.61,B,0.48066545,0.51933455,12.081537,0.023829462
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,E,II/2014cn/DBSP phase-band : 10.31B,0.68644464,0.49486542,0.018,1.2,10.31,B,0.5810357,0.41896433,12.960403,0.023868147
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB6,II/2012aw/ALFOSC phase-band : -5.74B,1.1201769,0.5194992,0.08,2.0,-5.74,B,0.4310204,0.5689796,12.511334,0.024153154
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB2,II-flash/2014cn_early/GMOS phase-band : 0.0B,0.4306577,0.53747946,0.072,-0.2,0.0,B,0.5151745,0.4848255,12.227043,0.024701098
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB6,IIb/1993J/BC-Ekar phase-band : -16.15B,1.1763706,0.44733447,0.076,2.0,-16.15,B,0.48818603,0.51181394,13.007552,0.024918683
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,Sc,SLSN-I/2017egm/KAST phase-band : -0.39B,0.7754083,0.5080971,0.072,2.0,-0.39,B,0.40967432,0.5903257,12.967598,0.025033973
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB3,Ic/2004gt/LRIS phase-band : 57.59B,1.6095175,0.41046074,0.006,2.0,57.59,B,0.5032245,0.49677548,12.950268,0.025048874
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,Sa,Ic-BL/1998bw/DFOSC phase-band : -5.6B,1.916134,0.37286708,0.0,2.0,-5.6,B,0.58617985,0.41382012,13.524464,0.025138408
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,Sc,SLSN-I/2017egm/KAST phase-band : 6.62B,0.83747,0.46079886,0.072,2.0,6.62,B,0.44877076,0.55122924,13.155897,0.025251241
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB3,Ia-pec/2013bh/HET-LRS phase-band : -2.0V,0.925292,0.6331352,0.0,2.0,-2.0,V,0.31992564,0.6800744,12.862466,0.025419895
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB4,II/1999br/BC-duPont phase-band : 5.0B,2.080258,0.25958326,0.006,2.0,5.0,B,0.65149933,0.34850067,13.363893,0.025552375
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,SB3,Ibn/2010al/DBSP phase-band : -8.18B,0.75395983,0.6151527,0.046,1.6,-8.18,B,0.37137604,0.62862396,13.163607,0.025810994
T2m3ws-20211211.122308-0068.p12_SN_binned.txt,Sb,TDE H+He/2016fnl/DBSP phase-band : -1.04g,2.4918277,0.010246292,0.0,2.0,-1.04,g,0.9850001,0.014999955,13.573421,0.02600272
