SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sb,ILRT/PTF10fqs/HET-LRS phase-band : -6.0g,0.35003498,0.8475319,0.056,2.0,-6.0,g,0.07866429,0.9213357,4.397633,0.009794283
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,E,Ic/2013ek/DEIMOS phase-band : u-,0.13712955,0.92650723,0.05,0.6,u,-,0.10158497,0.898415,4.182983,0.009842313
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-norm/2013dy/HET-LRS phase-band : 6.24B,0.02680299,0.87023556,0.058,-2.0,6.24,B,0.25134665,0.74865335,4.5296187,0.009933375
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,II/2013ej/HET-LRS phase-band : -2.61B,0.0489641,0.81475335,0.058,-2.0,-2.61,B,0.35938376,0.64061624,4.531747,0.009959883
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,SLSN-II/2008es/HET-LRS phase-band : -6.0B,0.1306797,0.8179622,0.06,-2.0,-6.0,B,0.4408382,0.55916184,4.4332104,0.009962271
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,IIb/2013df/HET-LRS phase-band : -8.0B,0.05803843,0.841513,0.056,-1.4,-8.0,B,0.25372303,0.746277,4.548085,0.009973871
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,E,Ib/2008D/MMT-Blue phase-band : -12.57B,0.4254015,0.54617363,0.052,-0.6,-12.57,B,0.59064096,0.409359,5.218891,0.00997876
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sb,Ibn/2006jc/ALFOSC phase-band : 10.0B,0.36919597,0.7846672,0.05,0.8,10.0,B,0.22857603,0.77142394,4.2741313,0.01005678
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-norm/2009Y/WFCCD phase-band : 43.36B,0.06733069,0.89786226,0.056,0.0,43.36,B,0.08219927,0.9178007,5.106098,0.01017151
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sb,IIn/2008fq/WFCCD phase-band : 3.0B,0.28774938,0.28227437,0.012,-2.0,3.0,B,0.861402,0.13859801,5.274184,0.010241135
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,SLSN-IIn/PTF10fel/LRIS phase-band : 2.0R,0.18349025,0.6645907,0.048,-2.0,2.0,R,0.582231,0.41776904,5.081964,0.010266594
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia 91T-like/1991T/FOS-2 phase-band : 40.0B,0.07698433,0.87840134,0.048,0.2,40.0,B,0.08302755,0.91697246,5.4966164,0.010351444
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sb,Ic-BL/2003dh/FOCAS phase-band : 40.0B,0.23253736,0.7838703,0.068,-0.6,40.0,B,0.33820966,0.6617903,4.6942363,0.010501646
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,SLSN-I/2015bn/GMOS phase-band : 438.34B,0.053086154,0.94378763,0.062,1.4,438.34,B,0.024984187,0.9750158,4.764817,0.010612065
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sb,ILRT/PTF10fqs/HET-LRS phase-band : 6.0g,0.379856,0.82536924,0.07,1.6,6.0,g,0.11658084,0.88341916,4.8483377,0.01063232
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-norm/2012cg/KAST phase-band : 38.55B,0.08948756,0.885936,0.048,0.8,38.55,B,0.058958817,0.9410412,5.6828394,0.010642021
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-norm/2009ig/KAST phase-band : 37.0B,0.048506223,0.89060986,0.044,-0.2,37.0,B,0.07622337,0.9237766,5.718213,0.010708264
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,E,Ia-norm/1994D/KAST phase-band : -8.8B,0.1464365,0.8061451,0.068,-2.0,-8.8,B,0.5123021,0.4876979,5.050512,0.010768682
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,SB6,IIn/2008fq/WFCCD phase-band : 10.0B,0.2658593,0.30273378,0.008,-2.0,10.0,B,0.82603496,0.17396505,5.572372,0.0107991705
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 40.16B,0.034822267,0.87427145,0.042,-1.8,40.16,B,0.17311035,0.82688963,5.739808,0.010891476
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,E,II/2013ej/DEIMOS phase-band : 37.8B,0.18923257,0.94558144,0.048,2.0,37.8,B,0.04480836,0.9551916,4.693843,0.010915914
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2008D/MMT-Blue phase-band : -11.57B,0.25607148,0.7031773,0.02,-0.2,-11.57,B,0.30719802,0.692802,5.1585174,0.010975569
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia 91bg-like/2005bl/LRIS phase-band : 18.4B,0.14685175,0.8936347,0.048,2.0,18.4,B,0.031127863,0.96887213,5.985607,0.010982765
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic/2012hn/EFOSC2-NTT phase-band : -0.98V,0.119817965,0.8958618,0.046,1.4,-0.98,V,0.03686422,0.9631358,5.679062,0.011027304
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,E,SLSN-I/PTF10aagc/LRIS phase-band : u-,0.25169063,0.49393353,0.04,-2.0,u,-,0.7425153,0.25748464,5.8426595,0.011044725
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-norm/2007sr/BC-duPont phase-band : 47.0B,0.019735329,0.90316916,0.04,-1.6,47.0,B,0.09679213,0.9032079,5.900656,0.011049919
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,SLSN-II/2008es/HET-LRS phase-band : -13.0B,0.1033026,0.8223442,0.038,-2.0,-13.0,B,0.3958862,0.6041138,4.8138556,0.011066334
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ia/2016hnk/EFOSC2-NTT phase-band : 9.09B,0.08962822,0.91415346,0.046,2.0,9.09,B,0.019645983,0.980354,6.038986,0.011080708
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-norm/2013dy/KAST phase-band : 41.32B,0.0797328,0.8999203,0.044,1.2,41.32,B,0.03687014,0.9631299,5.9579406,0.011094861
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sc,Ib/2008D/MMT-Blue phase-band : -10.57B,0.27344808,0.40056753,0.128,-2.0,-10.57,B,0.7498186,0.2501814,5.9421105,0.011127548
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-norm/2007sr/KAST phase-band : 30.59B,0.07800188,0.89984167,0.044,1.2,30.59,B,0.036095552,0.96390444,6.076477,0.0111495
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,Ia-norm/1994D/KAST phase-band : -10.8B,0.17454503,0.84210813,0.072,-0.6,-10.8,B,0.30784616,0.6921539,5.070954,0.011218924
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-norm/2011by/KAST phase-band : 30.29B,0.058515314,0.8897754,0.042,0.4,30.29,B,0.058282685,0.9417173,6.0376453,0.0112223895
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia 91bg-like/1991bg/UV-Schmidt phase-band : u-,0.09020825,0.9051058,0.044,2.0,u,-,0.024069812,0.9759302,6.1195636,0.011228557
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic-BL/PTF10vgv/KAST phase-band : 6.27R,0.09102233,0.874424,0.042,0.6,6.27,R,0.06533619,0.93466383,6.109162,0.011271516
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia 02es-like/PTF10ops/DBSP phase-band : 101.0g,0.2855117,0.84343,0.044,2.0,101.0,g,0.05348908,0.9465109,6.1676736,0.011316833
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,TDE H/ASASSN-14ae/LRIS phase-band : 287.62B,0.31026083,0.2832619,0.02,-1.6,287.62,B,0.82159585,0.17840412,6.1855993,0.011349723
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-02cx like/2012Z/LDSS-3 phase-band : 21.29B,0.07257051,0.8945479,0.038,1.0,21.29,B,0.03779201,0.962208,5.9138746,0.011372835
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic/2004gk/KAST phase-band : 48.45B,0.1928551,0.88344276,0.07,2.0,48.45,B,0.05394418,0.9460558,6.1668377,0.011377929
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia 91bg-like/2005bl/DOLORES phase-band : 11.0B,0.11378992,0.88837415,0.04,2.0,11.0,B,0.02794529,0.9720547,6.2028947,0.0113814585
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic-BL/2003jd/LRIS phase-band : 29.0B,0.08254812,0.8861002,0.042,0.6,29.0,B,0.05514456,0.94485545,6.2107906,0.011395946
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic-BL/2003jd/MMT-Blue phase-band : 50.09B,0.26226965,0.8703653,0.07,2.0,50.09,B,0.06474301,0.935257,5.8825817,0.011422489
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-norm/1994D/KAST phase-band : 28.6B,0.044998292,0.8883411,0.038,-0.2,28.6,B,0.06699616,0.93300384,6.231947,0.0114347655
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic-pec/2005ek/HET-LRS phase-band : 11.0B,0.16048348,0.8851398,0.038,2.0,11.0,B,0.034462783,0.9655372,4.9935174,0.011453021
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,SLSN-I/2017egm/SPRAT phase-band : -5.69B,0.12884343,0.82202,0.118,-2.0,-5.69,B,0.505238,0.49476203,4.911792,0.011503025
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ia/2016hnk/RSS phase-band : 2.0B,0.030412478,0.8959273,0.036,-0.8,2.0,B,0.07213379,0.9278662,6.2118406,0.011524751
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,SLSN-I/2017egm/SPRAT phase-band : -10.67B,0.13517803,0.8244239,0.128,-2.0,-10.67,B,0.51297396,0.48702607,4.975808,0.0115447985
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,computed/PISN/Other phase-band : u-,0.002300841,0.8918594,0.02,-2.0,u,-,0.07905363,0.92094636,6.302663,0.011564518
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-norm/2015N/KAST phase-band : 24.5B,0.042095814,0.9268115,0.04,2.0,24.5,B,0.010579657,0.98942035,6.306155,0.011570927
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic/2004gt/LDSS-2 phase-band : 25.51B,0.017426278,0.9356079,0.04,0.6,25.51,B,0.0115661025,0.9884339,5.9392514,0.011577488
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,IIn/2008fq/KAST phase-band : 11.17B,0.17033471,0.5826522,0.016,-1.4,11.17,B,0.5253939,0.47460607,6.3211584,0.011598456
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2004gq/LRIS phase-band : 56.4B,0.053944644,0.8792896,0.02,0.4,56.4,B,0.04401462,0.95598537,5.9409175,0.0116033545
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ia/2016hnk/EFOSC2-NTT phase-band : 35.16B,0.019771805,0.90816385,0.022,0.4,35.16,B,0.017229376,0.9827706,6.143203,0.01161286
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sb,II/2008aw/Other phase-band : 3.0B,0.2280849,0.7395547,0.15,-2.0,3.0,B,0.62228554,0.37771443,5.156836,0.011614495
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic/2012hn/LDSS-3 phase-band : 33.0V,0.047461145,0.9011613,0.02,2.0,33.0,V,0.010291308,0.98970866,6.031154,0.011620721
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,II/2014G/KAST phase-band : 62.43B,0.016661908,0.9359413,0.038,1.2,62.43,B,0.00687015,0.99312985,5.965297,0.01162826
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ia/2016hnk/EFOSC2-NTT phase-band : 60.16B,0.030800508,0.9306089,0.038,2.0,60.16,B,0.007835355,0.9921647,6.1064243,0.011631285
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sb,Ibn/2005la/DEIMOS phase-band : -1.35B,0.12827204,0.79666823,0.15,-2.0,-1.35,B,0.54302156,0.45697844,5.176987,0.01165988
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,II/2013ej/Other phase-band : 62.72B,0.0020052136,0.9414346,0.036,0.2,62.72,B,0.0022802614,0.99771976,5.9863997,0.011669395
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-02cx like/2012Z/LRIS phase-band : 34.4B,0.09500793,0.9004796,0.04,1.8,34.4,B,0.02364996,0.97635,6.361902,0.011673215
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2006fo/EMMI phase-band : 16.36V,0.035496145,0.8478996,0.022,-1.8,16.36,V,0.1841327,0.8158673,6.011722,0.0116732465
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,IIb/2013cu/DEIMOS phase-band : 62.0V,0.03614166,0.93242776,0.04,1.8,62.0,V,0.009660722,0.9903393,5.1834173,0.011674363
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,SLSN-I/2017egm/Other phase-band : 145.42B,0.0232555,0.93084073,0.038,1.0,145.42,B,0.012281091,0.9877189,5.9608603,0.011687961
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic/2014L/KAST phase-band : 58.37B,0.02872013,0.93308884,0.04,1.8,58.37,B,0.009322704,0.9906773,6.2454944,0.011695682
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2008D/MMT-Blue phase-band : -9.57B,0.4968813,0.5905042,0.016,0.6,-9.57,B,0.34334812,0.6566519,5.824595,0.011719507
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-norm/2015N/KAST phase-band : 49.23B,0.040890705,0.92629355,0.036,2.0,49.23,B,0.008179219,0.99182075,6.3872485,0.011719722
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,super_chandra/2012dn/FLOYDS-S phase-band : 4.0B,0.057487354,0.832479,0.022,-1.2,4.0,B,0.17064613,0.82935387,6.343665,0.011725813
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic/2014L/YFOSC phase-band : 20.0B,0.040986173,0.92660433,0.036,2.0,20.0,B,0.008017465,0.9919825,6.279416,0.0117372265
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic/2014L/KAST phase-band : 30.51B,0.03359281,0.9224774,0.036,1.2,30.51,B,0.01465832,0.98534167,6.3581986,0.011752678
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,IIb/PS15bgt/KAST phase-band : 58.4B,0.0160484,0.9349177,0.036,1.6,58.4,B,0.0047932165,0.9952068,6.3638372,0.0117631005
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ibn/2015G/MODS1 phase-band : 20.44B,0.07386047,0.8923837,0.022,1.6,20.44,B,0.018301807,0.9816982,6.3404765,0.011763407
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,ILRT/2017be/ALFOSC phase-band : 26.0B,0.06645472,0.7614023,0.016,-2.0,26.0,B,0.34534305,0.65465695,6.4245806,0.011788221
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic/2004gk/KAST phase-band : 19.56B,0.022727873,0.8826753,0.018,-1.0,19.56,B,0.06524387,0.93475616,6.4289317,0.011796205
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic-BL/2006aj/FORS2 phase-band : 16.01B,0.038891736,0.83191246,0.018,-1.8,16.01,B,0.19540508,0.80459493,6.4382186,0.011813246
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2008D/KAST phase-band : -5.0B,0.0214228,0.90506,0.024,-0.2,-5.0,B,0.029401321,0.9705987,6.4063153,0.01181977
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2007C/KAST phase-band : 11.56B,0.086383194,0.87486064,0.022,1.2,11.56,B,0.03329254,0.96670747,6.4437633,0.011823419
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,super_chandra/2012dn/GMOS phase-band : -2.0B,0.09748087,0.80157864,0.03,-0.8,-2.0,B,0.20798118,0.79201883,6.1837754,0.011823663
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,II/2014G/KAST phase-band : 45.14B,0.011249584,0.9234812,0.032,-0.6,45.14,B,0.02248377,0.97751623,6.090539,0.011826289
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic/2004dn/KAST phase-band : 10.47B,0.068746306,0.88532585,0.022,1.0,10.47,B,0.029704504,0.9702955,6.445583,0.011826757
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,Ia-norm/1994D/Other phase-band : -11.8B,0.31443352,0.8509924,0.076,1.0,-11.8,B,0.20661215,0.79338783,5.1716824,0.011834512
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic/2014L/YFOSC phase-band : 0.0B,0.035156284,0.8628085,0.03,-1.8,0.0,B,0.16705106,0.8329489,6.397107,0.011846495
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ib/PTF12bho/LRIS phase-band : 11.58r,0.02670327,0.8866639,0.018,-0.4,11.58,r,0.04464491,0.9553551,6.4590597,0.011851486
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,IIn/2008fq/KAST phase-band : 62.14B,0.0012664928,0.9253609,0.022,0.6,62.14,B,0.0007991894,0.9992008,6.4439664,0.011867342
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2006ep/KAST phase-band : 17.27B,0.034121126,0.8655217,0.014,-0.6,17.27,B,0.07090753,0.92909247,6.4778905,0.011886037
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2008D/LRIS phase-band : 95.76B,0.013674613,0.9138604,0.018,1.8,95.76,B,0.0037954303,0.99620456,6.4106874,0.011893668
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,SB6,Ic-pec/2005ek/FAST phase-band : 4.0B,0.1806118,0.6415935,0.112,-2.0,4.0,B,0.5430492,0.45695075,5.057569,0.011900163
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2008D/DIS phase-band : 9.88B,0.10154141,0.87884384,0.02,1.6,9.88,B,0.025190253,0.97480977,6.4893165,0.011907003
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ib/2005E/DBSP phase-band : 20.0V,0.044023655,0.8954779,0.018,1.2,20.0,V,0.017678322,0.9823217,6.2630906,0.011907017
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,SLSN-I/2015bn/IMACS phase-band : 37.34B,0.15985414,0.68299896,0.09,-2.0,37.34,B,0.59062177,0.40937823,5.5163627,0.011914391
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ia/2016hnk/ALFOSC phase-band : 38.83B,0.042390175,0.9094572,0.028,1.8,38.83,B,0.012435641,0.9875644,6.499267,0.011925261
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2007C/KAST phase-band : 34.45B,0.027871676,0.9108345,0.022,1.4,34.45,B,0.009258418,0.9907416,6.5001245,0.0119268345
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,IIb/1993J/KAST phase-band : -18.0B,0.21276288,0.7775412,0.15,-2.0,-18.0,B,0.6091585,0.39084145,5.0824003,0.011930518
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,super_chandra/2012dn/FLOYDS-S phase-band : 10.0B,0.43578997,0.5298452,0.082,-0.2,10.0,B,0.5191958,0.4808042,6.371182,0.011931052
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-rapid/2010X/LRIS phase-band : 22.53r,0.025635293,0.91310865,0.02,2.0,22.53,r,0.004955673,0.99504435,6.506256,0.011938084
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia 91bg-like/2005bl/FORS2 phase-band : 31.13B,0.02810434,0.9291075,0.034,2.0,31.13,B,0.0061247842,0.9938752,5.699002,0.011947593
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2007C/LRIS phase-band : 62.49B,0.018412905,0.9175142,0.022,2.0,62.49,B,0.0040111477,0.99598885,6.5227532,0.011968354
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,Ic/2019bkc/Goodman phase-band : 0.37g,0.3633948,0.77194035,0.12,-0.2,0.37,g,0.39962447,0.60037553,5.0995755,0.011970835
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,ILRT/2015dl/ALFOSC phase-band : u-,0.011505045,0.91668934,0.018,1.8,u,-,0.0025236942,0.9974763,6.108508,0.011977467
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2007C/FORS2 phase-band : 156.03B,0.0009205565,0.93313956,0.028,2.0,156.03,B,0.0003261577,0.99967384,6.1874123,0.011991109
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ib/PTF11kmb/DBSP phase-band : 25.0r,0.025933484,0.9150673,0.022,2.0,25.0,r,0.005501473,0.99449855,6.536464,0.0119935125
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sb,II/2008aw/Other phase-band : 7.0B,0.26042932,0.72812206,0.15,-1.8,7.0,B,0.6129226,0.38707736,5.3335404,0.012012478
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-02cx like/2010ae/X-Shooter phase-band : 9.0B,0.027928311,0.8848458,0.022,1.6,9.0,B,0.022753116,0.9772469,6.5519104,0.012021854
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,II/2002hh/KAST phase-band : 333.0V,0.0015687995,0.9255777,0.022,1.8,333.0,V,0.00038017987,0.99961984,6.557813,0.012032685
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ib/2010et/LRIS phase-band : 29.08g,0.032380745,0.91000265,0.02,1.8,29.08,g,0.0067388294,0.99326116,6.558659,0.012034237
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,SLSN-I/Gaia16apd/MMT-Blue phase-band : 31.84B,0.23780882,0.7604165,0.126,-1.6,31.84,B,0.5123035,0.48769656,5.3632407,0.012052227
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-norm/2015N/KAST phase-band : 37.26B,0.00069064915,0.9235766,0.02,2.0,37.26,B,0.00013517133,0.9998648,6.5686803,0.0120526245
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,II/2008aw/Other phase-band : 11.0B,0.6096651,0.8086819,0.106,1.6,11.0,B,0.22761129,0.7723887,5.1541643,0.012070643
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,SLSN-IIn/2006gy/LRIS phase-band : 142.39R,0.1720472,0.8534158,0.024,1.8,142.39,R,0.038916983,0.961083,6.587312,0.0120868115
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ib/PTF11kmb/LRIS phase-band : 91.38r,0.0003504627,0.92114145,0.018,2.0,91.38,r,0.00012277608,0.9998772,6.5906653,0.012092964
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ib/PTF11kmb/LRIS phase-band : 126.23r,0.00018315447,0.9211759,0.018,1.6,126.23,r,0.00013607186,0.9998639,6.593878,0.012098858
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,II/2003gd/KAST phase-band : 40.0B,0.009363323,0.91837215,0.02,1.6,40.0,B,0.002862718,0.9971373,6.5977583,0.012105978
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ib/2007ke/LRIS phase-band : 21.93R,0.000307213,0.93117774,0.026,2.0,21.93,R,6.534136e-05,0.9999347,6.598255,0.01210689
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2006ep/KAST phase-band : 11.32B,0.038548775,0.82807136,0.01,-1.4,11.32,B,0.15855317,0.8414468,6.599587,0.012109335
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ib/2016hgs/LRIS phase-band : 69.0g,0.0023126265,0.9193582,0.018,1.6,69.0,g,0.0010647,0.9989353,6.600546,0.012111093
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,SLSN-IIn/2006gy/LRIS phase-band : 78.53R,0.01825507,0.9256133,0.028,1.6,78.53,R,0.004346451,0.99565357,6.6007333,0.0121114375
