SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,Ia-norm/2013dy/HET-LRS phase-band : -5.74B,0.10118609,0.70636946,0.022,-1.4,-5.74,B,0.423061,0.576939,4.2075644,0.008933257
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sb,Ia-norm/2013dy/DEIMOS phase-band : -15.38B,0.2495444,0.7999621,0.016,1.0,-15.38,B,0.14506625,0.85493374,4.249051,0.00954843
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,Ia-norm/2012cg/KAST phase-band : -8.44B,0.19152418,0.61479366,0.024,-2.0,-8.44,B,0.61070687,0.3892931,4.8132334,0.009843013
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sb,II/2013ej/DEIMOS phase-band : -1.15B,0.19731131,0.8185779,0.018,0.8,-1.15,B,0.13990152,0.8600985,4.511468,0.010115399
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,II/2013ej/HET-LRS phase-band : -2.61B,0.09979101,0.7212068,0.02,-1.2,-2.61,B,0.38036793,0.61963207,4.9257445,0.010458056
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,IIb/2013df/HET-LRS phase-band : -8.0B,0.26519138,0.7162017,0.02,0.8,-8.0,B,0.21717462,0.7828254,5.097019,0.010821696
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sb,SLSN-I/PTF10aagc/LRIS phase-band : u-,0.33311105,0.49649915,0.024,-1.2,u,-,0.64633083,0.35366917,5.727387,0.011099587
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sb,IIb/2013df/DEIMOS phase-band : -14.0B,0.10836778,0.8201741,0.016,-0.4,-14.0,B,0.20530957,0.79469043,4.95584,0.01113672
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sb,IIb/2008aq/KAST phase-band : -5.28B,0.30156168,0.8195463,0.018,2.0,-5.28,B,0.09165859,0.9083414,5.0342503,0.011162417
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,S0,II-flash/iPTF14flu_early/DEIMOS phase-band : u-,0.09093017,0.77728254,0.008,-1.6,u,-,0.36460626,0.63539374,5.148608,0.011290807
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sb,Ic-BL/2006aj/FORS2 phase-band : 3.04B,0.23033251,0.7252625,0.016,0.0,3.04,B,0.28416532,0.7158347,5.2564144,0.011377521
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,Ia-norm/2013dy/HET-LRS phase-band : 6.24B,0.07602828,0.7443872,0.022,-1.2,6.24,B,0.34899107,0.65100896,5.3981686,0.01146108
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sb,Ic/2013ek/DEIMOS phase-band : u-,0.3245965,0.83878976,0.016,2.0,u,-,0.077003814,0.92299616,5.0806637,0.011546963
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sb,Ic-BL/2006aj/FORS2 phase-band : 11.01B,0.40949088,0.7917699,0.02,2.0,11.01,B,0.10941053,0.8905895,5.3291984,0.011816404
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,Ic/2019bkc/Goodman phase-band : 0.37g,0.5782,0.758704,0.15,1.0,0.37,g,0.30367583,0.69632417,5.2352004,0.011979864
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,SLSN-I/2017egm/SPRAT phase-band : -10.67B,0.1554922,0.7823448,0.148,-2.0,-10.67,B,0.55254537,0.4474546,5.5381465,0.012615368
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,E,Ia-norm/1994D/KAST phase-band : -8.8B,0.1749229,0.73490727,0.026,-2.0,-8.8,B,0.5623006,0.43769938,5.5696797,0.012658363
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,SLSN-II/2008es/HET-LRS phase-band : -13.0B,0.25494978,0.62246263,0.15,-2.0,-13.0,B,0.70190495,0.29809505,6.16591,0.012792344
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,Ibn/2005la/DEIMOS phase-band : -1.35B,0.40770715,0.82539535,0.15,1.6,-1.35,B,0.17837596,0.82162404,5.686931,0.012808404
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,SB4,IIn/2008fq/WFCCD phase-band : 3.0B,0.29639426,0.33720863,0.004,-1.8,3.0,B,0.79566455,0.20433542,6.6348376,0.012808567
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,II/2008aw/Other phase-band : 1.0B,0.37291598,0.68505263,0.146,-0.8,1.0,B,0.55302167,0.44697833,5.731724,0.012938429
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,IIb/1993J/KAST phase-band : -18.0B,0.30901885,0.72039855,0.148,-1.2,-18.0,B,0.5618916,0.4381084,5.499297,0.012939522
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.3526956,0.7722056,0.142,0.6,6.31,B,0.2841041,0.7158959,5.944304,0.013064404
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sc,IIn/2008fq/WFCCD phase-band : 10.0B,0.1828207,0.49642813,0.004,-1.8,10.0,B,0.6060729,0.3939271,6.8168592,0.0131599605
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,II/2008aw/Other phase-band : 3.0B,0.5371554,0.66232777,0.146,0.0,3.0,B,0.49680644,0.50319356,5.858855,0.013225406
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,SLSN-I/2017egm/SPRAT phase-band : -5.69B,0.15079515,0.7818305,0.146,-2.0,-5.69,B,0.5516763,0.44832373,5.842844,0.013339827
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,super_chandra/2012dn/GMOS phase-band : -2.0B,1.2756578,0.4534617,0.15,1.8,-2.0,B,0.4492152,0.5507848,6.4534097,0.013472672
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,S0,SLSN-I/PTF09cnd/LRIS phase-band : 302.0r,0.54480964,0.6606805,0.06,0.6,302.0,r,0.38992426,0.6100758,6.62851,0.013555235
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sc,Ib/2008D/MMT-Blue phase-band : -11.57B,0.16008548,0.5887996,0.036,-1.8,-11.57,B,0.48924318,0.51075685,6.62811,0.013722794
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,SLSN-II/2008es/HET-LRS phase-band : -6.0B,0.2687433,0.63307613,0.144,-2.0,-6.0,B,0.6887783,0.3112217,6.6301746,0.013812863
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,II-flash/2014cn_early/GMOS phase-band : 0.0B,0.11646968,0.7566517,0.148,-2.0,0.0,B,0.5598234,0.4401766,6.5093865,0.013968641
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,SB5,II/2008aw/Other phase-band : 9.0B,0.32805187,0.52480316,0.15,-2.0,9.0,B,0.7201323,0.27986768,6.251342,0.01404796
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,S0,IIn/2000eo/Other phase-band : 0.0B,0.66557497,0.77536184,0.146,1.4,0.0,B,0.30259442,0.6974056,6.0658145,0.014139428
T2m3ws-20220709.152359-0515.p12_SN_binned.txt,Sa,II/2008aw/Other phase-band : 7.0B,0.6831443,0.6619691,0.144,0.6,7.0,B,0.4405161,0.5594839,6.41718,0.014518507
