SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,TDE H+He/2016fnl/DBSP phase-band : -1.04g,0.10830854,0.72900057,0.102,-1.2,-1.04,g,0.283734,0.71626604,4.6892,0.009708488
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,Ib/2006fo/EMMI phase-band : 56.27V,0.22318326,0.74388355,0.102,0.6,56.27,V,0.1398539,0.8601461,4.6517386,0.009711354
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,II-flash/iPTF15crj_early/GMOS phase-band : u-,0.07691515,0.7218958,0.102,-2.0,u,-,0.37205088,0.6279491,4.7441487,0.009781751
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,II/2003ed/KAST phase-band : u-,0.021397011,0.84126574,0.102,-2.0,u,-,0.11809804,0.881902,4.778441,0.009872812
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sa,Ia-pec/2013bh/HET-LRS phase-band : -2.0V,0.42030522,0.7583877,0.094,2.0,-2.0,V,0.17998068,0.8200193,4.632315,0.009877005
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sb,IIb-flash/2013cu_early/AFOSC phase-band : -1.06V,0.22813302,0.6327673,0.1,-2.0,-1.06,V,0.6763784,0.32362154,4.8016214,0.00987988
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,IIn/2008fq/WFCCD phase-band : 3.0B,0.20903231,0.7520416,0.102,0.6,3.0,B,0.13098031,0.8690197,4.7692027,0.009915182
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,Ia-02cx like/2005hk/DEIMOS phase-band : 52.32B,0.014505731,0.8522263,0.102,-2.0,52.32,B,0.090806074,0.90919393,4.6890364,0.009955491
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,Ia-norm/2009Y/WFCCD phase-band : 43.36B,0.012211295,0.858082,0.102,-2.0,43.36,B,0.06930066,0.93069935,4.8350935,0.009989862
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,Ib/2006fo/EMMI phase-band : 16.36V,0.045706276,0.8296226,0.102,-0.8,16.36,V,0.091775455,0.9082245,4.851594,0.010003286
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,IIn/2008fq/WFCCD phase-band : 10.0B,0.18997338,0.79151845,0.102,1.2,10.0,B,0.07120354,0.92879647,4.8222528,0.010025473
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.07781623,0.7402846,0.102,-2.0,6.31,B,0.33725294,0.662747,4.7235975,0.01002887
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,super_chandra/2012dn/GMOS phase-band : -2.0B,0.6574642,0.58548546,0.118,1.4,-2.0,B,0.24763435,0.75236565,4.935023,0.010050963
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,II/1999em/LRIS phase-band : 35.0B,0.016643228,0.85624737,0.102,-1.4,35.0,B,0.060973994,0.939026,4.5974007,0.010082019
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,S0,SLSN-II/2008es/HET-LRS phase-band : -6.0B,0.38029745,0.5994087,0.144,-1.4,-6.0,B,0.69495595,0.30504403,4.8469057,0.01009772
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,E,SLSN-I/2017egm/SPRAT phase-band : -10.67B,0.23808344,0.74354583,0.138,-1.6,-10.67,B,0.6216015,0.37839845,4.394704,0.0101027675
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,II/1999em/LRIS phase-band : 8.0B,0.01962582,0.828635,0.102,-2.0,8.0,B,0.15249078,0.8475092,4.596829,0.010102921
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,SB6,IIn/2008fq/LDSS-3 phase-band : -2.0B,0.46465975,0.6124115,0.14,0.2,-2.0,B,0.37995452,0.6200455,4.8932734,0.010110069
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,Ib/2004gq/LRIS phase-band : 56.4B,0.03454657,0.8567002,0.102,0.0,56.4,B,0.03145944,0.96854055,4.8754888,0.0101151215
T2m3ws-20210914.143914-0180.p12_SN_binned.txt,Sc,Ia 91bg-like/2005bl/FORS2 phase-band : 31.13B,0.0150247,0.85856813,0.102,-1.8,31.13,B,0.06989854,0.93010145,4.5429955,0.01011803
