SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20210915.180232-0377.p12_SN_binned.txt,Sb,II/2013ej/BC-Asi phase-band : 17.39B,0.54036033,0.5587697,0.046,0.4,17.39,B,0.4470915,0.55290854,6.736439,0.014211898
T2m3ws-20210915.180232-0377.p12_SN_binned.txt,E,II/2014G/BC-Asi phase-band : 16.94B,0.3158375,0.58949167,0.05,-1.4,16.94,B,0.6375411,0.36245888,6.7621393,0.014605053
T2m3ws-20210915.180232-0377.p12_SN_binned.txt,SB6,Ic/2019bkc/RSS phase-band : 7.05g,0.2870265,0.45305267,0.102,-2.0,7.05,g,0.7312785,0.26872152,7.0581255,0.014613097
T2m3ws-20210915.180232-0377.p12_SN_binned.txt,Sa,SLSN-IIn/PTF10fel/HET-LRS phase-band : 12.0R,0.18392521,0.6161863,0.042,-2.0,12.0,R,0.5742513,0.42574874,7.5454803,0.014708539
T2m3ws-20210915.180232-0377.p12_SN_binned.txt,Sa,Ia-CSM/2005gj/DEIMOS phase-band : 76.05g,0.6128617,0.5673519,0.034,1.0,76.05,g,0.34499645,0.65500355,7.3984375,0.014826528
T2m3ws-20210915.180232-0377.p12_SN_binned.txt,Sc,Ib/2014C/AFOSC phase-band : -2.87B,0.19495878,0.48717877,0.076,-2.0,-2.87,B,0.6418807,0.35811934,7.5509224,0.014834818
T2m3ws-20210915.180232-0377.p12_SN_binned.txt,E,II/2013ej/BC-Asi phase-band : 4.39B,0.24638875,0.612763,0.048,-2.0,4.39,B,0.667101,0.33289897,7.050184,0.0148424925
T2m3ws-20210915.180232-0377.p12_SN_binned.txt,Sc,IIb/PS15bgt/AFOSC phase-band : 14.07B,1.1335837,0.45869115,0.076,2.0,14.07,B,0.28032592,0.71967405,7.5661383,0.01492335
T2m3ws-20210915.180232-0377.p12_SN_binned.txt,S0,Ia 91T-like/1991T/Other phase-band : -12.0B,0.22601527,0.6431447,0.09,-2.0,-12.0,B,0.63590455,0.36409545,7.844606,0.015056825
T2m3ws-20210915.180232-0377.p12_SN_binned.txt,S0,Ia-CSM/2017eby/EFOSC2-NTT phase-band : u-,0.43889356,0.32855508,0.034,-1.2,u,-,0.7897536,0.21024637,7.973036,0.0151004465
