SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,S0,Ic/2004gt/LRIS phase-band : 57.59B,0.60600847,0.7230497,0.146,1.6,57.59,B,0.28298032,0.7170197,6.012215,0.012929495
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,E,Ia-norm/2012cg/KAST phase-band : -8.44B,0.30565512,0.46627152,0.074,-2.0,-8.44,B,0.7980974,0.20190263,6.692676,0.013046152
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,SB2,IIn/2008fq/LDSS-3 phase-band : -2.0B,0.38640234,0.15179594,0.048,-2.0,-2.0,B,0.91383797,0.08616204,6.8416133,0.013233295
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,II-flash/iPTF15crj_early/GMOS phase-band : u-,0.29102188,0.6580829,0.052,0.0,u,-,0.37569726,0.62430274,6.679408,0.013252794
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,II/2013ej/HET-LRS phase-band : -2.61B,0.18965283,0.78715825,0.052,0.8,-2.61,B,0.18583304,0.81416696,6.0735917,0.013261117
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,SB1,IIn/2008fq/WFCCD phase-band : 3.0B,0.3258501,0.21344714,0.0,-2.0,3.0,B,0.88012326,0.119876735,6.9327025,0.013357808
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sc,super_chandra/2012dn/FLOYDS-S phase-band : 4.0B,0.76382387,0.28741926,0.082,0.2,4.0,B,0.6625256,0.3374744,6.9621463,0.013363045
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,II/1999em/LRIS phase-band : 8.0B,0.30183208,0.78477955,0.056,2.0,8.0,B,0.13195157,0.8680484,6.3233676,0.013368642
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,IIb/2013df/HET-LRS phase-band : -8.0B,0.38115302,0.77486694,0.052,2.0,-8.0,B,0.13139814,0.86860186,6.126053,0.013375661
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,Ia-norm/2013dy/HET-LRS phase-band : -5.74B,0.2498214,0.7987645,0.052,1.6,-5.74,B,0.13517095,0.86482906,6.1271057,0.01337796
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,IIn/2009kr/KAST phase-band : 0.17B,0.33828673,0.28472266,0.146,-1.8,0.17,B,0.8801071,0.11989292,6.731023,0.013408412
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,IIn/2000eo/Other phase-band : 0.0B,0.30853504,0.64543766,0.146,-1.6,0.0,B,0.6592173,0.3407827,5.752396,0.013408849
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,Ibn/2005la/DEIMOS phase-band : -1.35B,0.17558868,0.5994598,0.046,-2.0,-1.35,B,0.6312443,0.36875573,6.5154138,0.013433843
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,TDE H/ASASSN-14ae/MODS1 phase-band : 19.19B,0.2724885,0.829001,0.052,2.0,19.19,B,0.13064651,0.8693535,6.711494,0.013449888
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,S0,super_chandra/2012dn/GMOS phase-band : 2.0B,1.2401782,0.20850301,0.08,1.0,2.0,B,0.76218456,0.23781544,7.0122886,0.013459288
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,II-flash/2019vqd_early/EFOSC2-NTT phase-band : u-,0.13083965,0.7014738,0.054,-1.6,u,-,0.48353007,0.5164699,7.082732,0.01346527
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,S0,SLSN-I/2017egm/KAST phase-band : -0.39B,0.27795896,0.8149153,0.068,2.0,-0.39,B,0.17168449,0.8283155,7.0047317,0.013470638
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,S0,II-flash/iPTF15crj_early/ALFOSC phase-band : u-,0.45084223,0.62197375,0.146,0.0,u,-,0.52414435,0.47585562,7.036407,0.01350558
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,super_chandra/2012dn/GMOS phase-band : -2.0B,1.0815161,0.33493292,0.048,1.2,-2.0,B,0.5778309,0.42216906,6.9730067,0.013513579
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,S0,II/2012aw/ALFOSC phase-band : -5.74B,0.41358292,0.8003228,0.072,2.0,-5.74,B,0.18445075,0.81554925,7.0422835,0.013516859
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,IIn/2000eo/Other phase-band : 4.0B,0.30689692,0.63963395,0.146,-1.6,4.0,B,0.66196144,0.33803856,5.812614,0.013517707
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,TDE H+He/2016fnl/DBSP phase-band : -1.04g,0.3449936,0.44135112,0.05,-1.0,-1.04,g,0.6836025,0.3163975,6.8038597,0.01352656
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,S0,SLSN-I/2017egm/KAST phase-band : 6.62B,0.30843207,0.7924175,0.072,2.0,6.62,B,0.18922243,0.8107776,7.049771,0.013531229
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,S0,II-flash/2013fs_early/ALFOSC phase-band : -3.81B,0.33608276,0.8238804,0.068,2.0,-3.81,B,0.16997853,0.8300215,7.125864,0.013547271
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,Ia-02cx like/2005hk/DIS phase-band : -5.9B,0.3693371,0.77727157,0.054,2.0,-5.9,B,0.15639889,0.8436011,7.0602994,0.013551438
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,S0,II-flash/2013fs_early/ALFOSC phase-band : -2.79B,0.35759443,0.8194747,0.068,2.0,-2.79,B,0.17247728,0.8275227,7.137385,0.013569173
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,SB6,IIn/2002bu/KAST phase-band : 17.0B,0.32767043,0.28002498,0.146,-1.8,17.0,B,0.85119134,0.14880864,7.0420036,0.013594601
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,SB2,Ca-Ia/PTF09dav/LRIS phase-band : 72.67R,0.8101848,0.14389794,0.146,-0.2,72.67,R,0.83140486,0.1685951,7.1392612,0.013598593
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/ALFOSC phase-band : -10.0B,0.35303593,0.82462525,0.07,2.0,-10.0,B,0.17045087,0.82954913,7.158798,0.013609882
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,SLSN-I/2017egm/SPRAT phase-band : -10.67B,0.16086757,0.7744525,0.148,-2.0,-10.67,B,0.56342787,0.43657213,5.976019,0.013612799
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : -4.75B,0.31351316,0.7980266,0.076,2.0,-4.75,B,0.18973553,0.81026447,7.1643553,0.013620447
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,S0,IIb-flash/2013cu_early/AFOSC phase-band : -1.06V,0.24098916,0.6126007,0.142,-2.0,-1.06,V,0.71605986,0.28394017,6.6608844,0.01362144
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sc,super_chandra/2012dn/FLOYDS-S phase-band : 10.0B,0.968393,0.13591842,0.106,0.2,10.0,B,0.8416613,0.15833876,7.170062,0.013631296
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sc,Ibn/2015G/KAST phase-band : 0.51B,0.43902653,0.22870296,0.092,-1.2,0.51,B,0.83304495,0.16695505,7.1053147,0.01363784
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,SLSN-II/2008es/HET-LRS phase-band : -13.0B,0.25450006,0.6258097,0.15,-2.0,-13.0,B,0.7004113,0.29958865,6.581029,0.013653588
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.2055353,0.5587901,0.05,-2.0,6.31,B,0.679561,0.32043898,6.7045517,0.013654891
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,II-flash/2014cn_early/GMOS phase-band : 0.0B,0.110216945,0.700477,0.048,-2.0,0.0,B,0.52080965,0.47919035,6.8844056,0.013659535
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sc,ILRT/2019abn/ALFOSC phase-band : -20.77B,1.3691429,0.36572427,0.0,2.0,-20.77,B,0.38012752,0.6198725,6.7632,0.013663029
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sc,IIn/2008fq/WFCCD phase-band : 10.0B,0.27859858,0.41175812,0.0,-1.4,10.0,B,0.6625322,0.3374678,7.093517,0.013667663
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,S0,II-flash/2014G_early/BC-Asi phase-band : -5.09B,0.3639425,0.44153628,0.148,-2.0,-5.09,B,0.82323426,0.17676573,7.123143,0.01367206
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sc,SN - Imposter/2019ahd/RSS phase-band : -10.0g,0.20399724,0.5762438,0.06,-1.2,-10.0,g,0.45380518,0.54619485,7.1932874,0.013675451
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,Sa,SLSN-I/2017egm/SPRAT phase-band : -5.69B,0.15683109,0.7735488,0.148,-2.0,-5.69,B,0.56454134,0.43545866,6.0062943,0.013681763
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,S0,Ia 91T-like/1991T/Other phase-band : -13.0B,0.52219146,0.7952443,0.076,2.0,-13.0,B,0.1929639,0.8070361,7.202094,0.013692194
T2m3ws-20210926.161749-0076.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : -2.77B,0.3035808,0.79874176,0.076,2.0,-2.77,B,0.18897526,0.8110247,7.204781,0.013697303
