SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,SB1,super_chandra/2009dc/KAST phase-band : 36.34B,0.6275858,0.013385901,0.016,-0.6,36.34,B,0.98686785,0.013132136,13.51688,0.024801616
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,S0,super_chandra/2007if/SNIFS phase-band : 21.47B,0.5826559,0.038740315,0.016,-0.8,21.47,B,0.9722631,0.027736887,13.627682,0.02500492
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,SB1,Ic-BL/2006aj/FORS2 phase-band : 13.01B,0.46817836,0.0028443248,0.066,-1.4,13.01,B,0.9980257,0.0019743098,13.686198,0.025112292
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,S0,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 40.16B,0.38734168,0.26219904,0.018,-1.4,40.16,B,0.8489876,0.15101244,13.483388,0.025202595
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : 7.0B,0.44179767,0.11174649,0.07,-2.0,7.0,B,0.95619434,0.043805636,13.880194,0.02584766
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,S0,IIb/2011dh/ALFOSC phase-band : 3.56B,0.3571795,0.29354092,0.012,-1.4,3.56,B,0.81432855,0.18567145,14.147683,0.025959052
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,Sc,II/iPTF14flu/ALFOSC phase-band : u-,0.47273916,0.008081096,0.146,-2.0,u,-,0.9963408,0.003659203,14.015556,0.026645545
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : 2.0B,0.2724786,0.36820245,0.08,-2.0,2.0,B,0.8347726,0.16522743,14.049459,0.026760876
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,Sc,Ca-Ib/PTF11kmb/LRIS phase-band : 1.51r,1.7161319,0.17620516,0.122,2.0,1.51,r,0.64194345,0.35805652,14.01727,0.026801664
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,S0,Ic-BL/1998bw/EFOSC2-3.6 phase-band : -5.0B,0.21142289,0.41201934,0.108,-2.0,-5.0,B,0.8157841,0.18421589,14.169825,0.026887713
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,SB2,Ic/2019bkc/RSS phase-band : 7.05g,0.8379031,0.112437606,0.08,-0.6,7.05,g,0.89330554,0.10669444,12.890965,0.027253626
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : -1.0B,0.24876657,0.3921206,0.094,-2.0,-1.0,B,0.82286453,0.17713547,14.758558,0.027483348
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : -5.6B,0.32030895,0.44496927,0.134,-2.0,-5.6,B,0.80834144,0.19165857,14.346199,0.027588844
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,Sc,Ib/2015ah/KAST phase-band : 45.33B,1.376802,0.26152763,0.11,2.0,45.33,B,0.50975966,0.49024034,14.521685,0.027926316
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : 53.18B,0.600021,0.26130962,0.114,-1.0,53.18,B,0.8473971,0.15260291,14.620514,0.027955092
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : 46.24B,1.1353912,0.3314929,0.114,1.2,46.24,B,0.6202476,0.3797524,14.709447,0.028125139
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,SB2,IIn/2008fq/KAST phase-band : 11.17B,2.1518528,0.0006349085,0.102,2.0,11.17,B,0.99815714,0.0018428306,14.839274,0.028319227
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,Sb,II/2016bkv/FLOYDS-N phase-band : 36.77B,1.4640838,0.08115723,0.148,1.2,36.77,B,0.89881986,0.10118012,14.332277,0.028324658
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,S0,Ic-BL/2002ap/FAST phase-band : 0.11B,0.4350175,0.47925827,0.094,-0.6,0.11,B,0.65098184,0.34901816,14.599779,0.028349087
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,S0,Ca-Ib/2010et/LRIS phase-band : 4.15g,0.7244519,0.028229699,0.118,-0.6,4.15,g,0.9825322,0.017467793,14.794285,0.028395941
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,S0,II/2016bkv/FLOYDS-N phase-band : 23.83B,0.7659446,0.019329693,0.148,-0.6,23.83,B,0.9886234,0.011376629,15.028294,0.028408874
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,Sc,Ib/2015ah/KAST phase-band : 30.37B,1.2110311,0.34704316,0.112,2.0,30.37,B,0.3983212,0.6016788,14.77304,0.028409692
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,Sc,IIb/2012dy/WiFeS phase-band : u-,1.3131803,0.223372,0.124,1.4,u,-,0.6325546,0.36744538,14.386988,0.028432783
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,Sa,Ic-BL/2002ap/KAST phase-band : 5.0B,0.664808,0.33219394,0.1,0.6,5.0,B,0.6425264,0.3574736,15.222533,0.0285601
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,Sc,Ib/2009iz/MMT-Blue phase-band : 56.38B,1.0443268,0.2418251,0.114,0.8,56.38,B,0.65114343,0.3488566,15.573459,0.028575152
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,SB1,ILRT/2017be/ALFOSC phase-band : 26.0B,2.1100636,0.11942659,0.146,2.0,26.0,B,0.7157955,0.28420448,14.62299,0.02889919
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,SB1,II/iPTF14flu/LRIS phase-band : u-,1.8176776,0.11614844,0.148,2.0,u,-,0.7016025,0.29839745,15.85127,0.029084899
T2m3ws-20220426.123220-0026.p12_SN_binned.txt,Sc,II/2016bkv/FLOYDS-N phase-band : 51.71B,1.4996078,0.2924756,0.14,2.0,51.71,B,0.47857192,0.5214281,15.080601,0.029627899
