SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/DIS phase-band : -6.0B,0.22768693,0.12628222,0.082,-2.0,-6.0,B,0.9526765,0.047323503,11.421743,0.022752479
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,SB1,Ia 99aa-like/1999aa/MARK-III phase-band : 8.0B,0.5540238,0.56124246,0.074,1.2,8.0,B,0.29639104,0.70360893,11.130473,0.022902207
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,SB1,Ia 91T-like/1991T/Other phase-band : -7.0B,0.34308243,0.21931826,0.07,-1.0,-7.0,B,0.8244266,0.17557341,12.17577,0.023325229
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,SB3,Ia-norm/2012cg/KAST phase-band : -5.5B,0.6636855,0.11893741,0.068,0.2,-5.5,B,0.8822335,0.11776653,12.575432,0.023862299
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,Sb,Ia 99aa-like/1999aa/ALFOSC phase-band : -10.0B,0.4311195,0.019503338,0.088,-1.8,-10.0,B,0.9924405,0.007559453,12.422793,0.023889987
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,SB5,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -10.66B,0.8950663,0.1754188,0.072,0.4,-10.66,B,0.82464975,0.17535028,12.8819475,0.024583869
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,SB2,Ia-CSM-(ambigious)/2002ic/BC-duPont phase-band : 6.0B,1.6299049,0.27772227,0.06,2.0,6.0,B,0.53568226,0.46431777,12.883416,0.02496786
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,SB4,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -14.71B,0.7615253,0.16743319,0.076,0.2,-14.71,B,0.83517325,0.16482678,13.674375,0.025800707
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,Sc,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 10.22B,1.1140696,0.3193482,0.062,1.8,10.22,B,0.53561956,0.46438044,14.182627,0.027014527
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,E,Ia-CSM-(ambigious)/2002ic/BC-Magellan phase-band : 2.0B,1.6286513,0.16982694,0.058,1.6,2.0,B,0.8039154,0.19608459,15.073857,0.027658455
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,Sc,Ia 91T-like/2013U/AFOSC phase-band : u-,1.578091,0.30597782,0.066,2.0,u,-,0.5794161,0.42058393,13.373822,0.028394526
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,E,IIb/1993J/BC-Ekar phase-band : -16.15B,0.7987453,0.002073973,0.15,0.2,-16.15,B,0.99855405,0.0014459449,14.416513,0.029065551
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,SB1,Ia-norm/2009Y/Other phase-band : -5.64B,0.75184214,0.5079956,0.092,2.0,-5.64,B,0.2871181,0.7128819,14.758279,0.029694725
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,E,IIb-flash/2013cu_early/AFOSC phase-band : -1.06V,0.61571115,0.0040040086,0.142,-1.4,-1.06,V,0.9985134,0.001486608,14.578057,0.029811978
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,SB1,Ia-02cx like/2005hk/DIS phase-band : -5.9B,0.58258927,0.21904343,0.05,-0.4,-5.9,B,0.79340994,0.20659004,15.7064905,0.030089062
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,SB2,super_chandra/2009dc/KAST phase-band : -6.52B,0.3908252,0.017599171,0.062,-1.8,-6.52,B,0.99020195,0.00979807,16.133295,0.030099431
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,E,super_chandra/2007if/SNIFS phase-band : -3.5B,1.4795904,0.15740561,0.05,1.6,-3.5,B,0.81218666,0.18781333,16.920624,0.031047015
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,Sc,II/2016bkv/FLOYDS-N phase-band : 5.88B,0.9700935,0.0032064666,0.146,0.4,5.88,B,0.99657357,0.0034264561,16.351854,0.03120583
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,Sa,II/2013fs/ALFOSC phase-band : 6.24B,1.6469833,0.019501975,0.128,1.6,6.24,B,0.9738988,0.026101159,15.884028,0.03145352
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,E,II/2014G/KAST phase-band : 2.4B,1.4092913,0.0014055086,0.142,1.8,2.4,B,0.99823225,0.0017677771,15.988436,0.031786155
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,SB2,Ic-BL/2018gep/FLOYDS-N phase-band : 4.24V,1.2782245,0.2332151,0.106,1.8,4.24,V,0.6077103,0.3922897,16.706066,0.032065388
T2m3ws-20211026.131800-0059.p12_SN_binned.txt,E,Ia-rapid/2002bj/LRIS phase-band : 6.31B,1.2259947,0.18087178,0.048,1.0,6.31,B,0.81425524,0.18574479,15.778642,0.03207041
