SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,E,IIn/2009kr/KAST phase-band : 0.17B,1.6129018,0.1561604,0.124,2.0,0.17,B,0.8096127,0.1903873,14.788614,0.028997283
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,II-flash/2014cn_early/GMOS phase-band : 0.0B,0.2979352,0.79621404,0.024,2.0,0.0,B,0.11072391,0.8892761,14.879694,0.029005252
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,S0,II/2016bkv/FLOYDS-N phase-band : 5.88B,1.2712926,0.30239713,0.15,2.0,5.88,B,0.6728418,0.32715824,15.150168,0.02902331
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : 5.35B,0.48892197,0.35562047,0.132,0.0,5.35,B,0.7468203,0.25317976,15.191082,0.029046046
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB2,Ia 91T-like/1991T/Other phase-band : -7.0B,0.23493366,0.6218936,0.066,0.0,-7.0,B,0.3560138,0.6439862,15.235728,0.029131413
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,TDE H/ASASSN-14ae/MODS1 phase-band : 19.19B,0.35719413,0.75598645,0.038,2.0,19.19,B,0.14255375,0.85744625,14.362804,0.029133476
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB2,Ia-02cx like/2005hk/DIS phase-band : -5.9B,0.4381464,0.5890213,0.044,0.6,-5.9,B,0.3429284,0.6570716,15.297206,0.02919314
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,S0,SLSN-I/2017egm/KAST phase-band : -18.39B,0.42534006,0.3406691,0.09,-0.8,-18.39,B,0.8057242,0.19427578,15.4482355,0.029425211
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,E,II/2016esw/KAST phase-band : -0.42B,0.6431935,0.1722549,0.14,0.2,-0.42,B,0.88355595,0.11644406,15.233217,0.029636608
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,TDE H/ASASSN-14ae/DIS phase-band : -7.0B,0.734885,0.5865459,0.106,2.0,-7.0,B,0.2583431,0.7416569,15.582987,0.029738525
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,S0,IIb/2013cu/DIS phase-band : 8.19V,1.505798,0.20529585,0.15,2.0,8.19,V,0.76296115,0.23703884,15.570322,0.029885454
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,TDE H+He/ASASSN-14li/MODS1 phase-band : 85.78B,0.18605356,0.8298601,0.028,2.0,85.78,B,0.08455339,0.91544664,15.303884,0.029890398
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,II/2016esw/KAST phase-band : 0.59B,0.5111059,0.60352665,0.114,2.0,0.59,B,0.24415968,0.7558403,15.633105,0.029891213
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,Ia 99aa-like/1999aa/DIS phase-band : -6.0B,0.1848977,0.76978534,0.052,1.6,-6.0,B,0.13352159,0.86647844,15.372888,0.029966643
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : 10.32B,0.64632034,0.34743288,0.126,0.6,10.32,B,0.71041185,0.28958812,15.708191,0.029977463
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB2,IIb/1993J/BC-Ekar phase-band : -16.15B,0.550122,0.5972725,0.07,1.6,-16.15,B,0.26371846,0.7362816,15.744391,0.030046549
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,FBOT/AT2018cow/SNIFS phase-band : -22.5B,0.41750595,0.6185451,0.14,1.6,-22.5,B,0.2575234,0.7424766,15.824393,0.030199224
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,S0,II-flash/2014G_early/BC-Asi phase-band : -6.87B,1.2142721,0.39719898,0.14,1.4,-6.87,B,0.65001017,0.34998986,15.826965,0.030204132
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,Ibn/2010al/DBSP phase-band : -8.18B,0.30766812,0.77845156,0.038,2.0,-8.18,B,0.11555677,0.8844432,15.532046,0.030276893
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,Ia-02cx like/2012Z/KAST phase-band : -8.59B,0.55310005,0.6331735,0.096,2.0,-8.59,B,0.219744,0.780256,15.752567,0.0302934
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,SLSN-I/2018bsz/FLOYDS-N phase-band : -8.52r,0.5532643,0.6180743,0.09,2.0,-8.52,r,0.23201583,0.76798415,15.886336,0.030317435
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,II-flash/2016bkv_early/FLOYDS-N phase-band : -3.13B,0.22057734,0.62243384,0.144,0.0,-3.13,B,0.36572593,0.63427407,15.887365,0.0303194
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,Ia 99aa-like/1999aa/MARK-III phase-band : 8.0B,0.31045362,0.82893705,0.01,2.0,8.0,B,0.09562393,0.9043761,14.739478,0.030328143
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,S0,Ibn/2010al/X-Shooter phase-band : 2.82B,1.1167105,0.2910681,0.148,2.0,2.82,B,0.68556243,0.31443754,15.959512,0.030399071
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,E,II/2013ej/BC-Asi phase-band : -3.61B,1.062052,0.3378567,0.15,1.0,-3.61,B,0.7229076,0.27709243,15.357696,0.030411279
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,SLSN-I/2017egm/KAST phase-band : -1.38B,0.31319088,0.6185028,0.15,1.4,-1.38,B,0.27067158,0.7293284,15.998988,0.03053242
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,E,super_chandra/2012dn/KAST phase-band : -13.61B,1.1733137,0.32005647,0.126,2.0,-13.61,B,0.64923763,0.3507624,15.708045,0.030800087
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,II-flash/2016bkv_early/FLOYDS-N phase-band : 0.81B,0.26160097,0.4445899,0.13,-1.2,0.81,B,0.65339756,0.34660244,16.460932,0.030825716
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB2,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.6361774,0.6997967,0.008,2.0,6.31,B,0.17273483,0.82726514,15.103349,0.031205265
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,E,TDE H+He/2016fnl/DBSP phase-band : -1.04g,1.8844122,0.13216224,0.02,2.0,-1.04,g,0.80839163,0.1916084,16.116865,0.03135577
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB2,Ibn/2005la/DEIMOS phase-band : -1.35B,0.56061226,0.7256555,0.008,2.0,-1.35,B,0.14929472,0.85070527,15.681169,0.03148829
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,TDE H+He/ASASSN-14li/IMACS phase-band : 41.75B,0.2362445,0.8276114,0.028,2.0,41.75,B,0.0868825,0.9131175,16.125668,0.031495444
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : -21.67B,0.28211477,0.2606743,0.13,-1.8,-21.67,B,0.89429796,0.10570206,16.67094,0.031875603
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB2,Ib/2005bf/WFCCD phase-band : -23.0B,0.7438197,0.64079976,0.006,2.0,-23.0,B,0.20608039,0.7939196,16.807543,0.0323222
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,Ib/2005bf/WFCCD phase-band : -31.0B,0.4714456,0.7717108,0.006,2.0,-31.0,B,0.12777837,0.87222165,16.945074,0.032586683
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,SB1,Ia-pec/2013bh/HET-LRS phase-band : 13.0V,0.12356191,0.86729276,0.0,2.0,13.0,V,0.066203706,0.9337963,16.768265,0.033138864
T2m3ws-20210919.181217-0138.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : -13.6B,0.29749036,0.24981385,0.022,-1.8,-13.6,B,0.8811961,0.118803896,18.65597,0.034231137
