SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,Sa,Ia-norm/2013dy/HET-LRS phase-band : 15.45B,0.27601668,0.38341987,0.068,-0.6,15.45,B,0.7125536,0.28744635,5.121637,0.011331055
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,S0,Ia-norm/2013dy/HET-LRS phase-band : 6.24B,0.26085603,0.20784202,0.07,-1.4,6.24,B,0.89891493,0.10108507,5.1164846,0.011344755
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,E,Ic-BL/2002ap/FOSC phase-band : -5.31B,1.2002319,0.3802111,0.132,0.6,-5.31,B,0.6990536,0.3009464,4.8812256,0.011378148
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,S0,IIb/2013df/HET-LRS phase-band : -1.0B,1.6193198,0.1413963,0.058,2.0,-1.0,B,0.76942813,0.23057187,5.402327,0.011873246
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,S0,Ia-norm/2009Y/WFCCD phase-band : 12.36B,0.702907,0.44056636,0.086,0.8,12.36,B,0.56262475,0.43737525,5.8341675,0.011906464
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,Sa,Ia-norm/2007sr/BC-duPont phase-band : 20.0B,0.96465665,0.41807708,0.07,2.0,20.0,B,0.42535454,0.57464546,5.448446,0.011974607
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,E,Ia-pec/2013bh/HET-LRS phase-band : -2.0V,0.371441,0.008119039,0.106,-1.8,-2.0,V,0.997287,0.0027130423,5.643784,0.01213717
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,SB2,Ic-BL/2006aj/FORS2 phase-band : 3.04B,1.0984609,0.006395094,0.102,0.6,3.04,B,0.9901414,0.009858583,5.1878486,0.012178048
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/MARK-III phase-band : 8.0B,0.3156829,0.3381979,0.088,-2.0,8.0,B,0.8564447,0.14355531,5.857471,0.012203065
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,E,Ia-pec/2013bh/HET-LRS phase-band : 3.0V,0.3594406,0.21946923,0.104,-1.0,3.0,V,0.88627785,0.11372216,5.676683,0.012207921
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,S0,Ia-pec/2013bh/HET-LRS phase-band : 13.0V,0.20811526,0.41590655,0.074,-0.8,13.0,V,0.71851367,0.28148633,5.8264136,0.0122147035
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,S0,Ia-pec/2013bh/HET-LRS phase-band : 19.0V,0.41768968,0.43774152,0.072,0.2,19.0,V,0.61549234,0.38450763,5.9162407,0.01240302
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,S0,SLSN-I/2015bn/IMACS phase-band : 37.34B,0.46618292,0.06964003,0.09,-2.0,37.34,B,0.9776701,0.022329925,5.7544794,0.012428681
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,SB2,Ic-BL/2006aj/FORS2 phase-band : 11.01B,1.178633,0.01103322,0.076,0.6,11.01,B,0.98306274,0.016937273,5.3334594,0.012490537
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,E,Ic/2019bkc/RSS phase-band : 7.05g,2.5275528,0.06752263,0.092,2.0,7.05,g,0.90242213,0.09757787,6.004139,0.012534737
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,E,Ic/2019bkc/Goodman phase-band : 0.37g,0.86416715,0.25122458,0.15,-0.6,0.37,g,0.87800276,0.12199725,5.5033903,0.012593571
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,S0,Ia-norm/2013dy/HET-LRS phase-band : -5.74B,0.3465223,0.052274052,0.058,-1.6,-5.74,B,0.97832286,0.02167716,5.8225546,0.01276876
T2m3ws-20220820.162335-0144.p12_SN_binned.txt,S0,IIb/2008aq/KAST phase-band : -5.28B,0.76263297,0.41657367,0.056,1.0,-5.28,B,0.54404867,0.4559513,5.594521,0.012860968
