SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,E,TDE H/2019ahk/EFOSC2-NTT phase-band : u-,1.6628554,0.00894471,0.15,1.8,u,-,0.99117404,0.00882597,23.354092,0.04708486
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,E,TDE H/ASASSN-14ae/MODS1 phase-band : 19.19B,1.4946947,0.20313704,0.068,1.6,19.19,B,0.82797277,0.1720272,23.889734,0.04711979
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,SB2,Ia-norm/2012fr/KAST phase-band : -5.65B,0.675199,0.004125239,0.012,-0.2,-5.65,B,0.9968481,0.0031519034,25.698357,0.047152948
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,E,Ia-02cx like/2005hk/DIS phase-band : -5.9B,1.6513929,0.0060431734,0.128,1.6,-5.9,B,0.9942177,0.0057823267,23.357502,0.047186874
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sa,Ia 91T-like/1991T/Other phase-band : -13.0B,2.30682,0.018819945,0.15,2.0,-13.0,B,0.9787782,0.021221815,23.64527,0.047196146
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,SB4,Ia-norm/2011fe/STIS phase-band : -7.48B,0.0892201,0.00443327,0.0,0.2,-7.48,B,0.99653536,0.0034646345,25.775076,0.047293715
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sb,Ia-norm/1994D/KAST phase-band : -2.8B,0.83141214,0.0006570735,0.0,-0.4,-2.8,B,0.9996286,0.00037138062,25.782791,0.047307875
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sb,Ia-02cx like/2012Z/KAST phase-band : -8.59B,1.8362304,0.0037107177,0.146,2.0,-8.59,B,0.9959682,0.00403178,23.810856,0.047337685
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sc,II-flash/2016bkv_early/FLOYDS-N phase-band : -2.27B,1.2290587,0.0044681258,0.112,1.0,-2.27,B,0.9956751,0.0043249223,25.335577,0.047356218
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sa,SLSN-I/2017egm/KAST phase-band : -18.39B,1.5036837,0.13737878,0.13,2.0,-18.39,B,0.8627616,0.13723838,24.253172,0.047369476
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,SB1,Ia-02cx like/2005hk/KAST phase-band : -7.7B,1.6002208,0.008161499,0.098,2.0,-7.7,B,0.9880454,0.011954614,25.366285,0.047413617
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,E,SLSN-I/2017egm/KAST phase-band : -0.39B,1.3468297,0.06317765,0.114,2.0,-0.39,B,0.9361995,0.06380049,23.952122,0.04752405
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : 3.33B,1.3023474,0.010959877,0.108,1.4,3.33,B,0.99031204,0.009687979,25.24615,0.04754454
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,E,II-flash/2019vqd_early/EFOSC2-NTT phase-band : u-,1.3779411,0.066686586,0.118,1.4,u,-,0.944617,0.05538301,23.972359,0.047564205
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sc,super_chandra/2009dc/KAST phase-band : -6.52B,1.7636943,0.010349232,0.122,2.0,-6.52,B,0.98601544,0.013984567,24.55167,0.047580756
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : -13.6B,1.0458132,0.03069475,0.118,1.0,-13.6,B,0.97636795,0.02363203,25.145313,0.047714066
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sa,SLSN-I/2017egm/KAST phase-band : 6.62B,1.4205344,0.01456985,0.122,2.0,6.62,B,0.98327285,0.016727159,24.06052,0.047739126
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sb,Ia-CSM/2016iks/EFOSC2-NTT phase-band : u-,2.222397,0.024684215,0.116,2.0,u,-,0.97377497,0.026225053,24.523584,0.04780426
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,SB1,IIb/1993J/BC-Ekar phase-band : -16.15B,2.1743824,0.005984844,0.038,2.0,-16.15,B,0.99133235,0.008667619,25.584007,0.047820576
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : 5.35B,1.1548443,0.019056832,0.104,1.0,5.35,B,0.98508936,0.014910654,25.466038,0.04786849
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,SB4,SLSN-I/2015bn/EFOSC2-NTT phase-band : -28.66B,2.312306,0.0061830073,0.1,2.0,-28.66,B,0.99245065,0.0075493744,25.612036,0.047872964
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sb,II-flash/2016bkv_early/FLOYDS-N phase-band : -3.13B,0.69155735,0.001964939,0.11,-0.4,-3.13,B,0.99907947,0.0009205584,25.615519,0.047879472
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : -21.67B,0.88047934,0.00013087512,0.12,0.4,-21.67,B,0.99991673,8.329485e-05,25.259956,0.047931608
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,SB6,SLSN-I/Gaia16apd/ALFOSC phase-band : -15.16B,0.8442893,0.00093927456,0.142,-0.2,-15.16,B,0.99943054,0.0005694349,25.991497,0.04795479
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sb,II/2012aw/BC-Ekar phase-band : -7.74B,2.4062588,0.008899873,0.15,2.0,-7.74,B,0.99175453,0.008245473,24.620213,0.047992617
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,E,TDE H+He/ASASSN-14li/DIS phase-band : 9.91B,0.43349192,0.50469327,0.112,0.6,9.91,B,0.65379286,0.34620714,23.057564,0.048036594
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,SB1,II-flash/2013fs_early/ALFOSC phase-band : -2.79B,1.6175297,0.007918126,0.038,1.2,-2.79,B,0.9910312,0.008968741,25.768866,0.048076242
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,SB6,SLSN-I/2017egm/KAST phase-band : -1.38B,0.9289807,0.00017020253,0.116,0.8,-1.38,B,0.99985605,0.00014393454,25.72929,0.04809213
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,SB1,II/2012aw/CAFOS phase-band : 0.13B,2.598335,0.0124735935,0.078,2.0,0.13,B,0.9819396,0.018060358,25.794872,0.048214715
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,S0,II-flash/2013fs_early/ALFOSC phase-band : -3.81B,1.3342986,0.011159223,0.13,1.2,-3.81,B,0.9907725,0.009227516,24.336403,0.048286516
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,SB4,II/2016esw/KAST phase-band : 0.59B,1.7451555,0.01028756,0.076,2.0,0.59,B,0.9869701,0.013029859,25.837624,0.048294622
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sc,Ibn/2010al/KAST phase-band : -4.01B,1.5067288,0.016104186,0.136,1.6,-4.01,B,0.9809059,0.019094128,24.67967,0.048296813
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,SB3,Ibn/2006jc/HFOSC phase-band : 16.0B,1.0429267,0.31993905,0.086,1.4,16.0,B,0.7004177,0.2995823,24.998138,0.0483523
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,SB3,II/2014cn/DBSP phase-band : 10.31B,1.2697055,0.23726645,0.05,2.0,10.31,B,0.72887415,0.27112582,25.739927,0.04838332
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sc,SLSN-I/2017egm/ALFOSC phase-band : -3.65B,0.9625228,0.036196258,0.12,0.6,-3.65,B,0.9690809,0.030919055,25.50228,0.048391424
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sc,IIb-flash/2013cu_early/ALFOSC phase-band : -3.99V,1.1408348,0.009265539,0.056,0.4,-3.99,V,0.99224687,0.0077531133,25.955603,0.048515145
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,E,Ibn/2010al/DBSP phase-band : -8.18B,1.118172,0.0273415,0.1,0.8,-8.18,B,0.97929204,0.020707985,23.776197,0.048522852
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sa,II-flash/2013fs_early/LRIS phase-band : -4.43B,0.73227113,0.004558016,0.134,0.0,-4.43,B,0.99752665,0.0024733793,25.858173,0.04860559
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sc,II-flash/2016bkv_early/FLOYDS-N phase-band : 0.81B,0.9713898,0.014914233,0.128,0.4,0.81,B,0.98829764,0.011702333,26.09521,0.048776094
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sa,II-flash/2014cn_early/GMOS phase-band : 0.0B,1.1610502,0.0028444924,0.038,0.4,0.0,B,0.9979467,0.0020533158,25.158066,0.04962143
T2m3ws-20220807.104858-0027.p12_SN_binned.txt,Sa,SLSN-I/iPTF13ajg/X-Shooter phase-band : 15.43R,0.34200555,0.005970276,0.136,-2.0,15.43,R,0.99830693,0.0016930894,28.765404,0.052780557
