SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ia-norm/2009ig/KAST phase-band : 37.0B,0.18828227,0.82537085,0.128,-0.4,37.0,B,0.25768673,0.74231327,10.323126,0.020441834
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,II/2013ej/BC-Asi phase-band : 17.39B,0.50927496,0.7475756,0.15,0.8,17.39,B,0.24902454,0.7509755,10.3255415,0.020446615
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ic/2007gr/Other phase-band : 7.0B,0.35207972,0.75956315,0.134,-0.2,7.0,B,0.32697314,0.67302686,10.000157,0.02045022
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,IIb/PS15bgt/AFOSC phase-band : 14.07B,0.7147544,0.8142929,0.14,2.0,14.07,B,0.12036075,0.87963927,10.330079,0.020455603
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ia-norm/2013dy/KAST phase-band : 41.32B,0.37092835,0.8809134,0.136,1.8,41.32,B,0.08622973,0.91377026,10.332967,0.02046132
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia 91bg-like/2005bl/WFCCD phase-band : -6.87B,0.14401166,0.6814824,0.052,-2.0,-6.87,B,0.47871485,0.5212852,10.333756,0.020462885
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ib/2008D/LRIS phase-band : 135.69B,0.138625,0.8356618,0.004,2.0,135.69,B,0.03301241,0.9669876,10.333849,0.020463068
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ia-norm/2011by/KAST phase-band : 30.29B,0.18514045,0.89851713,0.14,0.6,30.29,B,0.12372303,0.87627697,10.33468,0.020464713
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ib/2004ao/KAST phase-band : 44.48B,0.47803348,0.8507782,0.136,2.0,44.48,B,0.09678851,0.9032115,10.314935,0.020466141
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,IIb/PS15bgt/KAST phase-band : 23.43B,0.34226057,0.79259515,0.148,0.6,23.43,B,0.21967138,0.78032863,10.337498,0.020470293
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,IIb/2011dh/KAST phase-band : 12.88B,0.29165074,0.91224414,0.142,2.0,12.88,B,0.064157486,0.9358425,10.337716,0.020470725
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ibn/2015G/KAST phase-band : 1.5B,0.3211806,0.68792343,0.138,-0.4,1.5,B,0.40845394,0.59154606,10.3390045,0.020473277
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/2013fs/ALFOSC phase-band : 6.24B,0.2354593,0.6434318,0.128,-1.2,6.24,B,0.48527887,0.5147211,10.339327,0.020473914
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ia 91T-like/1991T/FOS-2 phase-band : 40.0B,0.22761193,0.8343418,0.132,0.0,40.0,B,0.21833186,0.7816681,10.279538,0.020477168
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ic/2014L/KAST phase-band : 30.51B,0.64085925,0.8166817,0.142,2.0,30.51,B,0.12081973,0.87918025,10.341289,0.020477798
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,IIn/2005cp/DBSP phase-band : 62.0B,0.29876578,0.71916133,0.134,-0.6,62.0,B,0.39365643,0.60634357,10.3416605,0.020478535
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II-flash/2013fs_early/ALFOSC phase-band : -2.79B,0.10371015,0.7402593,0.13,-2.0,-2.79,B,0.4412996,0.55870044,10.341806,0.020478824
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,super_chandra/2012dn/GMOS phase-band : 2.0B,0.84158486,0.66001856,0.128,2.0,2.0,B,0.19546269,0.8045373,10.34275,0.020480692
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,super_chandra/2012dn/GMOS phase-band : -2.0B,0.49903977,0.76632726,0.08,2.0,-2.0,B,0.108530626,0.89146936,10.343258,0.0204817
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ibn/2015G/KAST phase-band : 2.46B,0.46367392,0.6444796,0.138,0.2,2.46,B,0.39139348,0.6086065,10.32296,0.020482063
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-02cx like/2012Z/KAST phase-band : -7.64B,0.16017282,0.58664155,0.146,-2.0,-7.64,B,0.634577,0.365423,10.323086,0.020482315
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ia-norm/2012ht/KAST phase-band : 41.15B,0.067637496,0.89138705,0.136,-2.0,41.15,B,0.3180083,0.6819917,10.343822,0.020482814
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/1999em/LRIS phase-band : 122.25B,0.14737213,0.887823,0.06,2.0,122.25,B,0.024623053,0.97537696,10.303127,0.020483356
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ibn/2015G/KAST phase-band : 0.51B,0.3941745,0.6791347,0.138,0.0,0.51,B,0.377162,0.622838,10.344122,0.02048341
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ib/2014C/AFOSC phase-band : -2.87B,0.35191122,0.80085075,0.144,0.4,-2.87,B,0.22564541,0.7743546,10.344136,0.020483438
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ib/2005bf/WFCCD phase-band : -23.0B,0.17223968,0.5948829,0.046,-2.0,-23.0,B,0.57582325,0.42417675,10.344221,0.020483606
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ia-norm/2011by/KAST phase-band : 52.22B,0.07009433,0.8961555,0.136,-1.8,52.22,B,0.2904747,0.7095253,10.346548,0.020488216
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,II/2002hh/KAST phase-band : 3544.35V,0.30030444,0.9568952,0.13,2.0,3544.35,V,0.03675207,0.96324795,10.347356,0.020489814
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-norm/2012ht/KAST phase-band : 119.12B,0.03642347,0.8533055,0.074,-2.0,119.12,B,0.20099497,0.79900503,10.34739,0.020489883
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,super_chandra/2012dn/FLOYDS-S phase-band : 4.0B,0.8669122,0.6563776,0.128,2.0,4.0,B,0.197455,0.802545,10.347409,0.02048992
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,IIb-flash/2013cu_early/ALFOSC phase-band : -3.99V,0.09747998,0.749454,0.144,-2.0,-3.99,V,0.4371908,0.56280917,10.347522,0.020490142
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,IIb/2012dy/WiFeS phase-band : u-,0.33923724,0.8105499,0.13,0.6,u,-,0.19569723,0.80430275,10.327398,0.02049087
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II-flash/2013fs_early/ALFOSC phase-band : -3.81B,0.096224755,0.7467963,0.128,-2.0,-3.81,B,0.429381,0.570619,10.348316,0.020491716
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sa,Ia-pec/2013bh/HET-LRS phase-band : -2.0V,0.26502657,0.6216483,0.006,-0.4,-2.0,V,0.46359062,0.5364094,10.3280735,0.02049221
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB6,II/2012aw/BC-Ekar phase-band : 6.26B,0.29892993,0.6450766,0.15,-1.6,6.26,B,0.59296566,0.40703437,10.3527775,0.02050055
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,IIb/2011fu/AFOSC phase-band : -11.2B,0.29590383,0.6735512,0.136,-1.2,-11.2,B,0.50679564,0.49320436,10.353311,0.020501606
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,SLSN-I/2018bsz/FLOYDS-N phase-band : -8.52r,0.1159863,0.7285879,0.146,-1.8,-8.52,r,0.45687625,0.5431238,10.353903,0.020502778
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/2013ej/BC-Asi phase-band : -3.61B,0.18569231,0.66604054,0.15,-2.0,-3.61,B,0.5583327,0.44166732,10.354504,0.020503968
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,SLSN-I/2017egm/AFOSC phase-band : 27.27B,0.16553949,0.6795972,0.15,-1.8,27.27,B,0.5204332,0.4795668,10.355661,0.020506259
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,IIn/2008fq/WFCCD phase-band : 3.0B,0.34981298,0.73408705,0.038,1.0,3.0,B,0.15511924,0.84488076,10.356648,0.020508215
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,IIb/2011dh/CAFOS phase-band : 91.48B,0.2223691,0.87463766,0.136,0.6,91.48,B,0.14180778,0.8581922,10.337421,0.020510755
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia 91bg-like/2005bl/WFCCD phase-band : -3.87B,0.12382036,0.73372054,0.052,-1.6,-3.87,B,0.36172828,0.6382717,10.358259,0.020511404
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,II/1999br/DFOSC phase-band : 8.0B,0.13715538,0.71022123,0.14,-1.6,8.0,B,0.5134582,0.4865418,10.296725,0.020511406
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,IIb/1993J/BC-Ekar phase-band : -16.15B,0.12926261,0.67099434,0.124,-2.0,-16.15,B,0.52989143,0.47010857,10.358587,0.020512054
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/2012aw/AFOSC phase-band : 2.13B,0.16029167,0.60720587,0.142,-2.0,2.13,B,0.6132096,0.3867904,10.359131,0.02051313
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,IIn/2008fq/WFCCD phase-band : 10.0B,0.4425719,0.75423557,0.038,1.8,10.0,B,0.10320155,0.89679843,10.359516,0.020513894
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,SLSN-I/2017egm/KAST phase-band : 6.62B,0.085772395,0.7107746,0.12,-2.0,6.62,B,0.47618017,0.5238198,10.361316,0.020517457
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ia-norm/2009ig/KAST phase-band : 66.06B,0.08401632,0.8332333,0.14,-2.0,66.06,B,0.40250573,0.59749424,10.361635,0.020518089
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,II/2013ej/KAST phase-band : 8.9B,0.114664815,0.78468376,0.134,-2.0,8.9,B,0.46767238,0.5323276,10.362479,0.02051976
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,IIb/2013df/KAST phase-band : 41.18B,0.46305388,0.83650464,0.138,2.0,41.18,B,0.106813274,0.89318675,10.3420315,0.020519903
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ic-BL/2006aj/FORS1-UT2 phase-band : 19.01B,0.25029632,0.9523659,0.144,2.0,19.01,B,0.042762227,0.9572378,10.362751,0.020520298
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,IIb/PS15bgt/AFOSC phase-band : 13.0B,0.17056854,0.6752178,0.142,-2.0,13.0,B,0.5341433,0.4658567,10.36285,0.020520495
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-02cx like/2012Z/KAST phase-band : -8.59B,0.15313701,0.61941,0.144,-2.0,-8.59,B,0.60145164,0.39854836,10.342619,0.02052107
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ic/2004gt/LRIS phase-band : 57.59B,0.006760064,0.90737975,0.038,-1.8,57.59,B,0.0313977,0.9686023,10.363175,0.02052114
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,IIn/2008fq/LDSS-3 phase-band : -2.0B,0.5354953,0.68200177,0.082,1.2,-2.0,B,0.21066912,0.7893309,10.363519,0.02052182
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,II/2014G/KAST phase-band : 2.4B,0.1595446,0.6538887,0.138,-2.0,2.4,B,0.6098309,0.39016908,10.343038,0.020521902
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ic/2014L/YFOSC phase-band : 20.0B,0.48779395,0.88453484,0.128,2.0,20.0,B,0.07457983,0.92542017,10.344097,0.020524
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-02cx like/2005hk/DEIMOS phase-band : 52.32B,0.029473033,0.85322666,0.02,-2.0,52.32,B,0.16196051,0.83803946,10.323593,0.020524042
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ic-BL/2002ap/LRIS phase-band : 8.0B,0.21034826,0.8883709,0.15,0.6,8.0,B,0.1345837,0.8654163,10.364687,0.020524133
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,TDE H/2019ahk/EFOSC2-NTT phase-band : u-,0.13664229,0.6673816,0.128,-2.0,u,-,0.53820616,0.4617938,10.34438,0.020524563
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/1999br/DFOSC phase-band : 23.0B,0.11515376,0.86936545,0.056,1.8,23.0,B,0.035662174,0.9643378,10.365346,0.020525439
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,IIn/2009kr/KAST phase-band : 0.17B,0.1411414,0.74224716,0.138,-2.0,0.17,B,0.51968575,0.48031428,10.365366,0.020525478
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-CSM-(ambigious)/2002ic/BC-duPont phase-band : 6.0B,0.11629146,0.7744703,0.09,-1.8,6.0,B,0.35015628,0.64984375,10.368502,0.020531686
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ib/2008D/KAST phase-band : -5.0B,0.928658,0.67903197,0.134,1.8,-5.0,B,0.22070709,0.77929294,10.348141,0.020532025
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/1999em/KAST phase-band : 5.0B,0.3144703,0.68049544,0.15,-0.8,5.0,B,0.43407893,0.56592107,10.041005,0.020533752
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,SLSN-I/2017egm/KAST phase-band : -0.39B,0.077402845,0.73032945,0.11,-2.0,-0.39,B,0.43907842,0.56092155,10.36955,0.020533761
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,SN - Imposter/2019ahd/RSS phase-band : -10.0g,0.93925506,0.6990858,0.128,2.0,-10.0,g,0.19015902,0.809841,10.308899,0.020535655
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,IIb/2011dh/OSIRIS phase-band : 398.61B,0.0010357623,0.9282147,0.056,-1.8,398.61,B,0.005816791,0.9941832,10.371192,0.020537015
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/1999br/BC-duPont phase-band : 5.0B,0.010683765,0.9104815,0.056,-2.0,5.0,B,0.054577034,0.94542295,10.3713255,0.020537278
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sa,Ia-pec/2013bh/HET-LRS phase-band : 3.0V,0.38975388,0.7434747,0.002,2.0,3.0,V,0.17656375,0.82343626,10.371386,0.020537397
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ib/2005bf/WFCCD phase-band : -31.0B,0.1272243,0.68359894,0.05,-2.0,-31.0,B,0.4638064,0.5361936,10.350957,0.020537613
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ia-norm/2015N/KAST phase-band : 37.26B,0.24481827,0.97032356,0.148,2.0,37.26,B,0.035470057,0.96452993,10.371582,0.020537786
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-CSM-(ambigious)/2012ca/EFOSC2-NTT phase-band : 292.34R,0.0003909231,0.9565442,0.09,-0.2,292.34,R,0.0004371695,0.99956286,10.371771,0.02053816
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-CSM-(ambigious)/2012ca/EFOSC2-NTT phase-band : 133.98R,0.0011711194,0.95620733,0.09,1.0,133.98,R,0.00052687805,0.9994731,10.371933,0.020538481
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-CSM-(ambigious)/2012ca/EFOSC2-NTT phase-band : 349.35R,0.0016427787,0.9552708,0.09,-0.4,349.35,R,0.0021612707,0.99783874,10.372712,0.020540023
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,Ib/2007C/LRIS phase-band : 62.49B,0.21898814,0.9697927,0.138,2.0,62.49,B,0.032970175,0.9670298,10.372748,0.020540096
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-CSM-(ambigious)/2012ca/EFOSC2-NTT phase-band : 105.18R,0.00727455,0.9532612,0.09,1.4,105.18,R,0.0023675088,0.9976325,10.373616,0.020541815
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ib/2006fo/EMMI phase-band : 56.27V,0.027862348,0.89154315,0.038,-0.6,56.27,V,0.044156633,0.9558434,10.354233,0.020544112
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,IIb/PS15bgt/KAST phase-band : 131.23B,0.40780774,0.84421074,0.148,1.4,131.23,B,0.13108695,0.86891305,10.35594,0.020547498
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,TDE H+He/2016fnl/DBSP phase-band : -1.04g,0.15503396,0.7426733,0.044,-0.6,-1.04,g,0.24963367,0.75036633,10.377179,0.020548869
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-norm/2017erp/KAST phase-band : 57.26B,0.0367529,0.91585934,0.086,0.0,57.26,B,0.042401057,0.9575989,10.378019,0.020550532
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sa,Ia-pec/2013bh/HET-LRS phase-band : 13.0V,0.19812879,0.7886015,0.002,1.6,13.0,V,0.16599093,0.83400905,10.378208,0.020550907
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/2018hna/HFOSC phase-band : -54.0B,0.41752112,0.8006743,0.122,2.0,-54.0,B,0.09478797,0.90521204,10.378836,0.020552149
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ibn/2010al/EFOSC2-NTT phase-band : 22.82B,0.017190011,0.9391865,0.09,-0.6,22.82,B,0.026077166,0.97392285,10.379131,0.020552736
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-norm/2012cg/KAST phase-band : -8.44B,0.22254546,0.7669502,0.12,-0.2,-8.44,B,0.24124159,0.7587584,10.380833,0.020556103
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ic/1994I/BC-Ekar phase-band : 2.0B,0.009033466,0.9458235,0.086,0.2,2.0,B,0.00771479,0.9922852,10.381594,0.02055761
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB4,IIn/2009kr/KAST phase-band : 15.12B,0.32976863,0.7467353,0.128,0.0,15.12,B,0.30526447,0.6947355,10.361847,0.02055922
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/2018hna/HFOSC phase-band : -76.0B,0.17738985,0.9005522,0.122,2.0,-76.0,B,0.038345244,0.9616548,10.383225,0.020560842
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/2018hna/HFOSC phase-band : -40.0B,0.09306893,0.93316466,0.122,2.0,-40.0,B,0.020268183,0.9797318,10.38386,0.0205621
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-CSM-(ambigious)/2012ca/EFOSC2-NTT phase-band : -5.6R,0.022790754,0.93932754,0.086,0.8,-5.6,R,0.011472066,0.98852795,10.384113,0.0205626
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/2018hna/HFOSC phase-band : -18.0B,0.12364032,0.92136866,0.122,2.0,-18.0,B,0.026198434,0.97380155,10.384129,0.02056263
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/2012aw/ALFOSC phase-band : -5.74B,0.13433953,0.67861056,0.122,-2.0,-5.74,B,0.5170213,0.48297873,10.364959,0.020565394
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia 91bg-like/1991bg/FOS phase-band : u-,0.05135925,0.86638457,0.048,-0.4,u,-,0.07610465,0.92389536,10.386054,0.020566445
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/2018hna/HFOSC phase-band : -29.0B,0.22798343,0.87691814,0.122,2.0,-29.0,B,0.049716204,0.9502838,10.38631,0.020566951
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-norm/2012ht/KAST phase-band : 106.14B,0.029197408,0.8539021,0.06,-2.0,106.14,B,0.17736372,0.8226363,10.386345,0.02056702
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-pec/2013bh/HET-LRS phase-band : 19.0V,0.026687965,0.82063234,0.0,-2.0,19.0,V,0.17504482,0.82495517,10.386836,0.02056799
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ic-BL/2014cp/KAST phase-band : u-,0.007836419,0.9434714,0.076,0.4,u,-,0.005562696,0.9944373,10.366578,0.020568607
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia 02es-like/iPTF14atg/GMOS phase-band : 90.92B,0.004149641,0.91859716,0.052,-2.0,90.92,B,0.024219979,0.97578,10.387752,0.020569805
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia 91bg-like/1991bg/KAST phase-band : u-,0.020072723,0.9137873,0.062,0.2,u,-,0.02162825,0.97837174,10.3888,0.020571882
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ib/2006fo/EMMI phase-band : 16.36V,0.25128627,0.7801753,0.048,1.0,16.36,V,0.11565556,0.88434446,10.392761,0.020579724
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/2018hna/HFOSC phase-band : 77.0B,0.0018587739,0.97167516,0.122,-0.4,77.0,B,0.0024726265,0.99752736,10.392854,0.020579908
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II/2018hna/HFOSC phase-band : 165.0B,0.0027093026,0.97204536,0.122,1.6,165.0,B,0.00080052286,0.99919945,10.393186,0.020580566
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ibn/2006jc/HFOSC phase-band : 16.0B,0.13948922,0.8577631,0.122,2.0,16.0,B,0.07294711,0.9270529,10.393663,0.020581512
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,IIb/2011fu/OSIRIS phase-band : 282.1B,0.00073241995,0.9584202,0.106,-2.0,282.1,B,0.0047873007,0.9952127,10.394885,0.020583931
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II-flash/2019vqd_early/EFOSC2-NTT phase-band : u-,0.10469381,0.7177566,0.118,-2.0,u,-,0.4604701,0.53952986,10.37438,0.020584088
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.13974546,0.66294456,0.016,-2.0,6.31,B,0.4879887,0.5120113,10.045507,0.020585055
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,IIb/2008aq/LDSS-3 phase-band : 110.89B,0.0022699477,0.92200637,0.05,-0.2,110.89,B,0.0030949186,0.9969051,10.395516,0.02058518
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia 91T-like/2018hfr/KAST phase-band : u-,0.003431061,0.95228887,0.106,-2.0,u,-,0.021187019,0.978813,10.395864,0.020585869
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,II-flash/iPTF15crj_early/GMOS phase-band : u-,0.0444468,0.8308603,0.05,-2.0,u,-,0.22500098,0.774999,10.396883,0.020587888
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ic-BL/2002ap/FAST phase-band : 0.11B,0.027524522,0.92670923,0.124,-1.8,0.11,B,0.106333695,0.8936663,10.39748,0.020589069
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ib/2005bf/WFCCD phase-band : -19.0B,0.10621314,0.7195226,0.05,-2.0,-19.0,B,0.42084926,0.57915074,10.377601,0.020590477
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ibn/2010al/DBSP phase-band : -8.18B,0.05963277,0.78461075,0.058,-2.0,-8.18,B,0.30605745,0.69394255,10.399125,0.020592326
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia 91T-like/1991T/Other phase-band : -7.0B,0.15614015,0.8405856,0.12,2.0,-7.0,B,0.08060594,0.9193941,10.399225,0.020592526
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB6,Ic/2014L/BFOSC phase-band : -9.0B,0.26126894,0.72214425,0.066,-0.8,-9.0,B,0.38842636,0.61157364,10.379016,0.020593286
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,Sc,Ia-norm/2009Y/WFCCD phase-band : 43.36B,0.02616858,0.8983915,0.048,0.0,43.36,B,0.02701948,0.9729805,10.399674,0.020593416
T2m3ws-20211115.111210-0063.p12_SN_binned.txt,SB6,II/2014cn/KAST phase-band : 67.0B,0.33667699,0.86709476,0.068,2.0,67.0,B,0.074214496,0.9257855,10.40167,0.020597367
