# Observed by C. Lidman
# Reduced by C. Lidman
# On 18/06/2022, 12:30:36
# Using DEbass pipeline: v01
# Using metadata: m01
#
# Wavelength Flux Error
3502.32	-7.8045e+00	1.0321e+01
3503.10	1.9775e+00	1.0090e+01
3503.87	-4.2223e+00	1.0249e+01
3504.65	-5.5125e+00	9.7712e+00
3505.42	1.9997e+00	9.7022e+00
3506.20	2.7387e+00	9.6829e+00
3506.97	8.4026e+00	9.6395e+00
3507.75	1.3878e+01	9.4230e+00
3508.52	5.3500e-01	9.1301e+00
3509.30	-6.8008e+00	9.2302e+00
3510.07	4.3999e-02	9.5313e+00
3510.85	-3.8267e+00	9.1630e+00
3511.62	-9.8272e+00	9.1321e+00
3512.40	-7.2664e+00	9.0989e+00
3513.17	1.5849e+00	8.8915e+00
3513.95	7.4905e+00	8.9024e+00
3514.72	6.7163e+00	9.4096e+00
3515.50	5.8692e+00	9.6029e+00
3516.27	1.6784e+00	9.3713e+00
3517.05	-1.0273e+01	9.1353e+00
3517.82	-1.0949e+01	9.1204e+00
3518.60	6.7797e-01	9.1184e+00
3519.37	3.7819e+00	8.9467e+00
3520.15	4.7617e-01	8.8727e+00
3520.92	8.3860e+00	8.5484e+00
3521.69	-8.2818e+00	8.6715e+00
3522.47	-7.5680e-01	8.7973e+00
3523.24	-1.9392e+00	8.9387e+00
3524.02	5.9203e+00	8.9739e+00
3524.79	1.7756e+01	9.0191e+00
3525.57	1.7178e+00	8.8860e+00
3526.34	-2.4733e+00	8.6241e+00
3527.12	-7.5389e+00	8.2230e+00
3527.89	-1.0396e+01	8.8053e+00
3528.67	-2.1715e+01	8.9006e+00
3529.44	-2.7923e+00	8.8452e+00
3530.22	8.9008e+00	8.5037e+00
3530.99	7.3657e+00	8.6027e+00
3531.77	-3.7279e-01	8.6896e+00
3532.54	-1.8481e+01	8.6860e+00
3533.32	5.9660e+00	8.7151e+00
3534.09	6.5059e+00	8.5837e+00
3534.87	4.7204e+00	8.5678e+00
3535.64	4.3684e+00	8.5538e+00
3536.42	7.0787e+00	8.5204e+00
3537.19	6.5916e+00	9.1577e+00
3537.97	2.3769e+00	9.4104e+00
3538.74	-1.6222e+00	9.1042e+00
3539.52	-6.4883e+00	8.5726e+00
3540.29	-3.6200e+00	8.1767e+00
3541.07	1.6620e+00	8.2036e+00
3541.84	4.7635e+00	8.4132e+00
3542.61	6.7531e+00	8.4372e+00
3543.39	-7.5593e-01	8.4814e+00
3544.16	-5.0593e+00	8.8381e+00
3544.94	1.8924e+00	8.2011e+00
3545.71	-9.8837e+00	8.0892e+00
3546.49	-1.7741e+00	8.0649e+00
3547.26	-2.3295e+00	8.2060e+00
3548.04	-7.6013e+00	8.2247e+00
3548.81	-9.9941e+00	8.1926e+00
3549.59	-7.8544e-01	8.2221e+00
3550.36	-2.3780e+00	8.4407e+00
3551.14	-4.6717e+00	8.0531e+00
3551.91	1.6008e-01	7.9325e+00
3552.69	1.2671e+00	8.1028e+00
3553.46	-1.7160e+00	8.2689e+00
3554.24	-8.7663e+00	8.2699e+00
3555.01	-2.3775e+00	7.9419e+00
3555.79	7.2219e+00	7.8771e+00
3556.56	2.0893e+00	8.2663e+00
3557.34	7.0317e-01	8.0117e+00
3558.11	-8.4706e+00	7.7930e+00
3558.89	3.2016e+00	7.7101e+00
3559.66	-1.6604e+00	8.1329e+00
3560.44	-4.1512e+00	8.9562e+00
3561.21	-7.3807e+00	9.1295e+00
3561.99	6.7000e+00	8.2201e+00
3562.76	2.2098e+00	7.8346e+00
3563.54	-2.9390e+00	8.2083e+00
3564.31	2.8171e+00	7.9722e+00
3565.08	1.5506e+00	7.8400e+00
3565.86	2.8798e+00	7.8495e+00
3566.63	1.7705e+00	7.9554e+00
3567.41	2.6275e+00	8.0296e+00
3568.18	-2.3178e-01	7.7255e+00
3568.96	-2.0078e+00	7.2377e+00
3569.73	1.2057e+00	7.3337e+00
3570.51	1.5264e+00	7.3673e+00
3571.28	2.2014e-01	7.3399e+00
3572.06	-6.3804e+00	7.5406e+00
3572.83	6.9599e-01	7.4443e+00
3573.61	3.5558e+00	7.2943e+00
3574.38	3.3445e+00	7.2016e+00
3575.16	6.7424e+00	7.3765e+00
3575.93	1.8837e+00	7.3279e+00
3576.71	3.9819e+00	7.2781e+00
3577.48	5.4530e+00	7.2444e+00
3578.26	4.1513e+00	7.3572e+00
3579.03	5.6925e+00	7.7586e+00
3579.81	8.4555e+00	7.8359e+00
3580.58	7.4685e+00	7.5498e+00
3581.36	2.5463e+00	7.1117e+00
3582.13	5.8676e+00	6.8706e+00
3582.91	7.7183e+00	7.1595e+00
3583.68	7.4050e+00	7.3939e+00
3584.46	5.5060e+00	7.2642e+00
3585.23	1.3718e+00	7.3187e+00
3586.00	-1.6477e+00	7.1373e+00
3586.78	-5.6857e-01	7.2420e+00
3587.55	-4.8783e+00	7.2292e+00
3588.33	-8.3845e+00	6.8883e+00
3589.10	-1.6825e+00	6.9376e+00
3589.88	-7.8070e-01	6.8247e+00
3590.65	1.8137e+00	6.9648e+00
3591.43	-8.0782e+00	7.1702e+00
3592.20	-5.6058e+00	7.3075e+00
3592.98	-1.0187e+00	7.1395e+00
