# Observed by C. Lidman
# Reduced by C. Lidman
# On 18/11/2021, 15:19:07
# Using DEbass pipeline: v01
# Using metadata: m01
#
# Wavelength Flux Error
3503.10	4.5178e+00	6.0608e+00
3503.87	-2.5380e+00	5.8696e+00
3504.65	4.0499e+00	5.8746e+00
3505.42	7.3921e+00	5.8971e+00
3506.19	-3.2238e+00	6.1256e+00
3506.97	2.4307e+00	6.3028e+00
3507.74	1.2175e+00	6.0790e+00
3508.52	3.5097e+00	5.9098e+00
3509.29	1.0190e+00	5.9735e+00
3510.07	-6.7609e+00	5.9366e+00
3510.84	3.9837e-01	5.8731e+00
3511.61	-2.3540e+00	5.7318e+00
3512.39	-5.7667e+00	5.8135e+00
3513.16	-7.0028e+00	5.7727e+00
3513.94	-1.1012e+01	5.6644e+00
3514.71	-2.3047e+00	5.7270e+00
3515.48	-7.7892e+00	5.8092e+00
3516.26	-4.6981e+00	5.6814e+00
3517.03	8.1062e+00	5.6335e+00
3517.81	-3.1554e+00	5.8984e+00
3518.58	1.0645e+01	5.8061e+00
3519.36	1.3742e+01	5.7610e+00
3520.13	9.6960e+00	5.9124e+00
3520.90	4.7756e+00	5.7848e+00
3521.68	2.5577e+00	5.6213e+00
3522.45	1.6587e+00	5.2093e+00
3523.23	1.1732e+01	5.2521e+00
3524.00	8.7833e+00	5.4764e+00
3524.78	-1.0671e+01	5.4716e+00
3525.55	-3.3661e+00	5.4284e+00
3526.32	8.8021e+00	5.2061e+00
3527.10	5.0018e+00	5.2973e+00
3527.87	-4.8922e+00	5.3670e+00
3528.65	-1.1950e+01	5.2960e+00
3529.42	3.0702e+00	5.4034e+00
3530.20	-6.4872e+00	5.9560e+00
3530.97	-3.8943e+00	5.2706e+00
3531.74	-2.0522e-01	5.3497e+00
3532.52	4.9013e-01	5.2836e+00
3533.29	-1.8799e+00	5.4648e+00
3534.07	-7.4068e+00	5.4889e+00
3534.84	-8.0542e-01	5.2867e+00
3535.62	8.5070e+00	5.1684e+00
3536.39	4.7977e+00	5.2521e+00
3537.16	-2.2302e+00	5.2414e+00
3537.94	6.2919e+00	5.2493e+00
3538.71	7.5829e+00	5.1477e+00
3539.49	3.6799e+00	5.3097e+00
3540.26	-5.4958e+00	5.3851e+00
3541.04	5.7094e-01	5.2240e+00
3541.81	2.3597e+00	5.1674e+00
3542.58	2.5996e+00	5.0218e+00
3543.36	7.1991e-01	5.0204e+00
3544.13	-2.2171e+00	5.1211e+00
3544.91	-9.1775e+00	5.4342e+00
3545.68	-1.2587e+01	5.4184e+00
3546.45	5.8216e-01	5.2868e+00
3547.23	5.2779e-01	5.1151e+00
3548.00	1.5274e+01	4.9008e+00
3548.78	1.4486e+01	4.9982e+00
3549.55	7.4562e+00	5.2042e+00
3550.33	-1.1690e+00	5.2201e+00
3551.10	-7.9589e+00	5.1746e+00
3551.87	-1.1607e+01	5.2183e+00
3552.65	-4.0069e+00	5.2590e+00
3553.42	-3.6857e+00	5.2204e+00
3554.20	-2.2346e+00	5.0575e+00
3554.97	2.4185e+00	5.0560e+00
3555.75	2.3974e+00	5.1076e+00
3556.52	6.3049e+00	5.0251e+00
3557.29	1.0540e+01	4.9919e+00
3558.07	-2.3440e+00	4.9303e+00
3558.84	-5.7438e+00	5.0446e+00
3559.62	6.7637e-01	5.1944e+00
3560.39	8.4462e+00	4.9913e+00
3561.17	1.3907e+01	4.8335e+00
3561.94	9.5365e+00	4.7204e+00
3562.71	-6.1305e+00	4.7109e+00
3563.49	-9.9331e-01	4.6167e+00
3564.26	4.3867e+00	4.7018e+00
3565.04	2.0245e+00	4.7802e+00
